create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.datasets,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_column_types,parameters.input1_columns,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_nameCol,parameters.input1_startCol,parameters.input1_strandCol,parameters.input2_column_types,parameters.input2_columns,parameters.input2_dbkey,parameters.score_source_type.__current_case__,parameters.score_source_type.datasets,parameters.score_source_type.datasets.__class__,parameters.score_source_type.datasets.value,parameters.score_source_type.input2,parameters.score_source_type.input2.values,parameters.score_source_type.score_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-03-31 05:30:03.481917,rodeo_normal,1427779865.0,0.0,,1.0,main_w1_handler0,2254877,9098256,False,,442160,bed,,,3384545.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19079012,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,21068265.0,1427779822.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-03-31 05:31:07.353452,41160.0,43.0
2015-03-31 05:20:53.768683,rodeo_normal,1427779395.0,0.0,,1.0,main_w1_handler0,2254877,9098213,False,,132320,bed,,,3384501.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19078930,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,21068265.0,1427779269.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-03-31 05:23:16.991041,41160.0,126.0
2015-03-31 05:20:40.266207,rodeo_normal,1427779377.0,0.0,,1.0,main_w1_handler1,2254877,9098211,False,,451228,bed,,,3384499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19078928,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,21068265.0,1427779253.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-03-31 05:22:59.894084,41160.0,124.0
2015-03-31 12:03:12.707461,rodeo_normal,1427803417.0,0.0,,1.0,main_w2_handler0,2255165,9100763,False,,3240,bed,93094.0,wig,3386977.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"""sacCer3""",19082412,,,,,,,,,,,,,1.0,,,,19082901.0,,user,32.0,,22172169.0,1427803411.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-03-31 12:03:42.647961,,6.0
2015-03-31 11:58:07.385834,rodeo_normal,1427803295.0,0.0,,1.0,main_w2_handler1,2255165,9100743,False,,3240,bed,924015.0,wig,3386955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"""sacCer3""",19082412,,,,,,,,,,,,,1.0,,,,19082463.0,,user,32.0,,22172169.0,1427803290.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-03-31 12:01:37.685140,,5.0
2015-04-01 06:05:24.617135,rodeo_normal,1427868348.0,0.0,,1.0,main_w2_handler0,2256300,9109947,False,,3224,bed,93094.0,wig,3395506.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"""sacCer3""",19097733,,,,,,,,,,,,,1.0,,,,19097736.0,,user,32.0,,22172169.0,1427868341.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-01 06:05:51.256217,,7.0
2015-04-03 09:15:09.931665,slurm_normal,1428052534.0,0.0,,1.0,main_w2_handler1,2258853,9130995,False,,790386,interval,1200193.0,wig,3415488.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""",,"""dm3""",19133191,,,,,,,,,,,,,1.0,,,,19133196.0,,user,32.0,,22235762.0,1428052524.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-03 09:15:35.750807,,10.0
2015-05-06 09:49:40.958675,slurm_normal,1430905830.0,0.0,,1.0,main_w1_handler0,2265979,9407858,False,,41665,bed,10527376.0,wig,3738534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""",,"""sacCer1""",19601884,,,,,,,,,,,,,1.0,,,,19563074.0,,user,32.0,,22905890.0,1430905796.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-06 09:50:32.481131,10211.0,34.0
2015-05-06 09:47:33.734028,slurm_normal,1430905717.0,0.0,,1.0,main_w1_handler0,2265979,9407855,False,,50581,bed,23544287.0,wig,3738531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""",,"""sacCer1""",19601883,,,,,,,,,,,,,1.0,,,,19563070.0,,user,32.0,,22905890.0,1430905667.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-06 09:48:38.325636,10211.0,50.0
2015-07-27 18:24:02.375955,slurm_normal,1438021475.0,0.0,,1.0,main_w2_handler1,2373415,10009339,False,,2279,interval,214114.0,wig,4291636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",20582667,,,,,,,,,,,,,1.0,,,,20582636.0,,user,32.0,,24341128.0,1438021467.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-07-27 18:24:38.327645,32384.0,8.0
2015-07-27 18:24:03.042824,slurm_normal,1438021480.0,0.0,,1.0,main_w2_handler0,2373415,10009340,False,,2279,interval,214114.0,wig,4291635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",20582668,,,,,,,,,,,,,1.0,,,,20582636.0,,user,32.0,,24341128.0,1438021465.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-07-27 18:24:41.812164,32384.0,15.0
2015-05-07 17:10:39.236877,slurm_normal,1431018779.0,0.0,,1.0,main_w2_handler0,2180330,9424399,False,,141458,bed,,,3752999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19607912,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22618366.0,1431018700.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-07 17:13:13.557041,58303.0,79.0
2015-05-07 17:10:45.248042,slurm_normal,1431018815.0,0.0,,1.0,main_w1_handler1,2180330,9424404,False,,94944,bed,,,3753009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19607929,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22618366.0,1431018742.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-07 17:13:40.868746,58303.0,73.0
2015-05-07 17:10:40.808746,slurm_normal,1431018782.0,0.0,,1.0,main_w2_handler0,2180330,9424400,False,,126312,bed,,,3753006.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19607914,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22618366.0,1431018712.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-07 17:13:13.926621,58303.0,70.0
2015-05-07 17:10:36.923863,slurm_normal,1431018969.0,1.0,,1.0,main_w1_handler1,2180330,9424398,False,,706181,bed,,,3752994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19607909,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22618366.0,1431018668.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-07 17:16:13.631727,58303.0,301.0
2015-05-07 17:10:44.232580,slurm_normal,1431018972.0,0.0,,1.0,main_w2_handler0,2180330,9424403,False,,342036,bed,,,3753021.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19607926,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22618366.0,1431018827.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-07 17:16:14.251048,58303.0,145.0
2015-04-15 07:31:56.115377,slurm_normal,1429083139.0,0.0,,1.0,main_w1_handler0,2270723,9234724,False,,281,bed,1816032.0,wig,3515939.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",19293291,,,,,,,,,,,,,1.0,,,,19293658.0,,user,32.0,,22486910.0,1429083126.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-15 07:32:24.720425,54600.0,13.0
2015-04-15 09:24:20.910959,slurm_normal,1429089891.0,0.0,,1.0,main_w2_handler1,2270723,9235152,False,,281,bed,1816032.0,wig,3516409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",19293291,,,,,,,,,,,,,1.0,,,,19293658.0,,user,32.0,,22486910.0,1429089875.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-15 09:24:53.801628,54600.0,16.0
2015-04-15 11:12:31.163656,slurm_normal,1429096373.0,0.0,,1.0,main_w1_handler0,2270903,9235652,False,,281,bed,1884743.0,wig,3516912.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",19294931,,,,,,,,,,,,,1.0,,,,19294847.0,,user,32.0,,22491144.0,1429096365.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-15 11:12:55.130228,54600.0,8.0
2015-04-15 09:23:15.319598,slurm_normal,1429089815.0,0.0,,1.0,main_w1_handler0,2270723,9235146,False,Job output deleted by user before job completed.,281,bed,1816032.0,wig,3516403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",19293291,,,,,,,,,,,,,1.0,,,,19293658.0,,user,32.0,,22486910.0,1429089809.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-15 09:23:38.797935,54600.0,6.0
2015-04-15 10:38:04.630995,slurm_normal,1429094335.0,0.0,,1.0,main_w2_handler1,2270903,9235528,False,,152,bed,,,3516776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19294729,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22491144.0,1429094329.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-15 10:39:00.338359,54600.0,6.0
2015-04-15 10:29:44.748999,slurm_normal,1429093919.0,0.0,,1.0,main_w2_handler0,2270903,9235494,False,,4177260,interval,1884743.0,wig,3516748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",19294668,,,,,,,,,,,,,1.0,,,,19294648.0,,user,32.0,,22490853.0,1429093905.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-15 10:32:03.847526,54600.0,14.0
2015-04-15 10:13:42.023881,slurm_normal,1429092843.0,0.0,,1.0,main_w1_handler1,2270723,9235433,False,,281,bed,1816032.0,wig,3516668.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",19293291,,,,,,,,,,,,,1.0,,,,19293658.0,,user,32.0,,22489825.0,1429092833.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-15 10:14:05.202993,54600.0,10.0
2015-04-15 10:59:32.124469,slurm_normal,1429095589.0,0.0,,1.0,main_w1_handler0,2270903,9235582,False,,152,bed,,,3516847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19294729,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22491144.0,1429095584.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-15 10:59:51.807003,54600.0,5.0
2015-09-15 20:18:59.002308,slurm_normal,1442349137.0,0.0,,1.0,main_w1_handler1,325318,10326806,False,,73280,interval,52648130.0,wig,4610638.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21121773,,,,,,,,,,,,,1.0,,,,19928159.0,,user,32.0,,25174903.0,1442348355.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-15 20:32:21.660271,4169.0,782.0
2015-04-20 06:23:09.883160,slurm_normal,1429511008.0,0.0,,1.0,main_w2_handler1,2270903,9270284,False,,281,bed,3819678.0,wig,3565586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",19294931,,,,,,,,,,,,,1.0,,,,19372043.0,,user,32.0,,22583598.0,1429511002.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-20 06:23:31.537612,54600.0,6.0
2015-04-23 22:52:36.997392,slurm_normal,1429829880.0,0.0,,1.0,main_w2_handler1,2280376,9316161,False,,4697802,bed,1716143.0,wig,3644958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"""mm10""",19443224,,,,,,,,,,,,,1.0,,,,19443201.0,,user,32.0,,22682387.0,1429829584.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-23 22:58:13.372677,,296.0
2015-09-15 20:19:26.133894,slurm_normal,1442349158.0,0.0,,1.0,main_w1_handler0,325318,10326814,False,,73280,interval,52494087.0,wig,4610646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21121773,,,,,,,,,,,,,1.0,,,,19928170.0,,user,32.0,,25174903.0,1442348456.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-15 20:32:41.757662,4169.0,702.0
2015-09-16 01:38:15.777262,slurm_normal,1442368111.0,0.0,,1.0,main_w1_handler1,325318,10328848,False,,4104,interval,50381694.0,wig,4612611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123964,,,,,,,,,,,,,1.0,,,,19928153.0,,user,32.0,,25174903.0,1442367519.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 01:48:34.620249,4169.0,592.0
2015-05-13 10:59:15.825591,slurm_normal,1431514877.0,0.0,,1.0,main_w1_handler1,2301424,9462039,False,,11636,bed,,,3787109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19689536,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22997723.0,1431514852.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 11:01:19.387304,,25.0
2015-05-13 09:40:38.150423,slurm_normal,1431510091.0,0.0,,1.0,main_w2_handler0,2301340,9461684,False,,5691,bed,,,3786761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19688904,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22997006.0,1431510064.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 09:41:33.933902,,27.0
2015-05-13 10:28:38.527391,slurm_normal,1431512993.0,0.0,,1.0,main_w2_handler1,2301340,9461903,False,,5691,bed,,,3786981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19689368,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22997006.0,1431512948.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 10:29:55.112583,,45.0
2015-09-16 01:39:36.292862,slurm_normal,1442368814.0,0.0,,1.0,main_w1_handler2,325318,10328883,False,,4104,interval,52667806.0,wig,4612734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123964,,,,,,,,,,,,,1.0,,,,19928158.0,,user,32.0,,25174903.0,1442368156.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 02:00:16.915246,4169.0,658.0
2015-05-12 17:35:35.766910,slurm_normal,1431452195.0,0.0,,1.0,main_w2_handler1,2303169,9455728,False,,10594,bed,,,3780707.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19680458,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,23034535.0,1431452161.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-12 17:36:41.718270,,34.0
2015-05-12 17:35:51.209007,slurm_normal,1431452279.0,0.0,,1.0,main_w1_handler1,2303169,9455730,False,,5640,bed,,,3780712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19680521,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,23034535.0,1431452208.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-12 17:38:04.929564,,71.0
2015-04-28 13:10:40.457869,slurm_normal,1430228143.0,0.0,,1.0,main_w2_handler0,2285827,9350736,False,,42293,bed,144728250.0,wig,3687860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",19494036,,,,,,,,,,,,,1.0,,,,19494049.0,,user,32.0,,22755268.0,1430226659.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-28 13:35:46.514302,,1484.0
2015-04-28 13:25:03.259679,slurm_normal,1430229878.0,0.0,,1.0,main_w2_handler1,2285827,9350923,False,,42293,bed,180831167.0,wig,3688161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",19494036,,,,,,,,,,,,,1.0,,,,19494265.0,,user,32.0,,22755268.0,1430228368.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-28 14:04:43.416908,,1510.0
2015-04-28 13:24:40.363200,slurm_normal,1430231531.0,0.0,,1.0,main_w2_handler0,2285827,9350891,False,,42293,bed,153435297.0,wig,3688518.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",19494036,,,,,,,,,,,,,1.0,,,,19494224.0,,user,32.0,,22755268.0,1430229892.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-28 14:32:16.750494,,1639.0
2015-09-16 00:32:56.085261,slurm_normal,1442364226.0,0.0,,1.0,main_w2_handler0,325318,10328285,False,,5306,interval,52546593.0,wig,4612109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123963,,,,,,,,,,,,,1.0,,,,19928151.0,,user,32.0,,25174903.0,1442363589.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 00:43:50.847938,4169.0,637.0
2015-09-16 00:32:16.816833,slurm_normal,1442364171.0,0.0,,1.0,main_w1_handler1,325318,10328283,False,,5306,interval,52210946.0,wig,4612106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123963,,,,,,,,,,,,,1.0,,,,19928150.0,,user,32.0,,25174903.0,1442363555.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 00:42:56.136099,4169.0,616.0
2015-05-13 10:28:51.161287,slurm_normal,1431513018.0,0.0,,1.0,main_w2_handler1,2301340,9461904,False,,3238,bed,,,3786984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19689370,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22997006.0,1431513000.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 10:30:20.694772,,18.0
2015-04-29 12:05:36.950983,slurm_normal,1430309372.0,0.0,,1.0,main_w2_handler0,2265979,9359183,False,,79817,bed,27083721.0,wig,3695872.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""",,"""sacCer1""",19495841,,,,,,,,,,,,,1.0,,,,19495836.0,,user,32.0,,22776547.0,1430309281.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-29 12:09:34.326507,10211.0,91.0
2015-04-29 12:05:14.822305,slurm_normal,1430309265.0,0.0,,1.0,main_w2_handler1,2265979,9359182,False,,111065,bed,39643302.0,wig,3695868.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""",,"""sacCer1""",19495840,,,,,,,,,,,,,1.0,,,,19495833.0,,user,32.0,,22776547.0,1430309128.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-04-29 12:07:49.109037,10211.0,137.0
2015-09-16 00:35:41.837069,slurm_normal,1442366293.0,0.0,,1.0,main_w2_handler0,325318,10328304,False,,5306,interval,52771113.0,wig,4612351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123963,,,,,,,,,,,,,1.0,,,,19928163.0,,user,32.0,,25174903.0,1442365582.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 01:18:16.943248,4169.0,711.0
2015-09-16 01:38:36.738772,slurm_normal,1442369470.0,0.0,,1.0,main_w1_handler1,325318,10328852,False,,4104,interval,52295730.0,wig,4612809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123964,,,,,,,,,,,,,1.0,,,,19928154.0,,user,32.0,,25174903.0,1442368822.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 02:11:12.332242,4169.0,648.0
2015-09-16 01:39:59.383215,slurm_normal,1442370026.0,0.0,,1.0,main_w1_handler0,325318,10328886,False,,4104,interval,52648130.0,wig,4612890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123964,,,,,,,,,,,,,1.0,,,,19928159.0,,user,32.0,,25174903.0,1442369378.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 02:20:28.656700,4169.0,648.0
2015-09-16 01:41:22.564669,slurm_normal,1442370660.0,0.0,,1.0,main_w1_handler0,325318,10328898,False,,4104,interval,52627713.0,wig,4612957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123964,,,,,,,,,,,,,1.0,,,,19928162.0,,user,32.0,,25174903.0,1442370038.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 02:31:03.245028,4169.0,622.0
2015-09-16 01:41:40.020445,slurm_normal,1442370723.0,0.0,,1.0,main_w2_handler0,325318,10328899,False,,4104,interval,52771113.0,wig,4612959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",,"""ce10""",21123964,,,,,,,,,,,,,1.0,,,,19928163.0,,user,32.0,,25174903.0,1442370073.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-09-16 02:32:05.937782,4169.0,650.0
2015-05-15 11:30:04.057366,slurm_normal,1431689460.0,0.0,,1.0,main_w1_handler0,2304568,9478031,False,,5691,bed,,,3802027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19720061,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,23054142.0,1431689426.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-15 11:31:03.867063,,34.0
2015-05-13 10:59:17.021978,slurm_normal,1431514922.0,0.0,,1.0,main_w1_handler1,2301424,9462042,False,,14020,bed,,,3787110.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19689538,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22997723.0,1431514884.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 11:02:04.313000,,38.0
2015-05-13 12:24:29.165713,slurm_normal,1431519902.0,0.0,,1.0,main_w1_handler1,2302599,9462455,False,,3220,bed,,,3787449.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19690190,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,23027520.0,1431519894.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 12:25:05.431696,,8.0
2015-05-13 11:09:22.469995,slurm_normal,1431515414.0,0.0,,1.0,main_w1_handler1,2301424,9462079,False,,5691,bed,,,3787136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19689624,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22997723.0,1431515387.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 11:10:15.675982,,27.0
2015-05-13 11:09:23.561511,slurm_normal,1431515445.0,0.0,,1.0,main_w1_handler1,2301424,9462080,False,,3238,bed,,,3787140.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19689626,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,22997723.0,1431515432.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 11:10:48.137054,,13.0
2015-05-13 11:40:17.104225,slurm_normal,1431517259.0,0.0,,1.0,main_w1_handler0,2304257,9462169,False,,3238,bed,,,3787233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",19689725,,,,,,,,,,,,,0.0,/galaxy/data/binned_scores/hg18/phastCons17way/ba,,,,,cached,32.0,,23049800.0,1431517249.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2015-05-13 11:41:02.219200,,10.0
