chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.A,parameters.D.__current_case__,parameters.D.input,parameters.D.input.values,parameters.D.seq_dictionary,parameters.F,parameters.G,parameters.N,parameters.S,parameters.__workflow_invocation_uuid__,parameters.b,parameters.c,parameters.chromInfo,parameters.dbkey,parameters.e,parameters.g,parameters.i.__current_case__,parameters.i.alt_indel_snp_ratio,parameters.i.ratio,parameters.input,parameters.input.values,parameters.p.__current_case__,parameters.p.float_value,parameters.p.variant_filter,parameters.t.__current_case__,parameters.t.mutation_rate,parameters.t.rate,parameters.u,parameters.v,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-17 00:05:10.888902,slurm_normal,1434503653.0,0.0,,1.0,main_w1_handler1,2345374,9669236,False,,4928579.0,bcf,3979561.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""69a63c5c148411e5918d005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20032034,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434503601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-17 01:14:16.446119,39842.0,52.0
,,2015-06-17 00:05:11.674622,slurm_normal,1434503499.0,0.0,,1.0,main_w2_handler1,2345374,9669237,False,,4935735.0,bcf,3979543.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""69a63c5c148411e5918d005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20032036,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434503484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-17 01:11:41.348611,39842.0,15.0
,,2015-07-06 18:49:04.621635,slurm_normal,1436227634.0,0.0,,1.0,main_w2_handler0,2366501,9797980,False,,15507715853.0,bcf,4100740.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""9e51e3a8240f11e5b8ef005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20239855,,1,,false,1,false,,"""false""","""true""",32.0,,23782555.0,1436227019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-07 00:07:18.782299,39842.0,615.0
,,2015-07-06 18:49:02.201073,slurm_normal,1436232365.0,0.0,,1.0,main_w1_handler2,2366501,9797976,False,,23750641186.0,bcf,4100897.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""9e51e3a8240f11e5b8ef005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20239852,,1,,false,1,false,,"""false""","""true""",32.0,,23782555.0,1436231401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-07 01:26:09.533961,39842.0,964.0
,,2015-10-24 16:33:42.680087,slurm_normal,1445704447.0,0.0,,1.0,main_w1_handler0,2483510,10715347,False,,38076069.0,bcf,4977924.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","""true""",1,false,,21720578,,1,,false,1,false,,"""false""","""true""",32.0,,25869910.0,1445704442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-10-24 16:34:09.810645,69518.0,5.0
,,2015-07-06 18:49:41.229333,slurm_normal,1436242516.0,0.0,,1.0,main_w1_handler1,2366501,9798005,False,,300862855.0,bcf,4101491.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""9e51e3a8240f11e5b8ef005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20239889,,1,,false,1,false,,"""false""","""false""",32.0,,23782555.0,1436242402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-07 04:15:20.540164,39842.0,114.0
,,2015-07-06 18:49:39.732119,slurm_normal,1436243888.0,0.0,,1.0,main_w2_handler1,2366501,9798004,False,,462828175.0,bcf,4101560.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""9e51e3a8240f11e5b8ef005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20239887,,1,,false,1,false,,"""false""","""false""",32.0,,23782555.0,1436243728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-07 04:38:11.325148,39842.0,160.0
,,2015-06-15 14:50:33.070766,slurm_normal,1434379872.0,0.0,,1.0,main_w1_handler0,2254323,9654725,False,,20001493864.0,bcf,3965452.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""true""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""true""",1,false,,19995134,,1,,false,1,false,,"""false""","""true""",32.0,,23609859.0,1434379867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 14:51:14.632872,60145.0,5.0
,,2015-06-15 16:50:31.763202,slurm_normal,1434387064.0,0.0,,1.0,main_w1_handler0,2254323,9655528,False,,20001493864.0,bcf,3966185.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""true""",0,true,0.15,19995134,,0,0.5,true,1,false,,"""false""","""true""",32.0,,23609859.0,1434387061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 16:51:07.468058,60145.0,3.0
,,2015-06-15 23:27:57.011700,slurm_normal,1434413979.0,0.0,,1.0,main_w1_handler2,2343867,9658413,False,,583450446.0,bcf,3969208.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""1dd25afa13b611e580c6005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20014478,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434413737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-16 00:19:42.045575,39842.0,242.0
,,2015-06-15 17:02:04.863159,slurm_normal,1434387753.0,0.0,,1.0,main_w2_handler1,2254323,9655608,False,,14768283266.0,bcf,3966301.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""true""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""true""",1,false,,19994434,,1,,false,1,false,,"""false""","""true""",32.0,,23609859.0,1434387750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 17:02:35.902648,60145.0,3.0
,,2015-06-15 18:05:18.050268,slurm_normal,1434393330.0,0.0,,1.0,main_w1_handler1,2343439,9656134,False,,440031702.0,bcf,3966996.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""06cb46c8138911e586d1005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20011046,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434393304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 18:35:35.128729,39842.0,26.0
,,2015-06-15 18:06:09.883010,slurm_normal,1434394881.0,0.0,,1.0,main_w1_handler2,2343439,9656169,False,,5206619.0,bcf,3967219.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""06cb46c8138911e586d1005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20011086,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434394868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 19:01:24.798935,39842.0,13.0
,,2015-06-15 18:05:20.573156,slurm_normal,1434394236.0,0.0,,1.0,main_w2_handler0,2343439,9656136,False,,583450445.0,bcf,3967130.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""06cb46c8138911e586d1005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20011049,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434394206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 18:50:40.628039,39842.0,30.0
,,2015-06-15 18:06:11.248312,slurm_normal,1434395029.0,0.0,,1.0,main_w2_handler0,2343439,9656170,False,,5269665.0,bcf,3967241.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""06cb46c8138911e586d1005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20011088,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434395019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 19:03:53.671072,39842.0,10.0
,,2015-06-15 18:06:06.555985,slurm_normal,1434394907.0,0.0,,1.0,main_w2_handler0,2343439,9656166,False,,3769587.0,bcf,3967226.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""06cb46c8138911e586d1005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20011082,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434394896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 19:01:52.716603,39842.0,11.0
,,2015-06-15 18:06:08.663371,slurm_normal,1434394933.0,0.0,,1.0,main_w1_handler1,2343439,9656168,False,,3806760.0,bcf,3967230.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""06cb46c8138911e586d1005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20011084,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434394922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 19:02:18.028145,39842.0,11.0
,,2015-06-15 20:27:28.953612,slurm_normal,1434402543.0,0.0,,1.0,main_w1_handler0,2343708,9657376,False,,583450446.0,bcf,3968308.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""e45bc5cc139c11e5ad17005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20013057,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434402422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 21:09:09.237920,39842.0,121.0
,,2015-06-15 20:28:08.138446,slurm_normal,1434403391.0,0.0,,1.0,main_w2_handler0,2343708,9657416,False,,3806760.0,bcf,3968512.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""e45bc5cc139c11e5ad17005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20013103,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434403381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 21:23:13.904410,39842.0,10.0
,,2015-06-15 20:27:26.931122,slurm_normal,1434402300.0,0.0,,1.0,main_w1_handler1,2343708,9657373,False,,440031702.0,bcf,3968261.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""e45bc5cc139c11e5ad17005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20013053,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434402277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 21:05:04.428928,39842.0,23.0
,,2015-06-15 20:28:09.075610,slurm_normal,1434403367.0,0.0,,1.0,main_w1_handler2,2343708,9657417,False,,5206619.0,bcf,3968509.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""e45bc5cc139c11e5ad17005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20013105,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434403357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 21:22:51.022560,39842.0,10.0
,,2015-06-15 20:28:10.111405,slurm_normal,1434403409.0,0.0,,1.0,main_w2_handler1,2343708,9657418,False,,5269666.0,bcf,3968513.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""e45bc5cc139c11e5ad17005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20013108,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434403398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 21:23:31.843727,39842.0,11.0
,,2015-06-15 20:28:06.885383,slurm_normal,1434403200.0,0.0,,1.0,main_w1_handler2,2343708,9657415,False,,3769586.0,bcf,3968487.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""e45bc5cc139c11e5ad17005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20013101,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434403189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 21:20:02.683711,39842.0,11.0
,,2015-06-15 23:27:56.004522,slurm_normal,1434414028.0,0.0,,1.0,main_w2_handler0,2343867,9658412,False,,583450446.0,bcf,3969214.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""1dd25afa13b611e580c6005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20014478,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434414000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-16 00:20:32.268020,39842.0,28.0
,,2015-06-15 23:27:54.358862,slurm_normal,1434412986.0,0.0,,1.0,main_w1_handler2,2343867,9658410,False,,440031701.0,bcf,3969148.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""1dd25afa13b611e580c6005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20014476,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434412925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-16 00:03:07.819699,39842.0,61.0
,,2015-06-15 23:27:54.824934,slurm_normal,1434412590.0,0.0,,1.0,main_w1_handler1,2343867,9658411,False,,440031701.0,bcf,3969085.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""1dd25afa13b611e580c6005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20014476,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434412374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-15 23:56:34.573705,39842.0,216.0
,,2015-07-06 18:32:05.948060,slurm_normal,1436207910.0,0.0,,1.0,main_w1_handler1,2366480,9797765,False,,432.0,bcf,4099347.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""3f997a94240d11e58c9e005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20239585,,1,,false,1,false,,"""false""","""true""",32.0,,23782555.0,1436207907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-06 18:38:34.574860,39842.0,3.0
,,2015-07-06 18:32:10.092872,slurm_normal,1436207838.0,0.0,,1.0,main_w1_handler2,2366480,9797767,False,,432.0,bcf,4099341.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""3f997a94240d11e58c9e005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20239588,,1,,false,1,false,,"""false""","""true""",32.0,,23782555.0,1436207835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-06 18:37:24.250539,39842.0,3.0
,,2015-08-01 11:14:01.042724,slurm_normal,1438427657.0,0.0,,1.0,main_w2_handler0,2381459,10046706,False,,58595512962.0,bcf,4326924.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,20436422,,1,,false,0,true,0.001,"""false""","""true""",32.0,,24219275.0,1438427654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-08-01 11:14:19.494475,66503.0,3.0
,,2015-07-12 00:07:02.245175,slurm_normal,1436685085.0,0.0,,1.0,main_w2_handler1,2372969,9842067,False,,25741279263.0,bcf,4138589.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""db4aaa38282911e5bed3005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20316875,,1,,false,1,false,,"""false""","""true""",32.0,,23012824.0,1436684102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-12 07:11:30.004813,57536.0,983.0
,,2015-07-08 21:42:46.033991,slurm_normal,1436446283.0,0.0,,1.0,main_w1_handler2,2369561,9817176,False,,712313129.0,bcf,4120337.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""20fd249225ba11e59896005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20270729,,1,,false,1,false,,"""false""","""false""",32.0,,23012824.0,1436446053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 12:51:26.843624,57536.0,230.0
,,2015-07-08 21:42:12.251453,slurm_normal,1436417808.0,0.0,,1.0,main_w1_handler1,2369561,9817153,False,,26690738857.0,bcf,4118292.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""20fd249225ba11e59896005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20270703,,1,,false,1,false,,"""false""","""true""",32.0,,23012824.0,1436416683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 04:56:50.652018,57536.0,1125.0
,,2015-07-09 01:02:17.050177,slurm_normal,1436421920.0,0.0,,1.0,main_w2_handler1,2369687,9818148,False,,15514418108.0,bcf,4118403.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""1614f45825d611e59896005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20272188,,1,,false,1,false,,"""false""","""true""",32.0,,24031873.0,1436421313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 06:05:22.982101,39842.0,607.0
,,2015-07-08 21:42:10.121304,slurm_normal,1436427882.0,0.0,,1.0,main_w1_handler1,2369561,9817151,False,,32113496865.0,bcf,4118683.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""20fd249225ba11e59896005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20270700,,1,,false,1,false,,"""false""","""true""",32.0,,23012824.0,1436426629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 07:44:45.317028,57536.0,1253.0
,,2015-07-09 01:02:14.123947,slurm_normal,1436428183.0,0.0,,1.0,main_w2_handler0,2369687,9818146,False,,23761272045.0,bcf,4118696.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""1614f45825d611e59896005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20272185,,1,,false,1,false,,"""false""","""true""",32.0,,24031873.0,1436427262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 07:49:45.484774,39842.0,921.0
,,2015-07-08 21:42:46.701868,slurm_normal,1436441887.0,0.0,,1.0,main_w1_handler0,2369561,9817177,False,,580438098.0,bcf,4119852.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""20fd249225ba11e59896005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20270731,,1,,false,1,false,,"""false""","""false""",32.0,,23012824.0,1436441695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 11:38:10.521268,57536.0,192.0
,,2015-07-10 22:52:12.282876,slurm_normal,1436596939.0,0.0,,1.0,main_w2_handler0,2372277,9837029,False,,154624950.0,bcf,4134974.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""273f0c56275611e599e6005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20307212,,1,,false,1,false,,"""false""","""false""",32.0,,24031873.0,1436596869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-11 06:42:23.748056,39842.0,70.0
,,2015-07-09 01:03:04.382291,slurm_normal,1436439288.0,0.0,,1.0,main_w1_handler1,2369687,9818176,False,,300946981.0,bcf,4119668.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""1614f45825d611e59896005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20272219,,1,,false,1,false,,"""false""","""false""",32.0,,24031873.0,1436439180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 10:54:53.871609,39842.0,108.0
,,2015-07-09 01:03:01.439320,slurm_normal,1436439811.0,0.0,,1.0,main_w2_handler1,2369687,9818175,False,,462949371.0,bcf,4119707.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""1614f45825d611e59896005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20272216,,1,,false,1,false,,"""false""","""false""",32.0,,24031873.0,1436439648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 11:03:33.197813,39842.0,163.0
,,2015-07-09 16:51:47.795485,slurm_normal,1436460732.0,0.0,,1.0,main_w2_handler1,2330931,9822389,False,,4413785.0,bcf,4122047.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""true""",0,true,0.15,20094432,,1,,false,1,false,,"""false""","""true""",32.0,,23533160.0,1436460728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-09 16:52:29.394131,60992.0,4.0
,,2015-07-10 22:51:41.292552,slurm_normal,1436576928.0,0.0,,1.0,main_w2_handler0,2372277,9837004,False,,8644706544.0,bcf,4134141.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""273f0c56275611e599e6005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20307175,,1,,false,1,false,,"""false""","""true""",32.0,,24031873.0,1436576396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-11 01:08:51.081295,39842.0,532.0
