chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,main,main_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.main_lab,parameters.main|__identifier__,parameters.sets,parameters.sets_0|set|__identifier__,parameters.sets_1|set|__identifier__,parameters.sets_2|set|__identifier__,parameters.universe.__current_case__,parameters.universe.main,parameters.universe.main.values,parameters.universe.type_select,processor_count,runner_name,session_id,sets_0|set,sets_0|set_filetype,sets_1|set,sets_1|set_filetype,sets_2|set,sets_2|set_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-21 17:08:57.908693,slurm_normal,1456074591.0,0,,1.0,main_w2_handler1,2328790,11894125,False,,6130754.roundup,slurm,,4296950.0,fasta,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": 23017487, ""lab"": ""Group""}]",,,,0,23017487.0,,explicit,32.0,,28527782,4296950,fasta,,,,,1456074579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-02-21 17:09:54.593573,64235.0,12.0
,,2016-02-21 17:14:14.407282,slurm_normal,1456074899.0,0,,1.0,main_w1_handler2,2328790,11894143,False,,6130825.roundup,slurm,,3601053.0,fasta,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": 23447299, ""lab"": ""Group""}]",,,,0,23447299.0,,explicit,32.0,,28527782,3601053,fasta,,,,,1456074880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-02-21 17:15:03.827593,64235.0,19.0
,,2016-02-25 12:22:23.717233,slurm_normal,1456402989.0,0,,1.0,main_w1_handler1,2493702,11938679,False,,6169240.roundup,slurm,,8506830.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": 23509239, ""lab"": ""Group""}, {""__index__"": 1, ""set"": 22703570, ""lab"": ""Group""}]",,,,0,23509239.0,,explicit,32.0,,28610737,8506830,tabular,8552860.0,tabular,,,1456402981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-02-25 12:23:11.983459,72523.0,8.0
,,2016-02-23 09:49:52.128203,slurm_normal,1456221382.0,0,,1.0,main_w1_handler2,2601077,11907544,False,,6146121.roundup,slurm,,425177.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": 23373870, ""lab"": ""500ng 3,4""}, {""__index__"": 1, ""set"": 23373868, ""lab"": ""100ng 3,4""}]",,,,0,23373869.0,,explicit,32.0,,28257359,290601,tabular,188940.0,tabular,,,1456221041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-02-23 09:56:27.814591,72632.0,341.0
,,2016-03-15 05:40:42.201601,slurm_normal,1458020531.0,0,,1.0,main_w1_handler1,2621691,12136849,False,,6354941.roundup,slurm,,324325795.0,fasta,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": 23841294, ""lab"": ""Group""}]",,,,0,23841294.0,,explicit,32.0,,28815837,324325795,fasta,,,,,1458020490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-03-15 05:42:13.087075,,41.0
,,2016-02-27 06:38:07.181356,slurm_normal,1456555136.0,0,,1.0,main_w1_handler0,2606458,11956691,False,,6189980.roundup,slurm,,22823969.0,vcf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": 23430915, ""lab"": ""Group""}]",,,,0,23430915.0,,explicit,32.0,,28655223,22823969,vcf,,,,,1456555126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-02-27 06:38:59.429479,79087.0,10.0
,,2016-06-21 02:41:01.018571,slurm_normal,1466476882.0,0,,1.0,main_w2_handler1,2745197,13218565,False,,7403031.roundup,slurm,,3945758.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b587762ddffb308faf""}]}, ""lab"": ""Sox10""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b587762ddffb308faf""}]}, ""lab"": ""Phox2bb""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587762ddffb308faf'}]",explicit,32.0,,30981451,3945758,tabular,3945758.0,tabular,,,1466476875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 02:41:23.231969,,7.0
,,2016-06-21 12:42:35.673557,slurm_normal,1466512973.0,0,,1.0,main_w2_handler0,2717011,13224362,False,,7408899.roundup,slurm,,4244.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d45d1b68301859c2""}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d45d1b68301859c2'}]",explicit,32.0,,30413985,4244,tabular,,,,,1466512969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 12:42:55.827691,,4.0
,,2016-06-21 12:44:17.732111,slurm_normal,1466513073.0,0,,1.0,main_w2_handler1,2717011,13224373,False,,7408916.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d45d1b68301859c2""}]}, ""lab"": ""Group""}]",,,,1,,,implicit,32.0,,30413985,4244,tabular,,,,,1466513068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 12:44:36.995757,,5.0
,,2016-09-09 13:03:34.873639,slurm_normal,1473426235.0,0,,1.0,main_w3_handler1,2761137,13815296,False,,8036672.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e975018f9453a9f5""}]}, ""lab"": ""I""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b578c7a2bd3f76694d""}]}, ""lab"": ""II""}, {""__index__"": 2, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d71f96b117aa0afa""}]}, ""lab"": ""III""}]",,,,1,,,implicit,32.0,,31345079,8,tabular,8.0,tabular,8.0,tabular,1473426228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-09-09 13:03:57.829742,,7.0
,,2016-09-09 13:05:36.428774,slurm_normal,1473426420.0,0,,1.0,main_w4_handler0,2761137,13815300,False,,8036674.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e975018f9453a9f5""}]}, ""lab"": ""I""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b578c7a2bd3f76694d""}]}, ""lab"": ""II""}]",,,,1,,,implicit,32.0,,31345079,8,tabular,8.0,tabular,,,1473426350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-09-09 13:07:02.203273,,70.0
,,2016-05-03 12:28:38.201305,slurm_normal,1462278721.0,0,,1.0,main_w1_handler1,2693025,12757005,False,,6951527.roundup,slurm,,18700.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""Direct CTCF targets on chr19""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5302496f60188d473""}]}, ""lab"": ""DEGs""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5cf3a99ffd227be87""}]}, ""lab"": ""CTCF peaks""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593b048b8471e0f81'}]",explicit,32.0,,28233161,2475,tabular,2057.0,tabular,,,1462278586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-05-03 12:32:05.573377,7462.0,135.0
,,2016-10-13 09:12:38.345543,slurm_normal,1476349985.0,0,,1.0,main_w4_handler0,2853185,14071436,False,,8288449.roundup,slurm,,377.0,fasta,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bb9e33dd1b24769a""}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb9e33dd1b24769a'}]",explicit,32.0,,33649654,377,fasta,,,,,1476349978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-10-13 09:13:07.408441,,7.0
,,2016-06-21 18:14:04.829759,slurm_normal,1466532858.0,0,,1.0,main_w2_handler1,2745891,13227524,False,,7412319.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5513fa2a67881e5f4""}]}, ""lab"": ""Group""}]",,,,1,,,implicit,32.0,,30998254,1901,tabular,,,,,1466532853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:14:20.522637,,5.0
,,2016-06-21 18:02:52.226165,slurm_normal,1466532194.0,0,,1.0,main_w2_handler1,2745891,13227434,False,,7412254.roundup,slurm,,8369.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b586830f7b6debb8b7""}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586830f7b6debb8b7'}]",explicit,32.0,,30998254,8369,tabular,,,,,1466532187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:03:19.227743,,7.0
,,2016-06-21 18:09:42.812705,slurm_normal,1466532598.0,0,,1.0,main_w2_handler1,2745891,13227499,False,Job output deleted by user before job completed.,7412295.roundup,slurm,,340.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54e10fd5e58b74727""}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e10fd5e58b74727'}]",explicit,32.0,,30998254,340,tabular,,,,,1466532593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:10:04.910563,,5.0
,,2016-06-21 18:14:04.427545,slurm_normal,1466532858.0,0,,1.0,main_w2_handler0,2745891,13227523,False,,7412318.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5074edc119f305984""}]}, ""lab"": ""Group""}]",,,,1,,,implicit,32.0,,30998254,4511,tabular,,,,,1466532853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:14:20.027680,,5.0
,,2016-06-21 18:14:05.171329,slurm_normal,1466532872.0,0,,1.0,main_w1_handler0,2745891,13227525,False,,7412320.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54e10fd5e58b74727""}]}, ""lab"": ""Group""}]",,,,1,,,implicit,32.0,,30998254,340,tabular,,,,,1466532868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:14:35.004999,,4.0
,,2016-06-21 18:16:54.049753,slurm_normal,1466533053.0,0,,1.0,main_w2_handler0,2745891,13227536,False,,7412343.roundup,slurm,,340.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54e10fd5e58b74727""}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e10fd5e58b74727'}]",explicit,32.0,,30998254,340,tabular,,,,,1466533047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:17:37.893021,,6.0
,,2016-06-21 18:22:36.785389,slurm_normal,1466533372.0,0,,1.0,main_w2_handler1,2745891,13227578,False,,7412401.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5074edc119f305984""}]}, ""lab"": ""WT""}]",,,,1,,,implicit,32.0,,30998254,4511,tabular,,,,,1466533367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:22:56.423649,,5.0
,,2016-06-21 18:23:01.144540,slurm_normal,1466533396.0,0,,1.0,main_w2_handler0,2745891,13227579,False,,7412402.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5074edc119f305984""}]}, ""lab"": ""WT""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5513fa2a67881e5f4""}]}, ""lab"": ""Con""}, {""__index__"": 2, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54e10fd5e58b74727""}]}, ""lab"": ""iKO""}]",,,,1,,,implicit,32.0,,30998254,4511,tabular,1901.0,tabular,340.0,tabular,1466533392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:23:19.537254,,4.0
,,2016-06-21 18:37:06.937637,slurm_normal,1466534241.0,0,,1.0,main_w1_handler1,2745891,13227641,False,,7412488.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5074edc119f305984""}]}, ""lab"": ""WT""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5513fa2a67881e5f4""}]}, ""lab"": ""Con""}]",,,,1,,,implicit,32.0,,30998254,4511,tabular,1901.0,tabular,,,1466534237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:37:25.583869,,4.0
,,2017-01-10 05:06:58.437560,slurm_normal,1484024831.0,0,,1.0,main_w3_handler1,2939460,14721669,False,,8890479.roundup,slurm,,775496.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 27862692}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 27862695}]",explicit,32.0,,35266681,775981,tabular,,,,,1484024823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-01-10 05:07:13.604762,97402.0,8.0
,,2016-06-21 18:37:47.682251,slurm_normal,1466534286.0,0,,1.0,main_w2_handler0,2745891,13227664,False,,7412513.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5513fa2a67881e5f4""}]}, ""lab"": ""Con""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54e10fd5e58b74727""}]}, ""lab"": ""iKO""}]",,,,1,,,implicit,32.0,,30998254,1901,tabular,340.0,tabular,,,1466534281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-21 18:38:09.644007,,5.0
,,2016-05-03 09:19:05.206437,slurm_normal,1462267234.0,0,,1.0,main_w1_handler0,2687687,12744535,False,,6948899.roundup,slurm,,1890.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Abf1""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bb920f8f7c130d51""}]}, ""lab"": ""In silico""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fb57ed9fd5e23aae""}]}, ""lab"": ""Chip""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563c57a110886f79b'}]",explicit,32.0,,29902013,786,tabular,496.0,tabular,,,1462267189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-05-03 09:20:38.825930,56386.0,45.0
,,2016-05-03 09:19:48.741034,slurm_normal,1462267336.0,0,,1.0,main_w1_handler0,2687687,12744537,False,,6948909.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Abf1""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bb920f8f7c130d51""}]}, ""lab"": ""In silico""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fb57ed9fd5e23aae""}]}, ""lab"": ""Chip""}]",,,,1,,,implicit,32.0,,29902013,786,tabular,496.0,tabular,,,1462267240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-05-03 09:22:18.884965,56386.0,96.0
,,2016-06-22 12:25:48.148085,slurm_normal,1466598368.0,0,,1.0,main_w2_handler0,2739317,13235418,False,,7420627.roundup,slurm,,8448.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5046784610a52d625""}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5046784610a52d625'}]",explicit,32.0,,30875937,8448,tabular,,,,,1466598364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-22 12:26:10.625571,86127.0,4.0
,,2016-09-10 07:08:46.830192,slurm_normal,1473491601.0,0,,1.0,main_w3_handler0,2784755,13819992,False,,8041665.roundup,slurm,,902208718.0,fastqsanger,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5300d30f643e3ee45""}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5300d30f643e3ee45'}]",explicit,32.0,,32858581,902208718,fastqsanger,,,,,1473491336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-09-10 07:13:23.612647,88150.0,265.0
,,2016-06-22 20:44:55.280290,slurm_normal,1466628315.0,0,,1.0,main_w2_handler1,2745891,13241561,False,,7427685.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5398368da752e41db""}]}, ""lab"": ""WT""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5513fa2a67881e5f4""}]}, ""lab"": ""Con""}]",,,,1,,,implicit,32.0,,30998254,1246,tabular,1901.0,tabular,,,1466628309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-22 20:45:18.180236,,6.0
,,2016-06-22 20:44:28.519441,slurm_normal,1466628291.0,0,,1.0,main_w2_handler0,2745891,13241558,False,,7427683.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5398368da752e41db""}]}, ""lab"": ""WT""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55328d1daeff37f99""}]}, ""lab"": ""cKO""}]",,,,1,,,implicit,32.0,,30998254,1246,tabular,287.0,tabular,,,1466628285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-06-22 20:44:53.360497,,6.0
,,2016-03-03 09:49:01.579654,slurm_normal,1456998574.0,0,,1.0,main_w1_handler1,2617011,12004352,False,,6234270.roundup,slurm,,0.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": 23637802, ""lab"": ""Group""}]",,,,0,23637802.0,,explicit,32.0,,28418929,0,tabular,,,,,1456998564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-03-03 09:49:37.478725,78711.0,10.0
,,2016-03-03 09:51:54.226784,slurm_normal,1456998757.0,0,,1.0,main_w2_handler1,2617011,12004368,False,,6234287.roundup,slurm,,5553858.0,tabular,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": 23635649, ""lab"": ""Group""}]",,,,0,23635649.0,,explicit,32.0,,28418929,5553858,tabular,,,,,1456998733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-03-03 09:52:39.229318,78711.0,24.0
,,2016-05-05 08:27:42.740751,slurm_normal,1462436922.0,0,,1.0,main_w1_handler0,2693061,12789961,False,,6987929.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a5f6a15427de04c0""}]}, ""lab"": ""Group""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51dfe1eff52689fca""}]}, ""lab"": ""Group""}]",,,,1,,,implicit,32.0,,30050905,2024,tabular,2475.0,tabular,,,1462436918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-05-05 08:28:43.798477,79192.0,4.0
,,2016-05-05 08:23:30.799664,slurm_normal,1462436653.0,0,,1.0,main_w2_handler1,2693025,12789867,False,,6987878.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5302496f60188d473""}]}, ""lab"": ""Group""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5cf3a99ffd227be87""}]}, ""lab"": ""Group""}]",,,,1,,,implicit,32.0,,28457168,2475,tabular,2057.0,tabular,,,1462436648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-05-05 08:24:15.521867,7462.0,5.0
,,2016-05-05 08:23:44.881031,slurm_normal,1462436680.0,0,,1.0,main_w1_handler1,2690342,12789869,False,,6987886.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ea287a039c6993bb""}]}, ""lab"": ""Group""}]",,,,1,,,implicit,32.0,,30050942,14084,tabular,,,,,1462436674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-05-05 08:24:42.663445,79064.0,6.0
,,2016-05-05 08:24:00.472145,slurm_normal,1462436680.0,0,,1.0,main_w1_handler2,2687856,12789872,False,,6987885.roundup,slurm,,,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b568e1ab419db3f24a""}]}, ""lab"": ""Group""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b56d23e92cd91d17fd""}]}, ""lab"": ""Group""}]",,,,1,,,implicit,32.0,,30050938,8085,tabular,2475.0,tabular,,,1462436674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2016-05-05 08:24:42.914916,79183.0,6.0
