chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.dz,parameters.five,parameters.input_type.__current_case__,parameters.input_type.genome.values,parameters.input_type.input.values,parameters.input_type.input_type_select,parameters.input|__identifier__,parameters.report.__current_case__,parameters.report.max,parameters.report.report_select,parameters.report.scale,parameters.report.zero_regions,parameters.split,parameters.strand,parameters.three,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-07 13:47:47.102630,slurm_normal,1512654673.0,0,,1.0,,,main_w4_handler0,3323403,17735732,False,,431043600,bam,11802300,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32781811}]",bam,"""1142_001_ATCACG_L006_003""",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42332099.0,1512654569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-07 13:51:15.237243,108588.0,104.0
,,2017-12-07 13:47:50.944217,slurm_normal,1512654694.0,0,,1.0,,,main_w4_handler1,3323403,17735740,False,,128331695,bam,11802321,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32781818}]",bam,"""1142_001_ATCACG_L006_009""",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42332099.0,1512654659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-07 13:51:36.666038,108588.0,35.0
,,2017-12-07 13:47:49.592799,slurm_normal,1512654559.0,0,,1.0,,,main_w3_handler1,3323403,17735737,False,,458160726,bam,11802271,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32781815}]",bam,"""1142_001_ATCACG_L006_006""",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42332099.0,1512654479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-07 13:49:21.196327,108588.0,80.0
,,2017-12-07 13:47:49.967998,slurm_normal,1512654669.0,0,,1.0,,,main_w3_handler1,3323403,17735738,False,,442993527,bam,11802274,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32781816}]",bam,"""1142_001_ATCACG_L006_007""",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42332099.0,1512654480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-07 13:51:10.540298,108588.0,189.0
,,2017-12-07 21:27:40.541334,slurm_normal,1512682072.0,0,,1.0,19103.0,bedgraph,main_w3_handler1,3357797,17740711,False,,20238,bed,11806898,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""false""","""dm3""","""false""","""false""",0,"[{'src': 'hda', 'id': 32805992}]","[{'src': 'hda', 'id': 32805942}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42523751.0,1512682068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-07 21:27:54.883668,,4.0
,,2017-12-07 21:23:53.639139,slurm_normal,1512681857.0,0,,1.0,20238.0,bed,main_w4_handler1,3357797,17740687,False,,20238,bed,11806878,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""false""","""dm3""","""false""","""false""",0,"[{'src': 'hda', 'id': 32805942}]","[{'src': 'hda', 'id': 32805942}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42523751.0,1512681844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-07 21:24:19.124972,,13.0
,,2017-12-08 15:43:06.277985,slurm_normal,1512748142.0,0,,1.0,,,main_w4_handler0,3356175,17747946,False,,831521850,bam,11814866,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780593}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512747952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:49:03.694810,59928.0,190.0
,,2017-12-08 15:43:08.652795,slurm_normal,1512748313.0,0,,1.0,,,main_w4_handler1,3356175,17747951,False,,892903902,bam,11814888,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780603}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512748150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:51:55.192244,59928.0,163.0
,,2017-12-08 15:43:05.687648,slurm_normal,1512748055.0,0,,1.0,,,main_w3_handler0,3356175,17747945,False,,1174010373,bam,11814822,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780592}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512747796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:47:36.347318,59928.0,259.0
,,2017-12-08 15:43:06.800830,slurm_normal,1512747948.0,0,,1.0,,,main_w4_handler1,3356175,17747947,False,,997892322,bam,11814827,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780594}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512747797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:45:49.766636,59928.0,151.0
,,2017-12-08 15:43:09.506732,slurm_normal,1512748306.0,0,,1.0,,,main_w4_handler1,3356175,17747953,False,,553265166,bam,11814894,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780605}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512748190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:51:48.329969,59928.0,116.0
,,2017-12-08 15:43:07.023984,slurm_normal,1512748276.0,0,,1.0,,,main_w4_handler1,3356175,17747948,False,,1181932520,bam,11814882,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780595}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512748084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:51:18.217222,59928.0,192.0
,,2017-12-08 15:43:09.005997,slurm_normal,1512748236.0,0,,1.0,,,main_w3_handler0,3356175,17747952,False,,824650724,bam,11814880,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780604}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512748060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:50:38.124338,59928.0,176.0
,,2017-12-08 15:43:07.491895,slurm_normal,1512747958.0,0,,1.0,,,main_w3_handler1,3356175,17747949,False,,997892322,bam,11814823,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780597}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512747794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:46:00.356000,59928.0,164.0
,,2017-12-08 15:43:08.034782,slurm_normal,1512748077.0,0,,1.0,,,main_w4_handler0,3356175,17747950,False,,637271794,bam,11814867,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780600}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512747963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:47:59.570556,59928.0,114.0
,,2017-12-08 15:43:04.173645,slurm_normal,1512748181.0,0,,1.0,,,main_w3_handler0,3356175,17747944,False,,1784002087,bam,11814821,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32780591}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512747794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 15:49:43.409514,59928.0,387.0
,,2017-12-08 17:04:00.301320,slurm_normal,1512752974.0,0,,1.0,,,main_w4_handler0,3356175,17748583,False,,1969152427,bam,11815508,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32819474}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42358718.0,1512752651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 17:09:36.190094,59928.0,323.0
,,2017-12-08 21:30:32.480308,slurm_normal,1512768667.0,0,,1.0,21248.0,tabular,main_w3_handler1,3357623,17751619,False,,312080,bed,11818804,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824691}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:31:09.670929,118259.0,17.0
,,2017-12-08 21:28:19.779349,slurm_normal,1512768531.0,0,,1.0,21248.0,tabular,main_w4_handler1,3357623,17751590,False,,18087017,bed,11818775,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824671}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:28:56.862213,118259.0,17.0
,,2017-12-08 21:29:48.582980,slurm_normal,1512768629.0,0,,1.0,21248.0,tabular,main_w4_handler1,3357623,17751609,False,,674947,bed,11818795,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824686}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:30:35.736751,118259.0,18.0
,,2017-12-08 21:27:56.679996,slurm_normal,1512768506.0,0,,1.0,21248.0,tabular,main_w4_handler1,3357623,17751586,False,,157044,bed,11818771,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824664}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:28:34.774609,118259.0,18.0
,,2017-12-08 21:30:53.596642,slurm_normal,1512768684.0,0,,1.0,21248.0,tabular,main_w3_handler1,3357623,17751621,False,,1229941,bed,11818806,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824694}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:31:25.604186,118259.0,17.0
,,2017-12-08 21:30:43.762275,slurm_normal,1512768671.0,0,,1.0,21248.0,tabular,main_w3_handler0,3357623,17751620,False,,320152,bed,11818805,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824692}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:31:13.488082,118259.0,17.0
,,2017-12-08 21:28:10.630809,slurm_normal,1512768517.0,0,,1.0,21248.0,tabular,main_w3_handler0,3357623,17751588,False,,291975,bed,11818773,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824666}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:28:38.757826,118259.0,18.0
,,2017-12-08 21:29:22.930884,slurm_normal,1512768592.0,0,,1.0,21248.0,tabular,main_w3_handler0,3357623,17751597,False,,174044,bed,11818782,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824682}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:29:54.364639,118259.0,18.0
,,2017-12-08 21:31:03.194158,slurm_normal,1512768696.0,0,,1.0,21248.0,tabular,main_w4_handler1,3357623,17751622,False,,93107525,bed,11818807,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824695}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:31:37.954827,118259.0,21.0
,,2017-12-08 21:29:39.397804,slurm_normal,1512768636.0,0,,1.0,21248.0,tabular,main_w4_handler0,3357623,17751606,False,,510225117,bed,11818792,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824684}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:30:43.769162,118259.0,32.0
,,2017-12-08 21:28:43.481661,slurm_normal,1512768558.0,0,,1.0,21248.0,tabular,main_w4_handler0,3357623,17751594,False,,1956850,bed,11818779,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824673}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:29:23.725153,118259.0,17.0
,,2017-12-08 21:30:14.226054,slurm_normal,1512768659.0,0,,1.0,21248.0,tabular,main_w4_handler0,3357623,17751615,False,,669650,bed,11818802,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824689}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:31:01.426045,118259.0,16.0
,,2017-12-08 21:30:23.081732,slurm_normal,1512768746.0,0,,1.0,21248.0,tabular,main_w4_handler1,3357623,17751617,False,,858675,bed,11818803,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824690}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:32:29.322484,118259.0,100.0
,,2017-12-08 21:28:55.612478,slurm_normal,1512768568.0,0,,1.0,21248.0,tabular,main_w4_handler1,3357623,17751595,False,,270141,bed,11818780,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824674}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:29:42.763504,118259.0,18.0
,,2017-12-08 21:28:31.091866,slurm_normal,1512768542.0,0,,1.0,21248.0,tabular,main_w4_handler1,3357623,17751591,False,,16851005,bed,11818776,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824672}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:29:03.918741,118259.0,19.0
,,2017-12-08 21:29:08.299190,slurm_normal,1512768577.0,0,,1.0,21248.0,tabular,main_w3_handler1,3357623,17751596,False,,557290,bed,11818781,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824680}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:29:40.086933,118259.0,17.0
,,2017-12-08 21:30:04.964156,slurm_normal,1512768648.0,0,,1.0,21248.0,tabular,main_w4_handler0,3357623,17751613,False,,233381,bed,11818799,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""false""","""false""",0,"[{'src': 'hda', 'id': 32824723}]","[{'src': 'hda', 'id': 32824688}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,42543494.0,1512768631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-08 21:30:51.165176,118259.0,17.0
,,2018-01-17 23:06:16.113631,slurm_normal,1516230523.0,0,,1.0,263459128.0,interval,main_w3_handler1,3395930,18066708,False,,152326729,bed,12144896,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",0,"[{'src': 'hda', 'id': 33361071}]","[{'src': 'hda', 'id': 33361088}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,43261046.0,1516230485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2018-01-17 23:08:45.992583,,38.0
,,2018-01-18 00:11:31.451851,slurm_normal,1516234300.0,0,,1.0,,,main_w3_handler1,3395958,18066960,False,,540252,bam,12145283,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","""false""",1,,"[{'src': 'hda', 'id': 33361285}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,43069134.0,1516234294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2018-01-18 00:11:41.577166,111498.0,6.0
,,2017-12-10 21:16:19.799502,slurm_normal,1512940600.0,0,,1.0,218.0,gg,main_w4_handler0,2677983,17766537,False,,90312253,bed,11835226,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",0,"[{'src': 'hda', 'id': 24644170}]","[{'src': 'hda', 'id': 32848574}]",bed,,1,0,hist,,,"""false""","""-strand +""","""false""",32.0,,42363165.0,1512940591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-10 21:16:42.035352,41563.0,9.0
,,2017-12-11 07:41:17.255490,slurm_normal,1512978267.0,0,,1.0,1270.0,tabular,main_w3_handler0,3361055,17769615,False,,804292503,bed,11838260,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 32853099}]","[{'src': 'hda', 'id': 32853341}]",bed,,0,,bg,0.0372464281793,false,"""false""","""""","""false""",32.0,,42342281.0,1512978118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-11 07:44:32.268872,75605.0,149.0
,,2017-12-11 06:48:39.931673,slurm_normal,1512975013.0,0,,1.0,2812.0,tabular,main_w4_handler1,3348000,17769319,False,,29792823,bed,11837988,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",0,"[{'src': 'hda', 'id': 32665578}]","[{'src': 'hda', 'id': 32852817}]",bed,,0,,bg,2.3332975561,false,"""false""","""""","""false""",32.0,,42342281.0,1512974931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-11 06:50:14.810918,75605.0,82.0
,,2017-12-11 07:20:40.631722,slurm_normal,1512976892.0,0,,1.0,1270.0,tabular,main_w3_handler0,3361055,17769477,False,,29270734,bed,11838128,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 32853099}]","[{'src': 'hda', 'id': 32852980}]",bed,,0,,bg,2.35931966658,false,"""false""","""""","""false""",32.0,,42342281.0,1512976849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-11 07:21:34.151614,75605.0,43.0
,,2017-12-12 05:12:42.524128,slurm_normal,1513055761.0,0,,1.0,,,main_w3_handler0,3362183,17779784,False,,1203681572,bam,11847962,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","""false""",1,,"[{'src': 'hda', 'id': 32868304}]",bam,,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,42361411.0,1513055574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-12-12 05:16:03.780300,80151.0,187.0
