chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.count,parameters.dbkey,parameters.fraction,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.invert,parameters.once,parameters.overlap_mode,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-10 09:10:26.945030,slurm_normal,1457601058.0,0,1.0,main_w1_handler1,2619360,12093449,False,,63840901,bed,1179,1179,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6317958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""True""",23644432,,"""23775216""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28873977.0,1457601049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 09:11:06.018522,80073.0,9.0
,,2016-03-10 09:17:33.181819,slurm_normal,1457601498.0,0,1.0,main_w2_handler0,2619360,12093491,False,,63840901,bed,57963,57963,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6317998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""True""",23644432,,"""23775242""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28873977.0,1457601476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 09:18:22.249714,80073.0,22.0
,,2016-03-10 09:14:21.152699,slurm_normal,1457601292.0,0,1.0,main_w1_handler0,2619360,12093467,False,,63840901,bed,9680,9680,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6317979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""True""",23644432,,"""23775230""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28873977.0,1457601283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 09:14:55.631655,80073.0,9.0
,,2016-03-10 09:12:51.604397,slurm_normal,1457601199.0,0,1.0,main_w1_handler1,2619360,12093462,False,,63840901,bed,1177,1177,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6317972.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""True""",23644432,,"""23775217""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28873977.0,1457601191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 09:13:22.392338,80073.0,8.0
,,2016-03-10 09:13:45.670117,slurm_normal,1457601252.0,0,1.0,main_w1_handler2,2619360,12093465,False,,63840901,bed,5685,5685,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6317978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""True""",23644432,,"""23775220""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28873977.0,1457601246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 09:14:17.891464,80073.0,6.0
,,2016-03-10 09:17:00.406262,slurm_normal,1457601456.0,0,1.0,main_w1_handler0,2619360,12093477,False,,63840901,bed,57862,57862,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6317993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""True""",23644432,,"""23775240""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28873977.0,1457601440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 09:17:41.852693,80073.0,16.0
,,2016-04-26 15:34:22.146786,slurm_normal,1461684882.0,0,1.0,main_w1_handler0,2668459,12624548,False,,114527,bed,13671,13671,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6827834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ff64e62a47a7cd1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57fe57764006823be'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29836680.0,1461684879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 15:34:45.583690,81977.0,3.0
,,2016-04-26 16:07:07.511944,slurm_normal,1461686856.0,0,1.0,main_w2_handler1,2673635,12624911,False,,11956964,bed,6380637,6380637,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6828274.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c7bc0ec7477e94e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596183c8324e5d739'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29565737.0,1461686847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 16:07:40.699399,69385.0,9.0
,,2016-04-26 17:01:09.514512,slurm_normal,1461690110.0,0,1.0,main_w1_handler0,2683297,12625465,False,,65563,bed,65563,65563,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6828813.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""1.0""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd6a97faa1d554a4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccb405b0299f350d'}]","""false""","""true""","[""-wb""]","""true""","""false""","""""",32.0,,29539513.0,1461690107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 17:01:55.179469,76422.0,3.0
,,2016-04-26 16:23:24.046507,slurm_normal,1461687852.0,0,1.0,main_w1_handler0,2682083,12625122,False,,42974,bed,5745205,5745205,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6828474.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aecfed188bd852f7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5763d90bdde71c8fb'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29565737.0,1461687820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 16:24:18.415402,69385.0,32.0
,,2016-04-26 16:05:02.602726,slurm_normal,1461686735.0,0,1.0,main_w1_handler0,2673635,12624900,False,,11956964,bed,6380637,6380637,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6828245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c7bc0ec7477e94e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596183c8324e5d739'}]","""false""","""false""","[""-wo""]","""false""","""false""","""""",32.0,,29565737.0,1461686715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 16:05:40.609755,69385.0,20.0
,,2016-04-26 16:16:07.981112,slurm_normal,1461687420.0,0,1.0,main_w2_handler0,2682083,12625073,False,,8324849,bed,3111373,3111373,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6828404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56596b4da6b6c69ef'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d36877143c53cdc'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29565737.0,1461687383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 16:17:03.293776,69385.0,37.0
,,2016-04-26 18:09:14.881629,slurm_normal,1461694198.0,0,1.0,main_w1_handler1,2665494,12625957,False,,265765,bed,55237,55237,,,,,,,,,,,,,,,,,,,bed,131587.0,bed,101712.0,bed,,,,,,,,,,,,,bed,6829666.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e1b158fa1b9540a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2e56aa499f1195f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5894883d5523885ae'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50de5e26f2194d181'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29498931.0,1461694194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 18:10:03.399404,64737.0,4.0
,,2016-04-26 17:27:25.546978,slurm_normal,1461691662.0,0,1.0,main_w2_handler1,2677465,12625672,False,,169113,bed,794329,794329,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6829000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5449680eb20377aec'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552aa116e1ef13e17'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29565737.0,1461691658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 17:27:46.607873,69385.0,4.0
,,2016-04-26 19:31:20.379459,slurm_normal,1461700379.0,0,1.0,main_w2_handler1,2671234,12629908,False,,3271269866,bam,193492882,193492882,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6831014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f9a96b599bd3b84'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c677c22c92047763'}]","""true""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29409137.0,1461699099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 19:53:02.183790,44552.0,1280.0
,,2016-04-26 20:20:57.126932,slurm_normal,1461702192.0,0,1.0,main_w1_handler2,1820975,12630550,False,,2583883992,bed,24053855,24053855,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6832117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519aab2450c1b52dd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fd0f3632dd71303'}]","""false""","""true""","[""-wb""]","""false""","""false""","""""",32.0,,29848308.0,1461702074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 20:23:15.565628,8544.0,118.0
,,2016-04-26 20:38:18.773073,slurm_normal,1461703151.0,0,1.0,main_w1_handler0,1820975,12630718,False,,153307289,bed,24053855,24053855,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6832438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5527e349257bf59bb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fd0f3632dd71303'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29848308.0,1461703117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-26 20:39:12.717518,8544.0,34.0
,,2016-03-10 15:34:54.717846,slurm_normal,1457624118.0,0,1.0,main_w1_handler2,2628970,12096727,False,,57664884,bed,2991,2991,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6321069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23780135,,"""23781063""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28919512.0,1457624113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 15:35:22.413954,,5.0
,,2016-03-10 15:35:36.129152,slurm_normal,1457624159.0,0,1.0,main_w1_handler2,2628970,12096734,False,,2991,bed,57664348,57664348,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6321077.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23781063,,"""23780107""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28919512.0,1457624152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 15:36:03.852919,,7.0
,,2016-03-10 15:36:38.524076,slurm_normal,1457624226.0,0,1.0,main_w2_handler1,2628970,12096738,False,,2991,bed,57665175,57665175,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6321086.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23781063,,"""23780043""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,28919512.0,1457624217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 15:37:11.008714,,9.0
,,2016-02-01 14:33:08.617105,slurm_normal,1454337299.0,0,1.0,main_w2_handler0,2584806,11658156,False,,15870,bed,78120522,78120522,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5917431.roundup,slurm,,132112168.0,corral-repl,,"""acd074f4c8f011e584a3005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",23115923,,"""23115871""",,"""True""","""False""","""-wo""","""False""","""False""","""""",32.0,,27992077.0,1454337291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-01 14:35:07.859277,62362.0,8.0
,,2016-02-01 14:33:13.706382,slurm_normal,1454337270.0,0,1.0,main_w2_handler1,2584806,11658159,False,,15870,bed,2916,2916,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5917419.roundup,slurm,,132112168.0,corral-repl,,"""acd074f4c8f011e584a3005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",23115923,,"""23115875""",,"""False""","""False""","""-wao""","""False""","""False""","""""",32.0,,27992077.0,1454337265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-01 14:34:40.919420,62362.0,5.0
,,2016-02-01 14:33:07.291949,slurm_normal,1454337293.0,0,1.0,main_w2_handler0,2584806,11658155,False,,15870,bed,78120522,78120522,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5917427.roundup,slurm,,132112168.0,corral-repl,,"""acd074f4c8f011e584a3005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",23115923,,"""23115871""",,"""False""","""False""","""-wo""","""False""","""False""","""""",32.0,,27992077.0,1454337280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-01 14:35:03.344946,62362.0,13.0
,,2016-02-01 16:44:03.944752,slurm_normal,1454345066.0,0,1.0,main_w1_handler1,2529237,11659460,False,,514446,bed,1696368,1696368,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5918574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""True""","""mm9""","""""","""False""",23117678,,"""23117675""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,26702590.0,1454345061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-01 16:44:30.535486,74818.0,5.0
,,2016-02-01 17:07:51.701950,slurm_normal,1454346507.0,0,1.0,main_w2_handler0,2529237,11659603,False,,142320,bed,1303581,1303581,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5918857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""True""","""mm9""","""""","""False""",23117893,,"""23117892""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,26702590.0,1454346499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-01 17:08:32.694416,74818.0,8.0
,,2016-02-02 11:50:00.298269,slurm_normal,1454413827.0,0,1.0,main_w2_handler1,2585884,11676673,False,,7038,bed,65720,65720,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5931765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""False""",23136074,,"""23135766""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,27987710.0,1454413821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 11:50:32.460326,67594.0,6.0
,,2016-03-10 21:24:54.897363,slurm_normal,1457645154.0,0,1.0,main_w1_handler0,2604715,12099920,False,,49884,bed,27382,27382,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6323875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",23564586,,"""23564585""",,"""True""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28479080.0,1457645148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 21:26:01.251741,20297.0,6.0
,,2016-04-27 04:52:06.020978,slurm_normal,1461732757.0,0,1.0,main_w2_handler1,2139706,12638267,False,,2735361,bed,8083557,8083557,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6840629.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac445a5e96b20def'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b0545982dadbc0d'}]","""false""","""false""","[""-loj""]","""false""","""false""","""""",32.0,,29603369.0,1461732752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-27 04:52:40.570622,57055.0,5.0
,,2016-02-02 10:57:21.076438,slurm_normal,1454410688.0,0,1.0,main_w1_handler2,2585884,11675385,False,,65935,bed,66265,66265,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5930948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""False""",23135770,,"""23135772""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,27987710.0,1454410678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 10:58:14.780637,67594.0,10.0
,,2016-02-02 22:52:30.637052,slurm_normal,1454453670.0,0,1.0,main_w2_handler1,2558348,11688106,False,,415321,bed,6300,6300,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5943952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""""","""False""",23152925,,"""23150008""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,26496969.0,1454453664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 22:54:37.798058,,6.0
,,2016-02-02 22:50:20.023030,slurm_normal,1454453508.0,0,1.0,main_w2_handler1,2558348,11688089,False,,415321,bed,206134,206134,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5943878.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""""","""False""",23152925,,"""23150014""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,26496969.0,1454453491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 22:51:58.475421,,17.0
,,2016-02-02 19:01:53.646850,slurm_normal,1454440869.0,0,1.0,main_w1_handler1,2558348,11684864,False,,662625,bed,29253,29253,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5940556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""""","""False""",23148596,,"""23148127""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,26496969.0,1454440124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 19:21:16.795274,,745.0
,,2016-02-02 19:23:39.208158,slurm_normal,1454441092.0,0,1.0,main_w1_handler0,2558348,11685078,False,,57142,bed,46239,46239,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5940734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""""","""False""",23148813,,"""23148131""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,26496969.0,1454441086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 19:25:01.032868,,6.0
,,2016-02-02 19:37:56.923910,slurm_normal,1454441914.0,0,1.0,main_w2_handler1,2558348,11685268,False,,300,bed,206134,206134,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5941067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""""","""False""",23149460,,"""23148161""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,26496969.0,1454441908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 19:38:41.776667,,6.0
,,2016-02-02 19:25:30.193523,slurm_normal,1454441190.0,0,1.0,main_w1_handler1,2558348,11685101,False,,17600,bed,6300,6300,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5940778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""""","""False""",23149265,,"""23148137""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,26496969.0,1454441186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 19:26:45.061908,,4.0
,,2016-02-02 22:52:43.181477,slurm_normal,1454453642.0,0,1.0,main_w1_handler1,2558348,11688107,False,,415321,bed,46239,46239,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5943939.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""""","""False""",23152925,,"""23150007""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,26496969.0,1454453635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 22:54:08.030075,,7.0
,,2016-02-02 19:35:57.490101,slurm_normal,1454441792.0,0,1.0,main_w1_handler1,2558348,11685247,False,,300,bed,16487,16487,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,5941030.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""""","""False""",23149435,,"""23148146""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,26496969.0,1454441783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 19:36:34.309782,,9.0
