chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.removeIfOverlap,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-20 16:35:04.726257,slurm_normal,1487608525.0,0,1.0,main_w3_handler1,2998563,15087738,False,,11756,bed,5901,bed,9242850.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28431722}]","[{'src': 'hda', 'id': 28386496}]","""1e-09""","""""","""""",32.0,,35999889,1487608513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:35:27.677401,30225.0,12.0
,,2017-02-20 16:32:31.103095,slurm_normal,1487608398.0,0,1.0,main_w3_handler1,2998563,15087728,False,,11756,bed,5901,bed,9242834.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28431722}]","[{'src': 'hda', 'id': 28386496}]","""1e-09""","""-A""","""""",32.0,,35999889,1487608358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:33:19.382838,30225.0,40.0
,,2017-02-20 16:36:49.218234,slurm_normal,1487608621.0,0,1.0,main_w4_handler0,2998563,15087762,False,,11756,bed,7137,bed,9242876.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28431722}]","[{'src': 'hda', 'id': 28431789}]","""1e-09""","""-A""","""""",32.0,,35999889,1487608615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:37:03.034898,30225.0,6.0
,,2017-02-20 16:49:07.964137,slurm_normal,1487609356.0,0,1.0,main_w4_handler1,3002708,15087867,False,,68135,bed,36713,tabular,9242979.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28428753}]","[{'src': 'hda', 'id': 28431941}]","""1e-09""","""-A""","""""",32.0,,35999889,1487609352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:49:18.598924,30225.0,4.0
,,2017-02-20 16:40:56.319308,slurm_normal,1487608917.0,0,1.0,main_w3_handler0,3002708,15087793,False,,37323,bed,5288,bed,9242910.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28431839}]","[{'src': 'hda', 'id': 28428755}]","""1e-09""","""-A""","""""",32.0,,35999889,1487608862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:42:01.039900,30225.0,55.0
,,2017-02-20 16:41:08.613326,slurm_normal,1487608968.0,0,1.0,main_w3_handler1,3002708,15087794,False,,33415,bed,7137,bed,9242914.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28431845}]","[{'src': 'hda', 'id': 28431831}]","""1e-09""","""-A""","""""",32.0,,35999889,1487608926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:42:50.838145,30225.0,42.0
,,2017-02-20 16:40:35.801977,slurm_normal,1487608849.0,0,1.0,main_w4_handler1,3002708,15087789,False,,68135,bed,30812,bed,9242908.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28428753}]","[{'src': 'hda', 'id': 28428757}]","""1e-09""","""-A""","""""",32.0,,35999889,1487608843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:40:51.522165,30225.0,6.0
,,2017-02-20 16:46:00.342562,slurm_normal,1487609171.0,0,1.0,main_w3_handler1,3002708,15087829,False,,37323,bed,4619,bed,9242950.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28431839}]","[{'src': 'hda', 'id': 28431874}]","""1e-09""","""-A""","""""",32.0,,35999889,1487609167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:46:13.864552,30225.0,4.0
,,2017-02-20 16:46:09.126920,slurm_normal,1487609183.0,0,1.0,main_w3_handler1,3002708,15087842,False,,33415,bed,7137,bed,9242955.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28431891}]","[{'src': 'hda', 'id': 28431831}]","""1e-09""","""-A""","""""",32.0,,35999889,1487609177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:46:26.721007,30225.0,6.0
,,2017-02-20 16:49:15.569607,slurm_normal,1487609365.0,0,1.0,main_w4_handler0,3002708,15087869,False,,31422,bed,13430,bed,9242981.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28431950}]","[{'src': 'hda', 'id': 28431937}]","""1e-09""","""-A""","""""",32.0,,35999889,1487609361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 16:49:25.937897,30225.0,4.0
,,2017-02-20 23:55:35.435065,slurm_normal,1487634949.0,0,1.0,main_w4_handler1,3003253,15090941,False,,2614530,bed,2815225,bed,9246011.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28436679}]","[{'src': 'hda', 'id': 28436678}]","""1e-09""","""""","""""",32.0,,36181238,1487634939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 23:55:53.069995,,10.0
,,2017-02-20 23:43:39.808360,slurm_normal,1487634238.0,0,1.0,main_w3_handler1,3003253,15090900,False,,2815225,bed,2614530,bed,9245964.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28436678}]","[{'src': 'hda', 'id': 28436679}]","""1e-09""","""""","""""",32.0,,36181238,1487634226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 23:44:00.416603,,12.0
,,2017-02-20 23:31:23.280092,slurm_normal,1487633493.0,0,1.0,main_w4_handler1,3003253,15090773,False,,2544836,bed,2282347,bed,9245843.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28436640}]","[{'src': 'hda', 'id': 28436644}]","""1e-09""","""""","""""",32.0,,36181238,1487633486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 23:31:35.357227,,7.0
,,2017-02-20 23:55:17.702331,slurm_normal,1487634930.0,0,1.0,main_w4_handler1,3003253,15090938,False,,2815225,bed,2614530,bed,9246009.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28436678}]","[{'src': 'hda', 'id': 28436679}]","""1e-09""","""""","""""",32.0,,36181238,1487634921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 23:55:33.328535,,9.0
,,2017-02-20 23:38:30.246460,slurm_normal,1487633922.0,0,1.0,main_w4_handler0,3003253,15090836,False,,2815225,bed,2614530,bed,9245897.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28436678}]","[{'src': 'hda', 'id': 28436679}]","""1e-09""","""""","""""",32.0,,36181238,1487633915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 23:38:48.252027,,7.0
,,2017-02-20 23:58:30.709608,slurm_normal,1487635122.0,0,1.0,main_w4_handler0,3003253,15090973,False,,2815225,bed,2614530,bed,9246035.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28436678}]","[{'src': 'hda', 'id': 28436679}]","""1e-09""","""-A""","""""",32.0,,36181238,1487635116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-20 23:58:44.351149,,6.0
,,2017-04-04 01:15:15.318053,slurm_normal,1491268523.0,0,1.0,main_w4_handler0,3043569,15477797,False,,169583,bed,485924,bed,9606675.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29054731}]","[{'src': 'hda', 'id': 29054748}]","""1e-09""","""""","""""",32.0,,37070836,1491268518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-04-04 01:15:26.193845,102529.0,5.0
,,2017-02-21 18:15:03.560659,slurm_normal,1487701124.0,0,1.0,main_w3_handler1,2788464,15097543,False,,12118149,bed,7103191,bed,9252447.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28448064}]","[{'src': 'hda', 'id': 28448190}]","""0.1""","""-A""","""""",32.0,,35483211,1487701103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-21 18:18:45.446719,66832.0,21.0
,,2017-02-21 18:32:48.997872,slurm_normal,1487702413.0,0,1.0,main_w3_handler0,2788464,15097688,False,,15375921,bed,7103191,bed,9252687.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28448529}]","[{'src': 'hda', 'id': 28448190}]","""0.1""","""-A""","""""",32.0,,35483211,1487702369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-21 18:40:16.951327,66832.0,44.0
,,2017-02-22 08:36:32.578312,slurm_normal,1487752601.0,0,1.0,main_w3_handler0,3005160,15103491,False,,7524,bed,18349,bed,9258575.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28456574}]","[{'src': 'hda', 'id': 28456637}]","""1e-09""","""-A""","""""",32.0,,36213949,1487752596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-22 08:36:45.689165,30225.0,5.0
,,2017-02-22 08:33:07.797960,slurm_normal,1487752421.0,0,1.0,main_w3_handler1,3005160,15103469,False,,21804,bed,13100,bed,9258551.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28456569}]","[{'src': 'hda', 'id': 28456614}]","""1e-09""","""-A""","""""",32.0,,36213949,1487752400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-22 08:33:47.456986,30225.0,21.0
,,2017-02-22 08:35:49.150886,slurm_normal,1487752557.0,0,1.0,main_w3_handler1,3005160,15103486,False,,18349,bed,7524,bed,9258571.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28456637}]","[{'src': 'hda', 'id': 28456574}]","""1e-09""","""-A""","""""",32.0,,36213949,1487752553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-22 08:36:00.535024,30225.0,4.0
,,2017-02-22 21:27:36.369942,slurm_normal,1487799314.0,0,1.0,main_w3_handler0,2518544,15112283,False,,35242789,bed,33837996,bed,9266994.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""","[{'src': 'hda', 'id': 28469465}]","[{'src': 'hda', 'id': 28469452}]","""1e-09""","""""","""""",32.0,,36231529,1487798860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-22 21:35:18.886678,74146.0,454.0
,,2017-02-23 18:47:42.310007,slurm_normal,1487875671.0,0,1.0,main_w3_handler1,2788464,15121701,False,,1590960,bed,7103191,bed,9275679.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484282}]","[{'src': 'hda', 'id': 28448190}]","""1e-09""","""-A""","""""",32.0,,35483211,1487875666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-23 18:47:53.489394,66832.0,5.0
,,2017-02-23 17:55:49.630567,slurm_normal,1487872560.0,0,1.0,main_w3_handler1,2965479,15121025,False,,1344763,bed,1344763,bed,9275168.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28483349}]","[{'src': 'hda', 'id': 28483043}]","""1e-09""","""""","""""",32.0,,35281812,1487872554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-23 17:56:04.113722,97829.0,6.0
,,2017-02-27 15:18:24.502525,slurm_normal,1488208717.0,0,1.0,main_w4_handler0,2788464,15155195,False,,7157280,bed,7103191,bed,9307052.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28533901}]","[{'src': 'hda', 'id': 28448190}]","""0.2""","""-A""","""""",32.0,,35483211,1488208710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-27 15:18:45.448368,66832.0,7.0
,,2017-02-27 19:15:13.626436,slurm_normal,1488222937.0,0,1.0,main_w4_handler1,2788464,15157880,False,,4477866,bed,7103191,bed,9309624.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28537858}]","[{'src': 'hda', 'id': 28448190}]","""0.1""","""-A""","""""",32.0,,35333241,1488222919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-27 19:15:40.909232,66832.0,18.0
,,2017-02-28 14:31:11.964245,slurm_normal,1488292371.0,0,1.0,main_w4_handler1,2788464,15166861,False,,942054,bed,7103191,bed,9318041.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28552564}]","[{'src': 'hda', 'id': 28448190}]","""0.1""","""-A""","""""",32.0,,36330861,1488292281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 14:32:54.344833,66832.0,90.0
,,2017-02-28 19:15:15.412729,slurm_normal,1488309325.0,0,1.0,main_w3_handler1,3007873,15170371,False,,134003,bed,5916,bed,9321294.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554681}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""-A""","""""",32.0,,35956865,1488309319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 19:15:28.554018,12159.0,6.0
,,2017-02-28 19:15:16.171361,slurm_normal,1488309354.0,0,1.0,main_w3_handler0,3007873,15170372,False,,2205,bed,5916,bed,9321304.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554683}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""-A""","""""",32.0,,35956865,1488309350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 19:15:59.196838,12159.0,4.0
,,2017-02-28 19:15:17.150536,slurm_normal,1488309360.0,0,1.0,main_w4_handler0,3007873,15170373,False,,146557,bed,5916,bed,9321302.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554684}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""-A""","""""",32.0,,35956865,1488309343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 19:16:03.403849,12159.0,17.0
,,2017-02-28 19:15:18.211907,slurm_normal,1488309351.0,0,1.0,main_w3_handler1,3007873,15170374,False,,28549,bed,5916,bed,9321298.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554685}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""-A""","""""",32.0,,35956865,1488309334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 19:15:53.249904,12159.0,17.0
,,2017-02-28 19:15:14.827319,slurm_normal,1488309339.0,0,1.0,main_w4_handler0,3007873,15170370,False,,199286,bed,5916,bed,9321295.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554680}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""-A""","""""",32.0,,35956865,1488309322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 19:15:45.438825,12159.0,17.0
,,2017-02-28 19:15:13.577918,slurm_normal,1488309338.0,0,1.0,main_w3_handler0,3007873,15170368,False,,2027,bed,5916,bed,9321292.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554366}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""-A""","""""",32.0,,35956865,1488309321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 19:15:40.316424,12159.0,17.0
,,2017-02-28 19:15:14.388168,slurm_normal,1488309380.0,0,1.0,main_w3_handler0,3007873,15170369,False,,76407,bed,5916,bed,9321293.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554595}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""-A""","""""",32.0,,35956865,1488309319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 19:16:22.759991,12159.0,61.0
,,2017-02-28 21:18:49.521433,slurm_normal,1488316771.0,0,1.0,main_w3_handler0,3007873,15171512,False,,2205,bed,5916,bed,9322356.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554683}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""""","""""",32.0,,35956865,1488316735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 21:19:36.733545,12159.0,36.0
,,2017-02-28 21:05:52.871489,slurm_normal,1488315968.0,0,1.0,main_w3_handler1,3007873,15171389,False,,5916,bed,1164,bed,9322276.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28552847}]","[{'src': 'hda', 'id': 28558772}]","""1e-09""","""-A""","""""",32.0,,35956865,1488315959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 21:06:13.234811,12159.0,9.0
,,2017-02-28 21:25:58.418860,slurm_normal,1488317165.0,0,1.0,main_w3_handler1,3007873,15171568,False,,2205,bed,5916,bed,9322431.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554683}]","[{'src': 'hda', 'id': 28552847}]","""1e-09""","""""","""""",32.0,,35956865,1488317161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 21:26:07.610635,12159.0,4.0
,,2017-02-28 22:36:43.083320,slurm_normal,1488321413.0,0,1.0,main_w3_handler1,3003253,15172141,False,,2815225,bed,2614530,bed,9322974.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28561727}]","[{'src': 'hda', 'id': 28561728}]","""1e-09""","""""","""""",32.0,,36207552,1488321405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-02-28 22:36:56.135819,94309.0,8.0
,,2017-03-01 13:59:12.802188,slurm_normal,1488376762.0,0,1.0,main_w3_handler1,3007873,15178527,False,,5988,bed,2205,bed,9329032.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28488572}]","[{'src': 'hda', 'id': 28554683}]","""1e-09""","""-N""","""""",32.0,,35956865,1488376758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-03-01 13:59:26.510577,12159.0,4.0
,,2017-03-01 13:58:27.356647,slurm_normal,1488376715.0,0,1.0,main_w4_handler1,3007873,15178526,False,,5988,bed,2205,bed,9329030.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28488572}]","[{'src': 'hda', 'id': 28554683}]","""1e-09""","""-A""","""""",32.0,,35956865,1488376711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-03-01 13:58:38.106347,12159.0,4.0
,,2017-03-01 13:57:21.538140,slurm_normal,1488376648.0,0,1.0,main_w3_handler0,3007873,15178519,False,,5988,bed,2205,bed,9329023.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28488572}]","[{'src': 'hda', 'id': 28554683}]","""1e-09""","""""","""""",32.0,,35956865,1488376644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-03-01 13:57:30.526695,12159.0,4.0
,,2017-03-01 13:57:38.634042,slurm_normal,1488376665.0,0,1.0,main_w3_handler1,3007873,15178523,False,,2205,bed,5988,bed,9329027.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554683}]","[{'src': 'hda', 'id': 28488572}]","""1e-09""","""""","""""",32.0,,35956865,1488376662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-03-01 13:57:48.096314,12159.0,3.0
,,2017-03-01 13:59:42.009942,slurm_normal,1488376820.0,0,1.0,main_w3_handler0,3007873,15178531,False,,2205,bed,5988,bed,9329035.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554683}]","[{'src': 'hda', 'id': 28488572}]","""1e-09""","""-N""","""""",32.0,,35956865,1488376790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-03-01 14:00:24.988005,12159.0,30.0
,,2017-03-01 13:58:13.718849,slurm_normal,1488376700.0,0,1.0,main_w4_handler0,3007873,15178525,False,,2205,bed,5988,bed,9329029.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28554683}]","[{'src': 'hda', 'id': 28488572}]","""1e-09""","""-A""","""""",32.0,,35956865,1488376695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-03-01 13:58:22.493059,12159.0,5.0
,,2017-03-01 15:46:01.897995,slurm_normal,1488383214.0,0,1.0,main_w4_handler1,3007873,15179865,False,,3548,bed,76407,bed,9330291.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28573106}]","[{'src': 'hda', 'id': 28554595}]","""1e-09""","""-A""","""""",32.0,,35956865,1488383173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-03-01 15:46:57.055102,12159.0,41.0
,,2017-03-01 15:46:01.198637,slurm_normal,1488383171.0,0,1.0,main_w4_handler1,3007873,15179864,False,,3548,bed,2027,bed,9330289.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28573106}]","[{'src': 'hda', 'id': 28554366}]","""1e-09""","""-A""","""""",32.0,,35956865,1488383166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2017-03-01 15:46:14.383186,12159.0,5.0
