chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accession,parameters.chromInfo,parameters.dbkey,parameters.description,parameters.disname,parameters.gi,parameters.heading,parameters.html_out1,parameters.input1,parameters.input1.values,parameters.length,parameters.pgc,parameters.type,parameters.usa,parameters.version,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-09 05:44:10.699550,slurm_normal,1515476659.0,0.0,,1.0,main_w3_handler1,3385754,17978687,False,,2008,txt,12055483,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33225214}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,43069939.0,1515476655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-09 05:44:21.287351,,4.0
,,2018-01-09 05:46:50.961875,slurm_normal,1515476819.0,0.0,,1.0,main_w3_handler0,3385754,17978690,False,,2008,txt,12055486,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33225214}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,43069939.0,1515476815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-09 05:47:02.279247,,4.0
77.0,len,2017-11-05 02:57:51.798656,slurm_normal,1509850692.0,0.0,,1.0,main_w3_handler1,3300132,17332573,False,,1426287,fasta,11394600,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/main/files/021/866/dataset_21866892.dat""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32071552}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41557999.0,1509850688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-05 02:58:16.601649,91348.0,4.0
,,2017-11-06 14:42:15.098050,slurm_normal,1509979368.0,0.0,,1.0,main_w3_handler0,3312657,17345950,False,,8315252,fasta,11409285,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32092958}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1509979363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-06 14:42:53.672397,,5.0
,,2017-11-07 03:18:58.702145,slurm_normal,1510024769.0,0.0,,1.0,main_w4_handler1,3309467,17353789,False,,206282379,fasta,11417176,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32105425}]","""yes""","""yes""","""no""","""no""","""no""",32.0,,41717698.0,1510024755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-07 03:19:34.074492,,14.0
,,2017-11-07 03:23:45.462074,slurm_normal,1510025069.0,0.0,,1.0,main_w3_handler1,3309467,17353810,False,,206282379,fasta,11417235,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""no""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32105425}]","""yes""","""yes""","""no""","""no""","""no""",32.0,,41717698.0,1510025052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-07 03:24:34.368423,,17.0
,,2017-11-07 19:12:48.779029,slurm_normal,1510082629.0,0.0,,1.0,main_w3_handler1,2888387,17371944,False,,2406504471,fasta,11429651,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/equCab2.len""","""equCab2""","""no""","""no""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 27208349}]","""yes""","""yes""","""no""","""no""","""no""",32.0,,40147060.0,1510082467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-07 19:24:17.393675,66783.0,162.0
,,2018-02-09 10:52:54.544502,slurm_normal,1518173591.0,0.0,7680.0,1.0,main_w3_handler1,3422011,18327676,False,,310396,fasta,12411849,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33771558}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,43798726.0,1518173588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-02-09 10:53:15.055066,93735.0,3.0
,,2017-11-08 05:46:56.497853,slurm_normal,1510120035.0,0.0,,1.0,main_w4_handler0,3312657,17377091,False,,7675307,fasta,11438505,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32142439}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1510120031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-08 05:47:16.601393,,4.0
,,2017-11-08 05:47:06.147549,slurm_normal,1510120050.0,0.0,,1.0,main_w4_handler0,3312657,17377093,False,,5998350,fasta,11438507,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32142436}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1510120046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-08 05:47:31.595963,,4.0
,,2017-11-08 05:47:19.087483,slurm_normal,1510120065.0,0.0,,1.0,main_w4_handler0,3312657,17377095,False,,5854091,fasta,11438508,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32142435}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1510120061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-08 05:47:47.170763,,4.0
,,2017-11-08 05:46:35.605577,slurm_normal,1510120019.0,0.0,,1.0,main_w4_handler0,3312657,17377088,False,,8315252,fasta,11438502,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32142440}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1510120015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-08 05:47:01.754726,,4.0
,,2017-11-13 23:14:31.385879,slurm_normal,1510614894.0,0.0,,1.0,main_w3_handler0,3312657,17445856,False,,7300776,fasta,11502973,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32296175}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1510614889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-13 23:14:56.651802,,5.0
,,2017-11-13 23:14:49.981536,slurm_normal,1510614920.0,0.0,,1.0,main_w4_handler0,3312657,17445860,False,,7395058,fasta,11502979,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32296186}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1510614915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-13 23:15:22.949773,,5.0
,,2017-11-13 23:14:40.268094,slurm_normal,1510614909.0,0.0,,1.0,main_w3_handler1,3312657,17445859,False,,7494172,fasta,11502978,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32296193}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1510614904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-13 23:15:10.543628,,5.0
,,2017-11-15 05:00:19.362161,slurm_normal,1510722090.0,0.0,,1.0,main_w4_handler0,3323513,17463432,False,,945812705,fasta,11521800,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32316475}]","""yes""","""yes""","""yes""","""no""","""no""",32.0,,41964683.0,1510722031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-15 05:01:34.053336,,59.0
,,2017-11-15 04:55:35.417384,slurm_normal,1510721805.0,0.0,,1.0,main_w4_handler0,3323513,17463425,False,,945812705,fasta,11521785,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32316475}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41964683.0,1510721746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-15 04:56:52.124593,,59.0
,,2017-11-15 17:15:23.481058,slurm_normal,1510766231.0,0.0,,1.0,main_w3_handler1,3323513,17472744,False,,1567039271,embl,11528693,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32336291}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41964683.0,1510766166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-15 17:17:18.537262,,65.0
,,2017-11-22 19:08:25.772865,slurm_normal,1511377716.0,0.0,,1.0,main_w3_handler1,3312657,17552861,False,,7494172,fasta,11613152,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32476776}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1511377710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-22 19:08:38.552682,,6.0
,,2017-11-22 20:16:43.240343,slurm_normal,1511381811.0,0.0,,1.0,main_w4_handler0,3332819,17553526,False,,5295415,fasta,11613829,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32477705}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,42124070.0,1511381807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-22 20:16:53.976750,,4.0
,,2017-11-27 04:52:10.837103,slurm_normal,1511758339.0,0.0,,1.0,main_w3_handler0,3333385,17598223,False,,226737,fasta,11657408,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32553082}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41904677.0,1511758335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-27 04:52:20.889636,115898.0,4.0
,,2017-11-28 16:08:05.541159,slurm_normal,1511885295.0,0.0,,1.0,main_w4_handler0,3343366,17621656,False,,21028,fasta,11682522,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32590693}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,42265925.0,1511885291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-28 16:08:17.424127,115156.0,4.0
,,2018-01-15 19:26:20.334506,slurm_normal,1516044387.0,0.0,,1.0,main_w3_handler1,3148404,18041383,False,,10118,fasta,12118674,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33321722}]","""yes""","""yes""","""no""","""no""","""no""",32.0,,43026209.0,1516044382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-15 19:26:28.733200,107459.0,5.0
,,2018-01-15 22:02:29.812600,slurm_normal,1516053758.0,0.0,,1.0,main_w3_handler1,3148404,18042601,False,,4384,fasta,12119819,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""no""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33292279}]","""yes""","""yes""","""no""","""no""","""no""",32.0,,43026209.0,1516053754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-15 22:02:39.753132,107459.0,4.0
,,2018-01-15 22:03:37.955860,slurm_normal,1516053826.0,0.0,,1.0,main_w3_handler0,3148404,18042614,False,,4384,fasta,12119829,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33292279}]","""yes""","""yes""","""no""","""no""","""no""",32.0,,43026209.0,1516053822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-15 22:03:49.421913,107459.0,4.0
,,2018-01-15 22:04:50.630462,slurm_normal,1516053900.0,0.0,,1.0,main_w3_handler1,3148404,18042642,False,,8468,fasta,12119842,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33292642}]","""yes""","""yes""","""no""","""no""","""no""",32.0,,43026209.0,1516053895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-15 22:05:03.036752,107459.0,5.0
,,2018-01-15 22:05:34.032009,slurm_normal,1516053942.0,0.0,,1.0,main_w3_handler0,3148404,18042646,False,,1843,fasta,12119858,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33293704}]","""yes""","""yes""","""no""","""no""","""no""",32.0,,43026209.0,1516053938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-15 22:05:45.444207,107459.0,4.0
,,2017-12-01 14:55:24.853495,slurm_normal,1512140150.0,0.0,,1.0,main_w4_handler0,3348840,17663298,False,,15971,fasta,11723749,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32674752}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,42390677.0,1512140145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-12-01 14:55:59.917888,112958.0,5.0
,,2018-01-17 03:02:12.431317,slurm_normal,1516158140.0,0.0,,1.0,main_w4_handler1,2433627,18055623,False,,1105,fasta,12133088,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""yes""","""yes""","""yes""",,"[{'src': 'hda', 'id': 21061648}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,43237238.0,1516158136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-17 03:02:21.991341,54638.0,4.0
,,2017-12-06 15:15:28.592911,slurm_normal,1512573342.0,0.0,,1.0,main_w3_handler0,3355662,17720847,False,,14717,fasta,11786210,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32772876}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41528738.0,1512573338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-12-06 15:15:43.885079,112946.0,4.0
,,2017-12-06 15:15:23.853019,slurm_normal,1512573340.0,0.0,,1.0,main_w4_handler1,3355661,17720846,False,,14717,fasta,11786209,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32772873}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,42496244.0,1512573336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-12-06 15:15:45.528181,112953.0,4.0
,,2017-12-10 02:43:55.138972,slurm_normal,1512873858.0,0.0,,1.0,main_w4_handler1,3355604,17760043,False,,1100,fasta,11828516,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32839967}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,42495414.0,1512873849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-12-10 02:44:20.288363,,9.0
,,2017-12-10 10:07:53.345765,slurm_normal,1512900489.0,0.0,,1.0,main_w3_handler1,3360339,17762483,False,,18063,fasta,11831141,slurm,,132112168.0,corral-repl,,"""f80fa536dd9111e7acdd005056ba55fb""","""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32843292}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1512900484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-12-10 10:08:12.186017,112947.0,5.0
,,2017-12-10 10:32:43.789470,slurm_normal,1512902081.0,0.0,,1.0,main_w3_handler0,3360355,17762568,False,,18063,fasta,11831229,slurm,,132112168.0,corral-repl,,"""712bb3eedd9511e780ed005056ba2773""","""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32843431}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1512902077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-12-10 10:34:43.109438,112944.0,4.0
,,2018-02-09 11:17:52.276639,slurm_normal,1518175126.0,0.0,7680.0,1.0,main_w3_handler0,3423460,18328166,False,,1009343,fasta,12412360,slurm,,132112168.0,corral-repl,,"""dbc47ebe0d8a11e899a8005056ba55fb""","""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33772108}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1518175123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-02-09 11:18:49.175714,121621.0,3.0
,,2018-02-09 11:53:55.712841,slurm_normal,1518177302.0,0.0,7680.0,1.0,main_w4_handler0,3423517,18328462,False,,1248596,fasta,12412659,slurm,,132112168.0,corral-repl,,"""e4f4c8d60d8f11e8b6e3005056ba55fb""","""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33772780}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1518177300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-02-09 11:55:04.242005,121504.0,2.0
,,2017-12-13 10:12:57.387801,slurm_normal,1513159995.0,0.0,,1.0,main_w4_handler0,3293853,17795332,False,,16724,fasta,11864585,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32896618}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41542337.0,1513159991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-12-13 10:13:18.048578,112796.0,4.0
,,2018-01-20 23:13:15.838214,slurm_normal,1516490008.0,0.0,,1.0,main_w3_handler1,3399370,18097607,False,,59455081,fasta,12177484,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33412843}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,42737521.0,1516490002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-20 23:13:29.699604,112962.0,6.0
,,2018-01-22 08:37:11.480094,slurm_normal,1516610245.0,0.0,,1.0,main_w3_handler1,3400355,18116549,False,,17303,fasta,12196111,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33437640}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,43343839.0,1516610241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-22 08:37:26.794815,,4.0
,,2018-01-22 08:27:50.314458,slurm_normal,1516609686.0,0.0,,1.0,main_w3_handler1,3400335,18116501,False,,17303,fasta,12196047,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33437604}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,43343790.0,1516609682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-22 08:28:08.717612,,4.0
,,2018-03-07 17:04:40.805066,slurm_normal,1520442335.0,0.0,7680.0,1.0,main_w3_handler0,3455580,18643507,False,,158187,fasta,12738882,slurm,,132112168.0,corral-repl,,"""9cd3fdf2222911e89ca6005056ba55fb""","""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 34272255}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1520442332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-03-07 17:05:37.415574,121504.0,3.0
,,2018-03-07 17:12:30.659063,slurm_normal,1520442818.0,0.0,7680.0,1.0,main_w4_handler0,3455580,18643613,False,,89014,fasta,12738964,slurm,,132112168.0,corral-repl,,"""b53398ac222a11e88bfb005056ba55fb""","""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 34272396}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1520442813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-03-07 17:13:39.592000,121504.0,5.0
