bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles49,bamfiles49_filetype,bamfiles4_filetype,bamfiles5,bamfiles50,bamfiles50_filetype,bamfiles51,bamfiles51_filetype,bamfiles52,bamfiles52_filetype,bamfiles53,bamfiles53_filetype,bamfiles54,bamfiles54_filetype,bamfiles55,bamfiles55_filetype,bamfiles56,bamfiles56_filetype,bamfiles57,bamfiles57_filetype,bamfiles58,bamfiles58_filetype,bamfiles59,bamfiles59_filetype,bamfiles5_filetype,bamfiles6,bamfiles60,bamfiles60_filetype,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file,parameters.mode.region_file.values,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.__class__,parameters.multibam_conditional.orderMatters,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2155820845,2155820845,,,,,,,,,,,,,,,,,,,,,bam,1751531062,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-05 13:39:17.386515,slurm_normal,1459863590.0,0,1.0,main_w1_handler2,2634023,12343484,False,,6548846.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,"""24135488,24136896""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""True""","""""",32.0,,,,29353376.0,1459863581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-05 13:39:55.634642,38442.0,9.0
85688206,85688206,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,488177195.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-06 05:05:19.986116,slurm_normal,1459919271.0,0,1.0,main_w2_handler0,2387677,12350808,False,,6555403.roundup,slurm,,132112168.0,corral-repl,,,,,1,False,0.0,no,,False,1,,,yes,"""20508165,20508166,20508167""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,1,bins,,,,,,"""False""","""""",32.0,,,,29439861.0,1459919130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-06 05:07:54.681836,63534.0,141.0
1497711680,1497711680,,,,,,,,,,,,,,,,,,,,,bam,1358928754,,,,,,,,,,,,,,,,,,,,,bam,1199471495.0,,,,,,,,,,,,,,,,,,,,,bam,1231124028.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-07 12:45:51.727489,slurm_normal,1460033591.0,0,1.0,main_w1_handler0,2648870,12363655,False,,6567197.roundup,slurm,,132112168.0,corral-repl,,,,,1,False,0.0,no,,False,1,,,yes,"""24175668,24175690,24175693,24175695""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,24175945.0,,,,,"""True""","""""",32.0,2780279.0,bed,,28238541.0,1460033166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-07 12:53:16.566218,52419.0,425.0
1497711680,1497711680,,,,,,,,,,,,,,,,,,,,,bam,1358928754,,,,,,,,,,,,,,,,,,,,,bam,1199471495.0,,,,,,,,,,,,,,,,,,,,,bam,1231124028.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-07 12:47:37.565654,slurm_normal,1460033837.0,0,1.0,main_w1_handler0,2648870,12363674,False,,6567223.roundup,slurm,,132112168.0,corral-repl,,,,,1,False,0.0,no,,False,1,,,yes,"""24175668,24175690,24175693,24175695""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,24175944.0,,,,,"""True""","""""",32.0,2780281.0,bed,,28238541.0,1460033273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-07 12:57:20.439986,52419.0,564.0
1219845432,1219845432,,,,,,,,,,,,,,,,,,,,,bam,923383645,,,,,,,,,,,,,,,,,,,,,bam,1323213294.0,,,,,,,,,,,,,,,,,,,,,bam,1226511898.0,,,,,,,,,,,,,,,,,,,,,bam,1226511898.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,2016-04-07 17:09:01.555750,slurm_normal,1460052541.0,0,1.0,main_w1_handler0,2660747,12366902,False,,6570244.roundup,slurm,,132112168.0,corral-repl,,,,"""6be31a92fce311e58f52005056a52a46""",0,,,,,,,,,no,"""24176803,24176804,24176801,24176802,24176802""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""False""","""""",32.0,,,,29445865.0,1460048954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-07 18:09:05.760875,81993.0,3587.0
992633914,992633914,,,,,,,,,,,,,,,,,,,,,bam,665184712,,,,,,,,,,,,,,,,,,,,,bam,960817840.0,,,,,,,,,,,,,,,,,,,,,bam,925386141.0,,,,,,,,,,,,,,,,,,,,,bam,812119683.0,,,,,,,,,,,,,,,,,,,,,bam,1074518501.0,,,bam,954419392.0,bam,786684196.0,bam,,,bam,2016-04-07 21:12:52.477808,slurm_normal,1460066823.0,0,1.0,main_w2_handler0,2661442,12376043,False,,6573128.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,"""24195843,24195845,24195846,24195847,24195850,24195854,24195855,24195856""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""False""","""""",32.0,,,,29478108.0,1460063592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-07 22:07:08.620472,82005.0,3231.0
1226511898,1226511898,,,,,,,,,,,,,,,,,,,,,bam,1226511898,,,,,,,,,,,,,,,,,,,,,bam,1323213294.0,,,,,,,,,,,,,,,,,,,,,bam,923383645.0,,,,,,,,,,,,,,,,,,,,,bam,1219845432.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,2016-04-06 12:59:29.244588,slurm_normal,1459951305.0,0,1.0,main_w2_handler0,2651597,12353095,False,,6557710.roundup,slurm,,132112168.0,corral-repl,,,,"""655549e4fbf711e59b4d005056a52a46""",0,,,,,,,,,no,"""24150229,24150229,24150030,24150559,24150419""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""False""","""""",32.0,,,,29423030.0,1459947586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-06 14:01:49.322586,81993.0,3719.0
1219845432,1219845432,,,,,,,,,,,,,,,,,,,,,bam,923383645,,,,,,,,,,,,,,,,,,,,,bam,1323213294.0,,,,,,,,,,,,,,,,,,,,,bam,1226511898.0,,,,,,,,,,,,,,,,,,,,,bam,1226511898.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,2016-04-06 14:23:23.389439,slurm_normal,1459956309.0,0,1.0,main_w2_handler1,2651597,12354003,False,,6558623.roundup,slurm,,132112168.0,corral-repl,,,,"""1cb0f1a0fc0311e5a722005056a52a46""",0,,,,,,,,,no,"""24150419,24150559,24150030,24150229,24150229""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""False""","""""",32.0,,,,29423030.0,1459952636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-06 15:25:13.969812,81993.0,3673.0
1323213294,1323213294,,,,,,,,,,,,,,,,,,,,,bam,1226511898,,,,,,,,,,,,,,,,,,,,,bam,1219845432.0,,,,,,,,,,,,,,,,,,,,,bam,923383645.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-06 16:00:27.527770,slurm_normal,1459961402.0,0,1.0,main_w1_handler0,2651597,12354740,False,,6559291.roundup,slurm,,132112168.0,corral-repl,,,,"""ad859ad4fc1011e58f52005056a52a46""",0,,,,,,,,,no,"""24150030,24150229,24150419,24150559""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""False""","""""",32.0,,,,29445865.0,1459958462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-06 16:50:19.447827,81993.0,2940.0
1497711680,1497711680,,,,,,,,,,,,,,,,,,,,,bam,1358928754,,,,,,,,,,,,,,,,,,,,,bam,1199471495.0,,,,,,,,,,,,,,,,,,,,,bam,1231124028.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-09 16:50:49.916827,slurm_normal,1460220964.0,0,1.0,main_w1_handler0,2661219,12401309,False,,6601176.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,"""24184743,24184744,24184745,24184746""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,24231562.0,,,,,"""True""","""""",32.0,1037300.0,bed,,28238541.0,1460220765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-09 16:56:08.083448,52419.0,199.0
5370063298,5370063298,,,,,,,,,,,,,,,,,,,,,bam,4304242861,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-12 01:59:21.984191,slurm_normal,1460430848.0,0,1.0,main_w1_handler2,2636780,12425170,False,,6625558.roundup,slurm,,132112168.0,corral-repl,,,,,1,False,0.0,no,,False,1,,,yes,"""24236310,24236333""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""False""","""""",32.0,,,,29253200.0,1460426399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-12 03:14:13.117341,62982.0,4449.0
1200472479,1200472479,,,,,,,,,,,,,,,,,,,,,bam,850729576,,,,,,,,,,,,,,,,,,,,,bam,1239548323.0,,,,,,,,,,,,,,,,,,,,,bam,1316031691.0,,,,,,,,,,,,,,,,,,,,,bam,1128343996.0,,,,,,,,,,,,,,,,,,,,,bam,916179372.0,,,bam,1200472479.0,bam,,,,,bam,2016-04-18 00:57:26.287820,slurm_normal,1460941084.0,0,1.0,main_w1_handler2,2360559,12498598,False,,6689115.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea348b91f4fe589a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc25bb3741914c3b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5471163c75af98c5f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5859d975941fc0a4f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b4631d07697e98d1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b513f6a9c49d5afc86'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5988dd41cedcae73d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4ae852e4875933c'}]",,,,"""false""","""""",32.0,808838.0,bed,,28479787.0,1460941076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-18 00:58:06.717992,40656.0,8.0
1200472479,1200472479,,,,,,,,,,,,,,,,,,,,,bam,850729576,,,,,,,,,,,,,,,,,,,,,bam,1239548323.0,,,,,,,,,,,,,,,,,,,,,bam,1316031691.0,,,,,,,,,,,,,,,,,,,,,bam,1128343996.0,,,,,,,,,,,,,,,,,,,,,bam,916179372.0,,,bam,1200472479.0,bam,,,,,bam,2016-04-18 00:58:10.463285,slurm_normal,1460941124.0,0,1.0,main_w2_handler1,2360559,12498600,False,,6689121.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea348b91f4fe589a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc25bb3741914c3b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5471163c75af98c5f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5859d975941fc0a4f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b4631d07697e98d1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b513f6a9c49d5afc86'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5988dd41cedcae73d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4ae852e4875933c'}]",,,,"""true""","""""",32.0,808838.0,bed,,28479787.0,1460941120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-18 00:58:45.953934,40656.0,4.0
37983055,37983055,,,,,,,,,,,,,,,,,,,,,bam,135767539,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-18 09:02:31.354662,slurm_normal,1460970212.0,0,1.0,main_w1_handler0,2417895,12501480,False,,6693430.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad1d5d145b47c0d5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b578df962021f8700c'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""false""","""""",32.0,,,,29538437.0,1460970204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-18 09:03:35.543791,68159.0,8.0
605290393,605290393,,,,,,,,,,,,,,,,,,,,,bam,522530166,,,,,,,,,,,,,,,,,,,,,bam,732493079.0,,,,,,,,,,,,,,,,,,,,,bam,724639547.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-19 02:19:38.235713,slurm_normal,1461032439.0,0,1.0,main_w2_handler1,2636045,12514963,False,,6704830.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9e772798b29ca1f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51c10bd87d1b7f503'}, {'src': 'hda', 'id': 'bbd44e69cb8906b529665726514d6495'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a43d392d284d7711'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,,,,,"""false""","""\""Chr7\""""",32.0,,,,29671751.0,1461032431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-19 02:20:42.548759,46988.0,8.0
878772160,878772160,,,,,,,,,,,,,,,,,,,,,bam,724639547,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-19 02:28:07.216045,slurm_normal,1461032971.0,0,1.0,main_w2_handler1,2636045,12514983,False,,6704856.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,2.0,custom,300,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f905dca51bfefdb4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a43d392d284d7711'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,,,,,"""false""","""\""Chr1\""""",32.0,,,,29671751.0,1461032962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-19 02:29:38.296406,46988.0,9.0
878772160,878772160,,,,,,,,,,,,,,,,,,,,,bam,724639547,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-19 02:45:21.793252,slurm_normal,1461033971.0,0,1.0,main_w1_handler1,2636045,12515043,False,,6704967.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f905dca51bfefdb4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a43d392d284d7711'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,,BED-file,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524cb452ed6f598e8'}]",,,,"""false""","""\""Chr1\""""",32.0,113146.0,bed,,29671751.0,1461033962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-19 02:46:14.531820,46988.0,9.0
589104721,589104721,,,,,,,,,,,,,,,,,,,,,bam,1063806472,,,,,,,,,,,,,,,,,,,,,bam,557085695.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-19 17:40:53.829551,slurm_normal,1461088083.0,0,1.0,main_w2_handler1,2465534,12526853,False,,6712796.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hdca', 'id': 'ff892e0557901b48'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,,,,,"""false""","""""",32.0,,,,27699896.0,1461088074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-19 17:48:12.017249,56042.0,9.0
878772160,878772160,,,,,,,,,,,,,,,,,,,,,bam,724639547,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-19 20:02:13.113251,slurm_normal,1461096945.0,0,1.0,main_w1_handler1,2636045,12527949,False,,6713937.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f905dca51bfefdb4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a43d392d284d7711'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,,,,,"""false""","""\""Chr1\""""",32.0,,,,29686150.0,1461096763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-19 20:15:49.041477,46988.0,182.0
1682051441,1682051441,,,,,,,,,,,,,,,,,,,,,bam,1762568851,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-20 09:16:23.747672,slurm_normal,1461143846.0,0,1.0,main_w1_handler0,2478539,12533192,False,,6720820.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,2.0,custom,150,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554f84da802c8ca46'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc12c90f04e19e07'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,,,,,"""false""","""""",32.0,,,,29676489.0,1461143828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-20 09:17:27.868611,70907.0,18.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 10:26:53.242045,slurm_normal,1461320851.0,0,1.0,main_w1_handler2,2661936,12566297,False,,6751125.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,3,1000,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461320828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 10:27:35.562066,63534.0,23.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 13:26:43.690222,slurm_normal,1461331651.0,0,1.0,main_w2_handler1,2661936,12568135,False,,6753530.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,,,,,"""false""","""""",32.0,,,,29515524.0,1461331614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 13:27:33.067705,63534.0,37.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 13:26:15.656830,slurm_normal,1461331623.0,0,1.0,main_w1_handler0,2661936,12568131,False,,6753526.roundup,slurm,,132112168.0,corral-repl,,,,,1,true,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,5000,0,bins,,,,,,"""false""","""""",32.0,,,,29515524.0,1461331584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 13:27:06.136923,63534.0,39.0
