chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bed12,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.input.values,parameters.input|__identifier__,parameters.mapq,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-04 21:41:28.810639,slurm_normal,1470346978.0,0,1.0,2263826,interval,main_w2_handler0,1745808,13594239,False,,572740,bed,7805596.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5141d8d7f67e66502'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5db92589388e676ae'}]",,"""255""",32.0,,31964327,1470346974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-04 21:43:01.454049,34121.0,4.0
,,2016-08-03 14:48:56.176113,slurm_normal,1470235803.0,0,1.0,103125067,gtf,main_w2_handler0,2783981,13578623,False,,208603,bed,7787641.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53c13f644e0ea797f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520d2b7a205e817a'}]",,"""255""",32.0,,31935255,1470235788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-03 14:50:08.296930,54018.0,15.0
,,2016-08-03 14:48:55.050679,slurm_normal,1470235786.0,0,1.0,103125067,gtf,main_w2_handler1,2783981,13578619,False,,277872,bed,7787635.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53c13f644e0ea797f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6508959c8a54c4d'}]",,"""255""",32.0,,31935255,1470235777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-03 14:49:48.096516,54018.0,9.0
,,2016-08-03 14:48:55.433200,slurm_normal,1470235785.0,0,1.0,103125067,gtf,main_w2_handler1,2783981,13578621,False,,519902,bed,7787636.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53c13f644e0ea797f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b521357d4a48df2e1b'}]",,"""255""",32.0,,31935255,1470235777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-03 14:49:48.186062,54018.0,8.0
,,2016-10-20 23:36:55.949852,slurm_normal,1477006807.0,0,1.0,71383,bed,main_w3_handler0,2855495,14135592,False,,1769507570,bed,8349760.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51a30b4e38f84fe20'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7d63be5321a3c2a'}]",,"""255""",32.0,,33700587,1477006622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-20 23:40:11.161834,92245.0,185.0
,,2016-10-20 23:37:38.080815,slurm_normal,1477006825.0,0,1.0,71383,bed,main_w3_handler0,2855495,14135598,False,,2021313084,bed,8349763.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51a30b4e38f84fe20'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b586ba2b0cde6b75ef'}]",,"""255""",32.0,,33700587,1477006664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-20 23:40:27.736606,92245.0,161.0
,,2016-08-08 14:26:51.027526,slurm_normal,1470666478.0,0,1.0,13696567,bed,main_w2_handler1,2782429,13620045,False,,1145169,bed,7832231.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/__lt__Cheetah.Template.Template object at 0x7f2a54e8ad90__gt__.len""","""<Cheetah.Template.Template object at 0x7f2a54e8ad90>""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ecb06cb3f7b841a3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5ced786469bf318'}]",,"""255""",32.0,,31904803,1470666470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-08 14:28:00.243657,25804.0,8.0
,,2016-09-28 08:11:30.105749,slurm_normal,1475050356.0,0,1.0,754,bed,main_w4_handler0,2835609,13963132,False,,754,bed,8182439.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b534e91181aa0e61a8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b534e91181aa0e61a8'}]",,"""255""",32.0,,33239484,1475050307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-28 08:12:40.853161,91016.0,49.0
,,2016-08-10 18:51:00.523248,slurm_normal,1470855202.0,0,1.0,12058080,bed,main_w2_handler0,2790155,13638420,False,,174668,bed,7852268.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b504b16009c2b42bbe'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b505d83c38bec46b13'}]",,"""255""",32.0,,32143091,1470855191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-10 18:53:24.338684,,11.0
,,2016-08-11 12:36:42.647784,slurm_normal,1470919237.0,0,1.0,11672,gg,main_w2_handler1,2764083,13643957,False,,646477,bed,7858349.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e157a2282d4c5dc6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5543963006648316b'}]",,"""255""",32.0,,31418505,1470919231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-11 12:40:41.832563,87260.0,6.0
,,2016-10-21 12:54:11.681847,slurm_normal,1477054476.0,0,1.0,116963244,gtf,main_w3_handler0,2853279,14140590,False,,2067,bed,8354013.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e41cec25487adcb3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5635d544ac76ddcb4'}]",,"""255""",32.0,,33651165,1477054465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-21 12:54:39.980034,,11.0
,,2016-08-12 10:11:15.466677,slurm_normal,1470996701.0,0,1.0,1971,gg,main_w2_handler0,2764083,13650808,False,,600701,bed,7866085.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50814e69e9cad0b88'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ca146ae5788eef5'}]",,"""255""",32.0,,31418505,1470996696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-12 10:11:42.883815,87260.0,5.0
,,2016-10-21 15:05:45.138009,slurm_normal,1477062435.0,0,1.0,12388,tabular,main_w3_handler0,2844059,14141759,False,,2608,bed,8355046.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1482e1963f67aea'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b567deb96b0d1057e1'}]",,"""255""",32.0,,33484006,1477062359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-21 15:07:18.872590,86540.0,76.0
,,2016-08-17 08:48:18.431720,slurm_normal,1471423742.0,0,1.0,1971,gg,main_w2_handler1,2764083,13674746,False,,600701,bed,7892168.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50814e69e9cad0b88'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ca146ae5788eef5'}]",,"""255""",32.0,,31418505,1471423715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-17 08:49:07.707093,87260.0,27.0
,,2016-08-17 09:51:55.513576,slurm_normal,1471427547.0,0,1.0,11672,gg,main_w2_handler1,2764083,13675042,False,,705189,bed,7892519.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53496f3aea2114dde'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5503f8e19ba0f0358'}]",,"""255""",32.0,,31418505,1471427544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-17 09:52:29.533728,87260.0,3.0
,,2016-08-17 10:00:53.177975,slurm_normal,1471428090.0,0,1.0,11672,gg,main_w2_handler1,2764083,13675117,False,,705107,bed,7892610.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53496f3aea2114dde'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb7f63bbe9b4028e'}]",,"""255""",32.0,,31418505,1471428086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-17 10:01:33.452737,87260.0,4.0
,,2016-08-17 10:51:19.256931,slurm_normal,1471431120.0,0,1.0,11672,gg,main_w2_handler1,2764083,13675472,False,,705065,bed,7892996.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53496f3aea2114dde'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54f6ce13287576f1e'}]",,"""255""",32.0,,31418505,1471431113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-17 10:52:03.481595,87260.0,7.0
,,2016-08-24 18:29:46.908602,slurm_normal,1472063434.0,0,1.0,12002037,bed,main_w3_handler0,2730229,13713145,False,,12002037,bed,7929854.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b501b65ea08940f830'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b501b65ea08940f830'}]",,"""255""",32.0,,32484711,1472063403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-24 18:30:37.097394,85595.0,31.0
,,2016-08-24 21:21:30.461343,slurm_normal,1472073714.0,0,1.0,21834675,bed,main_w3_handler1,2801369,13713882,False,,21834675,bed,7930582.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53da5c44e7fe343f9'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53da5c44e7fe343f9'}]",,"""255""",32.0,,32507776,1472073702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-24 21:21:58.030201,,12.0
,,2016-10-24 01:20:54.226414,slurm_normal,1477272095.0,0,1.0,151,gg,main_w4_handler1,2694982,14153792,False,,1462646,bed,8365200.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 'bbd44e69cb8906b577941f7dd493870e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53ccb30c29ae940d7'}]",,"""255""",32.0,,33486407,1477272090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 01:21:37.730997,84133.0,5.0
,,2016-10-22 17:33:40.640327,slurm_normal,1477157654.0,0,1.0,570,bed,main_w3_handler1,2823208,14147688,False,,570,bed,8360274.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5299170bf39a6cbb7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5299170bf39a6cbb7'}]",,"""255""",32.0,,33004980,1477157651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-22 17:34:15.700214,90385.0,3.0
,,2016-08-31 08:40:24.962669,slurm_normal,1472632870.0,0,1.0,2019500,bed,main_w3_handler0,605821,13753487,False,,2019500,bed,7974352.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1b9a6df03432e3b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1b9a6df03432e3b'}]",,"""255""",32.0,,32631277,1472632865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-31 08:41:13.127759,12956.0,5.0
,,2016-10-24 13:18:33.704073,slurm_normal,1477315300.0,0,1.0,1972,gg,main_w4_handler0,2840933,14158147,False,,1611657122,bed,8368928.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b3ffd0d2b2a421'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53cfd0fae818fb7db'}]",,"""0""",32.0,,33412508,1477315178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 13:21:42.277211,91432.0,122.0
,,2016-10-24 13:18:43.366643,slurm_normal,1477315302.0,0,1.0,1972,gg,main_w4_handler1,2840933,14158149,False,,1611524641,bed,8368929.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b3ffd0d2b2a421'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5495005680d59fbee'}]",,"""0""",32.0,,33412508,1477315178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 13:21:43.783198,91432.0,124.0
,,2016-10-24 13:18:25.188656,slurm_normal,1477315311.0,0,1.0,1972,gg,main_w3_handler1,2840933,14158146,False,,1873082032,bed,8368925.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b3ffd0d2b2a421'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e93ce1bd7ca3456b'}]",,"""0""",32.0,,33412508,1477315161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 13:21:53.965241,91432.0,150.0
,,2016-10-24 13:18:07.198794,slurm_normal,1477315261.0,0,1.0,1972,gg,main_w4_handler1,2840933,14158144,False,,1872562002,bed,8368923.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b3ffd0d2b2a421'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5101303d27f6292c0'}]",,"""0""",32.0,,33412508,1477315121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 13:21:04.610358,91432.0,140.0
,,2016-10-24 13:18:52.547830,slurm_normal,1477315446.0,0,1.0,1972,gg,main_w3_handler1,2840933,14158150,False,,1611586406,bed,8368937.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b3ffd0d2b2a421'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b067c71d2222cf5b'}]",,"""0""",32.0,,33412508,1477315299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 13:24:08.750433,91432.0,147.0
,,2016-10-24 13:17:50.293932,slurm_normal,1477315268.0,0,1.0,1972,gg,main_w4_handler1,2840933,14158143,False,,1872603043,bed,8368922.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b3ffd0d2b2a421'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d686ce02f2798697'}]",,"""0""",32.0,,33412508,1477315121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 13:21:09.995203,91432.0,147.0
,,2016-10-24 13:19:10.302129,slurm_normal,1477315420.0,0,1.0,1972,gg,main_w4_handler0,2840933,14158151,False,,1658483628,bed,8368935.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b3ffd0d2b2a421'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b584bf99f3467e3ac1'}]",,"""0""",32.0,,33412508,1477315290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 13:23:43.167523,91432.0,130.0
,,2016-10-24 13:18:17.379623,slurm_normal,1477315299.0,0,1.0,1972,gg,main_w4_handler1,2840933,14158145,False,,1872653797,bed,8368924.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2b3ffd0d2b2a421'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5067d7e61fef4b2b2'}]",,"""0""",32.0,,33412508,1477315149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 13:21:41.133704,91432.0,150.0
,,2016-08-30 22:59:19.675286,slurm_normal,1472598102.0,0,1.0,12058080,bed,main_w3_handler0,2755483,13751480,False,,251782,bed,7972233.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592b056fd7f6ebf6c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e455186fc6042f9e'}]",,"""255""",32.0,,31551643,1472598063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-30 23:01:45.637459,86272.0,39.0
,,2016-08-30 22:59:41.124261,slurm_normal,1472598102.0,0,1.0,12058080,bed,main_w3_handler1,2755483,13751482,False,,334933,bed,7972232.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592b056fd7f6ebf6c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6eb7df07bce844d'}]",,"""255""",32.0,,31551643,1472598060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-30 23:01:46.702895,86272.0,42.0
,,2016-08-26 20:12:35.777521,slurm_normal,1472242629.0,0,1.0,12058080,bed,main_w4_handler0,2755483,13728596,False,,445156,bed,7946495.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592b056fd7f6ebf6c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ff6ea1394ced2e4'}]",,"""255""",32.0,,31551643,1472242427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-26 20:17:11.950691,86272.0,202.0
,,2016-08-26 20:28:26.150111,slurm_normal,1472243331.0,0,1.0,12058080,bed,main_w4_handler1,2755483,13728697,False,,445156,bed,7946741.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592b056fd7f6ebf6c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ff6ea1394ced2e4'}]",,"""255""",32.0,,31551643,1472243323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-26 20:28:54.503092,86272.0,8.0
,,2016-09-01 19:42:52.931071,slurm_normal,1472759032.0,0,1.0,75190,bed,main_w4_handler1,2808109,13765388,False,,75190,bed,7986671.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57d466761b9fcb929'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57d466761b9fcb929'}]",,"""255""",32.0,,32715778,1472758992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-01 19:43:56.302935,,40.0
,,2016-10-24 18:02:50.947565,slurm_normal,1477332183.0,0,1.0,9941458,bed,main_w3_handler0,2867082,14160450,False,,380343,bed,8372056.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b596b4893c40f16750'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea399af80cf59415'}]",,"""255""",32.0,,33876719,1477332177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 18:03:07.386717,80578.0,6.0
,,2016-09-04 02:10:40.331629,slurm_normal,1472955065.0,0,1.0,1332541,bed,main_w3_handler0,2809835,13777160,False,,1332541,bed,7998772.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b504925f8b98d76540'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b504925f8b98d76540'}]",,"""255""",32.0,,32756654,1472955057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-04 02:11:05.983218,,8.0
,,2016-10-25 02:18:40.087571,slurm_normal,1477361927.0,0,1.0,151,gg,main_w4_handler0,2694982,14163968,False,,1321583,bed,8376381.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 'bbd44e69cb8906b577941f7dd493870e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5efba0952ba55c90f'}]",,"""255""",32.0,,33486407,1477361923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-25 02:18:48.997281,84133.0,4.0
,,2016-10-24 21:28:47.909959,slurm_normal,1477344732.0,0,1.0,158314123,gtf,main_w4_handler0,2418892,14162367,False,,1517678193,bed,8374697.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5117629c6c0749c21'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56c0da862c23fd4dc'}]",,"""255""",32.0,,32914708,1477344531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-24 21:32:16.699486,68237.0,201.0
,,2016-09-07 02:16:02.831513,slurm_normal,1473214626.0,0,1.0,12058080,bed,main_w4_handler1,2812612,13793904,False,,156590589,bed,8014413.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dcd88a88fd03d73e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b592b653e545c91cad'}]","""CB_peaks.bed""","""255""",32.0,,32804659,1473214603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-07 02:17:07.704817,89676.0,23.0
,,2016-09-07 02:16:02.315260,slurm_normal,1473214606.0,0,1.0,12058080,bed,main_w4_handler1,2812612,13793903,False,,115807427,bed,8014410.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dcd88a88fd03d73e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d24f63fab35b4cfe'}]","""CK_peaks.bed""","""255""",32.0,,32804659,1473214580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-07 02:16:48.477703,89676.0,26.0
