chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.identifier,parameters.identifier.__class__,parameters.identifier.value,parameters.input_file,parameters.input_file.values,parameters.input_file|__identifier__,parameters.quality,parameters.quality.__class__,parameters.quality.value,parameters.sequence,parameters.sequence.__class__,parameters.sequence.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-22 19:03:03.019007,slurm_normal,1503641124.0,0,,1.0,main_w3_handler0,3229829,16634426,False,,466764320,tabular,10727663.roundup,slurm,,132112168.0,corral-repl,,,,"""7b5b3b52876c11e78acc005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30954637}]",,"""3""",,,"""2""",,,32.0,,,1503641104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-08-25 06:06:56.048843,33459.0,20.0
,,2017-08-27 03:11:44.007452,slurm_normal,1503803515.0,0,,1.0,main_w3_handler0,3234052,16666347,False,,6408249,tabular,10738628.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31004418}]",,"""2""",,,"""2""",,,32.0,,40095978.0,1503803511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-08-27 03:11:57.210179,,4.0
,,2017-08-27 02:59:00.818076,slurm_normal,1503802752.0,0,,1.0,main_w4_handler0,3166879,16666327,False,,25940599,tabular,10738586.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31004387}]",,"""1""",,,"""2""",,,32.0,,39787271.0,1503802748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-08-27 02:59:14.648402,108185.0,4.0
,,2017-08-28 05:59:52.952016,slurm_normal,1503900003.0,0,,1.0,main_w3_handler0,3234894,16671214,False,,319987433,tabular,10743471.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",,,,"[{'src': 'hda', 'id': 31012142}]",,"""1""",,,"""1""",,,32.0,,40108148.0,1503899999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-08-28 06:00:06.756546,,4.0
,,2017-08-28 22:17:51.245832,slurm_normal,1503958684.0,0,,1.0,main_w3_handler0,2321550,16677488,False,,95660376,tabular,10749654.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""",,,,"[{'src': 'hda', 'id': 31021200}]",,"""1""",,,"""1""",,,32.0,,38437292.0,1503958679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-08-28 22:18:06.513535,64193.0,5.0
,,2017-08-28 22:17:26.141608,slurm_normal,1503958661.0,0,,1.0,main_w4_handler0,2321550,16677486,False,,95660376,tabular,10749651.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""",,,,"[{'src': 'hda', 'id': 31021200}]",,"""1""",,,"""1""",,,32.0,,38437292.0,1503958656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-08-28 22:17:44.694333,64193.0,5.0
,,2017-08-29 01:49:51.178489,slurm_normal,1503971413.0,0,,1.0,main_w4_handler0,3083263,16678512,False,,33156948,interval,10750694.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31022992}]",,"""3""",,,"""1""",,,32.0,,40128082.0,1503971399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-08-29 01:50:14.611453,81645.0,14.0
,,2017-08-30 16:05:48.795317,slurm_normal,1504109168.0,0,,1.0,main_w4_handler1,3105822,16695726,False,,378735478,tabular,10767651.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31047340}]",,"""1""",,,"""1""",,,32.0,,40161397.0,1504109161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-08-30 16:06:14.440291,105620.0,7.0
,,2017-09-01 04:29:32.034716,slurm_normal,1504240185.0,0,,1.0,main_w3_handler0,3070834,16709121,False,,590687555,tabular,10781837.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31069996}]",,"""1""",,,"""1""",,,32.0,,40167910.0,1504240179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-01 04:29:46.857424,103982.0,6.0
,,2017-09-01 08:34:14.330354,slurm_normal,1504254969.0,0,,1.0,main_w3_handler0,3239712,16709836,False,,14896555,tabular,10782529.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",,,,"[{'src': 'hda', 'id': 31070963}]",,"""4""",,,"""3""",,,32.0,,40200273.0,1504254965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-01 08:36:57.908397,,4.0
,,2017-09-05 11:39:05.716314,slurm_normal,1504611654.0,0,,1.0,main_w4_handler1,3239634,16736350,False,,9692801018,tabular,10805603.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31108120}]",,"""3""",,,"""2""",,,32.0,,40270187.0,1504611554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-05 11:40:56.446550,59095.0,100.0
,,2017-09-05 11:27:40.940308,slurm_normal,1504610874.0,0,,1.0,main_w4_handler1,3225863,16736310,False,,1411839,tabular,10805570.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31109050}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_001236225.1_7092_1_10/GCA_001236225.1_7092_1_10_genomic.fna""","""1""",,,"""1""",,,32.0,,39501150.0,1504610871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-05 11:27:56.591664,109396.0,3.0
,,2017-09-05 11:21:13.938997,slurm_normal,1504610487.0,0,,1.0,main_w4_handler0,3242010,16736265,False,,104318780,tabular,10805520.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31109077}]",,"""1""",,,"""1""",,,32.0,,40269492.0,1504610482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-05 11:21:30.127583,110918.0,5.0
,,2017-09-05 11:39:16.904156,slurm_normal,1504611670.0,0,,1.0,main_w4_handler1,3239634,16736351,False,,10150410157,tabular,10805604.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31108121}]",,"""3""",,,"""2""",,,32.0,,40270187.0,1504611564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-05 11:41:12.065553,59095.0,106.0
,,2017-09-05 11:27:40.325310,slurm_normal,1504610878.0,0,,1.0,main_w3_handler1,3225863,16736309,False,,1161550,tabular,10805571.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31109049}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_001236325.1_7038_3_24/GCA_001236325.1_7038_3_24_genomic.fna""","""1""",,,"""1""",,,32.0,,39501150.0,1504610874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-05 11:28:00.669792,109396.0,4.0
,,2017-09-05 20:17:36.445761,slurm_normal,1504671832.0,0,,1.0,main_w4_handler0,3243456,16740951,False,,13800068396,tabular,10813331.roundup,slurm,,132112168.0,corral-repl,,,,"""3a6c8e32927711e7ac58005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31115544}]",,"""4""",,,"""3""",,,32.0,,,1504671688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-06 04:23:55.107760,33459.0,144.0
,,2017-09-05 20:17:36.717939,slurm_normal,1504671685.0,0,,1.0,main_w3_handler1,3243456,16740952,False,,13735347920,tabular,10813308.roundup,slurm,,132112168.0,corral-repl,,,,"""3a6c8e32927711e7ac58005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31115545}]",,"""4""",,,"""3""",,,32.0,,,1504671569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-06 04:22:26.836040,33459.0,116.0
,,2017-09-06 06:14:11.268571,slurm_normal,1504678467.0,0,,1.0,main_w4_handler0,3242010,16744123,False,,99075599,tabular,10813723.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31119868}]",,"""1""",,,"""2""",,,32.0,,40269492.0,1504678462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-06 06:14:30.231880,110918.0,5.0
,,2017-09-05 20:17:48.646018,slurm_normal,1504800057.0,0,,1.0,main_w3_handler1,3243456,16740970,False,,450490799,tabular,10831140.roundup,slurm,,132112168.0,corral-repl,,,,"""3a6c8e32927711e7ac58005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31115562}]",,"""3""",,,"""2""",,,32.0,,,1504800046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-07 16:01:10.642953,33459.0,11.0
,,2017-09-05 20:17:49.561615,slurm_normal,1504800379.0,0,,1.0,main_w3_handler0,3243456,16740972,False,,445467673,tabular,10831243.roundup,slurm,,132112168.0,corral-repl,,,,"""3a6c8e32927711e7ac58005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31115563}]",,"""3""",,,"""2""",,,32.0,,,1504800354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-07 16:06:26.097374,33459.0,25.0
,,2017-09-08 16:44:54.657545,slurm_normal,1504889118.0,0,,1.0,main_w4_handler1,3243435,16774258,False,,3254155,tabular,10841954.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31162717}]",,"""1""",,,"""1""",,,32.0,,40284737.0,1504889113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-08 16:45:23.345832,110996.0,5.0
,,2017-09-11 06:31:02.250001,slurm_normal,1505111479.0,0,,1.0,main_w3_handler0,3248651,16784637,False,,1311,tabular,10853078.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""1""",,,,"[{'src': 'hda', 'id': 31179662}]",,"""1""",,,"""1""",,,32.0,,40396160.0,1505111474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-11 06:31:20.486551,,5.0
,,2017-09-12 08:10:51.498847,slurm_normal,1505203891.0,0,,1.0,main_w3_handler1,3249053,16792272,False,,37669,tabular,10861161.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/loxAfr3.len""","""loxAfr3""","""1""",,,,"[{'src': 'hda', 'id': 31191162}]",,"""2""",,,"""3""",,,32.0,,40404064.0,1505203887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-12 08:11:36.728043,7926.0,4.0
,,2017-09-12 18:47:10.076885,slurm_normal,1505242047.0,0,,1.0,main_w4_handler0,3250277,16798172,False,,5109,interval,10866871.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/wolbEndo_OF_DROSOPHIL.len""","""wolbEndo_OF_DROSOPHIL""","""1""",,,,"[{'src': 'hda', 'id': 31201749}]",,"""1""",,,"""1""",,,32.0,,40428319.0,1505242042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-12 18:47:29.321804,111340.0,5.0
,,2017-09-12 23:58:34.736233,slurm_normal,1505260752.0,0,,1.0,main_w3_handler1,3238908,16799804,False,,4237,tabular,10868781.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""",,,,"[{'src': 'hda', 'id': 31204592}]",,"""1""",,,"""1""",,,32.0,,40448556.0,1505260748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-12 23:59:27.675889,110807.0,4.0
,,2017-09-13 13:12:32.171844,slurm_normal,1505308367.0,0,,1.0,main_w3_handler0,3251604,16805516,False,,55097298,tabular,10874552.roundup,slurm,,132112168.0,corral-repl,,,,"""3224c5d2988511e79e8f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 19899377}]",,"""1""",,,"""1""",,,32.0,,,1505308362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-13 13:12:51.651477,60557.0,5.0
,,2017-09-14 07:25:36.820258,slurm_normal,1505373966.0,0,,1.0,main_w3_handler0,2188141,16815247,False,,1766390442,tabular,10884811.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31228130}]",,"""1""",,,"""1""",,,32.0,,40474162.0,1505373949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-14 07:26:11.915972,58925.0,17.0
,,2017-09-14 07:28:52.897998,slurm_normal,1505374170.0,0,,1.0,main_w3_handler0,2188141,16815255,False,,1766390442,tabular,10884820.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31228130}]",,"""3""",,,"""2""",,,32.0,,40474162.0,1505374141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-14 07:29:32.926247,58925.0,29.0
,,2017-09-14 11:31:52.777373,slurm_normal,1505388757.0,0,,1.0,main_w3_handler0,2188141,16816889,False,,2233162623,tabular,10886436.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31228075}]",,"""3""",,,"""2""",,,32.0,,40474162.0,1505388727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-14 11:32:45.784295,58925.0,30.0
,,2018-03-01 18:28:38.068365,slurm_normal,1520003471.0,0,7680.0,1.0,main_w4_handler1,3448114,18571097,False,,205189121,tabular,12676784,slurm,,132112168.0,corral-repl,,,,"""2ea2e7241d7b11e8abcc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 34154622}]",,"""3""",,,"""2""",,,32.0,,,1520003460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2018-03-02 15:11:13.344656,113881.0,11.0
,,2018-03-01 18:28:39.789013,slurm_normal,1520003482.0,0,7680.0,1.0,main_w3_handler1,3448114,18571099,False,,196329981,tabular,12676793,slurm,,132112168.0,corral-repl,,,,"""2ea2e7241d7b11e8abcc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 34154623}]",,"""3""",,,"""2""",,,32.0,,,1520003474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2018-03-02 15:11:27.706375,113881.0,8.0
,,2017-09-15 06:51:24.238042,slurm_normal,1505458309.0,0,,1.0,main_w4_handler1,2188141,16828689,False,,1071597346,tabular,10898210.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31249452}]",,"""3""",,,"""2""",,,32.0,,40474162.0,1505458295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-15 06:51:52.106811,58925.0,14.0
,,2017-09-15 06:53:37.948831,slurm_normal,1505458439.0,0,,1.0,main_w3_handler0,2188141,16828700,False,,1064306046,tabular,10898220.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31249464}]",,"""3""",,,"""2""",,,32.0,,40474162.0,1505458424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-15 06:54:00.207683,58925.0,15.0
,,2017-09-15 22:08:02.098648,slurm_normal,1505522805.0,0,,1.0,main_w3_handler0,3254885,16841293,False,,7757540538,tabular,10908870.roundup,slurm,,132112168.0,corral-repl,,,,"""53b755829a6211e7b1c3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31271061}]",,"""3""",,,"""2""",,,32.0,,,1505522728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-16 00:46:49.174130,33459.0,77.0
,,2017-09-15 22:08:02.406182,slurm_normal,1505522628.0,0,,1.0,main_w3_handler1,3254885,16841294,False,,7757544948,tabular,10908857.roundup,slurm,,132112168.0,corral-repl,,,,"""53b755829a6211e7b1c3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31271062}]",,"""3""",,,"""2""",,,32.0,,,1505522568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-16 00:43:54.053355,33459.0,60.0
,,2017-09-18 14:08:36.812153,slurm_normal,1505743728.0,0,,1.0,main_w4_handler0,3257744,16855326,False,,15295302,tabular,10921880.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31291049}]",,"""1""",,,"""1""",,,32.0,,40592699.0,1505743725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-18 14:08:51.330142,,3.0
,,2017-09-18 15:59:48.841125,slurm_normal,1505750400.0,0,,1.0,main_w3_handler1,3232074,16856367,False,,4336,tabular,10923251.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31292380}]",,"""1""",,,"""2""",,,32.0,,40053044.0,1505750396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-18 16:00:03.356412,,4.0
,,2017-09-19 06:07:19.568198,slurm_normal,1505801252.0,0,,1.0,main_w4_handler0,3258790,16862473,False,,13971,tabular,10929402.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31302614}]",,"""1""",,,"""1""",,,32.0,,40629381.0,1505801247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-19 06:07:35.511179,,5.0
,,2017-09-19 09:12:10.901640,slurm_normal,1505812347.0,0,,1.0,main_w4_handler1,3254011,16863584,False,,194243,tabular,10930547.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""1""",,,,"[{'src': 'hda', 'id': 31302635}]",,"""3""",,,"""2""",,,32.0,,40631286.0,1505812343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-19 09:12:39.981859,111502.0,4.0
,,2017-09-19 09:13:49.929004,slurm_normal,1505812441.0,0,,1.0,main_w3_handler1,3254011,16863612,False,,904291,gtf,10930576.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""1""",,,,"[{'src': 'hda', 'id': 31302636}]",,"""3""",,,"""2""",,,32.0,,40631286.0,1505812437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-19 09:14:04.142658,111502.0,4.0
,,2018-03-02 14:46:36.499291,slurm_normal,1520005561.0,0,7680.0,1.0,main_w4_handler0,3448299,18581601,False,,37135916,tabular,12677434,slurm,,132112168.0,corral-repl,,,,"""79477bd41e2811e8b8da005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 34170868}]",,"""3""",,,"""2""",,,32.0,,,1520005558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2018-03-02 15:46:05.418318,113881.0,3.0
,,2017-09-20 20:20:14.653753,slurm_normal,1505938841.0,0,,1.0,main_w3_handler0,3260992,16880374,False,,58759362,tabular,10946001.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31329769}]",,"""1""",,,"""1""",,,32.0,,40507761.0,1505938836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-20 20:20:52.358190,111529.0,5.0
,,2017-09-20 20:20:43.033348,slurm_normal,1505938861.0,0,,1.0,main_w3_handler1,3260992,16880390,False,,230023498,gff,10946008.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""","""1""",,,,"[{'src': 'hda', 'id': 31329755}]",,"""1""",,,"""1""",,,32.0,,40507761.0,1505938851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-20 20:21:05.451889,111529.0,10.0
,,2017-09-20 20:17:11.844468,slurm_normal,1505938652.0,0,,1.0,main_w4_handler1,3253182,16880322,False,,58759362,tabular,10945957.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31329661}]",,"""1""",,,"""1""",,,32.0,,40507761.0,1505938648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-20 20:17:34.518307,111529.0,4.0
,,2018-03-02 14:46:37.071773,slurm_normal,1520005580.0,0,7680.0,1.0,main_w3_handler0,3448299,18581603,False,,35762494,tabular,12677440,slurm,,132112168.0,corral-repl,,,,"""79477bd41e2811e8b8da005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 34170869}]",,"""3""",,,"""2""",,,32.0,,,1520005570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2018-03-02 15:46:22.371955,113881.0,10.0
,,2017-09-22 15:52:34.078540,slurm_normal,1506095578.0,0,,1.0,main_w4_handler1,3260992,16901086,False,,75681075,tabular,10969988.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31369685}]",,"""1""",,,"""1""",,,32.0,,40507761.0,1506095575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-09-22 15:53:13.970106,111529.0,3.0
