chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.threshold,parameters.windowsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-06 12:49:51.221995,slurm_normal,1507294203.0,1.0,,1.0,main_w4_handler0,3270737,17039308,False,,1087,fasta,1087,fasta,11096485.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583306}]",,"[{'src': 'hda', 'id': 31583306}]","""23""","""50""",32.0,,41087007.0,1507294200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 12:50:06.679452,111603.0,3.0
,,2017-10-06 12:50:35.624001,slurm_normal,1507294254.0,1.0,,1.0,main_w3_handler1,3270737,17039320,False,,1087,fasta,1087,fasta,11096500.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583306}]",,"[{'src': 'hda', 'id': 31583306}]","""23""","""100""",32.0,,41087007.0,1507294251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 12:51:02.946740,111603.0,3.0
,,2017-10-06 12:51:07.440393,slurm_normal,1507294286.0,1.0,,1.0,main_w3_handler1,3277651,17039330,False,,293,fasta,293,fasta,11096508.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583284}]",,"[{'src': 'hda', 'id': 31583284}]","""23""","""10""",32.0,,41086792.0,1507294282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 12:51:32.901001,111611.0,4.0
,,2017-10-06 13:02:53.580356,slurm_normal,1507294994.0,1.0,,1.0,main_w3_handler1,3270741,17039417,False,,782,fasta,680,fasta,11096615.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583479}]",,"[{'src': 'hda', 'id': 31583478}]","""23""","""10""",32.0,,41087031.0,1507294990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:03:18.977736,111592.0,4.0
,,2017-10-06 12:49:20.191218,slurm_normal,1507294169.0,1.0,,1.0,main_w4_handler1,3277654,17039292,False,,292,fasta,292,fasta,11096462.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583312}]",,"[{'src': 'hda', 'id': 31583312}]","""23""","""10""",32.0,,41086656.0,1507294165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 12:49:34.311981,111617.0,4.0
,,2017-10-06 13:21:40.508060,slurm_normal,1507296109.0,1.0,,1.0,main_w4_handler1,3277647,17039671,False,,1087,fasta,1087,fasta,11096845.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583787}]",,"[{'src': 'hda', 'id': 31583787}]","""10""","""10""",32.0,,41086765.0,1507296104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:21:53.261209,111620.0,5.0
,,2017-10-06 13:22:16.897644,slurm_normal,1507296165.0,1.0,,1.0,main_w4_handler0,3277653,17039681,False,,1087,fasta,1087,fasta,11096868.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583781}]",,"[{'src': 'hda', 'id': 31583781}]","""15""","""10""",32.0,,41086771.0,1507296161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:23:04.755438,90179.0,4.0
,,2017-10-06 13:21:54.242541,slurm_normal,1507296135.0,1.0,,1.0,main_w3_handler1,3277652,17039674,False,,1088,fasta,1088,fasta,11096854.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583824}]",,"[{'src': 'hda', 'id': 31583824}]","""10""","""10""",32.0,,41086795.0,1507296130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:22:22.171662,111613.0,5.0
,,2017-10-06 13:21:45.038154,slurm_normal,1507296125.0,1.0,,1.0,main_w3_handler1,3254439,17039672,False,,1088,fasta,1088,fasta,11096850.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583842}]",,"[{'src': 'hda', 'id': 31583842}]","""23""","""10""",32.0,,41086761.0,1507296118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:22:12.882255,111627.0,7.0
,,2017-10-06 13:04:48.472316,slurm_normal,1507295107.0,1.0,,1.0,main_w4_handler0,3277648,17039439,False,,1088,fasta,1088,fasta,11096640.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583497}]",,"[{'src': 'hda', 'id': 31583497}]","""23""","""10""",32.0,,41086635.0,1507295104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:05:19.639912,111618.0,3.0
,,2017-10-06 13:29:25.684429,slurm_normal,1507296577.0,1.0,,1.0,main_w3_handler1,3277654,17039786,False,,782,fasta,680,fasta,11096964.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583958}]",,"[{'src': 'hda', 'id': 31583957}]","""23""","""10""",32.0,,41086656.0,1507296573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:29:43.421081,111617.0,4.0
,,2017-10-06 12:58:31.148959,slurm_normal,1507294728.0,1.0,,1.0,main_w3_handler0,3270741,17039381,False,,1087,fasta,1087,fasta,11096564.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583399}]",,"[{'src': 'hda', 'id': 31583399}]","""23""","""5""",32.0,,41087031.0,1507294724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 12:58:59.073828,111592.0,4.0
,,2017-10-06 13:29:59.374429,slurm_normal,1507296651.0,1.0,,1.0,main_w4_handler0,3277645,17039807,False,,680,fasta,782,fasta,11096996.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583951}]",,"[{'src': 'hda', 'id': 31583953}]","""23""","""10""",32.0,,41086650.0,1507296647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:31:17.963598,111624.0,4.0
,,2017-10-06 12:59:57.531948,slurm_normal,1507294829.0,1.0,,1.0,main_w3_handler0,3277655,17039388,False,,293,fasta,293,fasta,11096579.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583381}]",,"[{'src': 'hda', 'id': 31583381}]","""23""","""10""",32.0,,41086767.0,1507294825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:00:42.944172,111625.0,4.0
,,2017-10-06 13:23:46.859891,slurm_normal,1507296236.0,1.0,,1.0,main_w4_handler1,3277651,17039709,False,,1088,fasta,1088,fasta,11096887.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583804}]",,"[{'src': 'hda', 'id': 31583804}]","""20""","""10""",32.0,,41086792.0,1507296231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:23:57.510070,111611.0,5.0
,,2017-10-06 13:58:27.794239,slurm_normal,1507298369.0,1.0,,1.0,main_w4_handler0,3254439,17040165,False,,693,fasta,881,fasta,11097349.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584480}]",,"[{'src': 'hda', 'id': 31584482}]","""23""","""10""",32.0,,41086761.0,1507298365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:00:18.008942,111627.0,4.0
,,2017-10-06 13:58:52.490039,slurm_normal,1507298397.0,1.0,,1.0,main_w3_handler1,3277655,17040172,False,,850,txt,847,txt,11097356.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584527}]",,"[{'src': 'hda', 'id': 31584532}]","""23""","""10""",32.0,,41086767.0,1507298393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:00:03.037497,111625.0,4.0
,,2017-10-06 13:19:01.743206,slurm_normal,1507295991.0,1.0,,1.0,main_w3_handler0,3277647,17039621,False,,1087,fasta,1087,fasta,11096810.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583787}]",,"[{'src': 'hda', 'id': 31583787}]","""23""","""10""",32.0,,41086765.0,1507295987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:20:05.213005,111620.0,4.0
,,2017-10-06 13:19:19.295883,slurm_normal,1507296034.0,1.0,,1.0,main_w4_handler0,3277649,17039633,False,,1088,fasta,1088,fasta,11096822.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583789}]",,"[{'src': 'hda', 'id': 31583789}]","""23""","""10""",32.0,,41086794.0,1507296030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:21:12.715665,111626.0,4.0
,,2017-10-06 13:19:12.565028,slurm_normal,1507296041.0,1.0,,1.0,main_w3_handler1,3277654,17039624,False,,1087,fasta,1087,fasta,11096827.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583785}]",,"[{'src': 'hda', 'id': 31583785}]","""23""","""10""",32.0,,41086656.0,1507296036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:21:00.125530,111617.0,5.0
,,2017-10-06 13:21:24.070215,slurm_normal,1507296090.0,1.0,,1.0,main_w4_handler1,3277645,17039667,False,,1087,fasta,1087,fasta,11096839.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583778}]",,"[{'src': 'hda', 'id': 31583778}]","""15""","""10""",32.0,,41086650.0,1507296086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:21:32.387367,111624.0,4.0
,,2017-10-06 13:22:39.960138,slurm_normal,1507296175.0,1.0,,1.0,main_w3_handler1,3277652,17039691,False,,1088,fasta,1088,fasta,11096873.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583824}]",,"[{'src': 'hda', 'id': 31583824}]","""15""","""10""",32.0,,41086795.0,1507296169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:22:59.429437,111613.0,6.0
,,2017-10-06 13:23:40.819876,slurm_normal,1507296232.0,1.0,,1.0,main_w3_handler0,3277655,17039705,False,,1088,fasta,1088,fasta,11096886.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583795}]",,"[{'src': 'hda', 'id': 31583795}]","""15""","""10""",32.0,,41086767.0,1507296228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:23:58.321768,111625.0,4.0
,,2017-10-06 13:23:14.639938,slurm_normal,1507296210.0,1.0,,1.0,main_w3_handler1,3277647,17039699,False,,1087,fasta,1087,fasta,11096880.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583787}]",,"[{'src': 'hda', 'id': 31583787}]","""13""","""10""",32.0,,41086765.0,1507296206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:23:37.887309,111620.0,4.0
,,2017-08-17 20:08:26.600623,slurm_normal,1503000519.0,1.0,,1.0,main_w3_handler0,3225256,16604528,False,,12097,fasta,6015,fasta,10676425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30908640}]",,"[{'src': 'hda', 'id': 30908643}]","""23""","""10""",32.0,,39934998.0,1503000515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-08-17 20:08:41.358935,,4.0
,,2017-08-17 20:18:01.833702,slurm_normal,1503001095.0,1.0,,1.0,main_w4_handler0,3225256,16604604,False,,11798,fasta,6015,fasta,10676496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30908641}]",,"[{'src': 'hda', 'id': 30908643}]","""23""","""10""",32.0,,39934998.0,1503001090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-08-17 20:18:17.906848,,5.0
,,2017-08-17 20:17:12.635639,slurm_normal,1503001046.0,1.0,,1.0,main_w4_handler0,3225256,16604582,False,,11798,fasta,11798,fasta,10676480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30908641}]",,"[{'src': 'hda', 'id': 30908641}]","""23""","""10""",32.0,,39934998.0,1503001040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-08-17 20:17:31.420960,,6.0
,,2017-08-17 20:07:02.190312,slurm_normal,1503000438.0,1.0,,1.0,main_w4_handler0,3225256,16604525,False,,6015,fasta,6015,fasta,10676421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30908643}]",,"[{'src': 'hda', 'id': 30908643}]","""23""","""10""",32.0,,39934998.0,1503000432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-08-17 20:07:20.034416,,6.0
,,2017-08-17 20:19:43.874085,slurm_normal,1503001195.0,1.0,,1.0,main_w3_handler1,3225256,16604611,False,,12097,fasta,6015,fasta,10676503.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30908640}]",,"[{'src': 'hda', 'id': 30908643}]","""23""","""10""",32.0,,39934998.0,1503001191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-08-17 20:19:57.172614,,4.0
,,2017-10-06 14:03:15.760619,slurm_normal,1507298613.0,1.0,,1.0,main_w3_handler0,3277786,17040246,False,,877,fasta,877,fasta,11097429.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584637}]",,"[{'src': 'hda', 'id': 31584640}]","""23""","""10""",32.0,,41086795.0,1507298609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:03:37.566088,111613.0,4.0
,,2017-10-06 14:01:02.097417,slurm_normal,1507298470.0,1.0,,1.0,main_w4_handler1,3277806,17040208,False,,693,fasta,878,fasta,11097379.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584444}]",,"[{'src': 'hda', 'id': 31584443}]","""23""","""10""",32.0,,41086635.0,1507298466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:01:13.646155,111618.0,4.0
,,2017-10-06 14:00:52.064157,slurm_normal,1507298467.0,1.0,,1.0,main_w3_handler0,3277650,17040205,False,,619,txt,877,fasta,11097378.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584526}]",,"[{'src': 'hda', 'id': 31584523}]","""23""","""10""",32.0,,41086760.0,1507298463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:01:13.961530,111623.0,4.0
,,2017-10-06 13:59:02.082531,slurm_normal,1507298448.0,1.0,,1.0,main_w4_handler0,3277655,17040175,False,,847,txt,774,txt,11097367.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584532}]",,"[{'src': 'hda', 'id': 31584538}]","""23""","""10""",32.0,,41086767.0,1507298444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:01:19.416626,111625.0,4.0
,,2017-10-06 14:07:05.829005,slurm_normal,1507298844.0,1.0,,1.0,main_w3_handler0,3277806,17040294,False,,878,fasta,877,fasta,11097480.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584443}]",,"[{'src': 'hda', 'id': 31584440}]","""40""","""10""",32.0,,41086635.0,1507298839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:07:31.444594,111618.0,5.0
,,2017-10-06 13:30:26.871216,slurm_normal,1507296671.0,1.0,,1.0,main_w4_handler0,3277655,17039817,False,,680,fasta,782,fasta,11097002.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583971}]",,"[{'src': 'hda', 'id': 31583984}]","""23""","""10""",32.0,,41086767.0,1507296659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:31:32.861974,111625.0,12.0
,,2017-10-06 14:00:37.502894,slurm_normal,1507298445.0,1.0,,1.0,main_w3_handler1,3277653,17040197,False,,693,fasta,877,fasta,11097366.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584449}]",,"[{'src': 'hda', 'id': 31584448}]","""23""","""10""",32.0,,41086771.0,1507298441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:00:50.774794,90179.0,4.0
,,2017-10-06 13:59:09.385395,slurm_normal,1507298365.0,1.0,,1.0,main_w3_handler0,3277650,17040178,False,,877,fasta,677,txt,11097346.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584523}]",,"[{'src': 'hda', 'id': 31584524}]","""23""","""10""",32.0,,41086760.0,1507298361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:59:31.316945,111623.0,4.0
,,2017-10-06 13:57:53.747497,slurm_normal,1507298332.0,1.0,,1.0,main_w4_handler0,3277651,17040156,False,,864,fasta,864,fasta,11097341.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584402}]",,"[{'src': 'hda', 'id': 31584405}]","""23""","""10""",32.0,,41086792.0,1507298328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:59:34.504083,111611.0,4.0
,,2017-10-06 13:57:36.690393,slurm_normal,1507298270.0,1.0,,1.0,main_w3_handler0,3277651,17040150,False,,681,fasta,864,fasta,11097320.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584400}]",,"[{'src': 'hda', 'id': 31584402}]","""23""","""10""",32.0,,41086792.0,1507298266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:57:56.723267,111611.0,4.0
,,2017-10-06 13:57:45.763344,slurm_normal,1507298318.0,1.0,,1.0,main_w4_handler0,3277651,17040153,False,,681,fasta,864,fasta,11097334.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584400}]",,"[{'src': 'hda', 'id': 31584405}]","""23""","""10""",32.0,,41086792.0,1507298314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:59:09.019705,111611.0,4.0
,,2017-10-06 13:59:11.238376,slurm_normal,1507298414.0,1.0,,1.0,main_w4_handler0,3277655,17040180,False,,850,txt,774,txt,11097360.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584527}]",,"[{'src': 'hda', 'id': 31584538}]","""23""","""10""",32.0,,41086767.0,1507298410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 14:00:58.779499,111625.0,4.0
,,2017-10-06 13:35:05.438682,slurm_normal,1507296929.0,1.0,,1.0,main_w4_handler0,3270741,17039891,False,,878,fasta,694,fasta,11097073.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31584088}]",,"[{'src': 'hda', 'id': 31584090}]","""23""","""10""",32.0,,41087031.0,1507296924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-10-06 13:35:38.766352,111592.0,5.0
,,2017-08-31 01:59:09.179724,slurm_normal,1504144899.0,1.0,,1.0,main_w4_handler1,3238254,16699711,False,,241022,fasta,111805,fasta,10772199.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31054272}]",,"[{'src': 'hda', 'id': 31054121}]","""90""","""100""",32.0,,40168029.0,1504144785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-08-31 02:01:42.419935,,114.0
,,2017-08-31 01:08:06.912996,slurm_normal,1504141964.0,1.0,,1.0,main_w3_handler0,3238254,16699557,False,,323592,genbank,381988,genbank,10771995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31053887}]",,"[{'src': 'hda', 'id': 31053888}]","""75""","""100""",32.0,,40168029.0,1504141697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-08-31 01:12:48.258638,,267.0
,,2017-08-31 01:35:01.628485,slurm_normal,1504143424.0,1.0,,1.0,main_w4_handler0,3238254,16699644,False,,111805,fasta,381988,genbank,10772130.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31054121}]",,"[{'src': 'hda', 'id': 31053888}]","""90""","""100""",32.0,,40168029.0,1504143308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2017-08-31 01:37:06.215499,,116.0
