chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,file,file_filetype,file_list,file_list_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.accession,parameters.input.file.values,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-28 14:11:06.745359,slurm_normal,1475073787.0,0,439285261.0,sra,,,1.0,main_w3_handler1,2835986,13965748,False,,8185336.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53203febb7c67262f'}]",,file,"""fastqsanger""",32.0,,32569491.0,1475073641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-28 14:43:11.954635,89096.0,146.0
,,2016-09-28 14:11:07.941202,slurm_normal,1475074000.0,0,439285261.0,sra,,,1.0,main_w3_handler0,2835986,13965749,False,,8185159.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe68fd72a678e895'}]",,file,"""fastqsanger""",32.0,,32569491.0,1475072462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-28 14:46:51.772553,89096.0,1538.0
,,2016-09-28 14:11:13.487572,slurm_normal,1475074167.0,0,390752921.0,sra,,,1.0,main_w3_handler1,2835986,13965754,False,,8185345.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b503f7d779ffd901'}]",,file,"""fastqsanger""",32.0,,32569491.0,1475073688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-28 14:49:32.178933,89096.0,479.0
,,2016-09-28 14:11:19.641733,slurm_normal,1475074989.0,0,483694401.0,sra,,,1.0,main_w3_handler0,2835986,13965760,False,,8185271.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562827364396244ca'}]",,file,"""fastqsanger""",32.0,,32569491.0,1475073238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-28 15:03:25.134543,89096.0,1751.0
,,2016-09-28 14:11:05.133180,slurm_normal,1475075228.0,0,467061605.0,sra,,,1.0,main_w3_handler1,2835986,13965745,False,,8185270.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57693ddd376784d1a'}]",,file,"""fastqsanger""",32.0,,32569491.0,1475073238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-28 15:07:11.838424,89096.0,1990.0
,,2016-09-27 18:10:16.790542,slurm_normal,1475086903.0,1,,,165.0,txt,1.0,main_w3_handler1,2699067,13959670,False,,8178822.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545a33439ca5e8873'}]",file_list,"""fastqsanger""",32.0,,33261580.0,1474999835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-29 00:46:58.400212,19055.0,87068.0
,,2016-10-21 15:38:00.788599,slurm_normal,1477065588.0,0,,,,,1.0,main_w4_handler0,2844064,14142098,False,,8355313.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647675,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1477064333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 15:59:50.834735,91673.0,1255.0
,,2016-10-22 13:18:29.295270,slurm_normal,1477142387.0,0,138239177.0,sra,,,1.0,main_w3_handler0,2846167,14147006,False,,8359700.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a49eb7f139f1367b'}]",,file,"""fastqsanger""",32.0,,33842791.0,1477142353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-22 13:19:49.429981,92765.0,34.0
,,2016-09-29 04:04:15.380238,slurm_normal,1475124195.0,0,,,,,1.0,main_w4_handler1,2751642,13970945,False,,8190414.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554566,,,accession_number,"""fastqsanger""",32.0,,33151319.0,1475121919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-29 04:43:17.965221,71057.0,2276.0
,,2016-10-21 18:24:13.287308,slurm_normal,1477074645.0,0,,,,,1.0,main_w3_handler0,2792120,14143207,False,,8356437.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956252,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1477074298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 18:30:46.643861,88348.0,347.0
,,2016-10-21 18:24:35.934254,slurm_normal,1477074789.0,0,,,,,1.0,main_w3_handler0,2792120,14143210,False,,8356442.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR988114,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1477074315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 18:33:11.319964,88348.0,474.0
,,2016-10-21 18:24:24.640663,slurm_normal,1477074880.0,0,,,,,1.0,main_w4_handler1,2792120,14143208,False,,8356439.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956254,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1477074306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 18:34:44.217542,88348.0,574.0
,,2016-10-21 18:24:02.517267,slurm_normal,1477075049.0,0,,,,,1.0,main_w4_handler1,2792120,14143206,False,,8356435.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956253,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1477074292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 18:37:32.403299,88348.0,757.0
,,2016-10-21 18:24:47.233663,slurm_normal,1477075222.0,0,,,,,1.0,main_w3_handler1,2792120,14143211,False,,8356444.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR988116,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1477074331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 18:40:24.298691,88348.0,891.0
,,2016-10-21 18:23:40.659939,slurm_normal,1477075357.0,0,,,,,1.0,main_w3_handler0,2792120,14143204,False,,8356434.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956251,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1477074266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 18:42:38.754282,88348.0,1091.0
,,2016-10-21 18:25:28.985610,slurm_normal,1477075490.0,0,,,,,1.0,main_w4_handler1,2792120,14143224,False,,8356495.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3095357,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1477074823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 18:44:52.366579,88348.0,667.0
,,2016-10-21 18:25:00.512147,slurm_normal,1477075977.0,0,,,,,1.0,main_w4_handler1,2792120,14143213,False,,8356478.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3095356,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1477074680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 18:52:58.446913,88348.0,1297.0
,,2016-08-18 09:31:29.222180,slurm_normal,1471512703.0,2,,,,,1.0,main_w4_handler1,2795764,13681098,False,,7898347.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR038849 ,,,accession_number,"""fasta""",32.0,,32287865.0,1471512700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-08-18 09:31:44.374058,79608.0,3.0
,,2016-08-18 09:32:44.978969,slurm_normal,1471512784.0,2,,,,,1.0,main_w4_handler0,2795764,13681103,False,,7898351.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR038849 ,,,accession_number,"""fasta""",32.0,,32287865.0,1471512781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-08-18 09:33:06.746056,79608.0,3.0
,,2016-10-22 10:47:53.259996,slurm_normal,1477133413.0,0,,,,,1.0,main_w3_handler0,2705347,14146792,False,,8359545.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2133109,,,accession_number,"""fastqsanger""",32.0,,33838880.0,1477133327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-22 10:50:14.945980,78663.0,86.0
,,2016-08-30 04:41:24.340165,slurm_normal,1472532114.0,2,,,,,1.0,main_w3_handler0,1289858,13745474,False,,7965756.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"srr1765980 , srr1765981 ",,,accession_number,"""fastqsanger""",32.0,,31593764.0,1472532110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-08-30 04:41:57.336572,30696.0,4.0
,,2016-08-30 04:31:36.101880,slurm_normal,1472531513.0,2,,,,,1.0,main_w3_handler0,1289858,13745436,False,,7965728.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"srr1765910 , srr1765938 , srr1765978 , srr1765979 , srr1765980 , srr1765981 , srr1765982 , srr1765983 , srr1765984 , srr1765986 , srr1765988 , srr1765991 ,",,,accession_number,"""fastqsanger""",32.0,,31593764.0,1472531510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-08-30 04:31:56.373732,30696.0,3.0
,,2016-08-30 04:38:08.359845,slurm_normal,1472531913.0,2,,,,,1.0,main_w3_handler0,1289858,13745462,False,,7965751.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"srr1765910 , srr1765938 , srr1765978 , srr1765979 , srr1765980 , srr1765981 , srr1765982 , srr1765983 , srr1765984 , srr1765986 , srr1765988 , srr1765991 ,",,,accession_number,"""fastqsanger""",32.0,,31593764.0,1472531910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-08-30 04:38:34.304565,30696.0,3.0
,,2016-09-29 22:31:21.859294,slurm_normal,1475188375.0,2,,,,,1.0,main_w3_handler1,2820343,13978829,False,,8198256.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR831222 ,,,accession_number,"""fastqsanger""",32.0,,33108461.0,1475188367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-29 22:32:59.288420,90202.0,8.0
,,2016-09-30 09:53:05.529276,slurm_normal,1475230851.0,0,,,,,1.0,main_w4_handler1,2214915,13981263,False,,8200618.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443252,,,accession_number,"""fastqsanger""",32.0,,33246228.0,1475229346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-30 10:20:55.684960,59987.0,1505.0
,,2016-09-30 08:26:10.828957,slurm_normal,1475224409.0,0,,,,,1.0,main_w3_handler1,2838336,13980756,False,,8200171.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR787309,,,accession_number,"""fastqsanger""",32.0,,33348297.0,1475224095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-30 08:33:36.372207,91308.0,314.0
,,2016-10-24 18:38:26.243783,slurm_normal,1477335270.0,0,,,,,1.0,main_w3_handler0,2856364,14160696,False,,8373073.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1645136,,,accession_number,"""fastqsanger""",32.0,,33877741.0,1477334352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-24 18:54:32.380164,27937.0,918.0
,,2016-09-30 09:33:13.321711,slurm_normal,1475228086.0,0,,,,,1.0,main_w3_handler1,2214915,13981129,False,,8200470.roundup,slurm,,132112168.0,corral-repl,,,both,false,,100,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443252,,,accession_number,"""fastqsanger""",32.0,,33246228.0,1475228069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-30 09:34:50.246559,59987.0,17.0
,,2016-10-02 19:10:20.528953,slurm_normal,1475441092.0,0,,,,,1.0,main_w4_handler0,2809811,13991613,False,,8211022.roundup,slurm,,132112168.0,corral-repl,,,both,false,,20000000,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3192536,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475435513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-02 20:44:56.537339,88912.0,5579.0
,,2016-10-01 15:20:09.087892,slurm_normal,1475336139.0,0,,,,,1.0,main_w4_handler0,2809811,13987953,False,,8207566.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3534841,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475335293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 15:35:41.497414,88912.0,846.0
,,2016-10-01 04:32:57.841829,slurm_normal,1475298659.0,0,,,,,1.0,main_w4_handler1,2751642,13986852,False,,8206468.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554535,,,accession_number,"""fastqsanger""",32.0,,33151319.0,1475296461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 05:11:01.802049,71057.0,2198.0
,,2016-10-25 20:04:37.400346,slurm_normal,1477425953.0,3,,,,,1.0,main_w3_handler1,2580067,14172965,False,,8385661.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647675),,,accession_number,"""fastqsanger""",32.0,,33863821.0,1477425940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-25 20:05:54.420388,77418.0,13.0
,,2016-10-01 06:47:57.050443,slurm_normal,1475305608.0,0,,,,,1.0,main_w4_handler0,2833216,13987136,False,,8206771.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443251,,,accession_number,"""fastqsanger""",32.0,,33242561.0,1475304570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 07:06:50.291599,91017.0,1038.0
,,2016-10-01 05:39:40.328768,slurm_normal,1475301382.0,0,,,,,1.0,main_w4_handler1,2835609,13987043,False,,8206664.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4280470,,,accession_number,"""fastqsanger""",32.0,,33239484.0,1475300425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 05:56:24.273078,91016.0,957.0
,,2016-10-01 06:05:15.710866,slurm_normal,1475304718.0,0,,,,,1.0,main_w3_handler0,2833216,13987078,False,,8206715.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443253,,,accession_number,"""fastqsanger""",32.0,,33242561.0,1475302022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 06:52:01.639294,91017.0,2696.0
,,2016-10-01 06:07:11.927293,slurm_normal,1475306989.0,0,,,,,1.0,main_w3_handler0,2835609,13987082,False,,8206718.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4095542,,,accession_number,"""fastqsanger""",32.0,,33239484.0,1475302107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 07:29:51.620525,91016.0,4882.0
,,2016-10-01 10:08:06.711534,slurm_normal,1475317155.0,0,,,,,1.0,main_w3_handler0,2804314,13987447,False,,8207076.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR216325,,,accession_number,"""fastqsanger""",32.0,,32616494.0,1475316827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 10:19:16.846205,,328.0
,,2016-10-01 08:06:33.140123,slurm_normal,1475317627.0,0,,,,,1.0,main_w4_handler0,2833216,13987253,False,,8206881.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443250,,,accession_number,"""fastqsanger""",32.0,,33242561.0,1475309529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 10:27:09.005460,91017.0,8098.0
,,2016-10-01 19:53:23.289855,slurm_normal,1475356608.0,0,,,,,1.0,main_w3_handler0,2809811,13988802,False,,8208329.roundup,slurm,,132112168.0,corral-repl,,,both,false,,20000000,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3192535,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475351757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 21:16:51.482879,88912.0,4851.0
,,2016-09-30 12:42:46.813718,slurm_normal,1475239451.0,3,,,,,1.0,main_w3_handler0,2710132,13982055,False,,8201486.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR099967_1,,,accession_number,"""fastqsanger""",32.0,,33354239.0,1475239441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-30 12:44:14.364432,84651.0,10.0
,,2016-09-30 12:43:46.364605,slurm_normal,1475239491.0,3,,,,,1.0,main_w3_handler0,2710132,13982063,False,,8201493.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR099967_2,,,accession_number,"""fastqsanger""",32.0,,33354239.0,1475239486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-30 12:44:54.072639,84651.0,5.0
,,2016-10-01 15:47:50.824047,slurm_normal,1475337448.0,0,,,,,1.0,main_w4_handler0,2809811,13988017,False,,8207631.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3534842,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475336995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 15:57:30.663292,88912.0,453.0
,,2016-09-30 13:29:58.783109,slurm_normal,1475243735.0,0,,,,,1.0,main_w4_handler1,2214915,13982385,False,,8201795.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443177,,,accession_number,"""fastqsanger""",32.0,,33246228.0,1475242444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-30 13:55:40.044782,59987.0,1291.0
,,2016-09-30 13:17:24.363978,slurm_normal,1475248141.0,0,,,,,1.0,main_w4_handler0,2710132,13982267,False,,8201687.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR099967,,,accession_number,"""fastqsanger""",32.0,,33354239.0,1475241563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-30 15:09:06.730607,84651.0,6578.0
,,2016-10-01 17:13:16.524017,slurm_normal,1475343652.0,0,,,,,1.0,main_w4_handler1,2839190,13988312,False,,8207867.roundup,slurm,,132112168.0,corral-repl,,"""517e2f7887fa11e68c41005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3095317,,,accession_number,"""fastqsanger""",32.0,,,1475342144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 17:40:56.312443,60415.0,1508.0
,,2016-10-02 15:44:02.493895,slurm_normal,1475423136.0,0,,,,,1.0,main_w4_handler0,2809811,13990958,False,,8210376.roundup,slurm,,132112168.0,corral-repl,,,both,false,,10,1,,,,false,false,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3192535,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475423124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-02 15:45:38.513822,88912.0,12.0
,,2016-10-02 15:46:41.555987,slurm_normal,1475423255.0,0,,,,,1.0,main_w3_handler1,2809811,13990963,False,,8210380.roundup,slurm,,132112168.0,corral-repl,,,both,false,,10,1,,,,false,true, --split-files,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3192535,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475423249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-02 15:47:37.960279,88912.0,6.0
,,2016-10-03 09:03:53.392997,slurm_normal,1475491779.0,0,,,,,1.0,main_w3_handler1,2832088,13994607,False,,8213909.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1027184,,,accession_number,"""fastqsanger""",32.0,,33188953.0,1475485853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 10:49:41.587147,63548.0,5926.0
,,2016-10-01 19:28:14.110532,slurm_normal,1475350606.0,0,,,,,1.0,main_w3_handler0,2809811,13988755,False,,8208285.roundup,slurm,,132112168.0,corral-repl,,,aligned,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3534841,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475350224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-01 19:36:48.928917,88912.0,382.0
,,2016-09-30 19:33:50.470282,slurm_normal,1475266103.0,0,,,,,1.0,main_w4_handler1,2811244,13984772,False,,8204246.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3095308,,,accession_number,"""fastqsanger""",32.0,,32866886.0,1475264166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-30 20:08:31.088219,60415.0,1937.0
