create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addoverlap,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,parameters.overlap,parameters.size,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2014-09-23 14:11:56.923092,roundup_single,1411481639.0,0.0,1.0,main_w2_handler1,2014257,7839444,False,,11149071,fasta,1823540,slurm,,132112264.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",16990793,,"""fasta""","""10""","""11""",32.0,,16162092.0,1411481530.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-09-23 14:14:00.743398,,109.0
2014-10-22 12:02:09.433931,rodeo_normal,1413979341.0,0.0,1.0,main_w2_handler1,2054015,8022953,False,,278741,fasta,58208.rodeo,slurm,,16332532.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17153764,,"""fasta""","""200""","""300""",2.0,,16058311.0,1413979339.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-10-22 12:02:26.722271,,2.0
2014-10-22 12:04:17.907773,rodeo_normal,1413979472.0,0.0,1.0,main_w2_handler0,2054015,8022961,False,,278741,fasta,58216.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17153764,,"""fasta""","""100""","""300""",2.0,,16058311.0,1413979469.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-10-22 12:04:36.881445,,3.0
2014-10-22 12:07:58.414483,rodeo_normal,1413979692.0,0.0,1.0,main_w1_handler0,2054015,8022976,False,,2730035,fasta,58234.rodeo,slurm,,16332532.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17301918,,"""fasta""","""100""","""300""",2.0,,16058311.0,1413979688.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-10-22 12:08:14.993807,,4.0
2014-10-22 16:36:05.839263,rodeo_normal,1413995776.0,0.0,1.0,main_w2_handler0,2054015,8025298,False,,2730035,fasta,60165.rodeo,slurm,,16332532.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17301918,,"""fasta""","""100""","""200""",2.0,,16058311.0,1413995773.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-10-22 16:36:22.574109,,3.0
2014-10-24 15:12:50.514332,rodeo_normal,1414163806.0,0.0,1.0,main_w1_handler1,1988996,8038395,False,,9702611118,fasta,71377.rodeo,slurm,,16332532.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17324718,,"""fasta""","""0""","""500000""",2.0,,17910937.0,1414163584.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-10-24 15:16:50.289508,51480.0,222.0
2014-11-15 20:45:00.334669,rodeo_normal,1416084311.0,0.0,1.0,main_w1_handler0,2107571,8175827,False,,3516,fasta,220999.rodeo,slurm,,8059880.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17557206,,"""fasta""","""0""","""10000""",1.0,,18418582.0,1416084307.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-11-15 20:45:13.738023,50992.0,4.0
2014-12-01 11:47:29.500367,rodeo_normal,1417434462.0,0.0,1.0,main_w2_handler0,2133810,8279850,False,,1515,fasta,369025.rodeo,slurm,,16332532.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17727003,,"""fasta""","""15""","""30""",2.0,,19834875.0,1417434459.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-12-01 11:47:47.020602,,3.0
2015-02-04 10:43:19.144711,rodeo_normal,1423046627.0,0.0,1.0,main_w1_handler0,2174842,8662278,False,,404230,fasta,2641286.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18352269,,"""fasta""","""0""","""50""",32.0,,19835535.0,1423046624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2015-02-04 10:43:52.549839,25253.0,3.0
2015-03-10 16:20:14.549693,rodeo_normal,1426004425.0,0.0,1.0,main_w1_handler0,2229575,8909422,False,,4483152,fasta,3093797.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18805547,,"""fasta""","""0""","""120""",32.0,,21693623.0,1426004421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2015-03-10 16:20:28.985439,5613.0,4.0
2017-03-09 23:01:59.503789,slurm_normal,1489101775.0,0.0,1.0,main_w4_handler1,2710423,15258618,False,,1879337,fasta,9405062.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 25112278}]","""fasta""","""10""","""50""",32.0,,36416316.0,1489101770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-03-09 23:39:36.465224,72381.0,5.0
2017-04-10 16:43:29.501824,slurm_normal,1491842751.0,0.0,1.0,main_w3_handler1,3067608,15542938,False,,1631068,fasta,9667845.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152678}]","""fasta""","""99""","""100""",32.0,,,1491842718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:45:54.407910,76714.0,33.0
2017-04-10 16:43:24.116490,slurm_normal,1491842645.0,0.0,1.0,main_w3_handler0,3067608,15542929,False,,1662843,fasta,9667806.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152668}]","""fasta""","""99""","""100""",32.0,,,1491842610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:44:09.319553,76714.0,35.0
2017-04-10 16:43:25.371026,slurm_normal,1491842939.0,0.0,1.0,main_w4_handler0,3067608,15542932,False,,1657098,fasta,9667819.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152671}]","""fasta""","""99""","""100""",32.0,,,1491842671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:49:03.212309,76714.0,268.0
2017-04-10 16:43:25.055223,slurm_normal,1491842778.0,0.0,1.0,main_w4_handler1,3067608,15542931,False,,1658699,fasta,9667863.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152669}]","""fasta""","""99""","""100""",32.0,,,1491842746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:46:22.793192,76714.0,32.0
2017-04-10 16:43:30.661677,slurm_normal,1491842973.0,0.0,1.0,main_w3_handler0,3067608,15542942,False,,1588280,fasta,9667954.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152681}]","""fasta""","""99""","""100""",32.0,,,1491842942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:49:35.163880,76714.0,31.0
2017-04-10 16:43:26.051835,slurm_normal,1491842933.0,0.0,1.0,main_w4_handler0,3067608,15542933,False,,1644901,fasta,9667823.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152673}]","""fasta""","""99""","""100""",32.0,,,1491842675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:48:57.039939,76714.0,258.0
2017-04-10 16:43:31.586980,slurm_normal,1491843004.0,0.0,1.0,main_w3_handler0,3067608,15542944,False,,1557094,fasta,9667974.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152683}]","""fasta""","""99""","""100""",32.0,,,1491842977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:50:23.457598,76714.0,27.0
2017-05-16 15:31:05.683993,slurm_normal,1494948731.0,0.0,1.0,main_w3_handler0,3067608,15855272,False,,1687681,fasta,9955363.roundup,slurm,,132112168.0,corral-repl,,"""a66f25be3a4c11e7b547005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29627076}]","""fasta""","""99""","""100""",32.0,,,1494948673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-05-16 15:32:16.685784,76714.0,58.0
2017-06-29 03:42:01.926963,slurm_normal,1498707737.0,0.0,1.0,main_w3_handler0,2597019,16219324,False,,530838,fasta,10295437.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30228535}]","""fasta""","""0""","""150""",32.0,,38426720.0,1498707733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-06-29 03:42:18.652931,34556.0,4.0
2017-07-20 07:34:49.362252,slurm_normal,1500536102.0,0.0,1.0,main_w3_handler0,3085886,16372038,False,,421,fasta,10436978.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30534828}]","""fasta""","""80""","""120""",32.0,,37542433.0,1500536098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-07-20 07:35:03.720770,,4.0
2017-08-22 21:32:26.353055,slurm_normal,1503437558.0,0.0,1.0,main_w3_handler0,3202293,16636015,False,,35446,fasta,10708377.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30952075}]","""fasta""","""0""","""10""",32.0,,39497986.0,1503437555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-08-22 21:32:41.935322,,3.0
2017-11-05 18:49:03.592738,slurm_normal,1509907779.0,0.0,1.0,main_w4_handler1,3201171,17337544,False,,53181584,fasta,11399946,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32080696}]","""fasta""","""0""","""10000""",32.0,,41594926.0,1509907773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-11-05 18:49:48.935872,79128.0,6.0
