chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filter_type.__current_case__,parameters.filter_type.filter,parameters.filter_type.read_list_file.values,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.validation_stringency,processor_count,read_list_file,read_list_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-12 21:38:19.327310,slurm_normal,1489377759.0,0,1.0,main_w4_handler0,3028211,15276209,False,,24890176174,bam,9421873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28728499}]",,"""SILENT""",32.0,,,,36484199,1489371639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-13 04:05:54.641403,101223,6120.0
,,2017-03-12 08:21:37.834489,slurm_normal,1489359507.0,0,1.0,main_w4_handler0,3024949,15273133,False,,36407588146,bam,9420836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28722865}]",,"""SILENT""",32.0,,,,36447917,1489351282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-12 22:59:23.609270,99676,8225.0
,,2017-03-12 16:02:28.987327,slurm_normal,1489359649.0,0,1.0,main_w3_handler1,3011926,15274639,False,,25577254693,bam,9420926.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28725361}]",,"""SILENT""",32.0,,,,36437829,1489352839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-12 23:00:52.744298,100972,6810.0
,,2017-03-13 05:51:22.523449,slurm_normal,1489411696.0,0,1.0,main_w3_handler0,3028211,15277709,False,,24383131795,bam,9424605.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28730809}]",,"""SILENT""",32.0,,,,36484199,1489402193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-13 13:28:21.167861,101223,9503.0
,,2017-03-13 12:18:48.107036,slurm_normal,1489424652.0,0,1.0,main_w4_handler0,2993027,15281150,False,,37500950835,bam,9425398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28730492}]",,"""SILENT""",32.0,,,,36390815,1489407628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-13 17:04:15.387996,99951,17024.0
,,2017-03-13 16:07:10.582180,slurm_normal,1489429455.0,0,1.0,main_w4_handler1,3024260,15283123,False,,36415047569,sam,9427272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28738304}]",,"""SILENT""",32.0,,,,36594265,1489421314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-13 18:45:36.052831,101691,8141.0
,,2017-03-13 15:05:17.497560,slurm_normal,1489430506.0,0,1.0,main_w4_handler1,3025553,15282699,False,,88965144033,sam,9426768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28736473}]",,"""SILENT""",32.0,,,,36536511,1489417595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-13 18:54:12.517312,101770,12911.0
,,2017-03-13 16:58:12.541136,slurm_normal,1489438440.0,0,1.0,main_w3_handler1,3016558,15283540,False,,88404566753,sam,9427642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28738299}]",,"""SILENT""",32.0,,,,36595287,1489424299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-13 20:54:03.500060,101225,14141.0
,,2017-03-13 16:36:36.597663,slurm_normal,1489454689.0,0,1.0,main_w3_handler1,3028211,15283362,False,,15521212482,bam,9430860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28739081}]",,"""SILENT""",32.0,,,,36484199,1489450881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 01:24:51.791967,101223,3808.0
,,2017-03-14 07:17:44.778623,slurm_normal,1489485973.0,0,1.0,main_w4_handler1,3016557,15288726,False,,24944001010,bam,9432500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28736420}]",,"""SILENT""",32.0,,,,36528611,1489475942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 10:22:01.274461,101224,10031.0
,,2017-03-14 12:56:42.330114,slurm_normal,1489508338.0,0,1.0,main_w4_handler0,3016558,15291491,False,,102639232388,sam,9434891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28747072}]",,"""SILENT""",32.0,,,,36609071,1489496562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 16:20:48.854106,101225,11776.0
,,2017-03-14 12:55:00.819537,slurm_normal,1489499212.0,0,1.0,main_w3_handler0,3025553,15291451,False,,36593948813,sam,9434839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28747558}]",,"""SILENT""",32.0,,,,36536511,1489496105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 13:46:55.427457,101770,3107.0
,,2017-03-14 12:57:37.466082,slurm_normal,1489506147.0,0,1.0,main_w3_handler1,3024260,15291503,False,,90912245367,sam,9434859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28747067}]",,"""SILENT""",32.0,,,,36615538,1489496261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 15:42:29.262168,101691,9886.0
,,2017-03-14 12:12:53.018318,slurm_normal,1489505674.0,0,1.0,main_w4_handler1,2993027,15291110,False,,42730201582,bam,9434564.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28743473}]",,"""SILENT""",32.0,,,,36469864,1489493796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 15:41:34.857289,99951,11878.0
,,2017-03-14 12:20:20.622883,slurm_normal,1489506653.0,0,1.0,main_w4_handler0,3009289,15291140,False,,36732757175,bam,9434624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28736291}]",,"""SILENT""",32.0,,,,36267974,1489494257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 15:55:10.689131,100856,12396.0
,,2017-03-14 16:40:05.859603,slurm_normal,1489514381.0,0,1.0,main_w3_handler0,3025553,15293524,False,,36721756449,sam,9436528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28752450}]",,"""SILENT""",32.0,,,,36536511,1489509621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 17:59:49.494027,101770,4760.0
,,2017-03-14 20:36:55.134722,slurm_normal,1489527100.0,0,1.0,main_w4_handler1,3025553,15295614,False,,37825996809,sam,9438167.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28756554}]",,"""SILENT""",32.0,,,,36536511,1489523881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-14 21:33:33.994229,101770,3219.0
,,2017-03-14 15:32:55.203984,slurm_normal,1489543407.0,0,1.0,main_w3_handler0,3028211,15292913,False,,28754102602,bam,9438804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28753645}]",,"""SILENT""",32.0,,,,36484199,1489537142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-15 02:03:29.072558,101223,6265.0
,,2017-03-15 08:54:00.296985,slurm_normal,1489577758.0,0,1.0,main_w4_handler0,3023806,15298854,False,,43662613626,bam,9440988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28728188}]",,"""SILENT""",32.0,,,,36632761,1489568140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-15 11:40:29.382436,101640,9618.0
,,2017-03-15 08:36:34.526802,slurm_normal,1489567682.0,0,1.0,main_w4_handler0,3024949,15298737,False,Job output deleted by user before job completed.,4468915,bam,9440953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28763061}]",,"""SILENT""",32.0,,,,36447917,1489567674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-15 08:49:41.878738,99676,8.0
,,2017-03-15 08:51:56.762649,slurm_normal,1489575265.0,0,1.0,main_w4_handler0,3023828,15298847,False,,33461754922,bam,9440980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28728186}]",,"""SILENT""",32.0,,,,36632743,1489568004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-15 10:56:09.639195,101642,7261.0
,,2017-03-15 08:39:35.389325,slurm_normal,1489582737.0,0,1.0,main_w4_handler1,3024949,15298748,False,,15260466224,bam,9442080.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28763073}]",,"""SILENT""",32.0,,,,36447917,1489579228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-15 13:03:06.245363,99676,3509.0
,,2017-03-15 09:19:06.592217,slurm_normal,1489583749.0,0,1.0,main_w4_handler0,2993027,15298995,False,,26547879860,bam,9441840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28761473}]",,"""SILENT""",32.0,,,,36469864,1489577186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-15 13:19:57.949014,99951,6563.0
,,2017-03-15 14:45:31.865256,slurm_normal,1489589170.0,0,1.0,main_w4_handler0,3011926,15303600,False,,0,bam,9444439.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28767351}]",,"""SILENT""",32.0,,,,36520319,1489589161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-15 14:46:55.812565,100972,9.0
,,2017-03-15 14:52:37.888374,slurm_normal,1489589576.0,0,1.0,main_w3_handler0,3024949,15303695,False,,21513979,bam,9444556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28767774}]",,"""SILENT""",32.0,,,,36447917,1489589567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-15 14:53:02.204885,99676,9.0
,,2017-04-06 15:28:31.589146,slurm_normal,1491497080.0,0,1.0,main_w3_handler0,3028211,15509285,False,,17162573779,bam,9636023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29095514}]",,"""SILENT""",32.0,,,,36484199,1491492514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-06 16:45:27.521451,101223,4566.0
,,2017-03-16 04:51:03.372299,slurm_normal,1489642566.0,0,1.0,main_w3_handler1,3016560,15309507,False,,35774051839,sam,9451600.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Araly1.len""","""Araly1""",0,includeAligned,,,"[{'src': 'hda', 'id': 28768307}]",,"""SILENT""",32.0,,,,36652703,1489639867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-16 05:36:08.153753,101227,2699.0
,,2017-03-16 10:47:05.277670,slurm_normal,1489670639.0,0,1.0,main_w4_handler1,3016558,15311311,False,,92439765318,sam,9453305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28781006}]",,"""SILENT""",32.0,,,,36646103,1489661279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-16 13:41:55.112708,101225,9360.0
,,2017-03-16 11:58:52.753746,slurm_normal,1489680112.0,0,1.0,main_w4_handler0,3023806,15311999,False,,105380841217,sam,9453992.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28779624}]",,"""SILENT""",32.0,,,,36658667,1489665580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-16 16:11:22.514001,101640,14532.0
,,2017-03-16 20:56:35.134784,slurm_normal,1489698189.0,0,1.0,main_w4_handler1,3028211,15317321,False,,0,bam,9458566.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28784042}]",,"""SILENT""",32.0,,,,36484199,1489698133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-16 21:03:14.675829,101223,56.0
20.0,len,2017-03-17 07:56:09.162378,slurm_normal,1489737501.0,0,1.0,main_w3_handler1,2658961,15321556,False,,73244860,bam,9462529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/224/dataset_19224956.dat""","""?""",3,excludeReadList,"[{'src': 'hda', 'id': 28801172}]",,"[{'src': 'hda', 'id': 28789429}]",,"""LENIENT""",32.0,189.0,tabular,,35836252,1489737371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-17 07:58:24.905030,82030,130.0
20.0,len,2017-03-17 08:01:01.342463,slurm_normal,1489737792.0,0,1.0,main_w4_handler0,2658961,15321649,False,,73243307,bam,9462615.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/224/dataset_19224956.dat""","""?""",3,excludeReadList,"[{'src': 'hda', 'id': 28801172}]",,"[{'src': 'hda', 'id': 28801116}]",,"""STRICT""",32.0,189.0,tabular,,35836252,1489737683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-17 08:03:16.182851,82030,109.0
20.0,len,2017-03-17 08:19:01.050475,slurm_normal,1489738828.0,0,1.0,main_w4_handler0,2658961,15321798,False,,73244860,bam,9462758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/224/dataset_19224956.dat""","""?""",2,includeReadList,"[{'src': 'hda', 'id': 28801172}]",,"[{'src': 'hda', 'id': 28789429}]",,"""LENIENT""",32.0,189.0,tabular,,35836252,1489738745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-17 08:20:29.137825,82030,83.0
,,2017-03-17 13:22:56.604228,slurm_normal,1489773762.0,0,1.0,main_w3_handler1,3011926,15324384,False,,27370876227,bam,9465748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28793691}]",,"""SILENT""",32.0,,,,36520319,1489761583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-17 18:02:44.190786,100972,12179.0
,,2017-03-17 14:40:19.221606,slurm_normal,1489777184.0,0,1.0,main_w3_handler1,2993027,15324988,False,,36703000221,bam,9465754.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28793783}]",,"""SILENT""",32.0,,,,36390815,1489761624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-17 18:59:45.834861,99951,15560.0
,,2017-03-18 13:54:11.150579,slurm_normal,1489848924.0,0,1.0,main_w3_handler1,3024949,15330831,False,,14783566416,bam,9471378.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28816642}]",,"""SILENT""",32.0,,,,36447917,1489845254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-18 14:55:25.408996,99676,3670.0
,,2017-04-13 21:35:14.679382,slurm_normal,1492128343.0,0,1.0,main_w4_handler1,3028136,15582357,False,,36975996824,bam,9704229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29011557}]",,"""SILENT""",32.0,,,,37027451,1492119329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-14 00:05:45.585228,101578,9014.0
,,2017-04-14 16:10:06.175065,slurm_normal,1492190045.0,0,1.0,main_w4_handler0,3053760,15587983,False,,16238479416,bam,9709937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29159594}]",,"""SILENT""",32.0,,,,37332550,1492186230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-14 17:14:08.498002,102642,3815.0
,,2017-04-15 10:16:04.773993,slurm_normal,1492260990.0,0,1.0,main_w3_handler0,3023806,15593885,False,,39892489079,bam,9715302.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28967304}]",,"""SILENT""",32.0,,,,37347538,1492251377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-15 12:56:31.636673,101640,9613.0
,,2017-04-27 07:49:26.386707,slurm_normal,1493282632.0,0,1.0,main_w4_handler0,3078667,15688271,False,,7203946550,bam,9802051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29310715}]",,"""SILENT""",32.0,,,,37473074,1493280965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-27 08:44:52.303645,104321,1667.0
,,2017-04-27 07:49:26.925849,slurm_normal,1493281243.0,0,1.0,main_w4_handler1,3078667,15688273,False,,7853268038,bam,9801893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29310736}]",,"""SILENT""",32.0,,,,37473074,1493279396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-27 08:20:44.990709,104321,1847.0
,,2017-04-27 07:49:25.313496,slurm_normal,1493281049.0,0,1.0,main_w4_handler0,3078667,15688267,False,,7760449982,bam,9801892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29304529}]",,"""SILENT""",32.0,,,,37473074,1493279391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-27 08:17:30.513150,104321,1658.0
,,2017-04-27 07:49:24.976762,slurm_normal,1493280842.0,0,1.0,main_w3_handler1,3078667,15688266,False,,6071453296,bam,9801889.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29304527}]",,"""SILENT""",32.0,,,,37473074,1493279386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-27 08:14:05.637199,104321,1456.0
,,2017-04-27 07:49:25.898875,slurm_normal,1493280853.0,0,1.0,main_w4_handler0,3078667,15688269,False,,92,bam,9802044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29304532}]",,"""SILENT""",32.0,,,,37473074,1493280849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-27 08:14:15.066887,104321,4.0
,,2017-04-27 07:49:26.126463,slurm_normal,1493280949.0,0,1.0,main_w3_handler0,3078667,15688270,False,,6647509533,bam,9801887.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29304534}]",,"""SILENT""",32.0,,,,37473074,1493279383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-27 08:15:51.949508,104321,1566.0
,,2017-04-27 07:49:26.615825,slurm_normal,1493282482.0,0,1.0,main_w3_handler0,3078667,15688272,False,,7310624539,bam,9802043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29310723}]",,"""SILENT""",32.0,,,,37473074,1493280849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-27 08:41:24.240038,104321,1633.0
,,2017-04-27 07:49:25.660802,slurm_normal,1493282751.0,0,1.0,main_w3_handler1,3078667,15688268,False,,8033192870,bam,9802050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29304531}]",,"""SILENT""",32.0,,,,37473074,1493280954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-27 08:45:52.251828,104321,1797.0
,,2017-05-01 06:48:16.983430,slurm_normal,1493621305.0,0,1.0,main_w4_handler0,3017868,15713942,False,,1827,bam,9825321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 29409905}]",,"""LENIENT""",32.0,,,,37387657,1493621299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-05-01 06:48:26.707473,101289,6.0
,,2017-05-03 15:45:39.423598,slurm_normal,1493826347.0,0,1.0,main_w3_handler1,3017868,15736768,False,,3298,sam,9846804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 29416877}]",,"""LENIENT""",32.0,,,,37387657,1493826342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-05-03 15:45:50.168507,101289,5.0
,,2017-05-04 19:02:10.810564,slurm_normal,1493924944.0,0,1.0,main_w3_handler1,2995754,15751840,False,,637611609,bam,9860517.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,includeAligned,,,"[{'src': 'hda', 'id': 29461124}]",,"""LENIENT""",32.0,,,,37741786,1493924546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-05-04 19:09:08.898130,70559,398.0
,,2017-05-05 13:41:32.719296,slurm_normal,1493991715.0,0,1.0,main_w3_handler1,3049304,15758325,False,,19132892,bam,9866527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29485934}]",,"""SILENT""",32.0,,,,37668267,1493991696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-05-05 13:41:59.216746,99676,19.0
