beds,beds1,beds1_filetype,beds2,beds2_filetype,beds3,beds3_filetype,beds4,beds4_filetype,beds5,beds5_filetype,beds6,beds6_filetype,beds7,beds7_filetype,beds8,beds8_filetype,beds_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names|beds_0|input,names|beds_0|input_filetype,names|beds_1|input,names|beds_1|input_filetype,names|beds_2|input,names|beds_2|input_filetype,names|beds_3|input,names|beds_3|input_filetype,names|beds_4|input,names|beds_4|input_filetype,names|beds_5|input,names|beds_5|input_filetype,names|beds_6|input,names|beds_6|input_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.both,parameters.chromInfo,parameters.counts,parameters.dbkey,parameters.inputA.values,parameters.names.__current_case__,parameters.names.beds,parameters.names.beds.values,parameters.names.names_select,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
5479707.0,5479707.0,bed,,,,,,,,,,,,,,,bed,2017-05-15 21:31:55.573883,slurm_normal,1494883922.0,0,,1.0,main_w4_handler1,3102293,15842456,False,,7848,bed,9943420.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm8.len""","""false""","""mm8""","[{'src': 'hda', 'id': 29609201}]",1,,"[{'src': 'hda', 'id': 29609141}]",no,"""""",32.0,,37914862.0,1494883918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-15 21:32:06.920148,105460.0,4.0
10181146.0,10181146.0,bed,,,,,,,,,,,,,,,bed,2017-06-14 17:45:08.720070,slurm_normal,1497462328.0,0,,1.0,main_w3_handler1,3133636,16101972,False,,51143,bed,10186270.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30014214}]",1,,"[{'src': 'hda', 'id': 30017151}]",no,"""""",32.0,,38322716.0,1497462323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-14 17:45:33.335414,106886.0,5.0
38977.0,38977.0,bed,41085.0,bed,,,,,,,,,,,,,bed,2017-06-15 06:31:50.162241,slurm_normal,1497508328.0,0,,1.0,main_w3_handler0,3155688,16105692,False,,51143,bed,10189428.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""true""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30036128}]",1,,"[{'src': 'hda', 'id': 30035861}, {'src': 'hda', 'id': 30035862}]",no,"""""",32.0,,38322716.0,1497508321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-15 06:32:13.097473,106886.0,7.0
,,,,,,,,,,,,,,,,,,2017-06-15 08:56:19.553128,slurm_normal,1497517045.0,0,,1.0,main_w3_handler0,3156205,16106836,False,,10399,bed,10190505.roundup,slurm,,132112168.0,10399.0,bed,70414.0,bed,909494.0,bed,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 30037935}]",0,"[{'__index__': 0, 'inputName': 'E2_DG75_ko', 'input': {'values': [{'src': 'hda', 'id': 30037935}]}}, {'__index__': 1, 'inputName': 'E2_DG75_wt', 'input': {'values': [{'src': 'hda', 'id': 30037936}]}}, {'__index__': 2, 'inputName': 'E2_LCL', 'input': {'values': [{'src': 'hda', 'id': 30037937}]}}]",,yes,"""""",32.0,,38682822.0,1497517040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-15 08:57:33.681497,43522.0,5.0
130290.0,130290.0,bed,10399.0,bed,909494.0,bed,,,,,,,,,,,bed,2017-06-15 09:17:12.198249,slurm_normal,1497518252.0,0,,1.0,main_w4_handler1,3156205,16106993,False,,549276,bed,10190659.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 30038284}]",1,,"[{'src': 'hda', 'id': 30038026}, {'src': 'hda', 'id': 30038031}, {'src': 'hda', 'id': 30038036}]",no,"""""",32.0,,38682822.0,1497518247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-15 09:17:35.566856,43522.0,5.0
5116156.0,5116156.0,bed,,,,,,,,,,,,,,,bed,2017-05-19 07:01:29.926435,slurm_normal,1495177311.0,0,,1.0,main_w3_handler0,3117779,15887053,False,,5116156,bed,9986752.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29682194}]",1,,"[{'src': 'hda', 'id': 29682194}]",no,"""""",32.0,,38070611.0,1495177304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-19 07:01:52.676281,,7.0
8216596.0,8216596.0,bed,,,,,,,,,,,,,,,bed,2017-05-19 06:44:02.907925,slurm_normal,1495176285.0,0,,1.0,main_w3_handler0,3117779,15886951,False,,8216596,bed,9986672.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""false""","""hg_g1k_v37""","[{'src': 'hda', 'id': 29682006}]",1,,"[{'src': 'hda', 'id': 29682006}]",no,"""""",32.0,,38070611.0,1495176278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-19 06:44:47.936533,,7.0
667383.0,667383.0,bed,,,,,,,,,,,,,,,bed,2017-05-19 14:09:26.297266,slurm_normal,1495202983.0,0,,1.0,main_w4_handler0,3118288,15890382,False,,667383,bed,9990162.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","[{'src': 'hda', 'id': 29689965}]",1,,"[{'src': 'hda', 'id': 29689965}]",no,"""""",32.0,,38078945.0,1495202977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-19 14:09:45.638287,,6.0
13035.0,13035.0,bed,,,,,,,,,,,,,,,bed,2017-05-22 06:55:01.365208,slurm_normal,1495436136.0,0,,1.0,main_w3_handler1,2894607,15903628,False,,13035,bed,10002174.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29712194}]",1,,"[{'src': 'hda', 'id': 29712194}]",no,"""""",32.0,,38125620.0,1495436132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-22 06:55:38.353982,94854.0,4.0
2167569.0,2167569.0,bed,,,,,,,,,,,,,,,bed,2017-06-16 12:50:16.876038,slurm_normal,1497617455.0,0,,1.0,main_w3_handler1,3098398,16116073,False,,9470,bed,10198332.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","[{'src': 'hda', 'id': 30053417}]",1,,"[{'src': 'hda', 'id': 29855307}]",no,"""""",32.0,,37326092.0,1497617450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-16 12:50:57.270263,21426.0,5.0
9470.0,9470.0,bed,,,,,,,,,,,,,,,bed,2017-06-16 12:50:32.779578,slurm_normal,1497617463.0,0,,1.0,main_w3_handler0,3098398,16116076,False,,2167569,bed,10198333.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","[{'src': 'hda', 'id': 29855307}]",1,,"[{'src': 'hda', 'id': 30053417}]",no,"""""",32.0,,37326092.0,1497617452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-16 12:51:07.646927,21426.0,11.0
188725976.0,188725976.0,bed,,,,,,,,,,,,,,,bed,2017-05-23 09:42:41.778578,slurm_normal,1495532591.0,0,,1.0,main_w4_handler1,3111729,15915107,False,,87364,bed,10012941.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 29729510}]",1,,"[{'src': 'hda', 'id': 29729476}]",no,"""""",32.0,,37458851.0,1495532573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-23 09:43:12.679857,,18.0
52507753.0,52507753.0,bed,,,,,,,,,,,,,,,bed,2017-05-23 10:45:59.969872,slurm_normal,1495536382.0,0,,1.0,main_w4_handler1,3111729,15915704,False,,1895,bed,10013507.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 29728795}]",1,,"[{'src': 'hda', 'id': 29728477}]",no,"""""",32.0,,37458851.0,1495536376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-23 10:46:24.486780,,6.0
41944473.0,41944473.0,bed,,,,,,,,,,,,,,,bed,2017-05-24 12:55:29.817302,slurm_normal,1495630549.0,0,,1.0,main_w4_handler0,3085886,15927298,False,,2065543,bed,10025126.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29650184}]",1,,"[{'src': 'hda', 'id': 29751079}]",no,"""""",32.0,,37542433.0,1495630542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-24 12:55:52.954829,,7.0
3772754.0,3772754.0,bed,,,,,,,,,,,,,,,bed,2017-05-24 16:02:19.039037,slurm_normal,1495641763.0,0,,1.0,main_w3_handler0,2981145,15929445,False,,12110343,gff,10027215.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29738085}]",1,,"[{'src': 'hda', 'id': 29738580}]",no,"""-s""",32.0,,36909340.0,1495641747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-24 16:02:46.367749,79753.0,16.0
3772749.0,3772749.0,bed,,,,,,,,,,,,,,,bed,2017-05-24 18:50:22.997816,slurm_normal,1495651850.0,0,,1.0,main_w3_handler0,2981145,15930735,False,,12103567,gff,10028668.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29757205}]",1,,"[{'src': 'hda', 'id': 29738526}]",no,"""""",32.0,,36909340.0,1495651834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-24 18:51:01.238688,79753.0,16.0
12058080.0,12058080.0,bed,,,,,,,,,,,,,,,bed,2017-05-25 20:40:54.737754,slurm_normal,1495745305.0,0,,1.0,main_w3_handler0,3127450,15940753,False,,27377138,bed,10039527.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29775063}]",1,,"[{'src': 'hda', 'id': 29775057}]",no,"""""",32.0,,38220427.0,1495744869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-25 20:48:30.358182,,436.0
876434535.0,876434535.0,bed,,,,,,,,,,,,,,,bed,2017-05-26 15:03:30.016532,slurm_normal,1495811096.0,0,,1.0,main_w3_handler1,3118586,15946640,False,,26080454,gff,10045241.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29784385}]",1,,"[{'src': 'hda', 'id': 29737066}]",no,"""""",32.0,,38084291.0,1495811020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-26 15:05:00.035189,96136.0,76.0
2086312600.0,2086312600.0,bed,,,,,,,,,,,,,,,bed,2017-05-26 14:59:30.837486,slurm_normal,1495810934.0,0,,1.0,main_w3_handler1,3118586,15946624,False,,26080454,gff,10045220.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29784385}]",1,,"[{'src': 'hda', 'id': 29737059}]",no,"""""",32.0,,38084291.0,1495810786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-26 15:02:18.160520,96136.0,148.0
139130346.0,139130346.0,bed,,,,,,,,,,,,,,,bed,2017-05-27 14:17:12.562024,slurm_normal,1495894698.0,0,,1.0,main_w3_handler1,3000196,15951798,False,,46459382,gtf,10049934.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""false""","""rn6""","[{'src': 'hda', 'id': 29783965}]",1,,"[{'src': 'hda', 'id': 29792450}]",no,"""""",32.0,,36942833.0,1495894673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-27 14:18:21.108950,19796.0,25.0
12518702.0,12518702.0,bed,139130346.0,bed,,,,,,,,,,,,,bed,2017-05-27 14:36:11.835514,slurm_normal,1495895834.0,0,,1.0,main_w3_handler0,3000196,15951836,False,,46459382,gtf,10049976.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""true""","""rn6""","[{'src': 'hda', 'id': 29783965}]",1,,"[{'src': 'hda', 'id': 29792496}, {'src': 'hda', 'id': 29792450}]",no,"""""",32.0,,36942833.0,1495895806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-27 14:37:17.201181,19796.0,28.0
12518702.0,12518702.0,bed,,,,,,,,,,,,,,,bed,2017-05-27 14:50:48.038846,slurm_normal,1495896673.0,0,,1.0,main_w3_handler1,3000196,15951897,False,,46459382,gtf,10050032.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""false""","""rn6""","[{'src': 'hda', 'id': 29783965}]",1,,"[{'src': 'hda', 'id': 29792496}]",no,"""""",32.0,,36942833.0,1495896660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-27 14:51:15.301633,19796.0,13.0
374426.0,374426.0,bed,,,,,,,,,,,,,,,bed,2017-05-28 12:51:57.612238,slurm_normal,1495975983.0,0,,1.0,main_w4_handler0,3129508,15954982,False,,930312808,gff,10052677.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""true""","""mm10""","[{'src': 'hda', 'id': 29796589}]",1,,"[{'src': 'hda', 'id': 29797396}]",no,"""""",32.0,,38267482.0,1495975930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-28 12:53:05.987803,57418.0,53.0
575890.0,575890.0,bed,,,,,,,,,,,,,,,bed,2017-05-28 12:51:23.079520,slurm_normal,1495975946.0,0,,1.0,main_w4_handler1,3129508,15954980,False,,930312808,gff,10052675.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""true""","""mm10""","[{'src': 'hda', 'id': 29796589}]",1,,"[{'src': 'hda', 'id': 29797395}]",no,"""""",32.0,,38267482.0,1495975895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-28 12:52:28.873905,57418.0,51.0
23216.0,23216.0,bed,,,,,,,,,,,,,,,bed,2017-06-19 19:58:09.793134,slurm_normal,1497902330.0,0,,1.0,main_w4_handler0,2746471,16136056,False,,23216,bed,10215830.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 30085393}]",1,,"[{'src': 'hda', 'id': 30085393}]",no,"""""",32.0,,38713280.0,1497902306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-19 19:58:58.306820,85896.0,24.0
,,,,,,,,,,,,,,,,,,2017-06-21 15:31:42.584560,slurm_normal,1498059607.0,0,,1.0,main_w4_handler0,3123631,16154688,False,,94926257,gtf,10233131.roundup,slurm,,132112168.0,11990868.0,bed,11990868.0,bed,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 30026345}]",0,"[{'__index__': 0, 'inputName': '82_condition1', 'input': {'values': [{'src': 'hda', 'id': 30113253}]}}, {'__index__': 1, 'inputName': '77_condition2', 'input': {'values': [{'src': 'hda', 'id': 30113254}]}}]",,yes,"""""",32.0,,38671927.0,1498059170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-21 15:40:09.483784,106635.0,437.0
3164745725.0,3164745725.0,bed,,,,,,,,,,,,,,,bed,2017-06-22 07:25:51.452034,slurm_normal,1498116528.0,0,,1.0,main_w3_handler1,2833138,16161136,False,,315522,bed,10239039.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 30019977}]",1,,"[{'src': 'hda', 'id': 26616161}]",no,"""""",32.0,,38831573.0,1498116383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-22 07:28:50.774880,29338.0,145.0
147415.0,147415.0,bed,,,,,,,,,,,,,,,bed,2017-06-26 01:14:06.703590,slurm_normal,1498439662.0,0,,1.0,main_w4_handler0,3171431,16184838,False,,147415,bed,10260535.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 30155517}]",1,,"[{'src': 'hda', 'id': 30155517}]",no,"""-s""",32.0,,38911890.0,1498439656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-26 01:14:25.614255,,6.0
531089.0,531089.0,bed,,,,,,,,,,,,,,,bed,2017-06-27 02:46:33.192695,slurm_normal,1498531607.0,0,,1.0,main_w4_handler1,3172684,16194668,False,,531089,bed,10270907.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30171255}]",1,,"[{'src': 'hda', 'id': 30171255}]",no,"""""",32.0,,38932024.0,1498531602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-27 02:46:48.344933,,5.0
9300.0,9300.0,bed,,,,,,,,,,,,,,,bed,2017-06-28 12:29:19.849913,slurm_normal,1498652975.0,0,,1.0,main_w3_handler0,1826027,16211020,False,,86270,bed,10287170.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/sacCer1.len""","""true""","""sacCer1""","[{'src': 'hda', 'id': 30195060}]",1,,"[{'src': 'hda', 'id': 30011188}]",no,"""-s""",32.0,,38888417.0,1498652971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-28 12:29:37.097075,45926.0,4.0
168518.0,168518.0,bed,,,,,,,,,,,,,,,bed,2017-06-30 15:31:49.830832,slurm_normal,1498836732.0,0,,1.0,main_w3_handler0,3177998,16232559,False,,168518,bed,10308378.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 30249215}]",1,,"[{'src': 'hda', 'id': 30249215}]",no,"""""",32.0,,39024661.0,1498836726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-30 15:32:18.094241,108414.0,6.0
18150467266.0,18150467266.0,bed,,,,,,,,,,,,,,,bed,2017-06-30 23:25:58.555192,slurm_normal,1498865904.0,0,,1.0,main_w4_handler0,3174059,16236589,False,,203091107,vcf,10312363.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30254979}]",1,,"[{'src': 'hda', 'id': 30254474}]",no,"""""",32.0,,38847095.0,1498865168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-30 23:38:26.568237,77853.0,736.0
12058080.0,12058080.0,bed,,,,,,,,,,,,,,,bed,2017-07-11 04:17:49.497815,slurm_normal,1499746736.0,0,,1.0,main_w3_handler0,3187914,16304778,False,,1173076,vcf,10372924.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 30374102}]",1,,"[{'src': 'hda', 'id': 30380826}]",no,"""""",32.0,,39228087.0,1499746728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-11 04:19:09.488743,62525.0,8.0
12058080.0,12058080.0,bed,,,,,,,,,,,,,,,bed,2017-07-11 04:33:49.904137,slurm_normal,1499747651.0,0,,1.0,main_w3_handler1,3187914,16304847,False,,1173076,vcf,10372984.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 30374102}]",1,,"[{'src': 'hda', 'id': 30380826}]",no,"""""",32.0,,39228087.0,1499747644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-11 04:34:14.049683,62525.0,7.0
10483911.0,10483911.0,bed,,,,,,,,,,,,,,,bed,2017-07-11 13:25:42.295190,slurm_normal,1499779632.0,0,,1.0,main_w3_handler0,3189004,16309926,False,,5325114,bed,10377509.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30388231}]",1,,"[{'src': 'hda', 'id': 30388232}]",no,"""""",32.0,,39242057.0,1499779622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-11 13:27:15.187261,,10.0
6756088.0,6756088.0,bed,,,,,,,,,,,,,,,bed,2017-07-14 05:34:11.763566,slurm_normal,1500010474.0,0,,1.0,main_w3_handler0,3192609,16341640,False,,524223,bed,10407460.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""true""","""hg38""","[{'src': 'hda', 'id': 30487867}]",1,,"[{'src': 'hda', 'id': 30487861}]",no,"""""",32.0,,39302627.0,1500010466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-14 05:34:38.021233,,8.0
12297448.0,12297448.0,bed,,,,,,,,,,,,,,,bed,2017-07-14 21:49:12.126856,slurm_normal,1500068994.0,0,,1.0,main_w3_handler1,3193324,16349065,False,,12297448,bed,10414492.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30498983}]",1,,"[{'src': 'hda', 'id': 30498983}]",no,"""""",32.0,,39320638.0,1500068982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-14 21:49:58.386821,,12.0
,,,,,,,,,,,,,,,,,,2017-07-14 22:20:00.542549,slurm_normal,1500070813.0,0,,1.0,main_w4_handler0,3193324,16349186,False,,12297448,bed,10414574.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30498983}]",0,[],,yes,"""""",32.0,,39320638.0,1500070804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-14 22:20:16.420225,,9.0
