annotations_0|exons_file,annotations_0|exons_file_filetype,annotations_0|highlights_file,annotations_0|highlights_file_filetype,annotations_0|links_file,annotations_0|links_file_filetype,annotations_0|repeats_file,annotations_0|repeats_file_filetype,annotations_0|underlays_file,annotations_0|underlays_file_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,maf_input,maf_input_filetype,memtotal,object_store_id,param_filename,parameters.annotations,parameters.chromInfo,parameters.dbkey,parameters.maf_input,parameters.maf_input.values,parameters.nowarn,parameters.refseq,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,2015-08-23 23:12:35.807640,slurm_normal,1440371586.0,0,,1.0,main_w2_handler1,2137356,10185352,False,,4454197.roundup,slurm,,42104,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20882795,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,24706434,1440371582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-08-23 23:13:10.941217,13432.0,4.0
,,,,,,,,,,,,2015-08-23 23:14:33.611048,slurm_normal,1440371704.0,0,,1.0,main_w2_handler1,2137356,10185385,False,,4454244.roundup,slurm,,42104,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20882795,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,24706434,1440371700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-08-23 23:15:09.619435,13432.0,4.0
,,,,,,,,,,,,2015-08-26 16:41:38.190752,slurm_normal,1440607365.0,0,,1.0,main_w1_handler0,2371131,10205457,False,,4474976.roundup,slurm,,531,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",20916208,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,24771077,1440607325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-08-26 16:42:48.976560,65936.0,40.0
,,,,,,,,,,,,2015-10-28 11:29:19.734673,slurm_normal,1446031790.0,0,,1.0,main_w2_handler1,2452184,10752514,False,,5012049.roundup,slurm,,32693169,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",21779062,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,25382271,1446031785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-10-28 11:29:55.113947,,5.0
342.0,bed,,,,,,,,,,,2015-10-15 00:55:24.079149,slurm_normal,1444870560.0,0,,1.0,main_w1_handler0,2467490,10576651,False,,4847454.roundup,slurm,,10088106,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21526157,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,25621892,1444870549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-10-15 00:56:08.212864,70943.0,11.0
342.0,bed,,,,,,,,,,,2015-10-19 16:00:14.677551,slurm_normal,1445270434.0,0,,1.0,main_w2_handler0,1719805,10641414,False,,4905875.roundup,slurm,,4417257,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",21617045,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,25773598,1445270429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-10-19 16:00:36.931153,42521.0,5.0
342.0,bed,,,,,,,,,,,2016-01-30 22:56:52.583571,slurm_normal,1454194632.0,0,,1.0,main_w2_handler1,2582143,11642516,False,,5903880.roundup,slurm,,863804,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23097151,,"[""all""]","""first""",32.0,,27901421,1454194628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-01-30 22:57:15.504471,,4.0
,,,,,,,,,,,,2015-12-14 20:32:23.006810,slurm_normal,1450125362.0,0,,1.0,main_w2_handler1,2484944,11178119,False,,5446248.roundup,slurm,,314003739,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",22453845,,"[""all""]","""first""",32.0,,25889116,1450125168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-12-14 20:36:09.062165,,194.0
342.0,bed,,,,,,,,,,,2015-11-17 20:49:20.839005,slurm_normal,1447793397.0,0,,1.0,main_w2_handler0,2509011,10927134,False,,5181981.roundup,slurm,,4417257,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",22039510,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,26310283,1447793392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-11-17 20:50:03.581605,73585.0,5.0
,,,,,,,,,,,,2016-01-26 07:26:05.310750,slurm_normal,1453793182.0,0,,1.0,main_w1_handler2,2568350,11604301,False,,5869355.roundup,slurm,,2213596,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23042599,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,27506136,1453793176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-01-26 07:26:24.977047,,6.0
306.0,bed,,,,,,,,,,,2016-01-27 20:31:50.996705,slurm_normal,1453926724.0,0,,1.0,main_w1_handler1,2568350,11617314,False,,5881890.roundup,slurm,,1533155,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23061050,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,27838504,1453926720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-01-27 20:32:08.865477,77591.0,4.0
342.0,bed,,,,,,,,,,,2016-05-04 04:27:44.151447,slurm_normal,1462336104.0,0,,1.0,main_w1_handler2,2306129,12764483,False,,6966370.roundup,slurm,,2416505,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52554c9486e120d2f'}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,30016929,1462336101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-05-04 04:28:27.283453,63516.0,3.0
,,,,,,,,,,,,2016-02-17 15:12:28.015111,slurm_normal,1455722010.0,0,,1.0,main_w2_handler1,2578500,11857975,False,,6099570.roundup,slurm,,11959,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23391545,,"[""all""]","""first""",32.0,,27767456,1455721990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-02-17 15:13:35.590543,,20.0
,,,,,,,,,,,,2016-03-15 02:58:43.152243,slurm_normal,1458010828.0,0,,1.0,main_w2_handler0,2633817,12136377,False,,6353901.roundup,slurm,,397716332,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23840603,,"[""maf""]","""first""",32.0,,28995515,1458010778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-03-15 03:00:30.742735,,50.0
,,,,,,,,,,,,2016-06-27 14:25:24.850168,slurm_normal,1467037564.0,0,,1.0,main_w1_handler1,2745766,13267233,False,,7455619.roundup,slurm,,52144457,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf0f428e865242a8'}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,30990953,1467037560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-06-27 14:26:05.748205,,4.0
,,,,,,,,,,,,2016-06-29 19:47:27.557019,slurm_normal,1467229690.0,0,,1.0,main_w2_handler1,2745825,13289505,False,,7486689.roundup,slurm,,197248713,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3f7f07acd265a3a'}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,30995452,1467229661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-06-29 19:48:18.490791,,29.0
,,,,,,,,,,,,2016-07-04 18:31:39.211961,slurm_normal,1467657136.0,0,,1.0,main_w1_handler1,2757404,13328360,False,,7535551.roundup,slurm,,305971,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ba2da9b36fd89fd'}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,31273397,1467657133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-07-04 18:32:18.727055,,3.0
,,,,,,,,,,,,2016-07-04 18:38:02.921437,slurm_normal,1467657523.0,0,,1.0,main_w1_handler0,2757404,13328382,False,,7535583.roundup,slurm,,305971,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ba2da9b36fd89fd'}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,31273397,1467657520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-07-04 18:38:45.841835,,3.0
,,,,,,,,,,,,2016-07-06 13:39:24.659660,slurm_normal,1467812419.0,0,,1.0,main_w2_handler1,2611508,13344087,False,,7553088.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f756347a1c71ec0'}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,30703706,1467812415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-07-06 13:40:23.166353,79265.0,4.0
,,,,,,,,,,,,2016-05-17 12:50:16.382925,slurm_normal,1463489471.0,0,,1.0,main_w1_handler1,2668359,12918057,False,,7112717.roundup,slurm,,1575877,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e340206b14dd9376'}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,29329491,1463489468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-05-17 12:51:14.355632,,3.0
3009393.0,bed,,,,,,,,,,,2016-07-09 00:11:52.287875,slurm_normal,1468023167.0,0,,1.0,main_w2_handler0,2755746,13365459,False,,7575405.roundup,slurm,,9770090,maf,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/442/dataset_16442726.dat""","""MdMh""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fdc5a28494e4b4f7'}]","[""all"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,31234577,1468023164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-07-09 00:12:49.876019,86876.0,3.0
,,,,,,,,,,,,2016-04-11 12:58:58.066958,slurm_normal,1460379577.0,0,,1.0,main_w1_handler0,2665321,12417271,False,,6618371.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24254028,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,29542802,1460379574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-04-11 12:59:41.407745,,3.0
,,,,,,,,,,,,2016-04-09 04:25:55.519509,slurm_normal,1460175972.0,0,,1.0,main_w2_handler1,2663258,12398213,False,,6597056.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24226284,,"[""all""]","""first""",32.0,,29516901,1460175968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-04-09 04:26:17.547838,,4.0
,,,,,,,,,,,,2016-04-11 23:28:07.526383,slurm_normal,1460417324.0,0,,1.0,main_w1_handler0,2581393,12424011,False,,6624307.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24263615,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,27867362,1460417319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-04-11 23:28:48.063467,,5.0
,,,,,,,,,,,,2016-04-11 23:35:45.833565,slurm_normal,1460417780.0,0,,1.0,main_w1_handler0,2645095,12424101,False,,6624399.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24263573,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,29173778,1460417768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2016-04-11 23:36:24.293856,,12.0
