chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.line_length,parameters.truncate_sequence_names_at_whitespaces,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-11 09:15:02.610399,slurm_normal,1484126139.0,0,1.0,main_w3_handler1,2951867,14737984,False,,109138780,fasta,8902978.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888128}]","""70""","""false""",32.0,,35291321.0,1484126118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:43.019723,73248.0,21.0
,,2017-01-11 09:14:59.317417,slurm_normal,1484126114.0,0,1.0,main_w4_handler1,2951867,14737975,False,,52159726,fasta,8902973.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888119}]","""70""","""false""",32.0,,35291321.0,1484126103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:17.823472,73248.0,11.0
,,2017-01-11 09:15:06.734492,slurm_normal,1484126183.0,0,1.0,main_w4_handler1,2951867,14737990,False,,194340263,fasta,8902989.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888133}]","""70""","""false""",32.0,,35291321.0,1484126149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:16:26.400655,73248.0,34.0
,,2017-01-11 09:15:08.732248,slurm_normal,1484126228.0,0,1.0,main_w4_handler1,2951867,14737995,False,,143567071,fasta,8903001.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888138}]","""70""","""false""",32.0,,35291321.0,1484126189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:17:13.168888,73248.0,39.0
,,2017-01-11 09:15:01.019456,slurm_normal,1484126143.0,0,1.0,main_w4_handler1,2951867,14737979,False,,79378617,fasta,8902980.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888124}]","""70""","""false""",32.0,,35291321.0,1484126124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:47.000419,73248.0,19.0
,,2017-01-11 09:15:00.137501,slurm_normal,1484126148.0,0,1.0,main_w4_handler1,2951867,14737977,False,,64076029,fasta,8902983.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888122}]","""70""","""false""",32.0,,35291321.0,1484126131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:50.375104,73248.0,17.0
,,2017-01-11 09:14:59.659464,slurm_normal,1484126223.0,0,1.0,main_w4_handler1,2951867,14737976,False,,48932141,fasta,8902974.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888120}]","""70""","""false""",32.0,,35291321.0,1484126105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:17:05.196940,73248.0,118.0
,,2017-01-11 09:15:10.365204,slurm_normal,1484126228.0,0,1.0,main_w4_handler1,2951867,14737998,False,,136082843,fasta,8903002.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888141}]","""70""","""false""",32.0,,35291321.0,1484126192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:17:13.287564,73248.0,36.0
,,2017-01-11 09:15:02.228575,slurm_normal,1484126136.0,0,1.0,main_w3_handler0,2951867,14737983,False,,104240330,fasta,8902979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888127}]","""70""","""false""",32.0,,35291321.0,1484126122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:39.966841,73248.0,14.0
,,2017-01-11 09:15:01.720200,slurm_normal,1484126155.0,0,1.0,main_w4_handler0,2951867,14737982,False,,91860747,fasta,8902985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888126}]","""70""","""false""",32.0,,35291321.0,1484126132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:56.744191,73248.0,23.0
,,2017-01-11 09:15:09.913417,slurm_normal,1484126195.0,0,1.0,main_w3_handler0,2951867,14737997,False,,137256706,fasta,8902994.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888140}]","""70""","""false""",32.0,,35291321.0,1484126177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:16:39.461720,73248.0,18.0
,,2017-01-11 09:15:01.391357,slurm_normal,1484126192.0,0,1.0,main_w4_handler0,2951867,14737981,False,,82548547,fasta,8902976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888125}]","""70""","""false""",32.0,,35291321.0,1484126107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:16:34.639399,73248.0,85.0
,,2017-01-11 09:15:03.283333,slurm_normal,1484126200.0,0,1.0,main_w3_handler1,2951867,14737986,False,,253404881,fasta,8902993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888130}]","""70""","""false""",32.0,,35291321.0,1484126177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:16:42.860505,73248.0,23.0
,,2016-08-25 23:34:00.834936,slurm_normal_16gb,1472168121.0,0,1.0,main_w4_handler1,2799318,13721632,False,,537806820,fasta,7938700.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbfb9bb482fc6eb6'}]","""100""","""false""",32.0,,32448100.0,1472168058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-25 23:35:22.999836,,63.0
,,2016-08-22 22:25:53.234484,slurm_normal_16gb,1471904910.0,0,1.0,main_w4_handler0,2799318,13701175,False,,537806820,fasta,7917186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a80fb1d5cb805b25'}]","""100""","""false""",32.0,,32448100.0,1471904780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-22 22:28:32.738365,,130.0
,,2016-08-22 22:25:01.202834,slurm_normal_16gb,1471904771.0,0,1.0,main_w3_handler0,2799318,13701166,False,,537806820,fasta,7917175.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a80fb1d5cb805b25'}]","""100""","""false""",32.0,,32448100.0,1471904715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-22 22:26:12.490802,,56.0
17.0,len,2017-04-16 02:42:28.177284,slurm_normal,1492310563.0,0,1.0,main_w3_handler0,3046991,15598912,False,,13741,fasta,9719812.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/609/dataset_19609106.dat""","""?""",,"[{'src': 'hda', 'id': 29232577}]","""80""","""true""",32.0,,37302752.0,1492310557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-04-16 02:42:45.122640,102907.0,6.0
,,2017-04-07 23:04:02.153509,slurm_normal,1491606251.0,0,1.0,main_w4_handler0,3059795,15527674,False,,84134,fasta,9654511.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126230}]","""80""","""true""",32.0,,37033965.0,1491606246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-04-07 23:04:14.126468,102330.0,5.0
4894.0,len,2017-01-12 01:16:08.641591,slurm_normal,1484183945.0,0,1.0,main_w4_handler0,2723516,14745532,False,,2155723561,fasta,8910044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/094/dataset_18094554.dat""","""?""",,"[{'src': 'hda', 'id': 27825456}]","""60""","""true""",32.0,,33923856.0,1484183773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-12 01:19:09.107799,85290.0,172.0
,,2017-03-20 19:36:43.613389,reserved,1490038624.0,0,1.0,main_w4_handler1,3038877,15346954,False,,5626641,fasta,9486417.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28847220}]","""80""","""true""",32.0,,36196859.0,1490038615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-03-20 19:37:08.529754,5254.0,9.0
,,2016-10-31 10:18:19.369676,slurm_normal,1477909114.0,0,1.0,main_w4_handler1,605821,14214408,False,,45353133,fasta,8424932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59197d8875d4397a0'}]","""100""","""false""",32.0,,32631277.0,1477909102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-10-31 10:18:37.873019,12956.0,12.0
,,2017-03-20 20:26:55.821636,slurm_normal,1490041632.0,0,1.0,main_w4_handler0,3024330,15347232,False,,5626641,fasta,9486772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28792752}]","""80""","""true""",32.0,,36516221.0,1490041623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-03-20 20:27:14.303873,,9.0
13096.0,len,2017-04-08 00:37:53.636487,slurm_normal,1491612083.0,0,1.0,main_w3_handler0,3046984,15527900,False,,3273565284,fasta,9654797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/508/dataset_19508672.dat""","""?""",,"[{'src': 'hda', 'id': 29129315}]","""80""","""true""",32.0,,37033965.0,1491611877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-04-08 00:41:26.459259,102330.0,206.0
,,2017-01-12 22:31:18.238493,reserved,1484260291.0,0,1.0,main_w3_handler1,2954736,14754395,False,,9721391,fasta,8919241.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27912040}]","""80""","""true""",32.0,,34652796.0,1484260281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-12 22:31:32.968021,5254.0,10.0
,,2017-03-07 23:46:21.752065,slurm_normal,1488930418.0,0,1.0,main_w4_handler1,3012481,15237083,False,,220162169,fasta,9385373.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28667646}]","""80""","""true""",32.0,,35958793.0,1488930387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-03-07 23:46:59.667702,1213.0,31.0
4894.0,len,2017-01-17 16:45:22.910438,slurm_normal,1484671721.0,0,1.0,main_w4_handler0,2723516,14789940,False,,2169951041,fasta,8952393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/094/dataset_18094554.dat""","""?""",,"[{'src': 'hda', 'id': 27963151}]","""60""","""true""",32.0,,33923856.0,1484671526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-17 16:48:44.180274,85290.0,195.0
,,2016-11-29 02:44:27.699802,slurm_normal,1480387482.0,0,1.0,main_w4_handler1,2782063,14440626,False,,5009545,fasta,8638524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 26080684}]","""100""","""false""",32.0,,34431974.0,1480387470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-11-29 02:44:45.349314,19390.0,12.0
,,2016-12-13 18:01:52.999262,reserved,1481652125.0,0,1.0,main_w4_handler0,2929003,14567243,False,,36437451,fasta,8746242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27618516}]","""80""","""true""",32.0,,34652796.0,1481652117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-12-13 18:02:08.215776,5254.0,8.0
,,2017-01-20 08:04:30.445735,slurm_normal,1484899496.0,0,1.0,main_w3_handler0,2951867,14827097,False,,63925974,fasta,8987842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867661}]","""50""","""false""",32.0,,35291321.0,1484899474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:04:58.119264,73248.0,22.0
,,2017-01-20 08:04:32.327754,slurm_normal,1484899512.0,0,1.0,main_w4_handler1,2951867,14827102,False,,103996215,fasta,8987846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867737}]","""50""","""false""",32.0,,35291321.0,1484899491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:13.926323,73248.0,21.0
,,2017-01-20 08:04:29.632649,slurm_normal,1484899481.0,0,1.0,main_w4_handler1,2951867,14827095,False,,52037578,fasta,8987837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867600}]","""50""","""false""",32.0,,35291321.0,1484899471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:04:43.096842,73248.0,10.0
,,2017-01-20 08:04:36.916172,slurm_normal,1484899530.0,0,1.0,main_w4_handler0,2951867,14827113,False,,143230854,fasta,8987854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888095}]","""50""","""false""",32.0,,35291321.0,1484899516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:32.263607,73248.0,14.0
,,2017-01-20 07:50:25.199697,slurm_normal,1484898655.0,0,1.0,main_w4_handler0,2951867,14827040,False,,246673738,fasta,8987786.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27887990}]","""50""","""false""",32.0,,35291321.0,1484898627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 07:50:56.998150,73248.0,28.0
,,2017-01-20 08:04:38.139579,slurm_normal,1484899542.0,0,1.0,main_w4_handler0,2951867,14827116,False,,135764154,fasta,8987857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888108}]","""50""","""false""",32.0,,35291321.0,1484899524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:44.422469,73248.0,18.0
,,2017-01-20 08:04:30.814732,slurm_normal,1484899486.0,0,1.0,main_w4_handler0,2951867,14827098,False,,59973771,fasta,8987840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867672}]","""50""","""false""",32.0,,35291321.0,1484899474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:04:49.445121,73248.0,12.0
,,2017-01-20 08:04:35.130186,slurm_normal,1484899519.0,0,1.0,main_w3_handler0,2951867,14827108,False,,183499851,fasta,8987852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888039}]","""50""","""false""",32.0,,35291321.0,1484899503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:21.911912,73248.0,16.0
,,2017-01-20 08:04:32.806515,slurm_normal,1484899497.0,0,1.0,main_w3_handler0,2951867,14827103,False,,108883193,fasta,8987844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867772}]","""50""","""false""",32.0,,35291321.0,1484899485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:04:59.452142,73248.0,12.0
,,2017-01-20 08:04:36.431809,slurm_normal,1484899557.0,0,1.0,main_w3_handler1,2951867,14827111,False,,148455025,fasta,8987861.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888078}]","""50""","""false""",32.0,,35291321.0,1484899534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:06:00.229986,73248.0,23.0
,,2017-01-20 08:04:28.822973,slurm_normal,1484899481.0,0,1.0,main_w3_handler0,2951867,14827093,False,,60221847,fasta,8987838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867563}]","""50""","""false""",32.0,,35291321.0,1484899471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:04:43.060577,73248.0,10.0
,,2017-01-20 08:04:30.118002,slurm_normal,1484899484.0,0,1.0,main_w3_handler1,2951867,14827096,False,,48817553,fasta,8987841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867616}]","""50""","""false""",32.0,,35291321.0,1484899474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:04:47.087186,73248.0,10.0
,,2017-01-20 08:04:31.977312,slurm_normal,1484899521.0,0,1.0,main_w3_handler1,2951867,14827101,False,,91645624,fasta,8987853.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867720}]","""50""","""false""",32.0,,35291321.0,1484899503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:24.905468,73248.0,18.0
,,2017-01-20 08:04:31.603283,slurm_normal,1484899499.0,0,1.0,main_w3_handler1,2951867,14827100,False,,82355231,fasta,8987845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867707}]","""50""","""false""",32.0,,35291321.0,1484899488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:04:59.661566,73248.0,11.0
,,2017-01-20 08:04:34.736633,slurm_normal,1484899556.0,0,1.0,main_w3_handler1,2951867,14827107,False,,193885140,fasta,8987859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888033}]","""50""","""false""",32.0,,35291321.0,1484899527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:58.812786,73248.0,29.0
,,2017-01-20 08:04:33.815835,slurm_normal,1484899543.0,0,1.0,main_w3_handler1,2951867,14827105,False,,252811433,fasta,8987858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27886462}]","""50""","""false""",32.0,,35291321.0,1484899524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:44.424673,73248.0,19.0
,,2017-01-20 08:04:29.173399,slurm_normal,1484899500.0,0,1.0,main_w3_handler1,2951867,14827094,False,,157488799,fasta,8987839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867589}]","""50""","""false""",32.0,,35291321.0,1484899474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:03.760405,73248.0,26.0
,,2017-01-20 08:04:31.230755,slurm_normal,1484899501.0,0,1.0,main_w4_handler0,2951867,14827099,False,,79192726,fasta,8987847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867696}]","""50""","""false""",32.0,,35291321.0,1484899491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:03.720806,73248.0,10.0
,,2017-01-20 08:04:33.276663,slurm_normal,1484899513.0,0,1.0,main_w4_handler0,2951867,14827104,False,,116815251,fasta,8987851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27867813}]","""50""","""false""",32.0,,35291321.0,1484899501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:16.074640,73248.0,12.0
,,2017-01-20 08:04:34.279424,slurm_normal,1484899518.0,0,1.0,main_w4_handler1,2951867,14827106,False,,200851410,fasta,8987849.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27887992}]","""50""","""false""",32.0,,35291321.0,1484899500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:20.447095,73248.0,18.0
,,2017-01-20 08:04:37.626411,slurm_normal,1484899537.0,0,1.0,main_w4_handler1,2951867,14827115,False,,136935269,fasta,8987855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888105}]","""50""","""false""",32.0,,35291321.0,1484899519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:38.152676,73248.0,18.0
,,2017-01-20 08:04:36.041282,slurm_normal,1484899522.0,0,1.0,main_w4_handler1,2951867,14827110,False,,161412161,fasta,8987850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888056}]","""50""","""false""",32.0,,35291321.0,1484899501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:23.900613,73248.0,21.0
,,2017-01-20 08:04:35.577425,slurm_normal,1484899537.0,0,1.0,main_w3_handler0,2951867,14827109,False,,173559656,fasta,8987856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888050}]","""50""","""false""",32.0,,35291321.0,1484899519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:39.597979,73248.0,18.0
,,2017-01-20 08:04:37.244820,slurm_normal,1484899556.0,0,1.0,main_w3_handler1,2951867,14827114,False,,137471047,fasta,8987863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888099}]","""50""","""false""",32.0,,35291321.0,1484899541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-20 08:05:59.227587,73248.0,15.0
,,2016-12-15 17:04:19.107026,slurm_normal,1481821512.0,0,1.0,main_w3_handler1,2790427,14585851,False,,383089565,fasta,8764965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27649304}]","""100""","""false""",32.0,,34871111.0,1481821464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-12-15 17:05:13.623170,48100.0,48.0
