BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,multibam_conditional|multibam_repeats_0|bamfiles,multibam_conditional|multibam_repeats_0|bamfiles_filetype,multibam_conditional|multibam_repeats_1|bamfiles,multibam_conditional|multibam_repeats_1|bamfiles_filetype,multibam_conditional|multibam_repeats_2|bamfiles,multibam_conditional|multibam_repeats_2|bamfiles_filetype,multibam_conditional|multibam_repeats_3|bamfiles,multibam_conditional|multibam_repeats_3|bamfiles_filetype,multibam_conditional|multibam_repeats_4|bamfiles,multibam_conditional|multibam_repeats_4|bamfiles_filetype,multibam_conditional|multibam_repeats_5|bamfiles,multibam_conditional|multibam_repeats_5|bamfiles_filetype,object_store_id,param_filename,parameters.BED.values,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.Offset,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.chromInfo,parameters.dbkey,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.values,parameters.multibam_conditional.multibam_repeats,parameters.multibam_conditional.orderMatters,parameters.multibam_conditional|multibam_repeats_0|bamfiles|__identifier__,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
4084,4084,bed,,,,,,,,,,,,,bed,836131718.0,836131718.0,,,,,,,,,,,,,,,,,,,,,bam,1185352742.0,,,,,,,,,,,,,,,,,,,,,bam,529187011.0,,,,,,,,,,,,,,,,,,,,,bam,1242253745.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2018-02-13 17:42:17.344059,slurm_normal,1518544807.0,0,7680.0,1.0,main_w3_handler0,3421310,18370084,False,,12454503,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33835069}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 33762369}, {'src': 'hda', 'id': 33762373}, {'src': 'hda', 'id': 33762390}, {'src': 'hda', 'id': 33762394}]",,No,,"""png""","""true""","""""",32.0,,43140984.0,1518543763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-13 18:00:09.068246,119747.0,1044.0
3911523,3911523,bed,,,,,,,,,,,,,bed,836131718.0,836131718.0,,,,,,,,,,,,,,,,,,,,,bam,1185352742.0,,,,,,,,,,,,,,,,,,,,,bam,529187011.0,,,,,,,,,,,,,,,,,,,,,bam,1242253745.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2018-02-13 17:43:14.410427,slurm_normal,1518544942.0,0,7680.0,1.0,main_w3_handler1,3421310,18370125,False,,12454530,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33780678}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 33762369}, {'src': 'hda', 'id': 33762373}, {'src': 'hda', 'id': 33762390}, {'src': 'hda', 'id': 33762394}]",,No,,"""png""","""true""","""""",32.0,,43140984.0,1518543817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-13 18:02:25.605374,119747.0,1125.0
3911523,3911523,bed,,,,,,,,,,,,,bed,183569771.0,183569771.0,,,,,,,,,,,,,,,,,,,,,bam,399578495.0,,,,,,,,,,,,,,,,,,,,,bam,495534541.0,,,,,,,,,,,,,,,,,,,,,bam,1070054097.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2018-02-13 18:13:09.915004,slurm_normal,1518546512.0,0,7680.0,1.0,main_w3_handler1,3421310,18370668,False,,12455287,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33780678}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 33834406}, {'src': 'hda', 'id': 33834410}, {'src': 'hda', 'id': 33834415}, {'src': 'hda', 'id': 33834421}]",,No,,"""png""","""true""","""""",32.0,,43140984.0,1518545600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-13 18:28:38.695234,119747.0,912.0
3911523,3911523,bed,,,,,,,,,,,,,bed,836131718.0,836131718.0,,,,,,,,,,,,,,,,,,,,,bam,1185352742.0,,,,,,,,,,,,,,,,,,,,,bam,529187011.0,,,,,,,,,,,,,,,,,,,,,bam,1242253745.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2018-02-13 18:17:11.525789,slurm_normal,1518546985.0,0,7680.0,1.0,main_w4_handler1,3421310,18370748,False,,12455412,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33780678}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 33762369}, {'src': 'hda', 'id': 33762373}, {'src': 'hda', 'id': 33762390}, {'src': 'hda', 'id': 33762394}]",,No,,"""png""","""true""","""""",32.0,,43140984.0,1518545851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-13 18:36:32.674822,119747.0,1134.0
3911523,3911523,bed,,,,,,,,,,,,,bed,3348343509.0,3348343509.0,,,,,,,,,,,,,,,,,,,,,bam,2970985689.0,,,,,,,,,,,,,,,,,,,,,bam,1476861732.0,,,,,,,,,,,,,,,,,,,,,bam,698236009.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2018-02-13 18:35:17.994499,slurm_normal,1518549411.0,0,7680.0,1.0,main_w4_handler0,3421310,18371076,False,,12455886,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33780678}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 33810717}, {'src': 'hda', 'id': 33810816}, {'src': 'hda', 'id': 33810830}, {'src': 'hda', 'id': 33810837}]",,No,,"""png""","""true""","""""",32.0,,43140984.0,1518546929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-13 19:16:52.357299,119747.0,2482.0
14508,14508,bed,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-14 14:29:05.837626,slurm_normal,1518618598.0,0,7680.0,1.0,main_w3_handler1,3429043,18382999,False,,12467982,slurm,,132112168.0,69698296.0,bam,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33854356}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,"[{'__index__': 0, 'bamfiles': {'values': [{'src': 'hda', 'id': 33854346}]}}]",Yes,,"""pdf""","""false""","""""",32.0,,43888327.0,1518618555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-14 14:30:00.886861,,43.0
3911523,3911523,bed,,,,,,,,,,,,,bed,573487610.0,573487610.0,1242605855.0,bam,1455901616.0,bam,1676772646.0,bam,1011724994.0,bam,,,,,,,,,,,,,bam,699720844.0,,,,,,,,,,,,,,,,,,,,,bam,871165772.0,,,,,,,,,,,,,,,,,,,,,bam,836530195.0,,,,,,,,,,,,,bam,1186067546.0,bam,1223773952.0,bam,1280885559.0,bam,1555047858.0,bam,530248697.0,bam,bam,,,,,,,2018-02-14 17:41:56.713819,slurm_normal,1518633387.0,0,7680.0,1.0,main_w3_handler1,3421310,18385165,False,,12470192,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33780678}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 33842211}, {'src': 'hda', 'id': 33842212}, {'src': 'hda', 'id': 33842397}, {'src': 'hda', 'id': 33842398}, {'src': 'hda', 'id': 33842399}, {'src': 'hda', 'id': 33842400}, {'src': 'hda', 'id': 33842401}, {'src': 'hda', 'id': 33842402}, {'src': 'hda', 'id': 33842403}, {'src': 'hda', 'id': 33842404}, {'src': 'hda', 'id': 33842405}, {'src': 'hda', 'id': 33842406}, {'src': 'hda', 'id': 33842407}]",,No,,"""png""","""false""","""""",32.0,,43140984.0,1518630140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-14 18:36:31.094687,119747.0,3247.0
14508,14508,bed,,,,,,,,,,,,,bed,69698296.0,69698296.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-15 09:28:38.283425,slurm_normal,1518686979.0,0,7680.0,1.0,main_w3_handler0,3423661,18394352,False,,12479835,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33854750}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 33854759}]",,No,,"""pdf""","""false""","""""",32.0,,43933629.0,1518686926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-15 09:29:41.928684,56382.0,53.0
1653022,1653022,bed,,,,,,,,,,,,,bed,48978.0,48978.0,,,,,,,,,,,,,,,,,,,,,bam,29521.0,,,,,,,,,,,,,,,,,,,,,bam,37259.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-15 20:22:44.418760,slurm_normal,1518798708.0,0,7680.0,1.0,main_w3_handler0,3421310,18402414,False,,12488350,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33884801}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 33880410}, {'src': 'hda', 'id': 33880443}, {'src': 'hda', 'id': 33880455}]",,No,,"""png""","""false""","""""",32.0,,43140984.0,1518726195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-16 16:31:50.907829,119747.0,72513.0
358,358,bed,,,,,,,,,,,,,bed,26017857.0,26017857.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-16 02:33:29.801794,slurm_normal,1518748456.0,0,7680.0,1.0,main_w4_handler1,3422295,18405015,False,,12490727,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33757020}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33757082}]",,No,,"""png""","""false""","""""",32.0,,43736701.0,1518748418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-16 02:34:18.466647,112879.0,38.0
3911523,3911523,bed,,,,,,,,,,,,,bed,48978.0,48978.0,,,,,,,,,,,,,,,,,,,,,bam,29521.0,,,,,,,,,,,,,,,,,,,,,bam,37259.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-15 16:57:23.233264,slurm_normal,1518779454.0,0,7680.0,1.0,main_w3_handler1,3421310,18399710,False,,12485456,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33780678}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 33880410}, {'src': 'hda', 'id': 33880443}, {'src': 'hda', 'id': 33880455}]",,No,,"""png""","""false""","""""",32.0,,43140984.0,1518713854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-16 11:10:57.141473,119747.0,65600.0
455687,455687,bed,,,,,,,,,,,,,bed,14061205.0,14061205.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-18 18:58:55.196054,slurm_normal,1518980390.0,0,7680.0,1.0,main_w4_handler0,3423415,18428555,False,,12522742,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33928268}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33928256}]",,No,,"""png""","""false""","""""",32.0,,43992223.0,1518980372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-18 18:59:52.571571,122193.0,18.0
57947,57947,bed,,,,,,,,,,,,,bed,2696628602.0,2696628602.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-19 20:55:27.965788,slurm_normal,1519075519.0,0,7680.0,1.0,main_w3_handler0,3435115,18440394,False,,12535350,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33946147}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""",0,"[{'src': 'hda', 'id': 33946029}]",,No,,"""png""","""false""","""""",32.0,,44012981.0,1519075456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-19 21:25:21.602269,122308.0,63.0
133730,133730,bed,,,,,,,,,,,,,bed,2296344449.0,2296344449.0,,,,,,,,,,,,,,,,,,,,,bam,1654702906.0,,,,,,,,,,,,,,,,,,,,,bam,2391021705.0,,,,,,,,,,,,,,,,,,,,,bam,1461196712.0,,,,,,,,,,,,,bam,2519003648.0,bam,303859883.0,bam,,,,,,,bam,,,,,,,2018-02-19 21:12:25.592784,slurm_normal,1519077355.0,0,7680.0,1.0,main_w4_handler1,3340556,18440471,False,,12535259,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32658901}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 32569188}, {'src': 'hda', 'id': 32569190}, {'src': 'hda', 'id': 32569242}, {'src': 'hda', 'id': 32569246}, {'src': 'hda', 'id': 32569257}, {'src': 'hda', 'id': 32569258}]",,No,,"""png""","""false""","""""",32.0,,44013315.0,1519074754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-19 21:55:57.908395,34421.0,2601.0
664406,664406,bed,,,,,,,,,,,,,bed,2296344449.0,2296344449.0,,,,,,,,,,,,,,,,,,,,,bam,1654702906.0,,,,,,,,,,,,,,,,,,,,,bam,2391021705.0,,,,,,,,,,,,,,,,,,,,,bam,1461196712.0,,,,,,,,,,,,,bam,2519003648.0,bam,303859883.0,bam,,,,,,,bam,,,,,,,2018-02-19 21:12:12.653148,slurm_normal,1519077390.0,0,7680.0,1.0,main_w3_handler0,3340556,18440468,False,,12535255,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32658928}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 32569188}, {'src': 'hda', 'id': 32569190}, {'src': 'hda', 'id': 32569242}, {'src': 'hda', 'id': 32569246}, {'src': 'hda', 'id': 32569257}, {'src': 'hda', 'id': 32569258}]",,No,,"""png""","""false""","""""",32.0,,44013315.0,1519074744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-19 21:56:31.959009,34421.0,2646.0
27005,27005,bed,,,,,,,,,,,,,bed,13530527.0,13530527.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-20 14:10:12.316190,slurm_normal,1519135834.0,0,7680.0,1.0,main_w3_handler0,3435798,18447059,False,,12542018,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33957845}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 33957853}]",,No,,"""png""","""false""","""chr10:456700:891000""",32.0,,44029736.0,1519135822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-20 14:10:35.914566,79428.0,12.0
27005,27005,bed,,,,,,,,,,,,,bed,13530527.0,13530527.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-20 14:08:23.698313,slurm_normal,1519135748.0,0,7680.0,1.0,main_w3_handler1,3435798,18447050,False,,12542007,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33957845}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 33957853}]",,No,,"""png""","""false""","""""",32.0,,44029736.0,1519135734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-20 14:09:09.553434,79428.0,14.0
27005,27005,bed,,,,,,,,,,,,,bed,13530527.0,13530527.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-02-20 14:12:31.935331,slurm_normal,1519135976.0,0,7680.0,1.0,main_w3_handler1,3435798,18447086,False,,12542057,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33957845}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 33957853}]",,No,,"""png""","""false""","""chr19:3100101:3110101""",32.0,,44029736.0,1519135960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-20 14:12:59.102285,79428.0,16.0
1564759,1564759,bed,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-21 11:14:40.640763,slurm_normal,1519223511.0,0,7680.0,1.0,main_w4_handler1,3434371,18459638,False,,12554734,slurm,,132112168.0,21660243964.0,bam,23726629103.0,bam,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33976835}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'__index__': 0, 'bamfiles': {'values': [{'src': 'hda', 'id': 33937572}]}}, {'__index__': 1, 'bamfiles': {'values': [{'src': 'hda', 'id': 33937573}]}}]",Yes,,"""png""","""false""","""""",32.0,,44002216.0,1519211692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-21 14:31:53.070616,116411.0,11819.0
4870467,4870467,bed,,,,,,,,,,,,,bed,1046853175.0,1046853175.0,1236290561.0,bam,195821322.0,bam,186027081.0,bam,1878635229.0,bam,214423841.0,bam,203200999.0,bam,1262372298.0,bam,165680937.0,bam,250815604.0,bam,1190762652.0,bam,bam,164761992.0,82449959.0,bam,76074632.0,bam,1217200288.0,bam,60752572.0,bam,,,,,,,,,,,,,bam,173686177.0,,,,,,,,,,,,,,,,,,,,,bam,1426052040.0,,,,,,,,,,,,,bam,144693865.0,bam,170080377.0,bam,1194747182.0,bam,130655153.0,bam,140775272.0,bam,bam,,,,,,,2018-02-27 09:43:04.937050,slurm_normal,1519726923.0,0,7680.0,1.0,main_w3_handler1,3393742,18532500,False,,12628951,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33822378}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""",0,"[{'src': 'hda', 'id': 33792742}, {'src': 'hda', 'id': 33792743}, {'src': 'hda', 'id': 33792748}, {'src': 'hda', 'id': 33792850}, {'src': 'hda', 'id': 33792856}, {'src': 'hda', 'id': 33792875}, {'src': 'hda', 'id': 33793049}, {'src': 'hda', 'id': 33793071}, {'src': 'hda', 'id': 33793078}, {'src': 'hda', 'id': 33793218}, {'src': 'hda', 'id': 33793223}, {'src': 'hda', 'id': 33793234}, {'src': 'hda', 'id': 33793578}, {'src': 'hda', 'id': 33793591}, {'src': 'hda', 'id': 33793593}, {'src': 'hda', 'id': 33793605}, {'src': 'hda', 'id': 33793609}, {'src': 'hda', 'id': 33793618}, {'src': 'hda', 'id': 33793644}, {'src': 'hda', 'id': 33793649}, {'src': 'hda', 'id': 33793651}, {'src': 'hda', 'id': 33793684}, {'src': 'hda', 'id': 33793687}]",,No,,"""png""","""false""","""""",32.0,,43216498.0,1519724592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-02-27 10:22:06.284268,120005.0,2331.0
