chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta,parameters.fasta.values,parameters.fasta|__identifier__,parameters.input,parameters.input.values,parameters.name,parameters.split,parameters.strand,parameters.tab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-23 15:49:31.308998,slurm_normal,1458748485.0,0,4753087,fasta,,1.0,main_w1_handler0,2644497,12236647,False,,1880,bed,6450665.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994037,,,23994049,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458748478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 15:54:49.543839,,7.0
,,2016-03-23 15:49:00.328690,slurm_normal,1458748531.0,0,4753087,fasta,,1.0,main_w1_handler0,2644497,12236641,False,,956,bed,6450670.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994037,,,23994045,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458748527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 15:55:35.094201,,4.0
,,2016-03-23 15:47:31.915244,slurm_normal,1458748468.0,0,4753087,fasta,,1.0,main_w2_handler1,2644497,12236612,False,,1654,bed,6450664.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994037,,,23994038,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458748463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 15:54:33.364205,,5.0
,,2016-03-23 15:48:24.209134,slurm_normal,1458748604.0,0,4753087,fasta,,1.0,main_w1_handler1,2644497,12236625,False,,1162,bed,6450687.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994037,,,23994042,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458748600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 15:56:46.156725,,4.0
,,2016-03-23 15:47:40.132962,slurm_normal,1458748755.0,0,4753087,fasta,,1.0,main_w2_handler0,2644497,12236613,False,,1654,bed,6450717.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994037,,,23994039,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458748750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 15:59:21.355535,,5.0
,,2016-03-23 15:49:18.344977,slurm_normal,1458748851.0,0,4753087,fasta,,1.0,main_w2_handler0,2644497,12236643,False,,1880,bed,6450732.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994037,,,23994047,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458748846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:00:55.546921,,5.0
,,2016-03-23 16:13:54.351653,slurm_normal,1458749980.0,0,4753087,fasta,,1.0,main_w1_handler1,2644530,12236797,False,,1162,bed,6450834.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994303,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458749976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:19:41.395862,,4.0
,,2016-03-23 16:13:47.945841,slurm_normal,1458749836.0,0,4466690,fasta,,1.0,main_w2_handler1,2644505,12236796,False,,3090,bed,6450799.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994181,,,23994315,,"""True""","""False""","""True""","""True""",32.0,,29167072,1458749687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:17:18.141839,,149.0
,,2016-03-23 16:14:40.838888,slurm_normal,1458750216.0,0,4753087,fasta,,1.0,main_w1_handler1,2644530,12236802,False,,1656,bed,6450858.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994299,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:23:37.844618,,5.0
,,2016-03-23 16:12:45.435440,slurm_normal,1458750049.0,0,4753087,fasta,,1.0,main_w1_handler2,2644530,12236781,False,,1880,bed,6450835.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994312,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458749984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:20:51.168746,,65.0
,,2016-03-23 16:13:25.069277,slurm_normal,1458750255.0,0,4753087,fasta,,1.0,main_w2_handler1,2644530,12236792,False,,956,bed,6450860.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994308,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:24:19.952521,,4.0
,,2016-03-23 16:14:06.094750,slurm_normal,1458750581.0,0,4753087,fasta,,1.0,main_w1_handler1,2644530,12236798,False,,1162,bed,6450892.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994302,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:29:42.727603,,10.0
,,2016-03-23 16:13:42.357413,slurm_normal,1458750327.0,0,4753087,fasta,,1.0,main_w1_handler2,2644530,12236795,False,,1162,bed,6450865.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994305,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:25:29.037381,,20.0
,,2016-03-23 16:13:33.361802,slurm_normal,1458750316.0,0,4753087,fasta,,1.0,main_w1_handler0,2644530,12236793,False,,956,bed,6450866.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994306,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:25:20.024564,,6.0
,,2016-03-23 16:25:30.443006,slurm_normal,1458750525.0,0,4466690,fasta,,1.0,main_w1_handler1,2644505,12236871,False,,3090,bed,6450876.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994181,,,23994433,,"""True""","""False""","""True""","""True""",32.0,,29167072,1458750404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:28:48.233516,,121.0
,,2016-03-23 16:13:07.178126,slurm_normal,1458750499.0,0,4753087,fasta,,1.0,main_w2_handler0,2644530,12236786,False,,1880,bed,6450871.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994310,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:28:23.496692,,144.0
,,2016-03-23 16:13:16.473108,slurm_normal,1458750540.0,0,4753087,fasta,,1.0,main_w2_handler1,2644530,12236791,False,,956,bed,6450887.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994309,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:29:03.268361,,6.0
,,2016-03-23 16:12:54.198867,slurm_normal,1458750634.0,0,4753087,fasta,,1.0,main_w2_handler0,2644530,12236784,False,,1880,bed,6450898.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994311,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:30:35.742788,,37.0
,,2016-03-23 16:14:16.218404,slurm_normal,1458750648.0,0,4753087,fasta,,1.0,main_w2_handler0,2644530,12236799,False,,1655,bed,6450901.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994301,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:30:52.673384,,4.0
,,2016-03-23 16:14:27.420265,slurm_normal,1458750685.0,0,4753087,fasta,,1.0,main_w1_handler1,2644530,12236800,False,,1654,bed,6450907.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23994298,,,23994300,,"""False""","""False""","""False""","""True""",32.0,,28855235,1458750670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 16:31:30.874097,,15.0
,,2016-03-23 16:57:10.959593,slurm_normal,1458753035.0,0,172113655,fasta,,1.0,main_w1_handler0,2644056,12237077,False,Job output deleted by user before job completed.,30045,bed,6451110.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23989667,,,23994737,,"""True""","""False""","""False""","""False""",32.0,,29163485,1458752895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 17:10:37.782401,,140.0
,,2016-03-23 17:08:15.090132,slurm_normal,1458753093.0,0,172113655,fasta,,1.0,main_w1_handler0,2644056,12237168,False,,30045,bed,6451126.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23989667,,,23994737,,"""True""","""False""","""False""","""False""",32.0,,29163485,1458753087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 17:11:37.201363,,6.0
,,2016-05-17 19:24:09.256284,slurm_normal,1463514409.0,0,3199905909,fasta,,1.0,main_w2_handler0,2653421,12922169,False,,2512434898,bed,7117035.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55dd8aab95f506c85'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c3a2c697809c88a'}]","""true""","""false""","""false""","""true""",32.0,,28703722,1463514103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-17 19:46:53.007326,79515.0,306.0
,,2016-03-23 17:59:29.767531,slurm_normal,1458756050.0,0,172113655,fasta,,1.0,main_w2_handler1,2644056,12237918,False,,82666,bed,6451710.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23989667,,,23995665,,"""True""","""False""","""False""","""False""",32.0,,29163485,1458756045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 18:00:53.784700,,5.0
,,2016-03-23 18:03:47.202502,slurm_normal,1458756496.0,0,172113655,fasta,,1.0,main_w2_handler1,2644056,12237946,False,,77218,bed,6451794.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23989667,,,23995904,,"""True""","""False""","""False""","""False""",32.0,,29163485,1458756492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-23 18:08:23.903724,,4.0
,,2016-05-19 15:34:36.774516,slurm_normal,1463672153.0,0,3199905909,fasta,,1.0,main_w2_handler1,2707831,12941235,False,,5726978,bed,7135569.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5722edca596249874'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb8d6d44aa5f34f3'}]","""false""","""false""","""false""","""false""",32.0,,30269098,1463672116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-19 15:35:56.284496,56344.0,37.0
,,2016-05-22 11:47:14.966353,slurm_normal,1463917664.0,0,310269588,fasta,,1.0,main_w1_handler1,2677191,12957781,False,,3655,bed,7149573.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b35c503b0095b67'}]","""true""","""false""","""false""","""false""",32.0,,30365947,1463917658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-22 11:47:46.389198,82979.0,6.0
,,2016-03-24 11:39:34.556449,slurm_normal,1458820453.0,0,172113655,fasta,,1.0,main_w1_handler1,2644056,12242463,False,,206482,bed,6455049.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23989667,,,24003326,,"""True""","""False""","""False""","""False""",32.0,,29163485,1458820434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-24 11:54:14.862039,,19.0
,,2016-03-24 11:39:48.377471,slurm_normal,1458820944.0,0,172113655,fasta,,1.0,main_w2_handler0,2644056,12242464,False,,185029,bed,6455060.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23989667,,,24003327,,"""True""","""False""","""False""","""False""",32.0,,29163485,1458820932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-24 12:02:30.554546,,12.0
,,2016-05-22 11:37:49.500374,slurm_normal,1463917125.0,0,310269588,fasta,,1.0,main_w1_handler0,2677191,12957750,False,,3655,bed,7149541.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b35c503b0095b67'}]","""false""","""false""","""false""","""false""",32.0,,30365947,1463917119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-22 11:38:46.266640,82979.0,6.0
,,2016-05-22 16:05:38.627844,slurm_normal,1463933191.0,0,310269588,fasta,,1.0,main_w2_handler1,2677191,12958700,False,,3026,bed,7150199.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a5ff29441d99191'}]","""false""","""false""","""false""","""false""",32.0,,30365947,1463933186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-22 16:06:34.176377,82979.0,5.0
,,2016-05-23 19:56:06.696360,slurm_normal,1464033406.0,0,310269588,fasta,,1.0,main_w2_handler1,2677191,12967074,False,,963,bed,7155357.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a57cf6f88590c093'}]","""false""","""false""","""false""","""false""",32.0,,30365947,1464033402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-23 19:56:49.005119,82979.0,4.0
,,2016-05-23 19:56:29.323236,slurm_normal,1464033430.0,0,310269588,fasta,,1.0,main_w1_handler1,2677191,12967075,False,,462,bed,7155358.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c51a72df3aca7ed3'}]","""false""","""false""","""false""","""false""",32.0,,30365947,1464033427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-23 19:57:12.325783,82979.0,3.0
,,2016-05-23 19:55:56.370289,slurm_normal,1464033406.0,0,310269588,fasta,,1.0,main_w2_handler1,2677191,12967071,False,,685,bed,7155356.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e75832d6f4619d06'}]","""false""","""false""","""false""","""false""",32.0,,30365947,1464033402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-23 19:56:48.755872,82979.0,4.0
,,2016-05-23 19:56:38.221286,slurm_normal,1464033432.0,0,310269588,fasta,,1.0,main_w2_handler1,2677191,12967077,False,,912,bed,7155359.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50535956373953944'}]","""false""","""false""","""false""","""false""",32.0,,30365947,1464033429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-23 19:57:14.202904,82979.0,3.0
,,2016-03-25 13:52:04.942009,slurm_normal,1458914003.0,0,57,fasta,,1.0,main_w2_handler0,2636460,12250864,False,,22195,bed,6462423.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23968546,,,23981780,,"""True""","""False""","""False""","""False""",32.0,,29195684,1458913994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-25 13:53:26.979127,64695.0,9.0
,,2016-03-25 14:05:58.647245,slurm_normal,1458914856.0,0,57,fasta,,1.0,main_w2_handler1,2636460,12251127,False,,125075,bed,6462566.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23968546,,,24015765,,"""False""","""False""","""False""","""False""",32.0,,29195684,1458914850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-25 14:07:37.345075,64695.0,6.0
,,2016-03-25 14:06:26.674465,slurm_normal,1458914921.0,0,57,fasta,,1.0,main_w1_handler2,2636460,12251128,False,,125075,bed,6462572.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23968546,,,24015765,,"""True""","""False""","""False""","""False""",32.0,,29195684,1458914896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-25 14:08:43.254107,64695.0,25.0
,,2016-03-25 14:15:55.441828,slurm_normal,1458915573.0,0,735374925,fasta,,1.0,main_w1_handler2,2642843,12251234,False,,5866862,bed,6462708.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24013885,,,24013890,,"""True""","""False""","""True""","""False""",32.0,,29194863,1458915502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-25 14:19:35.342173,81413.0,71.0
,,2016-03-25 14:36:10.469810,slurm_normal,1458916932.0,0,992324,fasta,,1.0,main_w1_handler1,2636460,12251389,False,,125075,bed,6462948.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24016154,,,24015765,,"""True""","""False""","""False""","""False""",32.0,,29195684,1458916765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-25 14:42:14.428398,64695.0,167.0
,,2016-05-24 14:51:54.080258,slurm_normal,1464101562.0,0,835714844,fasta,,1.0,main_w1_handler0,2670820,12975235,False,,9615318,vcf,7160800.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511f3e9c88fbe8b05'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54de1d5e0d7d95d6c'}]","""false""","""false""","""false""","""false""",32.0,,28974359,1464101555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-24 14:52:46.096569,60032.0,7.0
,,2016-05-22 12:44:35.464051,slurm_normal,1463921212.0,0,310269588,fasta,,1.0,main_w2_handler0,2677191,12957915,False,,5811,bed,7149692.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e94423820270827'}]","""false""","""false""","""false""","""false""",32.0,,30365947,1463921207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-24 16:13:29.616280,82979.0,5.0
,,2016-05-25 07:19:30.517336,slurm_normal,1464160805.0,0,30862438,fasta,,1.0,main_w1_handler0,2714549,12981230,False,,49449,bed,7168599.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e71e01c0c662cc24'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3b1b2f2aacc0e51'}]","""false""","""false""","""false""","""false""",32.0,,30373886,1464160801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-25 07:20:07.277204,29771.0,4.0
1519.0,len,2016-09-19 14:06:59.653093,slurm_normal,1474294078.0,0,23723399,fasta,,1.0,main_w4_handler1,2711181,13883938,False,,1916,bed,8107277.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/015/895/dataset_15895344.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517ec61850364d4d4'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569a7bf1dc22fb071'}]","""false""","""false""","""false""","""false""",32.0,,33029782,1474294057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-09-19 14:08:04.062576,84722.0,21.0
1519.0,len,2016-09-19 13:57:46.116016,slurm_normal,1474293534.0,0,23723399,fasta,,1.0,main_w3_handler0,2711181,13883890,False,,1916,bed,8107209.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/015/895/dataset_15895344.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517ec61850364d4d4'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569a7bf1dc22fb071'}]","""true""","""false""","""false""","""false""",32.0,,33029782,1474293528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-09-19 13:58:57.424245,84722.0,6.0
,,2016-03-25 10:16:42.687650,slurm_normal,1458901050.0,0,38831205,fasta,,1.0,main_w1_handler2,1873719,12249596,False,,1666546,bed,6461737.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",24013471,,,16292526,,"""True""","""False""","""False""","""False""",32.0,,28811870,1458901045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-25 10:17:32.432148,43056.0,5.0
,,2016-05-26 17:13:16.948735,slurm_normal,1464282883.0,0,310269588,fasta,,1.0,main_w1_handler0,2677191,12993061,False,,687,bed,7178783.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e5d2160e8c72ddd'}]","""false""","""false""","""false""","""false""",32.0,,29700553,1464282832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-26 17:14:50.396839,82979.0,51.0
,,2016-05-26 17:13:32.394957,slurm_normal,1464282883.0,0,310269588,fasta,,1.0,main_w1_handler0,2677191,12993063,False,,965,bed,7178793.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e3a69fdc2b61d3e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5014648a2d0dcd2c2'}]","""false""","""false""","""false""","""false""",32.0,,29700553,1464282864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-05-26 17:14:50.515091,82979.0,19.0
