chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.dz,parameters.five,parameters.genome,parameters.genome.values,parameters.input,parameters.input.values,parameters.report.__current_case__,parameters.report.max,parameters.report.report_select,parameters.report.scale,parameters.report.zero_regions,parameters.split,parameters.strand,parameters.three,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-10 09:25:54.688522,slurm_normal,1452418057.0,0,1.0,6240864,gff,main_w1_handler0,2549611,11437821,False,,717636387,bam,5704278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/caulCres.len""","""False""","""caulCres""","""False""","""False""",22773603,,22784415,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,27046423.0,1452417967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-10 09:27:38.934463,75857.0,90.0
,,2016-02-09 12:45:26.644453,slurm_normal,1455022067.0,0,1.0,508224,bed,main_w1_handler2,1104769,11758792,False,,3177089,bed,6014765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/009/502/dataset_9502597.dat""","""True""","""C.gigasv9""","""False""","""False""",23186249,,23251623,,1,0,hist,,,"""False""","""""","""False""",32.0,,28230844.0,1455022058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-09 12:47:49.630694,25695.0,9.0
,,2016-03-17 17:55:05.388128,slurm_normal,1458239982.0,0,1.0,229,gg,main_w1_handler1,2593961,12168660,False,,371530842,bam,6385928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""False""","""sacCer3""","""False""","""False""",23871904,,23889940,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28239182.0,1458239893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-17 18:39:44.114543,78315.0,89.0
,,2016-02-05 10:05:12.007296,slurm_normal,1454666729.0,0,1.0,508224,bed,main_w1_handler1,1104769,11716621,False,,1266463,bed,5974396.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/009/502/dataset_9502597.dat""","""False""","""C.gigasv9""","""False""","""False""",23186249,,23195381,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28121983.0,1454666725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-05 10:05:32.142012,25695.0,4.0
,,2016-01-31 18:00:50.661053,slurm_normal,1454263646.0,0,1.0,228,gg,main_w2_handler1,2573359,11649210,False,,455670390,bam,5909942.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""False""","""dm3""","""False""","""True""",23105413,,23103923,,1,0,hist,,,"""False""","""""","""False""",32.0,,27865237.0,1454263265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-31 18:07:30.186582,3420.0,381.0
,,2016-01-28 12:22:27.591943,slurm_normal,1453984265.0,0,1.0,1405,gg,main_w1_handler1,2579726,11621940,False,,806166,bed,5886245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""False""","""False""",23061441,,23066782,,1,0,hist,,,"""False""","""""","""False""",32.0,,27861842.0,1453983756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-28 12:31:08.504075,77562.0,509.0
,,2016-05-16 15:59:09.673775,slurm_normal,1463414870.0,0,1.0,66686783,gtf,main_w1_handler1,2707668,12909615,False,,3328189491,bam,7103513.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554d1dc46df2af2c1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524b3c73161a9bb1c'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30266028.0,1463414375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-16 16:07:54.959302,84514.0,495.0
,,2016-01-28 19:47:02.715985,slurm_normal,1454010443.0,0,1.0,16575,tabular,main_w2_handler1,2579549,11625658,False,,9306097,bam,5889594.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23072103,,23067005,,0,,bg,1.0,False,"""False""","""-strand +""","""False""",32.0,,26870028.0,1454010437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-28 19:47:29.158831,64540.0,6.0
,,2016-02-29 12:47:54.890040,slurm_normal,1456750770.0,0,1.0,12631726,tabular,main_w2_handler0,2614085,11966753,False,,503568193,bam,6199553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""False""","""Schizosaccharomyces_pombe_1.1""","""False""","""False""",23553035,,23551693,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28697580.0,1456750694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-29 12:59:33.469439,79402.0,76.0
,,2016-05-19 02:19:42.492677,slurm_normal,1463624840.0,0,1.0,66686783,gtf,main_w2_handler1,2697747,12935602,False,,2489731869,bam,7129869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5954b025c4998ed'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599f40ef44ca97e73'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30315827.0,1463624430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-19 02:27:23.050923,83658.0,410.0
,,2016-05-10 08:22:23.900080,slurm_normal,1462868613.0,0,1.0,95218,bed,main_w2_handler1,2700382,12842281,False,,95218,bed,7042808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""false""","""Arabidopsis_thaliana_TAIR10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50651685f2bba5b53'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50651685f2bba5b53'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30124571.0,1462868579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-10 08:23:36.204247,,34.0
,,2016-02-08 20:02:14.612116,slurm_normal,1454976723.0,0,1.0,164892308,gtf,main_w1_handler1,2592902,11752725,False,,314875980,bam,6010320.roundup,slurm,,132112168.0,corral-repl,,"""d0f9bf26ce9e11e5b253005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""False""","""False""",23243125,,23243957,,0,,bg,1.0,False,"""True""","""""","""False""",32.0,,28041458.0,1454976619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-09 00:12:06.321030,47469.0,104.0
,,2016-05-18 12:22:55.444599,slurm_normal,1463575060.0,0,1.0,5271625,gff,main_w1_handler0,2702260,12928158,False,,2046332876,bam,7122340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e668b4e2691e4a2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5035782c4a54bf6af'}]",0,,bg,1.0,true,"""false""","""-strand -""","""false""",32.0,,30007743.0,1463574879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-18 12:37:42.767362,70909.0,181.0
,,2016-03-10 03:02:17.985724,slurm_normal,1457580540.0,0,1.0,584,gg,main_w1_handler2,2628169,12091906,False,,38051320,bed,6316553.roundup,slurm,,132112168.0,corral-repl,,"""7c1dcface66c11e5a58e005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23645782,,23772727,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28312470.0,1457580522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-10 03:29:05.323873,78461.0,18.0
,,2016-03-01 02:14:36.288456,slurm_normal,1456799254.0,0,1.0,584,gg,main_w2_handler0,2616921,11977019,False,,15938770,bed,6206840.roundup,slurm,,132112168.0,corral-repl,,"""555df3d0df5311e58a1d005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23562041,,23566210,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28313111.0,1456799244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-01 02:27:40.470005,78472.0,10.0
,,2016-01-05 21:02:19.018663,slurm_normal,1452027948.0,0,1.0,442,gtf,main_w1_handler0,2512949,11386992,False,,1933062840,bam,5656776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",22683248,,22706822,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,27043333.0,1452027761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-05 21:05:53.230905,65737.0,187.0
,,2016-06-13 20:53:03.935199,slurm_normal,1465851410.0,0,1.0,1405,tabular,main_w2_handler1,2737285,13152341,False,,715817237,bam,7336664.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc70a1e05b7944fc'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bc82e1ac6d9bec2'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30424382.0,1465851193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-13 20:56:58.317481,54046.0,217.0
,,2016-01-24 08:26:22.352302,slurm_normal,1453624088.0,0,1.0,6240864,gff,main_w1_handler1,2549611,11589204,False,,717636387,bam,5854640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/caulCres.len""","""False""","""caulCres""","""False""","""False""",22773603,,22784415,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,27046423.0,1453623994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-24 08:28:14.702583,75857.0,94.0
135.0,len,2016-04-30 03:53:02.393760,slurm_normal,1461988494.0,0,1.0,135,len,main_w2_handler1,2687410,12695374,False,,389733279,bam,6899586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/501/dataset_15501669.dat""","""false""","""Solanum lycopersicum_v2c""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eef71bf2afc80901'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501617c845e841951'}]",0,,bg,1.0,true,"""true""","""""","""false""",32.0,,29592773.0,1461988436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-30 03:54:59.373579,73455.0,58.0
,,2016-04-30 16:00:05.312178,slurm_normal,1462033111.0,0,1.0,105171945,gtf,main_w1_handler2,2008980,12697852,False,,8222909241,bam,6904284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c8fd16ae32c500b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b000970103648c16'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,29968003.0,1462032030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-30 16:18:33.433831,51941.0,1081.0
,,2016-05-27 21:43:50.719022,slurm_normal,1464386201.0,0,1.0,100093950,gtf,main_w1_handler1,2494202,13010590,False,,3212564214,bam,7195958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3b779877d6f4754'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a884100ca1a5eec7'}]",0,,bg,1.0,false,"""true""","""""","""false""",32.0,,28883184.0,1464385771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-27 21:56:43.632246,72579.0,430.0
,,2016-03-09 09:44:36.636321,slurm_normal,1457516992.0,0,1.0,2093999,gtf,main_w2_handler0,2594322,12081158,False,,1982995826,bam,6306261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23755863,,23264905,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28867719.0,1457516703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-09 09:49:56.537173,34556.0,289.0
,,2016-02-09 12:45:14.106838,slurm_normal,1455021935.0,0,1.0,508224,bed,main_w1_handler2,1104769,11758771,False,,1659485,bed,6014732.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/009/502/dataset_9502597.dat""","""True""","""C.gigasv9""","""False""","""False""",23186249,,23251598,,1,0,hist,,,"""False""","""""","""False""",32.0,,28230844.0,1455021926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-09 12:45:37.563128,25695.0,9.0
,,2016-05-23 21:49:55.058295,slurm_normal,1464040430.0,0,1.0,12158767,tabular,main_w2_handler1,2715018,12967954,False,,859677779,bam,7155944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3f1889a142c4579'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da6a22c72140cfdc'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,30389186.0,1464040262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-23 21:55:20.097600,77937.0,168.0
,,2016-02-09 12:45:16.684966,slurm_normal,1455022029.0,0,1.0,508224,bed,main_w1_handler0,1104769,11758774,False,,1021889,bed,6014760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/009/502/dataset_9502597.dat""","""True""","""C.gigasv9""","""False""","""False""",23186249,,23251602,,1,0,hist,,,"""False""","""""","""False""",32.0,,28230844.0,1455022020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-09 12:47:11.669851,25695.0,9.0
,,2016-04-12 12:12:46.569357,slurm_normal,1460464907.0,0,1.0,4020,vcf,main_w1_handler2,2661026,12430051,False,,8425,bam,6630755.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270891,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460464894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:41:51.363113,82098.0,13.0
,,2016-04-19 02:57:47.412211,slurm_normal,1461035718.0,0,1.0,1371787351,tabular,main_w1_handler2,2671837,12515442,False,,1364559788,bam,6705134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/959/dataset_14959378.dat""","""false""","""Zf1""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e7718c2e756bd9a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d6bf23f578ba73b'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,29227024.0,1461035431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-19 03:15:20.574705,80403.0,287.0
,,2016-04-12 12:09:21.818240,slurm_normal,1460464750.0,0,1.0,4020,vcf,main_w1_handler0,2661026,12429946,False,,8307,bam,6630724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270791,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460464705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:39:29.363469,82098.0,45.0
,,2016-01-28 19:48:43.528622,slurm_normal,1454010542.0,0,1.0,16575,tabular,main_w2_handler0,2579549,11625670,False,,9778812,bam,5889626.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23072103,,23065976,,0,,bg,1.0,False,"""False""","""-strand -""","""False""",32.0,,26870028.0,1454010536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-28 19:49:06.429493,64540.0,6.0
,,2016-02-12 12:56:01.300266,slurm_normal,1455282067.0,0,1.0,3924,tabular,main_w1_handler1,2263650,11804852,False,,1518010006,bam,6055896.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23315678,,23300862,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28288074.0,1455281830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-12 13:01:13.962968,62148.0,237.0
,,2016-02-11 00:25:02.807245,slurm_normal,1455150614.0,0,1.0,144144719,tabular,main_w2_handler1,2592036,11783593,False,,2328341403,bam,6038835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""False""","""dm3""","""False""","""False""",23288475,,23260167,,0,,bg,1.0,False,"""False""","""-strand +""","""False""",32.0,,28195888.0,1455150373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-11 00:30:21.880979,78222.0,241.0
,,2016-04-05 19:46:15.841585,slurm_normal,1459886505.0,0,1.0,584,bed,main_w1_handler1,2658471,12347306,False,,585525179,bed,6552697.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",24157462,,24157582,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,29224450.0,1459886376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-05 20:01:49.065689,54046.0,129.0
,,2016-04-12 12:11:26.570522,slurm_normal,1460464463.0,0,1.0,4020,vcf,main_w2_handler0,2661026,12430011,False,,8380,bam,6630662.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270844,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460464435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:34:26.597097,82098.0,28.0
,,2016-05-15 15:45:55.829706,slurm_normal,1463328073.0,0,1.0,293503194,gtf,main_w2_handler1,1994921,12902788,False,,8222909239,bam,7098009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5778ca2fe1bf88eee'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5752a0da25efec13f'}]",0,,bg,1.0,false,"""true""","""""","""false""",32.0,,30247984.0,1463327196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-15 16:01:15.148576,43894.0,877.0
,,2016-06-07 15:33:24.228830,slurm_normal,1465313697.0,0,1.0,36768752,sam,main_w1_handler0,2728354,13097973,False,,4909964,bam,7281444.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de100327df9aa78e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c255718e8635aca'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30700601.0,1465313643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-07 15:35:02.477908,85589.0,54.0
,,2016-05-17 19:15:44.074924,slurm_normal,1463512608.0,0,1.0,186823725,tabular,main_w1_handler1,2694431,12922071,False,,43366719,bam,7116789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525f5319632be31c3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0018362358bf822'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30036827.0,1463512595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-17 19:16:50.238156,83826.0,13.0
,,2016-02-20 16:02:23.164904,slurm_normal,1455984417.0,0,1.0,56394179,gtf,main_w2_handler1,2606233,11884769,False,,2175930233,bam,6124408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""False""","""False""",23434206,,23429874,,0,,bg,1.0,False,"""True""","""""","""False""",32.0,,27975272.0,1455984179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-20 16:07:01.730100,64695.0,238.0
,,2016-03-24 00:46:24.905398,slurm_normal,1458780660.0,0,1.0,2093999,gtf,main_w1_handler2,2594365,12240574,False,,375489683,bam,6453876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23751154,,23326300,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28867719.0,1458780473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-24 00:51:01.408243,34556.0,187.0
,,2016-05-05 15:36:07.098189,slurm_normal,1462464289.0,0,1.0,5072457803,bed,main_w1_handler0,2146044,12795026,False,,5072457803,bed,6994749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51adb283476d2679f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51adb283476d2679f'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,30020809.0,1462462604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-05 16:04:51.668434,33732.0,1685.0
,,2016-04-17 06:38:36.640718,slurm_normal,1460875306.0,0,1.0,1405,tabular,main_w2_handler0,2672378,12488959,False,,507006382,bed,6681804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a1c1f69713ef7f0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507a183120da09f6a'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,29181783.0,1460875143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-17 06:41:50.332970,54046.0,163.0
,,2016-03-10 03:00:53.498174,slurm_normal,1457580308.0,0,1.0,584,gg,main_w2_handler0,2628168,12091892,False,,37498987,bed,6316519.roundup,slurm,,132112168.0,corral-repl,,"""4a105bbae66c11e58a96005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23645782,,23772707,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28312470.0,1457580288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-10 03:25:11.058878,78461.0,20.0
,,2016-03-19 15:23:19.418927,slurm_normal,1458401638.0,0,1.0,187757760,bedgraph,main_w1_handler0,2636279,12193598,False,,239366473,bam,6406557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""False""","""dm3""","""False""","""False""",23926932,,23909713,,0,,bg,1.0,False,"""False""","""-strand -""","""False""",32.0,,27865237.0,1458401600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-19 15:34:01.285645,3420.0,38.0
