bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.plotTitle,parameters.advancedOpt.scaleFactor1,parameters.advancedOpt.scaleFactor2,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.bigwigFile1.values,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
125338674,bigwig,99141846,bigwig,,,2016-06-21 14:43:07.155922,slurm_multi,1466520484.0,0,6.0,main_w1_handler2,2185573,13225680,False,,7410436,slurm,,132112168.0,corral-repl,,0,no,,1,10,,1.0,1.09641137,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d433af11317359f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b552bd77da1f84c6d7'}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,1.0,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,30772075,1466520246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-21 14:52:21.150387,28313,238.0
133199358,bigwig,12211944,bigwig,,,2016-06-21 14:55:54.256850,slurm_multi,1466521544.0,0,6.0,main_w2_handler2,2185573,13225774,False,,7410572,slurm,,132112168.0,corral-repl,,0,no,,1,10,,1.0,1.096411373,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffb4e900251a4f01'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5817ef309ab84afa9'}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,1.0,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,30772075,1466521312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-21 15:05:47.922190,28313,232.0
133199358,bigwig,12211944,bigwig,,,2016-06-21 14:55:17.972311,slurm_multi,1466521303.0,0,6.0,main_w1_handler2,2185573,13225770,False,,7410518,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,1,5,,1.0,1.096411373,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffb4e900251a4f01'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5817ef309ab84afa9'}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,1.0,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,30772075,1466520927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-21 15:01:44.926933,28313,376.0
15225042,bigwig,300449350,bigwig,,,2016-09-10 17:26:28.903548,slurm_multi,1473528447.0,0,6.0,main_w4_handler2,1346211,13821103,False,,8042782,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b7f922efa160350'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5459291c64be031b4'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""chr10""",32.0,,32458818,1473528406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-10 17:27:29.347143,14248,41.0
253906460,bigwig,278520989,bigwig,,,2016-06-22 23:11:35.833853,slurm_multi,1466638794.0,0,6.0,main_w1_handler2,2742555,13242284,False,,7428340,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5103689750452c59f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b579d34011365f75bf'}]","""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,30935867,1466637961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-22 23:39:56.156714,86275,833.0
356774928,bigwig,264207254,bigwig,,,2016-06-22 23:11:17.816807,slurm_multi,1466637951.0,0,6.0,main_w1_handler2,2742555,13242282,False,,7428300,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bb56c37154682e0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5643b4c33571cae25'}]","""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,30935867,1466637116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-22 23:25:53.219094,86275,835.0
103873041,bigwig,102848492,bigwig,,,2016-06-23 00:29:06.759240,slurm_multi,1466642570.0,0,6.0,main_w2_handler2,2724737,13242546,False,,7428550,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,true,"[{'src': 'hda', 'id': 'bbd44e69cb8906b577b41f598311c201'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfd7eb278b74a29e'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,30562061,1466641769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-23 00:42:52.724124,50986,801.0
356774928,bigwig,264207254,bigwig,,,2016-06-23 01:13:00.251207,slurm_multi,1466645033.0,0,6.0,main_w2_handler2,2742555,13242653,False,,7428671,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bb56c37154682e0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5643b4c33571cae25'}]","""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bedgraph""","""""",32.0,,30935867,1466644410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-23 01:23:56.211525,86275,623.0
3378487,bigwig,3016648,bigwig,,,2016-06-22 13:41:31.682105,slurm_multi,1466602957.0,0,6.0,main_w1_handler2,2731876,13236301,False,,7421774,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541331bad048e1549'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eca0279119fabaa5'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,30723560,1466602940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-22 13:42:39.153990,85668,17.0
3619207,bigwig,3016648,bigwig,,,2016-06-22 13:40:27.381332,slurm_multi,1466602878.0,0,6.0,main_w1_handler2,2731876,13236289,False,,7421750,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fd1b8d1801bbc72'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eca0279119fabaa5'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,30723560,1466602860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-22 13:41:20.831058,85668,18.0
3538342,bigwig,3016648,bigwig,,,2016-06-22 13:40:57.865125,slurm_multi,1466602909.0,0,6.0,main_w1_handler2,2731876,13236294,False,,7421760,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bd50a91a714afc7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eca0279119fabaa5'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,30723560,1466602892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-22 13:41:50.970476,85668,17.0
3591378,bigwig,3016648,bigwig,,,2016-06-22 13:40:08.517527,slurm_multi,1466602932.0,0,6.0,main_w2_handler2,2731876,13236287,False,,7421767,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1839a2ee4bf9ed0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eca0279119fabaa5'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,30723560,1466602916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-22 13:42:13.702636,85668,16.0
9887056,bigwig,12292244,bigwig,,,2016-06-23 17:37:48.028922,slurm_multi,1466703571.0,0,6.0,main_w2_handler2,2199328,13248554,False,,7435571,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508203f95b070a572'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52dc3a732055e286c'}]","""/galaxy-repl/localdata/chrom/dm3.len""",0,log2,1.0,"""dm3""","""bigwig""","""""",32.0,,31047280,1466703523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-23 17:39:34.011037,38967,48.0
59063947,bigwig,163920209,bigwig,,,2016-06-23 17:34:35.835584,slurm_multi,1466704211.0,0,6.0,main_w2_handler2,2748136,13248520,False,,7435548,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f2cb9ab2c604476'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52d71164c62b232e9'}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",0,log2,1.0,"""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",32.0,,31046668,1466703316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-23 17:50:14.193085,55343,895.0
205475798,bigwig,232985237,bigwig,,,2016-09-11 06:00:48.604983,slurm_multi,1473574943.0,0,6.0,main_w3_handler2,2815753,13822937,False,,8044771,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f50baba7ba81208'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5305bb58b44cf216a'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,32395818,1473573923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-11 06:22:24.219431,50798,1020.0
228312733,bigwig,232985237,bigwig,,,2016-09-11 06:00:49.769862,slurm_multi,1473576968.0,0,6.0,main_w3_handler2,2815753,13822940,False,,8044878,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55633e63b7263ab9e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5305bb58b44cf216a'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,32395818,1473575959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-11 06:56:10.589310,50798,1009.0
195447020,bigwig,232985237,bigwig,,,2016-09-11 06:00:49.361018,slurm_multi,1473575945.0,0,6.0,main_w3_handler2,2815753,13822939,False,,8044826,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a75182c34a723928'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5305bb58b44cf216a'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,32395818,1473574952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-11 06:39:06.946997,50798,993.0
356774928,bigwig,264207254,bigwig,,,2016-06-23 16:46:31.796643,slurm_multi,1466714960.0,0,6.0,main_w1_handler2,2742555,13248308,False,,7436982,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bb56c37154682e0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5643b4c33571cae25'}]","""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,30935867,1466714065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-23 20:49:21.551820,86275,895.0
228312733,bigwig,232985237,bigwig,,,2016-09-11 07:08:43.196298,slurm_multi,1473578694.0,0,6.0,main_w3_handler2,2815753,13823164,False,,8044995,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55633e63b7263ab9e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5305bb58b44cf216a'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,32395818,1473577735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-11 07:24:56.344509,50798,959.0
253906460,bigwig,278520989,bigwig,,,2016-06-23 16:47:04.335693,slurm_multi,1466714056.0,0,6.0,main_w2_handler2,2742555,13248315,False,,7436894,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5103689750452c59f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b579d34011365f75bf'}]","""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,30935867,1466713171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-23 20:34:21.045652,86275,885.0
205475798,bigwig,232985237,bigwig,,,2016-09-11 07:08:42.132804,slurm_multi,1473578698.0,0,6.0,main_w4_handler2,2815753,13823161,False,,8044994,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f50baba7ba81208'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5305bb58b44cf216a'}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,32395818,1473577736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-11 07:25:00.319600,50798,962.0
1810611,bigwig,1122403,bigwig,20.0,len,2016-06-27 14:25:48.077458,slurm_multi,1467037700.0,0,6.0,main_w1_handler2,2744230,13267237,False,,7455654,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5b7616aca0cf61b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5048c296b55fa1423'}]","""/galaxy-repl/main/files/016/368/dataset_16368406.dat""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,30010096,1467037690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-27 14:28:22.963847,77753,10.0
8913661,bigwig,7868018,bigwig,,,2016-06-24 16:11:39.212849,slurm_multi,1466784952.0,0,6.0,main_w1_handler2,2199328,13255384,False,,7442363,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a97009582a26450'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c81441c1297fdafa'}]","""/galaxy-repl/localdata/chrom/dm3.len""",0,log2,1.0,"""dm3""","""bigwig""","""""",32.0,,31047280,1466784906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-24 16:15:54.587526,38967,46.0
37692,bigwig,13114,bigwig,,,2016-06-24 16:11:09.017859,slurm_multi,1466784818.0,0,6.0,main_w1_handler2,2199328,13255382,False,,7442346,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a797c89bdf3f77f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51e2215624780b87c'}]","""/galaxy-repl/localdata/chrom/dm3.len""",0,log2,1.0,"""dm3""","""bigwig""","""""",32.0,,31047280,1466784799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-24 16:13:40.034865,38967,19.0
10462509,bigwig,59459,bigwig,,,2016-06-24 16:10:40.096401,slurm_multi,1466784762.0,0,6.0,main_w1_handler2,2199328,13255381,False,,7442334,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d04af3dd2b93070'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8b0f2a59e1aff8c'}]","""/galaxy-repl/localdata/chrom/dm3.len""",0,log2,1.0,"""dm3""","""bigwig""","""""",32.0,,31047280,1466784711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-24 16:12:44.400411,38967,51.0
16356726,bigwig,6251760,bigwig,,,2016-06-24 16:09:49.615261,slurm_multi,1466789060.0,0,6.0,main_w2_handler2,2199328,13255380,False,,7442770,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ac667fa4b0e84e9'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7180190e1ed4eb6'}]","""/galaxy-repl/localdata/chrom/dm3.len""",0,log2,1.0,"""dm3""","""bigwig""","""""",32.0,,31047280,1466789012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-24 17:24:21.817690,38967,48.0
59063947,bigwig,163920209,bigwig,,,2016-06-24 17:11:38.118998,slurm_multi,1466793891.0,0,6.0,main_w1_handler2,2748136,13255746,False,,7443028,slurm,,132112168.0,corral-repl,,0,no,,1,10,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f2cb9ab2c604476'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52d71164c62b232e9'}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",1,ratio,1.0,"""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",32.0,,31046668,1466791386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-24 18:44:52.281549,55343,2505.0
91965751,bigwig,93316563,bigwig,,,2016-06-24 21:51:36.288817,slurm_multi,1466808522.0,0,6.0,main_w1_handler2,2633775,13257341,False,,7444493,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5129a67277a439a11'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a47e5f649eadfd2b'}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,31065766,1466807805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-24 22:48:43.707882,46988,717.0
15816696,bigwig,17976482,bigwig,,,2016-06-26 07:23:49.456958,slurm_multi,1466926131.0,0,6.0,main_w2_handler2,2113047,13261462,False,,7449212,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe5ac57d4129def5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3e0a991bc42db5b'}]","""/galaxy-repl/localdata/chrom/dm3.len""",0,log2,1.0,"""dm3""","""bigwig""","""""",32.0,,30757015,1466926062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-26 07:28:52.713124,55663,69.0
44474148,bigwig,44474148,bigwig,,,2016-06-27 15:19:04.304998,slurm_multi,1467041630.0,0,6.0,main_w2_handler2,2749251,13267774,False,,7456188,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5779e468516dba163'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5779e468516dba163'}]","""/galaxy-repl/localdata/chrom/mm10.len""",4,reciprocal_ratio,1.0,"""mm10""","""bigwig""","""""",32.0,,31065773,1467041005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-27 15:33:53.955552,86583,625.0
549934,bigwig,549934,bigwig,20.0,len,2016-06-27 15:47:29.965419,slurm_multi,1467042493.0,0,6.0,main_w2_handler2,2744230,13268087,False,,7456492,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bda3997791f1a34'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52bda3997791f1a34'}]","""/galaxy-repl/main/files/016/368/dataset_16368406.dat""",0,log2,1.0,"""?""","""bedgraph""","""""",32.0,,30010096,1467042484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-27 15:48:16.417237,77753,9.0
517021,bigwig,359179,bigwig,20.0,len,2016-06-27 15:41:36.181773,slurm_multi,1467042170.0,0,6.0,main_w2_handler2,2744230,13268028,False,,7456430,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55194ef4213ddec14'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b510903b6f9329c242'}]","""/galaxy-repl/main/files/016/368/dataset_16368406.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,30010096,1467042160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-27 15:42:54.666899,77753,10.0
3619207,bigwig,3016648,bigwig,,,2016-06-28 09:36:00.061904,slurm_multi,1467106971.0,0,6.0,main_w1_handler2,2731876,13275983,False,,7465343,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fd1b8d1801bbc72'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eca0279119fabaa5'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,31130933,1467106954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-28 09:42:53.115497,85668,17.0
62384470,bigwig,109106139,bigwig,,,2016-06-28 23:40:47.005086,slurm_multi,1467158009.0,0,6.0,main_w1_handler2,2742586,13282430,False,,7471976,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528ff15687e0142fd'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb15f71ca3422e15'}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,30192208,1467157360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-28 23:53:31.375654,34777,649.0
63300894,bigwig,109106139,bigwig,,,2016-06-28 23:40:48.703278,slurm_multi,1467158719.0,0,6.0,main_w1_handler2,2742586,13282432,False,,7472089,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c75e5b45d0cf251'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb15f71ca3422e15'}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,30192208,1467158071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-29 00:05:20.298838,34777,648.0
54123150,bigwig,109106139,bigwig,,,2016-06-28 23:40:47.939030,slurm_multi,1467176197.0,0,6.0,main_w2_handler2,2742586,13282431,False,,7473598,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505766bddd3a20e27'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb15f71ca3422e15'}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,30192208,1467175479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-06-29 05:33:27.101512,34777,718.0
