chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,gene_annotation_model,gene_annotation_model_filetype,handler,history_id,id,imported,info,input1,input10,input10_filetype,input11,input11_filetype,input12,input12_filetype,input13,input13_filetype,input14,input14_filetype,input15,input15_filetype,input16,input16_filetype,input17,input17_filetype,input18,input18_filetype,input19,input19_filetype,input1_filetype,input2,input20,input20_filetype,input21,input21_filetype,input22,input22_filetype,input23,input23_filetype,input24,input24_filetype,input25,input25_filetype,input26,input26_filetype,input27,input27_filetype,input28,input28_filetype,input29,input29_filetype,input2_filetype,input3,input30,input30_filetype,input31,input31_filetype,input32,input32_filetype,input33,input33_filetype,input34,input34_filetype,input35,input35_filetype,input36,input36_filetype,input37,input37_filetype,input38,input38_filetype,input39,input39_filetype,input3_filetype,input4,input40,input40_filetype,input41,input41_filetype,input42,input42_filetype,input43,input43_filetype,input44,input44_filetype,input45,input45_filetype,input46,input46_filetype,input47,input47_filetype,input48,input48_filetype,input49,input49_filetype,input4_filetype,input5,input50,input50_filetype,input5_filetype,input6,input6_filetype,input7,input7_filetype,input8,input8_filetype,input9,input9_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model,parameters.params.own_junctions.gene_model_ann.gene_annotation_model.values,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.raw_juncs,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.rgid,parameters.readGroup.rglb,parameters.readGroup.rgpl,parameters.readGroup.rgsm,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.index.__class__,parameters.refGenomeSource.index.value,parameters.refGenomeSource.ownFile,parameters.refGenomeSource.ownFile.values,parameters.singlePaired.__current_case__,parameters.singlePaired.input,parameters.singlePaired.input.values,parameters.singlePaired.input1,parameters.singlePaired.input1.values,parameters.singlePaired.input2,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,params|own_junctions|gene_annotation_model,params|own_junctions|gene_annotation_model_filetype,processor_count,raw_juncs,raw_juncs_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-08 23:51:09.806698,slurm_multi_dynamic_walltime,1431132918.0,0,6.0,,,main_w2_handler2,2299399,9432971,False,,993799403,,,,,,,,,,,,,,,,,,,,,fastqsanger,993799403.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760022,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""16a87f9ef5dd11e4bf9b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm9,,,,,1,,,19643412.0,,19643413.0,,300,20,Yes,paired,,,32.0,,,,22847374.0,1431130214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-09 00:55:25.623702,8522.0,2704.0
,,2015-05-08 21:44:47.196135,slurm_multi_dynamic_walltime,1431125692.0,0,6.0,,,main_w2_handler2,2299297,9432683,False,,1035144974,,,,,,,,,,,,,,,,,,,,,fastqsanger,1035144974.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759681,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""70b936d4f5cb11e4999c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm9,,,,,1,,,19642874.0,,19642875.0,,300,20,Yes,paired,,,32.0,,,,22847374.0,1431122661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-08 22:55:00.422543,8522.0,3031.0
,,2015-05-08 23:24:18.401543,slurm_multi_dynamic_walltime,1431128163.0,0,6.0,,,main_w2_handler2,2298905,9432929,False,,8202597,,,,,,,,,,,,,,,,,,,,,fastqsanger,8202597.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759928,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19female,,,,,1,,,19642479.0,,19642538.0,,110,20,Yes,paired,,,32.0,,,,22971827.0,1431127486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-08 23:36:08.828559,63300.0,677.0
,,2015-05-07 10:27:15.583005,pulsar_stampede_normal,1431087068.0,0,16.0,,,main_w2_handler2,2289346,9419354,False,,2659295944,,,,,,,,,,,,,,,,,,,,,fastqsanger,2659295944.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9419354,amqp_pulsar_stampede,,32815324.0,corral-repl,,,,1.0,yes,pulsar_stampede_normal,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg38,,,,,1,,,19619693.0,,19619694.0,,300,20,Yes,paired,,,16.0,,,,22887020.0,1431073154.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-08 17:10:46.877619,44985.0,13914.0
,,2015-05-08 17:21:42.362853,slurm_multi_dynamic_walltime,1431107303.0,0,6.0,,,main_w2_handler2,2294602,9431079,False,,4974451488,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3758359,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-firststrand,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,ce10,,,,,0,,,19596926.0,,,,,,,single,,,32.0,,,,22897234.0,1431105721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-08 17:48:31.788007,63167.0,1582.0
,,2015-04-12 12:41:55.508229,slurm_multi,1428923817.0,0,6.0,,,main_w2_handler2,2266898,9207192,False,,12030046180,,,,,,,,,,,,,,,,,,,,,fastqsanger,12030046180.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489423,slurm,,132112168.0,corral-repl,,,,,,,"""4a618f64e11111e4874a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,,UnvalidatedValue,hg19,,,1,,,19247934.0,,19247612.0,,110,20,Yes,paired,,,32.0,,,,22275562.0,1428842531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-13 11:17:02.873103,61994.0,81286.0
,,2015-05-08 19:24:30.291840,slurm_multi_dynamic_walltime,1431114637.0,0,6.0,,,main_w2_handler2,2294602,9431936,False,,5258366056,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759159,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-firststrand,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,ce10,,,,,0,,,19595455.0,,,,,,,single,,,32.0,,,,22897234.0,1431113160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-08 19:50:44.950093,63167.0,1477.0
,,2015-05-08 23:22:59.956447,slurm_multi_dynamic_walltime,1431127960.0,0,6.0,,,main_w2_handler2,2298905,9432927,False,,6218201,,,,,,,,,,,,,,,,,,,,,fastqsanger,6218201.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759925,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19female,,,,,1,,,19642563.0,,19642578.0,,110,20,Yes,paired,,,32.0,,,,22971827.0,1431127404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-08 23:32:46.914572,63300.0,556.0
,,2015-05-06 14:47:23.738332,slurm_multi_dynamic_walltime,1430929344.0,0,6.0,,,main_w2_handler2,2294351,9411156,False,,2839784958,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741913,slurm,,132112168.0,corral-repl,,,,1.0,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,8,1.0,Yes,0.0,Yes,very-sensitive,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg19,,,,,0,,,19601613.0,,,,,,,single,,,32.0,,,,22759314.0,1430926563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 16:36:28.704653,56978.0,2781.0
,,2015-05-06 14:49:16.483285,slurm_multi_dynamic_walltime,1430932773.0,0,6.0,,,main_w2_handler2,2294351,9411226,False,,2865638884,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742979,slurm,,132112168.0,corral-repl,,,,1.0,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,8,1.0,Yes,0.0,Yes,very-sensitive,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg19,,,,,0,,,19601614.0,,,,,,,single,,,32.0,,,,22759314.0,1430930233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 17:19:52.552352,56978.0,2540.0
,,2015-05-06 14:06:35.606569,slurm_multi_dynamic_walltime,1430931480.0,0,6.0,65942650.0,gtf,main_w2_handler2,1762951,9410371,False,,15850789589,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740776,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,0.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,0.0,1.0,19512246.0,,Yes,Yes,0.0,,No,Yes,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm10,,,,,0,,,13850225.0,,,,,,,single,,,32.0,,,,21646873.0,1430921223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 16:58:11.489501,40405.0,10257.0
,,2015-04-13 07:08:23.327562,slurm_multi,1428924273.0,0,6.0,,,main_w2_handler2,2268197,9213368,False,,3607842154,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495384,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,dm3,,,,,0,,,19260724.0,,,,,,,single,,,32.0,,,,21958727.0,1428909736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-13 11:24:43.991106,50960.0,14537.0
,,2015-04-13 07:10:56.220720,slurm_multi,1428924385.0,0,6.0,,,main_w2_handler2,2248574,9213395,False,,2688180419,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496235,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg38,,,,,0,,,19261199.0,,,,,,,single,,,32.0,,,,22413527.0,1428916335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-13 11:26:35.061015,38221.0,8050.0
,,2015-05-06 16:23:27.507145,slurm_multi_dynamic_walltime,1430932113.0,0,6.0,,,main_w2_handler2,2295864,9412482,False,,443365013,,,,,,,,,,,,,,,,,,,,,fastqsanger,443365013.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742974,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""36b479bef40c11e4b5e8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm9,,,,,1,,,19610418.0,,19610419.0,,300,20,Yes,paired,,,32.0,,,,22847374.0,1430930203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 17:08:52.302948,8522.0,1910.0
,,2015-05-06 14:41:14.073612,slurm_multi_dynamic_walltime,1430933057.0,0,6.0,,,main_w2_handler2,2294351,9411080,False,,8546823172,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741325,slurm,,132112168.0,corral-repl,,,,1.0,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,8,1.0,Yes,0.0,Yes,very-sensitive,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg19,,,,,0,,,19601610.0,,,,,,,single,,,32.0,,,,22759314.0,1430923303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 17:25:24.878190,56978.0,9754.0
,,2015-05-06 16:22:21.605657,slurm_multi_dynamic_walltime,1430932561.0,0,6.0,,,main_w2_handler2,2295861,9412472,False,,642821444,,,,,,,,,,,,,,,,,,,,,fastqsanger,642821444.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742997,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""0b2bf3e4f40c11e489d6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm9,,,,,1,,,19610401.0,,19610402.0,,300,20,Yes,paired,,,32.0,,,,22847374.0,1430930293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 17:16:23.822891,8522.0,2268.0
,,2015-05-06 17:24:47.306372,slurm_multi_dynamic_walltime,1430933717.0,0,6.0,,,main_w2_handler2,2295859,9413234,False,,5924089,,,,,,,,,,,,,,,,,,,,,fastqsanger,5924089.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743423,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19611223.0,,19611223.0,,110,20,Yes,paired,,,32.0,,,,22275582.0,1430933146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 17:35:43.117379,61995.0,571.0
,,2015-05-06 16:24:43.862368,slurm_multi_dynamic_walltime,1430934118.0,0,6.0,,,main_w2_handler2,2295868,9412508,False,,392118682,,,,,,,,,,,,,,,,,,,,,fastqsanger,392118682.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743316,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""64da6ad8f40c11e48002005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm9,,,,,1,,,19610450.0,,19610453.0,,300,20,Yes,paired,,,32.0,,,,22847374.0,1430932149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 17:42:52.932129,8522.0,1969.0
,,2015-04-13 04:47:53.759130,slurm_multi,1428924620.0,0,6.0,,,main_w2_handler2,2268030,9212118,False,,2593410116,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496330,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,0,,,19257338.0,,,,,,,single,,,32.0,,,,22285263.0,1428917462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-13 11:30:24.654666,46798.0,7158.0
,,2015-04-13 10:38:03.073103,slurm_multi,1428924731.0,0,6.0,,,main_w2_handler2,2245794,9214808,False,,2629366071,,,,,,,,,,,,,,,,,,,,,fastqsanger,2629366071.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496873,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,Arabidopsis_thaliana_TAIR10,,,,,1,,,19067701.0,,19068733.0,,270,20,Yes,paired,,,32.0,,,,22110188.0,1428921500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-13 11:32:20.045818,61278.0,3231.0
,,2015-05-06 17:46:20.773514,slurm_multi_dynamic_walltime,1430936275.0,0,6.0,,,main_w2_handler2,2250313,9413496,False,,2502318459,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743515,slurm,,132112168.0,corral-repl,75201077.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,25,25,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,1,history,,,,19127186.0,,0,,,19565178.0,,,,,,,single,,,32.0,,,,22766877.0,1430934406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 18:18:25.384454,61523.0,1869.0
,,2015-05-06 14:52:46.419077,slurm_multi_dynamic_walltime,1430935692.0,0,6.0,,,main_w2_handler2,2294351,9411266,False,,2916568092,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743424,slurm,,132112168.0,corral-repl,,,,1.0,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,8,1.0,Yes,0.0,Yes,very-sensitive,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg19,,,,,0,,,19601616.0,,,,,,,single,,,32.0,,,,22759314.0,1430933169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 18:08:46.050293,56978.0,2523.0
,,2015-05-06 17:57:49.367049,slurm_multi_dynamic_walltime,1430935754.0,0,6.0,,,main_w2_handler2,2295970,9413750,False,,8202597,,,,,,,,,,,,,,,,,,,,,fastqsanger,8202597.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743606,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19female,,,,,1,,,19611837.0,,19611904.0,,110,20,Yes,paired,,,32.0,,,,22913502.0,1430935108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 18:09:37.866384,63213.0,646.0
,,2015-05-06 16:25:37.520779,slurm_multi_dynamic_walltime,1430935807.0,0,6.0,,,main_w2_handler2,2295871,9412560,False,,543303667,,,,,,,,,,,,,,,,,,,,,fastqsanger,543303667.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743413,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""82dad590f40c11e4885a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm9,,,,,1,,,19610508.0,,19610512.0,,300,20,Yes,paired,,,32.0,,,,22847374.0,1430933009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 18:10:33.809755,8522.0,2798.0
