chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_opts.__current_case__,parameters.adv_opts.adv_opts_selector,parameters.adv_opts.column_end,parameters.adv_opts.column_start,parameters.chromInfo,parameters.dbkey,parameters.ignore_case,parameters.infile,parameters.infile.values,parameters.is_numeric,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-21 11:53:43.949841,slurm_normal,1490097231.0,0,,1.0,main_w4_handler0,3039620,15352840,False,53660,tabular,,9492286.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""",,"[{'src': 'hda', 'id': 28856747}]","""false""",32.0,,36631830.0,1490097227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-03-21 11:53:52.492274,,4.0
,,2017-01-12 22:35:55.547815,slurm_normal,1484260562.0,0,,1.0,main_w4_handler1,2882903,14754435,False,26878,interval,,8919270.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 27912476}]","""false""",32.0,,35346871.0,1484260558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-12 22:36:05.986654,46988.0,4.0
,,2017-01-16 17:37:46.269560,slurm_normal,1484588273.0,0,,1.0,main_w4_handler0,2955654,14781003,False,419941,tabular,,8942944.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,25,14,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27949295}]","""false""",32.0,,34573643.0,1484588269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-16 17:37:55.141373,95914.0,4.0
,,2017-01-12 22:45:28.200259,slurm_normal,1484261135.0,0,,1.0,main_w4_handler1,2882903,14754517,False,42731,interval,,8919352.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 27912592}]","""false""",32.0,,35346871.0,1484261131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-12 22:45:38.661414,46988.0,4.0
,,2017-03-21 11:56:31.239044,slurm_normal,1490097409.0,0,,1.0,main_w4_handler1,3039620,15352852,False,53660,tabular,,9492298.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,8,7,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""",,"[{'src': 'hda', 'id': 28856747}]","""false""",32.0,,36631830.0,1490097395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-03-21 11:56:50.773372,,14.0
,,2017-01-13 07:24:05.275614,slurm_normal,1484292254.0,0,,1.0,main_w4_handler1,2953589,14756444,False,34805,tabular,,8920979.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27913927}]","""false""",32.0,,35069441.0,1484292248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-13 07:24:16.132851,50879.0,6.0
,,2017-01-13 08:49:25.724892,slurm_normal,1484297380.0,0,,1.0,main_w3_handler1,2953589,14756783,False,261391,tabular,,8921298.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 27915830}]","""false""",32.0,,35069441.0,1484297376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-13 08:49:43.976889,50879.0,4.0
,,2016-11-08 15:58:15.372837,slurm_normal,1478622581.0,0,,1.0,main_w4_handler1,2885207,14286354,False,17402,tabular,,8494386.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a10a33e42962e26'}]","""false""",32.0,,34143679.0,1478622575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-08 16:29:47.439563,15920.0,6.0
,,2017-05-30 13:23:32.765017,slurm_normal,1496151208.0,0,,1.0,main_w4_handler1,2408954,15968302,False,803,bed,,10065109.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816460}]","""false""",32.0,,36732463.0,1496151204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:36:36.054832,65481.0,4.0
,,2016-11-11 15:46:16.000212,slurm_normal,1478879484.0,0,,1.0,main_w4_handler1,2890082,14317986,False,1639,bed,,8526015.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fad5dbd8bc74141a'}]","""false""",32.0,,33291225.0,1478879472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-11 15:51:33.992808,63217.0,12.0
,,2016-11-09 02:02:35.907234,slurm_normal,1478656962.0,0,,1.0,main_w3_handler0,2408954,14291335,False,11029,bed,,8499775.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507205020638b3704'}]","""false""",32.0,,33225411.0,1478656959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-09 02:02:43.761684,65481.0,3.0
,,2016-11-09 02:02:01.293905,slurm_normal,1478656928.0,0,,1.0,main_w3_handler1,2408954,14291330,False,2486,bed,,8499770.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e40398764adcb176'}]","""false""",32.0,,33225411.0,1478656925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-09 02:02:10.673096,65481.0,3.0
,,2017-01-13 17:05:51.914119,slurm_normal,1484327169.0,0,,1.0,main_w3_handler0,2882903,14761232,False,43150,tabular,,8925586.roundup,slurm,,132111800.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 27921956}]","""false""",32.0,,35366396.0,1484327162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-13 17:06:17.469887,46988.0,7.0
,,2016-11-09 02:03:59.645473,slurm_normal,1478657050.0,0,,1.0,main_w3_handler0,2408954,14291342,False,4886,bed,,8499784.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bf1162cab5e3f13'}]","""false""",32.0,,33225411.0,1478657041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-09 02:04:12.401517,65481.0,9.0
,,2017-01-13 17:05:52.626798,slurm_normal,1484327164.0,0,,1.0,main_w4_handler1,2882903,14761233,False,84708,tabular,,8925584.roundup,slurm,,132111800.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 27921958}]","""false""",32.0,,35366396.0,1484327158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-13 17:06:07.173699,46988.0,6.0
,,2016-11-09 13:42:09.769004,slurm_normal,1478698938.0,0,,1.0,main_w4_handler0,2408954,14295387,False,2575,bed,,8503512.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562c0225fd13f821b'}]","""false""",32.0,,33225411.0,1478698932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-09 13:42:23.154121,65481.0,6.0
,,2017-05-30 13:20:08.837648,slurm_normal,1496150423.0,0,,1.0,main_w3_handler0,2408954,15968261,False,6040,bed,,10064981.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816415}]","""false""",32.0,,36732463.0,1496150420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:20:27.351074,65481.0,3.0
,,2017-05-30 13:19:55.248901,slurm_normal,1496150410.0,0,,1.0,main_w3_handler0,2408954,15968259,False,4261,bed,,10064979.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816399}]","""false""",32.0,,36732463.0,1496150407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:20:14.610693,65481.0,3.0
,,2017-05-30 13:19:42.740254,slurm_normal,1496150398.0,0,,1.0,main_w3_handler0,2408954,15968255,False,14758,bed,,10064976.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816394}]","""false""",32.0,,36732463.0,1496150395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:20:00.308129,65481.0,3.0
,,2017-05-30 13:21:13.613027,slurm_normal,1496150525.0,0,,1.0,main_w3_handler1,2408954,15968278,False,626,bed,,10065004.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816427}]","""false""",32.0,,36732463.0,1496150521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:22:07.636301,65481.0,4.0
,,2016-11-09 13:41:33.990891,slurm_normal,1478698901.0,0,,1.0,main_w4_handler1,2408954,14295383,False,12102,bed,,8503509.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd9a8624ff97172d'}]","""false""",32.0,,33225411.0,1478698896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-09 13:41:44.508724,65481.0,5.0
,,2017-05-30 13:21:39.590958,slurm_normal,1496150550.0,0,,1.0,main_w3_handler1,2408954,15968285,False,213,bed,,10065008.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816432}]","""false""",32.0,,36732463.0,1496150547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:22:32.226444,65481.0,3.0
,,2017-05-30 13:20:27.060957,slurm_normal,1496150628.0,0,,1.0,main_w4_handler0,2408954,15968272,False,2236,bed,,10065019.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816423}]","""false""",32.0,,36732463.0,1496150624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:27:56.555805,65481.0,4.0
,,2016-11-09 15:12:07.967865,slurm_normal,1478704334.0,0,,1.0,main_w3_handler1,2408954,14296120,False,1393,bed,,8504241.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c166e4647ebcb78c'}]","""false""",32.0,,33225411.0,1478704331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-09 15:12:17.486812,65481.0,3.0
,,2016-11-09 15:12:28.386220,slurm_normal,1478704358.0,0,,1.0,main_w4_handler0,2408954,14296127,False,1859,bed,,8504248.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578b94d718fe74e53'}]","""false""",32.0,,33225411.0,1478704353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-09 15:12:42.555320,65481.0,5.0
,,2016-11-09 15:13:07.713903,slurm_normal,1478704396.0,0,,1.0,main_w3_handler1,2408954,14296137,False,1095,bed,,8504258.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer10.len""","""danRer10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e06c32a3cd2282ba'}]","""false""",32.0,,33225411.0,1478704391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-09 15:13:19.487816,65481.0,5.0
,,2017-05-30 13:23:50.548474,slurm_normal,1496150807.0,0,,1.0,main_w3_handler0,2408954,15968303,False,1060,bed,,10065048.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816509}]","""false""",32.0,,36732463.0,1496150804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:26:50.978161,65481.0,3.0
,,2017-05-30 13:24:07.534677,slurm_normal,1496150922.0,0,,1.0,main_w3_handler1,2408954,15968304,False,679,bed,,10065065.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816539}]","""false""",32.0,,36732463.0,1496150919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:28:45.359588,65481.0,3.0
,,2017-05-30 13:21:53.083218,slurm_normal,1496150697.0,0,,1.0,main_w4_handler1,2408954,15968289,False,1639,bed,,10065027.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816452}]","""false""",32.0,,36732463.0,1496150693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:28:34.554963,65481.0,4.0
,,2017-05-30 13:22:14.743901,slurm_normal,1496150699.0,0,,1.0,main_w4_handler0,2408954,15968293,False,627,bed,,10065029.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816441}]","""false""",32.0,,36732463.0,1496150696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:29:04.800023,65481.0,3.0
,,2016-11-11 19:44:40.232427,slurm_normal,1478893501.0,0,,1.0,main_w4_handler1,2755291,14320679,False,19585,bed,,8528766.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580c34500bcefcb6e'}]","""false""",32.0,,33505462.0,1478893496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-11 19:45:07.581272,86864.0,5.0
,,2017-05-30 13:22:59.206260,slurm_normal,1496151085.0,0,,1.0,main_w4_handler1,2408954,15968300,False,3348,bed,,10065084.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 29816458}]","""false""",32.0,,36732463.0,1496151082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-05-30 13:36:03.763657,65481.0,3.0
,,2017-01-13 15:42:34.727131,slurm_normal,1484322164.0,0,,1.0,main_w4_handler0,2882903,14759950,False,34946,interval,,8924404.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 27912673}]","""false""",32.0,,35366396.0,1484322160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-13 15:42:47.293160,46988.0,4.0
,,2017-01-13 15:57:04.683831,slurm_normal,1484323036.0,0,,1.0,main_w3_handler1,2882903,14760190,False,34070,interval,,8924621.roundup,slurm,,132111800.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 27921060}]","""false""",32.0,,35366396.0,1484323031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-13 15:57:20.683692,46988.0,5.0
,,2017-01-13 15:57:05.133771,slurm_normal,1484323038.0,0,,1.0,main_w4_handler0,2882903,14760191,False,23691,interval,,8924622.roundup,slurm,,132111800.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 27921082}]","""false""",32.0,,35366396.0,1484323034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-13 15:57:24.278670,46988.0,4.0
,,2016-11-10 21:39:15.810054,slurm_normal,1478814243.0,0,,1.0,main_w3_handler0,2890082,14310938,False,174299,bed,,8519004.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc8f222d5ba74fc6'}]","""false""",32.0,,33291225.0,1478814054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-10 21:44:11.100615,63217.0,189.0
,,2016-11-10 21:49:41.071239,slurm_normal,1478814851.0,0,,1.0,main_w4_handler1,2890082,14311018,False,57873,bed,,8519066.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5858499c31e8d4a53'}]","""false""",32.0,,33291225.0,1478814612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-10 21:54:17.440207,63217.0,239.0
,,2016-11-11 19:30:31.736406,slurm_normal,1478892745.0,0,,1.0,main_w4_handler0,2755291,14320594,False,444356,bed,,8528622.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e665716bfea7cd0'}]","""false""",32.0,,33505462.0,1478892639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-11 19:32:30.344283,86864.0,106.0
,,2016-11-11 19:49:48.100859,slurm_normal,1478893796.0,0,,1.0,main_w3_handler1,2755291,14320733,False,3096,bed,,8528816.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569ca0c6b9598e55f'}]","""false""",32.0,,33505462.0,1478893791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-11 19:50:01.282012,86864.0,5.0
,,2016-11-11 19:49:57.626051,slurm_normal,1478893815.0,0,,1.0,main_w4_handler0,2755291,14320735,False,2204,bed,,8528818.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5206be45847efefef'}]","""false""",32.0,,33505462.0,1478893804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-11 19:50:19.524009,86864.0,11.0
,,2016-11-15 21:18:44.244314,slurm_normal,1479244956.0,0,,1.0,main_w4_handler0,2408954,14348691,False,167648,bed,,8554752.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aab58279efd99505'}]","""false""",32.0,,33225411.0,1479244743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-15 21:23:52.336430,65481.0,213.0
,,2016-11-12 19:31:25.306403,slurm_normal,1478979138.0,0,,1.0,main_w3_handler1,2656433,14325843,False,703125722,sam,,8533382.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a3947d88d556905'}]","""false""",32.0,,34144680.0,1478979109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-12 19:32:20.857688,81910.0,29.0
,,2016-11-13 05:32:48.476155,slurm_normal,1479015183.0,0,,1.0,main_w4_handler1,2892220,14327637,False,271650115,sam,,8534990.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,10,10,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565f997d9134d947d'}]","""false""",32.0,,34226682.0,1479015172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-13 05:33:05.666982,94709.0,11.0
,,2016-11-14 17:21:49.988882,slurm_normal,1479144121.0,0,,1.0,main_w3_handler0,2870046,14336056,False,271650115,sam,,8542103.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,10,10,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bc786c41a771d6c'}]","""false""",32.0,,34237703.0,1479144113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-14 17:22:03.244319,93094.0,8.0
,,2016-11-15 03:07:30.682425,slurm_normal,1479179438.0,0,,1.0,main_w4_handler0,2858450,14341049,False,4348,tabular,,8547356.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b80705d2a9b552be'}]","""false""",32.0,,34143679.0,1479179256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-15 03:10:40.349665,15920.0,182.0
,,2016-11-16 13:26:56.077122,slurm_normal,1479302925.0,0,,1.0,main_w3_handler0,2408954,14354620,False,90461,bed,,8560597.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b679d2213b16bee'}]","""false""",32.0,,33225411.0,1479302918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-16 13:28:48.716632,65481.0,7.0
,,2017-01-14 13:59:07.669903,slurm_normal,1484402355.0,0,,1.0,main_w4_handler0,2221696,14767012,False,1249119,bed,,8930677.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""false""",,"[{'src': 'hda', 'id': 27927450}]","""false""",32.0,,35086318.0,1484402351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2017-01-14 13:59:16.498833,49703.0,4.0
,,2016-11-15 20:43:57.461688,slurm_normal,1479242994.0,0,,1.0,main_w4_handler1,2408954,14348441,False,576817,bed,,8554471.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b83a54392dd6208'}]","""false""",32.0,,33225411.0,1479242794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-11-15 20:50:04.684946,65481.0,200.0
