chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.minlen,parameters.minoe,parameters.minpc,parameters.shift,parameters.window,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-06 14:21:45.958070,slurm_normal,1475763762.0,0.0,,1.0,main_w3_handler1,2844993,14020653,False,,59455099,fasta,8238653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc04c002f1106555'}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,33498387.0,1475763744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:22:45.023130,,18.0
,,2016-10-06 15:19:39.701387,slurm_normal,1475767412.0,0.0,,1.0,main_w4_handler0,2844980,14021219,False,,32537678,fasta,8239234.roundup,slurm,,132112168.0,corral-repl,,"""44fe91e88bd811e69365005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a0c2e3227b82c6d'}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,33501583.0,1475767384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 15:23:37.478119,91732.0,28.0
,,2016-10-06 13:57:15.796486,slurm_normal,1475762436.0,0.0,,1.0,main_w3_handler0,2844979,14020345,False,,59455099,fasta,8238466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52eb78a2b7d8a63a8'}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,33498265.0,1475762423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:00:39.177350,,13.0
,,2016-10-06 14:30:36.476305,slurm_normal,1475764289.0,0.0,,1.0,main_w3_handler1,2844976,14020748,False,,59455099,fasta,8238722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5beba94cac1f67709'}]","""200""","""0.6""","""50.0""","""1000""","""1000""",32.0,,33498259.0,1475764273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:31:32.229924,,16.0
,,2016-10-06 14:15:23.561984,slurm_normal,1475763425.0,0.0,,1.0,main_w4_handler1,2844977,14020610,False,,59455099,fasta,8238608.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff1b58c37b830746'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,33498260.0,1475763362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:17:09.278278,,63.0
,,2016-10-06 14:17:09.213080,slurm_normal,1475763498.0,0.0,,1.0,main_w4_handler1,2844998,14020625,False,,59455099,fasta,8238622.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa043838c2604d5d'}]","""200""","""0.6""","""50.0""","""500000""","""500000""",32.0,,33498591.0,1475763474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:18:24.233176,,24.0
,,2016-10-06 14:16:20.828429,slurm_normal,1475763490.0,0.0,,1.0,main_w3_handler1,2844986,14020617,False,,59455099,fasta,8238619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5387edead1331def2'}]","""200""","""0.6""","""50.0""","""1000""","""1000""",32.0,,33498346.0,1475763471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:18:13.204056,,19.0
,,2016-10-06 14:17:51.324253,slurm_normal,1475763546.0,0.0,,1.0,main_w3_handler1,2844998,14020633,False,,59455099,fasta,8238631.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa043838c2604d5d'}]","""200""","""0.6""","""50.0""","""5000""","""5000""",32.0,,33498591.0,1475763520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:19:10.377265,,26.0
,,2016-10-06 14:14:53.495474,slurm_normal,1475763352.0,0.0,,1.0,main_w4_handler0,2844982,14020605,False,,59455099,fasta,8238604.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512573fc5b7dd8fc0'}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,33498268.0,1475763328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:15:56.229338,,24.0
,,2016-10-06 14:45:13.564846,slurm_normal,1475765190.0,0.0,,1.0,main_w4_handler0,2844991,14020874,False,,59455099,fasta,8238848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f96f94379a382973'}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,33498359.0,1475765150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:46:34.346157,,40.0
,,2016-10-06 14:14:45.105804,slurm_normal,1475763358.0,0.0,,1.0,main_w3_handler0,2844983,14020604,False,,59455099,fasta,8238605.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cc3493a47f34409'}]","""200""","""0.6""","""50.0""","""100000""","""100000""",32.0,,33498269.0,1475763337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:17:23.215043,,21.0
,,2016-10-06 14:31:46.196966,slurm_normal,1475764363.0,0.0,,1.0,main_w3_handler1,2844995,14020759,False,,59455099,fasta,8238737.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54db5139e10f5a653'}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,33498472.0,1475764343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:32:46.734700,,20.0
,,2016-10-06 14:29:34.426219,slurm_normal,1475764238.0,0.0,,1.0,main_w3_handler1,2844981,14020741,False,,59455099,fasta,8238714.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5914999f4f67920'}]","""200""","""0.6""","""50.0""","""4000""","""4000""",32.0,,33498267.0,1475764214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:30:41.230618,,24.0
,,2016-10-06 14:11:33.859350,slurm_normal,1475763150.0,0.0,,1.0,main_w4_handler0,2844978,14020572,False,,59455099,fasta,8238583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bcd79f105840b0f'}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,33498261.0,1475763134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:12:39.584124,,16.0
,,2016-10-06 14:24:39.132227,slurm_normal,1475763942.0,0.0,,1.0,main_w4_handler0,2844984,14020681,False,,59455099,fasta,8238670.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571a779bddcdc3df7'}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,33498342.0,1475763924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:25:56.403440,,18.0
,,2016-10-06 14:33:33.234014,slurm_normal,1475764463.0,0.0,,1.0,main_w3_handler0,2844975,14020776,False,,59455099,fasta,8238753.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532eacf6425abc048'}]","""200""","""0.6""","""50.0""","""1000""","""1000""",32.0,,33498258.0,1475764444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-06 14:34:25.370984,,19.0
,,2016-10-09 17:56:40.530151,slurm_normal,1476035842.0,0.0,,1.0,main_w4_handler1,2700355,14039867,False,,133457,fasta,8257277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56304b7888a857fc9'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,33559566.0,1476035835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-09 17:57:24.895101,6102.0,7.0
,,2016-10-07 15:20:17.535102,slurm_normal,1475853804.0,0.0,,1.0,main_w4_handler1,2844978,14030544,False,,32537678,fasta,8248095.roundup,slurm,,132112168.0,corral-repl,,"""89c99fb08ca111e6a678005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569b5acf8d9ada2ff'}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,33527480.0,1475853665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-10-07 15:23:29.296695,91729.0,139.0
22348.0,len,2016-11-07 16:51:24.559751,slurm_normal,1478540728.0,0.0,,1.0,main_w4_handler0,2871876,14276271,False,,990744229,fasta,8484490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/709/dataset_17709438.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542c1d076d382c440'}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,33947225.0,1478539139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-11-07 17:45:32.877459,74690.0,1589.0
,,2016-11-29 11:03:14.363160,slurm_normal,1480417404.0,0.0,,1.0,main_w3_handler1,2871708,14443271,False,,16724,fasta,8640602.roundup,slurm,,132112168.0,corral-repl,,"""64d1e6f8b62311e69540005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27429726}]","""200""","""0.6""","""50.0""","""4000""","""4000""",32.0,,,1480417397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-11-29 11:03:27.615344,91745.0,7.0
,,2016-12-01 11:26:49.241827,slurm_normal,1480591624.0,0.0,,1.0,main_w4_handler0,2914056,14460673,False,,15971,fasta,8654865.roundup,slurm,,132112168.0,corral-repl,,"""09a2873cb7b911e6a564005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27456310}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1480591621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-01 11:27:07.278669,91461.0,3.0
,,2016-12-01 11:25:07.956935,slurm_normal,1480591530.0,0.0,,1.0,main_w4_handler1,2914054,14460653,False,,15971,fasta,8654843.roundup,slurm,,132112168.0,corral-repl,,"""cd7f4858b7b811e6ad10005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27456310}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1480591526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-01 11:25:32.471258,91461.0,4.0
,,2016-12-01 11:24:15.527272,slurm_normal,1480591473.0,0.0,,1.0,main_w3_handler0,2841327,14460635,False,,15971,fasta,8654822.roundup,slurm,,132112168.0,corral-repl,,"""ae1f2fdcb7b811e6aea5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27456310}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1480591468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-01 11:24:37.112570,91461.0,5.0
,,2016-12-01 18:31:53.297344,slurm_normal,1480617122.0,0.0,,1.0,main_w3_handler1,2914582,14465093,False,,16987,fasta,8658991.roundup,slurm,,132112168.0,corral-repl,,"""6a611f9eb7f411e69934005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27462635}]","""50""","""0.6""","""50.0""","""100""","""100""",32.0,,,1480617119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-01 18:32:05.320246,91230.0,3.0
,,2016-12-08 15:49:28.533108,slurm_normal,1481212197.0,0.0,,1.0,main_w3_handler0,2923371,14517657,False,,35825,txt,8700351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27542821}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,34727080.0,1481212180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-08 15:50:00.314307,,17.0
,,2016-12-14 14:42:15.487507,slurm_normal,1481726544.0,0.0,,1.0,main_w4_handler1,2929923,14575153,False,,41378,fasta,8754512.roundup,slurm,,132112168.0,corral-repl,,"""7e253418c20b11e692c5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27632664}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1481726540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-14 14:42:27.503752,91460.0,4.0
,,2017-01-21 02:05:26.835301,slurm_normal,1484964357.0,0.0,,1.0,main_w4_handler0,2963314,14833138,False,,42942264,fasta,8993284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28023862}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,35507617.0,1484964328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-01-21 02:05:58.884305,,29.0
,,2016-12-15 10:51:06.338907,slurm_normal,1481799074.0,0.0,,1.0,main_w3_handler1,2930877,14582205,False,,43275,fastqsanger,8761548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27642882}]","""200""","""0.6""","""50.0""","""17""","""100""",32.0,,34865821.0,1481799069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-15 10:51:15.370762,91221.0,5.0
,,2016-12-15 10:46:38.104565,slurm_normal,1481798804.0,0.0,,1.0,main_w3_handler1,2930877,14582146,False,,43275,fastqsanger,8761489.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27642882}]","""200""","""0.6""","""50.0""","""300""","""300""",32.0,,34865821.0,1481798801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-15 10:46:46.000175,91221.0,3.0
,,2016-12-26 16:52:02.839244,slurm_normal,1482771131.0,0.0,,1.0,main_w3_handler1,2845193,14648035,False,,17177,fasta,8822134.roundup,slurm,,132111800.0,corral-repl,,"""9da070f8cb8b11e68bec005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27745810}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,,1482771127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-26 16:52:13.539728,91742.0,4.0
,,2016-12-24 15:58:36.487016,slurm_normal,1482595129.0,0.0,,1.0,main_w4_handler1,2938899,14642306,False,,15971,fasta,8817384.roundup,slurm,,132112168.0,corral-repl,,"""cdbbeb00c9f111e69ed1005056a52a46""","""/galaxy-repl/localdata/chrom/Spur_v2.6.len""","""Spur_v2.6""",,"[{'src': 'hda', 'id': 27737113}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1482595125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-24 15:58:52.151571,91216.0,4.0
,,2016-12-26 09:30:49.103166,slurm_normal,1482744658.0,0.0,,1.0,main_w3_handler0,2939535,14646800,False,,24937,fasta,8821150.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27743521}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,35046192.0,1482744652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-26 09:30:59.084664,,6.0
,,2016-12-26 09:31:52.861821,slurm_normal,1482744721.0,0.0,,1.0,main_w3_handler0,2939535,14646802,False,,24937,fasta,8821153.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27743521}]","""200""","""0.6""","""50.0""","""10""","""100""",32.0,,35046192.0,1482744716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-26 09:32:03.169102,,5.0
,,2016-12-26 09:33:21.208631,slurm_normal,1482744809.0,0.0,,1.0,main_w3_handler1,2939535,14646803,False,,24937,fasta,8821155.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27743521}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,35046192.0,1482744804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-26 09:33:30.663007,,5.0
,,2016-12-26 16:49:36.145107,slurm_normal,1482770985.0,0.0,,1.0,main_w3_handler1,2939789,14648017,False,,17177,fasta,8822118.roundup,slurm,,132111800.0,corral-repl,,"""46a6ebf6cb8b11e68eb6005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27745810}]","""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,,1482770981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-26 16:49:48.712320,91742.0,4.0
,,2016-12-27 16:32:38.843824,slurm_normal,1482856371.0,0.0,,1.0,main_w4_handler1,2940479,14652566,False,,47486,fasta,8826426.roundup,slurm,,132112168.0,corral-repl,,"""133940bccc5211e68cd5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27753132}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1482856363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-27 16:32:53.369123,91477.0,8.0
,,2016-12-30 13:12:01.971088,slurm_normal,1483103529.0,0.0,,1.0,main_w4_handler0,2942261,14666465,False,,45155,fasta,8838863.roundup,slurm,,132112168.0,corral-repl,,"""888f47c6ce9111e6936f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27774905}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1483103526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-12-30 13:12:10.929577,91458.0,3.0
,,2017-01-02 15:19:59.400384,slurm_normal,1483370417.0,0.0,,1.0,main_w3_handler1,2944140,14675760,False,,17002,fasta,8846383.roundup,slurm,,132112168.0,corral-repl,,"""ea9e0c12d0fe11e68bcf005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27760994}]","""200""","""0.6""","""50.0""","""100""","""100""",32.0,,,1483370413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-01-02 15:20:19.815737,91462.0,4.0
,,2017-05-03 10:55:47.512135,slurm_normal,1493810010.0,0.0,,1.0,main_w3_handler0,3034288,15733721,False,,1174812607,fasta,9844023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29446839}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,37726299.0,1493808950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-05-03 11:13:33.777193,102155.0,1060.0
,,2017-03-31 01:41:44.396186,slurm_normal,1490924547.0,0.0,,1.0,main_w3_handler0,3035068,15440840,False,,31235994,fasta,9572148.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""",,"[{'src': 'hda', 'id': 28800095}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,36995458.0,1490924514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-03-31 01:42:31.658607,93395.0,33.0
,,2015-01-27 01:20:35.721585,rodeo_normal,1422322213.0,0.0,,1.0,main_w2_handler0,2183936,8610710,False,,608234290,fasta,2572594.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18306332,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,20655477.0,1422321653.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-01-27 01:30:15.230207,58755.0,560.0
,,2015-01-27 01:31:15.986468,rodeo_normal,1422322847.0,0.0,,1.0,main_w2_handler0,2183936,8610752,False,,608234290,fasta,2572674.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18306332,,"""2000""","""0.6""","""50.0""","""1""","""100""",32.0,,20655477.0,1422322299.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-01-27 01:40:49.254665,58755.0,548.0
,,2015-01-31 19:19:03.363599,rodeo_normal,1422731976.0,0.0,,1.0,main_w2_handler0,2171322,8643808,False,,48618,fasta,2606247.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18360396,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,20458466.0,1422731974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-01-31 19:19:39.896675,,2.0
,,2015-03-05 01:05:55.394074,rodeo_normal,1425517563.0,0.0,,1.0,main_w1_handler0,2227582,8867921,False,,223781,txt,3019667.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18735716,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,20092061.0,1425517560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-03-05 01:06:05.037524,32945.0,3.0
,,2017-06-19 05:20:39.876200,slurm_normal,1497850232.0,0.0,,1.0,main_w4_handler1,3154705,16129012,False,,374425033,fasta,10209419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30026380}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,38658504.0,1497849655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-06-19 05:30:34.287683,10006.0,577.0
,,2017-05-03 03:57:34.022157,slurm_normal,1493784100.0,0.0,,1.0,main_w4_handler0,3095676,15731773,False,,198729897,fasta,9842206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29444783}]","""200""","""0.6""","""50.0""","""1""","""100""",32.0,,37721452.0,1493783908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2017-05-03 04:01:41.377282,,192.0
