corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.corData.values,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
10581094,deeptools_coverage_matrix,2017-02-12 08:24:01.575339,slurm_normal,1486887982.0,0,1.0,main_w4_handler0,2956227,15015632,False,,9172157.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 28295049}]","""spearman""","""rn6""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""true""","""true""",32.0,,34488366,1486887928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 08:26:24.698949,36816.0,54.0
10885510,deeptools_coverage_matrix,2017-02-12 08:24:02.056350,slurm_normal,1486887986.0,0,1.0,main_w3_handler1,2956227,15015633,False,,9172158.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 28295052}]","""spearman""","""rn6""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""true""","""true""",32.0,,34488366,1486887931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 08:26:28.103274,36816.0,55.0
10581094,deeptools_coverage_matrix,2017-02-12 08:30:01.506196,slurm_normal,1486888374.0,0,1.0,main_w3_handler1,2956227,15015646,False,,9172170.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 28295049}]","""spearman""","""rn6""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,34488366,1486888295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 08:32:55.613575,36816.0,79.0
850969,deeptools_coverage_matrix,2017-02-12 12:08:00.342016,slurm_normal,1486901404.0,0,1.0,main_w3_handler1,2990890,15016131,False,,9172758.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28314029}]","""pearson""","""hg38""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,35210595,1486901366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 12:10:06.843775,97687.0,38.0
850969,deeptools_coverage_matrix,2017-02-12 12:07:47.098302,slurm_normal,1486901404.0,0,1.0,main_w4_handler0,2990890,15016130,False,,9172757.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28314029}]","""pearson""","""hg38""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,35210595,1486901366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 12:10:06.162600,97687.0,38.0
850969,deeptools_coverage_matrix,2017-02-12 12:07:35.733959,slurm_normal,1486901395.0,0,1.0,main_w4_handler1,2990890,15016129,False,,9172756.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28314029}]","""spearman""","""hg38""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,35210595,1486901360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 12:09:56.993668,97687.0,35.0
31721,deeptools_coverage_matrix,2017-03-16 14:52:00.344382,slurm_normal,1489690282.0,0,1.0,main_w3_handler0,2761047,15314292,False,,9457411.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28782010}]","""spearman""","""?""","""false""","""png""",0,['RdYlBu_r'],false,,heatmap,,,"""false""","""false""",32.0,,36639890,1489690078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-16 18:51:24.738192,87138.0,204.0
12238,deeptools_coverage_matrix,2017-03-16 14:52:00.838921,slurm_normal,1489690263.0,0,1.0,main_w3_handler0,2761047,15314294,False,,9457423.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28782012}]","""spearman""","""?""","""false""","""png""",0,['RdYlBu_r'],false,,heatmap,,,"""false""","""false""",32.0,,36639890,1489690126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-16 18:51:07.281262,87138.0,137.0
850969,deeptools_coverage_matrix,2017-02-12 18:41:57.789716,slurm_normal,1486925029.0,0,1.0,main_w3_handler0,2990890,15017645,False,,9174147.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28314029}]","""pearson""","""hg38""","""false""","""pdf""",0,['Greens'],true,H3K27me3,heatmap,,,"""false""","""false""",32.0,,35210595,1486925015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 18:43:50.519150,97687.0,14.0
850969,deeptools_coverage_matrix,2017-02-12 18:42:57.836987,slurm_normal,1486925104.0,0,1.0,main_w3_handler1,2990890,15017652,False,,9174149.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28314029}]","""pearson""","""hg38""","""false""","""pdf""",0,['Greens'],true,H3K27me3,heatmap,,,"""true""","""false""",32.0,,35210595,1486925087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 18:45:07.401141,97687.0,17.0
850969,deeptools_coverage_matrix,2017-02-12 18:38:31.862441,slurm_normal,1486924813.0,0,1.0,main_w3_handler1,2990890,15017633,False,,9174129.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28314029}]","""pearson""","""hg38""","""false""","""eps""",0,['Greens'],true,H3K27me3,heatmap,,,"""false""","""false""",32.0,,35210595,1486924801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 18:40:14.919511,97687.0,12.0
838882,deeptools_coverage_matrix,2017-02-12 18:49:35.896725,slurm_normal,1486925536.0,0,1.0,main_w3_handler0,2991255,15017662,False,,9174165.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28316514}]","""pearson""","""hg38""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""true""","""false""",32.0,,35210595,1486925521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 18:52:19.627026,97687.0,15.0
1768359,deeptools_coverage_matrix,2017-02-12 18:56:47.790300,slurm_normal,1486925910.0,0,1.0,main_w3_handler0,2992382,15017691,False,,9174196.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28316544}]","""pearson""","""hg38""","""false""","""pdf""",0,['Greens_r'],false,,heatmap,,,"""true""","""false""",32.0,,35210595,1486925898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-12 18:58:31.991636,97687.0,12.0
1460703,deeptools_coverage_matrix,2017-02-13 10:49:32.230653,slurm_normal,1486983774.0,0,1.0,main_w4_handler0,605821,15022127,False,,9178387.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28323987}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,34508217,1486983700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 11:03:00.441395,12956.0,74.0
26486,deeptools_coverage_matrix,2017-02-13 19:21:04.570012,slurm_normal,1487014255.0,0,1.0,main_w4_handler0,2854208,15026117,False,,9182292.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28331409}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and TBP,scatterplot,,,"""false""","""false""",32.0,,34734247,1487014227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 19:31:00.410816,92185.0,28.0
26370,deeptools_coverage_matrix,2017-02-13 19:22:40.490314,slurm_normal,1487014365.0,0,1.0,main_w3_handler0,2854208,15026127,False,,9182312.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28331565}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and Loss of Pol II,scatterplot,,,"""false""","""false""",32.0,,34734247,1487014317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 19:32:47.756960,92185.0,48.0
33548,deeptools_coverage_matrix,2017-02-13 19:37:06.164051,slurm_normal,1487015214.0,0,1.0,main_w3_handler0,2854208,15026222,False,,9182394.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28331844}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and TBP at all UAS,scatterplot,,,"""false""","""false""",32.0,,34734247,1487015176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 19:47:00.986446,92185.0,38.0
377235,deeptools_coverage_matrix,2017-03-03 08:07:53.585618,slurm_normal,1488528581.0,0,1.0,main_w3_handler0,3014437,15196964,False,,9347455.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599428}]","""pearson""","""?""","""false""","""png""",1,,,Rad21 KD 2.5 hpf,scatterplot,,,"""false""","""false""",32.0,,36353008,1488528566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:09:42.734022,101081.0,15.0
400358,deeptools_coverage_matrix,2017-03-03 08:13:48.842066,slurm_normal,1488529049.0,0,1.0,main_w3_handler0,3014437,15197020,False,,9347525.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599426}]","""pearson""","""?""","""false""","""png""",1,,,WT 4.5 hpf,scatterplot,,,"""true""","""false""",32.0,,36353008,1488529031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:17:31.074777,101081.0,18.0
17809,deeptools_coverage_matrix,2017-02-13 19:36:01.418931,slurm_normal,1487015557.0,0,1.0,main_w3_handler0,2854208,15026217,False,,9182391.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28331842}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and TBP at TATA-containing genes,scatterplot,,,"""false""","""false""",32.0,,34734247,1487015166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 19:52:42.994909,92185.0,391.0
17680,deeptools_coverage_matrix,2017-02-13 19:44:05.458862,slurm_normal,1487015879.0,0,1.0,main_w3_handler1,2854208,15026260,False,,9182454.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28331915}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and loss of TBP at TATA-containing genes,scatterplot,,,"""false""","""false""",32.0,,34734247,1487015838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 19:58:07.799244,92185.0,41.0
65919,deeptools_coverage_matrix,2017-02-13 19:44:32.067361,slurm_normal,1487015943.0,0,1.0,main_w3_handler1,2854208,15026263,False,,9182468.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28331916}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and loss of TBP at TATA-lacking genes,scatterplot,,,"""false""","""false""",32.0,,34734247,1487015895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 19:59:05.216040,92185.0,48.0
33269,deeptools_coverage_matrix,2017-02-13 19:45:08.931798,slurm_normal,1487016322.0,0,1.0,main_w3_handler0,2854208,15026267,False,,9182504.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28331917}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and loss of TBP at all UAS,scatterplot,,,"""false""","""false""",32.0,,34734247,1487016139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 20:05:26.798731,92185.0,183.0
66638,deeptools_coverage_matrix,2017-02-13 19:36:29.355623,slurm_normal,1487015643.0,0,1.0,main_w4_handler1,2854208,15026220,False,,9182418.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28331843}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and TBP at TATA-lacking genes,scatterplot,,,"""false""","""false""",32.0,,34734247,1487015573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 19:54:04.688714,92185.0,70.0
10885510,deeptools_coverage_matrix,2017-02-14 06:23:53.116454,slurm_normal,1487053787.0,0,1.0,main_w3_handler1,2956227,15029804,False,,9186245.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 28295052}]","""spearman""","""rn6""","""true""","""eps""",1,,,,scatterplot,,,"""true""","""true""",32.0,,35780277,1487053520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 06:29:50.513892,36816.0,267.0
9551,deeptools_coverage_matrix,2017-02-13 21:04:15.385821,slurm_normal,1487021580.0,0,1.0,main_w3_handler0,2854208,15026816,False,,9183114.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 28332866}]","""spearman""","""sacCer3""","""false""","""png""",1,,,Mediator and TBP,scatterplot,,,"""false""","""false""",32.0,,34734247,1487021549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-13 21:33:02.723572,92185.0,31.0
10885510,deeptools_coverage_matrix,2017-02-14 06:23:05.230450,slurm_normal,1487053872.0,0,1.0,main_w3_handler1,2956227,15029802,False,,9186244.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 28295052}]","""spearman""","""rn6""","""true""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,35780277,1487053498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 06:31:15.147847,36816.0,374.0
10885510,deeptools_coverage_matrix,2017-02-14 07:01:32.178947,slurm_normal,1487055943.0,0,1.0,main_w4_handler0,2956227,15030121,False,,9186525.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 28295052}]","""spearman""","""rn6""","""true""","""eps""",0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,35780277,1487055827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 07:05:47.399076,36816.0,116.0
318661,deeptools_coverage_matrix,2017-03-03 10:26:13.898151,slurm_normal,1488537253.0,0,1.0,main_w4_handler0,2980610,15198103,False,,9348600.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28601385}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,mSTARR,heatmap,,,"""false""","""false""",32.0,,36301621,1488537214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 10:34:16.607744,78967.0,39.0
1287804,deeptools_coverage_matrix,2017-02-14 01:35:31.522163,slurm_normal,1487036253.0,0,1.0,main_w3_handler1,2976733,15028430,False,,9184724.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28330969}]","""pearson""","""hg19""","""false""","""png""",0,['RdYlBu'],false,BRD4 correlation,heatmap,,,"""false""","""false""",32.0,,35725707,1487036229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 01:37:34.274411,99205.0,24.0
399176,deeptools_coverage_matrix,2017-03-03 08:14:46.752087,slurm_normal,1488529110.0,0,1.0,main_w3_handler1,3014437,15197031,False,,9347538.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599431}]","""pearson""","""?""","""false""","""png""",1,,,Rad21 KD 4.5 hpf,scatterplot,,,"""true""","""false""",32.0,,36353008,1488529095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:18:32.644654,101081.0,15.0
346605,deeptools_coverage_matrix,2017-03-03 08:20:03.087075,slurm_normal,1488529896.0,0,1.0,main_w3_handler0,3014437,15197078,False,,9347598.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28599432}]","""pearson""","""?""","""false""","""png""",1,,,WT 2.5 hpf,scatterplot,,,"""true""","""false""",32.0,,36353008,1488529882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 08:31:39.944489,101081.0,14.0
10885510,deeptools_coverage_matrix,2017-02-14 06:53:21.803890,slurm_normal,1487055511.0,0,1.0,main_w3_handler0,2956227,15030068,False,,9186476.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 28295052}]","""spearman""","""rn6""","""true""","""png""",0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,35780277,1487055358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 06:58:33.963217,36816.0,153.0
318661,deeptools_coverage_matrix,2017-03-03 10:41:24.912758,slurm_normal,1488537869.0,0,1.0,main_w3_handler1,2980610,15198246,False,,9348684.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28601385}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],false,mSTARR,heatmap,,,"""false""","""false""",32.0,,36301621,1488537840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 10:44:31.997540,78967.0,29.0
44551049,deeptools_coverage_matrix,2017-02-14 12:35:26.054406,slurm_normal,1487076298.0,0,1.0,main_w3_handler1,2993367,15033501,False,,9189966.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28342597}]","""pearson""","""mm9""","""false""","""png""",0,['RdYlBu'],false,Correlation of all replicates,heatmap,,,"""false""","""false""",32.0,,35999680,1487076240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 12:44:59.742283,80068.0,58.0
318661,deeptools_coverage_matrix,2017-03-03 10:26:33.195010,slurm_normal,1488537261.0,0,1.0,main_w4_handler1,2980610,15198105,False,,9348601.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28601385}]","""spearman""","""mm9""","""false""","""png""",1,,,mSTARR,scatterplot,,,"""false""","""false""",32.0,,36301621,1488537214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 10:34:22.579046,78967.0,47.0
4688327,deeptools_coverage_matrix,2017-02-26 16:06:28.796529,slurm_normal,1488125296.0,0,1.0,main_w4_handler1,2448228,15147286,False,,9299704.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28522532}]","""spearman""","""mm9""","""false""","""pdf""",1,,,correlations,scatterplot,,,"""false""","""false""",32.0,,36289795,1488125277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-26 16:08:18.476688,28645.0,19.0
61163,deeptools_coverage_matrix,2017-02-14 16:00:34.354229,slurm_normal,1487088376.0,0,1.0,main_w3_handler0,2994982,15035937,False,,9192399.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/arabidopsis.len""","[{'src': 'hda', 'id': 28346422}]","""pearson""","""arabidopsis""","""false""","""png""",1,,,Pearson Correlation,scatterplot,,,"""false""","""false""",32.0,,35498482,1487088338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 16:06:24.073462,98467.0,38.0
2599233,deeptools_coverage_matrix,2017-02-26 14:20:00.703712,slurm_normal,1488118899.0,0,1.0,main_w3_handler0,2448228,15146955,False,,9299361.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28521646}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36290640,1488118886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-26 14:21:41.637899,28645.0,13.0
884859,deeptools_coverage_matrix,2017-03-03 10:45:48.309743,slurm_normal,1488539690.0,0,1.0,main_w3_handler0,2999579,15198285,False,,9348918.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 28601618}]","""spearman""","""mm10""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36305359,1488539666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-03 11:14:52.418008,78502.0,24.0
5150,deeptools_coverage_matrix,2017-02-14 17:06:47.424022,slurm_normal,1487093142.0,0,1.0,main_w4_handler1,2984284,15036624,False,,9192976.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","[{'src': 'hda', 'id': 28347601}]","""spearman""","""mycoTube_H37RV""","""false""","""png""",1,,,TopoI Rv Vs Ra,scatterplot,,,"""false""","""false""",32.0,,36026243,1487093109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 17:25:49.602959,43307.0,33.0
65598612,deeptools_coverage_matrix,2017-03-31 11:49:00.940520,slurm_normal,1490970596.0,0,1.0,main_w4_handler0,2762924,15444678,False,,9578330.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 28985895}]","""spearman""","""hg38""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36216127,1490970388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-31 14:30:00.003916,87213.0,208.0
5143,deeptools_coverage_matrix,2017-02-14 19:29:07.813492,slurm_normal,1487102219.0,0,1.0,main_w4_handler1,1746140,15038121,False,,9193938.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","[{'src': 'hda', 'id': 28350292}]","""spearman""","""mycoTube_H37RV""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,36024883,1487101964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-02-14 19:57:05.642738,43307.0,255.0
