chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,parameters.input2|__identifier__,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-19 22:42:40.588746,rodeo_normal,1424385772.0,1.0,,1.0,main_w1_handler1,2212694,8771925,False,,4780,fasta,76483,fasta,2841609.roundup,slurm,,132112168.0,corral-repl,,"""9b0ec9bab88811e49454005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18571083,,,18571084,,,"""9""",32.0,,21314146,1424385770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-19 22:42:54.430386,59588.0,2.0
,,2015-02-20 02:33:08.559556,rodeo_normal,1424399600.0,1.0,,1.0,main_w1_handler1,2210397,8773317,False,,4780,fasta,4705,fasta,2844382.roundup,slurm,,132112168.0,corral-repl,,"""ce121248b8a811e4a8dc005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18551530,,,18551531,,,"""8""",32.0,,21348197,1424399597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-20 02:33:23.125034,59588.0,3.0
,,2016-10-07 13:21:46.108355,slurm_normal,1475846619.0,1.0,,1.0,main_w3_handler1,2822302,14028782,False,,292,fasta,292,fasta,8246531.roundup,slurm,,132112168.0,corral-repl,,"""fe7e945c8c9011e6aaf5005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588b2e05b05b68b43'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588b2e05b05b68b43'}]",,"""4""",32.0,,33522771,1475846615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-07 13:23:43.431304,90341.0,4.0
,,2017-03-13 10:44:33.487531,slurm_normal,1489401942.0,1.0,,1.0,main_w3_handler1,2993171,15280256,False,,16127,fasta,3242,fasta,9424537.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733872}]",,,"[{'src': 'hda', 'id': 28733822}]",,"""25""",32.0,,36586726,1489401881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:45:48.935043,99959.0,61.0
,,2016-01-19 13:26:04.473752,slurm_normal,1453210024.0,1.0,,1.0,main_w1_handler2,2570276,11545026,False,,424,fasta,926,fasta,5811325.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954268,,,22954278,,,"""10""",32.0,,27545774,1453210018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:27:12.675677,,6.0
,,2016-02-04 02:05:15.752394,slurm_normal,1454551553.0,1.0,,1.0,main_w1_handler1,2587109,11707037,False,,1735,fasta,1504,fasta,5964059.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23176880,,,23156795,,,"""8""",32.0,,27861015,1454551538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-02-04 02:05:54.618203,2108.0,15.0
,,2016-01-22 13:26:30.307396,slurm_normal,1453469566.0,1.0,,1.0,main_w1_handler1,2574419,11580413,False,,476,fasta,472,fasta,5846130.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23004674,,,23004680,,,"""4""",32.0,,27649598,1453469562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-22 13:32:50.888690,,4.0
,,2017-09-07 15:29:26.486480,slurm_normal,1504798180.0,1.0,,1.0,main_w4_handler1,3232028,16763707,False,,334,fasta,1300,fasta,10830504.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31147254}]",,,"[{'src': 'hda', 'id': 31147285}]",,"""4""",32.0,,40051787,1504798176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-07 15:29:45.466756,,4.0
,,2016-02-03 10:40:24.089654,slurm_normal,1454496061.0,1.0,,1.0,main_w2_handler1,2587109,11695014,False,,4517,fasta,4518,fasta,5950308.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23156463,,,23159203,,,"""12""",32.0,,27861015,1454496056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-02-03 10:41:16.787395,2108.0,5.0
,,2016-01-19 13:26:24.197469,slurm_normal,1453210051.0,1.0,,1.0,main_w2_handler1,2570275,11545033,False,,445,fasta,899,fasta,5811344.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954043,,,22954323,,,"""4""",32.0,,27545772,1453210047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:27:35.053162,,4.0
,,2017-01-25 07:56:18.042350,slurm_normal,1485330986.0,1.0,,1.0,main_w3_handler1,2940492,14863686,False,,10191,fasta,13025,fasta,9023235.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28072870}]",,,"[{'src': 'hda', 'id': 28072868}]",,"""4""",32.0,,35556292,1485330981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-01-25 07:56:28.076940,97420.0,5.0
,,2017-09-29 14:20:39.056747,slurm_normal,1506694846.0,1.0,,1.0,main_w4_handler0,3270741,16973027,False,,40,txt,40,txt,11040783.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31481304}]","""Pasted Entry""",,"[{'src': 'hda', 'id': 31481304}]","""Pasted Entry""","""2""",32.0,,40961199,1506694843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 14:20:49.423890,111592.0,3.0
,,2016-01-19 13:16:37.402946,slurm_normal,1453209431.0,1.0,,1.0,main_w1_handler2,2570279,11544766,False,,400,fasta,400,fasta,5810981.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954227,,,22954227,,,"""4""",32.0,,27545780,1453209426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:17:19.227022,,5.0
,,2017-03-01 13:55:47.448195,slurm_normal,1488376584.0,1.0,,1.0,main_w3_handler0,3015135,15178510,False,,106121,fasta,277156,txt,9329017.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28570787}]",,,"[{'src': 'hda', 'id': 28570542}]",,"""50""",32.0,,36358849,1488376578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-01 13:56:26.130456,,6.0
,,2016-02-04 01:46:13.688230,slurm_normal,1454550404.0,1.0,,1.0,main_w2_handler1,2587109,11707005,False,,4517,fasta,4517,fasta,5963896.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23156463,,,23156463,,,"""12""",32.0,,27861015,1454550397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-02-04 01:46:49.671987,2108.0,7.0
,,2016-01-25 13:41:08.505168,slurm_normal,1453729290.0,1.0,,1.0,main_w1_handler0,2576882,11596398,False,,267,fasta,234,fasta,5861547.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23031499,,,23031497,,,"""2""",32.0,,27716094,1453729283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 13:41:32.988609,,7.0
,,2015-12-06 19:24:22.174808,slurm_normal,1449429893.0,1.0,,1.0,main_w1_handler0,2530207,11103901,False,,3733,fasta,3623,fasta,5365844.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22328811,,,22328809,,,"""10""",32.0,,26617610,1449429889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-12-06 19:24:55.371841,74857.0,4.0
,,2015-02-24 03:55:49.177901,rodeo_normal,1424750163.0,1.0,,1.0,main_w2_handler1,2204901,8799926,False,,4705,fasta,4780,fasta,2891934.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18511272,,,18511274,,,"""4""",32.0,,21250956,1424750158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-24 03:56:06.815372,59590.0,5.0
,,2015-12-07 02:49:11.835598,slurm_normal,1449456583.0,1.0,,1.0,main_w2_handler0,2516131,11107899,False,,3733,fasta,3623,fasta,5371002.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22333834,,,22333831,,,"""10""",32.0,,26482414,1449456578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-12-07 02:49:46.268782,74343.0,5.0
,,2015-02-21 04:23:02.846802,rodeo_normal,1424492593.0,1.0,,1.0,main_w2_handler0,2204914,8781523,False,,4780,fasta,76483,fasta,2858791.roundup,slurm,,132112168.0,corral-repl,,"""513bb542b98111e49432005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18498055,,,18594319,,,"""10""",32.0,,21233612,1424492590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-21 04:23:16.533643,59587.0,3.0
,,2016-09-30 14:37:39.901400,slurm_normal,1475246515.0,1.0,,1.0,main_w4_handler0,2838762,13982930,False,,32,txt,32,txt,8202353.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545d6795a0bdb143a'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545d6795a0bdb143a'}]",,"""3""",32.0,,33356767,1475246452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-30 14:42:00.315194,,63.0
,,2017-03-13 09:55:41.404709,slurm_normal,1489398951.0,1.0,,1.0,main_w3_handler0,2993171,15279677,False,,44,fasta,32,fasta,9423657.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733424}]",,,"[{'src': 'hda', 'id': 28733399}]",,"""4""",32.0,,36586726,1489398947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 09:55:53.711652,99959.0,4.0
,,2016-09-14 09:37:14.905047,slurm_normal,1473845856.0,1.0,,1.0,main_w4_handler1,2819835,13847672,False,,9151,fasta,3070,fasta,8070791.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a52a207db504193'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c630dd272f65bd18'}]",,"""4""",32.0,,32953972,1473845849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-14 09:37:38.641153,90169.0,7.0
,,2016-01-19 13:52:35.228703,slurm_normal,1453211575.0,1.0,,1.0,main_w1_handler0,2570277,11545690,False,,662,fasta,653,fasta,5811989.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954735,,,22955260,,,"""4""",32.0,,27545777,1453211571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:53:00.083001,,4.0
,,2017-11-02 15:18:50.697819,slurm_normal,1509635974.0,1.0,,1.0,main_w3_handler1,3308232,17303002,False,,13025,fasta,2712,fasta,11363538,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32029297}]",,,"[{'src': 'hda', 'id': 32029309}]",,"""10""",32.0,,41695636,1509635969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-11-02 15:19:40.435852,,5.0
,,2015-02-18 06:55:52.820462,rodeo_normal,1424242566.0,1.0,,1.0,main_w2_handler0,2210448,8751919,False,,4780,fasta,4705,fasta,2806330.roundup,slurm,,132112168.0,corral-repl,,"""2cf1b04eb73b11e491f9005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18551530,,,18551531,,,"""4""",32.0,,21314146,1424242560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-18 06:56:08.053954,59588.0,6.0
,,2015-02-24 02:31:45.931601,rodeo_normal,1424745116.0,1.0,,1.0,main_w1_handler0,2204901,8799207,False,,4780,fasta,5358,fasta,2890558.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18622103,,,18622102,,,"""4""",32.0,,21250956,1424745112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-24 02:31:59.849344,59590.0,4.0
,,2015-12-07 02:15:58.214734,slurm_normal,1449454598.0,1.0,,1.0,main_w1_handler2,2530412,11107726,False,,7356,fasta,7356,fasta,5370551.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22333604,,,22333604,,,"""10""",32.0,,26622668,1449454594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-12-07 02:16:41.880896,74870.0,4.0
,,2016-01-25 13:16:38.486927,slurm_normal,1453727817.0,1.0,,1.0,main_w1_handler2,2576882,11596190,False,,323,fasta,267,fasta,5861282.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23031280,,,23031287,,,"""4""",32.0,,27716094,1453727813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 13:17:04.013313,,4.0
,,2016-09-30 14:36:53.951563,slurm_normal,1475246552.0,1.0,,1.0,main_w3_handler0,2822283,13982922,False,,32,txt,32,txt,8202355.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9739d4a2429b8c6'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9739d4a2429b8c6'}]",,"""4""",32.0,,33356800,1475246461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-30 14:42:34.497351,90327.0,91.0
,,2017-11-08 16:21:43.436404,slurm_normal,1510158132.0,1.0,,1.0,main_w3_handler1,3313764,17382434,False,,32,txt,32,txt,11444124,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32154253}]",,,"[{'src': 'hda', 'id': 32154253}]",,"""3""",32.0,,41790882,1510158127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-11-08 16:22:18.778067,115460.0,5.0
,,2017-09-07 16:11:39.587456,slurm_normal,1504800719.0,1.0,,1.0,main_w4_handler1,3237115,16764375,False,,999,fasta,824,fasta,10831357.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31148257}]",,,"[{'src': 'hda', 'id': 31148301}]",,"""4""",32.0,,40334297,1504800713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-07 16:12:03.557450,110725.0,6.0
,,2015-02-27 02:11:15.737216,rodeo_normal,1425003087.0,1.0,,1.0,main_w2_handler1,2221350,8825769,False,,9928,fasta,9861,fasta,2940019.roundup,slurm,,132112168.0,corral-repl,,"""e80419bcbe2511e4bf79005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18664995,,,18664993,,,"""8""",32.0,,21233472,1425003084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-27 02:11:29.925095,59587.0,3.0
,,2016-01-25 09:52:50.341053,slurm_normal,1453715588.0,1.0,,1.0,main_w2_handler1,2570274,11594818,False,,226,fasta,224,fasta,5859889.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23029443,,,23029445,,,"""4""",32.0,,27545750,1453715582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 09:53:13.147602,,6.0
,,2016-01-19 13:33:07.381006,slurm_normal,1453210408.0,1.0,,1.0,main_w2_handler0,2570271,11545150,False,,453,fasta,438,fasta,5811509.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954844,,,22954149,,,"""10""",32.0,,27545749,1453210403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:33:35.475194,,5.0
,,2016-01-25 09:54:00.732680,slurm_normal,1453715683.0,1.0,,1.0,main_w2_handler0,2574390,11594835,False,,228,fasta,225,fasta,5859916.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23029472,,,23029471,,,"""4""",32.0,,27648950,1453715678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 09:54:47.664957,,5.0
,,2016-01-19 13:29:17.091341,slurm_normal,1453210192.0,1.0,,1.0,main_w2_handler1,2570271,11545092,False,,453,fasta,457,fasta,5811404.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954844,,,22954134,,,"""20""",32.0,,27545749,1453210187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:29:55.730554,,5.0
,,2017-10-15 18:43:21.974705,slurm_normal,1508093008.0,1.0,,1.0,main_w3_handler0,3277650,17105703,False,,279,fasta,292,fasta,11162867.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31695110}]",,,"[{'src': 'hda', 'id': 31583273}]",,"""4""",32.0,,41299322,1508093004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-10-15 18:43:30.069546,111623.0,4.0
,,2016-09-30 14:43:15.194428,slurm_normal,1475246749.0,1.0,,1.0,main_w3_handler0,2822302,13982972,False,,32,txt,32,txt,8202384.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509d206b72c6a0d8f'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509d206b72c6a0d8f'}]",,"""2""",32.0,,33356532,1475246652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-30 14:45:51.006765,90341.0,97.0
,,2016-01-22 13:25:56.755994,slurm_normal,1453469473.0,1.0,,1.0,main_w2_handler1,2574419,11580409,False,,476,fasta,492,fasta,5846109.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23004674,,,23004678,,,"""4""",32.0,,27649598,1453469467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-22 13:31:20.202773,,6.0
,,2016-05-27 15:16:26.087286,slurm_normal,1464362217.0,1.0,,1.0,main_w2_handler0,2719896,13005307,False,,724,fasta,1305,fasta,7191744.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ed995e47027e094'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c17e5bef285a2844'}]",,"""3""",32.0,,30454815,1464362214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-05-27 15:17:01.346568,,3.0
,,2015-06-10 19:17:00.705350,slurm_normal,1433963870.0,1.0,,1.0,main_w1_handler2,2336957,9629331,False,,84897,fasta,84897,fasta,3939878.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19967250,,,19967250,,,"""20""",32.0,,23566025,1433963862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-06-10 19:17:56.368667,,8.0
,,2016-01-19 13:52:56.869929,slurm_normal,1453211606.0,1.0,,1.0,main_w2_handler1,2570279,11545695,False,,400,fasta,1001,fasta,5812000.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954227,,,22954161,,,"""4""",32.0,,27545780,1453211599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:53:29.390797,,7.0
,,2016-01-19 13:19:26.081032,slurm_normal,1453209722.0,1.0,,1.0,main_w2_handler0,2570272,11544845,False,,489,fasta,508,fasta,5811116.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954009,,,22954016,,,"""4""",32.0,,27545746,1453209688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:22:07.241500,,34.0
,,2015-02-21 04:23:01.986223,rodeo_normal,1424492592.0,1.0,,1.0,main_w1_handler0,2204914,8781521,False,,4780,fasta,76483,fasta,2858787.roundup,slurm,,132112168.0,corral-repl,,"""513bb542b98111e49432005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18498055,,,18594319,,,"""8""",32.0,,21233612,1424492590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-21 04:23:14.524816,59587.0,2.0
,,2017-02-07 01:27:33.407610,slurm_normal,1486430862.0,1.0,,1.0,main_w4_handler1,2967279,14965996,False,,1054,fasta,3701,fasta,9123712.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28072306}]",,,"[{'src': 'hda', 'id': 28070834}]",,"""6""",32.0,,34672828,1486430856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-02-07 01:27:44.203147,96391.0,6.0
,,2017-09-07 16:07:10.050523,slurm_normal,1504800448.0,1.0,,1.0,main_w3_handler1,3232029,16764318,False,,824,fasta,1237,fasta,10831276.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31148254}]",,,"[{'src': 'hda', 'id': 31148253}]",,"""4""",32.0,,40063893,1504800443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-07 16:07:33.111247,110544.0,5.0
,,2016-09-17 19:03:54.620737,slurm_normal,1474139063.0,1.0,,1.0,main_w3_handler1,2699327,13872115,False,,624385,fasta,4914267,fasta,8095414.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df65850ef546c5a7'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5571d843d95669018'}]",,"""100""",32.0,,33002663,1474139047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-17 19:04:27.751746,84107.0,16.0
