chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData.values,parameters.corData|__identifier__,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,1204598,deeptools_coverage_matrix,2017-04-13 19:22:52.283316,slurm_normal,1492117480.0,0,,1.0,main_w4_handler1,3055566,15581392,False,,9703840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29210918}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36914182.0,1492117465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-13 21:04:42.299865,100453.0,15.0
,,1297076,deeptools_coverage_matrix,2017-04-13 09:13:12.477886,slurm_normal,1492128684.0,0,,1.0,main_w4_handler0,3070221,15573252,False,,9705638.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29199008}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37305142.0,1492128654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 00:11:26.156935,103955.0,30.0
,,16035329,deeptools_coverage_matrix,2017-04-14 04:53:24.965944,slurm_normal,1492147692.0,0,,1.0,main_w4_handler0,3064383,15585137,False,,9707357.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29216254}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37183252.0,1492147678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 05:28:14.427920,11728.0,14.0
,,3869019,deeptools_coverage_matrix,2017-04-14 05:44:27.880182,slurm_normal,1492153200.0,0,,1.0,main_w4_handler1,3064383,15585342,False,,9707679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29216629}]",,"""spearman""","""mm10""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,37183252.0,1492153192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 07:00:03.437003,11728.0,8.0
,,7917511,deeptools_coverage_matrix,2017-04-14 05:42:19.858129,slurm_normal,1492152824.0,0,,1.0,main_w4_handler0,3064383,15585334,False,,9707636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29216615}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37183252.0,1492152816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 06:53:45.312588,11728.0,8.0
,,8061000,deeptools_coverage_matrix,2017-04-14 05:40:24.342786,slurm_normal,1492150989.0,0,,1.0,main_w4_handler1,3064383,15585328,False,,9707547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29216607}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37183252.0,1492150981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 06:23:12.325305,11728.0,8.0
,,3869019,deeptools_coverage_matrix,2017-04-14 07:13:42.117246,slurm_normal,1492154043.0,0,,1.0,main_w3_handler1,3064383,15585635,False,,9707730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29216629}]",,"""pearson""","""mm10""","""false""","""png""",1.0,,,H3K9me2 Pearson Correlation,scatterplot,,,"""false""","""false""",32.0,,37183252.0,1492154034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 07:14:06.436123,11728.0,9.0
,,4021710,deeptools_coverage_matrix,2017-04-14 05:45:32.813384,slurm_normal,1492155142.0,0,,1.0,main_w3_handler0,3064383,15585344,False,,9707816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29216631}]",,"""spearman""","""mm10""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,37183252.0,1492155132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 07:32:23.729083,11728.0,10.0
,,249243,deeptools_coverage_matrix,2017-04-14 05:46:32.969055,slurm_normal,1492154773.0,0,,1.0,main_w4_handler1,3064383,15585348,False,,9707786.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29216635}]",,"""spearman""","""mm10""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,37183252.0,1492154766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 07:26:16.398053,11728.0,7.0
,,1565354,deeptools_coverage_matrix,2017-04-14 09:41:46.854318,slurm_normal,1492162932.0,0,,1.0,main_w4_handler0,3071640,15586149,False,,9708260.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29217369}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,37305054.0,1492162920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 09:42:14.344371,103921.0,12.0
,,226600,deeptools_coverage_matrix,2017-04-14 05:47:23.498707,slurm_normal,1492160458.0,0,,1.0,main_w3_handler0,3064383,15585352,False,,9708136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29216639}]",,"""spearman""","""mm10""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,37183252.0,1492160448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 09:01:01.521150,11728.0,10.0
,,1327131,deeptools_coverage_matrix,2017-06-06 14:41:55.180820,slurm_normal,1496760146.0,0,,1.0,main_w3_handler0,3127155,16027693,False,,10118890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29911253}]",,"""spearman""","""mm10""","""false""","""png""",1.0,,,Correlation between T21 and 9G7,scatterplot,,,"""false""","""false""",32.0,,38197289.0,1496760134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 14:42:31.554720,90156.0,12.0
,,1327131,deeptools_coverage_matrix,2017-06-06 14:50:05.061078,slurm_normal,1496760644.0,0,,1.0,main_w3_handler0,3127155,16027769,False,,10118962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29911253}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,38197289.0,1496760621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 14:50:49.112016,90156.0,23.0
,,1327131,deeptools_coverage_matrix,2017-06-06 14:48:27.336048,slurm_normal,1496760541.0,0,,1.0,main_w3_handler0,3127155,16027749,False,,10118941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29911253}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,38197289.0,1496760524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 14:49:02.273615,90156.0,17.0
,,894861,deeptools_coverage_matrix,2017-06-06 15:07:59.205726,slurm_normal,1496761709.0,0,,1.0,main_w3_handler1,3127155,16027909,False,,10119171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29911923}]",,"""spearman""","""mm10""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,38197289.0,1496761695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 15:08:31.307632,90156.0,14.0
,,433213,deeptools_coverage_matrix,2017-06-06 15:45:18.543550,slurm_normal,1496764190.0,0,,1.0,main_w3_handler0,3095893,16028258,False,,10119439.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29912612}]",,"""pearson""","""?""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,37947465.0,1496764182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 15:49:53.729936,104117.0,8.0
,,1692480,deeptools_coverage_matrix,2017-06-06 16:03:21.171307,slurm_normal,1496766196.0,0,,1.0,main_w4_handler1,3095893,16028369,False,,10119755.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29912849}]",,"""pearson""","""?""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,37947465.0,1496766187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 16:23:25.177226,104117.0,9.0
,,1601512,deeptools_coverage_matrix,2017-04-14 15:22:06.017045,slurm_normal,1492183373.0,0,,1.0,main_w3_handler1,3071640,15587737,False,,9709698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29219030}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,37305054.0,1492183346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-14 15:22:55.629183,103921.0,27.0
,,3555780,deeptools_coverage_matrix,2017-06-06 16:03:39.108938,slurm_normal,1496767971.0,0,,1.0,main_w3_handler1,3095893,16028371,False,,10119978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29912850}]",,"""pearson""","""?""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,37947465.0,1496767942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 16:52:59.720383,104117.0,29.0
,,1720338,deeptools_coverage_matrix,2017-04-16 03:08:59.588922,slurm_normal,1492318574.0,0,,1.0,main_w4_handler0,3040492,15599205,False,,9720277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29236572}]",,"""pearson""","""hg19""","""true""","""pdf""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,35868784.0,1492318548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-16 04:56:15.441708,91117.0,26.0
,,3271369,deeptools_coverage_matrix,2017-06-06 19:02:30.460027,slurm_normal,1496775884.0,0,,1.0,main_w3_handler1,3109520,16030387,False,,10121360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 29916809}]",,"""spearman""","""sacCer3""","""false""","""pdf""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37660359.0,1496775874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 19:04:53.973789,52862.0,10.0
,,4861872,deeptools_coverage_matrix,2017-04-17 16:46:19.300743,slurm_normal,1492447615.0,0,,1.0,main_w4_handler0,2761047,15606621,False,,9726331.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 29244720}]",,"""spearman""","""mm9""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,36683934.0,1492447593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-17 16:46:56.401631,87138.0,22.0
,,19645506,deeptools_coverage_matrix,2017-04-17 23:03:00.044827,slurm_normal,1492470218.0,0,,1.0,main_w3_handler0,3069871,15609728,False,,9728975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","[{'src': 'hda', 'id': 29252314}]",,"""spearman""","""hg19Patch2""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37379167.0,1492470194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-17 23:03:40.125072,28562.0,24.0
,,748004,deeptools_coverage_matrix,2017-04-18 10:03:47.762602,slurm_normal,1492509866.0,0,,1.0,main_w3_handler0,2761047,15612673,False,,9731551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 29256440}]",,"""spearman""","""mm9""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,36683934.0,1492509858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-18 10:04:29.253816,87138.0,8.0
,,1502925,deeptools_coverage_matrix,2017-06-06 22:24:59.996113,slurm_normal,1496788181.0,0,,1.0,main_w3_handler1,3142726,16032513,False,,10123436.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 29920270}]",,"""spearman""","""sacCer3""","""false""","""pdf""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37660359.0,1496788167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 22:29:47.955459,52862.0,14.0
,,1499148,deeptools_coverage_matrix,2017-06-06 22:25:00.441181,slurm_normal,1496788280.0,0,,1.0,main_w3_handler0,3142726,16032514,False,,10123447.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 29920286}]",,"""spearman""","""sacCer3""","""false""","""pdf""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37660359.0,1496788262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 22:31:25.550285,52862.0,18.0
,,1323735,deeptools_coverage_matrix,2017-06-06 23:07:01.180117,slurm_normal,1496791259.0,0,,1.0,main_w3_handler0,3142726,16032975,False,,10123970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 29921029}]",,"""spearman""","""sacCer3""","""false""","""pdf""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37660359.0,1496791248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-06 23:21:04.771272,52862.0,11.0
,,2591139,deeptools_coverage_matrix,2017-04-19 08:23:57.009065,slurm_normal,1492590561.0,0,,1.0,main_w4_handler1,3077284,15622228,False,,9741255.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29272531}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,37389393.0,1492590523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 08:29:23.200137,100206.0,38.0
,,1821131,deeptools_coverage_matrix,2017-06-07 00:29:24.965624,slurm_normal,1496795744.0,0,,1.0,main_w3_handler1,3142726,16033825,False,,10124592.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 29922671}]",,"""spearman""","""sacCer3""","""false""","""pdf""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,37660359.0,1496795730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-07 00:35:45.533927,52862.0,14.0
,,1824605,deeptools_coverage_matrix,2017-06-07 00:44:18.452170,slurm_normal,1496796560.0,0,,1.0,main_w3_handler1,3142726,16034047,False,,10124721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 29923033}]",,"""spearman""","""sacCer3""","""false""","""pdf""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""true""",32.0,,37660359.0,1496796549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-06-07 00:49:25.269456,52862.0,11.0
,,2586474,deeptools_coverage_matrix,2017-04-19 09:47:43.346834,slurm_normal,1492595750.0,0,,1.0,main_w4_handler1,3078730,15623045,False,,9742031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 29274078}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,37389393.0,1492595717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 09:56:59.644223,100206.0,33.0
,,1553933,deeptools_coverage_matrix,2017-04-19 12:05:57.550739,slurm_normal,1492603587.0,0,,1.0,main_w4_handler0,3033965,15624063,False,,9742910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29274412}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36657965.0,1492603569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 12:06:29.259417,102193.0,18.0
,,1553933,deeptools_coverage_matrix,2017-04-19 11:47:52.516112,slurm_normal,1492602818.0,0,,1.0,main_w3_handler0,3033965,15623957,False,,9742853.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29274412}]",,"""pearson""","""?""","""false""","""png""",0.0,['RdYlBu'],false,Comparison of .bam files,heatmap,,,"""true""","""true""",32.0,,36657965.0,1492602797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 11:53:48.904994,102193.0,21.0
,,1553933,deeptools_coverage_matrix,2017-04-19 12:40:57.165023,slurm_normal,1492605678.0,0,,1.0,main_w4_handler1,3033965,15624483,False,,9743146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29274412}]",,"""pearson""","""?""","""false""","""png""",0.0,['RdYlBu'],true,Pearson heatmap values yes zeros yes,heatmap,,,"""false""","""true""",32.0,,36657965.0,1492605670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 12:41:21.652621,102193.0,8.0
,,1553933,deeptools_coverage_matrix,2017-04-19 12:40:11.469871,slurm_normal,1492605634.0,0,,1.0,main_w4_handler1,3033965,15624479,False,,9743141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29274412}]",,"""pearson""","""?""","""false""","""png""",0.0,['RdYlBu'],true,Pearson heatmap values yes,heatmap,,,"""false""","""false""",32.0,,36657965.0,1492605621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 12:40:38.465677,102193.0,13.0
,,1553933,deeptools_coverage_matrix,2017-04-19 12:35:18.441103,slurm_normal,1492605349.0,0,,1.0,main_w3_handler1,3033965,15624421,False,,9743108.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29274412}]",,"""pearson""","""?""","""false""","""png""",1.0,,,Pearson Skip zeros remove large,scatterplot,,,"""true""","""true""",32.0,,36657965.0,1492605332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 12:35:52.625562,102193.0,17.0
,,1553933,deeptools_coverage_matrix,2017-04-19 12:37:47.289102,slurm_normal,1492605503.0,0,,1.0,main_w3_handler1,3033965,15624433,False,,9743116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29274412}]",,"""pearson""","""?""","""false""","""png""",0.0,['RdYlBu'],true,Pearson Heatmap values yes skip zeros yes remove large yes,heatmap,,,"""true""","""true""",32.0,,36657965.0,1492605478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 12:38:24.816572,102193.0,25.0
,,1553933,deeptools_coverage_matrix,2017-04-19 12:40:37.105980,slurm_normal,1492605666.0,0,,1.0,main_w3_handler0,3033965,15624482,False,,9743144.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29274412}]",,"""pearson""","""?""","""false""","""png""",0.0,['RdYlBu'],false,Pearson heatmap values yes remove large,heatmap,,,"""true""","""false""",32.0,,36657965.0,1492605655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-04-19 12:41:07.930050,102193.0,11.0
