create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.col1,parameters.col1.__class__,parameters.col1.value,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.keep,parameters.strand_source.__current_case__,parameters.strand_source.strand_choice,parameters.strand_source.strand_col,parameters.uniqpos,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2014-12-11 13:04:26.527801,rodeo_normal,1418303456.0,0.0,1.0,main_w1_handler0,2142995,8397652,False,,709629677,interval,155056,bed,535978.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17881611,,17885529,,"""0""",1.0,all_pos,+,"""1""",2.0,,19999772,1418303074.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-11 13:11:09.337680,56495.0,382.0
2014-12-11 12:55:21.390607,rodeo_normal,1418302536.0,0.0,1.0,main_w2_handler1,2142995,8397569,False,,649818,bed,155056,bed,2294946.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17886157,,17885529,,"""1""",1.0,all_pos,+,"""1""",32.0,,19999772,1418302530.0,ok,1023992.0,hgv_codingSnps,1.0.0,,2014-12-11 12:55:41.145314,56495.0,6.0
2014-12-16 00:49:51.700073,rodeo_normal,1418691002.0,0.0,1.0,main_w1_handler0,2130819,8421586,False,,17134,interval,9828714,bed,568766.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976216,,17976226,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418690997.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 00:50:07.278388,56492.0,5.0
2014-12-16 00:19:46.779238,rodeo_normal,1418689205.0,0.0,1.0,main_w2_handler1,2143335,8421484,False,,199592,interval,526836,bed,568578.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976069,,17896889,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418689192.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 00:20:09.257737,56492.0,13.0
2014-12-16 01:07:55.546940,rodeo_normal,1418692084.0,0.0,1.0,main_w2_handler0,2130819,8421662,False,,8382,interval,238263,bed,568901.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""8""",,,"""hg18""",17976236,,17976182,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418692080.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 01:08:06.954490,56492.0,4.0
2014-12-16 00:29:55.892411,rodeo_normal,1418689810.0,0.0,1.0,main_w2_handler0,2143335,8421518,False,,199592,interval,16354921,bed,2321658.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976069,,17976157,,"""0""",1.0,all_pos,+,"""1""",32.0,,19981897,1418689806.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2014-12-16 00:30:13.987845,56492.0,4.0
2014-12-16 00:45:00.348514,rodeo_normal,1418690712.0,0.0,1.0,main_w1_handler0,2130819,8421568,False,,17134,interval,238263,bed,2321721.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976216,,17976182,,"""0""",1.0,all_pos,+,"""1""",32.0,,19981897,1418690708.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2014-12-16 00:45:15.943434,56492.0,4.0
2014-12-16 00:39:43.816244,rodeo_normal,1418690393.0,0.0,1.0,main_w1_handler0,2130819,8421542,False,,238263,bed,13180,interval,568690.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976182,,17976175,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418690391.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 00:39:55.556603,56492.0,2.0
2014-12-16 01:06:31.343988,rodeo_normal,1418691999.0,0.0,1.0,main_w1_handler0,2130819,8421661,False,,8382,interval,238263,bed,568899.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976236,,17976182,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418691996.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 01:06:42.813375,56492.0,3.0
2014-12-16 00:48:06.870880,rodeo_normal,1418690913.0,0.0,1.0,main_w2_handler1,2130819,8421579,False,,17134,interval,9828714,bed,568751.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",17976216,,17976226,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418690899.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 00:48:36.001944,56492.0,14.0
2014-12-16 01:21:44.699006,rodeo_normal,1418692918.0,0.0,1.0,main_w2_handler1,2143335,8421699,False,,990603,interval,16354921,bed,568945.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""10""",,,"""hg18""",17888340,,17976157,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418692915.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 01:22:00.384166,56492.0,3.0
2014-12-16 01:16:49.832047,rodeo_normal,1418692621.0,0.0,1.0,main_w2_handler1,2143335,8421686,False,Job output deleted by user before job completed.,14972,interval,16354921,bed,568926.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976102,,17976157,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418692617.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 01:17:04.303799,56492.0,4.0
2014-12-16 01:19:45.372103,rodeo_normal,1418692796.0,0.0,1.0,main_w1_handler0,2143335,8421692,False,,199592,interval,16354921,bed,568932.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976069,,17976157,,"""0""",1.0,all_pos,+,"""1""",2.0,,19981897,1418692792.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 01:19:58.497714,56492.0,4.0
2014-12-16 01:12:40.813436,rodeo_normal,1418692370.0,0.0,1.0,main_w2_handler1,2130819,8421668,False,,86471,interval,238263,bed,2321850.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""10""",,,"""hg18""",17696597,,17976182,,"""0""",1.0,all_pos,+,"""1""",32.0,,19981897,1418692367.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2014-12-16 01:12:54.469479,56492.0,3.0
2014-12-16 01:17:19.336248,rodeo_normal,1418692650.0,0.0,1.0,main_w1_handler0,2143335,8421687,False,,199592,interval,16354921,bed,2321868.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976069,,17976157,,"""0""",1.0,all_pos,+,"""1""",32.0,,19981897,1418692647.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2014-12-16 01:17:33.735994,56492.0,3.0
2014-12-16 11:00:20.542507,rodeo_normal,1418727631.0,0.0,1.0,main_w2_handler1,2143335,8423733,False,,199592,interval,16354921,bed,572336.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",17976069,,17976157,,"""1""",1.0,all_pos,+,"""1""",2.0,,19788376,1418727628.0,ok,0.0,hgv_codingSnps,1.0.0,,2014-12-16 11:00:34.906624,56492.0,3.0
2015-05-04 22:31:29.322712,slurm_normal,1430778722.0,0.0,1.0,main_w1_handler0,2293364,9391314,False,,6363677,interval,1208,bed,3723947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19570099,,19570026,,"""0""",1.0,all_pos,+,"""1""",32.0,,22869148,1430778706.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 22:32:06.504578,61517.0,16.0
2015-05-04 21:07:55.081888,slurm_normal,1430773704.0,0.0,1.0,main_w1_handler1,2293287,9390796,False,,96771,interval,96771,interval,3723499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19568575,,19568575,,"""0""",1.0,all_pos,+,"""1""",32.0,,22869148,1430773701.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 21:08:27.385832,61517.0,3.0
2015-05-04 22:24:01.831973,slurm_normal,1430778267.0,0.0,1.0,main_w2_handler1,2249916,9391256,False,,7089,interval,238263,bed,3723915.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""12""",,,"""hg18""",19565783,,19569949,,"""0""",1.0,all_pos,+,"""1""",32.0,,22872122,1430778263.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 22:24:28.707670,61504.0,4.0
2015-05-04 22:26:46.628806,slurm_normal,1430778431.0,0.0,1.0,main_w2_handler0,2249916,9391277,False,,7089,interval,238263,bed,3723929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""20""",,,"""hg18""",19565783,,19569949,,"""0""",1.0,all_pos,+,"""1""",32.0,,22872122,1430778428.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 22:27:13.115491,61504.0,3.0
2015-05-04 22:25:10.222141,slurm_normal,1430778344.0,0.0,1.0,main_w2_handler0,2249916,9391264,False,,7089,interval,238263,bed,3723920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""14""",,,"""hg18""",19565783,,19569949,,"""0""",1.0,all_pos,+,"""1""",32.0,,22872122,1430778340.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 22:25:48.546456,61504.0,4.0
2015-05-04 15:45:03.291405,slurm_normal,1430754333.0,0.0,1.0,main_w1_handler1,2292999,9388861,False,,9434,interval,3745,bed,3721784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19562373,,19562409,,"""0""",1.0,all_pos,+,"""1""",32.0,,22401644,1430754327.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 15:45:36.140701,61511.0,6.0
2015-05-04 15:46:21.694363,slurm_normal,1430754413.0,0.0,1.0,main_w1_handler1,2284532,9388870,False,,7089,interval,238263,bed,3721794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",19511027,,19562227,,"""0""",1.0,all_pos,+,"""1""",32.0,,22862175,1430754410.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 15:46:57.117628,62831.0,3.0
2015-05-04 15:48:26.222950,slurm_normal,1430754535.0,0.0,1.0,main_w1_handler1,2284532,9388905,False,,7089,interval,238263,bed,3721809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""10""",,,"""hg18""",19511027,,19562227,,"""0""",1.0,all_pos,+,"""1""",32.0,,22862175,1430754531.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 15:48:59.689522,62831.0,4.0
2015-05-04 16:22:58.229805,slurm_normal,1430756616.0,0.0,1.0,main_w1_handler1,2265385,9389148,False,,86471,interval,238263,bed,3722037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",19562846,,19274733,,"""0""",1.0,all_pos,+,"""0""",32.0,,22724609,1430756606.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 16:23:37.589450,61623.0,10.0
2015-05-04 16:26:44.862336,slurm_normal,1430756842.0,0.0,1.0,main_w2_handler0,2284593,9389203,False,,7089,interval,238263,bed,3722074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",19493112,,19523176,,"""1""",1.0,all_pos,+,"""1""",32.0,,22862225,1430756832.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 16:27:28.021288,61961.0,10.0
2015-05-04 16:21:14.771314,slurm_normal,1430756503.0,0.0,1.0,main_w1_handler0,2265385,9389104,False,,86471,interval,238263,bed,3722025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""14""",,,"""hg18""",19562846,,19274733,,"""0""",1.0,all_pos,+,"""1""",32.0,,22724609,1430756495.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 16:21:56.666194,61623.0,8.0
2015-05-04 17:38:40.320069,slurm_normal,1430761154.0,0.0,1.0,main_w2_handler1,2293122,9389658,False,,9434,interval,3745,bed,3722457.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19563796,,19563722,,"""0""",2.0,all_neg,-,"""1""",32.0,,22092508,1430761147.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 17:39:19.316938,61622.0,7.0
2015-05-04 17:39:05.392687,slurm_normal,1430761189.0,0.0,1.0,main_w1_handler0,2293122,9389660,False,,29439,interval,3745,bed,3722465.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19563735,,19563722,,"""0""",2.0,all_neg,-,"""1""",32.0,,22092508,1430761173.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 17:39:53.820053,61622.0,16.0
2015-05-04 22:14:38.780837,slurm_normal,1430777699.0,0.0,1.0,main_w1_handler0,2249916,9391193,False,,96624,interval,238263,bed,3723849.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",19565746,,19569949,,"""0""",1.0,all_pos,+,"""1""",32.0,,22872122,1430777695.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 22:15:02.851088,61504.0,4.0
2015-05-04 22:15:38.361671,slurm_normal,1430777762.0,0.0,1.0,main_w2_handler0,2249916,9391200,False,,7089,interval,238263,bed,3723856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",19565783,,19569949,,"""0""",1.0,all_pos,+,"""1""",32.0,,22872122,1430777758.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 22:16:03.547736,61504.0,4.0
2015-05-04 22:20:21.309782,slurm_normal,1430778045.0,0.0,1.0,main_w1_handler0,2249916,9391237,False,,7089,interval,238263,bed,3723892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""10""",,,"""hg18""",19565783,,19569949,,"""0""",1.0,all_pos,+,"""1""",32.0,,22872122,1430778043.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 22:20:48.405307,61504.0,2.0
2015-05-05 15:11:54.711089,slurm_normal,1430838743.0,0.0,1.0,main_w2_handler1,2290686,9400327,False,,3165,interval,111,bed,3731270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19587633,,19587792,,"""1""",1.0,all_pos,+,"""1""",32.0,,22595877,1430838740.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-05 15:12:30.046991,2390.0,3.0
2015-05-05 15:16:52.312394,slurm_normal,1430839044.0,0.0,1.0,main_w2_handler0,2290686,9400397,False,,3165,interval,111,bed,3731313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19587633,,19587792,,"""1""",2.0,all_neg,-,"""1""",32.0,,22595877,1430839039.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-05 15:17:29.137005,2390.0,5.0
2015-05-05 15:19:49.774565,slurm_normal,1430839227.0,0.0,1.0,main_w1_handler0,2290686,9400429,False,,3165,interval,111,bed,3731345.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19587633,,19587792,,"""1""",0.0,data_column,5,"""1""",32.0,,22595877,1430839215.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-05 15:20:35.647585,2390.0,12.0
2015-05-05 18:29:32.316487,slurm_normal,1430850644.0,0.0,1.0,main_w1_handler1,2294398,9402431,False,,5896,interval,120,bed,3733276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",19590536,,19588795,,"""0""",1.0,all_pos,+,"""1""",32.0,,22037580,1430850590.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-05 18:31:04.237956,61496.0,54.0
2015-05-05 18:25:45.185750,slurm_normal,1430850369.0,0.0,1.0,main_w2_handler0,2294398,9402401,False,,5896,interval,120,bed,3733251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",19590536,,19588795,,"""0""",1.0,all_pos,+,"""1""",32.0,,22037580,1430850364.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-05 18:26:13.674238,61496.0,5.0
2015-05-05 22:26:24.809459,slurm_normal,1430864890.0,0.0,1.0,main_w1_handler1,2294622,9404153,False,,119215,bed,165,bed,3734918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""9""",,,"""hg19""",19592418,,19593662,,"""0""",1.0,all_pos,+,"""1""",32.0,,22846964,1430864886.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-05 22:28:13.239011,61519.0,4.0
2015-05-06 11:43:42.038552,slurm_normal,1430912656.0,0.0,1.0,main_w1_handler0,2295381,9408609,False,,169093,interval,1172,bed,3739252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19603896,,19603241,,"""0""",1.0,all_pos,+,"""1""",32.0,,22907117,1430912646.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 11:44:17.495211,61501.0,10.0
2015-05-06 15:05:45.521909,slurm_normal,1430924797.0,0.0,1.0,main_w1_handler0,2295640,9411495,False,,9835,interval,120,bed,3741674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19608655,,19607777,,"""0""",1.0,all_pos,+,"""1""",32.0,,22909279,1430924793.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 15:06:48.019244,62842.0,4.0
2015-05-06 15:37:34.671363,slurm_normal,1430926795.0,0.0,1.0,main_w1_handler1,2295674,9411843,False,,10985,interval,112,bed,3741943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""16""",,,"""hg19""",19609285,,19609339,,"""0""",1.0,all_pos,+,"""1""",32.0,,22195297,1430926690.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 15:40:51.622541,61834.0,105.0
2015-05-06 15:57:49.002232,slurm_normal,1430927918.0,0.0,1.0,main_w2_handler0,2286002,9412148,False,,633937,interval,419,bed,3742223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19609665,,19609104,,"""0""",1.0,all_pos,+,"""1""",32.0,,22757523,1430927897.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 15:58:50.806279,,21.0
2015-05-06 15:55:25.812511,slurm_normal,1430927763.0,0.0,1.0,main_w2_handler0,2286002,9412106,False,,633937,interval,419,bed,3742167.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""",,,"""hg19""",19609665,,19609104,,"""0""",1.0,all_pos,+,"""1""",32.0,,22757523,1430927743.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 15:56:09.816660,,20.0
2015-05-06 16:07:33.911488,slurm_normal,1430928525.0,0.0,1.0,main_w1_handler0,2286002,9412240,False,,462229,interval,419,bed,3742384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""",,,"""hg19""",19609866,,19609104,,"""0""",1.0,all_pos,+,"""1""",32.0,,22757523,1430928475.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 16:10:20.153516,,50.0
2015-05-06 16:07:59.430176,slurm_normal,1430928689.0,0.0,1.0,main_w2_handler1,2286002,9412258,False,,462229,interval,419,bed,3742418.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19609866,,19609104,,"""0""",1.0,all_pos,+,"""1""",32.0,,22757523,1430928637.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 16:11:37.480393,,52.0
2015-04-07 21:58:24.044951,slurm_normal,1428444020.0,0.0,1.0,main_w1_handler0,2254554,9164081,False,,618,bed,427,bed,3445333.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",19181547,,19130989,,"""0""",1.0,all_pos,+,"""1""",32.0,,22249312,1428444017.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-04-07 22:00:23.146422,61623.0,3.0
2015-04-07 21:56:49.695002,slurm_normal,1428443856.0,0.0,1.0,main_w1_handler1,2254554,9164029,False,,618,bed,427,bed,3445317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",19181547,,19130989,,"""0""",1.0,all_pos,+,"""1""",32.0,,22249312,1428443852.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-04-07 21:57:42.521763,61623.0,4.0
2015-05-06 09:09:16.183564,slurm_normal,1430903377.0,0.0,1.0,main_w2_handler0,2284535,9407697,False,,3715,bed,260,bed,3738358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",19492655,,19492703,,"""0""",1.0,all_pos,+,"""1""",32.0,,22735830,1430903374.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 09:09:43.150338,62833.0,3.0
2015-12-09 11:00:43.712309,slurm_normal,1449660385.0,0.0,1.0,main_w1_handler1,2533215,11125349,False,,120873,interval,11813187,bed,5391017.roundup,slurm,,132112168.0,corral-repl,,"""0caada7a9e6411e58a81005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,UnvalidatedValue,5,"""hg19""",22362616,,22362528,,"""1""",1.0,all_pos,+,"""1""",32.0,,26693996,1449660367.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-12-09 11:26:26.984206,3641.0,18.0
2015-05-06 10:23:33.924748,slurm_normal,1430907842.0,0.0,1.0,main_w1_handler0,2294502,9408064,False,,4342,interval,720,bed,3738710.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",19590487,,19603026,,"""0""",1.0,all_pos,+,"""1""",32.0,,22885392,1430907839.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 10:24:05.275822,63122.0,3.0
2015-05-06 10:46:24.183708,slurm_normal,1430909209.0,0.0,1.0,main_w2_handler1,2294398,9408275,False,,5371,interval,120,bed,3738929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",19603242,,19588795,,"""0""",1.0,all_pos,+,"""1""",32.0,,22037580,1430909206.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 10:46:53.238912,61496.0,3.0
2015-05-06 11:07:42.859800,slurm_normal,1430910484.0,0.0,1.0,main_w2_handler1,2292621,9408419,False,,174809,interval,860,bed,3739061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""9""",,,"""hg19""",19603297,,19603719,,"""0""",1.0,all_pos,+,"""1""",32.0,,22396381,1430910478.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 11:08:08.141895,62216.0,6.0
2015-05-06 10:56:23.700979,slurm_normal,1430909807.0,0.0,1.0,main_w2_handler1,2294622,9408345,False,,42727,interval,165,bed,3738995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""9""",,,"""hg19""",19603323,,19593662,,"""0""",1.0,all_pos,+,"""1""",32.0,,22846964,1430909803.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 10:56:50.193579,61519.0,4.0
2015-05-06 10:57:20.763340,slurm_normal,1430909867.0,0.0,1.0,main_w2_handler1,2294398,9408354,False,,9835,interval,120,bed,3738998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19603339,,19588795,,"""0""",1.0,all_pos,+,"""1""",32.0,,22037580,1430909864.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 10:57:49.740411,61496.0,3.0
2015-05-06 11:08:13.839627,slurm_normal,1430910514.0,0.0,1.0,main_w2_handler1,2295351,9408422,False,,2308,interval,111,bed,3739064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19603727,,19603736,,"""1""",1.0,all_pos,+,"""1""",32.0,,22907081,1430910510.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 11:08:40.069509,,4.0
2015-05-06 11:10:26.179611,slurm_normal,1430910651.0,0.0,1.0,main_w2_handler1,2294398,9408438,False,,13150,interval,120,bed,3739081.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19603743,,19588797,,"""0""",1.0,all_pos,+,"""1""",32.0,,22037580,1430910647.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 11:10:55.173992,61496.0,4.0
2015-05-06 11:39:54.949720,slurm_normal,1430912418.0,0.0,1.0,main_w1_handler1,2293822,9408587,False,,5215,interval,1656,bed,3739227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19603894,,19603745,,"""0""",1.0,all_pos,+,"""1""",32.0,,22907587,1430912415.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-06 11:40:21.341736,61494.0,3.0
