chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,first_input,first_input_filetype,galaxy_slots,handler,history_id,id,imported,info,input_files_0|additional_input,input_files_0|additional_input_filetype,input_files_10|additional_input,input_files_10|additional_input_filetype,input_files_11|additional_input,input_files_11|additional_input_filetype,input_files_12|additional_input,input_files_12|additional_input_filetype,input_files_13|additional_input,input_files_13|additional_input_filetype,input_files_14|additional_input,input_files_14|additional_input_filetype,input_files_15|additional_input,input_files_15|additional_input_filetype,input_files_16|additional_input,input_files_16|additional_input_filetype,input_files_17|additional_input,input_files_17|additional_input_filetype,input_files_18|additional_input,input_files_18|additional_input_filetype,input_files_19|additional_input,input_files_19|additional_input_filetype,input_files_1|additional_input,input_files_1|additional_input_filetype,input_files_2|additional_input,input_files_2|additional_input_filetype,input_files_3|additional_input,input_files_3|additional_input_filetype,input_files_4|additional_input,input_files_4|additional_input_filetype,input_files_5|additional_input,input_files_5|additional_input_filetype,input_files_6|additional_input,input_files_6|additional_input_filetype,input_files_7|additional_input,input_files_7|additional_input_filetype,input_files_8|additional_input,input_files_8|additional_input_filetype,input_files_9|additional_input,input_files_9|additional_input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.reference_annotation,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.first_input,parameters.first_input.values,parameters.first_input|__identifier__,parameters.input_files,parameters.input_files_0|additional_input|__identifier__,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index,parameters.seq_data.seq_source.index.__class__,parameters.seq_data.seq_source.index.value,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,ref_file,ref_file_filetype,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-18 02:03:39.424699,rodeo_normal,1424287103.0,0,96440241,gtf,1.0,main_w2_handler1,2208359,8749757,False,,98343838.0,gtf,,,,,,,,,,,,,,,,,,,,,97684397.0,gtf,,,,,,,,,,,,,,,,,2817074.roundup,slurm,,132112168.0,corral-repl,,"""4ea4c31cb71211e497cb005056a52a46""",0,False,18548823.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18549029,,,"[{""__index__"": 0, ""additional_input"": 18549033}, {""__index__"": 1, ""additional_input"": 18549037}]",,1,0.0,,UnvalidatedValue,mm10,cached,,,Yes,32.0,,,65862268.0,gtf,,,,21250629.0,1424287005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-18 19:18:27.081153,50641.0,98.0
,,2015-02-18 02:03:43.042844,rodeo_normal,1424297166.0,0,96877874,gtf,1.0,main_w1_handler1,2208359,8749759,False,,97308226.0,gtf,,,,,,,,,,,,,,,,,,,,,97813755.0,gtf,,,,,,,,,,,,,,,,,2820565.roundup,slurm,,132112168.0,corral-repl,,"""4ea4c31cb71211e497cb005056a52a46""",0,False,18548823.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18549041,,,"[{""__index__"": 0, ""additional_input"": 18549045}, {""__index__"": 1, ""additional_input"": 18549049}]",,1,0.0,,UnvalidatedValue,mm10,cached,,,Yes,32.0,,,65862268.0,gtf,,,,21250629.0,1424297108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-18 22:06:11.543137,50641.0,58.0
,,2015-02-18 02:04:10.971301,rodeo_normal,1424297591.0,0,133701836,gtf,1.0,main_w2_handler0,2208359,8749766,False,,96440241.0,gtf,,,,,,,,,,,,,,,,,,,,,98343838.0,gtf,97684397.0,gtf,96877874.0,gtf,97308226.0,gtf,97813755.0,gtf,,,,,,,,,2820658.roundup,slurm,,132112168.0,corral-repl,,"""4ea4c31cb71211e497cb005056a52a46""",0,False,18548823.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18549067,,,"[{""__index__"": 0, ""additional_input"": 18549029}, {""__index__"": 1, ""additional_input"": 18549033}, {""__index__"": 2, ""additional_input"": 18549037}, {""__index__"": 3, ""additional_input"": 18549041}, {""__index__"": 4, ""additional_input"": 18549045}, {""__index__"": 5, ""additional_input"": 18549049}]",,1,0.0,,UnvalidatedValue,mm10,cached,,,Yes,32.0,,,65862268.0,gtf,,,,21250629.0,1424297490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-18 22:13:17.340257,50641.0,101.0
,,2015-02-19 00:32:14.826950,rodeo_normal,1424305965.0,0,458055,gtf,1.0,main_w1_handler1,2179910,8761684,False,,2543338.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822724.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",18482742,,,"[{""__index__"": 0, ""additional_input"": 18482752}]",,1,0.0,danRer7,,,cached,,,Yes,32.0,,,,,,,,21282139.0,1424305948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 00:32:47.974614,58573.0,17.0
,,2015-02-19 00:43:22.275884,rodeo_normal,1424306650.0,0,98959601,gtf,1.0,main_w2_handler1,2208553,8761788,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822929.roundup,slurm,,132112168.0,corral-repl,,,0,False,18531821.0,,Yes,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18563859,,,[],,1,0.0,mm9,,,cached,,,Yes,32.0,,,27706236.0,gtf,,,,21050628.0,1424306610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 00:44:13.687831,32973.0,40.0
,,2015-02-19 10:08:38.029521,rodeo_normal,1424340587.0,0,90491289,gtf,1.0,main_w1_handler1,2208876,8764813,False,,90525666.0,gtf,,,,,,,,,,,,,,,,,,,,,90556523.0,gtf,,,,,,,,,,,,,,,,,2828443.roundup,slurm,,132112168.0,corral-repl,,,0,False,18569327.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18569337,,,"[{""__index__"": 0, ""additional_input"": 18569345}, {""__index__"": 1, ""additional_input"": 18569349}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,116963244.0,gtf,,,,20491271.0,1424340533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 10:09:51.958037,42029.0,54.0
,,2015-02-19 10:40:02.613717,rodeo_normal,1424342418.0,0,217393,gtf,1.0,main_w1_handler1,2204155,8765251,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828993.roundup,slurm,,132112168.0,corral-repl,,,0,False,18570589.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18570565,,,[],,0,,,,,,,,No,32.0,,,2508631.0,gff3,,,,20955280.0,1424342415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 10:40:22.175082,,3.0
,,2015-02-19 11:13:48.675668,rodeo_normal,1424344449.0,0,471282,gtf,1.0,main_w2_handler0,2204155,8765446,False,,489050.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829318.roundup,slurm,,132112168.0,corral-repl,,,0,False,18570787.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18570811,,,"[{""__index__"": 0, ""additional_input"": 18570821}]",,1,1.0,,,,history,18570796.0,,Yes,32.0,7088136.0,fasta,2508631.0,gff3,,,,20955280.0,1424344445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 11:14:15.950650,,4.0
,,2015-02-19 10:42:40.476417,rodeo_normal,1424342579.0,0,242250,gtf,1.0,main_w1_handler1,2204155,8765254,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829007.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18570602,,,[],,1,1.0,,,,history,18570597.0,,Yes,32.0,7088136.0,fasta,,,,,,20955280.0,1424342576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 10:43:02.346865,,3.0
,,2015-02-19 12:26:45.439168,rodeo_normal,1424348825.0,0,471282,gtf,1.0,main_w2_handler1,2204155,8765787,False,,489050.0,gtf,,,,,,,,,,,,,,,,,,,,,217393.0,gtf,,,,,,,,,,,,,,,,,2830128.roundup,slurm,,132112168.0,corral-repl,,,0,True,18570787.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18570811,,,"[{""__index__"": 0, ""additional_input"": 18570821}, {""__index__"": 1, ""additional_input"": 18571228}]",,1,1.0,,,,history,18570796.0,,Yes,32.0,7088136.0,fasta,2508631.0,gff3,,,,20955280.0,1424348821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 12:27:11.518879,,4.0
,,2015-02-19 13:51:31.601475,rodeo_normal,1424353906.0,0,471282,gtf,1.0,main_w2_handler0,2204155,8766303,False,,489050.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831245.roundup,slurm,,132112168.0,corral-repl,,,0,True,18570787.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18570811,,,"[{""__index__"": 0, ""additional_input"": 18570821}]",,1,1.0,,,,history,18570796.0,,Yes,32.0,7088136.0,fasta,2508631.0,gff3,,,,20955280.0,1424353902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 13:51:50.701851,,4.0
,,2015-02-19 14:07:36.956496,rodeo_normal,1424354926.0,0,58325209,gtf,1.0,main_w2_handler0,2186791,8766423,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831513.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18570961,,,[],,1,0.0,mm9,,,cached,,,Yes,32.0,,,,,,,,21334409.0,1424354867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 14:08:48.337443,58870.0,59.0
,,2015-02-19 16:00:43.461069,rodeo_normal,1424361668.0,0,3282133,gtf,1.0,main_w1_handler1,2185173,8768059,False,,3294123.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834195.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564963}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:01:12.017340,56035.0,8.0
,,2015-02-19 15:58:00.445399,rodeo_normal,1424361491.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8767885,False,,3302716.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834081.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564806}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 15:58:16.318162,56035.0,5.0
,,2015-02-19 15:57:41.156280,rodeo_normal,1424361478.0,0,3282133,gtf,1.0,main_w1_handler1,2185173,8767867,False,,3292524.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834075.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564790}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 15:58:02.608914,56035.0,5.0
,,2015-02-19 15:58:31.502189,rodeo_normal,1424361524.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8767918,False,,3281964.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834107.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564834}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 15:58:49.893936,56035.0,6.0
,,2015-02-19 15:58:49.413161,rodeo_normal,1424361546.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8767924,False,,3282147.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834122.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564849}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 15:59:11.259408,56035.0,5.0
,,2015-02-19 15:59:22.567810,rodeo_normal,1424361582.0,0,3282133,gtf,1.0,main_w1_handler1,2185173,8767959,False,,3281824.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834139.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564878}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 15:59:48.304968,56035.0,6.0
,,2015-02-19 16:00:03.179262,rodeo_normal,1424361624.0,0,3282133,gtf,1.0,main_w1_handler1,2185173,8768005,False,,3302467.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834166.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564906}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:00:26.887050,56035.0,5.0
,,2015-02-19 16:08:49.416253,rodeo_normal,1424362146.0,0,3282133,gtf,1.0,main_w2_handler1,2185173,8768207,False,,3287038.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834520.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18565416}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424362141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:09:09.360242,56035.0,5.0
,,2015-02-19 15:57:31.007932,rodeo_normal,1424361468.0,0,3282133,gtf,1.0,main_w2_handler1,2185173,8767855,False,,3287211.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834067.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564686}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 15:57:51.846535,56035.0,10.0
,,2015-02-19 16:08:27.603101,rodeo_normal,1424362137.0,0,3282133,gtf,1.0,main_w2_handler1,2185173,8768203,False,,3284904.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834516.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18565401}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424362126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:09:03.826351,56035.0,11.0
,,2015-02-19 15:59:05.615744,rodeo_normal,1424361562.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8767942,False,,3273492.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834130.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564864}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 15:59:28.828003,56035.0,5.0
,,2015-02-19 16:02:10.354639,rodeo_normal,1424361752.0,0,3282133,gtf,1.0,main_w2_handler1,2185173,8768104,False,,3292270.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834260.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18565049}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:02:38.590425,56035.0,7.0
,,2015-02-19 15:58:11.297118,rodeo_normal,1424361511.0,0,3282133,gtf,1.0,main_w1_handler0,2185173,8767902,False,,3301961.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834095.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564820}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 15:58:37.737131,56035.0,6.0
,,2015-02-19 15:59:45.194720,rodeo_normal,1424361599.0,0,3282133,gtf,1.0,main_w1_handler0,2185173,8767983,False,,3300118.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834151.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564892}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:00:04.457584,56035.0,5.0
,,2015-02-19 16:06:05.620280,rodeo_normal,1424361990.0,0,3282133,gtf,1.0,main_w1_handler1,2185173,8768165,False,,3289946.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834418.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18565262}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:06:36.520130,56035.0,4.0
,,2015-02-19 16:06:26.499232,rodeo_normal,1424362006.0,0,3282133,gtf,1.0,main_w1_handler0,2185173,8768174,False,,3280169.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834435.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18565277}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424362001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:06:52.085155,56035.0,5.0
,,2015-02-19 16:00:21.452318,rodeo_normal,1424361646.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8768031,False,,3289636.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834183.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564934}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:00:53.370814,56035.0,10.0
,,2015-02-19 16:05:10.254632,rodeo_normal,1424361928.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8768154,False,,3296384.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834387.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18565218}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:05:36.549564,56035.0,5.0
,,2015-02-19 16:00:12.827821,rodeo_normal,1424361632.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8768018,False,,3276400.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834175.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564920}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:00:39.064230,56035.0,9.0
,,2015-02-19 16:00:56.249145,rodeo_normal,1424361673.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8768073,False,,3292353.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834203.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564977}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:01:19.983766,56035.0,5.0
,,2015-02-19 16:12:08.175716,rodeo_normal,1424362350.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8768257,False,,3302467.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834650.roundup,slurm,,132112168.0,corral-repl,,,0,False,18565721.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564906}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3282133.0,gtf,,,,21340172.0,1424362342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:12:34.259831,56035.0,8.0
,,2015-02-19 16:19:12.279238,rodeo_normal,1424362767.0,0,3282133,gtf,1.0,main_w2_handler0,2185173,8768394,False,,3273652.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834852.roundup,slurm,,132112168.0,corral-repl,,,0,False,18565721.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18565232}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3282133.0,gtf,,,,21340172.0,1424362762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:19:32.793108,56035.0,5.0
,,2015-02-19 16:01:08.282444,rodeo_normal,1424361682.0,0,3282133,gtf,1.0,main_w2_handler1,2185173,8768083,False,,3286117.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834211.roundup,slurm,,132112168.0,corral-repl,,,0,False,18564660.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18565721,,,"[{""__index__"": 0, ""additional_input"": 18564991}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,3012663.0,gtf,,,,21340172.0,1424361677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-02-19 16:01:28.770626,56035.0,5.0
