chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.analysis_type,parameters.chromInfo,parameters.dbkey,parameters.vcf_input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2017-02-09 16:47:19.429770,slurm_normal,1486661784.0,0,,1.0,main_w3_handler1,2896119,14996156,False,,9151745.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275401}]",32.0,,34440821,1486661534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:36:29.098747,94820.0,7432952,vcf,250.0
,,2017-02-09 16:47:17.763890,slurm_normal,1486661536.0,0,,1.0,main_w3_handler1,2896119,14996152,False,,9151744.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275397}]",32.0,,34440821,1486661529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:32:22.037815,94820.0,6263188,vcf,7.0
,,2017-02-09 16:48:06.034896,slurm_normal,1486662517.0,0,,1.0,main_w3_handler1,2896119,14996165,False,,9152087.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275397}]",32.0,,34440821,1486662510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:48:41.800424,94820.0,6263188,vcf,7.0
,,2017-02-09 16:43:07.435571,slurm_normal,1486661341.0,0,,1.0,main_w3_handler1,2896119,14996114,False,,9151688.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28266601}]",32.0,,35920192,1486661147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:29:04.190465,94820.0,2276337,vcf,194.0
,,2017-02-09 16:47:18.193614,slurm_normal,1486661547.0,0,,1.0,main_w3_handler0,2896119,14996153,False,,9151746.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275398}]",32.0,,34440821,1486661533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:32:30.775864,94820.0,5581899,vcf,14.0
428327.0,len,2017-02-10 13:49:51.864893,slurm_normal,1486734971.0,0,,1.0,main_w3_handler0,2881129,15004727,False,,9160436.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28296425}]",32.0,,35683707,1486734966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 13:56:14.340648,93741.0,6263188,vcf,5.0
428327.0,len,2017-02-10 13:50:38.191184,slurm_normal,1486735048.0,0,,1.0,main_w4_handler1,2881129,15004736,False,,9160448.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28296429}]",32.0,,35683707,1486735034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 13:57:33.681110,93741.0,6263188,vcf,14.0
,,2017-02-09 16:47:18.665102,slurm_normal,1486661542.0,0,,1.0,main_w3_handler0,2896119,14996154,False,,9151747.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275399}]",32.0,,34440821,1486661536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:32:31.008600,94820.0,713204,vcf,6.0
,,2017-02-09 16:48:07.066209,slurm_normal,1486662464.0,0,,1.0,main_w4_handler1,2896119,14996167,False,,9152059.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275399}]",32.0,,34440821,1486662438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:47:50.629925,94820.0,713204,vcf,26.0
,,2017-02-09 16:48:06.597864,slurm_normal,1486662709.0,0,,1.0,main_w4_handler0,2896119,14996166,False,,9152125.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275398}]",32.0,,34440821,1486662656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:51:54.122870,94820.0,5581899,vcf,53.0
,,2017-02-09 17:46:18.819851,slurm_normal,1486663445.0,0,,1.0,main_w3_handler0,2896119,14996576,False,,9152270.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275400}]",32.0,,35920192,1486663430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 18:04:10.480214,94820.0,2190899,vcf,15.0
,,2017-02-09 16:48:07.416785,slurm_normal,1486662510.0,0,,1.0,main_w4_handler1,2896119,14996168,False,,9152086.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275400}]",32.0,,34440821,1486662504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 17:48:32.787445,94820.0,2190899,vcf,6.0
,,2017-02-09 17:44:13.512323,slurm_normal,1486663400.0,0,,1.0,main_w4_handler1,2896119,14996561,False,,9152252.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275397}]",32.0,,35920192,1486663314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 18:03:21.808226,94820.0,6263188,vcf,86.0
,,2017-02-09 17:42:11.372989,slurm_normal,1486663401.0,0,,1.0,main_w3_handler1,2896119,14996550,False,,9152253.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275402}]",32.0,,35920192,1486663320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 18:03:29.742529,94820.0,7826601,vcf,81.0
,,2017-02-09 17:44:46.517466,slurm_normal,1486663428.0,0,,1.0,main_w3_handler1,2896119,14996569,False,,9152263.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275402}]",32.0,,35920192,1486663402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 18:03:54.681740,94820.0,7826601,vcf,26.0
,,2017-02-09 17:44:22.353938,slurm_normal,1486663429.0,0,,1.0,main_w3_handler0,2896119,14996563,False,,9152264.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275398}]",32.0,,35920192,1486663403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 18:03:57.376617,94820.0,5581899,vcf,26.0
,,2017-02-09 17:44:36.123404,slurm_normal,1486663594.0,0,,1.0,main_w4_handler1,2896119,14996567,False,,9152299.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275401}]",32.0,,35920192,1486663586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 18:06:40.724185,94820.0,7432952,vcf,8.0
,,2017-02-09 17:51:04.620974,slurm_normal,1486664013.0,0,,1.0,main_w4_handler1,2896119,14996606,False,,9152412.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27275399}]",32.0,,35920192,1486664007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-09 18:13:37.565849,94820.0,713204,vcf,6.0
,,2017-03-30 09:04:58.418793,slurm_normal,1490864711.0,0,,1.0,main_w4_handler1,2272207,15433124,False,,9565269.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/capHir1.len""","""capHir1""","[{'src': 'hda', 'id': 28983231}]",32.0,,36197278,1490864704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-30 09:05:12.878959,62420.0,5230395,vcf,7.0
428327.0,len,2017-02-10 13:41:56.082282,slurm_normal,1486734124.0,0,,1.0,main_w4_handler1,2881129,15004652,False,,9160347.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 27159259}]",32.0,,35683707,1486734118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 13:42:07.669904,93741.0,7826601,vcf,6.0
,,2017-02-10 13:31:35.823411,slurm_normal,1486733505.0,0,,1.0,main_w4_handler1,2896119,15004545,False,,9160254.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295529}]",32.0,,35885051,1486733499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 13:31:48.347848,94820.0,2257946,vcf,6.0
,,2017-02-10 11:08:56.501962,slurm_normal,1486724958.0,0,,1.0,main_w4_handler0,2896119,15003620,False,,9159414.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27283268}]",32.0,,34440821,1486724941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 11:09:20.675705,94820.0,65404303,vcf,17.0
,,2017-02-10 12:29:06.565238,slurm_normal,1486730516.0,0,,1.0,main_w4_handler1,2986732,15004069,False,,9159873.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295584}]",32.0,,35885051,1486730511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:41:59.678649,94820.0,2183066,vcf,5.0
,,2017-02-10 11:09:06.368372,slurm_normal,1486724964.0,0,,1.0,main_w4_handler0,2896119,15003621,False,,9159415.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27283268}]",32.0,,34440821,1486724948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 11:09:26.600741,94820.0,65404303,vcf,16.0
,,2017-02-10 12:15:34.235781,slurm_normal,1486728943.0,0,,1.0,main_w4_handler1,2896119,15004000,False,,9159750.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28163420}]",32.0,,35885051,1486728937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:15:44.643503,94820.0,2276337,vcf,6.0
,,2017-02-10 12:29:39.994039,slurm_normal,1486730521.0,0,,1.0,main_w3_handler1,2986732,15004075,False,,9159871.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295584}]",32.0,,35885051,1486730508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:42:03.801034,94820.0,2183066,vcf,13.0
428327.0,len,2017-02-10 12:07:39.522017,slurm_normal,1486728469.0,0,,1.0,main_w3_handler1,2881129,15003938,False,,9159703.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28165144}]",32.0,,35683707,1486728462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:07:51.076148,93741.0,5581899,vcf,7.0
428327.0,len,2017-02-10 13:41:46.570966,slurm_normal,1486734118.0,0,,1.0,main_w3_handler0,2881129,15004650,False,,9160345.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 27159259}]",32.0,,35683707,1486734110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 13:42:01.196990,93741.0,7826601,vcf,8.0
,,2017-02-10 12:29:06.065536,slurm_normal,1486730236.0,0,,1.0,main_w4_handler1,2986732,15004068,False,,9159845.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295579}]",32.0,,35885051,1486730226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:37:17.342483,94820.0,7411064,vcf,10.0
,,2017-02-10 12:29:06.986620,slurm_normal,1486731010.0,0,,1.0,main_w3_handler1,2986732,15004070,False,,9159912.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295594}]",32.0,,35885051,1486730992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:50:12.006262,94820.0,6251213,vcf,18.0
,,2017-02-10 12:29:07.316822,slurm_normal,1486732524.0,0,,1.0,main_w4_handler0,2986732,15004071,False,,9160111.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295602}]",32.0,,35885051,1486732499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 13:15:28.019196,94820.0,7807443,vcf,25.0
,,2017-02-10 12:30:08.195125,slurm_normal,1486729815.0,0,,1.0,main_w4_handler1,2986732,15004079,False,,9159818.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295568}]",32.0,,35885051,1486729810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:30:17.824785,94820.0,712707,vcf,5.0
,,2017-02-10 12:15:24.129752,slurm_normal,1486728933.0,0,,1.0,main_w4_handler0,2896119,15003999,False,,9159749.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28163420}]",32.0,,35885051,1486728927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:15:35.889230,94820.0,2276337,vcf,6.0
,,2017-02-10 12:29:40.312902,slurm_normal,1486731001.0,0,,1.0,main_w4_handler0,2986732,15004076,False,,9159914.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295594}]",32.0,,35885051,1486730995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:50:02.544716,94820.0,6251213,vcf,6.0
,,2017-02-10 12:29:39.350391,slurm_normal,1486729787.0,0,,1.0,main_w4_handler1,2986732,15004073,False,,9159817.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295568}]",32.0,,35885051,1486729782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-10 12:29:50.494231,94820.0,712707,vcf,5.0
,,2017-02-11 10:33:13.971515,slurm_normal,1486809202.0,0,,1.0,main_w3_handler1,2988735,15010653,False,,9166907.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28280818}]",32.0,,35511705,1486809198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-11 10:33:24.081435,98364.0,1140564,vcf,4.0
,,2017-02-22 20:58:38.332558,slurm_normal,1487797148.0,0,,1.0,main_w4_handler0,3006535,15112076,False,,9266803.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28469404}]",32.0,,36230610,1487797134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 20:59:12.126943,,40498603,vcf,14.0
,,2017-02-22 20:58:26.710848,slurm_normal,1487797129.0,0,,1.0,main_w4_handler0,3006535,15112074,False,,9266794.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28469404}]",32.0,,36230610,1487797113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 20:58:51.666856,,40498603,vcf,16.0
428327.0,len,2017-02-13 18:09:51.454120,slurm_normal,1487009834.0,0,,1.0,main_w4_handler0,2881129,15025599,False,,9181807.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28329550}]",32.0,,34385441,1487009822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 18:17:18.068756,93741.0,38458417,vcf,12.0
,,2017-02-12 23:14:40.616944,slurm_normal,1486941291.0,0,,1.0,main_w4_handler1,2896119,15018896,False,,9175356.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295500}]",32.0,,34440821,1486941282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-12 23:14:54.721156,94820.0,25865598,vcf,9.0
,,2017-02-12 23:14:30.013632,slurm_normal,1486941304.0,0,,1.0,main_w4_handler1,2896119,15018895,False,,9175354.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28295500}]",32.0,,34440821,1486941275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-12 23:15:08.617141,94820.0,25865598,vcf,29.0
,,2017-02-13 12:36:10.262635,slurm_normal,1486989964.0,0,,1.0,main_w3_handler0,2993362,15022773,False,,9179017.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28324732}]",32.0,,35885051,1486989905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 12:46:09.020842,94820.0,64639787,vcf,59.0
,,2017-02-13 12:36:01.570652,slurm_normal,1486989905.0,0,,1.0,main_w3_handler0,2993362,15022772,False,,9179016.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28324732}]",32.0,,35885051,1486989886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 12:45:08.022863,94820.0,64639787,vcf,19.0
,,2017-02-13 13:08:43.828794,slurm_normal,1486991343.0,0,,1.0,main_w4_handler0,2993362,15023008,False,,9179251.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28325317}]",32.0,,35885051,1486991328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 13:09:05.452853,94820.0,65355260,vcf,15.0
,,2017-02-13 13:08:52.156299,slurm_normal,1486991354.0,0,,1.0,main_w3_handler0,2993362,15023009,False,,9179254.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28325317}]",32.0,,35885051,1486991336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 13:09:17.877875,94820.0,65355260,vcf,18.0
428327.0,len,2017-02-13 18:09:38.821802,slurm_normal,1487010024.0,0,,1.0,main_w4_handler0,2881129,15025594,False,,9181803.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28329550}]",32.0,,34385441,1487009821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 18:20:29.247465,93741.0,38458417,vcf,203.0
428327.0,len,2017-02-13 19:05:52.720485,slurm_normal,1487020044.0,0,,1.0,main_w4_handler1,2881129,15026045,False,,9182946.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28331317}]",32.0,,34385441,1487020032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 21:07:31.977756,93741.0,34157601,vcf,12.0
428327.0,len,2017-02-13 19:23:01.591935,slurm_normal,1487020738.0,0,,1.0,main_w3_handler0,2881129,15026128,False,,9183029.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28331488}]",32.0,,34385441,1487020728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 21:19:04.071340,93741.0,34157601,vcf,10.0
428327.0,len,2017-02-13 19:05:35.122969,slurm_normal,1487020010.0,0,,1.0,main_w3_handler1,2881129,15026044,False,,9182942.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28331317}]",32.0,,34385441,1487020001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 21:06:52.659875,93741.0,34157601,vcf,9.0
428327.0,len,2017-02-13 19:22:26.615477,slurm_normal,1487020743.0,0,,1.0,main_w3_handler1,2881129,15026126,False,,9183030.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","[{'src': 'hda', 'id': 28331488}]",32.0,,34385441,1487020731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-13 21:19:07.774665,93741.0,34157601,vcf,12.0
,,2017-02-15 07:56:45.094038,slurm_normal,1487145837.0,0,,1.0,main_w3_handler1,2974676,15042980,False,,9198689.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28139127}]",32.0,,35477147,1487145479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-15 08:03:58.963569,29532.0,1103866274,vcf,358.0
,,2017-02-17 12:24:19.410064,slurm_normal,1487334311.0,0,,1.0,main_w3_handler0,2967557,15066343,False,,9221637.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/rheMac7.len""","""rheMac7""","[{'src': 'hda', 'id': 28395062}]",32.0,,35580773,1487334261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-17 12:25:14.535172,98714.0,229228751,vcf,50.0
