chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq,fastq2,fastq2_filetype,fastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.input_type.__current_case__,parameters.input_type.fastq,parameters.input_type.fastq.values,parameters.input_type.fastq2,parameters.input_type.fastq2.values,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-04 11:52:40.166389,slurm_normal,1478262471.0,0,12961018771,,,fastq,1.0,main_w4_handler0,554576,14251148,False,,8460254.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597ff2a087192c647'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34075092,1478260365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-04 12:27:54.541881,11389.0,2106.0
,,2016-11-11 08:49:44.257837,slurm_normal,1478854194.0,0,34230,,,fastqsanger,1.0,main_w3_handler1,2890547,14313970,False,,8522109.roundup,slurm,,132112168.0,corral-repl,,"""ca55e1bea7eb11e68c19005056a51846""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e2c4b8977369221'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34204136,1478854188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-11 08:49:56.712802,92508.0,6.0
,,2017-03-21 13:30:49.945234,slurm_normal,1490103271.0,0,2010457698,,,fastq,1.0,main_w3_handler0,3026885,15353972,False,,9493336.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 28841583}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,36724342,1490103053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-21 13:34:35.443825,101856.0,218.0
,,2016-11-09 20:14:37.220435,slurm_normal,1478722489.0,0,15083450,,,fastqsanger,1.0,main_w3_handler0,2888032,14299548,False,,8507065.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2c7e30a2ec5d00e'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32546345,1478722479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-09 20:14:51.808287,44270.0,10.0
,,2016-11-14 16:51:45.913454,slurm_normal,1479142318.0,0,26299706,26306786.0,fastqsanger,fastqsanger,1.0,main_w4_handler1,2394964,14335766,False,,8541848.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""""","""Saccharomyces_cerevisiae_S288C_SGD2010""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2771f1d6cf9335f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5865cb47fd0fb2ec8'}]",pe,"""cnc1 lethals""","""93""","""0""","""""","""""","""""","""Standard""","""read""","""""","""cnc1""","""""","""false""","""LENIENT""",32.0,,34247339,1479142309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-14 16:52:01.169988,59349.0,9.0
,,2016-11-14 17:42:29.967330,slurm_normal,1479145360.0,0,3407336,,,fastq,1.0,main_w4_handler1,2394964,14336365,False,,8542376.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""""","""Saccharomyces_cerevisiae_S288C_SGD2010""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546ec09b74bb0d7d6'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34247339,1479145354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-14 17:42:42.846848,59349.0,6.0
,,2017-01-15 14:53:19.326120,slurm_normal,1484492013.0,0,28289254,28292774.0,fastqsanger,fastqsanger,1.0,main_w4_handler1,2923209,14771678,False,,8934571.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 27540450}]",,"[{'src': 'hda', 'id': 27540441}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,35387227,1484492003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-15 14:53:35.692981,29483.0,10.0
,,2017-01-16 13:26:10.505637,slurm_normal,1484573249.0,0,415093948,413219938.0,fastqsanger,fastqsanger,1.0,main_w4_handler0,2942340,14777613,False,,8939809.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 27775551}]",,"[{'src': 'hda', 'id': 27775457}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-test""","""""","""false""","""LENIENT""",32.0,,35404777,1484573175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-16 13:27:33.581181,79055.0,74.0
,,2016-11-27 07:28:48.348776,slurm_normal,1480232229.0,0,8032433192,,,fastq,1.0,main_w3_handler1,2908707,14438298,False,,8636573.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27415924}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34488092,1480231775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-27 07:37:11.900697,87348.0,454.0
,,2016-11-27 05:58:52.331945,slurm_normal,1480226898.0,0,9709010990,,,fastq,1.0,main_w3_handler1,2908707,14438151,False,,8636524.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27416427}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34488002,1480226337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-27 06:08:19.409288,87348.0,561.0
,,2016-11-27 11:56:16.796547,slurm_normal,1480248269.0,0,9092615704,,,fastq,1.0,main_w3_handler1,2908707,14439507,False,,8636935.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27423674}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34489571,1480247779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-27 12:04:32.639852,87348.0,490.0
,,2016-12-02 02:23:25.961248,slurm_normal,1480645440.0,0,330288654,,,fastq,1.0,main_w4_handler1,2826963,14468461,False,,8662071.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27467350}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,33022672,1480645410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-02 02:24:02.754001,90440.0,30.0
,,2016-12-02 02:25:17.886761,slurm_normal,1480645551.0,0,330155706,,,fastq,1.0,main_w3_handler0,2826963,14468475,False,,8662084.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27467305}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,33022672,1480645521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-02 02:25:52.725860,90440.0,30.0
,,2016-12-04 21:21:01.152428,slurm_normal,1480886470.0,0,1230,,,fastq,1.0,main_w3_handler0,2917118,14486770,False,,8677519.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27494627}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34640887,1480886464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-04 21:21:11.503029,96233.0,6.0
,,2016-12-04 22:03:34.097120,slurm_normal,1480889034.0,0,49753881,,,fastq,1.0,main_w3_handler1,2917987,14486962,False,,8677603.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 27497868}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34587784,1480889016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-04 22:03:56.348063,89218.0,18.0
,,2016-12-04 22:03:21.486795,slurm_normal,1480896052.0,0,88152763,,,fastq,1.0,main_w4_handler0,2917987,14486960,False,,8677871.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 27497864}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34587784,1480896039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-05 01:39:20.293394,89218.0,13.0
,,2016-12-07 01:37:38.875089,slurm_normal,1481074672.0,0,112893,,,fastqsanger,1.0,main_w3_handler1,2921074,14504386,False,,8687114.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27522876}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34690491,1481074665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-07 01:37:54.058101,,7.0
,,2017-02-23 18:50:31.529914,slurm_normal,1487875860.0,0,93832956,93832956.0,fastq,fastq,1.0,main_w4_handler1,3007469,15121714,False,,9275693.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""""",1,,"[{'src': 'hda', 'id': 28481841}]",,"[{'src': 'hda', 'id': 28481842}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,36248283,1487875835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-02-23 18:51:02.714138,100772.0,25.0
,,2017-03-22 15:51:04.864297,slurm_normal,1490198441.0,0,952424398,,,fastq,1.0,main_w3_handler0,3041418,15367572,False,,9506222.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""Homo_sapiens_nuHg19_mtrCRS""","""""",0,,"[{'src': 'hda', 'id': 28880721}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,36777709,1490197872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 16:00:43.537707,102586.0,569.0
,,2017-03-22 18:53:02.156758,slurm_normal,1490209039.0,0,1245695331,,,fastqsanger,1.0,main_w4_handler1,2891937,15369348,False,,9507834.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""Mouse RNASeq WT and KO SERT""",0,,"[{'src': 'hda', 'id': 28331923}]",,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""2017-03-22""","""mouse-1""","""""","""false""","""LENIENT""",32.0,,36012127,1490208853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 18:57:31.426873,94691.0,186.0
,,2017-03-22 18:53:03.454598,slurm_normal,1490209055.0,0,1241144635,,,fastqsanger,1.0,main_w3_handler1,2891937,15369350,False,,9507835.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""Mouse RNASeq WT and KO SERT""",0,,"[{'src': 'hda', 'id': 28332302}]",,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""2017-03-22""","""mouse-1""","""""","""false""","""LENIENT""",32.0,,36012127,1490208855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 18:57:38.153185,94691.0,200.0
,,2017-03-22 18:53:04.120432,slurm_normal,1490209111.0,0,1243059862,,,fastqsanger,1.0,main_w3_handler0,2891937,15369352,False,,9507836.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""Mouse RNASeq WT and KO SERT""",0,,"[{'src': 'hda', 'id': 28332385}]",,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""2017-03-22""","""mouse-1""","""""","""false""","""LENIENT""",32.0,,36012127,1490208860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 18:58:35.293166,94691.0,251.0
,,2017-03-22 18:53:05.435160,slurm_normal,1490209454.0,0,1208495549,,,fastqsanger,1.0,main_w3_handler0,2891937,15369354,False,,9507879.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""Mouse RNASeq WT and KO SERT""",0,,"[{'src': 'hda', 'id': 28332609}]",,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""2017-03-22""","""mouse-1""","""""","""false""","""LENIENT""",32.0,,36012127,1490209064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 19:04:17.995813,94691.0,390.0
,,2017-03-22 18:53:02.841123,slurm_normal,1490209364.0,0,1267502099,,,fastqsanger,1.0,main_w3_handler0,2891937,15369349,False,,9507833.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""Mouse RNASeq WT and KO SERT""",0,,"[{'src': 'hda', 'id': 28332203}]",,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""2017-03-22""","""mouse-1""","""""","""false""","""LENIENT""",32.0,,36012127,1490208857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 19:02:51.331354,94691.0,507.0
,,2017-03-22 18:53:04.881088,slurm_normal,1490209449.0,0,1183936164,,,fastqsanger,1.0,main_w3_handler1,2891937,15369353,False,,9507877.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""Mouse RNASeq WT and KO SERT""",0,,"[{'src': 'hda', 'id': 28332542}]",,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""2017-03-22""","""mouse-1""","""""","""false""","""LENIENT""",32.0,,36012127,1490209066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 19:04:12.587563,94691.0,383.0
,,2017-03-22 18:53:06.030142,slurm_normal,1490209805.0,0,1181790585,,,fastqsanger,1.0,main_w4_handler0,2891937,15369355,False,,9507896.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""Mouse RNASeq WT and KO SERT""",0,,"[{'src': 'hda', 'id': 28332699}]",,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""2017-03-22""","""mouse-1""","""""","""false""","""LENIENT""",32.0,,36012127,1490209158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 19:10:12.889660,94691.0,647.0
,,2017-03-22 18:53:06.592656,slurm_normal,1490209894.0,0,1184083008,,,fastqsanger,1.0,main_w3_handler1,2891937,15369357,False,,9507941.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""Mouse RNASeq WT and KO SERT""",0,,"[{'src': 'hda', 'id': 28332762}]",,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""2017-03-22""","""mouse-1""","""""","""false""","""LENIENT""",32.0,,36012127,1490209591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-03-22 19:11:38.927937,94691.0,303.0
,,2016-12-12 20:02:15.782775,slurm_normal,1481573568.0,0,4646893065,4646893065.0,fastq,fastq,1.0,main_w4_handler1,2612738,14556487,False,,8735824.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 27600800}]",,"[{'src': 'hda', 'id': 27601685}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34005429,1481572940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-12 20:12:50.732555,79328.0,628.0
,,2017-01-20 11:25:34.869676,slurm_normal,1484911569.0,0,265765607,,,fastq,1.0,main_w4_handler1,2940365,14828449,False,,8989002.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 28016420}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,35083754,1484911538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-20 11:26:11.148076,49292.0,31.0
,,2017-01-20 11:26:13.013152,slurm_normal,1484911604.0,0,265701527,,,fastq,1.0,main_w3_handler1,2940365,14828450,False,,8989003.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 28016417}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,35083754,1484911575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-20 11:26:46.366023,49292.0,29.0
,,2017-01-20 12:19:09.054418,slurm_normal,1484914785.0,0,271927372,,,fastq,1.0,main_w3_handler0,2940365,14828741,False,,8989188.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,,"[{'src': 'hda', 'id': 28016788}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,35083754,1484914754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-20 12:19:46.611914,49292.0,31.0
,,2017-01-20 12:19:08.650154,slurm_normal,1484914788.0,0,271822462,,,fastq,1.0,main_w4_handler1,2940365,14828740,False,,8989187.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,,"[{'src': 'hda', 'id': 28016783}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,35083754,1484914751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-20 12:19:50.375131,49292.0,37.0
,,2016-12-14 20:00:37.095476,slurm_normal,1481746079.0,0,3138170666,3138170666.0,fastqsanger,fastqsanger,1.0,main_w4_handler0,2929114,14577959,False,,8757478.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 27622783}]",,"[{'src': 'hda', 'id': 27622637}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34856196,1481745641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-14 20:08:02.236020,96839.0,438.0
,,2016-12-15 00:33:50.360540,slurm_normal,1481762046.0,0,32247479,32246969.0,fastqsanger,fastqsanger,1.0,main_w4_handler0,2930351,14579533,False,,8758962.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",1,,"[{'src': 'hda', 'id': 27638456}]",,"[{'src': 'hda', 'id': 27638457}]",pe,"""father""","""93""","""0""","""""","""""","""""","""Standard""","""Father""","""""","""father""","""""","""false""","""LENIENT""",32.0,,34843985,1481762033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-15 00:34:07.857350,94613.0,13.0
,,2016-12-15 00:35:06.804438,slurm_normal,1481762127.0,0,25389640,25390880.0,fastqsanger,fastqsanger,1.0,main_w3_handler0,2930351,14579537,False,,8758966.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",1,,"[{'src': 'hda', 'id': 27638458}]",,"[{'src': 'hda', 'id': 27638459}]",pe,"""mother""","""93""","""0""","""""","""""","""""","""Standard""","""Mother""","""""","""mother""","""""","""false""","""LENIENT""",32.0,,34843985,1481762112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-15 00:35:29.158573,94613.0,15.0
,,2016-12-15 00:35:41.037551,slurm_normal,1481762158.0,0,24143463,24144275.0,fastqsanger,fastqsanger,1.0,main_w3_handler1,2930351,14579539,False,,8758968.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",1,,"[{'src': 'hda', 'id': 27638460}]",,"[{'src': 'hda', 'id': 27638461}]",pe,"""daughter""","""93""","""0""","""""","""""","""""","""Standard""","""Daughter""","""""","""daughter""","""""","""false""","""LENIENT""",32.0,,34843985,1481762145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-15 00:35:59.639425,94613.0,13.0
,,2016-12-19 21:55:43.835974,slurm_normal,1482184554.0,0,11836266,,,fastq,1.0,main_w3_handler0,2897970,14611182,False,,8788017.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27293263}]",,,se,"""S6_L001_R1_001""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""""","""cat377B""","""""","""false""","""LENIENT""",32.0,,34288788,1482184547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-12-19 21:55:55.858557,,7.0
,,2017-01-24 08:53:06.254358,slurm_normal,1485248066.0,0,934946187,,,fastqillumina,1.0,main_w4_handler0,2966360,14855054,False,,9015087.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,,"[{'src': 'hda', 'id': 28059688}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,35556073,1485247991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-24 08:54:30.116867,,75.0
,,2017-01-01 14:31:22.213118,slurm_normal,1483281092.0,0,648034,,,fastq,1.0,main_w4_handler1,2940304,14672077,False,,8843535.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 27780333}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,35083081,1483281085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-01 14:31:33.638647,97424.0,7.0
