conditions_0|samples_0|sample,conditions_0|samples_0|sample_filetype,conditions_0|samples_10|sample,conditions_0|samples_10|sample_filetype,conditions_0|samples_11|sample,conditions_0|samples_11|sample_filetype,conditions_0|samples_12|sample,conditions_0|samples_12|sample_filetype,conditions_0|samples_13|sample,conditions_0|samples_13|sample_filetype,conditions_0|samples_14|sample,conditions_0|samples_14|sample_filetype,conditions_0|samples_15|sample,conditions_0|samples_15|sample_filetype,conditions_0|samples_16|sample,conditions_0|samples_16|sample_filetype,conditions_0|samples_17|sample,conditions_0|samples_17|sample_filetype,conditions_0|samples_1|sample,conditions_0|samples_1|sample_filetype,conditions_0|samples_2|sample,conditions_0|samples_2|sample_filetype,conditions_0|samples_3|sample,conditions_0|samples_3|sample_filetype,conditions_0|samples_4|sample,conditions_0|samples_4|sample_filetype,conditions_0|samples_5|sample,conditions_0|samples_5|sample_filetype,conditions_0|samples_6|sample,conditions_0|samples_6|sample_filetype,conditions_0|samples_7|sample,conditions_0|samples_7|sample_filetype,conditions_0|samples_8|sample,conditions_0|samples_8|sample_filetype,conditions_0|samples_9|sample,conditions_0|samples_9|sample_filetype,conditions_10|samples_0|sample,conditions_10|samples_0|sample_filetype,conditions_10|samples_1|sample,conditions_10|samples_1|sample_filetype,conditions_10|samples_2|sample,conditions_10|samples_2|sample_filetype,conditions_10|samples_3|sample,conditions_10|samples_3|sample_filetype,conditions_10|samples_4|sample,conditions_10|samples_4|sample_filetype,conditions_10|samples_5|sample,conditions_10|samples_5|sample_filetype,conditions_11|samples_0|sample,conditions_11|samples_0|sample_filetype,conditions_11|samples_1|sample,conditions_11|samples_1|sample_filetype,conditions_11|samples_2|sample,conditions_11|samples_2|sample_filetype,conditions_12|samples_0|sample,conditions_12|samples_0|sample_filetype,conditions_12|samples_1|sample,conditions_12|samples_1|sample_filetype,conditions_12|samples_2|sample,conditions_12|samples_2|sample_filetype,conditions_13|samples_0|sample,conditions_13|samples_0|sample_filetype,conditions_13|samples_1|sample,conditions_13|samples_1|sample_filetype,conditions_13|samples_2|sample,conditions_13|samples_2|sample_filetype,conditions_14|samples_0|sample,conditions_14|samples_0|sample_filetype,conditions_14|samples_1|sample,conditions_14|samples_1|sample_filetype,conditions_14|samples_2|sample,conditions_14|samples_2|sample_filetype,conditions_15|samples_0|sample,conditions_15|samples_0|sample_filetype,conditions_15|samples_1|sample,conditions_15|samples_1|sample_filetype,conditions_16|samples_0|sample,conditions_16|samples_0|sample_filetype,conditions_16|samples_1|sample,conditions_16|samples_1|sample_filetype,conditions_16|samples_2|sample,conditions_16|samples_2|sample_filetype,conditions_17|samples_0|sample,conditions_17|samples_0|sample_filetype,conditions_18|samples_0|sample,conditions_18|samples_0|sample_filetype,conditions_19|samples_0|sample,conditions_19|samples_0|sample_filetype,conditions_1|samples_0|sample,conditions_1|samples_0|sample_filetype,conditions_1|samples_10|sample,conditions_1|samples_10|sample_filetype,conditions_1|samples_11|sample,conditions_1|samples_11|sample_filetype,conditions_1|samples_12|sample,conditions_1|samples_12|sample_filetype,conditions_1|samples_13|sample,conditions_1|samples_13|sample_filetype,conditions_1|samples_14|sample,conditions_1|samples_14|sample_filetype,conditions_1|samples_15|sample,conditions_1|samples_15|sample_filetype,conditions_1|samples_16|sample,conditions_1|samples_16|sample_filetype,conditions_1|samples_17|sample,conditions_1|samples_17|sample_filetype,conditions_1|samples_18|sample,conditions_1|samples_18|sample_filetype,conditions_1|samples_19|sample,conditions_1|samples_19|sample_filetype,conditions_1|samples_1|sample,conditions_1|samples_1|sample_filetype,conditions_1|samples_20|sample,conditions_1|samples_20|sample_filetype,conditions_1|samples_21|sample,conditions_1|samples_21|sample_filetype,conditions_1|samples_22|sample,conditions_1|samples_22|sample_filetype,conditions_1|samples_23|sample,conditions_1|samples_23|sample_filetype,conditions_1|samples_24|sample,conditions_1|samples_24|sample_filetype,conditions_1|samples_25|sample,conditions_1|samples_25|sample_filetype,conditions_1|samples_2|sample,conditions_1|samples_2|sample_filetype,conditions_1|samples_3|sample,conditions_1|samples_3|sample_filetype,conditions_1|samples_4|sample,conditions_1|samples_4|sample_filetype,conditions_1|samples_5|sample,conditions_1|samples_5|sample_filetype,conditions_1|samples_6|sample,conditions_1|samples_6|sample_filetype,conditions_1|samples_7|sample,conditions_1|samples_7|sample_filetype,conditions_1|samples_8|sample,conditions_1|samples_8|sample_filetype,conditions_1|samples_9|sample,conditions_1|samples_9|sample_filetype,conditions_20|samples_0|sample,conditions_20|samples_0|sample_filetype,conditions_21|samples_0|sample,conditions_21|samples_0|sample_filetype,conditions_22|samples_0|sample,conditions_22|samples_0|sample_filetype,conditions_23|samples_0|sample,conditions_23|samples_0|sample_filetype,conditions_24|samples_0|sample,conditions_24|samples_0|sample_filetype,conditions_25|samples_0|sample,conditions_25|samples_0|sample_filetype,conditions_2|samples_0|sample,conditions_2|samples_0|sample_filetype,conditions_2|samples_1|sample,conditions_2|samples_1|sample_filetype,conditions_2|samples_2|sample,conditions_2|samples_2|sample_filetype,conditions_2|samples_3|sample,conditions_2|samples_3|sample_filetype,conditions_2|samples_4|sample,conditions_2|samples_4|sample_filetype,conditions_2|samples_5|sample,conditions_2|samples_5|sample_filetype,conditions_2|samples_6|sample,conditions_2|samples_6|sample_filetype,conditions_2|samples_7|sample,conditions_2|samples_7|sample_filetype,conditions_3|samples_0|sample,conditions_3|samples_0|sample_filetype,conditions_3|samples_1|sample,conditions_3|samples_1|sample_filetype,conditions_3|samples_2|sample,conditions_3|samples_2|sample_filetype,conditions_3|samples_3|sample,conditions_3|samples_3|sample_filetype,conditions_3|samples_4|sample,conditions_3|samples_4|sample_filetype,conditions_3|samples_5|sample,conditions_3|samples_5|sample_filetype,conditions_3|samples_6|sample,conditions_3|samples_6|sample_filetype,conditions_3|samples_7|sample,conditions_3|samples_7|sample_filetype,conditions_4|samples_0|sample,conditions_4|samples_0|sample_filetype,conditions_4|samples_1|sample,conditions_4|samples_1|sample_filetype,conditions_4|samples_2|sample,conditions_4|samples_2|sample_filetype,conditions_4|samples_3|sample,conditions_4|samples_3|sample_filetype,conditions_5|samples_0|sample,conditions_5|samples_0|sample_filetype,conditions_5|samples_1|sample,conditions_5|samples_1|sample_filetype,conditions_5|samples_2|sample,conditions_5|samples_2|sample_filetype,conditions_5|samples_3|sample,conditions_5|samples_3|sample_filetype,conditions_6|samples_0|sample,conditions_6|samples_0|sample_filetype,conditions_6|samples_1|sample,conditions_6|samples_1|sample_filetype,conditions_6|samples_2|sample,conditions_6|samples_2|sample_filetype,conditions_7|samples_0|sample,conditions_7|samples_0|sample_filetype,conditions_7|samples_1|sample,conditions_7|samples_1|sample_filetype,conditions_7|samples_2|sample,conditions_7|samples_2|sample_filetype,conditions_8|samples_0|sample,conditions_8|samples_0|sample_filetype,conditions_8|samples_1|sample,conditions_8|samples_1|sample_filetype,conditions_8|samples_2|sample,conditions_8|samples_2|sample_filetype,conditions_9|samples_0|sample,conditions_9|samples_0|sample_filetype,conditions_9|samples_1|sample,conditions_9|samples_1|sample_filetype,conditions_9|samples_2|sample,conditions_9|samples_2|sample_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,gtf_input,gtf_input_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.conditions,parameters.dbkey,parameters.dispersion_method,parameters.do_normalization,parameters.fdr,parameters.group_analysis.__current_case__,parameters.group_analysis.aligned_reads1,parameters.group_analysis.aligned_reads2,parameters.group_analysis.do_groups,parameters.group_analysis.groups,parameters.gtf_input,parameters.gtf_input.values,parameters.include_read_group_files,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.singlePaired.__current_case__,parameters.singlePaired.sPaired,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2643370902.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842910257.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-26 19:48:38.000593,slurm_multi_dynamic_walltime,1435349528.0,0.0,6.0,43762993.0,gtf,main_w2_handler2,2349571,9746294,False,,4048623,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","[{""__index__"": 0, ""name"": ""trx-parental_CC73_Tophat"", ""samples"": [{""sample"": 20155675, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""trx-29.1-FL_CC99_Tophat"", ""samples"": [{""sample"": 20075475, ""__index__"": 0}]}]","""dm3""","""pooled""",,"""0.05""",,,,,,20135535,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,23829044.0,1435348166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-06-26 20:12:19.936839,65094.0,1362.0
28659.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89075.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-10 18:39:51.670181,slurm_multi_dynamic_walltime,1433966174.0,0.0,6.0,44346385.0,gtf,main_w2_handler2,2337085,9629108,False,,3940109,slurm,,132112168.0,corral-repl,,0.0,no,"""07b77fbc0fa011e5849f005056a52a46""",0,,,No,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/danRer7.len""","[{""__index__"": 0, ""name"": ""Normoxia"", ""samples"": [{""sample"": 19967914, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""Hypoxia"", ""samples"": [{""sample"": 19967918, ""__index__"": 0}]}]","""danRer7""","""pooled""",,"""0.1""",,,,,,19967927,,"""No""","""geometric""","""10""","""Yes""",,,32.0,,,,22651395.0,1433965884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-06-10 19:56:30.432993,26149.0,290.0
1859824733.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551626088.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-15 03:22:01.631489,slurm_multi_dynamic_walltime,1434340833.0,0.0,6.0,78693349.0,gtf,main_w2_handler2,2342345,9652186,False,,3963145,slurm,,132112168.0,corral-repl,,0.0,no,"""aa98a308130d11e5b578005056a52a46""",0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{""__index__"": 0, ""name"": ""Col-0"", ""samples"": [{""sample"": 19971365, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""upf1-5"", ""samples"": [{""sample"": 19971391, ""__index__"": 0}]}]","""Arabidopsis_thaliana_TAIR10""","""blind""","""No""","""0.05""",,,,,,19973108,,"""No""","""classic-fpkm""","""1000""","""Yes""",0.0,No,32.0,,,,22849334.0,1434338555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-06-15 04:00:47.724098,62460.0,2278.0
3290726.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549684.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-17 10:30:24.481158,slurm_multi_dynamic_walltime,1442485974.0,0.0,6.0,4536303.0,gtf,main_w2_handler2,2442081,10342616,False,,4625812,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""Adrenal"", ""samples"": [{""sample"": 21145988, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""Brain"", ""samples"": [{""sample"": 21145999, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21146157,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25223018.0,1442485862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-17 10:33:08.695999,53507.0,112.0
24472185.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510049.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-17 17:28:34.462787,slurm_multi_dynamic_walltime,1442511060.0,0.0,6.0,6528315.0,gtf,main_w2_handler2,2442500,10346135,False,,4629234,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""TUMOR"", ""samples"": [{""sample"": 21150760, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""NORMAL"", ""samples"": [{""sample"": 21150785, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21151779,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25223018.0,1442510944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-17 17:31:15.067471,53507.0,116.0
3290726.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549684.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-17 15:33:18.542391,slurm_multi_dynamic_walltime,1442504157.0,0.0,6.0,4536303.0,gtf,main_w2_handler2,2442081,10345344,False,,4628451,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""Adrenal"", ""samples"": [{""sample"": 21145988, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""BRain"", ""samples"": [{""sample"": 21145999, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21146157,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25223018.0,1442504025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-17 15:36:10.315766,53507.0,132.0
24472185.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510049.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-17 17:58:33.726243,slurm_multi_dynamic_walltime,1442512865.0,0.0,6.0,6528315.0,gtf,main_w2_handler2,2442500,10346469,False,,4629515,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""TUMOR"", ""samples"": [{""sample"": 21150760, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""NORMAL"", ""samples"": [{""sample"": 21150785, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21151779,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25223018.0,1442512749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-17 18:03:38.947090,53507.0,116.0
3290726.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549684.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-17 19:27:25.137175,slurm_multi_dynamic_walltime,1442518794.0,0.0,6.0,4550269.0,gtf,main_w2_handler2,2442792,10347209,False,,4630327,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""ADRENAL"", ""samples"": [{""sample"": 21153484, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""BRAIN"", ""samples"": [{""sample"": 21153508, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21153552,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25223018.0,1442518675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-17 19:40:05.965938,53507.0,119.0
24472185.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510049.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-18 11:05:54.005894,slurm_multi_dynamic_walltime,1442574490.0,0.0,6.0,6528315.0,gtf,main_w2_handler2,2443472,10352324,False,,4635007,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""TUMOR"", ""samples"": [{""sample"": 21161308, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""NORMAL"", ""samples"": [{""sample"": 21161320, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21161416,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25223018.0,1442574387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-18 11:08:22.289973,53507.0,103.0
2709004732.0,bam,,,,,,,,,,,,,,,,,2763473285.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858346493.0,bam,,,,,,,,,,,,,,,,,,,,,2844720373.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-18 09:21:32.237046,slurm_multi_dynamic_walltime,1442575502.0,0.0,6.0,55549991.0,gtf,main_w2_handler2,2442020,10351624,False,,4634277,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""thyroid"", ""samples"": [{""sample"": 21145591, ""__index__"": 0}, {""sample"": 21145596, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""WBC"", ""samples"": [{""sample"": 21145601, ""__index__"": 0}, {""sample"": 21145607, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21160149,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25201508.0,1442568120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-18 11:25:16.404844,69388.0,7382.0
6008318.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008318.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-24 13:56:11.307913,slurm_multi_dynamic_walltime,1443103120.0,0.0,6.0,69247.0,gtf,main_w2_handler2,2449899,10408815,False,,4687496,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""tumor"", ""samples"": [{""sample"": 21246374, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""norma"", ""samples"": [{""sample"": 21246374, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21246534,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25355848.0,1443103003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-24 13:58:52.471418,57234.0,117.0
3288404.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549684.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-24 20:54:47.859539,slurm_multi_dynamic_walltime,1443142442.0,0.0,6.0,4550269.0,gtf,main_w2_handler2,2450489,10414580,False,,4695171,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""ADRENAL"", ""samples"": [{""sample"": 21254133, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""TUMOR"", ""samples"": [{""sample"": 21254221, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21254260,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25223018.0,1443142325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-09-25 00:54:19.346885,53507.0,117.0
11071100.0,bam,,,,,,,,,,,,,,,,,14462782.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41378467.0,bam,,,,,,,,,,,,,,,,,,,,,47383660.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-03 17:16:41.324350,slurm_multi_dynamic_walltime,1443892866.0,0.0,6.0,5157801.0,gtf,main_w2_handler2,2459366,10495931,False,,4771839,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""cd20"", ""samples"": [{""sample"": 21388072, ""__index__"": 0}, {""sample"": 21388078, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""h1hesc"", ""samples"": [{""sample"": 21388083, ""__index__"": 0}, {""sample"": 21388065, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21388443,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25494432.0,1443892628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-10-03 17:21:17.660430,69703.0,238.0
14462782.0,bam,,,,,,,,,,,,,,,,,11071100.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47383660.0,bam,,,,,,,,,,,,,,,,,,,,,41378467.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-06 15:51:16.768017,slurm_multi_dynamic_walltime,1444146925.0,0.0,6.0,5168340.0,gtf,main_w2_handler2,2457804,10510957,False,,4786392,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""CD20"", ""samples"": [{""sample"": 21416752, ""__index__"": 0}, {""sample"": 21416690, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""H1hesc"", ""samples"": [{""sample"": 21416763, ""__index__"": 0}, {""sample"": 21416757, ""__index__"": 1}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,21417238,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,25171722.0,1444146705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-10-06 15:55:37.878891,69227.0,220.0
