create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-26 15:51:28.521123,slurm_normal,1485445894.0,0,1.0,main_w4_handler1,2788464,14879241,False,,942508,bed,2577823,bed,9038762.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094822}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485445891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:51:37.490524,66832.0,3.0
2017-01-26 15:47:09.796090,slurm_normal,1485445637.0,0,1.0,main_w4_handler1,2788464,14879200,False,,2979976,bed,2138842,bed,9038704.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094823}]","[{'src': 'hda', 'id': 28094829}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485445633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:47:19.878956,66832.0,4.0
2017-01-26 15:47:10.361813,slurm_normal,1485445646.0,0,1.0,main_w4_handler1,2788464,14879201,False,,2979976,bed,2577823,bed,9038710.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094823}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485445642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:47:29.365851,66832.0,4.0
2017-01-26 15:51:26.913754,slurm_normal,1485445894.0,0,1.0,main_w3_handler1,2788464,14879238,False,,942508,bed,181225,bed,9038759.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094822}]","[{'src': 'hda', 'id': 28094826}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485445891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:51:36.909138,66832.0,3.0
2017-01-26 15:47:06.931191,slurm_normal,1485445637.0,0,1.0,main_w3_handler0,2788464,14879194,False,,2979976,bed,5731335,bed,9038705.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094823}]","[{'src': 'hda', 'id': 28094821}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485445633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:47:21.700611,66832.0,4.0
2017-01-26 15:51:28.023642,slurm_normal,1485445898.0,0,1.0,main_w3_handler0,2788464,14879240,False,,942508,bed,2138842,bed,9038764.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094822}]","[{'src': 'hda', 'id': 28094829}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485445894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:51:42.016675,66832.0,4.0
2017-01-26 15:56:38.283715,slurm_normal,1485446204.0,0,1.0,main_w3_handler1,2788464,14879300,False,,2215893,bed,3781826,bed,9038824.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094888}]","[{'src': 'hda', 'id': 28094825}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:56:46.171613,66832.0,4.0
2017-01-26 15:51:26.390223,slurm_normal,1485445895.0,0,1.0,main_w4_handler0,2788464,14879236,False,,942508,bed,3781826,bed,9038760.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094822}]","[{'src': 'hda', 'id': 28094825}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485445891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:51:39.114677,66832.0,4.0
2017-01-26 15:51:28.897234,slurm_normal,1485445898.0,0,1.0,main_w3_handler0,2788464,14879242,False,,942508,bed,4247972,bed,9038765.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094822}]","[{'src': 'hda', 'id': 28095108}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485445894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:51:42.504917,66832.0,4.0
2017-01-26 15:56:39.560773,slurm_normal,1485446207.0,0,1.0,main_w3_handler1,2788464,14879302,False,,2215893,bed,2138842,bed,9038826.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094888}]","[{'src': 'hda', 'id': 28094829}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:56:48.362621,66832.0,4.0
2017-01-26 15:56:38.937148,slurm_normal,1485446207.0,0,1.0,main_w4_handler0,2788464,14879301,False,,2215893,bed,181225,bed,9038825.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094888}]","[{'src': 'hda', 'id': 28094826}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:56:50.437715,66832.0,4.0
2017-01-26 16:06:15.940122,slurm_normal,1485446788.0,0,1.0,main_w4_handler1,2788464,14879523,False,,5731335,bed,3781826,bed,9038971.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094821}]","[{'src': 'hda', 'id': 28094825}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:06:32.588076,66832.0,4.0
2017-01-26 15:56:37.646171,slurm_normal,1485446204.0,0,1.0,main_w4_handler0,2788464,14879299,False,,2215893,bed,5731335,bed,9038823.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094888}]","[{'src': 'hda', 'id': 28094821}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:56:47.168880,66832.0,4.0
2017-01-26 15:59:55.315770,slurm_normal,1485446403.0,0,1.0,main_w4_handler0,2788464,14879391,False,,4247972,bed,2138842,bed,9038883.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095108}]","[{'src': 'hda', 'id': 28094829}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:00:07.884435,66832.0,5.0
2017-01-26 15:59:55.848013,slurm_normal,1485446406.0,0,1.0,main_w4_handler0,2788464,14879392,False,,4247972,bed,2577823,bed,9038885.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095108}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:00:08.124170,66832.0,5.0
2017-01-26 16:03:01.937678,slurm_normal,1485446592.0,0,1.0,main_w3_handler0,2788464,14879445,False,,2138842,bed,2577823,bed,9038933.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094829}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:03:18.570209,66832.0,4.0
2017-01-26 15:56:40.097221,slurm_normal,1485446211.0,0,1.0,main_w3_handler0,2788464,14879303,False,,2215893,bed,2577823,bed,9038827.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094888}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 15:56:54.807970,66832.0,5.0
2017-01-26 15:59:56.252137,slurm_normal,1485446403.0,0,1.0,main_w3_handler0,2788464,14879393,False,,4247972,bed,2203696,bed,9038884.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095108}]","[{'src': 'hda', 'id': 28095107}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:00:06.283723,66832.0,4.0
2017-01-26 15:59:54.005445,slurm_normal,1485446399.0,0,1.0,main_w4_handler0,2788464,14879387,False,,4247972,bed,5731335,bed,9038880.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095108}]","[{'src': 'hda', 'id': 28094821}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:00:03.808179,66832.0,4.0
2017-01-26 16:03:01.651911,slurm_normal,1485446595.0,0,1.0,main_w3_handler1,2788464,14879442,False,,2138842,bed,181225,bed,9038935.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094829}]","[{'src': 'hda', 'id': 28094826}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:03:19.992599,66832.0,4.0
2017-01-26 16:06:15.152453,slurm_normal,1485446787.0,0,1.0,main_w4_handler1,2788464,14879519,False,,5731335,bed,942508,bed,9038969.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094821}]","[{'src': 'hda', 'id': 28094822}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:06:31.775104,66832.0,4.0
2017-01-26 15:59:54.708980,slurm_normal,1485446402.0,0,1.0,main_w3_handler1,2788464,14879390,False,,4247972,bed,3781826,bed,9038882.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095108}]","[{'src': 'hda', 'id': 28094825}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:00:04.211083,66832.0,4.0
2017-01-26 16:06:16.949254,slurm_normal,1485446786.0,0,1.0,main_w3_handler1,2788464,14879528,False,,5731335,bed,2215893,bed,9038967.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094821}]","[{'src': 'hda', 'id': 28094828}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:06:28.956287,66832.0,5.0
2017-01-26 16:06:16.509079,slurm_normal,1485446784.0,0,1.0,main_w3_handler1,2788464,14879526,False,,5731335,bed,181225,bed,9038963.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094821}]","[{'src': 'hda', 'id': 28094826}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:06:26.418592,66832.0,4.0
2017-01-26 16:06:17.334697,slurm_normal,1485446789.0,0,1.0,main_w4_handler1,2788464,14879531,False,,5731335,bed,2577823,bed,9038972.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094821}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:06:32.858727,66832.0,4.0
2017-01-26 16:03:01.335095,slurm_normal,1485446595.0,0,1.0,main_w3_handler1,2788464,14879441,False,,2138842,bed,3781826,bed,9038934.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094829}]","[{'src': 'hda', 'id': 28094825}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485446591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:03:19.384988,66832.0,4.0
2017-01-26 16:13:54.751606,slurm_normal,1485447241.0,0,1.0,main_w4_handler1,2788464,14879719,False,,181225,bed,3781826,bed,9039070.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094826}]","[{'src': 'hda', 'id': 28094825}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485447237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:14:02.800631,66832.0,4.0
2017-01-26 16:12:34.229223,slurm_normal,1485447163.0,0,1.0,main_w4_handler0,2788464,14879714,False,,181225,bed,3781826,bed,9039062.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094826}]","[{'src': 'hda', 'id': 28094825}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485447158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:12:46.524521,66832.0,5.0
2017-01-26 16:12:34.940935,slurm_normal,1485447162.0,0,1.0,main_w3_handler0,2788464,14879715,False,,181225,bed,2577823,bed,9039061.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094826}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485447158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:12:45.354307,66832.0,4.0
2017-01-26 16:13:55.255715,slurm_normal,1485447244.0,0,1.0,main_w4_handler0,2788464,14879720,False,,181225,bed,2577823,bed,9039071.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094826}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1485447240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:14:07.017478,66832.0,4.0
2017-01-26 16:22:47.186142,slurm_normal,1485447775.0,0,1.0,main_w4_handler0,2788464,14879762,False,,3781826,bed,2577823,bed,9039190.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094825}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35333241,1485447771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:22:59.751969,66832.0,4.0
2017-01-26 16:24:45.552533,slurm_normal,1485447893.0,0,1.0,main_w3_handler0,2788464,14879773,False,,5731335,bed,181225,bed,9039209.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094821}]","[{'src': 'hda', 'id': 28094826}]","""1e-09""","""false""","""false""","""""",32.0,,35333241,1485447888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:24:56.761293,66832.0,5.0
2017-01-26 16:27:22.319329,slurm_normal,1485448050.0,0,1.0,main_w3_handler0,2788464,14879794,False,,2138842,bed,5731335,bed,9039229.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094829}]","[{'src': 'hda', 'id': 28094821}]","""1e-09""","""false""","""false""","""""",32.0,,35333241,1485448045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:27:33.102929,66832.0,5.0
2017-01-26 16:29:32.966998,slurm_normal,1485448183.0,0,1.0,main_w4_handler0,2788464,14879801,False,,181225,bed,2577823,bed,9039240.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094826}]","[{'src': 'hda', 'id': 28094830}]","""1e-09""","""false""","""false""","""""",32.0,,35333241,1485448179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:29:48.629804,66832.0,4.0
2017-01-26 16:22:46.531895,slurm_normal,1485447773.0,0,1.0,main_w3_handler1,2788464,14879761,False,,3781826,bed,181225,bed,9039189.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094825}]","[{'src': 'hda', 'id': 28094826}]","""1e-09""","""false""","""false""","""""",32.0,,35333241,1485447769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:22:56.156152,66832.0,4.0
2017-01-26 16:29:33.442796,slurm_normal,1485448180.0,0,1.0,main_w3_handler1,2788464,14879803,False,,181225,bed,4247972,bed,9039238.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094826}]","[{'src': 'hda', 'id': 28095108}]","""1e-09""","""false""","""false""","""""",32.0,,35333241,1485448176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:29:43.191439,66832.0,4.0
2017-01-26 16:27:22.980169,slurm_normal,1485448053.0,0,1.0,main_w3_handler0,2788464,14879795,False,,2138842,bed,942508,bed,9039230.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094829}]","[{'src': 'hda', 'id': 28094822}]","""1e-09""","""false""","""false""","""""",32.0,,35333241,1485448048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-26 16:27:35.615621,66832.0,5.0
2017-01-27 16:02:29.561473,slurm_normal,1485532981.0,0,1.0,main_w3_handler0,2788464,14889936,False,,2203696,bed,2843350,bed,9049158.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094824}]","""0.25""","""false""","""false""","""""",32.0,,35483211,1485532964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:03:03.343310,66832.0,17.0
2017-01-27 16:02:31.355330,slurm_normal,1485532968.0,0,1.0,main_w3_handler1,2788464,14889938,False,,2203696,bed,181225,bed,9049155.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094826}]","""0.25""","""false""","""false""","""""",32.0,,35483211,1485532962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:02:51.898570,66832.0,6.0
2017-01-27 16:10:24.616536,slurm_normal,1485533447.0,0,1.0,main_w3_handler0,2788464,14890045,False,,2203696,bed,3781826,bed,9049223.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094825}]","""0.5""","""false""","""false""","""""",32.0,,35483211,1485533429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:10:50.502883,66832.0,18.0
2017-01-27 16:02:26.167670,slurm_normal,1485532958.0,0,1.0,main_w3_handler1,2788464,14889932,False,,2203696,bed,2138842,bed,9049150.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094819}]","""0.25""","""false""","""false""","""""",32.0,,35483211,1485532951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:02:40.539503,66832.0,7.0
2017-01-27 16:02:28.321938,slurm_normal,1485532968.0,0,1.0,main_w3_handler0,2788464,14889935,False,,2203696,bed,2979976,bed,9049151.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094823}]","""0.25""","""false""","""false""","""""",32.0,,35483211,1485532954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:02:53.331722,66832.0,14.0
2017-01-27 16:02:30.689581,slurm_normal,1485532962.0,0,1.0,main_w3_handler1,2788464,14889937,False,,2203696,bed,3781826,bed,9049152.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094825}]","""0.25""","""false""","""false""","""""",32.0,,35483211,1485532954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:02:46.165775,66832.0,8.0
2017-01-27 16:02:27.629287,slurm_normal,1485532989.0,0,1.0,main_w4_handler0,2788464,14889934,False,,2203696,bed,942508,bed,9049147.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094822}]","""0.25""","""false""","""false""","""""",32.0,,35483211,1485532951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:03:10.331636,66832.0,38.0
2017-01-27 16:10:27.410847,slurm_normal,1485533437.0,0,1.0,main_w3_handler1,2788464,14890048,False,,2203696,bed,2683602,bed,9049226.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094867}]","""0.5""","""false""","""false""","""""",32.0,,35483211,1485533431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:10:38.952962,66832.0,6.0
2017-01-27 16:02:33.988678,slurm_normal,1485532983.0,0,1.0,main_w3_handler0,2788464,14889943,False,,2203696,bed,2683602,bed,9049160.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094867}]","""0.25""","""false""","""false""","""""",32.0,,35483211,1485532977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:03:06.519712,66832.0,6.0
2017-01-27 16:02:32.553600,slurm_normal,1485532983.0,0,1.0,main_w3_handler1,2788464,14889940,False,,2203696,bed,2138842,bed,9049161.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 28094829}]","""0.25""","""false""","""false""","""""",32.0,,35483211,1485532977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-27 16:03:05.473912,66832.0,6.0
