create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-07 20:12:49.858113,slurm_normal,1475897697.0,0,1.0,main_w4_handler1,2408954,14032736,False,,8251762.roundup,slurm,,1836928,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Greys'],TES,25.0,7.5,black,false,Nuclesomes 4.5hpf,0,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8465326ffbf6b75'}]",0,,,,,no,32.0,,33225411,1475897666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 03:35:02.170045,65481,31.0
2016-10-07 20:09:14.291222,slurm_normal,1475899374.0,0,1.0,main_w3_handler1,2408954,14032704,False,,8251814.roundup,slurm,,2716717,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Greens'],TES,25.0,7.5,black,false,Methyl CpG 4.5hpf,0,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554bd81ea5b368950'}]",0,,,,,no,32.0,,33225411,1475899341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 04:02:57.750368,65481,33.0
2016-10-08 09:39:29.837011,slurm_normal,1475920082.0,0,1.0,main_w4_handler0,2842867,14035077,False,,8252610.roundup,slurm,,3613280,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Reds'],TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59e82194a73ac1b73'}]",1,200,png,true,true,yes,32.0,,33035132,1475920054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 09:48:04.547869,62135,28.0
2016-10-08 11:25:17.680925,slurm_normal,1475926699.0,0,1.0,main_w4_handler0,2408954,14035322,False,,8252796.roundup,slurm,,479517,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K27ac 9hpf,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59127ef7eb21f80d3'}]",1,200,png,false,true,yes,32.0,,33225411,1475926679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 11:38:22.496353,65481,20.0
2016-10-08 11:53:54.926070,slurm_normal,1475928028.0,0,1.0,main_w4_handler0,2408954,14035374,False,,8252832.roundup,slurm,,297261,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1e82526692fed6d'}]",1,200,png,false,true,yes,32.0,,33225411,1475928008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 12:00:29.626627,65481,20.0
2016-10-08 12:38:51.015086,slurm_normal,1475931672.0,0,1.0,main_w3_handler1,2408954,14035425,False,,8252945.roundup,slurm,,1828589,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Greys'],TES,25.0,7.5,black,false,Nucleosomes 4.5hpf,0,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f6b11f0e35edced'}]",0,,,,,no,32.0,,33225411,1475931651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 13:01:14.795990,65481,21.0
2016-10-08 18:57:37.494046,slurm_normal,1475953771.0,0,1.0,main_w3_handler0,2408954,14036534,False,,8254035.roundup,slurm,,406167,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K4me1 9hpf,0,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580e59f57f9f493b8'}]",1,200,png,false,true,yes,32.0,,33225411,1475953730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 19:09:35.423312,65481,41.0
2016-10-08 21:18:59.702872,slurm_normal,1475961750.0,0,1.0,main_w3_handler0,2408954,14037150,False,,8254549.roundup,slurm,,406167,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K4me1 9hpf,0,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580e59f57f9f493b8'}]",1,200,png,false,true,yes,32.0,,33225411,1475961736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 21:22:31.752147,65481,14.0
2016-10-08 23:49:24.344958,slurm_normal,1475970973.0,0,1.0,main_w3_handler0,2408954,14037476,False,,8254920.roundup,slurm,,1136302,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K4me1 9hpf,0,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e0f188ddd43cb7c'}]",0,,,,,no,32.0,,33225411,1475970954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 23:56:14.339617,65481,19.0
2016-10-08 22:11:04.322375,slurm_normal,1475965172.0,0,1.0,main_w4_handler0,2408954,14037263,False,,8254707.roundup,slurm,,406167,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K4me1 9hpf,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580e59f57f9f493b8'}]",1,200,png,false,true,yes,32.0,,33225411,1475965151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 22:19:33.941639,65481,21.0
2016-10-08 22:42:29.919277,slurm_normal,1475966748.0,0,1.0,main_w3_handler1,2843012,14037341,False,,8254769.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],+3000,25.0,7.5,black,false,H3K4me1,TSS,,"""DMSO"" ""Corin2""",yes,descend,mean,-3000,0.0,0.0,kmeans,5,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56306e53702d09211'}]",1,200,png,false,false,yes,32.0,,33427714,1475966725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 22:45:50.110017,78191,23.0
2016-10-08 22:50:35.554111,slurm_normal,1475967265.0,0,1.0,main_w3_handler0,2843012,14037358,False,,8254780.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],+2000,25.0,7.5,black,false,,TSS,genes,"""DMSO"" ""Corin2""",yes,descend,mean,-2000,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56306e53702d09211'}]",1,200,png,false,false,yes,32.0,,33427714,1475967241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 22:54:27.342746,78191,24.0
2016-10-08 22:51:45.930441,slurm_normal,1475967309.0,0,1.0,main_w3_handler1,2408954,14037360,False,,8254784.roundup,slurm,,406167,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K4me1 9hpf,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580e59f57f9f493b8'}]",1,200,png,false,true,yes,32.0,,33225411,1475967283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-08 22:55:10.979781,65481,26.0
2016-10-09 01:07:26.254181,slurm_normal,1475975473.0,0,1.0,main_w3_handler1,2847858,14037653,False,,8255087.roundup,slurm,,878983,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Spectral'],+2000,25.0,7.5,black,false,,TSS,,"""DMSO-K4me1"" ""Corin2-K4me1"" ""DMSO-K27ac"" ""Corin2-K27ac""",yes,descend,mean,-2000,0.0,0.0,kmeans,5,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50876fa3821a7c3ed'}]",1,200,png,false,false,yes,32.0,,33427714,1475975449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-09 01:11:16.367259,78191,24.0
2016-10-09 00:29:04.634562,slurm_normal,1475973415.0,0,1.0,main_w3_handler0,2408954,14037570,False,,8255015.roundup,slurm,,797419,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K4me1 4.5hpf,0,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506a81bc7684ce1c7'}]",0,,,,,no,32.0,,33225411,1475973395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-09 00:36:56.616162,65481,20.0
2016-10-09 01:08:26.369297,slurm_normal,1475975502.0,0,1.0,main_w3_handler0,2847858,14037655,False,,8255089.roundup,slurm,,878983,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50876fa3821a7c3ed'}]",0,,,,,no,32.0,,33427714,1475975485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-09 01:11:44.464859,78191,17.0
2016-10-09 22:08:23.215332,slurm_normal,1476051182.0,0,1.0,main_w3_handler1,2847887,14040553,False,,8257917.roundup,slurm,,606111,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Reds'],+3000,18.0,5.4,black,false,,-3000,,"""DMSO"" ""Corin2""",yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),H3K27me3,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57786aa3fbf1f2161'}]",1,200,png,false,false,yes,32.0,,33427714,1476051167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-09 22:13:05.452246,78191,15.0
2016-10-09 22:11:28.607523,slurm_normal,1476051321.0,0,1.0,main_w3_handler1,2847858,14040563,False,,8257921.roundup,slurm,,694669,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Purples'],+3000,18.0,6.0,black,false,,TSS,,"""DMSO"" ""Corin2""",yes,descend,mean,-3000,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),H3K27ac,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5958df3cc94f9ad96'}]",1,200,png,false,false,yes,32.0,,33427714,1476051308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-09 22:15:23.068190,78191,13.0
2016-10-10 08:38:02.033969,slurm_normal,1476089124.0,0,1.0,main_w4_handler1,2782429,14042979,False,,8260418.roundup,slurm,,2832946,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c820149882a2eccb'}]",0,,,,,no,32.0,,31904803,1476089084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 08:45:31.660775,25804,40.0
2016-10-10 08:38:12.220010,slurm_normal,1476089546.0,0,1.0,main_w4_handler0,2782429,14042984,False,,8260475.roundup,slurm,,2892079,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea2eba7730a1f014'}]",0,,,,,no,32.0,,31904803,1476089497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 08:52:31.778168,25804,49.0
2016-10-10 11:56:00.112656,slurm_normal,1476100817.0,0,1.0,main_w4_handler0,2848602,14044332,False,,8261682.roundup,slurm,,348542,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534f092147c0795df'}]",0,,,,,no,32.0,,33569405,1476100789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 12:00:19.797857,67274,28.0
2016-10-10 12:26:33.580412,slurm_normal,1476102809.0,0,1.0,main_w4_handler1,2848602,14044509,False,,8261885.roundup,slurm,,404325,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597a4c38816b627c9'}]",0,,,,,no,32.0,,33569405,1476102669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 12:33:39.426169,67274,140.0
2016-10-10 12:49:34.318250,slurm_normal,1476104085.0,0,1.0,main_w3_handler0,2848602,14044668,False,,8262065.roundup,slurm,,11066489,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f301c2709811a4c0'}]",0,,,,,no,32.0,,33569405,1476104058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 12:54:47.171701,67274,27.0
2016-10-10 15:30:51.983749,slurm_normal,1476114425.0,0,1.0,main_w3_handler1,2849428,14045879,False,,8263413.roundup,slurm,,70738,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4f4cafcfcab7c62'}]",1,200,pdf,false,false,yes,32.0,,33575171,1476114365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 15:47:07.530641,90536,60.0
2016-10-10 16:12:14.670023,slurm_normal,1476116663.0,0,1.0,main_w4_handler0,2849428,14046188,False,,8263735.roundup,slurm,,115720,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542a565ae7dabef67'}]",1,300,pdf,false,false,yes,32.0,,33575171,1476116504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 16:24:27.907532,90536,159.0
2016-10-10 18:16:31.218984,slurm_normal,1476124018.0,0,1.0,main_w3_handler0,2849428,14047121,False,,8264806.roundup,slurm,,148244,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52725897dd15af4dd'}]",1,300,pdf,false,false,yes,32.0,,33575171,1476123992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 18:27:00.598154,90536,26.0
2016-10-10 18:36:43.419837,slurm_normal,1476125189.0,0,1.0,main_w4_handler0,2849428,14047221,False,,8264912.roundup,slurm,,178012,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddf3686acf00a287'}]",1,300,pdf,false,false,yes,32.0,,33575171,1476125150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 18:46:31.879031,90536,39.0
2016-10-10 20:09:27.663929,slurm_normal,1476130325.0,0,1.0,main_w3_handler1,2841727,14048170,False,,8265861.roundup,slurm,,4207297,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1ae35ae3cf5289'}]",0,,,,,no,32.0,,33297616,1476130300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 20:12:07.799959,85659,25.0
2016-10-10 20:15:02.837113,slurm_normal,1476130722.0,0,1.0,main_w3_handler1,2841727,14048190,False,Job output deleted by user before job completed.,8265897.roundup,slurm,,4207297,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1ae35ae3cf5289'}]",1,200,png,true,false,yes,32.0,,33297616,1476130666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 20:18:44.199928,85659,56.0
2016-10-10 20:03:35.154103,slurm_normal,1476130117.0,0,1.0,main_w4_handler1,2841727,14048145,False,,8265843.roundup,slurm,,4207297,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1ae35ae3cf5289'}]",0,,,,,no,32.0,,33297616,1476130088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 20:08:39.356255,85659,29.0
2016-10-10 20:25:37.874416,slurm_normal,1476131375.0,0,1.0,main_w4_handler0,2841727,14048249,False,,8265949.roundup,slurm,,4207297,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1ae35ae3cf5289'}]",1,200,png,true,false,yes,32.0,,33297616,1476131343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 20:29:37.261395,85659,32.0
2016-10-10 22:07:07.651535,slurm_normal,1476137691.0,0,1.0,main_w3_handler0,2841727,14048783,False,,8266475.roundup,slurm,,36556946,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eab075f8b3284f46'}]",0,,,,,no,32.0,,33297616,1476137435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 22:14:56.863118,85659,256.0
2016-10-10 22:23:36.656318,slurm_normal,1476138470.0,0,1.0,main_w4_handler0,2841727,14048876,False,,8266545.roundup,slurm,,4207297,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1ae35ae3cf5289'}]",1,200,png,true,true,yes,32.0,,33297616,1476138422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-10 22:27:54.443205,85659,48.0
