bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.exonID,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.metagene,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file.values,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1422446546,1422446546,,,,,,,,,,,,,,,,,,,,,bam,2058838607,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-27 16:01:58.971140,slurm_multi,1488212612.0,0,6.0,main_w3_handler2,2998809,15155584,False,,9307625,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28468412}, {'src': 'hda', 'id': 28468507}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",0,1000,0,bins,,"""false""","""""",32.0,,,,36228684,1488212402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-02-27 16:23:34.448851,99151,210.0
161183751,161183751,819407216.0,bam,,,,,,,,,,,,,,,,,,,bam,279718995,,,,,,,,,,,,,,,,,,,,,bam,178339165.0,,,,,,,,,,,,,,,,,,,,,bam,256419055.0,,,,,,,,,,,,,,,,,,,bam,268797026.0,bam,581548013.0,bam,522785564.0,bam,368870556.0,bam,1178999554.0,bam,bam,,,,,2017-02-27 16:03:03.198312,slurm_multi,1488212101.0,0,6.0,main_w4_handler2,3012003,15155616,False,,9307468,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28532739}, {'src': 'hda', 'id': 28532740}, {'src': 'hda', 'id': 28532741}, {'src': 'hda', 'id': 28532742}, {'src': 'hda', 'id': 28532743}, {'src': 'hda', 'id': 28532749}, {'src': 'hda', 'id': 28532750}, {'src': 'hda', 'id': 28532753}, {'src': 'hda', 'id': 28532755}, {'src': 'hda', 'id': 28532756}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,36304356,1488211544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-02-27 16:15:03.455459,42925,557.0
2101304349,2101304349,,,,,,,,,,,,,,,,,,,,,bam,2543517729,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-27 16:01:23.000023,slurm_multi,1488212314.0,0,6.0,main_w4_handler2,2998809,15155577,False,,9307553,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28468590}, {'src': 'hda', 'id': 28468591}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",0,1000,0,bins,,"""false""","""""",32.0,,,,36228684,1488212019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-02-27 16:18:35.808446,99151,295.0
154907417,154907417,164797277.0,bam,267837724.0,bam,,,,,,,,,,,,,,,,,bam,697872658,,,,,,,,,,,,,,,,,,,,,bam,1077353941.0,,,,,,,,,,,,,,,,,,,,,bam,469224981.0,,,,,,,,,,,,,,,,,,,bam,361880324.0,bam,496718715.0,bam,528340574.0,bam,219383908.0,bam,245744173.0,bam,bam,,,,,2017-02-27 17:19:29.985722,slurm_multi,1488216820.0,0,6.0,main_w4_handler2,3012003,15156502,False,,9308281,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28534710}, {'src': 'hda', 'id': 28535435}, {'src': 'hda', 'id': 28535447}, {'src': 'hda', 'id': 28535450}, {'src': 'hda', 'id': 28535460}, {'src': 'hda', 'id': 28535484}, {'src': 'hda', 'id': 28535490}, {'src': 'hda', 'id': 28535502}, {'src': 'hda', 'id': 28535506}, {'src': 'hda', 'id': 28535512}, {'src': 'hda', 'id': 28535514}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,100,0,bins,,"""false""","""""",32.0,,,,36304356,1488216143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-02-27 17:33:42.587249,42925,677.0
154907417,154907417,164797277.0,bam,267837724.0,bam,,,,,,,,,,,,,,,,,bam,697872658,,,,,,,,,,,,,,,,,,,,,bam,1077353941.0,,,,,,,,,,,,,,,,,,,,,bam,469224981.0,,,,,,,,,,,,,,,,,,,bam,361880324.0,bam,496718715.0,bam,528340574.0,bam,219383908.0,bam,245744173.0,bam,bam,,,,,2017-02-27 18:11:10.306512,slurm_multi,1488219579.0,0,6.0,main_w3_handler2,3012003,15157023,False,,9308781,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28534710}, {'src': 'hda', 'id': 28535435}, {'src': 'hda', 'id': 28535447}, {'src': 'hda', 'id': 28535450}, {'src': 'hda', 'id': 28535460}, {'src': 'hda', 'id': 28535484}, {'src': 'hda', 'id': 28535490}, {'src': 'hda', 'id': 28535502}, {'src': 'hda', 'id': 28535506}, {'src': 'hda', 'id': 28535512}, {'src': 'hda', 'id': 28535514}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,1000,0,bins,,"""false""","""""",32.0,,,,36304356,1488219156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-02-27 18:19:43.227079,42925,423.0
244586489,244586489,342315928.0,bam,302755715.0,bam,629434077.0,bam,,,,,,,,,,,,,,,bam,221088935,,,,,,,,,,,,,,,,,,,,,bam,451108853.0,,,,,,,,,,,,,,,,,,,,,bam,284986204.0,,,,,,,,,,,,,,,,,,,bam,282355771.0,bam,547398223.0,bam,257466317.0,bam,358170322.0,bam,593304236.0,bam,bam,,,,,2017-02-28 15:22:47.085349,slurm_multi,1488295737.0,0,6.0,main_w3_handler2,3012361,15167566,False,,9318718,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28545028}, {'src': 'hda', 'id': 28545037}, {'src': 'hda', 'id': 28545081}, {'src': 'hda', 'id': 28545085}, {'src': 'hda', 'id': 28545148}, {'src': 'hda', 'id': 28545246}, {'src': 'hda', 'id': 28545272}, {'src': 'hda', 'id': 28545289}, {'src': 'hda', 'id': 28545394}, {'src': 'hda', 'id': 28545428}, {'src': 'hda', 'id': 28545502}, {'src': 'hda', 'id': 28545556}]","""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""",1,,,BED-file,"[{'src': 'hda', 'id': 28554098}]","""false""","""""",32.0,5378349.0,bed,,36309575,1488295542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-02-28 15:28:58.330777,64320,195.0
451108853,451108853,,,,,,,,,,,,,,,,,,,,,bam,547398223,,,,,,,,,,,,,,,,,,,,,bam,593304236.0,,,,,,,,,,,,,,,,,,,,,bam,629434077.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2017-02-28 23:38:05.700617,slurm_multi,1488325392.0,0,6.0,main_w3_handler2,3012361,15172616,False,,9323430,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28545081}, {'src': 'hda', 'id': 28545246}, {'src': 'hda', 'id': 28545394}, {'src': 'hda', 'id': 28545556}]","""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""",1,,,BED-file,"[{'src': 'hda', 'id': 28554098}]","""false""","""""",32.0,5378349.0,bed,,36309575,1488325292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-02-28 23:43:14.073897,64320,100.0
1465308610,1465308610,,,,,,,,,,,,,,,,,,,,,bam,1412316077,,,,,,,,,,,,,,,,,,,,,bam,1414628765.0,,,,,,,,,,,,,,,,,,,,,bam,1784152267.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2017-03-01 14:18:05.161496,slurm_multi,1488380389.0,0,6.0,main_w3_handler2,3012221,15178695,False,,9329599,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28538422}, {'src': 'hda', 'id': 28538423}, {'src': 'hda', 'id': 28538424}, {'src': 'hda', 'id': 28538425}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,36308349,1488379978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 14:59:49.936783,34777,411.0
1426105407,1426105407,,,,,,,,,,,,,,,,,,,,,bam,2149177215,,,,,,,,,,,,,,,,,,,,,bam,1496428159.0,,,,,,,,,,,,,,,,,,,,,bam,2065317596.0,,,,,,,,,,,,,,,,,,,bam,3205444810.0,bam,2566208061.0,bam,,,,,,,bam,,,,,2017-03-01 16:48:33.599308,slurm_multi,1488387915.0,0,6.0,main_w4_handler2,3014467,15180498,False,,9330875,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28573297}, {'src': 'hda', 'id': 28573298}, {'src': 'hda', 'id': 28573299}, {'src': 'hda', 'id': 28573300}, {'src': 'hda', 'id': 28573301}, {'src': 'hda', 'id': 28573302}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",0,10000,0,bins,,"""false""","""""",32.0,,,,36228684,1488387082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 17:05:16.403967,99151,833.0
1426105407,1426105407,,,,,,,,,,,,,,,,,,,,,bam,2149177215,,,,,,,,,,,,,,,,,,,,,bam,1496428159.0,,,,,,,,,,,,,,,,,,,,,bam,2065317596.0,,,,,,,,,,,,,,,,,,,bam,3205444810.0,bam,2566208061.0,bam,,,,,,,bam,,,,,2017-03-01 17:28:00.320332,slurm_multi,1488390241.0,0,6.0,main_w3_handler2,3014467,15180854,False,,9331202,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28573297}, {'src': 'hda', 'id': 28573298}, {'src': 'hda', 'id': 28573299}, {'src': 'hda', 'id': 28573300}, {'src': 'hda', 'id': 28573301}, {'src': 'hda', 'id': 28573302}]","""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",0,1000,0,bins,,"""false""","""""",32.0,,,,36228684,1488389447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 17:45:24.354874,99151,794.0
1893124350,1893124350,,,,,,,,,,,,,,,,,,,,,bam,2097124715,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-01 20:09:54.488874,slurm_multi,1488399403.0,0,6.0,main_w4_handler2,2934619,15182052,False,,9332849,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28576468}, {'src': 'hda', 'id': 28576470}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,36363528,1488399218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 20:16:45.455840,46988,185.0
2428097774,2428097774,,,,,,,,,,,,,,,,,,,,,bam,1911567541,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-01 19:33:41.504068,slurm_multi,1488397329.0,0,6.0,main_w3_handler2,2922150,15181694,False,,9332462,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27651529}, {'src': 'hda', 'id': 27656415}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,36363528,1488397119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 19:42:10.714620,46988,210.0
2028587250,2028587250,,,,,,,,,,,,,,,,,,,,,bam,1741200266,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-01 20:01:29.849881,slurm_multi,1488399068.0,0,6.0,main_w3_handler2,2922150,15181953,False,,9332804,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28576230}, {'src': 'hda', 'id': 28576243}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,36363528,1488398844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 20:11:09.300850,46988,224.0
1727449794,1727449794,,,,,,,,,,,,,,,,,,,,,bam,1874761501,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-01 20:11:31.289716,slurm_multi,1488399711.0,0,6.0,main_w4_handler2,2927529,15182061,False,,9332901,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28507174}, {'src': 'hda', 'id': 28507805}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,36363528,1488399555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 20:21:52.450617,46988,156.0
2028587250,2028587250,,,,,,,,,,,,,,,,,,,,,bam,1741200266,,,,,,,,,,,,,,,,,,,,,bam,1727449794.0,,,,,,,,,,,,,,,,,,,,,bam,1874761501.0,,,,,,,,,,,,,,,,,,,bam,1893124350.0,bam,2097124715.0,bam,,,,,,,bam,,,,,2017-03-01 20:40:37.741567,slurm_multi,1488401554.0,0,6.0,main_w4_handler2,2922150,15182235,False,,9333072,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28576230}, {'src': 'hda', 'id': 28576243}, {'src': 'hda', 'id': 28576788}, {'src': 'hda', 'id': 28576789}, {'src': 'hda', 'id': 28576794}, {'src': 'hda', 'id': 28576795}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,36363528,1488401035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 20:52:35.310355,46988,519.0
2028587250,2028587250,,,,,,,,,,,,,,,,,,,,,bam,1874761501,,,,,,,,,,,,,,,,,,,,,bam,2097124715.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-01 21:13:58.894969,slurm_multi,1488403455.0,0,6.0,main_w4_handler2,2922150,15182529,False,,9333371,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28576230}, {'src': 'hda', 'id': 28576789}, {'src': 'hda', 'id': 28576795}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,10000,0,bins,,"""false""","""""",32.0,,,,36363528,1488403064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 21:24:17.176355,46988,391.0
552995629,552995629,,,,,,,,,,,,,,,,,,,,,bam,545877915,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-01 22:39:44.932065,slurm_multi,1488408431.0,0,6.0,main_w4_handler2,2984536,15183160,False,,9334053,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28577834}, {'src': 'hda', 'id': 28577835}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,25,0,bins,,"""false""","""""",32.0,,,,35330310,1488408281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 22:47:13.570654,84399,150.0
552995629,552995629,,,,,,,,,,,,,,,,,,,,,bam,545877915,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-01 22:29:19.803989,slurm_multi,1488407696.0,0,6.0,main_w4_handler2,2984536,15183108,False,,9333980,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28577834}, {'src': 'hda', 'id': 28577835}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,35330310,1488407590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 22:34:58.336173,84399,106.0
552995629,552995629,,,,,,,,,,,,,,,,,,,,,bam,545877915,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-01 23:24:06.478374,slurm_multi,1488411207.0,0,6.0,main_w4_handler2,2984536,15183414,False,,9334294,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28577834}, {'src': 'hda', 'id': 28577835}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,1000,0,bins,,"""false""","""""",32.0,,,,35330310,1488411094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-01 23:33:29.279843,84399,113.0
793021557,793021557,,,,,,,,,,,,,,,,,,,,,bam,987600253,,,,,,,,,,,,,,,,,,,,,bam,1700381972.0,,,,,,,,,,,,,,,,,,,,,bam,1143869128.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2017-03-03 05:46:16.610284,slurm_multi,1488520260.0,0,6.0,main_w3_handler2,2740387,15196429,False,,9346912,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 25536529}, {'src': 'hda', 'id': 25538423}, {'src': 'hda', 'id': 26079252}, {'src': 'hda', 'id': 26081236}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,1,0,bins,,"""true""","""chrM""",32.0,,,,35753716,1488520240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-03 05:51:02.466253,86181,20.0
216837875,216837875,,,,,,,,,,,,,,,,,,,,,bam,197076738,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-03 07:34:02.007523,slurm_multi,1488529776.0,0,6.0,main_w4_handler2,3014437,15196850,False,,9347561,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28579100}, {'src': 'hda', 'id': 28579232}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,36353008,1488529444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-03 08:29:39.959079,101081,332.0
146602689,146602689,,,,,,,,,,,,,,,,,,,,,bam,329179494,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-03 07:33:30.594228,slurm_multi,1488527034.0,0,6.0,main_w4_handler2,3014437,15196846,False,,9347338,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28565653}, {'src': 'hda', 'id': 28566950}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,36353008,1488526673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-03 07:43:56.257842,101081,361.0
253898365,253898365,,,,,,,,,,,,,,,,,,,,,bam,273047220,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-03 07:33:56.029162,slurm_multi,1488528675.0,0,6.0,main_w3_handler2,3014437,15196849,False,,9347441,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28577188}, {'src': 'hda', 'id': 28579036}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,36353008,1488528403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-03 08:11:17.931247,101081,272.0
295808395,295808395,,,,,,,,,,,,,,,,,,,,,bam,337312161,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-03 07:33:17.206833,slurm_multi,1488528225.0,0,6.0,main_w3_handler2,3014437,15196844,False,,9347409,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28564321}, {'src': 'hda', 'id': 28566734}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,36353008,1488527811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-03 08:03:47.145839,101081,414.0
242410828,242410828,,,,,,,,,,,,,,,,,,,,,bam,296174868,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-03 07:33:46.738033,slurm_multi,1488527640.0,0,6.0,main_w4_handler2,3014437,15196848,False,,9347365,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28569624}, {'src': 'hda', 'id': 28574036}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,36353008,1488527182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-03-03 07:54:01.916239,101081,458.0
