chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.grouping.__current_case__,parameters.grouping.count,parameters.grouping.group,parameters.grouping.grouping_select,parameters.grouping.repeated,parameters.grouping.uniqueonly,parameters.ignorecase,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.skipfields,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-07 06:29:51.566113,slurm_normal,1470551549.0,0,,1.0,main_w2_handler0,2787291,13611269,False,13917,interval,,7823515.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ee02818d24579d0'}]","""9_Txn_Transition""","""0""",32.0,,31523733.0,1470551544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:32:31.166340,21918.0,5.0
,,2016-08-07 06:29:50.286077,slurm_normal,1470551684.0,0,,1.0,main_w1_handler1,2787291,13611265,False,536857,interval,,7823537.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53158067fec08af8d'}]","""13_Heterochrom/lo""","""0""",32.0,,31523733.0,1470551680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:34:48.193389,21918.0,4.0
,,2016-08-07 06:29:54.309135,slurm_normal,1470551709.0,0,,1.0,main_w1_handler0,2787291,13611277,False,794801,interval,,7823541.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0febcaa707bb43f'}]","""1_Active_Promoter""","""0""",32.0,,31523733.0,1470551705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:35:10.632972,21918.0,4.0
,,2016-08-07 06:29:51.251025,slurm_normal,1470551631.0,0,,1.0,main_w2_handler0,2787291,13611268,False,29569,interval,,7823527.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568b894cb7d3f7ce9'}]","""10_Txn_Elongation""","""0""",32.0,,31523733.0,1470551627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:33:53.649414,21918.0,4.0
,,2016-08-07 06:29:52.510542,slurm_normal,1470551715.0,0,,1.0,main_w2_handler1,2787291,13611272,False,160329,interval,,7823544.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569794feef9561116'}]","""6_Weak_Enhancer""","""0""",32.0,,31523733.0,1470551710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:35:17.915829,21918.0,5.0
,,2016-08-07 06:29:49.976792,slurm_normal,1470551638.0,0,,1.0,main_w1_handler1,2787291,13611264,False,5566,interval,,7823531.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d61cc744fcd4d79a'}]","""14_Repetitive/CNV""","""0""",32.0,,31523733.0,1470551634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:34:01.592398,21918.0,4.0
,,2016-08-07 06:29:53.964200,slurm_normal,1470551794.0,0,,1.0,main_w1_handler0,2787291,13611276,False,191437,interval,,7823559.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa70249f6ed63b2d'}]","""2_Weak_Promoter""","""0""",32.0,,31523733.0,1470551789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:36:35.568930,21918.0,5.0
,,2016-08-07 06:29:52.183944,slurm_normal,1470551673.0,0,,1.0,main_w2_handler0,2787291,13611271,False,49105,interval,,7823534.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550624278cf38fb2c'}]","""7_Weak_Enhancer""","""0""",32.0,,31523733.0,1470551669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:34:34.879106,21918.0,4.0
,,2016-08-07 06:29:49.720564,slurm_normal,1470551673.0,0,,1.0,main_w2_handler1,2787291,13611263,False,6544,interval,,7823536.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7ca75cd8bc95ffb'}]","""15_Repetitive/CNV""","""0""",32.0,,31523733.0,1470551669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:34:35.587950,21918.0,4.0
,,2016-08-07 06:29:53.676097,slurm_normal,1470551715.0,0,,1.0,main_w2_handler0,2787291,13611275,False,33889,interval,,7823545.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f86eda5be2862da3'}]","""3_Poised_Promoter""","""0""",32.0,,31523733.0,1470551710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:35:16.208518,21918.0,5.0
,,2016-08-07 06:29:50.925471,slurm_normal,1470551715.0,0,,1.0,main_w2_handler1,2787291,13611267,False,143339,interval,,7823543.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1960532a9429a9d'}]","""11_Weak_Txn""","""0""",32.0,,31523733.0,1470551710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-07 06:35:17.770732,21918.0,5.0
,,2016-08-08 21:40:15.641700,slurm_normal,1470692518.0,0,,1.0,main_w2_handler1,2788292,13623311,False,1152811,tabular,,7835734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5484d882283a91f8f'}]",,"""0""",32.0,,31563523.0,1470692512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-08 21:42:00.010381,64695.0,6.0
,,2016-08-10 01:33:09.318334,slurm_normal,1470793882.0,0,,1.0,main_w2_handler0,2789509,13634034,False,10360888,tabular,,7847658.roundup,slurm,,132112168.0,corral-repl,,"""62d0c90e5e9a11e6b8c1005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a19e8b56e55c8f2'}]",,"""0""",32.0,,32126205.0,1470793874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-10 01:51:23.425566,43287.0,8.0
,,2016-08-10 02:54:41.225535,slurm_normal,1470797909.0,0,,1.0,main_w1_handler0,2789509,13634179,False,1187813,tabular,,7847808.roundup,slurm,,132112168.0,corral-repl,,"""c78b3e3c5ea511e6b5a9005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e38b534d66f7fd0'}]",,"""0""",32.0,,32126205.0,1470797905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-10 02:58:33.820034,43287.0,4.0
,,2016-08-10 02:37:10.259230,slurm_normal,1470796791.0,0,,1.0,main_w2_handler0,2789509,13634153,False,1187813,tabular,,7847757.roundup,slurm,,132112168.0,corral-repl,,"""54dd87525ea311e6bcfa005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2590ac91dde813c'}]",,"""0""",32.0,,32126205.0,1470796784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-10 02:39:57.036036,43287.0,7.0
,,2016-08-10 06:18:10.934875,slurm_normal,1470810807.0,0,,1.0,main_w1_handler0,2789688,13634724,False,916962,tabular,,7848352.roundup,slurm,,132112168.0,corral-repl,,"""352e1c9a5ec211e6b5db005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f145507ff8ad58c1'}]",,"""0""",32.0,,32131351.0,1470810800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-10 06:33:31.093894,43287.0,7.0
,,2016-08-10 21:19:32.361585,slurm_normal,1470864240.0,0,,1.0,main_w1_handler0,2789688,13639457,False,655099,tabular,,7853378.roundup,slurm,,132112168.0,corral-repl,,"""2002c8ba5f4011e68a8c005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afbbabc63dda1c96'}]",,"""0""",32.0,,32147258.0,1470864227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-10 21:24:04.182718,43287.0,13.0
,,2016-08-10 20:34:18.514086,slurm_normal,1470861558.0,0,,1.0,main_w2_handler0,2789688,13639121,False,655099,tabular,,7853056.roundup,slurm,,132112168.0,corral-repl,,"""cd5ae83c5f3911e68622005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501188b1c12c68439'}]",,"""0""",32.0,,32147258.0,1470861521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-10 20:39:19.556915,43287.0,37.0
,,2016-08-10 21:12:22.438750,slurm_normal,1470864498.0,0,,1.0,main_w1_handler1,2789688,13639405,False,1052805,tabular,,7853428.roundup,slurm,,132112168.0,corral-repl,,"""1f7c91c45f3f11e6bcfa005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52862d5705be0c20b'}]",,"""0""",32.0,,32147258.0,1470864493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-10 21:28:21.044817,43287.0,5.0
,,2016-08-12 03:37:05.103687,slurm_normal,1470973060.0,0,,1.0,main_w1_handler1,975936,13648966,False,49693137,bed,,7864018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f53d20dd69c880ec'}]",,"""0""",32.0,,31923631.0,1470973042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-12 03:37:42.890033,22418.0,18.0
,,2016-08-12 18:08:19.193342,slurm_normal,1471025327.0,0,,1.0,main_w1_handler0,2682198,13653276,False,821500285,interval,,7868787.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abee355d4010cb7a'}]",,"""0""",32.0,,30409554.0,1471025312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-12 18:08:49.987903,83212.0,15.0
,,2016-08-16 08:35:51.358578,slurm_normal,1471336565.0,0,,1.0,main_w1_handler0,2682198,13665949,False,713891,bed,,7882317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574cb0ae4f0982ded'}]",,"""0""",32.0,,30409554.0,1471336561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 08:36:07.136574,83212.0,4.0
,,2016-08-13 08:40:20.828947,slurm_normal,1471077645.0,0,,1.0,main_w2_handler0,2682198,13656038,False,276199153,interval,,7871713.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5774d4e72f2cf1818'}]",,"""0""",32.0,,30409554.0,1471077631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-13 08:40:46.406143,83212.0,14.0
,,2016-08-16 08:56:30.268321,slurm_normal,1471337808.0,0,,1.0,main_w1_handler0,2682198,13666118,False,6191304,interval,,7882477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3fba963af4290b6'}]",,"""0""",32.0,,30409554.0,1471337803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 08:56:51.086529,83212.0,5.0
,,2016-08-12 14:31:04.726167,slurm_normal,1471012282.0,0,,1.0,main_w1_handler1,2791672,13652011,False,8478,tabular,,7867463.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,true,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512b3f0d8e5c0c441'}]",,"""0""",32.0,,30779823.0,1471012279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-12 14:31:24.645667,75132.0,3.0
,,2016-08-12 18:08:31.339683,slurm_normal,1471025330.0,0,,1.0,main_w1_handler1,2682198,13653278,False,207239383,interval,,7868789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540925750dd1dd8ee'}]",,"""0""",32.0,,30409554.0,1471025322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-12 18:08:52.605469,83212.0,8.0
,,2016-08-13 10:15:29.589959,slurm_normal,1471083361.0,0,,1.0,main_w2_handler0,2682198,13656569,False,390717557,interval,,7872340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a07a1189d32141fc'}]",,"""0""",32.0,,30409554.0,1471083340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-13 10:16:03.180129,83212.0,21.0
,,2016-08-13 10:15:09.732071,slurm_normal,1471083341.0,0,,1.0,main_w1_handler1,2682198,13656568,False,127489828,interval,,7872339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567e5cdcf9f32d8ad'}]",,"""0""",32.0,,30409554.0,1471083328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-13 10:15:43.588271,83212.0,13.0
,,2016-08-16 00:11:27.686691,slurm_normal,1471310777.0,0,,1.0,main_w1_handler1,2793498,13662489,False,1052823,tabular,,7879063.roundup,slurm,,132112168.0,corral-repl,,"""f7ce399c634511e696c5005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3bb6f6a1a5b628f'}]",,"""0""",32.0,,32281354.0,1471310772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 01:26:22.409629,43287.0,5.0
,,2016-08-16 08:36:30.407183,slurm_normal,1471336623.0,0,,1.0,main_w1_handler0,2682198,13665956,False,337589,bed,,7882326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a1799395e0bddac'}]",,"""0""",32.0,,30409554.0,1471336609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 08:37:05.530446,83212.0,14.0
,,2016-08-14 08:56:30.061556,slurm_normal,1471165034.0,0,,1.0,main_w2_handler1,2682198,13659173,False,1174271870,interval,,7875315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534cd52b6355deb75'}]",,"""0""",32.0,,30409554.0,1471165003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-14 08:57:16.142503,83212.0,31.0
,,2016-08-14 08:31:40.049030,slurm_normal,1471163535.0,0,,1.0,main_w1_handler0,2682198,13659128,False,291310040,interval,,7875271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d3b40f15c9cd729'}]",,"""0""",32.0,,30409554.0,1471163513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-14 08:32:17.790619,83212.0,22.0
,,2016-09-29 01:58:26.483279,slurm_normal,1475114371.0,0,,1.0,main_w3_handler1,2835449,13970598,False,232626,bed,,8190020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,true,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb1eb214808c3c2c'}]",,"""0""",32.0,,33277187.0,1475114368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-29 01:59:36.764017,91080.0,3.0
,,2016-08-16 08:36:14.542713,slurm_normal,1471336595.0,0,,1.0,main_w1_handler1,2682198,13665951,False,266892,bed,,7882319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2bf739a2aec3e6a'}]",,"""0""",32.0,,30409554.0,1471336590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 08:36:37.189068,83212.0,5.0
,,2016-08-16 08:56:52.893851,slurm_normal,1471337827.0,0,,1.0,main_w2_handler0,2682198,13666121,False,2900192,interval,,7882480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582f3e604f77d5f19'}]",,"""0""",32.0,,30409554.0,1471337823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 08:57:10.819542,83212.0,4.0
,,2016-08-16 08:56:39.957901,slurm_normal,1471337812.0,0,,1.0,main_w2_handler1,2682198,13666119,False,1801951,interval,,7882478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c41b357d30bcd017'}]",,"""0""",32.0,,30409554.0,1471337808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 08:56:54.684364,83212.0,4.0
,,2016-08-16 08:57:02.403643,slurm_normal,1471337835.0,0,,1.0,main_w2_handler0,2682198,13666123,False,833225,interval,,7882482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552a4472d2843314e'}]",,"""0""",32.0,,30409554.0,1471337831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 08:57:17.352772,83212.0,4.0
,,2016-08-16 08:36:43.346472,slurm_normal,1471336619.0,0,,1.0,main_w1_handler0,2682198,13665959,False,130488,bed,,7882327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d0337e2cc7acd20'}]",,"""0""",32.0,,30409554.0,1471336615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-16 08:37:02.706365,83212.0,4.0
,,2016-08-22 08:29:31.727600,slurm_normal,1471854600.0,0,,1.0,main_w4_handler1,2771237,13696227,False,12712975,tabular,,7912096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,both,yes,,,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaf83d08c740919d'}]",,"""0""",32.0,,31877983.0,1471854580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-22 08:30:01.804966,85672.0,20.0
,,2016-08-17 13:38:00.656132,slurm_normal,1471441100.0,0,,1.0,main_w2_handler1,2682198,13676715,False,1140184,interval,,7894279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d532801ff72ccef'}]",,"""0""",32.0,,30409554.0,1471441094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-17 13:38:23.738638,83212.0,6.0
,,2016-08-17 13:37:43.822059,slurm_normal,1471441084.0,0,,1.0,main_w2_handler1,2682198,13676713,False,3286210,interval,,7894266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5597dea0d6e1c3e5a'}]",,"""0""",32.0,,30409554.0,1471441077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-17 13:38:06.615522,83212.0,7.0
,,2016-08-17 13:05:14.136094,slurm_normal,1471439139.0,0,,1.0,main_w2_handler1,2682198,13676239,False,1232620,bed,,7893860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52542c98bc80d585d'}]",,"""0""",32.0,,30409554.0,1471439135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-17 13:05:44.300697,83212.0,4.0
,,2016-08-17 13:05:41.970401,slurm_normal,1471439155.0,0,,1.0,main_w2_handler1,2682198,13676283,False,570298,bed,,7893872.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de4895c567b64492'}]",,"""0""",32.0,,30409554.0,1471439151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-17 13:05:59.907814,83212.0,4.0
,,2016-08-17 13:37:30.651668,slurm_normal,1471441065.0,0,,1.0,main_w1_handler0,2682198,13676710,False,1079020,bed,,7894258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9590d29ca0cc93b'}]",,"""0""",32.0,,30409554.0,1471441062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-08-17 13:37:48.755676,83212.0,3.0
