chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData,parameters.corData.values,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,390871,deeptools_coverage_matrix,2016-07-30 09:42:56.020442,slurm_normal,1469871801.0,0,1.0,main_w2_handler1,2746248,13529047,False,,7744362.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586feda3fafb900fe'}]","""pearson""","""mm9""","""true""","""png""",0,Reds,true,Correlation of H3K27ac_diffbound_distal_delN with multi cardiac TFs and H3K27ac,heatmap,,,"""true""","""false""",32.0,,31775735.0,1469871790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-30 09:43:23.388221,62141,11.0
,,302895,deeptools_coverage_matrix,2016-07-30 09:36:38.414478,slurm_normal,1469871423.0,0,1.0,main_w1_handler1,2746248,13529041,False,,7744353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a86dc3daf3c6715c'}]","""pearson""","""mm9""","""true""","""png""",0,RdYlBu,true,Correlation of H3K27ac_diffbound_distal_delN with multi cardiac TFs ,heatmap,,,"""true""","""false""",32.0,,31775735.0,1469871413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-30 09:37:05.377273,62141,10.0
,,390871,deeptools_coverage_matrix,2016-07-30 09:53:17.567623,slurm_normal,1469872440.0,0,1.0,main_w1_handler0,2746248,13529066,False,,7744372.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586feda3fafb900fe'}]","""spearman""","""mm9""","""true""","""png""",0,Reds,true,Correlation of H3K27ac_diffbound_distal_delN with multi cardiac TFs and H3K27ac,heatmap,,,"""true""","""false""",32.0,,31775735.0,1469872429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-30 09:54:02.127171,62141,11.0
,,3253572,deeptools_coverage_matrix,2016-08-03 11:48:21.682998,slurm_normal,1470226475.0,0,1.0,main_w1_handler0,2737985,13576692,False,,7785800.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51bcfa8da2990f3cb'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470226465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 12:14:38.224486,72317,10.0
,,433465,deeptools_coverage_matrix,2016-07-31 14:04:12.855351,slurm_normal,1469973868.0,0,1.0,main_w2_handler1,2746248,13541737,False,,7753994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7a1e74e5739d12c'}]","""pearson""","""mm9""","""true""","""png""",0,Blues,true,Correlation of H3K27ac_diffbound_distal_delN with multi cardiac TFs and H3K27ac,heatmap,,,"""true""","""false""",32.0,,31775735.0,1469973862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-31 14:04:29.031965,62141,6.0
,,433465,deeptools_coverage_matrix,2016-07-31 14:04:34.788039,slurm_normal,1469973891.0,0,1.0,main_w1_handler1,2746248,13541739,False,,7753997.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7a1e74e5739d12c'}]","""spearman""","""mm9""","""true""","""png""",0,Reds,true,Correlation of H3K27ac_diffbound_distal_delN with multi cardiac TFs and H3K27ac,heatmap,,,"""true""","""false""",32.0,,31775735.0,1469973884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-31 14:04:53.006687,62141,7.0
,,438331,deeptools_coverage_matrix,2016-08-02 10:20:48.656764,slurm_normal,1470133266.0,0,1.0,main_w1_handler1,2776193,13562544,False,,7770707.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c267d0f347d7cc10'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31779403.0,1470133260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 10:21:10.031171,87787,6.0
,,3367056,deeptools_coverage_matrix,2016-08-03 06:29:04.803841,slurm_normal,1470205771.0,0,1.0,main_w2_handler0,2737985,13573149,False,,7782091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c9c7417eb12dbce'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470205763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 06:29:32.630916,72317,8.0
,,9228103,deeptools_coverage_matrix,2016-08-02 12:39:07.883199,slurm_normal,1470144088.0,0,1.0,main_w1_handler0,2737985,13563299,False,,7771823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd9a5b72e384966e'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470144051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 13:22:28.985908,72317,37.0
,,554100,deeptools_coverage_matrix,2016-08-02 07:15:55.485901,slurm_normal,1470122173.0,0,1.0,main_w1_handler0,2781196,13560960,False,,7769214.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1d918d0cdda0242'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31883470.0,1470122165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 07:16:16.471135,84255,8.0
,,632869,deeptools_coverage_matrix,2016-08-02 07:22:06.536938,slurm_normal,1470122539.0,0,1.0,main_w1_handler0,2781196,13561028,False,,7769244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584ad3400acb9f3be'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31883470.0,1470122533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 07:22:21.271603,84255,6.0
,,632869,deeptools_coverage_matrix,2016-08-02 07:23:06.540432,slurm_normal,1470122603.0,0,1.0,main_w2_handler1,2781196,13561033,False,,7769251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584ad3400acb9f3be'}]","""pearson""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,31883470.0,1470122597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 07:23:24.958368,84255,6.0
,,632869,deeptools_coverage_matrix,2016-08-02 07:22:21.922103,slurm_normal,1470122560.0,0,1.0,main_w1_handler1,2781196,13561030,False,,7769247.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584ad3400acb9f3be'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31883470.0,1470122554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 07:22:42.435943,84255,6.0
,,850600,deeptools_coverage_matrix,2016-08-02 07:44:59.669714,slurm_normal,1470123916.0,0,1.0,main_w1_handler0,2737985,13561204,False,,7769442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5669b5a9afc7b63cd'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470123910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 07:45:19.343122,72317,6.0
,,632869,deeptools_coverage_matrix,2016-08-02 07:22:51.620815,slurm_normal,1470122587.0,0,1.0,main_w1_handler0,2781196,13561032,False,,7769250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584ad3400acb9f3be'}]","""pearson""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31883470.0,1470122582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 07:23:08.762782,84255,5.0
,,320346,deeptools_coverage_matrix,2016-09-27 19:36:01.102074,slurm_normal,1475004995.0,0,1.0,main_w3_handler1,2754230,13960304,False,,8179422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e19f9f2f6f42160'}]","""spearman""","""mm10""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""true""",32.0,,33196844.0,1475004984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-27 19:36:37.229966,54046,11.0
,,2684639,deeptools_coverage_matrix,2016-08-02 23:44:54.923951,slurm_normal,1470181514.0,0,1.0,main_w2_handler1,1323885,13569975,False,,7778560.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8d466de42194fe8'}]","""spearman""","""mm9""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31571856.0,1470181506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-02 23:45:15.387405,31552,8.0
,,3047566,deeptools_coverage_matrix,2016-08-03 06:29:04.994735,slurm_normal,1470205775.0,0,1.0,main_w1_handler0,2737985,13573150,False,,7782090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6f508314a0342c6'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470205760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 06:29:37.571174,72317,15.0
,,3460082,deeptools_coverage_matrix,2016-08-03 06:29:05.243827,slurm_normal,1470206060.0,0,1.0,main_w2_handler1,2737985,13573151,False,,7782120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f79da0bb18153531'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470206051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 06:34:21.743310,72317,9.0
,,49172,deeptools_coverage_matrix,2016-09-27 18:15:39.818968,slurm_normal,1475000178.0,0,1.0,main_w4_handler1,2754230,13959700,False,,8178860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5255d2d3e0884e5f8'}]","""spearman""","""mm10""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,33196844.0,1475000159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-27 18:16:21.605127,54046,19.0
,,433465,deeptools_coverage_matrix,2016-08-05 11:44:44.627680,slurm_normal,1470397533.0,0,1.0,main_w1_handler0,2746248,13600473,False,,7812533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db1f5d970160b60b'}]","""spearman""","""mm9""","""true""","""png""",0,Greens,true,,heatmap,,,"""true""","""true""",32.0,,31821510.0,1470397525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-05 11:45:36.545397,62141,8.0
,,2938363,deeptools_coverage_matrix,2016-08-03 11:48:21.107602,slurm_normal,1470225970.0,0,1.0,main_w1_handler1,2737985,13576690,False,,7785702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50511a9038465440e'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470225955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 12:06:12.712122,72317,15.0
,,4569800,deeptools_coverage_matrix,2016-08-03 11:48:19.515744,slurm_normal,1470225487.0,0,1.0,main_w2_handler1,2737985,13576685,False,,7785549.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513a49a8f7cf9d7d5'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470225472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 11:58:09.470640,72317,15.0
,,2993633,deeptools_coverage_matrix,2016-08-03 11:48:19.800153,slurm_normal,1470227155.0,0,1.0,main_w1_handler0,2737985,13576686,False,,7785904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5880e8ebb2a283db6'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470227147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 12:26:03.782434,72317,8.0
,,1270695,deeptools_coverage_matrix,2016-08-03 11:48:20.237804,slurm_normal,1470227834.0,0,1.0,main_w2_handler1,2737985,13576687,False,,7785968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6aa7f0758357dc5'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470227828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 12:37:15.463652,72317,6.0
,,3050579,deeptools_coverage_matrix,2016-08-03 11:48:20.769784,slurm_normal,1470227593.0,0,1.0,main_w2_handler1,2737985,13576689,False,,7785944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf522ec8511b3342'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470227585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 12:33:14.258079,72317,8.0
,,12141704,deeptools_coverage_matrix,2016-08-03 12:51:34.857660,slurm_normal,1470228746.0,0,1.0,main_w2_handler0,2758971,13577566,False,,7786116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10Patch1.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54298ce9aae4be530'}]","""pearson""","""mm10Patch1""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31306781.0,1470228736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 12:52:29.347778,77468,10.0
,,12141704,deeptools_coverage_matrix,2016-08-03 12:51:08.758226,slurm_normal,1470228746.0,0,1.0,main_w2_handler1,2758971,13577550,False,,7786115.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10Patch1.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54298ce9aae4be530'}]","""spearman""","""mm10Patch1""","""false""","""pdf""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31306781.0,1470228733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 12:52:27.966472,77468,13.0
,,2992287,deeptools_coverage_matrix,2016-08-03 11:48:21.973038,slurm_normal,1470229268.0,0,1.0,main_w2_handler1,2737985,13576693,False,,7786259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b577d4f53a688bf202'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470229260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 13:01:10.677792,72317,8.0
,,4797780,deeptools_coverage_matrix,2016-08-03 11:48:21.412270,slurm_normal,1470228571.0,0,1.0,main_w1_handler1,2737985,13576691,False,,7786104.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d0ebec5b45295d4'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470228557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 12:49:33.952207,72317,14.0
,,3301289,deeptools_coverage_matrix,2016-08-03 11:48:22.216688,slurm_normal,1470229918.0,0,1.0,main_w1_handler1,2737985,13576694,False,,7786369.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1dca02e57131a64'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470229909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 13:12:02.703299,72317,9.0
,,837157,deeptools_coverage_matrix,2016-08-03 14:06:22.410289,slurm_normal,1470233214.0,0,1.0,main_w1_handler0,2783914,13578269,False,,7787122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52132f1bca3239259'}]","""spearman""","""hg38""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,30844621.0,1470233208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 14:06:56.428667,72317,6.0
,,139234,deeptools_coverage_matrix,2016-08-04 19:22:01.015182,slurm_normal,1470338638.0,0,1.0,main_w2_handler0,2784604,13593325,False,,7804426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55936ac8c3b3326e6'}]","""spearman""","""sacCer3""","""true""","""pdf""",0,RdYlBu,false,fpen04 cleaned single cells only,heatmap,,,"""false""","""false""",32.0,,31857119.0,1470338574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-04 19:24:04.014795,66633,64.0
,,223265,deeptools_coverage_matrix,2016-08-03 20:00:10.700569,slurm_normal,1470254447.0,0,1.0,main_w1_handler0,2784219,13581765,False,,7790876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5acbc3db6a1b1dfcd'}]","""spearman""","""sacCer3""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31857119.0,1470254436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 20:00:52.010905,66633,11.0
,,181102,deeptools_coverage_matrix,2016-08-03 21:01:28.201189,slurm_normal,1470258123.0,0,1.0,main_w2_handler1,2784219,13582659,False,,7791688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4f4b356b82c3f2a'}]","""spearman""","""sacCer3""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31857119.0,1470258108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 21:02:04.885290,66633,15.0
,,139234,deeptools_coverage_matrix,2016-08-05 15:29:19.723956,slurm_normal,1470411024.0,0,1.0,main_w1_handler0,2784604,13602090,False,,7814159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55936ac8c3b3326e6'}]","""spearman""","""sacCer3""","""false""","""pdf""",0,Greys,false,cleaned_FPEN04_single cell only,heatmap,,,"""false""","""false""",32.0,,31857119.0,1470411015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-05 15:30:28.341204,66633,9.0
,,174738,deeptools_coverage_matrix,2016-08-03 23:13:24.736580,slurm_normal,1470266041.0,0,1.0,main_w2_handler0,2784219,13583737,False,,7792903.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594249180fd440d72'}]","""spearman""","""sacCer3""","""true""","""pdf""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31857119.0,1470266030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-03 23:14:04.025751,66633,11.0
,,279677,deeptools_coverage_matrix,2016-08-04 01:10:19.190417,slurm_normal,1470273066.0,0,1.0,main_w1_handler0,2784219,13584275,False,,7793563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585d7c60c52798d31'}]","""spearman""","""sacCer3""","""false""","""pdf""",0,Spectral,false,,heatmap,,,"""false""","""false""",32.0,,31857119.0,1470273047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-04 01:11:08.105749,66633,19.0
,,167966,deeptools_coverage_matrix,2016-08-04 00:00:00.439240,slurm_normal,1470268850.0,0,1.0,main_w1_handler1,2784219,13584025,False,,7793283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0ee5935d3da24c8'}]","""spearman""","""sacCer3""","""true""","""pdf""",0,RdYlBu,false,cleaned_control_Spearman,heatmap,,,"""false""","""false""",32.0,,31857119.0,1470268839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-08-04 00:00:53.329588,66633,11.0
