chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage,parameters.dbkey,parameters.format_type.__current_case__,parameters.format_type.base_column,parameters.format_type.cvrg_column,parameters.format_type.format,parameters.format_type.loc_column,parameters.format_type.seq_column,parameters.format_type.which_base,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-23 11:33:04.803838,slurm_normal,1511436809.0,0,,1.0,main_w3_handler1,2949679,17560664,False,,61539,tabular,11621633,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489612}]",32.0,,42060945.0,1511436801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:31.002937,97753.0,8.0
,,2017-11-23 11:33:06.513677,slurm_normal,1511436813.0,0,,1.0,main_w3_handler0,2949679,17560673,False,,49239,tabular,11621635,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489706}]",32.0,,42060945.0,1511436809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:35.647115,97753.0,4.0
,,2017-11-23 11:33:04.414029,slurm_normal,1511436792.0,0,,1.0,main_w3_handler1,2949679,17560662,False,,67917,tabular,11621627,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489602}]",32.0,,42060945.0,1511436787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:14.243510,97753.0,5.0
,,2017-11-23 11:33:04.169439,slurm_normal,1511436796.0,0,,1.0,main_w4_handler0,2949679,17560661,False,,81396,tabular,11621630,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489583}]",32.0,,42060945.0,1511436792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:18.689106,97753.0,4.0
,,2017-11-23 11:33:06.719188,slurm_normal,1511436822.0,0,,1.0,main_w3_handler0,2949679,17560674,False,,33658,tabular,11621637,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489707}]",32.0,,42060945.0,1511436817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:43.725595,97753.0,5.0
,,2017-11-23 11:33:06.921588,slurm_normal,1511436839.0,0,,1.0,main_w3_handler0,2949679,17560675,False,,51713,tabular,11621640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489713}]",32.0,,42060945.0,1511436831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:34:00.325702,97753.0,8.0
,,2017-11-23 11:33:07.122504,slurm_normal,1511436851.0,0,,1.0,main_w3_handler0,2949679,17560676,False,,45102,tabular,11621644,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489717}]",32.0,,42060945.0,1511436847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:34:13.826772,97753.0,4.0
,,2017-11-23 11:33:06.052859,slurm_normal,1511436864.0,0,,1.0,main_w4_handler0,2949679,17560671,False,,57667,tabular,11621647,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489685}]",32.0,,42060945.0,1511436859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:34:30.295356,97753.0,5.0
,,2017-11-23 11:33:04.980183,slurm_normal,1511436813.0,0,,1.0,main_w3_handler1,2949679,17560665,False,,59488,tabular,11621634,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489645}]",32.0,,42060945.0,1511436809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:35.893755,97753.0,4.0
,,2017-11-23 11:33:05.524947,slurm_normal,1511436860.0,0,,1.0,main_w4_handler0,2949679,17560668,False,,39174,tabular,11621646,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489656}]",32.0,,42060945.0,1511436856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:34:23.079845,97753.0,4.0
,,2017-11-23 11:33:04.625162,slurm_normal,1511436825.0,0,,1.0,main_w4_handler0,2949679,17560663,False,,64310,tabular,11621639,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489604}]",32.0,,42060945.0,1511436821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:48.049501,97753.0,4.0
,,2017-11-23 11:33:05.710174,slurm_normal,1511436801.0,0,,1.0,main_w4_handler1,2949679,17560669,False,,54621,tabular,11621632,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489664}]",32.0,,42060945.0,1511436796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:25.633559,97753.0,5.0
,,2017-11-23 11:33:05.162946,slurm_normal,1511436825.0,0,,1.0,main_w3_handler1,2949679,17560666,False,,42418,tabular,11621638,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32489647}]",32.0,,42060945.0,1511436821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-23 11:33:47.855480,97753.0,4.0
,,2017-11-25 03:28:37.900338,slurm_normal,1511582312.0,0,,1.0,main_w3_handler1,3300204,17576225,False,,21002116897,tabular,11638640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32521777}]",32.0,,42224828.0,1511580521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-25 03:58:34.188168,111505.0,1791.0
,,2017-11-29 06:27:47.613034,slurm_normal,1511937888.0,0,,1.0,main_w4_handler0,2135953,17630158,False,,19375760715,pileup,11690636,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32581679}]",32.0,,42275601.0,1511936870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-29 06:44:50.304755,8522.0,1018.0
,,2017-11-29 16:06:13.461656,slurm_normal,1511972392.0,0,,1.0,main_w4_handler1,3295694,17638952,False,,18313028039,tabular,11698565,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32620378}]",32.0,,42129604.0,1511971594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-29 16:19:54.115678,114159.0,798.0
,,2017-11-29 16:06:30.600175,slurm_normal,1511971917.0,0,,1.0,main_w4_handler0,3295694,17638976,False,,2645161999,tabular,11698571,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32620384}]",32.0,,42129604.0,1511971622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-11-29 16:12:00.378417,114159.0,295.0
,,2017-12-01 08:26:57.737232,slurm_normal,1512116877.0,0,,1.0,main_w3_handler0,3300204,17658186,False,,426375703,tabular,11718660,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32661219}]",32.0,,42345874.0,1512116826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-12-01 08:27:58.964410,111505.0,51.0
,,2017-12-01 08:26:40.693361,slurm_normal,1512116865.0,0,,1.0,main_w4_handler0,3300204,17658184,False,,468221935,tabular,11718657,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 32661215}]",32.0,,42345874.0,1512116811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-12-01 08:27:50.188328,111505.0,54.0
,,2017-12-01 20:07:29.280376,slurm_normal,1512158865.0,0,,1.0,main_w4_handler1,3349062,17668003,False,,10384119,tabular,11728164,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 32682328}]",32.0,,41622981.0,1512158861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-12-01 20:07:52.198569,80372.0,4.0
,,2018-01-17 01:21:16.270600,slurm_normal,1516152142.0,0,,1.0,main_w4_handler1,3387006,18054746,False,,639173492,tabular,12132387,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33341420}]",32.0,,43213765.0,1516152079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-17 01:22:23.739652,119605.0,63.0
,,2018-01-17 04:13:45.611406,slurm_normal,1516162445.0,0,,1.0,main_w3_handler0,3387006,18056012,False,,125049141,tabular,12133550,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33343340}]",32.0,,43213765.0,1516162428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-17 04:14:07.412187,119605.0,17.0
,,2017-12-08 16:21:36.479236,slurm_normal,1512750107.0,0,,1.0,main_w4_handler0,3354574,17748321,False,,50801,tabular,11815225,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 32819046}]",32.0,,42502610.0,1512750103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-12-08 16:21:49.268247,87685.0,4.0
,,2018-01-18 09:15:58.354904,slurm_normal,1516266965.0,0,,1.0,main_w3_handler0,3387006,18070138,False,,6028802,tabular,12148644,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33366999}]",32.0,,43273148.0,1516266960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-18 09:16:06.556012,119605.0,5.0
,,2018-01-18 09:32:31.728176,slurm_normal,1516267981.0,0,,1.0,main_w4_handler0,2949679,18070264,False,,235706794,tabular,12148810,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33367155}]",32.0,,43201733.0,1516267955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-18 09:33:02.454231,97753.0,26.0
,,2018-01-21 04:02:05.457291,slurm_normal,1516507338.0,0,,1.0,main_w3_handler1,2691788,18098704,False,,797062,interval,12178612,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 33414319}]",32.0,,43328320.0,1516507332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-21 04:02:19.646084,83698.0,6.0
,,2018-01-21 09:57:36.758277,slurm_normal,1516528672.0,0,,1.0,main_w4_handler0,2691788,18100048,False,,340064,interval,12180151,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 33416633}]",32.0,,43328320.0,1516528665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-21 09:57:53.342884,83698.0,7.0
,,2018-01-21 09:57:36.526501,slurm_normal,1516528671.0,0,,1.0,main_w3_handler0,2691788,18100047,False,,370116,interval,12180150,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 33416632}]",32.0,,43328320.0,1516528665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-21 09:57:52.435256,83698.0,6.0
,,2018-01-31 08:42:47.047586,slurm_normal,1517388280.0,0,,1.0,main_w3_handler0,3387006,18209045,False,,305281319,tabular,12290077,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33584798}]",32.0,,43539844.0,1517388245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-31 08:44:41.578932,119605.0,35.0
,,2018-01-31 08:43:33.431240,slurm_normal,1517388325.0,0,,1.0,main_w3_handler0,3387006,18209061,False,,125165926,tabular,12290087,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33584801}]",32.0,,43539844.0,1517388308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-01-31 08:45:26.626808,119605.0,17.0
,,2018-02-01 00:54:16.392834,slurm_normal,1517446515.0,0,,1.0,main_w4_handler0,3387006,18218611,False,,484536872,tabular,12299030,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33601831}]",32.0,,43539844.0,1517446467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-01 00:55:17.242919,119605.0,48.0
,,2018-02-01 04:15:53.071695,slurm_normal,1517458621.0,0,,1.0,main_w4_handler1,3387006,18219547,False,,641143149,tabular,12300002,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33604216}]",32.0,,43539844.0,1517458561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-01 04:17:05.304823,119605.0,60.0
,,2018-02-01 02:40:34.997612,slurm_normal,1517452872.0,0,,1.0,main_w3_handler1,3387006,18219245,False,,277701141,tabular,12299596,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33603793}]",32.0,,43539844.0,1517452844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-01 02:41:14.398729,119605.0,28.0
,,2018-03-08 15:53:21.660396,slurm_normal,1520524432.0,0,7680.0,1.0,main_w4_handler1,3431331,18659306,False,,2405191436,tabular,12755275,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/gasAcu1.len""","""3""","""gasAcu1""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 34118191}]",32.0,,43953072.0,1520524415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-03-08 15:53:53.478669,52889.0,17.0
,,2018-03-08 16:17:47.289515,slurm_normal,1520526058.0,0,7680.0,1.0,main_w4_handler1,3457112,18659655,False,,2426387466,tabular,12755789,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/gasAcu1.len""","""0""","""gasAcu1""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 34298277}]",32.0,,43953072.0,1520526044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-03-08 16:21:00.390579,52889.0,14.0
,,2018-02-08 05:17:09.700394,slurm_normal,1518067057.0,0,7680.0,1.0,main_w4_handler1,3419822,18306929,False,,165389904,tabular,12390677,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33741609}]",32.0,,43539844.0,1518067039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-08 05:17:41.693109,119605.0,18.0
,,2018-02-08 05:17:02.606458,slurm_normal,1518067103.0,0,7680.0,1.0,main_w3_handler0,3419822,18306928,False,,717681466,tabular,12390676,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33741608}]",32.0,,43539844.0,1518067030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-08 05:18:25.965011,119605.0,73.0
,,2018-02-08 05:17:15.496669,slurm_normal,1518067083.0,0,7680.0,1.0,main_w4_handler0,3419822,18306930,False,,306209479,tabular,12390678,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33741610}]",32.0,,43539844.0,1518067050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-08 05:18:07.915901,119605.0,33.0
,,2018-03-09 20:24:18.377896,slurm_normal,1520627072.0,0,7680.0,1.0,main_w3_handler1,3453911,18676323,False,,2400223,tabular,12772596,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 34330728}]",32.0,,44373136.0,1520627067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-03-09 20:24:35.889169,19211.0,5.0
,,2018-03-09 20:25:39.054303,slurm_normal,1520627152.0,0,7680.0,1.0,main_w4_handler1,3453911,18676329,False,,2400223,tabular,12772601,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 34330790}]",32.0,,44373136.0,1520627150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-03-09 20:25:56.078714,19211.0,2.0
,,2018-03-09 21:15:25.361565,slurm_normal,1520630136.0,0,7680.0,1.0,main_w4_handler1,3453911,18677010,False,,3313297,tabular,12773320,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 34331567}]",32.0,,44373136.0,1520630132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-03-09 21:15:38.036023,19211.0,4.0
,,2018-02-12 08:56:03.950294,slurm_normal,1518427058.0,0,7680.0,1.0,main_w3_handler1,3419822,18347387,False,,13711195087,tabular,12431885,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33803505}]",32.0,,43796830.0,1518425775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-12 09:17:41.056903,119605.0,1283.0
,,2018-02-20 00:44:27.964350,slurm_normal,1519087491.0,0,7680.0,1.0,main_w3_handler0,3419822,18442178,False,,125165926,tabular,12537079,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33948907}]",32.0,,43539844.0,1519087475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-20 00:44:52.793248,119605.0,16.0
,,2018-02-20 16:09:22.742438,slurm_normal,1519143005.0,0,7680.0,1.0,main_w4_handler0,3419822,18448955,False,,125049141,tabular,12543823,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33959524}]",32.0,,43539844.0,1519142985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-20 16:10:07.368509,119605.0,20.0
,,2018-02-21 19:17:38.854388,slurm_normal,1519240762.0,0,7680.0,1.0,main_w4_handler1,3433138,18472060,False,,930692837,tabular,12566432,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""20""","""hg38""",0,,,six,,,,,"[{'src': 'hda', 'id': 33985751}]",32.0,,44068117.0,1519240669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-21 19:19:26.710993,121441.0,93.0
,,2018-02-22 01:12:09.875253,slurm_normal,1519263925.0,0,7680.0,1.0,main_w3_handler1,2949679,18476253,False,,20836762561,tabular,12570724,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 33764610}]",32.0,,44080905.0,1519261940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-22 01:45:28.118619,97753.0,1985.0
,,2018-02-22 01:36:59.235501,slurm_normal,1519263482.0,0,7680.0,1.0,main_w3_handler1,3427139,18476348,False,,468221935,pileup,12570857,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 34002859}]",32.0,,43996066.0,1519263429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-22 01:38:05.456165,111505.0,53.0
,,2018-02-22 01:37:24.500538,slurm_normal,1519263499.0,0,7680.0,1.0,main_w3_handler0,3427139,18476352,False,,468221935,pileup,12570861,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 34002859}]",32.0,,43996066.0,1519263452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-22 01:38:22.031183,111505.0,47.0
,,2018-02-22 01:46:25.269617,slurm_normal,1519264050.0,0,7680.0,1.0,main_w4_handler1,3427139,18476397,False,,468221935,pileup,12570958,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 34002859}]",32.0,,43996066.0,1519263995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2018-02-22 01:47:31.535694,111505.0,55.0
