chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.ignore_nonoverlapping_transfrags,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.discard_intron_redundant_transfrags,parameters.discard_single_exon,parameters.inputs.values,parameters.max_dist_exon,parameters.max_dist_group,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-04 16:08:31.744671,slurm_normal,1496592545.0,0,,1.0,main_w3_handler0,2775520,16009747,False,,20291067,20291067,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10102907.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29884094}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 29883998}]","""100""","""100""",0,,,,,No,32.0,35195357.0,gtf,,,,38430455.0,1496592530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-04 16:09:08.365402,70316.0,15.0
,,2017-06-04 17:02:02.760708,slurm_normal,1496604469.0,0,,1.0,main_w3_handler1,3139740,16009930,False,,617294,617294,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10103407.roundup,slurm,,132112168.0,corral-repl,,"""7b9a2f82494711e78848005056a51846""",0,false,false,"[{'src': 'hda', 'id': 29884369}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""""","[{'src': 'hda', 'id': 29884428}]","""100""","""100""",1,0.0,mm10,cached,,Yes,32.0,427373.0,gtf,,,,,1496604358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-04 19:27:52.776852,4519.0,111.0
,,2017-06-05 19:14:04.534171,slurm_normal,1496690065.0,0,,1.0,main_w3_handler0,3107233,16019015,False,,258233,258233,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10111030.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29886412}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 29887286}]","""100""","""100""",0,,,,,No,32.0,1174706.0,gff3,,,,38355925.0,1496690060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-05 19:14:28.401210,105633.0,5.0
,,2017-04-12 21:15:51.470998,slurm_normal,1492031824.0,0,,1.0,main_w3_handler1,3030056,15568983,False,,1508660,1508660,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9692284.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29192013}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,,,,767218420.0,fasta,36695187.0,1492031769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-04-12 21:17:07.643836,22860.0,55.0
,,2017-04-12 21:31:25.096818,slurm_normal,1492033013.0,0,,1.0,main_w3_handler0,3030056,15569040,False,,44555283,44555283,,,,,,,,,,,,,,,,,,,,,gtf,1508660.0,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9692371.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29192013}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,,,,767218420.0,fasta,36695187.0,1492032699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-04-12 21:37:00.551944,22860.0,314.0
,,2017-04-13 00:40:48.927507,slurm_normal,1492044142.0,0,,1.0,main_w3_handler1,3070097,15571139,False,,14485389,14485389,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9694463.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29182474}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""""","[{'src': 'hda', 'id': 29182476}]","""100""","""100""",1,0.0,mm10,cached,,Yes,32.0,13708625.0,gtf,,,,37115835.0,1492044059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-04-13 00:42:27.399305,80321.0,83.0
,,2017-04-13 08:44:53.928173,slurm_normal,1492073128.0,0,,1.0,main_w3_handler0,2864952,15573081,False,,14918000,14918000,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9696226.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29198451}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 29198448}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29198619}]",Yes,32.0,17395028.0,gtf,,225840230.0,fasta,37305612.0,1492073107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-04-13 08:45:32.566494,70316.0,21.0
,,2017-07-12 17:13:28.632054,slurm_normal,1499879731.0,0,,1.0,main_w4_handler1,3190075,16322893,False,,81200291,81200291,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10389214.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 30454131}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 30455128}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 30453667}]",Yes,32.0,81498659.0,gff3,,381956675.0,fasta,39152818.0,1499879672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-07-12 17:15:36.939796,89879.0,59.0
,,2017-04-18 18:14:34.892678,slurm_normal,1492540589.0,0,,1.0,main_w4_handler0,3030056,15616717,False,,44555283,44555283,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,1047633.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9735280.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}, {'src': 'hda', 'id': 29262446}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,,,,767218420.0,fasta,36695187.0,1492540516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-04-18 18:36:42.646948,22860.0,73.0
,,2017-06-06 22:36:58.887168,slurm_normal,1496788715.0,0,,1.0,main_w3_handler1,3142806,16032658,False,,82049,82049,,,,,,,,,,,,,,,,,,,,,gtf,139709.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10123513.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""""","[{'src': 'hda', 'id': 29920437}, {'src': 'hda', 'id': 29920520}]","""100""","""100""",1,0.0,mm9,cached,,Yes,32.0,,,,,,38402620.0,1496788641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-06 22:38:40.727250,4519.0,74.0
,,2017-04-18 20:29:52.265645,slurm_normal,1492547448.0,0,,1.0,main_w3_handler0,3030056,15618061,False,,50083548,50083548,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9737075.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29263515}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,,,,767218420.0,fasta,36695187.0,1492547407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-04-18 20:30:51.936585,22860.0,41.0
,,2017-04-18 20:23:40.217509,slurm_normal,1492547119.0,0,,1.0,main_w4_handler0,3030056,15618040,False,,44555283,44555283,,,,,,,,,,,,,,,,,,,,,gtf,50083548.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9737037.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29263515}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,,,,767218420.0,fasta,36695187.0,1492547030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-04-18 20:25:24.080632,22860.0,89.0
,,2017-06-06 23:34:55.826411,slurm_normal,1496792276.0,0,,1.0,main_w3_handler1,3142806,16033160,False,,1872938,1872938,,,,,,,,,,,,,,,,,,,,,gtf,1874656.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10124057.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""""","[{'src': 'hda', 'id': 29921316}, {'src': 'hda', 'id': 29921345}]","""100""","""100""",1,0.0,mm9,cached,,Yes,32.0,,,,,,38402620.0,1496792109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-06 23:37:59.384906,4519.0,167.0
,,2017-04-19 18:51:25.931296,slurm_normal,1492627958.0,0,,1.0,main_w4_handler1,3068017,15628188,False,,9483094,9483094,,,,,,,,,,,,,,,,,,,,,gtf,7870704.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9746932.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29159952}]",Yes,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""","""""","[{'src': 'hda', 'id': 29267802}, {'src': 'hda', 'id': 29267807}]","""100""","""100""",1,0.0,ce10,cached,,Yes,32.0,1530327528.0,gff3,,,,37265064.0,1492627896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-04-19 18:54:36.506763,103728.0,62.0
,,2017-05-02 13:38:09.151874,slurm_normal,1493732731.0,0,,1.0,main_w3_handler0,3011180,15725196,False,,41798362,41798362,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9835849.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29402148}]",Yes,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""","""false""","""""","[{'src': 'hda', 'id': 29419983}]","""100""","""100""",1,0.0,susScr3,cached,,Yes,32.0,215945908.0,gtf,,,,37637063.0,1493732305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-05-02 13:46:32.202130,20995.0,426.0
,,2017-06-08 16:21:49.806579,slurm_normal,1496938940.0,0,,1.0,main_w4_handler1,3145392,16055168,False,,1255523,1255523,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10144801.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29951163}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 29954755}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29951228}]",Yes,32.0,1909625.0,gff3,,4466740.0,fasta,38448339.0,1496938933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-08 16:22:24.114406,102433.0,7.0
,,2017-06-08 16:22:11.562755,slurm_normal,1496938963.0,0,,1.0,main_w4_handler1,3145392,16055172,False,,1254123,1254123,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10144806.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29951163}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 29954747}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29951228}]",Yes,32.0,1909625.0,gff3,,4466740.0,fasta,38448339.0,1496938956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-08 16:22:47.725259,102433.0,7.0
,,2017-06-08 16:22:30.540402,slurm_normal,1496938972.0,0,,1.0,main_w3_handler0,3145392,16055175,False,,1262452,1262452,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10144809.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29951163}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 29954745}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29951228}]",Yes,32.0,1909625.0,gff3,,4466740.0,fasta,38448339.0,1496938966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-08 16:22:59.290761,102433.0,6.0
,,2017-06-08 16:22:51.708080,slurm_normal,1496938992.0,0,,1.0,main_w4_handler1,3145392,16055179,False,,1268020,1268020,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10144813.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29951163}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 29954742}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29951228}]",Yes,32.0,1909625.0,gff3,,4466740.0,fasta,38448339.0,1496938986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-08 16:23:17.092526,102433.0,6.0
,,2017-05-03 16:35:06.983437,slurm_normal,1493829333.0,0,,1.0,main_w3_handler0,3094584,15737480,False,,17510298,17510298,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9847214.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""false""","""""","[{'src': 'hda', 'id': 29452445}]","""100""","""100""",1,0.0,dm3,cached,,Yes,32.0,,,,,,37706511.0,1493829314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-05-03 16:35:37.511040,104995.0,19.0
,,2017-06-08 21:20:20.702829,slurm_normal,1496956880.0,0,,1.0,main_w4_handler0,3136473,16057635,False,,49291006,49291006,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10147126.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29958704}]",Yes,"""/galaxy-repl/localdata/chrom/astMex1.len""","""astMex1""","""false""","""""","[{'src': 'hda', 'id': 29957502}]","""100""","""100""",0,,,,,No,32.0,200788512.0,gff3,,,,38378473.0,1496956844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-06-08 21:21:24.954072,107024.0,36.0
,,2017-05-06 16:26:03.777954,slurm_normal,1494088039.0,0,,1.0,main_w4_handler0,3094487,15767562,False,,0,0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9875077.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 29498777}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,,,,,,37706495.0,1494087967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-05-06 16:27:21.851820,104830.0,72.0
,,2017-05-08 07:19:39.077185,slurm_normal,1494228241.0,0,,1.0,main_w4_handler1,3071977,15777180,False,,608244095,608244095,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9883677.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29449327}]",Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 29507205}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29452412}]",Yes,32.0,847928511.0,gtf,,3199905909.0,fasta,37827017.0,1494227983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-05-08 07:24:05.236626,104065.0,258.0
,,2017-05-08 07:10:50.555803,slurm_normal,1494227647.0,0,,1.0,main_w4_handler1,3071977,15777138,False,,608244095,608244095,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,9883629.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29449327}]",Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 29507205}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,847928511.0,gtf,,,,37827017.0,1494227455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-05-08 07:14:12.722420,104065.0,192.0
