chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.kraken_database,parameters.threshold,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-25 03:07:46.333288,slurm_normal,1487992081.0,0,,1.0,main_w4_handler1,3008300,15139540,False,,180077,tabular,9292763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28510958}]",,"""bacteria""","""0.0""",32.0,,36276616.0,1487992070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 03:08:03.597202,100818.0,11.0
,,2017-02-25 03:07:46.995499,slurm_normal,1487992106.0,0,,1.0,main_w4_handler1,3008300,15139542,False,,150150,tabular,9292765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28510964}]",,"""bacteria""","""0.0""",32.0,,36276616.0,1487992073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 03:08:28.339311,100818.0,33.0
,,2017-02-25 06:41:32.785740,slurm_normal,1488004928.0,0,,1.0,main_w4_handler1,3009446,15140443,False,,217066,tabular,9293593.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28512532}]",,"""bacteria""","""0.0""",32.0,,36278971.0,1488004896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 06:42:09.358197,100865.0,32.0
,,2017-02-25 06:52:55.557236,slurm_normal,1488005587.0,0,,1.0,main_w4_handler0,3009446,15140482,False,,172915,tabular,9293629.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28512600}]",,"""bacteria""","""0.0""",32.0,,36278971.0,1488005578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 06:53:10.014819,100865.0,9.0
,,2017-02-25 05:13:56.331107,slurm_normal,1487999694.0,0,,1.0,main_w3_handler1,3008275,15140167,False,,184883,tabular,9293325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28511984}]",,"""bacteria""","""0.0""",32.0,,36268096.0,1487999639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 05:14:56.959072,100812.0,55.0
,,2017-02-25 05:13:57.410854,slurm_normal,1487999705.0,0,,1.0,main_w4_handler1,3008275,15140169,False,,177439,tabular,9293331.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28511990}]",,"""bacteria""","""0.0""",32.0,,36268096.0,1487999653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 05:15:07.416302,100812.0,52.0
,,2017-02-25 05:13:56.830380,slurm_normal,1487999713.0,0,,1.0,main_w3_handler0,3008275,15140168,False,,186141,tabular,9293335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28511987}]",,"""bacteria""","""0.0""",32.0,,36268096.0,1487999697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 05:15:14.598937,100812.0,16.0
,,2017-02-25 05:13:55.904970,slurm_normal,1487999650.0,0,,1.0,main_w3_handler0,3008275,15140166,False,,208378,tabular,9293323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28511981}]",,"""bacteria""","""0.0""",32.0,,36268096.0,1487999639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 05:14:11.670423,100812.0,11.0
,,2017-02-25 05:10:54.631859,slurm_normal,1487999467.0,0,,1.0,main_w4_handler1,3009446,15140142,False,,32187,tabular,9293304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28512262}]",,"""bacteria""","""0.0""",32.0,,36278347.0,1487999456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 05:11:09.552140,100865.0,11.0
,,2017-02-25 05:13:57.874808,slurm_normal,1487999708.0,0,,1.0,main_w4_handler1,3008275,15140170,False,,160428,tabular,9293336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28511993}]",,"""bacteria""","""0.0""",32.0,,36268096.0,1487999697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 05:15:09.603933,100812.0,11.0
,,2017-02-25 05:13:55.466842,slurm_normal,1487999692.0,0,,1.0,main_w3_handler0,3008275,15140164,False,,114131,tabular,9293321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28511978}]",,"""bacteria""","""0.0""",32.0,,36268096.0,1487999637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 05:14:55.232324,100812.0,55.0
,,2017-02-25 06:48:36.035861,slurm_normal,1488005331.0,0,,1.0,main_w4_handler0,3009446,15140471,False,,185288,tabular,9293619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28512566}]",,"""bacteria""","""0.0""",32.0,,36278971.0,1488005320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 06:48:52.003633,100865.0,11.0
,,2017-02-25 06:51:39.415394,slurm_normal,1488005555.0,0,,1.0,main_w3_handler0,3009446,15140480,False,,177947,tabular,9293627.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28512591}]",,"""bacteria""","""0.0""",32.0,,36278971.0,1488005503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 06:52:37.389189,100865.0,52.0
,,2017-02-25 06:46:41.013165,slurm_normal,1488005241.0,0,,1.0,main_w4_handler1,3009446,15140463,False,,112491,tabular,9293611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28512544}]",,"""bacteria""","""0.0""",32.0,,36278971.0,1488005205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 06:47:23.254130,100865.0,36.0
,,2017-02-25 06:53:47.973145,slurm_normal,1488005641.0,0,,1.0,main_w3_handler0,3009446,15140484,False,,162780,tabular,9293631.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28512613}]",,"""bacteria""","""0.0""",32.0,,36278971.0,1488005630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-25 06:54:03.139831,100865.0,11.0
,,2017-05-08 20:15:29.934839,slurm_normal,1494274564.0,0,,1.0,main_w4_handler1,3101602,15783840,False,,57443824,tabular,9890107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29511396}]",,"""bacteria""","""0.1""",32.0,,37833019.0,1494274533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-05-08 20:16:05.679092,105426.0,31.0
,,2017-03-01 08:22:41.622107,slurm_normal,1488356653.0,0,,1.0,main_w4_handler0,3014659,15175897,False,,906964,tabular,9326502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28566982}]",,"""bacteria""","""0.05""",32.0,,34564857.0,1488356565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-01 08:24:15.763601,87142.0,88.0
,,2017-03-01 08:30:02.651646,slurm_normal,1488357084.0,0,,1.0,main_w4_handler1,3014659,15175940,False,,760840,tabular,9326567.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28567177}]",,"""plasmids""","""0.1""",32.0,,34564857.0,1488357030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-01 08:31:31.864241,87142.0,54.0
,,2017-03-01 08:35:20.400915,slurm_normal,1488357383.0,0,,1.0,main_w3_handler0,3014659,15175981,False,,11781350,tabular,9326614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28566201}]",,"""bacteria""","""0.5""",32.0,,34564857.0,1488357323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-01 08:36:27.354824,87142.0,60.0
,,2017-03-02 00:00:03.267770,slurm_normal,1488412850.0,0,,1.0,main_w3_handler1,2959709,15183539,False,,16308391,tabular,9334440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28578498}]",,"""plasmids""","""0.65""",32.0,,36373708.0,1488412809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-02 00:00:54.829321,79386.0,41.0
,,2017-04-04 22:14:13.703881,slurm_normal,1491345695.0,0,,1.0,main_w4_handler1,3059612,15489029,False,,119958801,tabular,9617087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29072572}]",,"""viruses""","""0.65""",32.0,,37109617.0,1491345579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-04 22:41:37.902348,79386.0,116.0
,,2017-04-04 23:04:36.092686,slurm_normal,1491349152.0,0,,1.0,main_w3_handler0,3059726,15489227,False,,119958801,tabular,9617348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29072802}]",,"""viruses""","""0.65""",32.0,,37111476.0,1491349057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-04 23:39:15.092139,79386.0,95.0
,,2017-04-16 21:02:32.405214,slurm_normal,1492376616.0,0,,1.0,main_w3_handler0,3069843,15601740,False,,521301,tabular,9722147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29212718}]","""SamToFastq run (INTERLEAVED) (17)""","""viruses""","""0.2""",32.0,,37363455.0,1492376605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-16 21:03:38.851383,79386.0,11.0
,,2017-04-16 21:02:36.699863,slurm_normal,1492376848.0,0,,1.0,main_w3_handler1,3069843,15601752,False,,556275,tabular,9722198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29212728}]","""SamToFastq run (INTERLEAVED) (27)""","""viruses""","""0.2""",32.0,,37363455.0,1492376837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-16 21:07:30.230790,79386.0,11.0
,,2017-04-16 21:02:44.529942,slurm_normal,1492376958.0,0,,1.0,main_w3_handler1,3069843,15601772,False,,624022,tabular,9722221.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29212749}]","""SamToFastq run (INTERLEAVED) (47)""","""viruses""","""0.2""",32.0,,37363455.0,1492376945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-16 21:09:19.195044,79386.0,13.0
,,2017-03-03 15:39:45.520924,slurm_normal,1488555627.0,0,,1.0,main_w4_handler0,2959709,15200958,False,,16499896,tabular,9351205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28605486}]",,"""viruses""","""0.9""",32.0,,36414912.0,1488555587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-03 15:40:28.697540,79386.0,40.0
,,2017-04-05 03:22:29.774331,slurm_normal,1491362604.0,0,,1.0,main_w3_handler0,3059726,15490745,False,,52573256,tabular,9618722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29074688}]",,"""viruses""","""0.65""",32.0,,37115408.0,1491362552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-05 03:23:26.427592,79386.0,52.0
,,2017-05-08 20:21:50.578227,slurm_normal,1494274976.0,0,,1.0,main_w4_handler1,3101602,15783896,False,,219718,tabular,9890157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29511894}]",,"""bacteria""","""0.1""",32.0,,37833019.0,1494274916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-05-08 20:22:58.170457,105426.0,60.0
,,2017-05-08 20:16:05.557485,slurm_normal,1494274602.0,0,,1.0,main_w4_handler0,3101602,15783841,False,,57443824,tabular,9890108.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29511396}]",,"""bacteria""","""1.0""",32.0,,37833019.0,1494274569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-05-08 20:16:44.985313,105426.0,33.0
,,2017-03-06 20:13:32.131612,slurm_normal,1488831264.0,0,,1.0,main_w4_handler1,3009978,15223369,False,,6030484,tabular,9371934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28643858}]",,"""bacteria""","""0.0""",32.0,,36465884.0,1488831224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-06 20:14:27.777261,99424.0,40.0
,,2017-04-06 02:23:49.864901,slurm_normal,1491447017.0,0,,1.0,main_w3_handler1,3059726,15501610,False,,115648016,tabular,9628998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29092503}]",,"""viruses""","""0.65""",32.0,,37143832.0,1491446948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-06 02:50:25.181714,79386.0,69.0
,,2017-04-05 23:36:46.446482,slurm_normal,1491440462.0,0,,1.0,main_w3_handler1,3059726,15500798,False,,9604093,tabular,9628546.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29089493}]",,"""viruses""","""0.65""",32.0,,37115408.0,1491440423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-06 01:01:05.525703,79386.0,39.0
,,2017-03-07 12:55:53.285935,slurm_normal,1488891385.0,0,,1.0,main_w4_handler0,3020290,15229668,False,,2911137,tabular,9377557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28653280}]",,"""bacteria""","""0.95""",32.0,,36481738.0,1488891367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-07 12:56:33.057718,101447.0,18.0
,,2017-03-07 13:09:30.372190,slurm_normal,1488892298.0,0,,1.0,main_w3_handler1,3020290,15229788,False,,2699090,tabular,9377692.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28653408}]",,"""bacteria""","""0.95""",32.0,,36481738.0,1488892178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-07 13:11:47.726253,101447.0,120.0
,,2017-05-05 17:33:04.768588,slurm_normal,1494005633.0,0,,1.0,main_w4_handler1,3079586,15760417,False,,8017528,tabular,9868437.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29476272}]",,"""plasmids""","""0.9653""",32.0,,35877385.0,1494005588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-05-05 17:33:55.933212,99655.0,45.0
,,2017-05-08 20:25:56.992274,slurm_normal,1494275210.0,0,,1.0,main_w3_handler1,3101602,15783942,False,,219718,tabular,9890194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29511894}]",,"""bacteria""","""0.5""",32.0,,37833019.0,1494275161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-05-08 20:26:55.651700,105426.0,49.0
,,2017-04-06 02:24:03.834942,slurm_normal,1491449566.0,0,,1.0,main_w3_handler0,3059726,15501611,False,,115629228,tabular,9629233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29092507}]",,"""bacteria""","""0.65""",32.0,,37143832.0,1491449470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-06 03:32:49.057652,79386.0,96.0
,,2017-04-06 17:44:40.292293,slurm_normal,1491500724.0,0,,1.0,main_w3_handler0,3020521,15510285,False,,58440741,tabular,9637144.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29096161}]",,"""bacteria""","""0.95""",32.0,,37163567.0,1491500683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-06 17:45:26.705997,101447.0,41.0
,,2017-04-06 17:45:20.899949,slurm_normal,1491500795.0,0,,1.0,main_w4_handler0,3020521,15510302,False,,58440741,tabular,9637162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29096161}]",,"""bacteria""","""0.99""",32.0,,37163567.0,1491500763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-06 17:46:51.896033,101447.0,32.0
,,2017-04-10 02:14:27.565378,slurm_normal,1491794522.0,0,,1.0,main_w3_handler1,3064930,15537245,False,,0,tabular,9663104.roundup,slurm,,132112168.0,corral-repl,,"""6a8e7f521d9311e7812e005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29144693}]",,"""bacteria""","""0.65""",32.0,,,1491794489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-10 03:22:03.777365,79386.0,33.0
,,2017-04-10 02:14:27.918604,slurm_normal,1491795784.0,0,,1.0,main_w4_handler1,3064930,15537246,False,,0,tabular,9663181.roundup,slurm,,132112168.0,corral-repl,,"""6a8e7f521d9311e7812e005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29144694}]",,"""viruses""","""0.65""",32.0,,,1491795732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-10 03:43:05.472187,79386.0,52.0
,,2017-04-10 13:58:57.750870,slurm_normal,1491834262.0,0,,1.0,main_w3_handler0,3064930,15541093,False,,133648,tabular,9666478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29150281}]",,"""viruses""","""0.65""",32.0,,37250385.0,1491834189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-10 14:24:29.220612,79386.0,73.0
,,2017-04-10 16:20:32.904370,slurm_normal,1491843359.0,0,,1.0,main_w3_handler0,3064930,15542593,False,,66097815,tabular,9668067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29152479}]",,"""viruses""","""0.65""",32.0,,37253494.0,1491843273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-10 16:56:02.504051,79386.0,86.0
,,2017-04-10 16:20:42.396611,slurm_normal,1491846866.0,0,,1.0,main_w3_handler0,3064930,15542607,False,,66097904,tabular,9668869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29152492}]",,"""plasmids""","""0.65""",32.0,,37253494.0,1491846807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-10 17:54:30.824120,79386.0,59.0
,,2017-04-10 20:34:01.550218,slurm_normal,1491856727.0,0,,1.0,main_w3_handler0,3042010,15546269,False,,828075,taxonomy,9670869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29095704}]",,"""bacteria""","""0.0""",32.0,,36762747.0,1491856693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-10 20:42:35.701278,82349.0,34.0
,,2017-04-10 20:33:21.493667,slurm_normal,1491856591.0,0,,1.0,main_w3_handler0,3042010,15546267,False,,828075,taxonomy,9670865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29095704}]",,"""bacteria""","""0.0""",32.0,,36762747.0,1491856532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-10 20:41:40.019913,82349.0,59.0
,,2017-04-11 13:51:00.037643,slurm_normal,1491927456.0,0,,1.0,main_w3_handler0,3064930,15555155,False,,103419227,tabular,9680321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29170510}]",,"""bacteria""","""0.65""",32.0,,37270079.0,1491927263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-11 16:19:24.713293,79386.0,193.0
,,2017-04-11 13:50:46.157810,slurm_normal,1491940853.0,0,,1.0,main_w4_handler0,3064930,15555150,False,,103450592,tabular,9682804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29170509}]",,"""viruses""","""0.65""",32.0,,37270079.0,1491940730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-11 20:00:55.944930,79386.0,123.0
,,2017-04-11 13:50:46.673022,slurm_normal,1491942727.0,0,,1.0,main_w3_handler1,3064930,15555151,False,,90215327,tabular,9683059.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29170512}]",,"""viruses""","""0.65""",32.0,,37270079.0,1491942631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-11 20:32:10.622466,79386.0,96.0
,,2017-04-13 18:18:35.088221,slurm_normal,1492107688.0,0,,1.0,main_w3_handler1,3069843,15580695,False,,8744521,tabular,9702158.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29207301}]",,"""viruses""","""0.6""",32.0,,37313258.0,1492107667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-13 18:21:34.981556,79386.0,21.0
,,2017-04-13 18:18:19.192275,slurm_normal,1492107646.0,0,,1.0,main_w3_handler1,3069843,15580693,False,,8744521,tabular,9702138.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29207301}]",,"""viruses""","""0.5""",32.0,,37313258.0,1492107623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-13 18:20:52.001698,79386.0,23.0
