accepted_hits,accepted_hits_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fusions,fusions_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accepted_hits,parameters.accepted_hits.values,parameters.chromInfo,parameters.dbkey,parameters.fusion_multireads,parameters.fusion_read_mismatches,parameters.fusions,parameters.fusions.values,parameters.is_human,parameters.num_fusion_both,parameters.num_fusion_pairs,parameters.num_fusion_reads,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1438870102,bam,,,2016-03-30 14:18:02.223513,slurm_normal,1459372796.0,2,41856269,tabular,1.0,main_w2_handler1,2634029,12287256,False,,6494443.roundup,slurm,,132112168.0,corral-repl,,,24058906,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""2""","""2""",24058902,,"""No""","""0""","""2""","""3""",32.0,,27576663.0,1459372785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-03-30 21:20:17.874023,21426.0,11.0
3235749508,bam,,,2016-03-30 15:43:34.414315,slurm_normal,1459373210.0,1,1329755921,tabular,1.0,main_w1_handler0,2624444,12287868,False,,6494529.roundup,slurm,,132112168.0,corral-repl,,,24005766,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",24065547,,"""Yes""","""0""","""2""","""3""",32.0,,28859012.0,1459373194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-03-30 21:27:00.701503,76356.0,16.0
1438870102,bam,,,2016-03-31 08:33:49.186429,slurm_normal,1459413248.0,2,44022481,tabular,1.0,main_w2_handler0,2634029,12296207,False,,6503540.roundup,slurm,,132112168.0,corral-repl,,,24058906,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""2""","""2""",24058916,,"""No""","""0""","""2""","""3""",32.0,,27576663.0,1459413242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-03-31 08:34:14.165245,21426.0,6.0
1953718,bam,,,2016-09-20 02:53:46.750071,slurm_normal,1474340070.0,2,6006096,tabular,1.0,main_w4_handler0,2807658,13889005,False,,8112714.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5061b9be74d918d7d'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58354cc7f60d52540'}]","""Yes""","""0""","""2""","""5""",32.0,,32706940.0,1474340067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-09-20 02:54:31.603296,89317.0,3.0
1953718,bam,,,2016-09-20 03:49:15.301791,slurm_normal,1474343374.0,2,6006096,tabular,1.0,main_w4_handler1,2807658,13889152,False,,8112887.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5061b9be74d918d7d'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58354cc7f60d52540'}]","""Yes""","""0""","""2""","""3""",32.0,,32706940.0,1474343369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-09-20 03:49:35.702655,89317.0,5.0
11071100,bam,,,2016-04-05 10:43:20.152312,slurm_normal,1459853023.0,2,117286,tabular,1.0,main_w1_handler0,2658078,12341911,False,,6547550.roundup,slurm,,132112168.0,corral-repl,,,24148612,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",24148613,,"""Yes""","""0""","""2""","""3""",32.0,,28809140.0,1459853018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-05 10:43:45.863123,74488.0,5.0
40273733,bam,,,2016-04-05 15:42:38.605270,slurm_normal,1459870994.0,2,4395,tabular,1.0,main_w2_handler0,2658147,12344847,False,,6550169.roundup,slurm,,132112168.0,corral-repl,,,24149213,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",24149784,,"""Yes""","""0""","""2""","""3""",32.0,,29422906.0,1459870988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-05 15:43:21.029866,81991.0,6.0
40273733,bam,,,2016-04-05 15:38:49.282931,slurm_normal,1459870851.0,2,22959,gtf,1.0,main_w2_handler0,2658147,12344736,False,,6550127.roundup,slurm,,132112168.0,corral-repl,,,24149213,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",24149863,,"""Yes""","""0""","""2""","""3""",32.0,,29422906.0,1459870749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-05 15:40:54.761264,81991.0,102.0
40273733,bam,,,2016-04-05 15:44:05.627683,slurm_normal,1459871090.0,2,4903,tabular,1.0,main_w1_handler0,2658147,12344856,False,,6550183.roundup,slurm,,132112168.0,corral-repl,,,24149213,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",24149785,,"""Yes""","""0""","""2""","""3""",32.0,,29422906.0,1459871071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-05 15:44:53.233235,81991.0,19.0
40273733,bam,,,2016-04-05 15:46:28.924384,slurm_normal,1459871337.0,2,22959,gtf,1.0,main_w1_handler0,2658147,12344872,False,,6550228.roundup,slurm,,132112168.0,corral-repl,,,24149213,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",24149786,,"""Yes""","""0""","""2""","""3""",32.0,,29422906.0,1459871229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-05 15:49:04.261402,81991.0,108.0
1282054289,bam,,,2016-04-05 21:36:00.689833,slurm_normal,1459892201.0,2,322809,tabular,1.0,main_w2_handler0,2657989,12348771,False,,6553542.roundup,slurm,,132112168.0,corral-repl,,,24149685,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",24149603,,"""No""","""0""","""2""","""3""",32.0,,29417394.0,1459892194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-05 21:36:43.154315,63092.0,7.0
1657465895,bam,,,2016-04-05 21:37:56.079286,slurm_normal,1459892309.0,2,322809,tabular,1.0,main_w1_handler0,2657989,12348777,False,,6553557.roundup,slurm,,132112168.0,corral-repl,,,24149607,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",24149603,,"""Yes""","""0""","""2""","""3""",32.0,,29417394.0,1459892304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-05 21:38:31.563424,63092.0,5.0
17331721,bam,,,2016-05-27 12:36:11.946771,slurm_normal,1464352692.0,1,52,bed,1.0,main_w1_handler0,2709880,13002979,False,,7189234.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccef66ab781fac55'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4af82e22bcf2d92'}]","""Yes""","""0""","""2""","""3""",32.0,,30315427.0,1464352632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-05-27 12:38:15.650632,84381.0,60.0
3202898517,bam,,,2016-04-08 05:36:50.838566,slurm_normal,1460095810.0,2,12058080,bed,1.0,main_w1_handler1,2617724,12379060,False,,6578601.roundup,slurm,,132112168.0,corral-repl,,,24201367,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",24176481,,"""Yes""","""0""","""2""","""3""",32.0,,29463391.0,1460095806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-08 06:10:13.269157,79596.0,4.0
2657429507,bam,,,2016-04-11 01:03:45.688011,slurm_normal,1460336662.0,2,12289,tabular,1.0,main_w2_handler0,2617724,12412706,False,,6612700.roundup,slurm,,132112168.0,corral-repl,,,24239354,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",24239250,,"""Yes""","""0""","""2""","""3""",32.0,,29463391.0,1460336658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-11 01:04:26.778188,79596.0,4.0
1200269006,bam,,,2016-04-12 23:06:44.103142,slurm_normal,1460502433.0,2,741193,gtf,1.0,main_w2_handler1,2644623,12434872,False,,6634903.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb737f64853d387f'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e3089016c4a5195'}]","""Yes""","""0""","""2""","""3""",32.0,,29168042.0,1460502426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-04-12 23:07:14.498722,81282.0,7.0
837010055,bam,,,2016-07-14 14:17:22.690399,slurm_normal,1468505897.0,2,127229919,gtf,1.0,main_w1_handler0,2547815,13410359,False,,7622419.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4ba5ba4c3f045dd'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5921f0cc3ace3a685'}]","""Yes""","""0""","""2""","""3""",32.0,,31474420.0,1468505894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-14 14:18:20.492458,75782.0,3.0
837010055,bam,,,2016-07-14 14:16:41.522775,slurm_normal,1468505834.0,2,127229919,gtf,1.0,main_w1_handler0,2547815,13410354,False,,7622412.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4ba5ba4c3f045dd'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5921f0cc3ace3a685'}]","""Yes""","""0""","""2""","""3""",32.0,,31474420.0,1468505831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-14 14:17:17.448433,75782.0,3.0
649526353,bam,,,2016-07-19 12:35:49.798215,slurm_normal,1468931789.0,2,16872718,tabular,1.0,main_w2_handler1,2751786,13442610,False,,7654304.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5924f17b9fbd48e80'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50092ba7547d86165'}]","""No""","""1""","""0""","""1""",32.0,,31560197.0,1468931785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-19 12:36:31.005671,15359.0,4.0
611517097,bam,,,2016-06-03 01:30:33.839506,slurm_normal,1464917473.0,2,11491310,bed,1.0,main_w1_handler1,2722494,13054985,False,,7241116.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa08a5d09ab3230b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b2323a98f59a45e'}]","""Yes""","""0""","""2""","""3""",32.0,,30446586.0,1464917470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-06-03 01:31:15.395113,84381.0,3.0
1684086504,bam,,,2016-06-06 11:15:56.094636,slurm_normal,1465211820.0,1,55815129,vcf,1.0,main_w1_handler0,2728012,13083097,False,,7267236.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a06bf9c96412f788'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d27ffb8913e1690a'}]","""Yes""","""0""","""2""","""3""",32.0,,30661831.0,1465211798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-06-06 11:17:03.020058,84388.0,22.0
1684086504,bam,,,2016-06-06 11:19:11.162387,slurm_normal,1465211995.0,1,590390,tabular,1.0,main_w1_handler1,2728012,13083117,False,,7267303.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a06bf9c96412f788'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533718c789a9ad2b0'}]","""Yes""","""0""","""2""","""3""",32.0,,30661831.0,1465211992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-06-06 11:20:00.042541,84388.0,3.0
2121718875,bam,,,2016-10-20 01:46:59.142819,slurm_normal,1476928028.0,2,37926673,gtf,1.0,main_w3_handler0,2858572,14124627,False,,8339169.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd215dee8d0e2fc6'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bddb1ffe7e31a9f6'}]","""Yes""","""0""","""2""","""3""",32.0,,33772713.0,1476928024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-10-20 01:47:12.133992,50336.0,4.0
570524184,bam,,,2016-06-05 02:04:22.677218,slurm_normal,1465092306.0,1,10772863,bed,1.0,main_w2_handler1,2339573,13070984,False,,7256539.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58db77037962b9b9f'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bfe7625ecfe3b73'}]","""No""","""0""","""2""","""3""",32.0,,30583712.0,1465092301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-06-05 02:05:07.471866,47785.0,5.0
2121718875,bam,,,2016-10-20 01:31:04.868135,slurm_normal,1476927074.0,2,6591,tabular,1.0,main_w4_handler0,2858572,14124548,False,,8339064.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd215dee8d0e2fc6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56287345e6b40c466'}]","""Yes""","""0""","""2""","""3""",32.0,,33772713.0,1476927067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-10-20 01:31:18.314672,50336.0,7.0
83050602,bam,,,2016-06-06 17:32:24.464064,slurm_normal,1465234490.0,2,28606280,tabular,1.0,main_w2_handler1,1770418,13087960,False,,7272135.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58df7f6b501a195ae'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a1dfc282f3c13dd'}]","""Yes""","""0""","""2""","""3""",32.0,,30673107.0,1465234437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-06-06 17:34:52.828171,44024.0,53.0
86534599,bam,,,2016-06-11 04:01:53.123044,slurm_normal,1465617739.0,2,3925781,tabular,1.0,main_w1_handler0,2706484,13138373,False,,7323204.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527c1ae463e613ce5'}]","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f80e8e33bd3f7ccd'}]","""No""","""0""","""2""","""3""",32.0,,30794126.0,1465617735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-06-11 04:02:20.617959,2141.0,4.0
1639719515,bam,,,2016-06-13 11:53:38.333904,slurm_normal,1465824870.0,2,48124117,tabular,1.0,main_w1_handler1,2736767,13146886,False,,7332201.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e60b05a8098ef724'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa94bba5d9f057b3'}]","""No""","""0""","""2""","""3""",32.0,,30009157.0,1465824829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-06-13 13:34:31.788120,21426.0,41.0
2612566566,bam,,,2016-07-26 07:58:07.238627,slurm_normal,1469519904.0,2,7272648,tabular,1.0,main_w1_handler1,2736767,13495606,False,,7710824.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ef0073e20e1aa7b'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571cd4d5bc898fa70'}]","""Yes""","""0""","""2""","""3""",32.0,,31662153.0,1469519900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-26 07:58:27.925828,21426.0,4.0
2612566566,bam,,,2016-07-26 07:57:47.663009,slurm_normal,1469519886.0,2,53041458,gtf,1.0,main_w1_handler0,2736767,13495604,False,,7710821.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ef0073e20e1aa7b'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55800c56c1fc3b162'}]","""No""","""0""","""2""","""3""",32.0,,31662153.0,1469519881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-26 07:58:10.381064,21426.0,5.0
2972383722,bam,,,2016-07-28 22:03:55.269507,slurm_normal,1469743453.0,1,109525328,gtf,1.0,main_w1_handler0,2102399,13519442,False,,7734940.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b731563016399e4d'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c86810ebe68e5256'}]","""No""","""0""","""2""","""3""",32.0,,31104738.0,1469743449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-28 22:04:15.361432,55165.0,4.0
2822518683,bam,,,2016-07-28 22:03:56.622441,slurm_normal,1469743468.0,1,109525328,gtf,1.0,main_w2_handler0,2102399,13519444,False,,7734942.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d77d69842b885bf7'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c86810ebe68e5256'}]","""No""","""0""","""2""","""3""",32.0,,31104738.0,1469743462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-28 22:04:29.553495,55165.0,6.0
2872075719,bam,,,2016-07-28 22:03:54.329013,slurm_normal,1469743472.0,1,109525328,gtf,1.0,main_w1_handler0,2102399,13519441,False,,7734939.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f924d31017331112'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c86810ebe68e5256'}]","""No""","""0""","""2""","""3""",32.0,,31104738.0,1469743448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-28 22:04:34.372496,55165.0,24.0
3865774158,bam,,,2016-07-28 22:03:56.174343,slurm_normal,1469743454.0,1,109525328,gtf,1.0,main_w2_handler0,2102399,13519443,False,,7734941.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d146ac1a1856f10f'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c86810ebe68e5256'}]","""No""","""0""","""2""","""3""",32.0,,31104738.0,1469743449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-28 22:04:16.208152,55165.0,5.0
2868881523,bam,,,2016-07-28 22:03:56.999650,slurm_normal,1469743471.0,1,109525328,gtf,1.0,main_w1_handler0,2102399,13519445,False,,7734943.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58de48e02f09bb1ef'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c86810ebe68e5256'}]","""No""","""0""","""2""","""3""",32.0,,31104738.0,1469743466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-07-28 22:04:34.428005,55165.0,5.0
14926,bam,,,2016-10-22 23:45:24.338001,slurm_normal,1477179959.0,2,52,bed,1.0,main_w4_handler0,2865016,14148750,False,,8361172.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaecce6fb562f15a'}]","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5addb7af3c8beea82'}]","""Yes""","""0""","""2""","""3""",32.0,,33854833.0,1477179954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-10-22 23:46:01.606314,92836.0,5.0
1527626945,bam,,,2016-08-22 12:10:17.915802,slurm_normal,1471873839.0,2,3426993,bed,1.0,main_w3_handler0,2783588,13697235,False,,7913458.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce7a5ddfe4857ef5'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7809a1c2de09d6d'}]","""Yes""","""0""","""2""","""3""",32.0,,30750925.0,1471873743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-08-22 13:51:03.910992,2937.0,96.0
1527626945,bam,,,2016-08-22 14:01:10.143607,slurm_normal,1471874541.0,2,3426993,bed,1.0,main_w4_handler1,2783588,13697847,False,,7913694.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce7a5ddfe4857ef5'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7809a1c2de09d6d'}]","""Yes""","""0""","""2""","""3""",32.0,,30750925.0,1471874487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-08-22 14:02:23.069936,2937.0,54.0
1527626945,bam,,,2016-08-22 14:16:12.136980,slurm_normal,1471875391.0,2,3426993,bed,1.0,main_w3_handler0,2783588,13697997,False,,7913919.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce7a5ddfe4857ef5'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7809a1c2de09d6d'}]","""Yes""","""0""","""2""","""3""",32.0,,30750925.0,1471875386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-08-22 14:16:32.261904,2937.0,5.0
437497,bam,,,2016-08-23 01:20:50.311999,slurm_normal,1471915414.0,1,0,bed,1.0,main_w4_handler0,2798444,13702261,False,,7918150.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb23cab388123ec4'}]","""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bfb5a14d0a90979f'}]","""No""","""0""","""10""","""1""",32.0,,32430624.0,1471915299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-08-23 01:23:37.221899,88852.0,115.0
11339732235,bam,,,2016-10-30 06:08:11.471072,slurm_normal,1477813423.0,2,9853001,bed,1.0,main_w4_handler0,2870568,14208150,False,,8419585.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59aae3d30ff7b278b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c8fc6c644921e93'}]","""Yes""","""0""","""2""","""3""",32.0,,33984834.0,1477813418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-10-30 07:43:45.021278,93145.0,5.0
