chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-27 12:27:28.810627,slurm_multi,1467030592.0,0.0,6.0,main_w1_handler2,2750580,13266538,False,,505632,tabular,7454838,slurm,,132112168.0,corral-repl,,0,no,,"""81135f9e3c6211e684d0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afa28ad250743c27'}]",32.0,,30091305.0,1467030587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-27 12:29:54.295609,75824,5.0
,,2016-06-27 12:46:50.533827,slurm_multi,1467034929.0,0.0,6.0,main_w1_handler2,2548600,13266710,False,,50568178,tabular,7454995,slurm,,132112168.0,corral-repl,,0,no,,"""365db53c3c6511e68c9e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db693eff41f109fe'}]",32.0,,30091305.0,1467031755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-27 13:42:12.399141,75824,3174.0
,,2016-06-28 03:40:16.203068,slurm_multi,1467085350.0,0.0,6.0,main_w1_handler2,2548600,13273756,False,,505632,tabular,7462592,slurm,,132112168.0,corral-repl,,0,no,,"""06677d2c3ce211e694cb005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c650ff0f1fd97f9d'}]",32.0,,30091305.0,1467085343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-28 03:42:30.921750,75824,7.0
,,2016-10-14 12:04:46.624907,slurm_multi,1476506732.0,0.0,6.0,main_w3_handler2,2854839,14081502,False,,310067224,tabular,8297945,slurm,,132112168.0,corral-repl,,0,no,,"""65e50ae8920611e6ab10005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52114858a5afb9c19'}]",32.0,,33389435.0,1476446954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-10-15 04:45:34.153581,61346,59778.0
,,2016-07-03 16:00:47.584101,slurm_multi,1467619564.0,0.0,6.0,main_w1_handler2,2298977,13318730,False,,1514789440,tabular,7525492,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f135a4a8c84b8a8'}]",32.0,,31249342.0,1467586515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-04 08:06:09.897255,49878,33049.0
,,2016-07-01 13:30:26.544739,slurm_multi,1467401807.0,0.0,6.0,main_w1_handler2,2754180,13305702,False,,254579774,tabular,7507518,slurm,,132112168.0,corral-repl,,0,no,,"""f83edd0c3f8f11e685f7005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b386ff0537a545cb'}]",32.0,,31200388.0,1467379944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-01 19:36:51.210001,75824,21863.0
,,2016-07-02 14:25:49.845104,slurm_multi,1467481327.0,0.0,6.0,main_w2_handler2,2755818,13313117,False,,277795597,tabular,7516371,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab3df9ac049c30b1'}]",32.0,,31200388.0,1467469603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-02 17:42:09.237853,75824,11724.0
,,2016-07-03 06:51:09.204527,slurm_multi,1467538852.0,0.0,6.0,main_w2_handler2,2756039,13317206,False,,267931346,tabular,7521092,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59be94a945f296687'}]",32.0,,31245322.0,1467528698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-03 09:40:55.077339,75824,10154.0
,,2016-09-14 11:26:10.753149,slurm_multi,1473857932.0,0.0,6.0,main_w3_handler2,2819881,13848200,False,,17692150,tabular,8071320,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f9271d5b0fa07a3e'}]",32.0,,32953614.0,1473857136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-14 12:58:57.218689,90171,796.0
,,2016-07-03 06:51:09.819010,slurm_multi,1467551172.0,0.0,6.0,main_w2_handler2,2756039,13317207,False,,229369428,tabular,7522282,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2bc5c7387b83afb'}]",32.0,,31245322.0,1467538860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-03 13:06:14.419066,75824,12312.0
,,2016-07-03 06:51:10.423688,slurm_multi,1467554779.0,0.0,6.0,main_w1_handler2,2756039,13317208,False,,99711730,tabular,7522994,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad9dc0b707265b35'}]",32.0,,31245322.0,1467551184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-03 14:06:21.722370,75824,3595.0
,,2016-07-03 06:51:11.074672,slurm_multi,1467556805.0,0.0,6.0,main_w1_handler2,2756039,13317209,False,,76318222,tabular,7523238,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8b69dc3034003e7'}]",32.0,,31245322.0,1467554795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-03 14:40:08.270980,75824,2010.0
,,2016-07-03 06:51:11.959178,slurm_multi,1467557953.0,0.0,6.0,main_w1_handler2,2756039,13317210,False,,52938436,tabular,7523338,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e607629e136e560e'}]",32.0,,31245322.0,1467556820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-03 14:59:15.652574,75824,1133.0
,,2016-07-03 16:00:46.576229,slurm_multi,1467586495.0,0.0,6.0,main_w1_handler2,2298977,13318729,False,,1716513322,tabular,7523670,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5791f584480928504'}]",32.0,,31249342.0,1467561686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-03 22:54:57.462504,49878,24809.0
,,2016-07-03 06:51:12.652698,slurm_multi,1467566298.0,0.0,6.0,main_w1_handler2,2756039,13317211,False,,254579774,tabular,7523421,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cb349aae77204eb'}]",32.0,,31245322.0,1467557971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-03 17:18:21.241320,75824,8327.0
,,2016-07-03 19:37:45.185627,slurm_multi,1467574718.0,0.0,6.0,main_w2_handler2,2756386,13319243,False,,708798,tabular,7524329,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca408fbfa34d01f2'}]",32.0,,29981613.0,1467574704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-07-03 19:38:40.257127,78782,14.0
,,2016-09-21 19:07:28.757613,slurm_multi,1474492108.0,0.0,6.0,main_w4_handler2,2745181,13909679,False,,3068682,tabular,8133015,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b051b6ef8d59f10'}]",32.0,,33076846.0,1474492000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 21:08:29.364197,86313,108.0
,,2016-09-21 19:08:11.736797,slurm_multi,1474527528.0,0.0,6.0,main_w3_handler2,2745181,13909720,False,,2455968,tabular,8135770,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5055ec4e736b718e9'}]",32.0,,33076846.0,1474526623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 06:58:49.863011,86313,905.0
,,2016-09-21 19:07:33.981017,slurm_multi,1474489392.0,0.0,6.0,main_w3_handler2,2745181,13909685,False,,2633538,tabular,8132649,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507d3b9562da9becd'}]",32.0,,33076846.0,1474488360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 20:23:14.083713,86313,1032.0
,,2016-09-21 19:08:37.160361,slurm_multi,1474525054.0,0.0,6.0,main_w4_handler2,2745181,13909745,False,,3281736,tabular,8135706,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562309ea15d5c8e94'}]",32.0,,33076846.0,1474524654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 06:17:35.957055,86313,400.0
,,2016-09-21 19:08:10.512888,slurm_multi,1474526594.0,0.0,6.0,main_w3_handler2,2745181,13909719,False,,2467744,tabular,8135742,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6f0e1d18618579d'}]",32.0,,33076846.0,1474526100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 06:43:15.544639,86313,494.0
,,2016-09-21 19:08:49.069181,slurm_multi,1474546696.0,0.0,6.0,main_w3_handler2,2745181,13909769,False,,3148904,tabular,8138659,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59962e4e0d3be128a'}]",32.0,,33076846.0,1474546062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 12:18:17.926361,86313,634.0
,,2016-09-21 19:07:31.005744,slurm_multi,1474486868.0,0.0,6.0,main_w3_handler2,2745181,13909681,False,,3375146,tabular,8132334,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5023b9959d19cda41'}]",32.0,,33076846.0,1474486162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 19:41:11.381279,86313,706.0
,,2016-09-21 19:08:13.329582,slurm_multi,1474527913.0,0.0,6.0,main_w3_handler2,2745181,13909721,False,,3003094,tabular,8135814,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0f104364dd881a8'}]",32.0,,33076846.0,1474527560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 07:05:15.928255,86313,353.0
,,2016-09-21 19:08:14.237817,slurm_multi,1474529752.0,0.0,6.0,main_w3_handler2,2745181,13909722,False,,2968762,tabular,8135894,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562f1900c14fb1258'}]",32.0,,33076846.0,1474528771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 07:35:53.935140,86313,981.0
,,2016-09-21 19:07:29.888432,slurm_multi,1474495476.0,0.0,6.0,main_w4_handler2,2745181,13909680,False,,3252772,tabular,8133292,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5895ed0179edc81df'}]",32.0,,33076846.0,1474494790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 22:04:37.470107,86313,686.0
,,2016-09-21 19:08:15.351505,slurm_multi,1474532135.0,0.0,6.0,main_w3_handler2,2745181,13909723,False,,4162438,tabular,8136368,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4aa4ef1857b8fab'}]",32.0,,33076846.0,1474531408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 08:15:36.714597,86313,727.0
,,2016-09-21 19:08:16.563686,slurm_multi,1474532757.0,0.0,6.0,main_w3_handler2,2745181,13909724,False,,3142332,tabular,8136470,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5275ac5c0700d95f0'}]",32.0,,33076846.0,1474532542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 08:25:59.650978,86313,215.0
,,2016-09-21 19:08:40.513788,slurm_multi,1474532518.0,0.0,6.0,main_w4_handler2,2745181,13909756,False,,2764904,tabular,8136427,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541a4b0e3e8d99ca2'}]",32.0,,33076846.0,1474532164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 08:21:59.467933,86313,354.0
,,2016-09-21 19:08:38.286287,slurm_multi,1474528725.0,0.0,6.0,main_w4_handler2,2745181,13909748,False,,3151598,tabular,8135836,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a548e318ac28b34e'}]",32.0,,33076846.0,1474527949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 07:18:46.508946,86313,776.0
,,2016-09-21 19:08:22.998196,slurm_multi,1474533633.0,0.0,6.0,main_w3_handler2,2745181,13909730,False,,2566494,tabular,8136550,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536ba9e9b930e6429'}]",32.0,,33076846.0,1474533251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 08:40:34.750439,86313,382.0
,,2016-09-21 19:08:24.892377,slurm_multi,1474534605.0,0.0,6.0,main_w3_handler2,2745181,13909732,False,,4608122,tabular,8136582,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a22cb71ca38c0ddc'}]",32.0,,33076846.0,1474533652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 08:56:46.520845,86313,953.0
,,2016-09-21 19:07:32.026136,slurm_multi,1474496859.0,0.0,6.0,main_w4_handler2,2745181,13909682,False,,3382804,tabular,8133629,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af937d3eb1b77a6d'}]",32.0,,33076846.0,1474496268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 22:27:40.514469,86313,591.0
,,2016-09-21 19:07:34.885615,slurm_multi,1474497624.0,0.0,6.0,main_w3_handler2,2745181,13909686,False,,3743018,tabular,8133760,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6157c439eaa1565'}]",32.0,,33076846.0,1474496884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 22:40:26.065253,86313,740.0
,,2016-09-21 19:07:35.859480,slurm_multi,1474498582.0,0.0,6.0,main_w3_handler2,2745181,13909687,False,,3272458,tabular,8133897,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e9d2d801bac8676'}]",32.0,,33076846.0,1474498374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 22:56:25.160635,86313,208.0
,,2016-09-21 19:08:27.947778,slurm_multi,1474498359.0,0.0,6.0,main_w3_handler2,2745181,13909735,False,,3000292,tabular,8133835,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e578cf7168eb779'}]",32.0,,33076846.0,1474497629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 22:52:40.990601,86313,730.0
,,2016-09-21 19:07:37.945849,slurm_multi,1474499109.0,0.0,6.0,main_w3_handler2,2745181,13909688,False,,3382882,tabular,8133927,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574176bd90f179a0a'}]",32.0,,33076846.0,1474498602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 23:05:12.028732,86313,507.0
,,2016-09-21 19:07:40.493694,slurm_multi,1474500412.0,0.0,6.0,main_w3_handler2,2745181,13909690,False,,3221156,tabular,8133961,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bff1f2ee72624b2'}]",32.0,,33076846.0,1474499154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 23:26:53.772512,86313,1258.0
,,2016-09-21 19:08:49.401324,slurm_multi,1474503688.0,0.0,6.0,main_w4_handler2,2745181,13909770,False,,3031890,tabular,8134362,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b47a0512c8641b2b'}]",32.0,,33076846.0,1474503310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 00:21:29.067206,86313,378.0
,,2016-09-21 19:07:32.932624,slurm_multi,1474501196.0,0.0,6.0,main_w4_handler2,2745181,13909683,False,,3605048,tabular,8134059,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f7e888cff16cb04'}]",32.0,,33076846.0,1474500420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 23:39:57.525627,86313,776.0
,,2016-09-21 19:07:33.548283,slurm_multi,1474502290.0,0.0,6.0,main_w4_handler2,2745181,13909684,False,,2912152,tabular,8134162,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5097613ec3713197d'}]",32.0,,33076846.0,1474501240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-21 23:58:11.596501,86313,1050.0
,,2016-09-21 19:07:47.598136,slurm_multi,1474503304.0,0.0,6.0,main_w3_handler2,2745181,13909696,False,,2641370,tabular,8134273,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59529fa14e33987ff'}]",32.0,,33076846.0,1474502320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 00:15:06.085693,86313,984.0
,,2016-09-21 19:07:49.335125,slurm_multi,1474507542.0,0.0,6.0,main_w4_handler2,2745181,13909698,False,,4426798,tabular,8134621,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c7491cf3156baa2'}]",32.0,,33076846.0,1474506928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 01:25:43.089144,86313,614.0
,,2016-09-21 19:07:41.292306,slurm_multi,1474503874.0,0.0,6.0,main_w4_handler2,2745181,13909691,False,,3376340,tabular,8134392,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57262828c96e821d2'}]",32.0,,33076846.0,1474503711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 00:24:34.961632,86313,163.0
,,2016-09-21 19:07:42.443131,slurm_multi,1474504181.0,0.0,6.0,main_w4_handler2,2745181,13909692,False,,3188314,tabular,8134408,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c23134682a5eba6b'}]",32.0,,33076846.0,1474503901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 00:29:43.224708,86313,280.0
,,2016-09-21 19:07:43.071956,slurm_multi,1474504439.0,0.0,6.0,main_w4_handler2,2745181,13909693,False,,3104184,tabular,8134431,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582a98be353a8349f'}]",32.0,,33076846.0,1474504215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 00:33:59.764961,86313,224.0
,,2016-09-21 19:07:44.105798,slurm_multi,1474504703.0,0.0,6.0,main_w4_handler2,2745181,13909694,False,,3208128,tabular,8134447,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2987b34676d5e38'}]",32.0,,33076846.0,1474504445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 00:38:24.173391,86313,258.0
,,2016-09-21 19:07:51.836506,slurm_multi,1474505354.0,0.0,6.0,main_w3_handler2,2745181,13909700,False,,2672986,tabular,8134477,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dcea91a6a2b9fcd1'}]",32.0,,33076846.0,1474504731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 00:49:16.033518,86313,623.0
,,2016-09-21 19:07:46.069841,slurm_multi,1474506312.0,0.0,6.0,main_w4_handler2,2745181,13909695,False,,3724704,tabular,8134524,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fa035e1e366b4a4'}]",32.0,,33076846.0,1474505377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 01:05:13.076338,86313,935.0
,,2016-09-21 19:07:48.009641,slurm_multi,1474506908.0,0.0,6.0,main_w4_handler2,2745181,13909697,False,,2804418,tabular,8134599,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5798510da7164a309'}]",32.0,,33076846.0,1474506668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 01:15:09.142692,86313,240.0
,,2016-09-21 19:07:55.111605,slurm_multi,1474506659.0,0.0,6.0,main_w3_handler2,2745181,13909704,False,,3189564,tabular,8134584,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f64783db2fdaa4c6'}]",32.0,,33076846.0,1474506324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 01:11:00.325010,86313,335.0
,,2016-09-21 19:07:56.402845,slurm_multi,1474508614.0,0.0,6.0,main_w3_handler2,2745181,13909705,False,,2788590,tabular,8134745,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ecab98e5f90c6fec'}]",32.0,,33076846.0,1474508169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-09-22 01:43:36.728128,86313,445.0
