chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputSequences,inputSequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.adjustdirection,parameters.chromInfo,parameters.cond_flavour.__current_case__,parameters.cond_flavour.distance_method,parameters.cond_flavour.flavourType,parameters.cond_flavour.iterations,parameters.cond_flavour.retree,parameters.datatype,parameters.dbkey,parameters.ep,parameters.getTree,parameters.inputSequences.values,parameters.inputSequences|__identifier__,parameters.matrix_condition.BLOSUM,parameters.matrix_condition.PAM,parameters.matrix_condition.__current_case__,parameters.matrix_condition.matrix,parameters.op,parameters.outputFormat,parameters.reorder,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-05 18:14:14.624882,slurm_normal,1507227992.0,0,,1.0,main_w4_handler1,3259341,17033612,False,,78369,fasta,11090296.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573481}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507227986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-05 18:26:42.606924,,6.0
,,2017-09-26 17:44:38.002785,slurm_normal,1506646316.0,0,,1.0,main_w3_handler1,3266877,16938688,False,,4099890,fasta,11023427.roundup,slurm,,132112168.0,corral-repl,,,,,,"""--adjustdirection""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31429910}]",,,,0,,"""1.53""","""""","""true""",32.0,,40874320.0,1506565181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-09-29 00:52:00.870393,,81135.0
,,2017-10-05 17:50:21.005545,slurm_normal,1507228142.0,0,,1.0,main_w3_handler1,3259341,17033448,False,,78600,fasta,11090335.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573477}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507228137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-05 18:29:06.670716,,5.0
,,2017-10-05 18:14:37.752905,slurm_normal,1507228463.0,0,,1.0,main_w3_handler0,3259341,17033618,False,,93615,fasta,11090396.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573482}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507228457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-05 18:34:28.782772,,6.0
,,2017-10-05 18:13:53.527949,slurm_normal,1507228589.0,0,,1.0,main_w3_handler1,3259341,17033606,False,,57348,fasta,11090426.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573480}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507228584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-05 18:36:34.426424,,5.0
,,2017-10-05 19:07:52.943290,slurm_normal,1507230488.0,0,,1.0,main_w4_handler1,2268881,17034111,False,,1302,fasta,11090755.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31574870}]",,,,0,,"""1.53""","""--clustalout""","""false""",32.0,,41043985.0,1507230484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-05 19:08:19.505068,62275.0,4.0
,,2017-10-06 13:26:23.709591,slurm_normal,1507296397.0,0,,1.0,main_w3_handler0,3259341,17039738,False,,198134,fasta,11096923.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573486}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:26:42.463818,,9.0
,,2017-10-06 13:44:46.639776,slurm_normal,1507297507.0,0,,1.0,main_w4_handler1,3259341,17039990,False,,176390,fasta,11097178.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573538}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:45:10.850880,,6.0
,,2017-10-06 13:55:37.880955,slurm_normal,1507298149.0,0,,1.0,main_w3_handler0,3259341,17040112,False,,21389,fasta,11097280.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573559}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507298145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:55:53.931652,,4.0
,,2017-10-06 13:56:20.714675,slurm_normal,1507298193.0,0,,1.0,main_w4_handler1,3259341,17040123,False,,95314,fasta,11097291.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573561}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507298186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:56:37.823221,,7.0
,,2017-10-06 13:55:52.004185,slurm_normal,1507298164.0,0,,1.0,main_w4_handler1,3259341,17040116,False,,44027,fasta,11097285.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573560}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507298159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:56:07.290910,,5.0
,,2017-10-06 13:29:58.571233,slurm_normal,1507296630.0,0,,1.0,main_w3_handler0,3259341,17039805,False,,59047,fasta,11096986.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573499}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:30:36.343432,,6.0
,,2017-10-06 14:20:08.480731,slurm_normal,1507299632.0,0,,1.0,main_w3_handler1,3259341,17040465,False,,182009,fasta,11097612.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573612}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507299626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 14:20:38.824019,,6.0
,,2017-10-06 13:29:45.276055,slurm_normal,1507296605.0,0,,1.0,main_w3_handler1,3259341,17039796,False,,205731,fasta,11096973.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573498}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:30:16.714512,,8.0
,,2017-10-06 13:29:09.996106,slurm_normal,1507296654.0,0,,1.0,main_w3_handler1,3259341,17039779,False,,44259,fasta,11096994.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573496}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:30:57.441618,,14.0
,,2017-10-06 13:34:30.320200,slurm_normal,1507296892.0,0,,1.0,main_w3_handler0,3259341,17039884,False,,41024,fasta,11097064.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573510}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:34:56.675163,,4.0
,,2017-10-06 13:28:50.328160,slurm_normal,1507296583.0,0,,1.0,main_w3_handler1,3259341,17039774,False,,159503,fasta,11096966.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573495}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:29:47.853339,,6.0
,,2017-10-06 13:28:20.378340,slurm_normal,1507296549.0,0,,1.0,main_w4_handler0,3259341,17039764,False,,62507,fasta,11096958.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573493}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:29:29.051568,,4.0
,,2017-10-06 13:32:22.201041,slurm_normal,1507296792.0,0,,1.0,main_w3_handler0,3259341,17039861,False,,41948,fasta,11097039.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573502}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:33:16.657697,,4.0
,,2017-10-06 13:46:07.660136,slurm_normal,1507297695.0,0,,1.0,main_w4_handler0,3259341,17040006,False,,68513,fasta,11097206.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573544}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:48:24.289787,,5.0
,,2017-10-06 13:27:31.302042,slurm_normal,1507296517.0,0,,1.0,main_w4_handler0,3259341,17039753,False,,53729,fasta,11096953.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573488}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:28:49.275118,,5.0
,,2017-10-06 13:27:43.888054,slurm_normal,1507296475.0,0,,1.0,main_w3_handler0,3259341,17039754,False,,42822,fasta,11096938.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573490}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:27:58.068779,,4.0
,,2017-10-06 13:27:57.118826,slurm_normal,1507296487.0,0,,1.0,main_w3_handler0,3259341,17039758,False,,169680,fasta,11096945.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 31573491}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:28:15.471773,,5.0
,,2017-10-06 13:33:21.224251,slurm_normal,1507296844.0,0,,1.0,main_w4_handler1,3259341,17039872,False,,42179,fasta,11097051.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573506}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:34:14.478850,,5.0
,,2017-10-06 13:37:46.627135,slurm_normal,1507297082.0,0,,1.0,main_w4_handler1,3259341,17039924,False,,78677,fasta,11097108.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573522}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:38:07.270438,,5.0
,,2017-10-06 13:32:38.999942,slurm_normal,1507296799.0,0,,1.0,main_w4_handler1,3259341,17039863,False,,194402,fasta,11097041.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573503}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:33:27.215094,,8.0
,,2017-10-06 13:33:07.325801,slurm_normal,1507296820.0,0,,1.0,main_w4_handler1,3259341,17039869,False,,162068,fasta,11097048.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573505}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:33:43.712590,,6.0
,,2017-10-06 13:33:57.825895,slurm_normal,1507296897.0,0,,1.0,main_w3_handler1,3259341,17039878,False,,202256,fasta,11097065.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573508}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:35:06.792452,,6.0
,,2017-10-06 13:38:07.518667,slurm_normal,1507297103.0,0,,1.0,main_w3_handler1,3259341,17039927,False,,96926,fasta,11097110.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573523}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:38:30.350084,,6.0
,,2017-10-06 13:34:50.714187,slurm_normal,1507296914.0,0,,1.0,main_w4_handler1,3259341,17039889,False,,49801,fasta,11097070.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573511}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:35:16.091180,,4.0
,,2017-10-06 13:35:03.114224,slurm_normal,1507296925.0,0,,1.0,main_w4_handler1,3259341,17039890,False,,56732,fasta,11097072.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573513}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507296921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:35:28.953432,,4.0
,,2017-10-06 13:37:27.862364,slurm_normal,1507297070.0,0,,1.0,main_w4_handler1,3259341,17039920,False,,77291,fasta,11097105.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573520}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:37:53.673078,,5.0
,,2017-10-06 13:48:38.389126,slurm_normal,1507297777.0,0,,1.0,main_w3_handler1,3259341,17040039,False,,36173,fasta,11097225.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573552}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:49:41.954226,,5.0
,,2017-10-06 13:57:23.983692,slurm_normal,1507298277.0,0,,1.0,main_w3_handler1,3259341,17040142,False,,19772,fasta,11097322.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573565}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507298273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:58:04.904173,,4.0
,,2017-10-06 13:36:47.710382,slurm_normal,1507297053.0,0,,1.0,main_w3_handler0,3259341,17039912,False,,62276,fasta,11097100.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573519}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:37:43.067139,,5.0
,,2017-10-06 13:41:25.235548,slurm_normal,1507297305.0,0,,1.0,main_w3_handler0,3259341,17039960,False,,74750,fasta,11097144.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573525}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:41:53.137491,,5.0
,,2017-10-06 13:36:28.017194,slurm_normal,1507297025.0,0,,1.0,main_w3_handler1,3259341,17039906,False,,88611,fasta,11097092.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573518}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:37:18.159231,,4.0
,,2017-10-06 13:43:44.165948,slurm_normal,1507297527.0,0,,1.0,main_w3_handler0,3259341,17039984,False,,89766,fasta,11097179.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573535}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:45:30.523958,,6.0
,,2017-10-06 13:41:35.706197,slurm_normal,1507297340.0,0,,1.0,main_w3_handler0,3259341,17039962,False,,91613,fasta,11097151.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573526}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:42:26.931192,,5.0
,,2017-10-06 13:46:23.600174,slurm_normal,1507297638.0,0,,1.0,main_w3_handler0,3259341,17040011,False,,27395,fasta,11097198.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573545}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:47:26.094369,,4.0
,,2017-10-06 13:47:40.883072,slurm_normal,1507297722.0,0,,1.0,main_w3_handler0,3259341,17040027,False,,31553,fasta,11097210.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573550}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:48:50.535344,,3.0
,,2017-10-06 13:41:50.915178,slurm_normal,1507297324.0,0,,1.0,main_w4_handler1,3259341,17039963,False,,125108,fasta,11097147.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573528}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:42:06.999730,,6.0
,,2017-10-06 13:36:15.188112,slurm_normal,1507297231.0,0,,1.0,main_w4_handler0,3259341,17039903,False,,300206,fasta,11097132.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573517}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:40:39.937256,,7.0
,,2017-10-06 13:42:55.569899,slurm_normal,1507297402.0,0,,1.0,main_w4_handler1,3259341,17039976,False,,45181,fasta,11097161.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 31573532}]",,,,0,,"""1.53""","""""","""true""",32.0,,40639714.0,1507297398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-10-06 13:43:25.925981,,4.0
