chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile1,infile1_filetype,infile2,infile2_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.column1,parameters.column2,parameters.dbkey,parameters.empty_string_filler,parameters.header,parameters.ignore_case,parameters.infile1.values,parameters.infile2.values,parameters.jointype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-21 19:15:45.343786,slurm_normal,1519240563.0,0,7680.0,1.0,main_w4_handler1,3249359,18472023,False,395824,tabular,540446,tabular,,12566393,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""2""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33994518}]","[{'src': 'hda', 'id': 33994519}]","""-v 2""",32.0,,42601171.0,1519240558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-21 19:16:05.617068,111286.0,5.0
,,2018-02-21 19:09:52.749958,slurm_normal,1519240216.0,0,7680.0,1.0,main_w4_handler1,3437748,18471934,False,957650,tabular,957650,tabular,,12566300,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""1""","""1""","""hg_g1k_v37""","""0""","""true""","""false""","[{'src': 'hda', 'id': 33994800}]","[{'src': 'hda', 'id': 33994800}]",""" """,32.0,,44069968.0,1519240204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-21 19:10:17.664977,,12.0
,,2018-02-21 19:14:21.026466,slurm_normal,1519240504.0,0,7680.0,1.0,main_w3_handler0,3249359,18472000,False,395824,tabular,540446,tabular,,12566369,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33994518}]","[{'src': 'hda', 'id': 33994519}]","""-v 2""",32.0,,42601171.0,1519240496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-21 19:15:06.630402,111286.0,8.0
,,2018-02-21 19:15:57.111183,slurm_normal,1519240576.0,0,7680.0,1.0,main_w4_handler0,3249359,18472026,False,395824,tabular,540446,tabular,,12566397,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""2""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33994518}]","[{'src': 'hda', 'id': 33994519}]","""-v 1""",32.0,,42601171.0,1519240570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-21 19:16:19.686986,111286.0,6.0
,,2018-02-22 00:07:58.085289,slurm_normal,1519258091.0,0,7680.0,1.0,main_w4_handler1,42419,18475620,False,8777,tabular,369531,tabular,,12570083,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""2""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34001798}]","[{'src': 'hda', 'id': 33812058}]","""-a 1""",32.0,,43925578.0,1519258086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 00:08:15.136292,405.0,5.0
,,2018-02-21 23:50:34.470422,slurm_normal,1519257050.0,0,7680.0,1.0,main_w3_handler1,42419,18475495,False,29915,tabular,7649248,tabular,,12569922,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""32""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34001509}]","[{'src': 'hda', 'id': 33812864}]","""-a 1""",32.0,,43925578.0,1519257045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-21 23:50:52.880199,405.0,5.0
,,2018-02-21 23:41:39.063954,slurm_normal,1519256513.0,0,7680.0,1.0,main_w3_handler1,42419,18475464,False,9610,tabular,369531,tabular,,12569864,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""3""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34001434}]","[{'src': 'hda', 'id': 33812058}]","""-a 1""",32.0,,43925578.0,1519256508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-21 23:41:56.415172,405.0,5.0
,,2018-02-22 00:21:29.282303,slurm_normal,1519258900.0,0,7680.0,1.0,main_w4_handler1,42419,18475685,False,21360,tabular,7649248,tabular,,12570218,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""21""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34002013}]","[{'src': 'hda', 'id': 33812864}]","""-a 1""",32.0,,43925578.0,1519258895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 00:21:42.539317,405.0,5.0
,,2018-02-22 00:19:46.394000,slurm_normal,1519258801.0,0,7680.0,1.0,main_w4_handler1,42419,18475680,False,21360,tabular,7649248,tabular,,12570204,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""32""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34002013}]","[{'src': 'hda', 'id': 33812864}]","""-a 1""",32.0,,43925578.0,1519258795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 00:20:03.213172,405.0,6.0
,,2018-02-22 04:08:32.329059,slurm_normal,1519272526.0,0,7680.0,1.0,main_w3_handler1,3432035,18477698,False,730782,tabular,3578580,tabular,,12572328,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""2""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34004850}]","[{'src': 'hda', 'id': 34003912}]",""" """,32.0,,43961634.0,1519272520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:08:47.829141,120807.0,6.0
,,2018-02-22 04:41:53.229790,slurm_normal,1519274527.0,0,7680.0,1.0,main_w3_handler1,3432035,18478178,False,730782,tabular,3863838,tabular,,12572623,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34005497}]","[{'src': 'hda', 'id': 34004701}]",""" """,32.0,,43961634.0,1519274520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:42:09.767748,120807.0,7.0
,,2018-02-22 04:09:56.177305,slurm_normal,1519272614.0,0,7680.0,1.0,main_w4_handler1,3432035,18477708,False,730782,tabular,3578580,tabular,,12572347,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34004850}]","[{'src': 'hda', 'id': 34003912}]",""" """,32.0,,43961634.0,1519272606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:10:15.999258,120807.0,8.0
,,2018-02-22 04:13:29.011593,slurm_normal,1519272837.0,0,7680.0,1.0,main_w3_handler0,3432035,18477724,False,730782,tabular,3791285,tabular,,12572375,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34004850}]","[{'src': 'hda', 'id': 34004047}]",""" """,32.0,,43961634.0,1519272819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:14:00.162894,120807.0,18.0
,,2018-02-22 04:43:14.505556,slurm_normal,1519274612.0,0,7680.0,1.0,main_w4_handler1,3432035,18478182,False,730782,tabular,3774741,tabular,,12572632,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34005496}]","[{'src': 'hda', 'id': 34004660}]",""" """,32.0,,43961634.0,1519274605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:43:35.052932,120807.0,7.0
,,2018-02-22 04:50:39.001569,slurm_normal,1519275054.0,0,7680.0,1.0,main_w3_handler1,3432035,18478231,False,730782,tabular,3809939,tabular,,12572692,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34005490}]","[{'src': 'hda', 'id': 34004111}]",""" """,32.0,,43961634.0,1519275047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:50:57.304016,120807.0,7.0
,,2018-02-22 04:45:08.642994,slurm_normal,1519274724.0,0,7680.0,1.0,main_w4_handler0,3432035,18478203,False,730782,tabular,3745099,tabular,,12572657,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34005495}]","[{'src': 'hda', 'id': 34004646}]",""" """,32.0,,43961634.0,1519274717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:45:25.544842,120807.0,7.0
,,2018-02-22 04:47:42.225980,slurm_normal,1519274882.0,0,7680.0,1.0,main_w3_handler0,3432035,18478218,False,730782,tabular,3737034,tabular,,12572680,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34005492}]","[{'src': 'hda', 'id': 34004195}]",""" """,32.0,,43961634.0,1519274875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:48:04.813968,120807.0,7.0
,,2018-02-22 04:48:35.179668,slurm_normal,1519274931.0,0,7680.0,1.0,main_w3_handler0,3432035,18478225,False,730782,tabular,3811024,tabular,,12572685,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34005491}]","[{'src': 'hda', 'id': 34004116}]",""" """,32.0,,43961634.0,1519274924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:48:53.221529,120807.0,7.0
,,2018-02-22 04:45:31.665536,slurm_normal,1519274745.0,0,7680.0,1.0,main_w3_handler0,3432035,18478205,False,730782,tabular,3592588,tabular,,12572662,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34005494}]","[{'src': 'hda', 'id': 34004631}]",""" """,32.0,,43961634.0,1519274738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 04:45:47.841296,120807.0,7.0
,,2018-02-22 13:54:21.822592,slurm_normal,1519307691.0,0,7680.0,1.0,main_w4_handler0,3431999,18482821,False,22336269,tabular,22464714,tabular,,12577853,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 34012297}]","[{'src': 'hda', 'id': 34012312}]",""" """,32.0,,44064945.0,1519307672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 13:54:54.367709,105511.0,19.0
,,2018-02-22 14:03:41.556561,slurm_normal,1519308241.0,0,7680.0,1.0,main_w4_handler0,3431999,18482979,False,5804317,tabular,5790560,tabular,,12578016,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 34012577}]","[{'src': 'hda', 'id': 34012578}]",""" """,32.0,,44064945.0,1519308229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 14:04:02.797191,105511.0,12.0
,,2018-02-22 14:14:09.399772,slurm_normal,1519308907.0,0,7680.0,1.0,main_w4_handler1,3431999,18483169,False,20066220,tabular,20121706,tabular,,12578252,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 34012869}]","[{'src': 'hda', 'id': 34012870}]",""" """,32.0,,44064945.0,1519308890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 14:15:10.221029,105511.0,17.0
,,2018-02-22 14:26:45.434931,slurm_normal,1519309814.0,0,7680.0,1.0,main_w4_handler1,3431999,18483354,False,17477815,tabular,17526011,tabular,,12578466,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 34013179}]","[{'src': 'hda', 'id': 34013180}]",""" """,32.0,,44064945.0,1519309794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 14:30:19.031981,105511.0,20.0
,,2018-02-22 15:47:18.757362,slurm_normal,1519314470.0,0,7680.0,1.0,main_w4_handler0,3431999,18485146,False,20066366,tabular,19689909,tabular,,12580301,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 34015237}]","[{'src': 'hda', 'id': 34015238}]",""" """,32.0,,44064945.0,1519314455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 15:47:53.643343,105511.0,15.0
,,2018-02-22 17:03:56.050680,slurm_normal,1519319060.0,0,7680.0,1.0,main_w4_handler0,3431999,18486416,False,28687462,tabular,28530197,tabular,,12581649,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 34017474}]","[{'src': 'hda', 'id': 34017475}]",""" """,32.0,,44064945.0,1519319044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 17:04:22.963674,105511.0,16.0
,,2018-02-22 17:13:45.971731,slurm_normal,1519319651.0,0,7680.0,1.0,main_w4_handler0,3431999,18486515,False,11705930,tabular,11845120,tabular,,12581755,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 34017638}]","[{'src': 'hda', 'id': 34017639}]",""" """,32.0,,44064945.0,1519319637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 17:14:13.502738,105511.0,14.0
,,2018-02-22 17:28:26.249528,slurm_normal,1519320535.0,0,7680.0,1.0,main_w4_handler1,3431999,18486782,False,32794815,tabular,32950447,tabular,,12582004,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 34017970}]","[{'src': 'hda', 'id': 34017972}]",""" """,32.0,,44064945.0,1519320514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 17:28:56.739024,105511.0,21.0
,,2018-02-22 18:35:18.064154,slurm_normal,1519324553.0,0,7680.0,1.0,main_w3_handler0,42419,18487466,False,196637,tabular,21521828,tsv,,12582727,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""2""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34018704}]","[{'src': 'hda', 'id': 34018915}]","""-a 1""",32.0,,43925578.0,1519324541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 18:35:56.991776,405.0,12.0
,,2018-02-22 18:59:03.468164,slurm_normal,1519325960.0,0,7680.0,1.0,main_w3_handler0,42419,18487814,False,196637,tabular,21521828,tsv,,12583054,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34018704}]","[{'src': 'hda', 'id': 34018915}]","""-a 1""",32.0,,43925578.0,1519325953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 18:59:24.289753,405.0,7.0
,,2018-02-22 19:04:02.691188,slurm_normal,1519326264.0,0,7680.0,1.0,main_w4_handler1,42419,18487874,False,196637,tabular,21521828,tsv,,12583118,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34018704}]","[{'src': 'hda', 'id': 34018915}]","""-a 1""",32.0,,43925578.0,1519326254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:04:27.158393,405.0,10.0
,,2018-02-22 19:13:41.305657,slurm_normal,1519326841.0,0,7680.0,1.0,main_w3_handler0,42419,18488002,False,196637,tabular,21388337,tsv,,12583266,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34018704}]","[{'src': 'hda', 'id': 34019628}]","""-a 1""",32.0,,43925578.0,1519326830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:14:03.816806,405.0,11.0
,,2018-02-22 19:05:43.113647,slurm_normal,1519326383.0,0,7680.0,1.0,main_w4_handler1,3432035,18487887,False,1744489,tabular,1775089,tabular,,12583142,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""2""","""2""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34011990}]","[{'src': 'hda', 'id': 34011997}]",""" """,32.0,,43961634.0,1519326374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:06:25.388845,120807.0,9.0
,,2018-02-22 19:19:20.808503,slurm_normal,1519327175.0,0,7680.0,1.0,main_w4_handler1,3432035,18488037,False,1744489,tabular,1775089,tabular,,12583297,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""2""","""2""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34011990}]","[{'src': 'hda', 'id': 34011997}]",""" """,32.0,,43961634.0,1519327167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:19:36.673231,120807.0,8.0
,,2018-02-22 19:35:19.611747,slurm_normal,1519328167.0,0,7680.0,1.0,main_w3_handler1,3398229,18488270,False,309163578,interval,28615412,tabular,,12583472,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""4""","""1""","""hg38""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33981628}]","[{'src': 'hda', 'id': 33879005}]",""" """,32.0,,43759486.0,1519328130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:36:09.925740,6067.0,37.0
,,2018-02-22 19:26:48.960017,slurm_normal,1519327623.0,0,7680.0,1.0,main_w4_handler1,42419,18488181,False,196637,tabular,21339942,tsv,,12583402,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34018704}]","[{'src': 'hda', 'id': 34020201}]","""-a 1""",32.0,,43925578.0,1519327617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:27:05.505716,405.0,6.0
,,2018-02-22 19:34:47.398723,slurm_normal,1519328134.0,0,7680.0,1.0,main_w3_handler0,3398229,18488265,False,255058715,interval,28615412,tabular,,12583465,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""4""","""1""","""hg38""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33981657}]","[{'src': 'hda', 'id': 33879005}]",""" """,32.0,,43759486.0,1519328097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:35:36.883370,6067.0,37.0
,,2018-02-22 19:34:58.908731,slurm_normal,1519328155.0,0,7680.0,1.0,main_w4_handler0,3398229,18488267,False,602179635,interval,28615412,tabular,,12583469,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""4""","""1""","""hg38""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33981651}]","[{'src': 'hda', 'id': 33879005}]",""" """,32.0,,43759486.0,1519328114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:35:57.595999,6067.0,41.0
,,2018-02-22 19:46:28.218152,slurm_normal,1519328808.0,0,7680.0,1.0,main_w4_handler0,42419,18488374,False,196637,tabular,21207693,tsv,,12583579,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34018704}]","[{'src': 'hda', 'id': 34020748}]",""" """,32.0,,43925578.0,1519328799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 19:46:52.693101,405.0,9.0
,,2018-02-22 20:04:50.092543,slurm_normal,1519329916.0,0,7680.0,1.0,main_w3_handler1,3438129,18488589,False,2271212,tabular,18833581,tabular,,12583793,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""42""","""?""","""""","""true""","""true""","[{'src': 'hda', 'id': 34021157}]","[{'src': 'hda', 'id': 34021156}]","""-a 2""",32.0,,43793220.0,1519329899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 20:05:17.673595,21426.0,17.0
,,2018-02-22 20:26:58.479431,slurm_normal,1519331231.0,0,7680.0,1.0,main_w4_handler1,42419,18488812,False,196637,tabular,9868058,tsv,,12584069,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34018704}]","[{'src': 'hda', 'id': 34021370}]","""-a 1""",32.0,,43925578.0,1519331226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 20:27:12.975169,405.0,5.0
,,2018-02-22 20:20:36.031010,slurm_normal,1519330855.0,0,7680.0,1.0,main_w4_handler0,42419,18488705,False,196637,tabular,9868058,tsv,,12583931,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34018704}]","[{'src': 'hda', 'id': 34021370}]","""-a 1""",32.0,,43925578.0,1519330847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 20:20:58.800789,405.0,8.0
,,2018-02-22 20:38:12.390036,slurm_normal,1519331909.0,0,7680.0,1.0,main_w3_handler0,42419,18488883,False,196637,tabular,9868058,tsv,,12584158,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34021576}]","[{'src': 'hda', 'id': 34021575}]","""-a 1""",32.0,,43925578.0,1519331903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 20:38:30.274093,405.0,6.0
,,2018-02-22 20:54:10.710759,slurm_normal,1519332861.0,0,7680.0,1.0,main_w4_handler0,42419,18489086,False,196637,tabular,9928836,tsv,,12584307,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""12""","""35""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34021576}]","[{'src': 'hda', 'id': 34021892}]",""" """,32.0,,43925578.0,1519332857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-22 20:54:24.017875,405.0,4.0
