BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED8,BED8_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.BED.values,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
133148768,133148768,gtf,,,,,,,,,,,,,,,gtf,12513317,12513317,53506406.0,bam,257078194.0,bam,3226713.0,bam,,,,,,,,,,,,,,,bam,23834315.0,,,,,,,,,,,,,,,,,,,,,bam,57125372.0,,,,,,,,,,,,,,,,,,,,,bam,21612110.0,,,,,,,,,,,,,,,,,,,bam,12965355.0,bam,255173039.0,bam,29467437.0,bam,119205928.0,bam,369436583.0,bam,bam,,,,,2017-02-07 11:31:59.182608,slurm_normal,1486471450.0,0,1.0,main_w3_handler1,2971178,14970078,False,,9127774.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28136697}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28110650}, {'src': 'hda', 'id': 28110711}, {'src': 'hda', 'id': 28110823}, {'src': 'hda', 'id': 28110875}, {'src': 'hda', 'id': 28110883}, {'src': 'hda', 'id': 28124495}, {'src': 'hda', 'id': 28124502}, {'src': 'hda', 'id': 28124574}, {'src': 'hda', 'id': 28124872}, {'src': 'hda', 'id': 28124887}, {'src': 'hda', 'id': 28125063}, {'src': 'hda', 'id': 28126287}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""true""","""""",32.0,,35624132,1486467292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-07 12:44:13.671293,11700.0,4158.0
133148768,133148768,gtf,,,,,,,,,,,,,,,gtf,73695503,73695503,56932502.0,bam,,,,,,,,,,,,,,,,,,,bam,156538926.0,,,,,,,,,,,,,,,,,,,,,bam,293351019.0,,,,,,,,,,,,,,,,,,,,,bam,136927193.0,,,,,,,,,,,,,,,,,,,bam,19748746.0,bam,6119549.0,bam,169325217.0,bam,126053737.0,bam,59373261.0,bam,bam,,,,,2017-02-07 11:18:43.050432,slurm_normal,1486468321.0,0,1.0,main_w4_handler1,2971178,14969957,False,,9127632.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28136697}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28109072}, {'src': 'hda', 'id': 28109310}, {'src': 'hda', 'id': 28110086}, {'src': 'hda', 'id': 28110352}, {'src': 'hda', 'id': 28110476}, {'src': 'hda', 'id': 28110541}, {'src': 'hda', 'id': 28125209}, {'src': 'hda', 'id': 28125312}, {'src': 'hda', 'id': 28125327}, {'src': 'hda', 'id': 28125368}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""true""","""""",32.0,,35624132,1486466427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-07 11:52:05.346825,11700.0,1894.0
133148768,133148768,gtf,,,,,,,,,,,,,,,gtf,246673,246673,,,,,,,,,,,,,,,,,,,,,bam,358691.0,,,,,,,,,,,,,,,,,,,,,bam,181180813.0,,,,,,,,,,,,,,,,,,,,,bam,26097398.0,,,,,,,,,,,,,,,,,,,bam,130198453.0,bam,,,,,,,,,bam,,,,,2017-02-07 11:34:37.856747,slurm_normal,1486472170.0,0,1.0,main_w3_handler0,2971178,14970117,False,,9127797.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28136697}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28124503}, {'src': 'hda', 'id': 28125064}, {'src': 'hda', 'id': 28125404}, {'src': 'hda', 'id': 28125412}, {'src': 'hda', 'id': 28125458}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""","""""",32.0,,35624132,1486467373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-07 12:56:14.500783,11700.0,4797.0
133148768,133148768,gtf,,,,,,,,,,,,,,,gtf,339422117,339422117,159267445.0,bam,267277935.0,bam,,,,,,,,,,,,,,,,,bam,433783553.0,,,,,,,,,,,,,,,,,,,,,bam,382881290.0,,,,,,,,,,,,,,,,,,,,,bam,486550191.0,,,,,,,,,,,,,,,,,,,bam,494302555.0,bam,209531683.0,bam,146340769.0,bam,253461297.0,bam,233559892.0,bam,bam,,,,,2017-02-07 09:45:41.456133,slurm_normal,1486465058.0,0,1.0,main_w3_handler0,2971178,14969271,False,,9126979.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28136697}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28112565}, {'src': 'hda', 'id': 28114808}, {'src': 'hda', 'id': 28117849}, {'src': 'hda', 'id': 28119163}, {'src': 'hda', 'id': 28120132}, {'src': 'hda', 'id': 28122099}, {'src': 'hda', 'id': 28125583}, {'src': 'hda', 'id': 28125692}, {'src': 'hda', 'id': 28125882}, {'src': 'hda', 'id': 28126057}, {'src': 'hda', 'id': 28126285}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""true""","""""",32.0,,35624132,1486460927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-07 10:57:42.525772,11700.0,4131.0
1231318,1231318,bed,1461707.0,bed,1423177.0,bed,2889843.0,bed,2844841.0,bed,1990753.0,bed,18231672.0,bed,14628939.0,bed,bed,1947368244,1947368244,,,,,,,,,,,,,,,,,,,,,bam,1933898572.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-07 13:19:34.071640,slurm_normal,1486476029.0,0,1.0,main_w4_handler0,605821,14971606,False,,9129271.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28245822}, {'src': 'hda', 'id': 28245827}, {'src': 'hda', 'id': 28245830}, {'src': 'hda', 'id': 28245844}, {'src': 'hda', 'id': 28245845}, {'src': 'hda', 'id': 28245850}, {'src': 'hda', 'id': 28245858}, {'src': 'hda', 'id': 28245869}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26033894}, {'src': 'hda', 'id': 26036435}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""","""""",32.0,,34508217,1486473685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-07 14:00:33.162795,12956.0,2344.0
44702362,44702362,bed,,,,,,,,,,,,,,,bed,1947368244,1947368244,,,,,,,,,,,,,,,,,,,,,bam,1933898572.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-07 14:47:17.368618,slurm_normal,1486483063.0,0,1.0,main_w4_handler1,605821,14972885,False,,9130480.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28244572}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26033894}, {'src': 'hda', 'id': 26036435}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""pdf""","""true""","""""",32.0,,34508217,1486479292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-07 15:57:45.846532,12956.0,3771.0
1383802,1383802,bed,,,,,,,,,,,,,,,bed,1183493624,1183493624,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-08 10:26:48.901127,slurm_normal,1486550111.0,0,1.0,main_w4_handler0,2823032,14981134,False,,9138534.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28261271}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26502715}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,35880626,1486549847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-08 10:35:13.250362,90378.0,264.0
3760,3760,bed,,,,,,,,,,,,,,,bed,3623192747,3623192747,,,,,,,,,,,,,,,,,,,,,bam,2368503567.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-09 22:21:38.106022,slurm_normal,1486680578.0,0,1.0,main_w3_handler0,2976733,14999253,False,,9155241.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28254369}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28160734}, {'src': 'hda', 'id': 28160735}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,35725707,1486679010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-09 22:49:39.755196,99205.0,1568.0
79780224,79780224,gtf,,,,,,,,,,,,,,,gtf,2759941798,2759941798,2524663611.0,bam,3331745585.0,bam,3377815309.0,bam,3112036389.0,bam,2941779112.0,bam,2665190008.0,bam,3641971733.0,bam,3100125177.0,bam,3330961280.0,bam,2725725589.0,bam,bam,3315585290.0,3183598470.0,bam,,,,,,,,,,,,,,,,,,,bam,3575887290.0,,,,,,,,,,,,,,,,,,,,,bam,3465143200.0,,,,,,,,,,,,,,,,,,,bam,2540590320.0,bam,2813269604.0,bam,3286280010.0,bam,3421089610.0,bam,3484218897.0,bam,bam,,,,,2017-02-10 11:23:58.909002,slurm_normal,1486737720.0,0,1.0,main_w4_handler1,2956227,15003686,False,,9159482.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27941876}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28049992}, {'src': 'hda', 'id': 28050028}, {'src': 'hda', 'id': 28057356}, {'src': 'hda', 'id': 28057362}, {'src': 'hda', 'id': 28059024}, {'src': 'hda', 'id': 28059032}, {'src': 'hda', 'id': 28070294}, {'src': 'hda', 'id': 28070306}, {'src': 'hda', 'id': 28071868}, {'src': 'hda', 'id': 28071876}, {'src': 'hda', 'id': 28076220}, {'src': 'hda', 'id': 28076255}, {'src': 'hda', 'id': 28082126}, {'src': 'hda', 'id': 28082141}, {'src': 'hda', 'id': 28089636}, {'src': 'hda', 'id': 28089643}, {'src': 'hda', 'id': 28093047}, {'src': 'hda', 'id': 28093058}, {'src': 'hda', 'id': 28103656}, {'src': 'hda', 'id': 28103667}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","""png""","""false""","""chr10""",32.0,,35780277,1486725979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-10 14:42:03.942727,36816.0,11741.0
19968883,19968883,bed,,,,,,,,,,,,,,,bed,39384173,39384173,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-12 23:17:19.243608,slurm_normal,1486942914.0,0,1.0,main_w4_handler1,2985951,15018910,False,,9175379.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28267553}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28267426}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""true""","""""",32.0,,35986775,1486941563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-12 23:41:55.343774,99620.0,1351.0
304764,304764,bed,17165.0,bed,,,,,,,,,,,,,bed,1483196492,1483196492,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-30 21:53:06.299634,slurm_normal,1490911863.0,0,1.0,main_w3_handler1,2897661,15439711,False,,9571104.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27386140}, {'src': 'hda', 'id': 27386141}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27292033}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""","""""",32.0,,36986721,1490910910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-30 22:11:06.763748,88412.0,953.0
952521,952521,bed,,,,,,,,,,,,,,,bed,1236239470,1236239470,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-30 20:46:53.059383,slurm_normal,1490924818.0,0,1.0,main_w4_handler0,3052503,15439224,False,,9571983.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28992549}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28991551}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""false""","""""",32.0,,36981876,1490923427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-31 01:47:00.497350,,1391.0
304764,304764,bed,17165.0,bed,,,,,,,,,,,,,bed,1324832364,1324832364,,,,,,,,,,,,,,,,,,,,,bam,1434110286.0,,,,,,,,,,,,,,,,,,,,,bam,2310083817.0,,,,,,,,,,,,,,,,,,,,,bam,1452778342.0,,,,,,,,,,,,,,,,,,,bam,2295321933.0,bam,2055553861.0,bam,1076437692.0,bam,1456182604.0,bam,1483196492.0,bam,bam,,,,,2017-03-30 20:33:00.280419,slurm_normal,1490928960.0,0,1.0,main_w4_handler1,2897661,15439139,False,,9571977.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27386140}, {'src': 'hda', 'id': 27386141}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27291993}, {'src': 'hda', 'id': 27291998}, {'src': 'hda', 'id': 27292003}, {'src': 'hda', 'id': 27292008}, {'src': 'hda', 'id': 27292013}, {'src': 'hda', 'id': 27292018}, {'src': 'hda', 'id': 27292023}, {'src': 'hda', 'id': 27292028}, {'src': 'hda', 'id': 27292033}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""","""""",32.0,,36986721,1490923414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-31 02:56:03.670886,88412.0,5546.0
304764,304764,bed,17165.0,bed,,,,,,,,,,,,,bed,1324832364,1324832364,,,,,,,,,,,,,,,,,,,,,bam,1434110286.0,,,,,,,,,,,,,,,,,,,,,bam,2310083817.0,,,,,,,,,,,,,,,,,,,,,bam,1452778342.0,,,,,,,,,,,,,,,,,,,bam,2295321933.0,bam,2055553861.0,bam,1076437692.0,bam,1456182604.0,bam,1483196492.0,bam,bam,,,,,2017-03-31 16:02:07.609179,slurm_normal,1490982530.0,0,1.0,main_w3_handler1,2897661,15449491,False,,9580114.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27386140}, {'src': 'hda', 'id': 27386141}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27291993}, {'src': 'hda', 'id': 27291998}, {'src': 'hda', 'id': 27292003}, {'src': 'hda', 'id': 27292008}, {'src': 'hda', 'id': 27292013}, {'src': 'hda', 'id': 27292018}, {'src': 'hda', 'id': 27292023}, {'src': 'hda', 'id': 27292028}, {'src': 'hda', 'id': 27292033}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""","""""",32.0,,36986721,1490976289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-31 17:48:54.504142,88412.0,6241.0
521593,521593,bed,,,,,,,,,,,,,,,bed,260459508,260459508,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-16 06:09:18.809767,slurm_normal,1487225706.0,0,1.0,main_w4_handler0,2997476,15053017,False,,9208573.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28374856}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28376396}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,36016489,1487225484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-16 06:15:08.729631,,222.0
13197396,13197396,bed,,,,,,,,,,,,,,,bed,310255366,310255366,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-16 00:56:11.214961,slurm_normal,1487207264.0,0,1.0,main_w3_handler0,2980082,15051675,False,,9207352.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28357444}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28357061}]","""/galaxy-repl/main/files/018/656/dataset_18656930.dat""","""nc12_fixed""","""png""","""false""","""""",32.0,,35471686,1487207106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-16 01:07:55.442547,98384.0,158.0
84073237,84073237,bed,,,,,,,,,,,,,,,bed,147717333,147717333,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-16 02:31:04.023740,slurm_normal,1487222439.0,0,1.0,main_w3_handler0,2970455,15052125,False,,9207752.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28374881}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28354349}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""","""""",32.0,,36044884,1487212440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-16 05:20:41.184285,100172.0,9999.0
236418,236418,bed,,,,,,,,,,,,,,,bed,45613682,45613682,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-19 11:12:08.718654,slurm_normal,1487502925.0,0,1.0,main_w4_handler1,3001514,15078480,False,,9234023.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28415917}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28416246}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""","""""",32.0,,36153901,1487502888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-19 11:15:28.284408,43474.0,37.0
13197396,13197396,bed,,,,,,,,,,,,,,,bed,310255366,310255366,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-18 16:35:14.321608,slurm_normal,1487435974.0,0,1.0,main_w4_handler1,2980082,15075403,False,,9231021.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28357444}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28357061}]","""/galaxy-repl/main/files/018/656/dataset_18656930.dat""","""nc12_fixed""","""png""","""false""","""""",32.0,,35471686,1487435810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-18 16:39:36.031169,98384.0,164.0
