create_time,destination_id,end_epoch,exit_code,fastq,fastq2,fastq2_filetype,fastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.input_type.__current_case__,parameters.input_type.fastq,parameters.input_type.fastq2,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-06 17:14:45.466823,slurm_normal,1430932644.0,0,1022424396,,,fastq,1.0,main_w1_handler0,2294879,9413181,False,,3743359.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19595072,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,22911553,1430932500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-06 17:17:37.756838,63175.0,144.0
2015-04-15 09:01:50.171906,slurm_normal,1429088530.0,0,592404,,,fastqsanger,1.0,main_w2_handler0,2228354,9235034,False,,3516281.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19294121,,se,"""""","""93""","""0""","""""","""""","""0""","""Illumina""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,21612598,1429088525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-04-15 09:02:13.352545,48979.0,5.0
2015-04-15 10:41:12.499527,slurm_normal,1429094491.0,0,52662980,,,fastqsanger,1.0,main_w1_handler0,2267770,9235544,False,,3516794.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,19294737,,se,"""""","""93""","""0""","""""","""""","""0""","""Standard""","""adapter clipped , LTR non trimmed""","""""","""293HM5""","""""","""False""","""LENIENT""",32.0,,21747534,1429094485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-04-15 10:41:35.792082,48605.0,6.0
2015-04-15 10:31:37.091937,slurm_normal,1429093916.0,0,12157922,,,fastqsanger,1.0,main_w2_handler0,2267770,9235508,False,,3516749.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19287337,,se,"""""","""93""","""0""","""MiSeq 300PE""","""""","""0""","""Illumina""","""LTR(barcode) and adapter trimmed""","""""","""293HM5""","""Genewiz""","""False""","""LENIENT""",32.0,,21747534,1429093912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-04-15 10:32:01.449756,48605.0,4.0
2015-12-09 13:12:04.809412,slurm_normal,1449666774.0,0,652238,,,fastqsanger,1.0,main_w1_handler1,2533307,11126342,False,,5391823.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364043,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26691232,1449666767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:57.603502,74897.0,7.0
2015-12-09 13:12:04.885542,slurm_normal,1449666772.0,0,652238,,,fastqsanger,1.0,main_w1_handler1,2533309,11126343,False,,5391824.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364098,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26690815,1449666767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:58.641365,74971.0,5.0
2015-12-09 13:12:08.249824,slurm_normal,1449666775.0,0,652238,,,fastqsanger,1.0,main_w1_handler1,2533316,11126345,False,,5391825.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364092,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26690700,1449666769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:59.201155,74905.0,6.0
2015-07-27 20:41:04.310294,slurm_normal,1438029813.0,0,1406475248,,,fastq,1.0,main_w1_handler2,1762590,10010835,False,,4293008.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20584558,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""Geotrichum_transcriptome""","""""","""RNA""","""""","""True""","""LENIENT""",32.0,,24343838,1438029687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-27 20:43:39.096185,4149.0,126.0
2015-12-09 13:16:20.955447,slurm_normal,1449667009.0,0,652238,,,fastqsanger,1.0,main_w1_handler2,2533166,11126386,False,,5391866.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364103,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26690816,1449667003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:16:54.394530,74936.0,6.0
2015-12-09 13:11:55.083269,slurm_normal,1449666748.0,0,652238,,,fastqsanger,1.0,main_w1_handler0,2533317,11126337,False,,5391815.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364039,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26693079,1449666744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:32.072040,74941.0,4.0
2015-12-09 13:11:30.919178,slurm_normal,1449666730.0,0,652238,,,fastqsanger,1.0,main_w1_handler1,2533308,11126334,False,,5391811.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364055,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26691244,1449666725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:16.558286,74996.0,5.0
2015-12-09 13:12:03.442678,slurm_normal,1449666751.0,0,652238,,,fastqsanger,1.0,main_w1_handler0,2533312,11126339,False,,5391816.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364029,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26691199,1449666747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:36.096325,23350.0,4.0
2015-12-09 13:12:02.387617,slurm_normal,1449666758.0,0,652238,,,fastqsanger,1.0,main_w2_handler0,2533313,11126338,False,,5391819.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364058,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26691231,1449666752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:41.739320,74990.0,6.0
2015-12-09 13:12:04.254929,slurm_normal,1449666758.0,0,652238,,,fastqsanger,1.0,main_w2_handler0,2533314,11126341,False,,5391820.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364033,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26691220,1449666752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:42.215226,74916.0,6.0
2015-12-09 13:12:09.240341,slurm_normal,1449666769.0,0,652238,,,fastqsanger,1.0,main_w1_handler0,2533306,11126346,False,,5391821.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364014,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26690650,1449666764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:51.219758,74983.0,5.0
2015-12-09 13:12:10.806205,slurm_normal,1449666770.0,0,652238,,,fastqsanger,1.0,main_w2_handler1,2533166,11126347,False,,5391822.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22364103,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26690816,1449666764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 13:12:53.578684,74936.0,6.0
2015-10-23 23:49:28.062437,slurm_normal,1445644261.0,0,589953517,,,fastqsanger,1.0,main_w2_handler0,2452362,10708719,False,,4971295.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,21624028,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""ICC""","""""","""RBE_1""","""""","""False""","""LENIENT""",32.0,,25304567,1445644189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-10-23 23:51:04.272172,57352.0,72.0
2015-10-24 01:44:25.588401,slurm_normal,1445651094.0,0,32247479,32246969.0,fastq,fastq,1.0,main_w2_handler1,2483071,10709125,False,,4971973.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg17.len""","""""","""hg17""","""""",1,21709326,21709498.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,25714159,1445651085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-10-24 01:44:59.225525,71408.0,9.0
2015-05-14 18:02:06.547140,slurm_normal,1431626553.0,0,4377708,4377708.0,fastq,fastq,1.0,main_w2_handler0,2297663,9473957,False,,3797983.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""Homo_sapiens_nuHg19_mtrCRS""","""""",1,19711811,19711811.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""B1_s18""","""""","""False""","""LENIENT""",32.0,,22938899,1431626549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-14 18:02:37.173061,,4.0
2015-05-01 01:00:50.048503,slurm_normal,1430442192.0,0,747644661,,,fastq,1.0,main_w1_handler1,2289653,9372532,False,,3708329.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19530640,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,22812695,1430442068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-01 01:03:16.218994,,124.0
2015-05-01 03:14:54.501259,slurm_normal,1430450361.0,0,324646102,,,fastq,1.0,main_w1_handler0,2289678,9373168,False,,3708859.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19530864,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""LUd12_10""","""""","""LUd12_10""","""""","""False""","""SILENT""",32.0,,22812695,1430450287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-01 03:19:25.654158,,74.0
2015-05-01 03:14:33.364083,slurm_normal,1430450263.0,0,326363736,,,fastq,1.0,main_w1_handler0,2289678,9373167,False,,3708849.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19530847,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""LUd6_15""","""""","""LUd6_15""","""""","""False""","""SILENT""",32.0,,22812695,1430450087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-01 03:17:55.372511,,176.0
2015-05-01 03:15:15.088001,slurm_normal,1430450495.0,0,747644661,,,fastq,1.0,main_w1_handler0,2289678,9373170,False,,3708862.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19530918,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""LUd12_9""","""""","""LUd12_9""","""""","""False""","""SILENT""",32.0,,22812695,1430450376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-01 03:21:41.506298,,119.0
2015-05-01 08:32:21.967859,slurm_normal,1430469501.0,0,1335308046,1336655916.0,fastqillumina,fastqillumina,1.0,main_w2_handler0,2284482,9373878,False,,3709694.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,19491025,19492864.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,22815222,1430469160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-01 08:38:24.670061,29483.0,341.0
2015-06-24 15:36:53.415655,slurm_normal,1435160340.0,0,969539494,,,fastqsanger,1.0,main_w1_handler0,2349160,9725345,False,,4031653,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20107594,,se,"""""","""93""","""0""","""Illumina""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,23657781,1435160279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-06-24 15:39:02.791894,64938.0,61.0
2015-06-24 15:36:54.143687,slurm_normal,1435160417.0,0,1056316334,,,fastqsanger,1.0,main_w1_handler0,2349160,9725346,False,,4031656,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20107595,,se,"""""","""93""","""0""","""Illumina""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,23657781,1435160305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-06-24 15:40:20.522743,64938.0,112.0
2015-06-24 19:53:10.586151,slurm_normal,1435175745.0,0,1056316334,,,fastqsanger,1.0,main_w2_handler0,2349160,9726810,False,,4032913,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20107595,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,23657781,1435175665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-06-24 19:55:49.189033,64938.0,80.0
2015-06-24 20:40:10.453085,slurm_normal,1435178527.0,0,405104452,,,fastqsanger,1.0,main_w1_handler1,2349160,9727005,False,,4033303,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20122816,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,23657781,1435178486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-06-24 20:44:07.045989,64938.0,41.0
2015-05-20 19:12:39.036160,slurm_normal,1432149405.0,0,167105186,167085310.0,fastq,fastq,1.0,main_w2_handler1,2271087,9506570,False,,3827746.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,19296054,19296053.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,23212395,1432149180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-20 19:16:47.982968,58185.0,225.0
2015-06-25 03:05:22.994416,slurm_normal,1435201682.0,0,879461481,793177009.0,fastq,fastq,1.0,main_w2_handler0,2354875,9728780,False,,4035373,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,20125379,20125480.0,pe,"""""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""""","""Todo-Pulpo""","""""","""False""","""LENIENT""",32.0,,23816597,1435201561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-06-25 03:08:04.209017,,121.0
2015-05-21 08:31:25.256325,slurm_normal,1432197151.0,0,740198656,,,fastq,1.0,main_w2_handler1,2312610,9511478,False,,3832676.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,19778809,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,23183868,1432197092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-21 08:32:34.777555,63685.0,59.0
2015-06-25 20:48:38.250254,slurm_normal,1435265361.0,0,329,,,fastqsanger,1.0,main_w2_handler0,2341292,9735704,False,,4041234,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20138877,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,22629320,1435265356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-06-25 20:49:23.870482,37688.0,5.0
2015-05-26 02:46:47.801462,slurm_normal,1432608445.0,0,154688809,,,fastqsanger,1.0,main_w2_handler0,2317116,9532117,False,,3847649.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19809331,,se,"""""","""93""","""0""","""illumina""","""""","""""","""Illumina""","""A""","""""","""RNA_Stoneflies""","""""","""True""","""LENIENT""",32.0,,23254068,1432608418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-26 02:47:28.363480,64033.0,27.0
2015-06-29 16:58:44.985373,slurm_normal,1435597160.0,0,35921509,,,fastq,1.0,main_w2_handler1,2332759,9760123,False,,4063429.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20178679,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,23495504,1435597144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-06-29 16:59:23.249796,,16.0
2015-05-26 14:54:04.672709,slurm_normal,1432652163.0,0,393277017,,,fastq,1.0,main_w1_handler1,2319327,9535908,False,,3850029.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19814317,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,23274051,1432652068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-26 14:56:09.783048,64099.0,95.0
2015-05-26 16:09:39.509712,slurm_normal,1432656621.0,0,393077883,,,fastq,1.0,main_w1_handler0,2319327,9536529,False,,3850663.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19814316,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""A1-1 r1""","""""","""False""","""LENIENT""",32.0,,23274051,1432656591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-26 16:10:28.592485,64099.0,30.0
2015-05-26 16:31:07.724228,slurm_normal,1432657920.0,0,393077883,,,fastq,1.0,main_w1_handler0,2319631,9536879,False,,3851024.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19816341,,se,"""MarA 1-1 R1""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""MarA 1-1""","""""","""False""","""LENIENT""",32.0,,23274051,1432657879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-26 16:32:05.557139,64099.0,41.0
2015-05-26 16:42:04.756796,slurm_normal,1432658597.0,0,393277017,,,fastq,1.0,main_w2_handler1,2319631,9536989,False,,3851185.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,19816370,,se,"""MarA 1-1 R2""","""93""","""0""","""""","""""","""0""","""Standard""","""A""","""""","""MarA 1-1""","""""","""False""","""LENIENT""",32.0,,23274051,1432658535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-05-26 16:43:21.938543,64099.0,62.0
