chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,guide_gff,guide_gff_filetype,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.guide.__current_case__,parameters.guide.guide_gff.values,parameters.guide.input_estimation,parameters.guide.output_ballgown,parameters.guide.use_guide,parameters.input_bam.values,parameters.input_bam|__identifier__,parameters.option_set.__current_case__,parameters.option_set.abundance_estimation,parameters.option_set.bdist,parameters.option_set.bundle_fraction,parameters.option_set.disable_trimming,parameters.option_set.fraction,parameters.option_set.min_anchor_cov,parameters.option_set.min_anchor_len,parameters.option_set.min_bundle_cov,parameters.option_set.min_tlen,parameters.option_set.multi_mapping,parameters.option_set.name_prefix,parameters.option_set.omit_sequences,parameters.option_set.options,parameters.option_set.sensitive,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1753732.0,len,2017-02-24 23:46:24.317778,slurm_multi,1487980566.0,0,,6.0,50986819.0,gtf,main_w4_handler2,3000561,15138605,False,,1544282680,bam,9291902,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28453963}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487980364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-24 23:56:09.055814,100426,202.0
1753732.0,len,2017-02-24 23:46:38.911333,slurm_multi,1487981926.0,0,,6.0,50986819.0,gtf,main_w4_handler2,3000561,15138614,False,,1576921253,bam,9292134,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28473200}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487981728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 00:18:48.851289,100426,198.0
1753732.0,len,2017-02-24 22:37:04.713603,slurm_multi,1487976616.0,0,,6.0,139107606.0,gff3,main_w3_handler2,3000561,15138277,False,,1505712743,bam,9291618,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28508657}]",false,false,yes,"[{'src': 'hda', 'id': 28467484}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487976444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-24 22:50:18.221772,100426,172.0
1753732.0,len,2017-02-24 22:35:46.759336,slurm_multi,1487976091.0,0,,6.0,139107606.0,gff3,main_w3_handler2,3000561,15138268,False,,1457681048,bam,9291585,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28508657}]",false,false,yes,"[{'src': 'hda', 'id': 28467409}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487975934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-24 22:41:35.000873,100426,157.0
1753732.0,len,2017-02-24 22:38:22.603365,slurm_multi,1487977163.0,0,,6.0,139107606.0,gff3,main_w3_handler2,3000561,15138285,False,,1576921253,bam,9291658,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28508657}]",false,false,yes,"[{'src': 'hda', 'id': 28473200}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487976984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-24 22:59:25.859966,100426,179.0
1753732.0,len,2017-02-24 22:35:06.217300,slurm_multi,1487976802.0,0,,6.0,139107606.0,gff3,main_w4_handler2,3000561,15138262,False,,1538083948,bam,9291626,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28508657}]",false,false,yes,"[{'src': 'hda', 'id': 28454560}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487976621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-24 22:53:31.247668,100426,181.0
1753732.0,len,2017-02-24 23:46:40.385905,slurm_multi,1487982108.0,0,,6.0,50986819.0,gtf,main_w3_handler2,3000561,15138615,False,,1401212862,bam,9292175,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28473248}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487981933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 00:21:53.047812,100426,175.0
1753732.0,len,2017-02-24 23:46:34.707392,slurm_multi,1487981527.0,0,,6.0,50986819.0,gtf,main_w3_handler2,3000561,15138611,False,,1449062958,bam,9292106,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28467472}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487981343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 00:12:11.407277,100426,184.0
1753732.0,len,2017-02-24 23:46:30.140958,slurm_multi,1487980353.0,0,,6.0,50986819.0,gtf,main_w3_handler2,3000561,15138608,False,,1419476591,bam,9291880,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28467401}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487980181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-24 23:52:37.480957,100426,172.0
1753732.0,len,2017-02-24 23:46:35.922207,slurm_multi,1487981335.0,0,,6.0,50986819.0,gtf,main_w4_handler2,3000561,15138612,False,,1505712743,bam,9292094,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28467484}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487981146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 00:08:59.057147,100426,189.0
1753732.0,len,2017-02-24 23:46:37.682040,slurm_multi,1487981720.0,0,,6.0,50986819.0,gtf,main_w4_handler2,3000561,15138613,False,,1412777544,bam,9292120,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28473190}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487981536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 00:15:22.965144,100426,184.0
1753732.0,len,2017-02-24 23:46:23.493966,slurm_multi,1487980170.0,0,,6.0,50986819.0,gtf,main_w4_handler2,3000561,15138604,False,,1399896814,bam,9291865,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28450356}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487979990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-24 23:49:35.186477,100426,180.0
1753732.0,len,2017-02-24 23:46:31.810384,slurm_multi,1487980933.0,0,,6.0,50986819.0,gtf,main_w3_handler2,3000561,15138609,False,,1457681048,bam,9292023,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28467409}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487980768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 00:02:17.181201,100426,165.0
1753732.0,len,2017-02-24 23:46:28.205541,slurm_multi,1487980952.0,0,,6.0,50986819.0,gtf,main_w4_handler2,3000561,15138607,False,,1538083948,bam,9292022,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28454560}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487980766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 00:02:36.881553,100426,186.0
1753732.0,len,2017-02-24 23:46:26.538962,slurm_multi,1487980759.0,0,,6.0,50986819.0,gtf,main_w4_handler2,3000561,15138606,False,,1580279214,bam,9291960,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/main/files/018/926/dataset_18926285.dat""","""?""",1,"[{'src': 'hda', 'id': 28509445}]",true,true,yes,"[{'src': 'hda', 'id': 28454554}]",,0,,,,,,,,,,,,,default,,32.0,,36209809.0,1487980574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-24 23:59:21.779900,100426,185.0
,,2017-02-26 07:29:58.188612,slurm_multi,1488094419.0,0,,6.0,,,main_w3_handler2,2956611,15145591,False,,226940058,bam,9298156,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520456}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488094406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 07:33:41.214500,91355,13.0
,,2017-02-25 03:38:46.152059,slurm_multi,1487994192.0,0,,6.0,,,main_w4_handler2,2956611,15139633,False,,1178973204,bam,9292871,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28511118}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1487994163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 03:43:14.307444,91355,29.0
,,2017-02-25 03:38:47.551825,slurm_multi,1487994262.0,0,,6.0,,,main_w4_handler2,2956611,15139635,False,,1178986338,bam,9292874,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28511120}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1487994233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 03:44:23.903345,91355,29.0
,,2017-02-25 03:38:45.193787,slurm_multi,1487993992.0,0,,6.0,,,main_w3_handler2,2956611,15139631,False,,1178968038,bam,9292850,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28511116}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1487993963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 03:39:53.323371,91355,29.0
,,2017-02-25 03:38:49.210505,slurm_multi,1487994093.0,0,,6.0,,,main_w3_handler2,2956611,15139639,False,,1178618702,bam,9292863,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28511124}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1487994063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 03:41:34.556753,91355,30.0
,,2017-02-25 03:38:50.080737,slurm_multi,1487994126.0,0,,6.0,,,main_w3_handler2,2956611,15139641,False,,1178852462,bam,9292866,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28511126}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1487994098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 03:42:08.778425,91355,28.0
,,2017-02-25 03:38:48.849784,slurm_multi,1487994059.0,0,,6.0,,,main_w3_handler2,2956611,15139638,False,,1178993439,bam,9292861,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28511123}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1487994030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 03:41:00.413054,91355,29.0
,,2017-02-25 03:38:44.704299,slurm_multi,1487993959.0,0,,6.0,,,main_w4_handler2,2956611,15139630,False,,1179126234,bam,9292848,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28511115}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1487993930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 03:39:21.036240,91355,29.0
,,2017-02-25 03:38:47.985770,slurm_multi,1487994297.0,0,,6.0,,,main_w4_handler2,2956611,15139636,False,,1178675208,bam,9292878,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28511121}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1487994267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 03:44:58.262482,91355,30.0
,,2017-02-26 07:29:58.689885,slurm_multi,1488094340.0,0,,6.0,,,main_w4_handler2,2956611,15145592,False,,226961571,bam,9298152,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520457}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488094327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 07:32:24.393486,91355,13.0
,,2017-02-25 16:35:32.765689,slurm_multi,1488044272.0,0,,6.0,50621.0,gff3,main_w4_handler2,3010264,15143081,False,,383454531,bam,9296159,slurm,,132111800.0,corral-repl,,0,no,,"""66426ec8fb7811e693c6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,"[{'src': 'hda', 'id': 28516750}]",false,true,yes,"[{'src': 'hda', 'id': 28516768}]",,1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,true,32.0,,,1488044257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 17:37:55.752725,94580,15.0
,,2017-02-25 16:35:30.460237,slurm_multi,1488044180.0,0,,6.0,79097.0,gff3,main_w4_handler2,3010264,15143079,False,,383454531,bam,9296152,slurm,,132112168.0,corral-repl,,0,no,,"""66426ec8fb7811e693c6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,"[{'src': 'hda', 'id': 28516747}]",false,true,yes,"[{'src': 'hda', 'id': 28516768}]",,1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,true,32.0,,,1488044165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 17:36:23.237007,94580,15.0
,,2017-02-25 16:35:31.495628,slurm_multi,1488044203.0,0,,6.0,91640.0,gff3,main_w4_handler2,3010264,15143080,False,,383454531,bam,9296155,slurm,,132112168.0,corral-repl,,0,no,,"""66426ec8fb7811e693c6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,"[{'src': 'hda', 'id': 28516748}]",false,true,yes,"[{'src': 'hda', 'id': 28516768}]",,1,true,50,0.95,false,0.15,1,10,2,200,false,STRG,,advanced,true,32.0,,,1488044190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-25 17:36:47.991427,94580,13.0
,,2017-02-26 20:47:54.541765,slurm_multi,1488142287.0,0,,6.0,,,main_w4_handler2,2956611,15148611,False,,602119493,bam,9300934,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520829}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488142268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 20:51:32.965075,91355,19.0
,,2017-02-26 20:45:32.513651,slurm_multi,1488141959.0,0,,6.0,,,main_w4_handler2,2956611,15148589,False,,227892518,bam,9300904,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520436}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488141944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 20:46:02.716523,91355,15.0
,,2017-02-26 06:29:52.818941,slurm_multi,1488090837.0,0,,6.0,,,main_w4_handler2,2956611,15145429,False,,616113529,bam,9298027,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520277}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:33:59.349389,91355,21.0
,,2017-02-26 06:29:50.647856,slurm_multi,1488090785.0,0,,6.0,,,main_w4_handler2,2956611,15145424,False,,613311810,bam,9298023,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520272}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:33:06.846325,91355,19.0
,,2017-04-04 08:13:17.695298,slurm_multi,1491297174.0,0,,6.0,,,main_w3_handler2,2956607,15479950,False,,4610244888,bam,9608980,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 29057597}]",,0,,,,,,,,,,,,,default,,32.0,,36668529.0,1491297063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-04-04 09:13:12.398946,72283,111.0
,,2017-02-26 06:29:51.953433,slurm_multi,1488090664.0,0,,6.0,,,main_w3_handler2,2956611,15145427,False,,613321963,bam,9298016,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520275}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:31:05.232977,91355,19.0
,,2017-02-26 06:29:53.220469,slurm_multi,1488090711.0,0,,6.0,,,main_w3_handler2,2956611,15145430,False,,613345352,bam,9298019,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520278}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:31:52.686146,91355,18.0
,,2017-02-26 07:29:56.192810,slurm_multi,1488094304.0,0,,6.0,,,main_w3_handler2,2956611,15145586,False,,227094277,bam,9298150,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520451}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488094291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 07:31:45.142079,91355,13.0
,,2017-02-26 06:29:48.988248,slurm_multi,1488090642.0,0,,6.0,,,main_w4_handler2,2956611,15145421,False,,613401702,bam,9298014,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520269}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:30:43.672399,91355,19.0
,,2017-02-26 06:29:53.651357,slurm_multi,1488090863.0,0,,6.0,,,main_w4_handler2,2956611,15145431,False,,613313955,bam,9298030,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520279}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:34:25.602234,91355,20.0
,,2017-02-26 06:29:54.085811,slurm_multi,1488090888.0,0,,6.0,,,main_w4_handler2,2956611,15145432,False,,613365473,bam,9298031,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520280}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:34:49.320881,91355,20.0
,,2017-02-26 06:29:50.072371,slurm_multi,1488090761.0,0,,6.0,,,main_w4_handler2,2956611,15145423,False,,613425016,bam,9298021,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520271}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:32:43.338989,91355,20.0
,,2017-02-26 06:29:49.493845,slurm_multi,1488090735.0,0,,6.0,,,main_w4_handler2,2956611,15145422,False,,613370662,bam,9298020,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520270}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:32:16.211626,91355,20.0
,,2017-02-26 06:29:52.375105,slurm_multi,1488090689.0,0,,6.0,,,main_w3_handler2,2956611,15145428,False,,613362222,bam,9298017,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520276}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:31:30.511495,91355,20.0
,,2017-02-26 06:29:51.091269,slurm_multi,1488090615.0,0,,6.0,,,main_w3_handler2,2956611,15145425,False,,613356471,bam,9298012,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520273}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:30:16.946794,91355,19.0
,,2017-02-26 06:29:51.552088,slurm_multi,1488090810.0,0,,6.0,,,main_w4_handler2,2956611,15145426,False,,613418813,bam,9298026,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520274}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488090790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 06:33:32.083965,91355,20.0
,,2017-02-26 07:29:55.760593,slurm_multi,1488094266.0,0,,6.0,,,main_w3_handler2,2956611,15145585,False,,226889617,bam,9298148,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520450}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488094253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 07:31:07.813732,91355,13.0
,,2017-02-26 07:29:57.786779,slurm_multi,1488094399.0,0,,6.0,,,main_w3_handler2,2956611,15145590,False,,226973683,bam,9298155,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,no,"[{'src': 'hda', 'id': 28520455}]",,0,,,,,,,,,,,,,default,,32.0,,36097043.0,1488094386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3,1.2.3,,2017-02-26 07:33:21.237896,91355,13.0
