chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.font_size,parameters.input,parameters.input.values,parameters.max_leaves,parameters.max_tree_level,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-25 00:18:41.392148,rodeo_normal,1427242737.0,0,1.0,main_w1_handler1,2243871,9028898,False,,3585105,taxonomy,3314132.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",18981898,,"""0""","""8""",32.0,,21930127.0,1427242733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-25 00:18:58.066969,61234.0,4.0
,,2015-03-30 14:59:55.961957,rodeo_normal,1427727613.0,0,1.0,main_w2_handler0,2238665,9087374,False,,515575,taxonomy,3372773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19064635,,"""0""","""18""",32.0,,22037050.0,1427727609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-30 15:00:15.838838,47291.0,4.0
,,2015-03-30 20:31:26.213433,rodeo_normal,1427747505.0,0,1.0,main_w1_handler1,2250253,9093473,False,,6771207,taxonomy,3377568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19071918,,"""0""","""8""",32.0,,21995824.0,1427747501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-30 20:31:47.052874,61141.0,4.0
,,2015-06-19 14:24:45.142146,slurm_normal,1434723947.0,0,1.0,main_w2_handler0,2349047,9692867,False,,23840,taxonomy,4001747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20070253,,"""0""","""8""",32.0,,23722634.0,1434723943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-19 14:25:51.711477,65006.0,4.0
,,2015-03-30 23:15:18.372611,rodeo_normal,1427757376.0,0,1.0,main_w2_handler0,2251199,9094671,False,,3860327,taxonomy,3380043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19073708,,"""0""","""8""",32.0,,22123902.0,1427757372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-30 23:16:21.342035,61587.0,4.0
,,2015-03-31 00:48:01.502285,rodeo_normal,1427762895.0,0,1.0,main_w1_handler1,2251197,9095123,False,,3585105,taxonomy,3381198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19074958,,"""0""","""8""",32.0,,22129830.0,1427762891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-31 00:48:17.369183,61598.0,4.0
,,2015-03-31 04:11:30.680462,rodeo_normal,1427775111.0,0,1.0,main_w2_handler1,2254698,9098068,False,,240178,taxonomy,3384058.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19078692,,"""0""","""8""",32.0,,22131714.0,1427775107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-31 04:11:56.840592,61746.0,4.0
,,2015-03-31 12:58:46.746636,rodeo_normal,1427808175.0,0,1.0,main_w1_handler0,2229391,9101156,False,,18584415,taxonomy,3387513.roundup,slurm,,132112168.0,corral-repl,,"""a99fe50ed7a511e4a534005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19083568,,"""0""","""8""",32.0,,21616657.0,1427808169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-31 13:22:56.503049,60620.0,6.0
,,2015-03-31 16:27:24.104816,rodeo_normal,1427819299.0,0,1.0,main_w1_handler0,2226089,9102833,False,,1678146835,taxonomy,3388944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19085678,,"""0""","""20""",32.0,,21736863.0,1427819256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-31 16:28:22.017417,33259.0,43.0
,,2015-03-31 20:15:08.608228,rodeo_normal,1427833244.0,0,1.0,main_w1_handler1,2250248,9105996,False,,3501857,taxonomy,3391347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19092038,,"""0""","""18""",32.0,,22180121.0,1427833241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-31 20:20:51.566507,60266.0,3.0
,,2015-03-31 20:37:11.291321,rodeo_normal,1427834345.0,0,1.0,main_w1_handler0,2229391,9106352,False,,113132,taxonomy,3391652.roundup,slurm,,132112168.0,corral-repl,,"""b3160fa6d7e511e4b995005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19092501,,"""0""","""8""",32.0,,21616657.0,1427834341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-31 20:39:19.193708,60620.0,4.0
,,2015-03-31 21:03:38.743299,rodeo_normal,1427837815.0,0,1.0,main_w1_handler0,2251215,9106612,False,,3585105,taxonomy,3392207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19092863,,"""0""","""8""",32.0,,22183205.0,1427837807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-31 21:36:59.616310,61585.0,8.0
,,2015-04-01 01:20:59.586653,rodeo_normal,1427851320.0,0,1.0,main_w2_handler1,2251205,9108155,False,,3585105,taxonomy,3394050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19095130,,"""0""","""8""",32.0,,22187439.0,1427851316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 01:22:03.356678,61593.0,4.0
,,2015-04-01 01:43:56.089000,rodeo_normal,1427852656.0,0,1.0,main_w1_handler1,2251253,9108224,False,,4545,taxonomy,3394203.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19095223,,"""0""","""0""",32.0,,22187431.0,1427852653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 01:44:19.556347,61594.0,3.0
,,2015-04-01 01:54:53.130732,rodeo_normal,1427853310.0,0,1.0,main_w1_handler0,2251253,9108475,False,,4545,taxonomy,3394295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19095223,,"""0""","""1""",32.0,,22187431.0,1427853307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 01:55:14.788977,61594.0,3.0
,,2015-04-01 01:58:43.938609,rodeo_normal,1427853540.0,0,1.0,main_w1_handler0,2254683,9108495,False,,3860327,taxonomy,3394320.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19095710,,"""0""","""8""",32.0,,22132655.0,1427853535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 01:59:04.345634,61596.0,5.0
,,2015-04-01 02:22:31.752507,rodeo_normal,1427854971.0,0,1.0,main_w1_handler1,2254698,9108808,False,,3302278,taxonomy,3394481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19078592,,"""0""","""2""",32.0,,22131567.0,1427854965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 02:22:53.084088,61746.0,6.0
,,2015-04-01 01:56:19.548515,rodeo_normal,1427853395.0,0,1.0,main_w2_handler0,2251253,9108483,False,,772964,taxonomy,3394304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19095021,,"""0""","""8""",32.0,,22187431.0,1427853389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 01:56:39.046172,61594.0,6.0
,,2015-04-01 02:16:58.139954,rodeo_normal,1427854632.0,0,1.0,main_w1_handler0,2254698,9108780,False,,3055599,taxonomy,3394452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19095264,,"""0""","""2""",32.0,,22131567.0,1427854629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 02:17:13.915510,61746.0,3.0
,,2015-04-01 02:05:02.949984,rodeo_normal,1427853921.0,0,1.0,main_w1_handler1,2254698,9108573,False,,3055599,taxonomy,3394367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19095264,,"""0""","""0""",32.0,,22131567.0,1427853918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 02:05:24.850297,61746.0,3.0
,,2015-04-01 03:00:32.188537,rodeo_normal,1427857250.0,0,1.0,main_w2_handler0,2251200,9109099,False,,3585105,taxonomy,3394660.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19096601,,"""0""","""8""",32.0,,22187477.0,1427857247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 03:00:51.812066,61584.0,3.0
,,2015-04-01 02:15:31.291513,rodeo_normal,1427854549.0,0,1.0,main_w1_handler1,2254698,9108775,False,,76,taxonomy,3394447.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19095796,,"""0""","""5""",32.0,,22131567.0,1427854541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 02:15:52.918480,61746.0,8.0
,,2015-04-01 05:05:23.464150,rodeo_normal,1427864750.0,0,1.0,main_w1_handler1,2251217,9109607,False,,418378268,taxonomy,3395227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19097048,,"""0""","""8""",32.0,,22189155.0,1427864737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-01 05:05:53.056236,61591.0,13.0
,,2015-03-28 13:10:58.439900,rodeo_normal,1427548924.0,0,1.0,main_w2_handler0,2245462,9073167,False,,4702618,taxonomy,3359301.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19044623,,"""0""","""8""",32.0,,21955576.0,1427548921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-28 13:22:08.862921,16257.0,3.0
,,2015-03-28 15:31:09.788777,rodeo_normal,1427556691.0,0,1.0,main_w2_handler0,2251209,9073602,False,,3585105,taxonomy,3359745.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19045480,,"""0""","""8""",32.0,,22092959.0,1427556685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-28 15:31:34.489579,61599.0,6.0
,,2015-03-28 16:39:56.133466,rodeo_normal,1427560810.0,0,1.0,main_w2_handler0,2251185,9073772,False,,3585105,taxonomy,3359994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19045849,,"""0""","""8""",32.0,,22093352.0,1427560806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-28 16:40:13.129508,61602.0,4.0
,,2015-03-28 18:08:20.571498,rodeo_normal,1427566855.0,0,1.0,main_w1_handler1,2251218,9074102,False,,3585105,taxonomy,3360329.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19046245,,"""0""","""8""",32.0,,22094044.0,1427566852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-28 18:20:58.088051,61592.0,3.0
,,2015-03-29 01:28:36.639111,rodeo_normal,1427592589.0,0,1.0,main_w1_handler1,2251173,9075495,False,,3585105,taxonomy,3361935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19048282,,"""0""","""8""",32.0,,22098206.0,1427592572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-29 01:29:51.449048,61588.0,17.0
,,2015-09-15 12:28:11.923639,slurm_normal,1442320858.0,0,1.0,main_w2_handler0,2439344,10323072,False,,28979,taxonomy,4607087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21116071,,"""0""","""8""",32.0,,23847502.0,1442320853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-15 12:41:00.354526,27148.0,5.0
,,2015-03-29 14:06:54.771248,rodeo_normal,1427638870.0,0,1.0,main_w2_handler0,2251188,9076739,False,,3585105,taxonomy,3363097.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19049901,,"""0""","""0""",32.0,,22103532.0,1427638864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-29 14:21:11.310156,61586.0,6.0
,,2015-03-29 21:47:42.029489,rodeo_normal,1427665677.0,0,1.0,main_w1_handler0,2251148,9077813,False,,3585105,taxonomy,3364595.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19051575,,"""0""","""8""",32.0,,22070513.0,1427665672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-29 21:47:58.302444,61601.0,5.0
,,2015-03-29 22:10:45.952569,rodeo_normal,1427667220.0,0,1.0,main_w2_handler1,2251211,9077867,False,,3585105,taxonomy,3364654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19051751,,"""0""","""8""",32.0,,22106690.0,1427667216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-29 22:13:42.412339,61590.0,4.0
,,2015-03-29 22:54:15.605923,rodeo_normal,1427669670.0,0,1.0,main_w2_handler1,2251188,9078023,False,,3585105,taxonomy,3364817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19049901,,"""0""","""8""",32.0,,22103532.0,1427669665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-29 22:54:32.682505,61586.0,5.0
,,2015-03-30 02:13:41.758878,rodeo_normal,1427681639.0,0,1.0,main_w1_handler0,2251207,9078670,False,,3585105,taxonomy,3365451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19052920,,"""0""","""8""",32.0,,22107611.0,1427681634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-30 02:14:00.516910,61597.0,5.0
,,2015-03-30 10:53:23.355138,rodeo_normal,1427714274.0,0,1.0,main_w2_handler0,2234247,9082761,False,,18584415,taxonomy,3369399.roundup,slurm,,132112168.0,corral-repl,,"""f9dd17e8d6ca11e4811b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19059225,,"""0""","""8""",32.0,,21765350.0,1427714270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-03-30 11:18:00.511429,60620.0,4.0
,,2015-04-01 17:04:50.837013,slurm_normal,1427956480.0,0,1.0,main_w1_handler1,2256696,9116315,False,,441422,taxonomy,3406799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19107081,,"""0""","""20""",32.0,,21851647.0,1427956476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-02 06:34:42.613187,35504.0,4.0
,,2015-09-15 13:42:50.787681,slurm_normal,1442325542.0,0,1.0,main_w1_handler1,2216021,10323680,False,,28979,taxonomy,4607734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21116886,,"""0""","""8""",32.0,,25182992.0,1442325538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-15 13:59:06.533786,16506.0,4.0
,,2015-04-06 18:31:45.248732,slurm_normal,1428345117.0,0,1.0,main_w1_handler0,2251260,9151373,False,,3860327,taxonomy,3434152.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19162666,,"""0""","""8""",32.0,,22267257.0,1428345114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-06 18:31:58.360327,61600.0,3.0
,,2015-04-09 20:36:52.205900,slurm_normal,1428663186.0,0,1.0,main_w1_handler1,2265350,9185470,False,,16970455,taxonomy,3473879.roundup,slurm,,132112168.0,corral-repl,,"""2526d51cdef811e48dc8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19213904,,"""0""","""14""",32.0,,22276696.0,1428663182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-10 10:53:09.635766,62008.0,4.0
,,2015-04-07 14:56:29.078205,slurm_normal,1428420014.0,0,1.0,main_w2_handler0,2258096,9159649,False,,6710366,taxonomy,3441628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19175372,,"""0""","""18""",32.0,,22293606.0,1428420010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-07 15:20:25.258066,60266.0,4.0
,,2015-04-09 20:46:41.014156,slurm_normal,1428663246.0,0,1.0,main_w2_handler0,2265366,9185709,False,,1000549,taxonomy,3473886.roundup,slurm,,132112168.0,corral-repl,,"""80f6a1dcdef911e4987b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19214199,,"""0""","""14""",32.0,,22276696.0,1428663242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-10 10:54:13.329481,62008.0,4.0
,,2015-04-07 15:51:17.399278,slurm_normal,1428422774.0,0,1.0,main_w1_handler0,2261563,9160464,False,,13383436,taxonomy,3442510.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19176314,,"""0""","""8""",32.0,,21483405.0,1428422770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-07 16:06:16.554538,60264.0,4.0
,,2015-04-07 18:04:33.861178,slurm_normal,1428429906.0,0,1.0,main_w1_handler1,2251223,9161517,False,,3860327,taxonomy,3443497.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19178219,,"""0""","""8""",32.0,,22287162.0,1428429902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-07 18:05:12.544706,61589.0,4.0
,,2015-04-07 20:37:56.038447,slurm_normal,1428439126.0,0,1.0,main_w1_handler0,2229391,9163415,False,,3131,taxonomy,3444867.roundup,slurm,,132112168.0,corral-repl,,"""f6c8b20add6511e49e11005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19180599,,"""0""","""8""",32.0,,21616657.0,1428439123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-07 20:38:58.743415,60620.0,3.0
,,2015-04-07 20:25:00.953472,slurm_normal,1428438398.0,0,1.0,main_w2_handler0,2229391,9163344,False,,3131,taxonomy,3444796.roundup,slurm,,132112168.0,corral-repl,,"""2740f7f0dd6411e4b1d0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19180503,,"""0""","""8""",32.0,,21616657.0,1428438395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-07 20:26:46.160492,60620.0,3.0
,,2015-04-08 14:33:52.863535,slurm_normal,1428504528.0,0,1.0,main_w2_handler0,2229391,9172081,False,,3653,taxonomy,3452008.roundup,slurm,,132112168.0,corral-repl,,"""42ac81b0ddfc11e4adef005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19192759,,"""0""","""8""",32.0,,21616657.0,1428504523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-08 14:48:54.683131,60620.0,5.0
,,2015-04-08 19:45:02.133647,slurm_normal,1428523324.0,0,1.0,main_w2_handler1,2229391,9174304,False,,27931860,taxonomy,3453938.roundup,slurm,,132112168.0,corral-repl,,"""bbb3e956de2711e4acc1005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19198024,,"""0""","""8""",32.0,,21616657.0,1428523306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-08 20:02:07.329032,60620.0,18.0
,,2015-04-09 06:17:12.966470,slurm_normal,1428560305.0,0,1.0,main_w2_handler1,2263508,9176959,False,,137955,taxonomy,3456709.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19202662,,"""0""","""20""",32.0,,22337285.0,1428560301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-09 06:18:31.192687,34995.0,4.0
,,2015-04-09 13:06:05.817704,slurm_normal,1428584787.0,0,1.0,main_w2_handler0,2264042,9179801,False,,253375,taxonomy,3459124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19201471,,"""0""","""8""",32.0,,22045657.0,1428584783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-09 13:06:28.749686,19436.0,4.0
,,2015-04-09 13:12:12.191299,slurm_normal,1428585824.0,0,1.0,main_w1_handler0,2264042,9179823,False,,253375,taxonomy,3459259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19206529,,"""0""","""8""",32.0,,22045657.0,1428585821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-09 13:23:48.057926,19436.0,3.0
,,2015-04-09 13:37:04.053317,slurm_normal,1428586794.0,0,1.0,main_w1_handler0,2264042,9180223,False,,826654,taxonomy,3459459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19207041,,"""0""","""8""",32.0,,22045657.0,1428586790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-09 13:39:56.825802,19436.0,4.0
,,2015-04-09 14:18:33.915707,slurm_normal,1428590092.0,0,1.0,main_w1_handler0,2263946,9180460,False,,626446551,taxonomy,3459801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19207408,,"""0""","""14""",32.0,,22276696.0,1428590072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-09 14:34:53.970307,62008.0,20.0
,,2015-04-09 18:24:13.965325,slurm_normal,1428603876.0,0,1.0,main_w2_handler1,2247896,9183127,False,,9487691,taxonomy,3464642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19211023,,"""0""","""8""",32.0,,22006660.0,1428603872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-09 18:24:39.908518,61376.0,4.0
,,2015-04-09 20:49:24.721604,slurm_normal,1428682745.0,0,1.0,main_w1_handler0,2265349,9185771,False,,1196317,taxonomy,3477582.roundup,slurm,,132112168.0,corral-repl,,"""e0e8e226def911e4923b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19214268,,"""0""","""14""",32.0,,22276696.0,1428682742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-10 16:19:11.153639,62008.0,3.0
,,2015-04-09 20:11:55.499849,slurm_normal,1428611256.0,0,1.0,main_w2_handler1,2265256,9185307,False,,253375,taxonomy,3466347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19213663,,"""0""","""8""",32.0,,22353950.0,1428611252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-04-09 20:27:40.789744,61525.0,4.0
