create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile_control,infile_control_filetype,infile_treatment,infile_treatment_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bdgcmp_options.__current_case__,parameters.bdgcmp_options.bdgcmp_options_selector,parameters.bdgcmp_options.pseudocount,parameters.chromInfo,parameters.dbkey,parameters.infile_control.values,parameters.infile_treatment.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-11 22:11:23.323700,slurm_normal,1505167949.0,0,,1.0,main_w3_handler1,2944470,16790483,False,66898249,bedgraph,67094519,bedgraph,,10858870.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31188018}]","[{'src': 'hda', 'id': 31188017}]",32.0,,40108324.0,1505167894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-11 22:12:35.772460,97544.0,55.0
2017-09-11 22:11:23.512889,slurm_normal,1505168030.0,0,,1.0,main_w3_handler1,2944470,16790484,False,66873965,bedgraph,66368258,bedgraph,,10858872.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31188020}]","[{'src': 'hda', 'id': 31188019}]",32.0,,40108324.0,1505167963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-11 22:13:57.199364,97544.0,67.0
2017-10-04 15:24:56.723868,slurm_normal,1507131011.0,0,,1.0,main_w3_handler1,2633775,17024465,False,723301681,bedgraph,717457758,bedgraph,,11079853.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31558366}]","[{'src': 'hda', 'id': 31558365}]",32.0,,39790018.0,1507130773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-04 15:30:25.576542,46988.0,238.0
2017-10-04 16:00:07.760497,slurm_normal,1507133392.0,0,,1.0,main_w4_handler0,2636045,17024764,False,616756900,bedgraph,666545031,bedgraph,,11080208.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31559282}]","[{'src': 'hda', 'id': 31559281}]",32.0,,39790018.0,1507133149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-04 16:10:01.439959,46988.0,243.0
2017-10-05 21:47:53.434953,slurm_normal,1507244736.0,0,,1.0,main_w3_handler1,3275834,17035197,False,1109837311,bedgraph,2018201840,bedgraph,,11092359.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31576536}]","[{'src': 'hda', 'id': 31576535}]",32.0,,41050734.0,1507244193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-05 23:05:42.932969,91117.0,543.0
2017-10-04 20:43:06.949957,slurm_normal,1507154419.0,0,,1.0,main_w4_handler0,3275834,17026846,False,702859761,bedgraph,1745753551,bedgraph,,11083029.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31563087}]","[{'src': 'hda', 'id': 31563086}]",32.0,,40334493.0,1507153959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-04 22:00:27.898207,91117.0,460.0
2017-10-04 20:43:16.465063,slurm_normal,1507154965.0,0,,1.0,main_w4_handler0,3275834,17026847,False,810587677,bedgraph,2643292077,bedgraph,,11083061.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31563080}]","[{'src': 'hda', 'id': 31563079}]",32.0,,40334493.0,1507154329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-04 22:09:31.581447,91117.0,636.0
2017-10-04 21:01:28.439018,slurm_normal,1507155761.0,0,,1.0,main_w3_handler0,3275834,17027000,False,906739756,bedgraph,2354029379,bedgraph,,11083143.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31563460}]","[{'src': 'hda', 'id': 31563459}]",32.0,,40334493.0,1507155203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-04 22:22:51.044271,91117.0,558.0
2017-10-05 14:24:09.299613,slurm_normal,1507214430.0,0,,1.0,main_w3_handler1,3188770,17031787,False,2060976470,bedgraph,4003730109,bedgraph,,11088189.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31567297}]","[{'src': 'hda', 'id': 31567296}]",32.0,,41061576.0,1507213495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-05 14:40:44.148279,108718.0,935.0
2017-10-05 19:57:38.502881,slurm_normal,1507233721.0,0,,1.0,main_w4_handler0,2636045,17034490,False,616763627,bedgraph,666548301,bedgraph,,11091226.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31575281}]","[{'src': 'hda', 'id': 31575280}]",32.0,,39790018.0,1507233484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-05 20:02:07.841188,46988.0,237.0
2017-10-05 20:53:27.301538,slurm_normal,1507237479.0,0,,1.0,main_w4_handler1,2633775,17034863,False,723301681,bedgraph,717457758,bedgraph,,11091686.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31575998}]","[{'src': 'hda', 'id': 31575997}]",32.0,,39790018.0,1507237224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-05 21:04:43.292467,46988.0,255.0
2017-10-05 21:19:48.054480,slurm_normal,1507240126.0,0,,1.0,main_w4_handler1,3275834,17035022,False,307681832,bedgraph,694004367,bedgraph,,11091966.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31576277}]","[{'src': 'hda', 'id': 31576276}]",32.0,,41050734.0,1507239946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-05 21:48:49.590391,91117.0,180.0
2017-10-06 00:16:23.234095,slurm_normal,1507250005.0,0,,1.0,main_w3_handler0,2671570,17035855,False,1729448338,bedgraph,1844377283,bedgraph,,11092667.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31577430}]","[{'src': 'hda', 'id': 31577429}]",32.0,,40188732.0,1507248994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-06 00:33:29.343387,82588.0,1011.0
2017-10-06 18:59:03.103047,slurm_normal,1507316621.0,0,,1.0,main_w3_handler0,2633775,17042913,False,723301681,bedgraph,717457758,bedgraph,,11100130.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31587807}]","[{'src': 'hda', 'id': 31587806}]",32.0,,39790018.0,1507316355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-06 19:03:48.127340,46988.0,266.0
2017-10-06 15:48:24.184386,slurm_normal,1507305715.0,0,,1.0,main_w4_handler1,3275834,17041422,False,440920139,bedgraph,1111527191,bedgraph,,11098661.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31586271}]","[{'src': 'hda', 'id': 31586270}]",32.0,,41050734.0,1507305375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-06 16:01:59.553795,91117.0,340.0
2017-10-06 15:48:42.992648,slurm_normal,1507306291.0,0,,1.0,main_w3_handler1,3275834,17041423,False,684688390,bedgraph,1546349599,bedgraph,,11098741.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31586245}]","[{'src': 'hda', 'id': 31586244}]",32.0,,41050734.0,1507305891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-06 16:11:36.494748,91117.0,400.0
2017-10-06 18:40:46.181326,slurm_normal,1507315474.0,0,,1.0,main_w4_handler1,2636045,17042810,False,616756900,bedgraph,666545031,bedgraph,,11100048.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31587748}]","[{'src': 'hda', 'id': 31587747}]",32.0,,39790018.0,1507315251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-06 18:44:38.311729,46988.0,223.0
2017-10-06 23:32:25.873946,slurm_normal,1507334284.0,0,,1.0,main_w4_handler1,2671570,17043986,False,2249069239,bedgraph,3356372299,bedgraph,,11101396.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31590701}]","[{'src': 'hda', 'id': 31590700}]",32.0,,40188732.0,1507332749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-06 23:58:06.655154,82588.0,1535.0
2017-10-07 02:55:27.943809,slurm_normal,1507345253.0,0,,1.0,main_w3_handler1,3273205,17044346,False,458591424,bedgraph,1166374222,bedgraph,,11101858.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31562820}]","[{'src': 'hda', 'id': 31562819}]",32.0,,41105958.0,1507344930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-07 03:00:56.563211,49474.0,323.0
2017-12-20 17:10:19.838265,slurm_normal,1513790149.0,0,,1.0,main_w3_handler1,3032991,17861196,False,110729700,bedgraph,288503800,bedgraph,,11934225,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33022057}]","[{'src': 'hda', 'id': 33022056}]",32.0,,41393874.0,1513789824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-20 17:15:50.434716,102131.0,325.0
2017-12-20 17:45:59.378881,slurm_normal,1513792407.0,0,,1.0,main_w3_handler1,3032991,17861472,False,134136753,bedgraph,309712412,bedgraph,,11934507,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33022277}]","[{'src': 'hda', 'id': 33022276}]",32.0,,41393874.0,1513791965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-20 17:53:28.644755,102131.0,442.0
2017-12-20 18:01:52.891391,slurm_normal,1513793007.0,0,,1.0,main_w3_handler1,3032991,17861588,False,134136753,bedgraph,309712412,bedgraph,,11934652,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33022277}]","[{'src': 'hda', 'id': 33022276}]",32.0,,41393874.0,1513792918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-20 18:03:28.608355,102131.0,89.0
2017-12-20 18:01:25.935546,slurm_normal,1513792951.0,0,,1.0,main_w4_handler0,3032991,17861585,False,110729700,bedgraph,288503800,bedgraph,,11934647,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33022057}]","[{'src': 'hda', 'id': 33022056}]",32.0,,41393874.0,1513792890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-20 18:02:33.701404,102131.0,61.0
2017-12-20 18:10:40.372594,slurm_normal,1513793563.0,0,,1.0,main_w4_handler1,3032991,17861876,False,110729700,bedgraph,288503800,bedgraph,,11934722,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33022057}]","[{'src': 'hda', 'id': 33022056}]",32.0,,41393874.0,1513793447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-20 18:12:48.931606,102131.0,116.0
2017-12-20 18:10:59.786295,slurm_normal,1513793595.0,0,,1.0,main_w3_handler1,3032991,17861918,False,134136753,bedgraph,309712412,bedgraph,,11934724,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33022277}]","[{'src': 'hda', 'id': 33022276}]",32.0,,41393874.0,1513793464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-20 18:13:16.662770,102131.0,131.0
2018-02-22 21:38:50.568290,slurm_normal,1519335573.0,0,7680.0,1.0,main_w4_handler0,3437604,18489461,False,63107162,bedgraph,60365368,bedgraph,,12584785,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34022232}]","[{'src': 'hda', 'id': 34022231}]",32.0,,42881389.0,1519335537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2018-02-22 21:39:35.204462,91117.0,36.0
2017-10-11 15:04:40.722486,slurm_normal,1507734437.0,0,,1.0,main_w4_handler0,3001745,17079322,False,433666630,bedgraph,575315684,bedgraph,,11135084.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31651204}]","[{'src': 'hda', 'id': 31651203}]",32.0,,39790018.0,1507734285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-11 15:07:20.888600,46988.0,152.0
2017-10-12 15:23:31.004713,slurm_normal,1507832204.0,0,,1.0,main_w3_handler1,3278164,17088195,False,525358857,bedgraph,5523916240,bedgraph,,11145271.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31665466}]","[{'src': 'hda', 'id': 31665465}]",32.0,,41050734.0,1507828530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-12 18:16:51.179234,91117.0,3674.0
2017-10-12 15:22:07.339531,slurm_normal,1507837054.0,0,,1.0,main_w4_handler0,3275834,17088179,False,2642730873,bedgraph,5044782628,bedgraph,,11145490.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31665445}]","[{'src': 'hda', 'id': 31665444}]",32.0,,41050734.0,1507829904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-12 19:37:38.237533,91117.0,7150.0
2017-10-13 19:23:21.688009,slurm_normal,1507922781.0,0,,1.0,main_w4_handler1,3001745,17098015,False,473773494,bedgraph,573857939,bedgraph,,11154687.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31683598}]","[{'src': 'hda', 'id': 31683597}]",32.0,,39790018.0,1507922610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-13 19:26:24.469878,46988.0,171.0
2017-10-16 14:54:48.589641,slurm_normal,1508165830.0,0,,1.0,main_w3_handler1,3001745,17113698,False,427917115,bedgraph,574922151,bedgraph,,11170675.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31685316}]","[{'src': 'hda', 'id': 31685315}]",32.0,,39790018.0,1508165691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-16 14:57:11.674292,46988.0,139.0
2018-01-25 18:25:47.137165,slurm_normal,1516904994.0,0,,1.0,main_w3_handler0,2934666,18157100,False,840384865,bedgraph,454897847,bedgraph,,12238345,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33500161}]","[{'src': 'hda', 'id': 33500160}]",32.0,,41648724.0,1516904766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2018-01-25 18:29:56.425681,46988.0,228.0
2017-10-19 19:27:18.431335,slurm_normal,1508441300.0,0,,1.0,main_w3_handler0,3032991,17148732,False,71781715,bedgraph,149377449,bedgraph,,11206538,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31764991}]","[{'src': 'hda', 'id': 31764990}]",32.0,,41393874.0,1508441244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-19 19:28:24.198476,102131.0,56.0
2017-10-19 20:25:49.308014,slurm_normal,1508444903.0,0,,1.0,main_w4_handler1,2982054,17149123,False,122643800,bedgraph,300909914,bedgraph,,11206967,slurm,,132112168.0,corral-repl,,,2,logFE,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31765121}]","[{'src': 'hda', 'id': 31765120}]",32.0,,40013365.0,1508444774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-19 20:28:32.149273,100357.0,129.0
2017-10-19 20:27:31.831357,slurm_normal,1508445002.0,0,,1.0,main_w4_handler1,2982054,17149153,False,122643800,bedgraph,300909914,bedgraph,,11206982,slurm,,132112168.0,corral-repl,,,6,slogLR,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31765121}]","[{'src': 'hda', 'id': 31765120}]",32.0,,40013365.0,1508444918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-19 20:30:13.088036,100357.0,84.0
2017-10-19 20:26:30.515334,slurm_normal,1508444896.0,0,,1.0,main_w4_handler0,2982054,17149145,False,122643800,bedgraph,300909914,bedgraph,,11206973,slurm,,132112168.0,corral-repl,,,1,logLR,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31765121}]","[{'src': 'hda', 'id': 31765120}]",32.0,,40013365.0,1508444819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-19 20:28:23.252289,100357.0,77.0
2017-10-19 20:25:22.117432,slurm_normal,1508444805.0,0,,1.0,main_w3_handler0,2982054,17149112,False,122643800,bedgraph,300909914,bedgraph,,11206962,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31765121}]","[{'src': 'hda', 'id': 31765120}]",32.0,,40013365.0,1508444735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-19 20:26:50.579920,100357.0,70.0
2017-10-19 20:26:09.864415,slurm_normal,1508444925.0,0,,1.0,main_w3_handler1,2982054,17149133,False,122643800,bedgraph,300909914,bedgraph,,11206972,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31765121}]","[{'src': 'hda', 'id': 31765120}]",32.0,,40013365.0,1508444814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-19 20:28:47.487418,100357.0,111.0
2017-10-19 20:24:27.363259,slurm_normal,1508445813.0,0,,1.0,main_w3_handler1,2982054,17149110,False,122643800,bedgraph,300909914,bedgraph,,11206959,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31765121}]","[{'src': 'hda', 'id': 31765120}]",32.0,,40013365.0,1508444673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-19 20:43:35.676795,100357.0,1140.0
2017-10-20 15:09:25.765314,slurm_normal,1508513579.0,0,,1.0,main_w3_handler0,2982054,17155492,False,122643800,bedgraph,300909914,bedgraph,,11213931,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31775972}]","[{'src': 'hda', 'id': 31775971}]",32.0,,40013365.0,1508512192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-20 15:33:02.640994,100357.0,1387.0
