destination_id,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,job_runner_name,memtotal,parameters.analysis_type.algorithmic_options.algorithmic_options_selector,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.io_options.io_options_selector,parameters.analysis_type.scoring_options.scoring_options_selector,parameters.fastq_input.fastq_input_selector,parameters.reference_source.index_a,parameters.reference_source.ref_file,parameters.rg.rg_selector,processor_count,ref_file,ref_file_filetype,overlapping_jobs,runtime
jetstream_tacc_multi,22219017.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,1078.0
jetstream_tacc_multi,24119242.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,1712.0
jetstream_iu_multi,20459848.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,938.0
jetstream_iu_multi,21435184.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,1050.0
jetstream_iu_multi,23332502.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,991.0
jetstream_tacc_multi,22640933.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,906.0
jetstream_iu_multi,22571780.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,1032.0
jetstream_tacc_multi,24074038.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,887.0
jetstream_iu_multi,28376524.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,866.0
jetstream_iu_multi,23776511.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,924.0
jetstream_tacc_multi,19706941.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,956.0
jetstream_tacc_multi,20744646.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,1079.0
reserved_multi,120767940.0,uncompressed,,none,4.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,24.0
reserved_multi,120755483.0,uncompressed,,none,4.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,29.0
jetstream_tacc_multi,21496566.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,906.0
jetstream_tacc_multi,24259813.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,851.0
jetstream_tacc_multi,24226466.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,856.0
jetstream_iu_multi,14271295.0,uncompressed,14273951.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg38,set,10.0,,none,0,49.0
jetstream_iu_multi,285282339.0,uncompressed,230765717.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,4474636.0,uncompressed,0,77.0
jetstream_iu_multi,30424987.0,uncompressed,30424987.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg38,set,10.0,,none,0,115.0
jetstream_tacc_multi,285282339.0,uncompressed,230765717.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,paired,auto,,do_not_set,10.0,4474636.0,uncompressed,0,83.0
jetstream_tacc_multi,218435.0,uncompressed,218435.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,95.0
jetstream_tacc_multi,193026444.0,uncompressed,193026444.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,paired,,eschColi_K12,do_not_set,10.0,,none,0,63.0
jetstream_iu_multi,220192332.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,,hg19,do_not_set,10.0,,none,0,96.0
jetstream_tacc_multi,102702606.0,uncompressed,102702606.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,do_not_set,full,do_not_set,set,paired,auto,,do_not_set,10.0,10673.0,uncompressed,0,31.0
jetstream_tacc_multi,206492498.0,uncompressed,206492498.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,do_not_set,full,do_not_set,set,paired,auto,,do_not_set,10.0,10673.0,uncompressed,0,59.0
jetstream_iu_multi,57281078.0,uncompressed,55044182.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19,do_not_set,10.0,,none,0,13.0
jetstream_tacc_multi,76359763.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,34838560.0,uncompressed,0,43.0
jetstream_tacc_multi,76359763.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,,hg38,do_not_set,10.0,,none,0,242.0
jetstream_tacc_multi,8254080453.0,compressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,,hg19,do_not_set,10.0,,none,0,5935.0
jetstream_tacc_multi,2087777647.0,uncompressed,2090324451.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,paired,auto,,do_not_set,10.0,4411542.0,uncompressed,0,896.0
jetstream_iu_multi,12335487.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,904.0
jetstream_iu_multi,12685035.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,929.0
jetstream_iu_multi,8418402.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,957.0
jetstream_iu_multi,12029064.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,1015.0
jetstream_iu_multi,11058904.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,976.0
jetstream_iu_multi,15817554.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,828.0
jetstream_iu_multi,9670229.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,930.0
jetstream_tacc_multi,11987368.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,896.0
jetstream_iu_multi,12289946.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,1026.0
jetstream_tacc_multi,11092544.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,926.0
jetstream_tacc_multi,12453603.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,902.0
jetstream_iu_multi,10023494.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,806.0
jetstream_tacc_multi,8223368.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,868.0
jetstream_iu_multi,13776724.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,992.0
jetstream_iu_multi,14346795.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,950.0
jetstream_iu_multi,10922647.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,1048.0
jetstream_iu_multi,18528701.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,903.0
jetstream_iu_multi,11054529.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,978.0
jetstream_tacc_multi,14091117.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,847.0
jetstream_iu_multi,9804489.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,930.0
jetstream_tacc_multi,17577756.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,876.0
jetstream_tacc_multi,9536267.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,941.0
jetstream_iu_multi,10724560.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,932.0
jetstream_iu_multi,2087777647.0,uncompressed,2090324451.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,4411548.0,uncompressed,0,904.0
jetstream_tacc_multi,10652910.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,882.0
jetstream_tacc_multi,9788249.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,854.0
jetstream_tacc_multi,10344132.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,908.0
jetstream_iu_multi,7472914.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,898.0
jetstream_tacc_multi,36063746.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,449.0,uncompressed,0,11.0
jetstream_tacc_multi,42898934.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,449.0,uncompressed,0,11.0
jetstream_tacc_multi,36826949.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,449.0,uncompressed,0,16.0
jetstream_iu_multi,22623926.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,957.0
jetstream_iu_multi,18287060.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,835714844.0,uncompressed,0,879.0
jetstream_tacc_multi,261473075.0,uncompressed,261473075.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,paired,auto,,do_not_set,10.0,5618.0,uncompressed,0,75.0
jetstream_tacc_multi,41082141.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,449.0,uncompressed,0,13.0
reserved_multi,6643871.0,compressed,7041504.0,compressed,4.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_collection,,hg38,set,32.0,,none,1,186.0
reserved_multi,3545124.0,compressed,3355152.0,compressed,4.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_collection,,hg38,set,32.0,,none,0,175.0
reserved_multi,3545124.0,compressed,3355152.0,compressed,4.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_collection,,hg38,set,32.0,,none,0,172.0
jetstream_iu_multi,71405422.0,uncompressed,122774368.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,eschColi_K12,do_not_set,10.0,,none,0,9.0
jetstream_tacc_multi,122774368.0,uncompressed,71405422.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,paired,,eschColi_K12,do_not_set,10.0,,none,0,12.0
jetstream_iu_multi,9331781545.0,compressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,,hg19,do_not_set,10.0,,none,0,6670.0
jetstream_iu_multi,71405422.0,uncompressed,122774368.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,eschColi_K12,do_not_set,10.0,,none,0,10.0
jetstream_iu_multi,122774368.0,uncompressed,71405422.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,eschColi_K12,do_not_set,10.0,,none,0,8.0
slurm_multi_dynamic_walltime,71405422.0,uncompressed,122774368.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,eschColi_K12,do_not_set,32.0,,none,0,34.0
jetstream_tacc_multi,71405422.0,uncompressed,71405422.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,paired,,eschColi_K12,do_not_set,10.0,,none,0,34.0
jetstream_tacc_multi,122774368.0,uncompressed,122774368.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,paired,,eschColi_K12,do_not_set,10.0,,none,0,90.0
jetstream_iu_multi,589347610.0,uncompressed,589347610.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,set,10.0,20333338.0,uncompressed,0,283.0
jetstream_iu_multi,39734623.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,13.0
jetstream_tacc_multi,95774685.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,62.0
jetstream_tacc_multi,69149955.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,49.0
jetstream_iu_multi,66343881.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,15.0
jetstream_iu_multi,55151742.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,14.0
jetstream_tacc_multi,57225065.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,26.0
jetstream_tacc_multi,56575987.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,28.0
jetstream_tacc_multi,84490087.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717400.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,30.0
jetstream_iu_multi,71697439.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,9510.0,uncompressed,0,18.0
jetstream_tacc_multi,586336351.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717412.0,,illumina,,,single,auto,,do_not_set,10.0,388.0,uncompressed,0,75.0
jetstream_iu_multi,11777674.0,uncompressed,11775298.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,set,10.0,4424.0,uncompressed,0,8.0
jetstream_iu_multi,17774583.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,9.0
jetstream_iu_multi,12746713.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,6.0
slurm_multi_dynamic_walltime,11683262.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,12392.0,uncompressed,0,10.0
slurm_multi_dynamic_walltime,12146679.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,12392.0,uncompressed,0,8.0
jetstream_iu_multi,13939423.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,6.0
jetstream_iu_multi,27292507.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,9.0
slurm_multi_dynamic_walltime,2824448.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,12392.0,uncompressed,0,7.0
jetstream_iu_multi,21501671.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,9.0
slurm_multi_dynamic_walltime,1676602.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,12392.0,uncompressed,0,8.0
jetstream_iu_multi,8169525.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,5.0
jetstream_iu_multi,33719554.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,9.0
jetstream_iu_multi,26487439.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,8.0
slurm_multi_dynamic_walltime,30343.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,12392.0,uncompressed,0,7.0
jetstream_iu_multi,5959117.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,5.0
jetstream_iu_multi,14161080.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,7.0
jetstream_iu_multi,14113171.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,6.0
jetstream_iu_multi,18891539.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,8.0
jetstream_iu_multi,11237969.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,6.0
jetstream_iu_multi,1631951.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,5.0
jetstream_iu_multi,12303632.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,6.0
jetstream_iu_multi,17820171.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,7.0
jetstream_iu_multi,7776316.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,6.0
jetstream_iu_multi,15842126.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,7.0
jetstream_iu_multi,16842617.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,7.0
jetstream_iu_multi,8774565.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,6.0
jetstream_iu_multi,8318446.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,6.0
jetstream_iu_multi,19295669.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,7.0
jetstream_iu_multi,2369924.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,4.0
jetstream_iu_multi,3856330.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,4.0
jetstream_iu_multi,2121378.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,12392.0,uncompressed,0,4.0
