	fastq_input1	fastq_input11	fastq_input11_filetype	fastq_input12	fastq_input12_filetype	fastq_input1_filetype	fastq_input2	fastq_input2_filetype	parameters.analysis_type.algorithmic_options.algorithmic_options_selector	parameters.analysis_type.analysis_type_selector	parameters.analysis_type.io_options.io_options_selector	parameters.analysis_type.scoring_options.A	parameters.analysis_type.scoring_options.B	parameters.analysis_type.scoring_options.E	parameters.analysis_type.scoring_options.O	parameters.analysis_type.scoring_options.U	parameters.analysis_type.scoring_options.scoring_options_selector	parameters.fastq_input.fastq_input_selector	parameters.reference_source.index_a	parameters.reference_source.ref_file	parameters.rg.rg_selector	ref_file	ref_file_filetype	runtime
11489	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	24.0
11490	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	do_not_set		none	32.0
11491	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	55.0
11492	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	do_not_set		none	38.0
11493	36617100.0		none		none	uncompressed		none		illumina								single		hg38	do_not_set		none	52.0
11494	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set_picard		none	28.0
11495	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set_picard		none	34.0
11496	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	set_picard		none	24.0
11497	29636468.0		none		none	uncompressed		none		illumina								single		hg38	do_not_set		none	68.0
11498	4868173271.0		none		none	compressed	4422513251.0	compressed		illumina								paired	auto		do_not_set	37800599.0	uncompressed	7138.0
11499	1812637668.0		none		none	uncompressed	1816245996.0	uncompressed		illumina								paired		mm10	do_not_set		none	5062.0
11500	1786086265.0		none		none	uncompressed	1786912503.0	uncompressed		illumina								paired		mm10	do_not_set		none	5301.0
11501	6208869770.0		none		none	uncompressed	6208869770.0	uncompressed		illumina								paired	auto		do_not_set	162367.0	uncompressed	2716.0
11502	1104535428.0		none		none	uncompressed	1099772456.0	uncompressed		illumina								paired		mm10	do_not_set		none	3537.0
11503	616118963.0		none		none	uncompressed		none		illumina								single		hg38	do_not_set		none	1500.0
11504	1135125006.0		none		none	uncompressed	1135125006.0	uncompressed		illumina								paired		hg19	do_not_set		none	737.0
11505	971087991.0		none		none	uncompressed	948533077.0	uncompressed		illumina								paired		hg19	do_not_set		none	464.0
11506	959035371.0		none		none	uncompressed	932546563.0	uncompressed		illumina								paired		hg19	do_not_set		none	529.0
11507	980956459.0		none		none	uncompressed	963458583.0	uncompressed		illumina								paired		hg19	do_not_set		none	501.0
11508	3682234191.0		none		none	uncompressed	3679246555.0	uncompressed		illumina								paired		hg19	set_picard		none	2220.0
11509	21468391.0		none		none	uncompressed		none		illumina								single		hg38	do_not_set		none	21.0
11510	980956459.0		none		none	uncompressed	963458583.0	uncompressed		illumina								paired		hg19	do_not_set		none	475.0
11511	974779111.0		none		none	uncompressed	954349831.0	uncompressed		illumina								paired		hg19	do_not_set		none	517.0
11512	964384201.0		none		none	uncompressed	940504567.0	uncompressed		illumina								paired		hg19	do_not_set		none	469.0
11513	977700468.0		none		none	uncompressed	957685620.0	uncompressed		illumina								paired		hg19	do_not_set		none	473.0
11514	973025750.0		none		none	uncompressed	952520374.0	uncompressed		illumina								paired		hg19	do_not_set		none	464.0
11515	950833538.0		none		none	uncompressed	923700026.0	uncompressed		illumina								paired		hg19	do_not_set		none	490.0
11516	21076133.0		none		none	uncompressed		none		illumina								single		hg38	do_not_set		none	22.0
11517	966445334.0		none		none	uncompressed	942822360.0	uncompressed		illumina								paired		hg19	do_not_set		none	462.0
11518	969496141.0		none		none	uncompressed	946749349.0	uncompressed		illumina								paired		hg19	do_not_set		none	485.0
11519	960257482.0		none		none	uncompressed	935068884.0	uncompressed		illumina								paired		hg19	do_not_set		none	476.0
11520	952344919.0		none		none	uncompressed	922682361.0	uncompressed		illumina								paired		hg19	do_not_set		none	485.0
11521	545692443.0		none		none	uncompressed	528467561.0	uncompressed		illumina								paired		hg19	do_not_set		none	298.0
11522	972241060.0		none		none	uncompressed	950714138.0	uncompressed		illumina								paired		hg19	do_not_set		none	461.0
11523	963980736.0		none		none	uncompressed	940778878.0	uncompressed		illumina								paired		hg19	do_not_set		none	487.0
11524	966362747.0		none		none	uncompressed	942468373.0	uncompressed		illumina								paired		hg19	do_not_set		none	486.0
11525	979027332.0		none		none	uncompressed	958981638.0	uncompressed		illumina								paired		hg19	do_not_set		none	476.0
11526	968476997.0		none		none	uncompressed	945865641.0	uncompressed		illumina								paired		hg19	do_not_set		none	498.0
11527	967173047.0		none		none	uncompressed	944488737.0	uncompressed		illumina								paired		hg19	do_not_set		none	472.0
11528	20521130.0		none		none	uncompressed		none		illumina								single		hg38	do_not_set		none	20.0
11529	21076133.0		none		none	uncompressed		none		illumina								single		hg38	do_not_set		none	14.0
11530	1944415042.0		none		none	uncompressed	1944415042.0	uncompressed		illumina								paired		hg19	do_not_set		none	790.0
11531	1909267694.0		none		none	uncompressed	1909267694.0	uncompressed		illumina								paired		hg19	do_not_set		none	739.0
11532	944488737.0		none		none	uncompressed	967173047.0	uncompressed		illumina								paired		hg19	do_not_set		none	467.0
11533		731064908.0	compressed	645785471.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	14.0
11534		885305547.0	compressed	778064609.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	14.0
11535		1166209412.0	compressed	1031712305.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	14.0
11536		1215554632.0	compressed	1088353684.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	14.0
11537		10498745.0	compressed	8773095.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	23.0
11538		8419586841.0	uncompressed	8419586841.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	5599.0
11539	4772659.0		none		none	uncompressed	4772659.0	uncompressed		illumina								paired	auto		do_not_set	2500.0	uncompressed	18.0
11540	1650054126.0		none		none	uncompressed	1654374390.0	uncompressed		illumina								paired		mm10	do_not_set		none	5063.0
11541	1692848260.0		none		none	uncompressed	1695463696.0	uncompressed		illumina								paired		mm10	do_not_set		none	2507.0
11542		1293914875.0	compressed	1157263650.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	16.0
11543	1500370462.0		none		none	uncompressed	1496528776.0	uncompressed		illumina								paired		mm10	do_not_set		none	2877.0
11544	1355296737.0		none		none	uncompressed	1362025009.0	uncompressed		illumina								paired		mm10	do_not_set		none	2552.0
11545	778723929.0		none		none	uncompressed	778723929.0	uncompressed	do_not_set	full	set						do_not_set	paired	auto		do_not_set	4540317.0	uncompressed	247.0
11546	958620198.0		none		none	uncompressed		none		illumina								single		hg38	do_not_set		none	16287.0
11547		1110617125.0	compressed	973244463.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	17.0
11548		17543907.0	compressed	14250929.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	35.0
11549	4784685.0		none		none	uncompressed	4784685.0	uncompressed		illumina								paired	auto		do_not_set	2500.0	uncompressed	8.0
11550		43651174.0	compressed	35560152.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	67.0
11551	5697249.0		none		none	uncompressed	5697249.0	uncompressed		illumina								paired	auto		do_not_set	2500.0	uncompressed	8.0
11552		24485497.0	compressed	19737050.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	79.0
11553		38621109.0	compressed	31439316.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	60.0
11554		39193316.0	compressed	32204345.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	79.0
11555	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	do_not_set		none	82.0
11556	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	124.0
11557	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	do_not_set		none	133.0
11558		9332824.0	compressed	7467102.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	26.0
11559		30349065.0	compressed	25246530.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	53.0
11560	12555151193.0		none		none	uncompressed	12063714313.0	uncompressed		illumina								paired		hg19	do_not_set		none	47.0
11561		15728710.0	uncompressed	13061584.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	23.0
11562		40638734.0	compressed	32213835.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	61.0
11563		21546281.0	uncompressed	18391483.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	103.0
11564		26715318.0	uncompressed	19664236.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	20.0
11565	89773174.0		none		none	uncompressed		none	do_not_set	full	do_not_set						do_not_set	single		hg19	do_not_set		none	66.0
11566		13980503.0	compressed	11308054.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	27.0
11567		21139577.0	uncompressed	18555189.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	33.0
11568		27057885.0	uncompressed	25098869.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	18.0
11569		22004279.0	uncompressed	19204235.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	36.0
11570		26407402.0	compressed	21664723.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	44.0
11571		15039478.0	uncompressed	12614308.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	13.0
11572		17011707.0	uncompressed	14552685.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	15.0
11573		16167786.0	uncompressed	12547184.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	69.0
11574		879327058.0	compressed	833307949.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	15.0
11575		22288264.0	uncompressed	18552956.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	101.0
11576		22318880.0	uncompressed	15738748.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	19.0
11577		12557017.0	uncompressed	10540097.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	16.0
11578	1743255286.0		none		none	uncompressed	1743255286.0	uncompressed		illumina								paired		hg38	set		none	746.0
11579	1547496375.0		none		none	uncompressed	1547496375.0	uncompressed		illumina								paired		hg38	set		none	675.0
11580		16503393.0	uncompressed	14538547.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	102.0
11581		12627426.0	uncompressed	10481020.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	22.0
11582		24491290.0	uncompressed	20808554.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	90.0
11583		20702755.0	uncompressed	17638997.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	17.0
11584		21641137.0	uncompressed	17813755.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	17.0
11585		990064636.0	compressed	870785089.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	17.0
11586		24425850.0	uncompressed	21971488.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	40.0
11587		12577249.0	uncompressed	10904745.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	31.0
11588	1858219128.0		none		none	uncompressed	1858219128.0	uncompressed		illumina								paired		hg38	set		none	970.0
11589		23604023.0	uncompressed	18462985.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	19.0
11590		24961453.0	uncompressed	20258745.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	19.0
11591		25808187.0	uncompressed	19356561.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	23.0
11592		13025690.0	uncompressed	11264586.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	16.0
11593		14106755.0	uncompressed	12435749.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	20.0
11594		10448384.0	uncompressed	8520498.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	17.0
11595		23473643.0	uncompressed	17918947.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	17.0
11596		27465764.0	uncompressed	22685188.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	30.0
11597		572112414.0	compressed	475157107.0	compressed	none		none		illumina								paired_collection	auto		do_not_set	4411540.0	uncompressed	905.0
11598		17396930.0	uncompressed	13432668.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	24.0
11599		29566869.0	uncompressed	22831179.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	23.0
11600		18555432.0	uncompressed	15227874.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	16.0
11601		21947999.0	uncompressed	14200695.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	37.0
11602		20232861.0	uncompressed	12802125.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	41.0
11603		28827348.0	uncompressed	18632484.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	18.0
11604		27063565.0	uncompressed	20819073.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	20.0
11605		23134040.0	uncompressed	19303704.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	20.0
11606		17044286.0	uncompressed	13491388.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	25.0
11607		18979892.0	uncompressed	11930396.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	20.0
11608		10392095.0	uncompressed	9620849.0	uncompressed	none		none		illumina								paired_collection		canFam3	set_picard		none	16.0
