create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-25 15:28:20.899812,slurm_normal,,main_w3_handler1,3430314,18512695,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12608826,slurm,,9266728,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34055845}]",0,,,,,no,,43885743,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-25 15:29:46.234313,107319,85.334501
2017-10-27 04:04:47.315254,slurm_normal,,main_w4_handler0,2400273,17236196,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11297116,slurm,,196333082,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31917448}]",0,,,,,no,,41416008,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-27 05:36:44.742388,67372,5517.4271340000005
2017-04-28 20:54:30.707895,slurm_normal,,main_w3_handler1,3091063,15704170,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9816851.roundup,slurm,,102590959,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29400905}]",0,,,,,no,,37639259,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-04-28 21:02:07.187282,93861,456.47938700000003
2018-02-23 10:15:43.348668,slurm_normal,,main_w3_handler1,3251344,18494993,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12590564,slurm,,359607715,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu_r'],,25.0,7.5,black,false,,peak centre,,,yes,descend,region_length,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33981136}]",0,,,,,no,,44058300,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-23 10:19:14.245236,111397,210.896568
2018-02-23 13:20:39.493665,slurm_normal,,main_w3_handler0,3251344,18496258,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12592884,slurm,,151678866,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu_r'],,25.0,7.5,black,false,,peak centre,,,yes,descend,region_length,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34032184}]",0,,,,,no,,44058300,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-23 14:36:24.411397,111397,4544.917732
2017-07-14 19:04:38.525740,slurm_normal,,main_w4_handler1,3157491,16347811,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10413276.roundup,slurm,,1779654,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,2,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30497235}]",0,,,,,no,,39165339,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-14 19:07:08.998343,107740,150.47260300000002
2017-12-21 00:55:47.362995,slurm_normal,,main_w4_handler0,3272817,17865942,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11937923,slurm,,141145535,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33015511}]",0,,,,,no,,40994093,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-21 00:58:10.449990,112576,143.086995
2018-02-13 16:33:39.019265,slurm_normal,,main_w3_handler1,3424658,18367535,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12452132,slurm,,132518739,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33827547}]",1,200,pdf,true,false,yes,,43880927,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-13 16:35:59.017602,117763,139.99833700000002
2017-12-26 22:05:05.294894,slurm_normal,,main_w3_handler1,3359375,17900108,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11974533,slurm,,66120723,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33090164}]",1,300,png,false,false,yes,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-26 22:07:10.667233,55887,125.37233900000001
2017-05-08 07:53:17.972585,slurm_normal,,main_w4_handler0,3101881,15777333,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9883846.roundup,slurm,,11997295,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29512561}]",0,,,,,no,,37827137,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-08 08:00:38.431936,104859,440.459351
2017-08-31 18:27:07.277390,slurm_normal,,main_w3_handler1,2898196,16705918,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10778400.roundup,slurm,,585229703,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31062415}]",1,200,png,false,false,yes,,40079494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-08-31 18:32:16.574736,95123,309.297346
2017-10-27 06:59:37.900818,slurm_normal,,main_w4_handler0,2400273,17236971,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11298033,slurm,,130214726,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31918585}]",0,,,,,no,,41416008,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-27 07:58:04.567603,67372,3506.6667850000003
2017-04-06 20:55:58.773138,slurm_normal,,main_w3_handler0,2006311,15512452,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9638829.roundup,slurm,,982280145,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['YlOrRd'],TES,25.0,7.5,1,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,6,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""","[{'src': 'hda', 'id': 29106151}]",1,200,pdf,false,false,yes,,35506951,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-04-06 20:59:56.628061,42372,237.854923
2017-09-28 19:35:52.900911,slurm_normal,,main_w3_handler0,3100738,16966723,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11034394.roundup,slurm,,71769091,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31469461}]",0,,,,,no,,40897480,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-28 19:38:25.510006,105375,152.609095
2018-01-17 16:31:30.492140,slurm_normal,,main_w4_handler0,3392606,18062421,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12140376,slurm,,854428382,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,,,"""LINC00920 RAP"" H3K27ac H3K27me3 H3K4me1 H3K4me3 RNAPII",yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from center (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33348373}]",0,,,,,no,,43241671,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-17 16:35:06.338427,90306,215.84628700000002
2017-09-16 22:36:30.438845,slurm_normal,,main_w3_handler1,3252896,16845634,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10913118.roundup,slurm,,712989289,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,black,false,,,,,yes,no,max,,1.0,,,,,yes,"plot, heatmap and colorbar",,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31277469}]",0,,,,,no,,39436679,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-17 03:06:50.484831,27830,16220.045986000001
2017-12-06 08:13:34.905598,slurm_normal,,main_w3_handler0,3351944,17714595,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11782258,slurm,,60220382,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32762885}]",1,300,png,false,false,yes,,42446693,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-06 11:57:53.808238,21426,13458.90264
2017-07-14 19:19:02.890816,slurm_normal,,main_w4_handler0,3157491,16347914,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10413365.roundup,slurm,,1779654,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,1,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30497235}]",0,,,,,no,,39165339,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-14 19:21:00.541739,107740,117.650923
2017-07-13 14:34:42.547281,slurm_normal,,main_w3_handler0,3190982,16332202,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10398765.roundup,slurm,,88533587,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,10.0,5.0,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30464327}]",1,600,png,false,false,yes,,38837274,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-13 14:38:58.323111,38813,255.77583
2017-09-09 16:19:38.522160,slurm_normal,,main_w3_handler0,2898196,16779133,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10847416.roundup,slurm,,585229703,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31062415}]",1,200,png,false,false,yes,,40216826,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-09 17:12:46.384455,95123,3187.8622950000004
2017-06-24 21:29:07.239737,slurm_normal,,main_w3_handler1,3151466,16177186,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10252891.roundup,slurm,,15973283,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30142604}]",1,200,png,false,false,yes,,38879017,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-06-24 22:42:19.963844,24123,4392.724107
2017-09-04 09:17:45.809905,slurm_normal,,main_w3_handler0,1796147,16728972,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10797405.roundup,slurm,,213714343,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31087066}]",0,,,,,no,,39545215,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-04 09:20:57.754591,35884,191.94468600000002
2018-02-07 17:28:56.864067,slurm_normal,,main_w4_handler0,2661642,18299826,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12382354,slurm,,42427416,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33705025}]",0,,,,,no,,43380497,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-07 17:32:11.131305,82128,194.26723800000002
2017-11-19 13:53:57.184934,slurm_normal,,main_w4_handler0,3330013,17507788,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11568176,slurm,,499669069,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32393714}]",0,,,,,no,,41934487,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-19 13:56:31.939822,21426,154.75488800000002
2017-09-17 06:09:01.216146,slurm_normal,,main_w4_handler0,3252896,16846534,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10913402.roundup,slurm,,591419000,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,black,false,,,,,yes,descend,max,,0.0,1.0,hclust,,1,no,heatmap and colorbar,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31277470}]",1,200,png,false,false,yes,,39436679,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-17 06:13:40.447147,27830,279.231001
2017-08-03 07:05:20.753511,slurm_normal,,main_w3_handler0,2393221,16495203,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10564704.roundup,slurm,,131428857,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,genes,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30742845}]",0,,,,,no,,39597665,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-08-03 07:08:00.378537,67238,159.62502600000002
