chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.allowOrphans,parameters.biasCorrect,parameters.chromInfo,parameters.dbkey,parameters.fldMean,parameters.fldSD,parameters.geneMap,parameters.geneMap.values,parameters.input_singles|__identifier__,parameters.maxFragLen,parameters.maxReadOcc,parameters.noEffectiveLengthCorrection,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerSize,parameters.refTranscriptSource.ownFile,parameters.refTranscriptSource.ownFile.values,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,parameters.txpAggregationKey,parameters.unsmoothedFLD,parameters.useVBOpt,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-01 02:34:16.962865,slurm_normal,,2687574652.0,sam,main_w1_handler1,2547455,11653353,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1725588905.0,fastq,5912714.roundup,slurm,,corral-repl,5316931,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",22815013,,,"""1000""","""200""","""False""",history,1,21,22814857.0,,0,,,,,22646968.0,,,single,U,"""gene_id""","""False""","""False""",,27971737,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-02-01 02:41:27.729464,75765.0,430.76659900000004
,,2017-05-22 10:15:05.309910,slurm_normal,,,,main_w3_handler1,3119198,15904928,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,207048556.0,fastqsanger,10003271.roundup,slurm,,corral-repl,326418234,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29714062}]",0,,,,,,"[{'src': 'hda', 'id': 29702614}]",,single,U,"""gene_name""","""false""","""false""",,37760713,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-22 10:20:10.422899,85168.0,305.112989
,,2017-02-20 13:10:57.333283,slurm_normal,,,,main_w3_handler0,3002429,15086172,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3357911.0,fastq,3450868.0,fastq,,,9241377.roundup,slurm,,corral-repl,201322807,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 28428514}]",1,,"[{'src': 'hda', 'id': 28428505}]",,"[{'src': 'hda', 'id': 28428504}]",,,I,paired,U,"""gene_id""","""false""","""false""",,36165190,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-02-20 13:25:56.545871,,899.2125880000001
,,2017-02-20 13:10:55.861252,slurm_normal,,,,main_w4_handler0,3002429,15086167,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1107586.0,fastq,727029.0,fastq,,,9241351.roundup,slurm,,corral-repl,201322807,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 28428514}]",1,,"[{'src': 'hda', 'id': 28428499}]",,"[{'src': 'hda', 'id': 28428498}]",,,I,paired,U,"""gene_id""","""false""","""false""",,36165190,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-02-20 13:20:24.297479,,568.436227
,,2017-10-18 18:49:08.677760,slurm_normal,,,,main_w3_handler0,3285518,17135993,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,11150226248.0,fastq,11192823,slurm,,corral-repl,4355882222,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31738399}]",0,,,,,,"[{'src': 'hda', 'id': 31738696}]",,single,U,"""gene_id""","""false""","""false""",,41364721,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-10-18 18:53:26.099036,113570.0,257.42127600000003
,,2016-01-16 16:48:41.333437,slurm_normal,,9013663.0,bed,main_w2_handler0,2532549,11524584,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,5411943918.0,fastq,5792888.roundup,slurm,,corral-repl,4003849230,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10Strains1.len""","""mm10Strains1""","""200""","""80""",22895163,,,"""1000""","""200""","""False""",history,1,21,22920083.0,,0,,,,,22878663.0,,,single,U,"""gene_id""","""False""","""False""",,26668067,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-16 16:54:13.185574,75014.0,331.852137
,,2017-09-09 20:57:42.933873,slurm_normal,,151467494.0,gtf,main_w3_handler0,3060527,16779880,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5173964280.0,fastqsanger,4640320621.0,fastqsanger,,,10848151.roundup,slurm,,corral-repl,190754957,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 29137588}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29137664}]",1,,"[{'src': 'hda', 'id': 29090281}]",,"[{'src': 'hda', 'id': 29090278}]",,,I,paired,U,"""gene_id""","""false""","""false""",,40280098,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-09 21:06:43.616231,94782.0,540.682358
,,2018-02-03 03:11:35.439535,slurm_normal,,,,main_w4_handler0,2550074,18244871,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13402675543.0,fastqsanger,13402675543.0,fastqsanger,,,12324915,slurm,,corral-repl,320210846,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 33613912}]",1,,"[{'src': 'hda', 'id': 33651582}]",,"[{'src': 'hda', 'id': 33651583}]",,,I,paired,U,"""gene_id""","""false""","""false""",,43423590,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-02-03 03:16:29.727003,75575.0,294.28746800000005
,,2017-08-19 07:39:48.127342,slurm_normal,,,,main_w3_handler0,3225056,16613536,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7332886608.0,fastqsanger,7332886608.0,fastqsanger,,,10685414.roundup,slurm,,corral-repl,418208197,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30911705}]",1,,"[{'src': 'hda', 'id': 30914645}]",,"[{'src': 'hda', 'id': 30914647}]",,,I,paired,U,"""gene_id""","""false""","""false""",,39897677,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-19 07:44:01.900263,39611.0,253.77292100000003
,,2017-09-12 18:13:49.388516,slurm_normal,,,,main_w4_handler1,3194506,16797629,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,6616408613.0,fastq,10866479.roundup,slurm,,corral-repl,566359360,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31200716}]",0,,,,,,"[{'src': 'hda', 'id': 31184474}]",,single,U,"""gene_id""","""false""","""false""",,40437549,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-12 18:24:23.157786,108729.0,633.76927
,,2016-09-27 06:12:45.973346,slurm_normal,,92382491.0,gtf,main_w4_handler1,2834360,13951929,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,5542350430.0,fastqsanger,8172716.roundup,slurm,,corral-repl,2708009901,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""200""","""80""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1ac656b469334b9'}]",,"""1000""","""200""","""false""",history,1,17,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab39d094e4859fd1'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507a0f6b6c1aae1ee'}]",,single,U,"""gene_id""","""false""","""false""",,33149969,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-09-27 06:16:48.211760,62858.0,242.238414
,,2016-03-01 22:44:23.587551,slurm_normal,,60824459.0,gtf,main_w2_handler0,2617582,11982832,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8193903758.0,fastqsanger,8061514979.0,fastqsanger,,,6214779.roundup,slurm,,corral-repl,91664510,fasta,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",23574297,,,"""1000""","""200""","""False""",history,1,21,23574296.0,,1,23574290.0,,23574292.0,,,,I,paired,U,"""gene_id""","""False""","""False""",,28620713,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-03-01 23:02:45.277193,57720.0,1101.689642
,,2017-09-12 20:07:17.646357,slurm_normal,,,,main_w3_handler1,3194506,16798636,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,9094030202.0,fastq,10867479.roundup,slurm,,corral-repl,566359360,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31200716}]",0,,,,,,"[{'src': 'hda', 'id': 31184475}]",,single,U,"""gene_id""","""false""","""false""",,40438690,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-12 20:15:24.963020,108729.0,487.316663
,,2018-03-09 03:12:11.185338,slurm_normal,,,,main_w3_handler0,3457255,18666991,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13051109110.0,fastqsanger,13051109110.0,fastqsanger,,,12763225,slurm,,corral-repl,2818033866,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 34311969}]",1,,"[{'src': 'hda', 'id': 34304851}]",,"[{'src': 'hda', 'id': 34304852}]",,,I,paired,U,"""gene_id""","""false""","""false""",,43425835,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-03-09 03:15:04.206530,17286.0,173.021192
,,2017-01-03 21:38:01.985072,slurm_normal,,4718405.0,tabular,main_w3_handler0,2944304,14683535,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,15587048449.0,fastqsanger,8853509.roundup,slurm,,corral-repl,212210845,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""50""","""10""",,"[{'src': 'hda', 'id': 27802590}]",,"""1000""","""20""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27802554}]",0,,,,,,"[{'src': 'hda', 'id': 27793351}]",,single,U,"""gene_id""","""false""","""false""",,35112450,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-03 21:42:14.509156,68538.0,252.52408400000002
,,2016-01-04 03:56:48.412095,slurm_normal,,867699172.0,gtf,main_w1_handler0,1871712,11368831,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,3308648334.0,fastq,5641265.roundup,slurm,,corral-repl,2712085157,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",22698937,,,"""1000""","""200""","""False""",history,1,21,20405333.0,,0,,,,,19943182.0,,,single,U,"""gene_id""","""False""","""False""",,27113991,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-04 04:00:47.609014,47785.0,239.196919
,,2016-06-15 14:14:45.266474,slurm_normal,,,,main_w1_handler0,2539812,13169489,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9008013970.0,fastq,8846212313.0,fastq,,,7353519.roundup,slurm,,corral-repl,361961632,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""1""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5062a00ba3afd48cb'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abc2588100d958dc'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e6dcbd0192bbc73'}]",,,I,paired,U,"""gene_id""","""false""","""true""",,29411905,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-06-15 14:20:17.051794,29285.0,331.78532
,,2017-09-07 18:44:44.046031,slurm_normal,,238695801.0,gtf,main_w4_handler1,3242883,16765650,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10535097837.0,fastq,10535097837.0,fastq,,,10832847.roundup,slurm,,corral-repl,3114696248,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""200""","""80""",,"[{'src': 'hda', 'id': 31150154}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31114058}]",1,,"[{'src': 'hda', 'id': 31150402}]",,"[{'src': 'hda', 'id': 31150402}]",,,I,paired,U,"""gene_id""","""false""","""false""",,40282449,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-07 18:50:53.564066,110951.0,369.518035
,,2017-04-11 16:46:13.403702,slurm_normal,,,,main_w3_handler1,3067427,15557076,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,484373292.0,fastq,9680841.roundup,slurm,,corral-repl,622895176,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29173342}]",0,,,,,,"[{'src': 'hda', 'id': 29173240}]",,single,U,"""gene_id""","""false""","""false""",,37255019,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-04-11 16:55:03.608732,103878.0,530.2050300000001
,,2018-01-26 20:22:29.487314,slurm_normal,,,,main_w4_handler1,3361719,18170593,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13666572365.0,fastqsanger,12771421195.0,fastqsanger,,,12251459,slurm,,corral-repl,126441514,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 33487786}]",1,,"[{'src': 'hda', 'id': 33487745}]",,"[{'src': 'hda', 'id': 33487746}]",,,O,paired,SR,"""gene_id""","""false""","""false""",,43445687,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-01-26 20:34:04.623626,82720.0,695.1363120000001
,,2016-04-22 14:47:27.979498,slurm_normal,,,,main_w1_handler1,2407011,12568850,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30136476979.0,fastq,30136476979.0,fastq,,,6754312.roundup,slurm,,corral-repl,270786754,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54180e3b7f83dfddf'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500d0b764054451b4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c9f4db2b95d0dad'}]",,,I,paired,U,"""gene_id""","""false""","""false""",,29631393,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-04-22 15:58:08.949077,67438.0,4240.9695790000005
,,2015-12-31 03:38:04.731739,slurm_normal,,,,main_w1_handler0,1871712,11352563,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2806218679.0,fastq,5625525.roundup,slurm,,corral-repl,2712085157,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",,,,"""1000""","""200""","""False""",history,1,21,20405333.0,,0,,,,,19943179.0,,,single,U,"""gene_id""","""False""","""False""",,27083614,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2015-12-31 07:10:23.870382,47785.0,12739.138643
,,2017-01-25 20:35:52.876414,slurm_normal,,,,main_w3_handler0,2857907,14871608,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1582340839.0,fastqsanger,9030876.roundup,slurm,,corral-repl,2842837202,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27006642}]",0,,,,,,"[{'src': 'hda', 'id': 27009128}]",,single,U,"""gene_id""","""false""","""false""",,35550241,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-25 20:42:50.463249,68312.0,417.586835
,,2016-06-15 13:24:44.924822,slurm_normal,,,,main_w2_handler1,2539812,13168993,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8392746789.0,fastq,8267116322.0,fastq,,,7353014.roundup,slurm,,corral-repl,361961632,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""1""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5062a00ba3afd48cb'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5274586d53309ab07'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0b5fef4a0fa3790'}]",,,I,paired,U,"""gene_id""","""false""","""true""",,30730493,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-06-15 13:37:00.959822,29285.0,736.0350000000001
,,2016-11-13 15:39:09.849159,slurm_normal,,15005967.0,gff3,main_w4_handler0,2892512,14329625,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",411360483.0,fastqsanger,411194073.0,fastqsanger,,,8543542.roundup,slurm,,corral-repl,12547461,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da2bf4739350d1a0'}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b01e68c881f4faf3'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd6511ac2d7a2f29'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dd121902a32f4cf'}]",,,I,paired,U,"""gene_id""","""false""","""false""",,34226542,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-11-14 19:23:12.379699,64478.0,99842.53054
