create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_control_file,input_control_file1,input_control_file1_filetype,input_control_file2,input_control_file2_filetype,input_control_file3,input_control_file3_filetype,input_control_file4,input_control_file4_filetype,input_control_file_filetype,input_treatment_file,input_treatment_file1,input_treatment_file1_filetype,input_treatment_file2,input_treatment_file2_filetype,input_treatment_file3,input_treatment_file3_filetype,input_treatment_file4,input_treatment_file4_filetype,input_treatment_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.broad_options.__current_case__,parameters.advanced_options.broad_options.broad_cutoff,parameters.advanced_options.broad_options.broad_options_selector,parameters.advanced_options.broad_options.call_summits,parameters.advanced_options.keep_dup_options.__current_case__,parameters.advanced_options.keep_dup_options.keep_dup_options_selector,parameters.advanced_options.llocal,parameters.advanced_options.nolambda,parameters.advanced_options.ratio,parameters.advanced_options.slocal,parameters.advanced_options.to_large,parameters.bampe,parameters.band_width,parameters.chromInfo,parameters.cutoff_options.__current_case__,parameters.cutoff_options.cutoff_options_selector,parameters.cutoff_options.pvalue,parameters.cutoff_options.qvalue,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.input_control_file,parameters.input_control_file.values,parameters.input_treatment_file,parameters.input_treatment_file.values,parameters.nomodel_type.__current_case__,parameters.nomodel_type.extsize,parameters.nomodel_type.nomodel_type_selector,parameters.outputs,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-11-02 03:27:30.029163,slurm_normal,,main_w4_handler0,2450368,14229601,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",563198298.0,563198298.0,bam,,,,,,,bam,870880704,870880704,bam,,,,,,,bam,8439602.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,1285637921,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c50ed2c6c5b2117c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58da601cee4a4f9b6'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,34007145.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-02 03:29:23.487029,70014.0,113.45786600000001
2016-12-29 15:31:27.515379,slurm_normal,,main_w4_handler0,2691824,14663002,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",366460229.0,366460229.0,bam,,,,,,,bam,312310962,312310962,bam,,,,,,,bam,8835888.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/danRer6.len""",1,qvalue,,0.05,"""danRer6""",4,user_defined,0,,"[{'src': 'hda', 'id': 27768607}]",,"[{'src': 'hda', 'id': 27768608}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35110715.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-12-29 15:31:49.947554,52152.0,22.432175
2017-04-05 14:47:24.649875,slurm_normal,,main_w3_handler1,3058695,15495312,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",34536330.0,34536330.0,bam,,,,,,,bam,34536330,34536330,bam,,,,,,,bam,9623057.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",0,pvalue,0.01,,"""?""",4,user_defined,12495682,,"[{'src': 'hda', 'id': 29084026}]",,"[{'src': 'hda', 'id': 29084026}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,37095394.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-05 15:00:57.730772,,813.080897
2016-03-17 03:25:43.520850,slurm_normal,,main_w1_handler2,2633793,12162335,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6379173.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 03:26:48.217844,78551.0,64.696994
2017-01-12 15:58:04.740748,slurm_normal,,main_w4_handler0,2953969,14750523,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,825569254,825569254,bam,,,,,,,bam,8914936.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,3.0,auto,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg18.len""",1,qvalue,,0.05,"""hg18""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27906381}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,34041039.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-12 15:58:53.995211,93619.0,49.254463
2016-03-31 22:51:52.640367,slurm_normal,,main_w2_handler1,2006311,12305534,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2034327659.0,2034327659.0,bam,2064196335.0,bam,,,,,bam,580653778,580653778,bam,,,,,,,bam,6513518.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/bosTau7.len""",1,qvalue,,0.05,"""bosTau7""",0,2451960000,,"""24071946,24071947""",,"""24074949""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28464437.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 22:54:06.560880,42372.0,133.920513
2016-03-16 09:37:43.051969,slurm_normal,,main_w2_handler1,2633793,12150865,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6369395.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",0,2451960000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28995236.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-16 09:43:52.676515,78551.0,369.624546
2017-04-05 15:05:19.184828,slurm_normal,,main_w3_handler1,3058695,15495598,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",113263005.0,113263005.0,bam,,,,,,,bam,34536330,34536330,bam,,,,,,,bam,9623110.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",0,pvalue,0.02,,"""?""",4,user_defined,12495682,,"[{'src': 'hda', 'id': 29084050}]",,"[{'src': 'hda', 'id': 29084026}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,37095394.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-05 15:07:11.335612,,112.150784
2016-10-25 14:30:10.183420,slurm_normal,,main_w3_handler0,2777419,14169814,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",618718119.0,618718119.0,bam,,,,,,,bam,823525522,823525522,bam,,,,,,,bam,8382484.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2781000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57eda4a16fb5cd257'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508a97955589eb232'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,33810564.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-25 14:31:34.582464,80466.0,84.399044
2017-04-03 13:26:34.401543,slurm_normal,,main_w3_handler1,3043569,15471541,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",359513177.0,359513177.0,bam,,,,,,,bam,3033425280,3033425280,bam,,,,,,,bam,9600815.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",0,pvalue,0.05,,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 29044240}]",,"[{'src': 'hda', 'id': 29032055}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,37057113.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-03 13:34:47.297142,102529.0,492.895599
2017-01-20 16:00:17.552915,slurm_normal,,main_w3_handler1,2960108,14830106,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1359929232.0,1359929232.0,sam,,,,,,,sam,1405498484,1405498484,sam,,,,,,,sam,8990465.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,3100000000,,"[{'src': 'hda', 'id': 27985141}]",,"[{'src': 'hda', 'id': 27985145}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35170344.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-20 16:01:11.305738,17286.0,53.75282300000001
2017-01-19 22:19:16.768925,slurm_normal,,main_w3_handler1,2960108,14824548,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2430047386.0,2430047386.0,sam,,,,,,,sam,2528130656,2528130656,sam,,,,,,,sam,8985738.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,5200000000,,"[{'src': 'hda', 'id': 27985122}]",,"[{'src': 'hda', 'id': 27985126}]",1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg""]",,35170344.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-19 22:19:55.800669,17286.0,39.031744
2016-07-21 10:16:41.356798,slurm_normal,,main_w1_handler1,2769773,13460524,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,662033296,662033296,bam,,,,,,,bam,7674869.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/bosTau4.len""",1,qvalue,,0.05,"""bosTau4""",4,user_defined,0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567cca290b30f5937'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,31586084.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-21 10:18:39.344572,87037.0,117.987774
2017-04-03 13:15:26.072346,slurm_normal,,main_w4_handler0,3043569,15471410,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",359513177.0,359513177.0,bam,,,,,,,bam,3033425280,3033425280,bam,,,,,,,bam,9600721.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",0,pvalue,0.05,,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 29044240}]",,"[{'src': 'hda', 'id': 29032055}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,37057113.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-03 13:25:28.923563,102529.0,602.851217
2016-03-17 01:38:08.563780,slurm_normal,,main_w1_handler1,2633793,12161473,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6378473.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 01:39:11.128043,78551.0,62.564263000000004
2016-04-06 15:47:00.275585,slurm_normal,,main_w1_handler1,2659508,12354646,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1277092292.0,1277092292.0,bam,,,,,,,bam,759604984,759604984,bam,,,,,,,bam,6560996.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/mm9.len""",1,qvalue,,0.05,"""mm9""",1,2150570000,,"""24169207""",,"""24169187""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29443283.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-06 20:22:47.543406,72174.0,16547.267821
2016-03-16 13:58:03.470877,slurm_normal,,main_w2_handler0,2633793,12154976,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6371661.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29022670.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-16 13:59:30.596859,78551.0,87.12598200000001
2016-04-01 01:52:30.556142,slurm_normal,,main_w1_handler1,2006311,12306288,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,580653778,580653778,bam,,,,,,,bam,6514158.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/bosTau7.len""",1,qvalue,,0.05,"""bosTau7""",0,2451960000,,,,"""24074949""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28464437.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-01 01:53:33.369779,42372.0,62.81363700000001
2016-03-18 01:13:51.264018,slurm_normal,,main_w1_handler1,2633793,12174219,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6389090.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-18 01:16:46.640485,78551.0,175.37646700000002
2016-03-09 11:15:35.517955,slurm_normal,,main_w2_handler0,2598998,12081945,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6307058.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28846600.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-09 11:16:25.727309,78551.0,50.209354000000005
2016-03-17 04:30:32.116739,slurm_normal,,main_w2_handler1,2633793,12162448,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6379429.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 04:31:50.773029,78551.0,78.65629
2016-10-20 06:23:10.603305,slurm_normal,,main_w4_handler1,2852459,14125984,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3165921629.0,3165921629.0,bam,,,,,,,bam,4249069231,4249069231,bam,,,,,,,bam,8340523.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2354000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c60fc80ad2ffc29'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5460dd2a35c4045d1'}]",1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,33535330.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-20 06:35:21.105100,91763.0,730.501795
2016-11-07 09:20:24.487837,slurm_normal,,main_w3_handler0,2860886,14270948,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",584844880.0,584844880.0,bam,,,,,,,bam,317159654,317159654,bam,,,,,,,bam,8479473.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""true""","""100""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,9000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b5bb0f935e87c47'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580ce5d1a5460fab4'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,34117127.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-07 09:23:40.608265,92550.0,196.120428
2016-11-07 09:15:44.450528,slurm_normal,,main_w4_handler0,2860886,14270868,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",584844880.0,584844880.0,bam,,,,,,,bam,317159654,317159654,bam,,,,,,,bam,8479392.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""true""","""100""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,9000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b5bb0f935e87c47'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580ce5d1a5460fab4'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,34117127.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-07 09:17:07.151814,92550.0,82.70128600000001
2017-01-07 16:17:55.663162,slurm_normal,,main_w4_handler0,2949254,14709118,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535119317,4535119317,bam,,,,,,,bam,8878518.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27841217}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35086785.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-07 16:18:38.567368,97436.0,42.904206
2016-12-14 05:20:43.892366,slurm_normal,,main_w4_handler0,2929398,14571767,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",952992078.0,952992078.0,bam,,,,,,,bam,1115601209,1115601209,bam,,,,,,,bam,8750895.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg38Patch2.len""",1,qvalue,,0.05,"""hg38Patch2""",0,2451960000,,,"[{'src': 'hda', 'id': 27627139}]",,"[{'src': 'hda', 'id': 27627233}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""pdf""]",,34691906.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-12-14 05:21:20.387244,96451.0,36.494878
2016-03-10 10:06:53.240267,slurm_normal,,main_w1_handler0,2598998,12093852,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6318360.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28895701.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-10 10:07:44.711777,78551.0,51.47151
2016-03-17 00:40:30.750510,slurm_normal,,main_w2_handler1,2633793,12161227,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6378149.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 00:41:54.380765,78551.0,83.630255
2016-03-09 11:07:27.526655,slurm_normal,,main_w1_handler0,2598998,12081903,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6307013.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28846600.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-09 11:08:26.625780,78551.0,59.099125
2017-01-07 11:17:46.487579,slurm_normal,,main_w4_handler0,2949226,14708415,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535110490,4535110490,bam,,,,,,,bam,8877936.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""500""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27840793}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35086785.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-07 11:18:30.865531,97436.0,44.377952
2016-10-20 05:54:25.506264,slurm_normal,,main_w3_handler1,2852459,14125689,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3165921629.0,3165921629.0,bam,,,,,,,bam,4249069231,4249069231,bam,,,,,,,bam,8340296.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2354000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c60fc80ad2ffc29'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5460dd2a35c4045d1'}]",1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,33535330.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-20 06:05:10.061599,91763.0,644.555335
2016-03-16 14:25:07.748968,slurm_normal,,main_w1_handler0,2633793,12155324,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,3343835430,3343835430,bam,,,,,,,bam,6372094.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",1,2150570000,,,,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29022670.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-16 14:27:36.304646,78551.0,148.555678
