create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-08-26 18:44:22.435957,slurm_normal_16gb,,main_w1_handler2,2420480,10206226,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29753929.0,bam,,,,,,,,,,,4477474.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""20""","""100""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20918261}]",hg19,,,cached,[],"""False""","""True""",,,,,,24137153,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-27 05:48:00.987900,5254.0,39818.551943000006
2015-09-22 05:38:33.876721,slurm_normal_16gb,,main_w1_handler0,2446875,10379529,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29672339.0,bam,,,,,,,,,,,4660701.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21204136}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""False""","""False""",,,,,,25313824,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-22 05:44:58.679287,69363.0,384.802566
2015-03-24 12:27:54.712051,slurm_normal_single_16gb,,main_w1_handler0,2242091,9022713,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3866802.0,bam,,,,,,,,,,,3308048.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18971782}]",hg19,,,cached,[],"""False""","""False""",,,,,,21898773,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 13:39:07.086874,61109.0,4272.374823
2015-01-30 19:27:18.910668,rodeo_normal,,main_w2_handler1,2189007,8640359,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2425769511.0,bam,,,,,,,,,,,2599488.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18346463}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20606300,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-30 19:32:29.811102,1224.0,310.900434
2015-09-26 12:36:38.351810,slurm_normal_16gb,,main_w2_handler1,2447306,10433258,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752307.0,bam,9633960.0,bam,9805107.0,bam,,,,,,,4711320.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21280728}, {'__index__': 1, 'input_bam': 21280761}, {'__index__': 2, 'input_bam': 21280763}]",hg38,,,cached,[],"""False""","""False""",,,,,,25320602,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-26 12:41:59.245643,18705.0,320.89383300000003
2015-08-02 22:35:19.143689,slurm_normal_16gb,,main_w2_handler1,2398837,10052379,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10127558.0,bam,,,,,,,,,,,4332183.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20668945}]",hg19,,,cached,[],"""True""","""False""",,,,,,24331478,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-03 03:10:45.722389,66978.0,16526.578700000002
2015-03-24 12:27:06.827886,slurm_normal_single_16gb,,main_w2_handler1,2242091,9022708,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3726772.0,bam,,,,,,,,,,,3306504.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18971777}]",hg19,,,cached,[],"""False""","""False""",,,,,,21898773,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-24 12:52:45.424702,61109.0,1538.596816
2015-07-19 20:53:31.585204,slurm_normal_16gb,,main_w1_handler0,2381818,9909858,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",32922906.0,bam,,,,,,,,,,,4198225.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""40""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20423742}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24214065,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-19 20:58:25.321961,66478.0,293.736757
2015-09-09 08:36:08.994456,slurm_normal_16gb,,main_w1_handler1,2432627,10283317,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17783566.0,bam,,,,,,,,,,,4568908.roundup,slurm,,corral-repl,,"""d0865e5856cd11e59e04005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21053238}]",hg19,,,cached,[],"""False""","""False""",,,,,,24887549,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-09 08:46:37.139941,54854.0,628.145485
2015-08-30 04:01:04.157288,slurm_normal_16gb,,main_w1_handler1,2421094,10223862,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33037696.0,bam,,,,,,,,,,,4496053.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20924627}]",12931,,,cached,[],"""False""","""False""",,,,,,24529498,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-30 08:39:00.077803,67450.0,16675.920515
2015-09-09 05:50:46.671132,slurm_normal_16gb,,main_w1_handler2,2432627,10282079,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",73837012.0,bam,,,,,,,,,,,4567781.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21051242}]",hg19,,,cached,[],"""False""","""False""",,,,,,24887549,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-09 06:01:43.574553,54854.0,656.9034210000001
2015-07-19 20:59:43.054774,slurm_normal_16gb,,main_w1_handler0,2381818,9909920,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10410672.0,bam,,,,,,,,,,,4198263.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""40""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20423271}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24214065,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-19 21:02:26.436998,66478.0,163.382224
2015-09-14 09:04:08.534568,slurm_normal_16gb,,main_w1_handler0,2438103,10313914,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10410276.0,bam,13938800.0,bam,,,,,,,,,4598480.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21102328}, {'__index__': 1, 'input_bam': 21102327}]",hg19,,,cached,[],"""False""","""False""",,,,,,25162891,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-14 09:10:16.783410,68202.0,368.248842
2015-09-22 17:32:00.467923,slurm_normal_16gb,,main_w1_handler2,2423595,10383854,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8273871.0,bam,8273863.0,bam,8273869.0,bam,,,,,,,4665343.roundup,slurm,,corral-repl,,"""cb187ad2614f11e5a060005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21210790}, {'__index__': 1, 'input_bam': 21210791}, {'__index__': 2, 'input_bam': 21210792}]",,UnvalidatedValue,hg19,cached,[],"""False""","""False""",,,,,,24835722,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-22 21:09:05.229135,68176.0,13024.761212000001
2016-02-10 13:03:50.844315,slurm_normal_16gb,,main_w1_handler2,2595108,11773687,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18324157.0,bam,,,,,,,,,,,6029245.roundup,slurm,,corral-repl,,"""b1d98686cff611e58e68005056a51846""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23275257}]",hg19,,,cached,[],"""True""","""True""",,,,,,27550817,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-02-10 20:02:03.128727,77098.0,25092.284412
2015-07-26 05:42:11.075950,slurm_normal_16gb,,main_w1_handler1,2390244,9990460,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20071957.0,bam,,,,,,,,,,,4276708.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20555474}]",hg19,,,cached,[],"""False""","""False""",,,,,,24315105,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 17:33:26.366071,66516.0,42675.290121000005
2015-07-24 11:16:28.297676,slurm_normal_16gb,,main_w2_handler1,2387107,9964637,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",78345021.0,bam,,,,,,,,,,,4248978.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""40""","""40""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 20513269}]",20501271,,,history,[],"""False""","""False""",3157608038.0,fasta,,,,24167895,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 11:31:20.645317,66280.0,892.3476410000001
2015-09-21 19:39:31.093094,reserved_16gb,,main_w1_handler2,2446594,10375750,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33014133.0,bam,,,,,,,,,,,4656840.roundup,slurm,,corral-repl,,,1,advanced,uint16,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21198285}]",hg38,,,cached,[],"""False""","""False""",,,,,,25309584,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-21 19:41:52.863520,5254.0,141.77042600000001
2015-07-24 05:49:22.247642,slurm_normal_16gb,,main_w1_handler0,2387758,9962305,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",32303256.0,bam,,,,,,,,,,,4246895.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510470}]",hg19,,,cached,[],"""True""","""True""",,,,,,24282885,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 10:47:29.179205,66780.0,17886.931563000002
2015-02-03 07:01:44.188697,slurm_normal_single_16gb,,main_w1_handler0,2187780,8654871,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7195.0,bam,,,,,,,,,,,2627240.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18393446}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20733196,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-03 07:03:10.498955,38604.0,86.310258
2015-06-06 11:27:43.349260,slurm_normal_16gb,,main_w1_handler1,2297563,9607972,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",69661577.0,bam,,,,,,,,,,,3919314.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""100""","""2""",0.0,"[{'__index__': 0, 'input_bam': 19665102}]",hg19,,,cached,[],"""False""","""True""",,,,,,23417803,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-06-06 11:36:33.135256,7948.0,529.7859960000001
2015-01-29 16:37:19.973198,rodeo_normal,,main_w1_handler0,2176172,8631471,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1371988110.0,bam,,,,,,,,,,,870419.rodeo,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 18316694}]",18258696,,,history,[],"""False""","""False""",3199905909.0,fasta,,,,20424153,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-29 16:38:36.787707,17286.0,76.814509
2015-02-13 11:17:01.983632,slurm_normal_single_16gb,,main_w2_handler1,2182500,8719390,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12756417511.0,bam,,,,,,,,,,,2747618.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/danRer7.len""",,"""danRer7""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18325723}]",danRer7,,,cached,[],"""False""","""False""",,,,,,20675439,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-13 12:14:31.454472,58711.0,3449.4708400000004
2017-03-13 02:47:07.457885,slurm_normal_dynamic_mem,,main_w4_handler0,3028655,15277277,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,,,9421901.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28729573}]}}]",12931,,,cached,[],"""false""","""false""",,,29922430.0,bam,,36582300,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2017-03-13 02:52:49.709511,72968.0,342.25162600000004
2015-08-20 00:39:09.054754,slurm_normal_16gb,,main_w2_handler1,2406275,10153661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33540732.0,bam,,,,,,,,,,,4424166.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20744722}]",hg38,,,cached,[],"""False""","""False""",,,,,,24750645,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-20 02:45:26.646914,1615.0,7577.59216
2015-08-12 20:33:41.057914,slurm_normal_16gb,,main_w1_handler1,2406384,10105245,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",208831162.0,bam,,,,,,,,,,,4379215.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""500""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20747017}]",hg19,,,cached,[],"""False""","""True""",,,,,,24659665,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-12 21:37:42.076812,65908.0,3841.0188980000003
2015-09-24 02:27:01.525100,slurm_normal_16gb,,main_w1_handler2,2441594,10402976,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29967422.0,bam,,,,,,,,,,,4681975.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21238455}]",hg19,,,cached,[],"""True""","""True""",,,,,,25216714,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-24 07:09:13.311581,65968.0,16931.786481000003
2015-02-24 09:59:34.728814,slurm_normal_single_16gb,,main_w1_handler0,2205360,8801395,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12592330.0,bam,,,,,,,,,,,2924738.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625213}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-26 09:50:33.926970,59612.0,172259.198156
2015-01-30 19:05:23.207487,rodeo_normal,,main_w2_handler1,2189007,8640214,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2425769511.0,bam,,,,,,,,,,,2599178.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18346463}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20606300,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-30 19:07:15.017348,1224.0,111.80986100000001
