blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.exonID,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.metagene,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.regionsFiles_0|regionsFile|__identifier__,parameters.scoreFileName.values,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName21,scoreFileName21_filetype,scoreFileName22,scoreFileName22_filetype,scoreFileName23,scoreFileName23_filetype,scoreFileName24,scoreFileName24_filetype,scoreFileName25,scoreFileName25_filetype,scoreFileName26,scoreFileName26_filetype,scoreFileName27,scoreFileName27_filetype,scoreFileName28,scoreFileName28_filetype,scoreFileName29,scoreFileName29_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName30,scoreFileName30_filetype,scoreFileName31,scoreFileName31_filetype,scoreFileName32,scoreFileName32_filetype,scoreFileName33,scoreFileName33_filetype,scoreFileName34,scoreFileName34_filetype,scoreFileName35,scoreFileName35_filetype,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2017-08-20 20:58:03.998536,slurm_multi,,main_w4_handler2,3219276,16618014,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10689874,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,1000,3000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30929070}]}}]",,"[{'src': 'hda', 'id': 30844403}]",3763474084,bed,,,,,,,,217501620,217501620,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39867464,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-20 21:49:49.966653,110022,3105.9681170000003
,,,,2017-10-25 01:06:11.400172,slurm_multi,,main_w3_handler2,3285162,17204457,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11264663,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31865367}]}}]",,"[{'src': 'hda', 'id': 31865303}]",4067586895,bed,,,,,,,,394147829,394147829,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41396951,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-25 02:02:48.629070,113542,3397.2288980000003
,,,,2017-12-04 11:17:06.741735,slurm_multi,,main_w4_handler2,2083981,17688900,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11753177,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,2000,2000,reference-point,false,TSS,,,,,,,,1,true,true,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32715557}]}}]",,"[{'src': 'hda', 'id': 32715556}]",9157647557,bed,,,,,,,,197715249,197715249,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42429424,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-04 11:34:27.466798,43223,1040.725063
,,,,2017-12-13 20:20:04.448761,slurm_multi,,main_w3_handler2,3359375,17800410,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11869854,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32920957}]}}]",,"[{'src': 'hda', 'id': 32893854}]",642531174,bed,,,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-13 20:26:46.105811,55887,401.65705
,,,,2017-04-10 23:28:43.736117,slurm_multi,,main_w4_handler2,3037644,15547837,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9672800,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,2000,2000,reference-point,true,center,,,,,,,,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29159708}]}}]",,"[{'src': 'hda', 'id': 28990993}, {'src': 'hda', 'id': 28991021}, {'src': 'hda', 'id': 28991033}, {'src': 'hda', 'id': 28991034}, {'src': 'hda', 'id': 28991101}]",4664291,bed,,,,,,,,576912633,576912633,,,,,,,,,,,,,,,,,,,,,bigwig,297725488.0,,,,,,,,,,,,,,,,,,,,,bigwig,350919587.0,,,,,,,,,,,,,bigwig,551068393.0,bigwig,1197268061.0,bigwig,,,,,,,,,bigwig,36915675,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-04-11 00:44:50.782591,64320,4567.046474000001
,,,,2017-10-18 18:29:04.360840,slurm_multi,,main_w4_handler2,3289617,17135868,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11192671,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31738788}]}}]",,"[{'src': 'hda', 'id': 31744286}, {'src': 'hda', 'id': 31744287}, {'src': 'hda', 'id': 31744288}, {'src': 'hda', 'id': 31744289}]",337032528,bed,,,,,,,,19922477,19922477,,,,,,,,,,,,,,,,,,,,,bigwig,20190806.0,,,,,,,,,,,,,,,,,,,,,bigwig,18578045.0,,,,,,,,,,,,,bigwig,19469400.0,bigwig,,,,,,,,,,,bigwig,41357656,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-18 18:34:05.862732,84610,301.501892
,,,,2017-12-31 15:14:56.535529,slurm_multi,,main_w3_handler2,3359375,17922072,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11997291,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,5000,5000,reference-point,false,TSS,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33125865}]}}]",,"[{'src': 'hda', 'id': 33123543}, {'src': 'hda', 'id': 33126394}]",889563885,bed,,,,,,,,175977925,175977925,,,,,,,,,,,,,,,,,,,,,bigwig,180424799.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-31 15:30:03.546915,55887,907.011386
,,,,2017-07-13 00:51:22.422979,slurm_multi,,main_w3_handler2,3189475,16327130,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10393342,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30456067}]}}]",,"[{'src': 'hda', 'id': 30466073}]",3749180698,bed,,,,,,,,78420731,78420731,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39188781,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-07-13 01:14:03.405032,107805,1360.9820530000002
,,,,2017-12-20 16:20:26.463656,slurm_multi,,main_w4_handler2,3269067,17860684,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11933645,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,2500,25000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33019962}]}}]",,"[{'src': 'hda', 'id': 33017593}, {'src': 'hda', 'id': 33017658}]",1720703288,bed,,,,,,,,215691342,215691342,,,,,,,,,,,,,,,,,,,,,bigwig,138541058.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,40925066,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-20 16:34:50.271311,65272,863.8076550000001
,,,,2017-12-13 13:34:00.005179,slurm_multi,,main_w3_handler2,3359375,17796715,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11865932,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32898620}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32884560}]}}]",,"[{'src': 'hda', 'id': 32893854}]",1966540490,bed,5317618.0,bed,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-13 13:47:10.761319,55887,790.7561400000001
,,,,2017-12-14 07:22:24.529993,slurm_multi,,main_w4_handler2,3359375,17804103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11873794,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32920957}]}}]",,"[{'src': 'hda', 'id': 32893854}]",642531174,bed,,,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-14 07:29:05.664188,55887,401.13419500000003
,,,,2017-10-03 10:23:45.905396,slurm_multi,,main_w3_handler2,2599886,17005703,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11063105.roundup,slurm,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,5000,5000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31529099}]}}]",,"[{'src': 'hda', 'id': 31499432}, {'src': 'hda', 'id': 31499435}]",340776966,bed,,,,,,,,8640416,8640416,,,,,,,,,,,,,,,,,,,,,bigwig,4479107.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,40176877,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-03 10:27:52.237090,78928,246.33169400000003
,,,,2017-12-25 22:51:43.538036,slurm_multi,,main_w4_handler2,3359375,17895057,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11969140,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33083306}]}}]",,"[{'src': 'hda', 'id': 32921937}]",1440549979,bed,,,,,,,,1209167733,1209167733,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-25 23:20:09.381476,55887,1705.84344
,,,,2017-09-21 10:04:29.773233,slurm_multi,,main_w3_handler2,3181435,16887569,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10955515,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,50000,50000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31210213}]}}]",,"[{'src': 'hda', 'id': 31210240}, {'src': 'hda', 'id': 31145228}]",2005900,bed,,,,,,,,598578,598578,,,,,,,,,,,,,,,,,,,,,bigwig,279547537.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39086603,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-09-21 17:48:32.194803,108353,27842.421570000002
,,,,2017-12-21 20:56:21.226280,slurm_multi,,main_w3_handler2,2210340,17874683,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11948410,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33043700}]}}]",,"[{'src': 'hda', 'id': 33043804}]",414603183,bed,,,,,,,,1456663869,1456663869,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42786511,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-21 23:28:42.100836,59804,9140.874556
,,,,2017-12-13 17:01:41.291184,slurm_multi,,main_w3_handler2,3267753,17798885,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11867930,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,,,scale-regions,,,3000,1.0,2000,2000,yes,0,0,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32917870}]}}]",,"[{'src': 'hda', 'id': 32917951}, {'src': 'hda', 'id': 32917952}, {'src': 'hda', 'id': 32917953}, {'src': 'hda', 'id': 32917954}, {'src': 'hda', 'id': 32917955}, {'src': 'hda', 'id': 32917956}, {'src': 'hda', 'id': 32917957}, {'src': 'hda', 'id': 32917958}]",337765599,bed,,,,,,,,19886176,19886176,,,,,,,,,,,,,,,,,,,,,bigwig,20055696.0,,,,,,,,,,,,,,,,,,,,,bigwig,20216101.0,,,,,,,,,,,,,bigwig,21201879.0,bigwig,21149935.0,bigwig,20302854.0,bigwig,21228840.0,bigwig,21500112.0,bigwig,,,bigwig,42627221,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-13 17:06:37.561307,84610,296.270123
,,,,2017-05-15 18:28:35.916538,slurm_multi,,main_w3_handler2,1323885,15841205,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9942075,slurm,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000000,0.0,,,no,,,1,true,true,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29593619}]}}]",,"[{'src': 'hda', 'id': 29543696}]",666,bed,,,,,,,,217289582,217289582,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,37437069,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-05-15 18:29:52.738795,31552,76.82225700000001
,,,,2017-12-13 13:50:08.681995,slurm_multi,,main_w4_handler2,3359375,17796854,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11866060,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32898620}]}}]",,"[{'src': 'hda', 'id': 32893854}]",1966540490,bed,,,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-13 14:03:39.593003,55887,810.911008
,,,,2017-08-19 11:15:01.770824,slurm_multi,,main_w4_handler2,3225676,16614052,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10685903,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,1000,1.0,2000,2000,yes,0,0,1,true,true,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30913395}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30922374}]}}, {""__index__"": 2, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30921721}]}}, {""__index__"": 3, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30922371}]}}]",,"[{'src': 'hda', 'id': 30913243}, {'src': 'hda', 'id': 30922392}, {'src': 'hda', 'id': 30922393}, {'src': 'hda', 'id': 30922394}, {'src': 'hda', 'id': 30922403}, {'src': 'hda', 'id': 30922404}, {'src': 'hda', 'id': 30922407}, {'src': 'hda', 'id': 30922412}, {'src': 'hda', 'id': 30922416}]",49233636,bed,222027.0,bed,53475166.0,bed,451822.0,bed,,85925419,85925419,,,,,,,,,,,,,,,,,,,,,bigwig,82383539.0,,,,,,,,,,,,,,,,,,,,,bigwig,73003788.0,,,,,,,,,,,,,bigwig,21795574.0,bigwig,58901359.0,bigwig,28862376.0,bigwig,84920521.0,bigwig,78289803.0,bigwig,124854130.0,bigwig,bigwig,39961345,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-19 18:06:53.431980,76755,24711.661156000002
,,,,2017-07-30 19:22:34.034928,slurm_multi,,main_w4_handler2,3206028,16461388,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10529471,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30683933}]}}]",,"[{'src': 'hda', 'id': 30683518}]",871593343,bed,,,,,,,,111184255,111184255,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39583876,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-07-30 19:41:13.217783,109558,1119.182855
,,,,2017-11-02 21:50:28.429049,slurm_multi,,main_w4_handler2,3306370,17309789,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11368974,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,1000,1000,reference-point,true,TES,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32034372}]}}]",,"[{'src': 'hda', 'id': 32034373}]",4197588479,bed,,,,,,,,209735143,209735143,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41653275,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-11-02 22:53:15.827330,114836,3767.398281
,,,,2017-12-27 15:15:31.992952,slurm_multi,,main_w3_handler2,3359375,17903846,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11978475,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,1000,1000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33096564}]}}]",,"[{'src': 'hda', 'id': 33095658}, {'src': 'hda', 'id': 33095698}]",300970011,bed,,,,,,,,31628,31628,,,,,,,,,,,,,,,,,,,,,bigwig,20846.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-27 15:20:37.802935,55887,305.80998300000005
,,,,2017-12-20 16:00:36.222700,slurm_multi,,main_w3_handler2,3269067,17860538,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11933488,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,1000,1000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33019962}]}}]",,"[{'src': 'hda', 'id': 33017363}, {'src': 'hda', 'id': 33017593}, {'src': 'hda', 'id': 33017658}]",1720703288,bed,,,,,,,,482773919,482773919,,,,,,,,,,,,,,,,,,,,,bigwig,215691342.0,,,,,,,,,,,,,,,,,,,,,bigwig,138541058.0,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,bigwig,40925066,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-20 16:14:57.718890,65272,861.4961900000001
