create_time,destination_id,exit_code,gfffile,gfffile_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.featuretype,parameters.force_sort,parameters.gfffile,parameters.gfffile.values,parameters.idattr,parameters.minaqual,parameters.mode,parameters.samfile,parameters.samfile.values,parameters.samfile|__identifier__,parameters.samout_conditional.__current_case__,parameters.samout_conditional.reference_source.__current_case__,parameters.samout_conditional.reference_source.ref_file,parameters.samout_conditional.reference_source.ref_file.values,parameters.samout_conditional.reference_source.reference_source_selector,parameters.samout_conditional.samout,parameters.stranded,runner_name,samfile,samfile_filetype,samout_conditional|ref_file,samout_conditional|ref_file_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-11 17:41:29.805019,slurm_normal,,1196695291,gtf,main_w4_handler0,2815397,13825301,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8047068.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""transcript""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530483d983a08b9d1'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5336531e99da0fddc'}]",,1,,,,,false,"""no""",,2423607482,bam,,,32893686.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-11 18:31:02.163544,51511,2972.358525
2016-07-27 18:15:40.268515,slurm_normal,,847928511,gtf,main_w1_handler1,2765455,13509421,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7724950.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d06a985b848c433e'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a195c5c53eaf07d1'}]",,1,,,,,false,"""yes""",,11378405396,bam,,,31757432.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-27 18:58:56.874866,67436,2596.6063510000004
2016-05-26 16:20:38.618103,slurm_normal,,68121968,gtf,main_w2_handler1,2693560,12992658,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7178423.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fed35ffec42a8ff'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554ac4e7235601f1b'}]",,1,,,,,false,"""yes""",,4784203319,bam,,,29829957.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-26 17:01:56.383362,17011,2477.7652590000002
2016-09-18 15:36:29.092344,slurm_normal,,132433081,gff3,main_w3_handler0,2823717,13874959,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8098323.roundup,slurm,,corral-repl,,"""aa2e3ce87db511e6a9ab005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58aff756181f00bd2'}]","""gene_name""","""10""","""intersection-strict""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599f1f080195b410a'}]",,1,,,,,false,"""yes""",,512893129,bam,,,33016397.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-18 15:42:59.280472,90396,390.188128
2016-03-21 23:55:34.120937,slurm_normal,,116963244,gtf,main_w1_handler2,2641744,12221646,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6433342.roundup,slurm,,corral-repl,,"""64dff3f8efc011e5976b005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23965654,,"""gene_id""","""10""","""intersection-nonempty""",23965186,,,1,,,,,False,"""no""",,2544907945,bam,,,,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-22 00:44:54.108691,27532,2959.987754
2016-04-14 09:23:18.678339,slurm_normal,,122479548,gtf,main_w1_handler1,2487011,12450194,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6647694.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f4e8a36ce062adc'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f52d4bd74c87da4c'}]",,1,,,,,false,"""yes""",,3846579521,bam,,,29564822.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-14 09:42:09.718514,11028,1131.040175
2016-03-10 07:07:12.218008,slurm_normal,,1111970946,gtf,main_w2_handler0,2619153,12092787,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6317412.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23669085,,"""gene_id""","""10""","""union""",23740124,,,1,,,,,False,"""yes""",,3660457788,bam,,,28889770.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-10 07:42:58.445793,69954,2146.227785
2016-03-22 17:18:32.347091,slurm_normal,,98388019,gtf,main_w2_handler1,2634123,12228510,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6442289.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23885277,,"""gene_id""","""10""","""union""",23885238,,,1,,,,,False,"""no""",,2688453109,bam,,,28981655.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-22 17:45:45.242044,79653,1632.8949530000002
2016-05-11 17:11:18.746840,slurm_normal,,124104813,gtf,main_w1_handler1,2627156,12858974,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7059636.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5088eada15ce9f46c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c28801aa19ad995'}]",,1,,,,,false,"""no""",,21856739007,bam,,,29804412.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-11 17:21:59.165174,80192,640.4183340000001
2016-03-03 12:31:47.422928,slurm_normal,,108709606,gtf,main_w1_handler0,2602568,12007072,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6236209.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",23643075,,"""gene_id""","""10""","""intersection-strict""",23525510,,,1,,,,,False,"""no""",,1424312534,bam,,,28607615.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-03 13:50:17.505416,78793,4710.082488
2016-06-29 08:41:16.269824,slurm_normal,,112658349,gtf,main_w1_handler1,2684301,13285378,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7479442.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fdd642bb88291199'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587fde9ec14701b5d'}]",,1,,,,,false,"""yes""",,0,bam,,,31163054.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-29 08:49:58.749835,81707,522.480011
2016-03-19 20:28:06.639306,slurm_normal,,98387970,gtf,main_w2_handler0,2633009,12195338,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6408634.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23845107,,"""gene_id""","""10""","""union""",23836465,,,1,,,,,False,"""yes""",,2688453109,bam,,,28981655.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-19 21:14:51.461218,79653,2804.8219120000003
2016-03-30 04:44:06.172239,slurm_normal,,116963244,gtf,main_w1_handler2,2637656,12280168,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6489526.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23987617,,"""gene_id""","""10""","""union""",24054874,,,1,,,,,False,"""yes""",,3770089869,bam,,,29071886.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-30 05:21:41.911025,73534,2255.7387860000003
2016-06-09 17:49:28.686559,slurm_normal,,73429198,gtf,main_w2_handler1,2679206,13125065,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7309326.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522afb073e2388eda'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f7ad282928a50b9'}]",,1,,,,,false,"""yes""",,2395044871,bam,,,29183917.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-09 18:05:41.739333,81363,973.0527740000001
2016-09-11 19:00:15.843312,slurm_normal,,94926257,gtf,main_w4_handler0,2715193,13825981,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8047894.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e759bc97f34187bd'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579b8df7f2bac1ec5'}]",,1,,,,,false,"""yes""",,3103536243,bam,,,32894374.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-11 19:15:03.121501,3631,887.2781890000001
2016-04-11 10:51:51.485156,slurm_normal,,116963244,gtf,main_w1_handler1,2633009,12416184,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6617049.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""False""",23828709,,"""gene_id""","""10""","""union""",23836334,,,1,,,,,False,"""yes""",,6899423734,bam,,,29480439.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-11 11:19:53.199803,79653,1681.714647
2016-06-30 19:37:53.855893,slurm_normal,,94926257,gtf,main_w1_handler1,2751025,13299122,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7500870.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55479234a1371314a'}]","""gene_id""","""10""","""intersection-nonempty""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a0a460b6bc6cd86'}]",,1,,,,,false,"""no""",,2706763228,bam,,,31203584.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-30 20:18:29.611374,86666,2435.755481
2016-06-30 20:15:04.738753,slurm_normal,,43,gff,main_w2_handler0,2751025,13299522,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7501311.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2228456e1bc4080'}]","""gene_id""","""10""","""intersection-nonempty""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a0a460b6bc6cd86'}]",,1,,,,,false,"""no""",,2706763228,bam,,,31203584.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-30 20:44:39.730112,86666,1774.991359
2016-04-14 08:51:15.897522,slurm_normal,,122479548,gtf,main_w2_handler0,2487011,12449826,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6647498.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f4e8a36ce062adc'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dac1bc645223114d'}]",,1,,,,,false,"""yes""",,4259392624,bam,,,29564822.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-14 09:14:29.520239,11028,1393.6227170000002
2016-04-07 21:46:41.775813,slurm_normal,,158314123,gtf,main_w2_handler0,2633546,12376293,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6573723.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""exon""","""False""",24197142,,"""gene_id""","""10""","""union""",24143071,,,1,,,,,False,"""yes""",,3883777646,bam,,,29410437.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-07 21:55:16.951949,52700,515.176136
2016-07-27 17:19:46.616157,slurm_normal,,847928511,gtf,main_w1_handler0,2765455,13508949,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7724515.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d06a985b848c433e'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a195c5c53eaf07d1'}]",,1,,,,,false,"""yes""",,11378405396,bam,,,31757432.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-27 18:01:45.806329,67436,2519.190172
2016-03-23 23:49:36.443978,slurm_normal,,116963244,gtf,main_w1_handler0,2637656,12240481,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6453787.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""False""",23987617,,"""gene_id""","""10""","""union""",23999072,,,1,,,,,False,"""yes""",,3775672686,bam,,,29172681.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-24 00:17:27.022336,73534,1670.5783580000002
2016-05-08 17:45:14.638873,slurm_normal,,68121968,gtf,main_w2_handler0,2693560,12822995,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7023968.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59de5a7ac028ef595'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e030d58da6c4d0cb'}]",,1,,,,,false,"""yes""",,5833423954,bam,,,29931501.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-08 17:54:03.013612,17011,528.374739
2016-04-11 16:32:01.672794,slurm_normal,,94926257,gtf,main_w1_handler1,2626184,12419613,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6622483.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24128629,,"""gene_id""","""10""","""union""",24128618,,,0,0.0,mm10,,cached,True,"""no""",,5459728358,bam,,,29493073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-11 21:00:06.225253,80137,16084.552459
2016-05-08 17:44:14.172482,slurm_normal,,68121968,gtf,main_w1_handler2,2693560,12822988,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7023934.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59de5a7ac028ef595'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa958917c5ebbcaa'}]",,1,,,,,false,"""yes""",,7544909684,bam,,,29931501.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-08 17:50:00.219682,17011,346.04720000000003
2016-07-22 23:18:46.990053,slurm_normal,,847928511,gff,main_w2_handler1,2755512,13473912,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7689244.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3c78ee4055ece27'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae9b555f0772e427'}]",,1,,,,,false,"""yes""",,6112122201,bam,,,31252409.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-23 00:37:42.490159,41721,4735.500106
2016-04-12 07:15:41.842738,slurm_normal,,94926257,gtf,main_w2_handler0,2665651,12427068,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6627531.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24257777,,"""gene_id""","""10""","""union""",24257852,,,1,,,,,False,"""no""",,10752660449,bam,,,29558724.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-12 08:38:28.899184,82313,4967.0564460000005
2016-04-20 02:50:41.312729,slurm_normal,,116963244,gtf,main_w1_handler0,2669050,12531256,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6718774.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586000a42c1b40d35'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c51db6764f75e847'}]",,1,,,,,false,"""no""",,5373824855,bam,,,29667802.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-20 04:03:09.121513,65649,4347.808784
2016-09-12 03:22:17.620529,slurm_normal,,235833715,gtf,main_w3_handler1,2810539,13827830,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8049760.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cac998f0d7ddab61'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebd3c685e7f1fa09'}]",,1,,,,,false,"""yes""",,1823333315,bam,,,32899803.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-12 03:26:16.566790,89513,238.94626100000002
2016-09-09 21:18:42.785412,slurm_normal,,51606987,gtf,main_w4_handler0,2772698,13818731,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8040287.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0da450ba16860fd'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fab5b19194c9ff35'}]",,1,,,,,false,"""yes""",,6806173372,bam,,,32858003.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-09 22:07:45.701691,34421,2942.916279
