guide_gff,guide_gff_filetype,input_bam,input_bam_filetype,parameters.guide.input_estimation,parameters.guide.special_outputs.clustering,parameters.guide.special_outputs.read_length,parameters.guide.special_outputs.special_outputs_select,parameters.option_set.abundance_estimation,runtime
41798362.0,gtf,435633968,bam,False,False,75.0,deseq2,False,73.0
41798362.0,gtf,476572314,bam,False,False,75.0,deseq2,False,79.0
,,86510256,bam,,,,,,10.0
41798362.0,gtf,787625053,bam,False,False,75.0,deseq2,False,139.0
41798362.0,gtf,476228331,bam,False,False,75.0,deseq2,False,84.0
41798362.0,gtf,674727726,bam,False,False,75.0,deseq2,False,106.0
41798362.0,gtf,654836964,bam,False,False,75.0,deseq2,False,111.0
41798362.0,gtf,636434057,bam,False,False,75.0,deseq2,False,99.0
41798362.0,gtf,876080461,bam,False,False,75.0,deseq2,False,128.0
41798362.0,gtf,446374046,bam,False,False,75.0,deseq2,False,70.0
41798362.0,gtf,581499354,bam,False,False,75.0,deseq2,False,93.0
41798362.0,gtf,374984192,bam,False,False,75.0,deseq2,False,65.0
,,86509641,bam,,,,,,9.0
41798362.0,gtf,491774915,bam,False,False,75.0,deseq2,False,82.0
41798362.0,gtf,618156636,bam,False,False,75.0,deseq2,False,95.0
68653549.0,gtf,5176976838,bam,True,,,no,True,457.0
,,46511692,bam,,,,,,8.0
,,76173938,bam,,,,,,8.0
50621.0,gff3,5048241945,bam,True,,,no,,78.0
50621.0,gff3,4828332117,bam,True,,,no,,77.0
50621.0,gff3,4828332117,bam,True,,,no,True,132.0
50621.0,gff3,5048241945,bam,True,,,no,True,133.0
1255571849.0,gtf,2819745864,bam,True,,,no,True,399.0
,,78136652,bam,,,,,,9.0
,,78135965,bam,,,,,,8.0
,,76172803,bam,,,,,,8.0
,,46512300,bam,,,,,,7.0
,,46512250,bam,,,,,,6.0
,,76172754,bam,,,,,,10.0
,,78136528,bam,,,,,,7.0
,,86510094,bam,,,,,,8.0
1909625.0,gff3,1068713656,bam,False,,,ballgown,,82.0
1909625.0,gff3,1044604738,bam,False,,,ballgown,,85.0
,,46511052,bam,,,,,,6.0
1199970581.0,gtf,864635341,bam,True,False,75.0,deseq2,True,189.0
1909625.0,gff3,1090773439,bam,False,,,ballgown,,95.0
1909625.0,gff3,998656740,bam,False,,,ballgown,,104.0
,,173376915,bam,,,,,,19.0
68653549.0,gtf,9769189970,bam,True,,,no,True,970.0
68653549.0,gtf,5263778005,bam,True,,,no,True,739.0
1199970581.0,gtf,864635735,bam,True,False,75.0,deseq2,True,187.0
,,46511222,bam,,,,,,6.0
1255571849.0,gtf,2735602333,bam,True,,,no,True,310.0
,,76278446,bam,,,,,,8.0
,,69752903,bam,,,,,,14.0
,,198789069,bam,,,,,False,29.0
,,207103171,bam,,,,,False,31.0
,,227315395,bam,,,,,False,32.0
,,1436643211,bam,,,,,,89.0
1199970581.0,gtf,3242540315,bam,True,False,75.0,deseq2,True,378.0
,,86512046,bam,,,,,,10.0
1255571849.0,gtf,3075648689,bam,True,,,no,True,334.0
12498.0,gtf,1442650478,bam,False,,,no,,112.0
1255571849.0,gtf,3315710592,bam,True,,,no,True,369.0
50621.0,gff3,4828307256,bam,True,,,no,True,139.0
50621.0,gff3,5048255644,bam,True,,,no,True,139.0
109596980.0,gtf,1478297298,bam,True,,,ballgown,True,180.0
109596980.0,gtf,1362749067,bam,True,,,ballgown,True,143.0
109596980.0,gtf,1371172641,bam,True,,,ballgown,True,154.0
109596980.0,gtf,1387247789,bam,True,,,ballgown,True,171.0
109596980.0,gtf,1471556858,bam,True,,,ballgown,True,162.0
109596980.0,gtf,1308358285,bam,True,,,ballgown,True,151.0
109596980.0,gtf,1354987879,bam,True,,,ballgown,True,162.0
109596980.0,gtf,1222350583,bam,True,,,ballgown,True,134.0
1644470.0,gff3,581622166,bam,False,,,no,False,78.0
50621.0,gff3,4828310406,bam,True,,,no,True,79.0
50621.0,gff3,5048213639,bam,True,,,no,True,87.0
,,2255540313,bam,,,,,False,383.0
,,2255540313,bam,,,,,False,377.0
12719.0,gtf,1442650478,bam,False,,,no,,104.0
,,3687230589,bam,,,,,,256.0
,,190052792,sam,,,,,,5.0
,,1870537,bam,,,,,,4.0
12498.0,gtf,1442650478,bam,False,,,no,,111.0
1255571849.0,gtf,4013989130,bam,True,,,no,True,323.0
50621.0,gff3,5048245437,bam,True,,,no,True,141.0
50621.0,gff3,4828317543,bam,True,,,no,True,133.0
238695801.0,gtf,1484291872,bam,False,,,no,,195.0
50621.0,gff3,5048222266,bam,True,,,no,True,156.0
50621.0,gff3,4828323860,bam,True,,,no,True,87.0
50621.0,gff3,5049151685,bam,True,,,no,True,148.0
50621.0,gff3,4828352864,bam,True,,,no,True,141.0
,,1436643211,bam,,,,,,87.0
,,1484291653,bam,,,,,,187.0
,,1470358441,bam,,,,,,188.0
,,1837511170,bam,,,,,,228.0
,,2288382224,bam,,,,,,277.0
,,6273551293,bam,,,,,,401.0
,,4438939456,bam,,,,,,309.0
,,4288552950,bam,,,,,,308.0
,,3476568718,bam,,,,,False,291.0
1089290081.0,gtf,4632043450,bam,False,,,ballgown,,529.0
,,3088850107,bam,,,,,False,269.0
,,6477631603,bam,,,,,False,499.0
,,3316777041,bam,,,,,False,290.0
1089290081.0,gtf,5083147781,bam,False,,,ballgown,,514.0
847928511.0,gtf,2995020664,bam,False,False,75.0,deseq2,,318.0
1089290081.0,gtf,5083147781,bam,False,False,50.0,deseq2,,535.0
1089290081.0,gtf,2654662532,bam,False,,,ballgown,,319.0
,,21284720,bam,,,,,False,9.0
1089290081.0,gtf,3818153696,bam,False,,,ballgown,,480.0
1255571849.0,gtf,3312272474,bam,True,,,no,True,402.0
,,4007311937,bam,,,,,,474.0
,,707788800,bam,,,,,,392.0
,,3540593519,bam,,,,,,416.0
1255571849.0,gtf,2691317522,bam,True,,,no,True,351.0
1255571849.0,gtf,2985325707,bam,True,,,no,True,349.0
1255571849.0,gtf,4253064569,bam,True,,,no,True,504.0
1255571849.0,gtf,3826029167,bam,True,,,no,True,463.0
1255571849.0,gtf,2712156151,bam,True,,,no,True,350.0
12719.0,gtf,1806891902,bam,False,,,no,,140.0
12719.0,gtf,1806891902,bam,True,,,no,,108.0
12719.0,gtf,1806891902,bam,False,,,no,,139.0
,,4367832867,bam,,,,,,320.0
,,4340936549,bam,,,,,,292.0
,,559854386,bam,,,,,False,52.0
1107776842.0,gtf,3818153696,bam,False,,,ballgown,,394.0
238695801.0,gtf,1436643211,bam,False,,,ballgown,,114.0
238695801.0,gtf,1394798274,bam,False,,,ballgown,,134.0
238695801.0,gtf,1783674,bam,False,,,ballgown,,29.0
238695801.0,gtf,1470358441,bam,False,,,ballgown,,207.0
238695801.0,gtf,1837511170,bam,False,,,ballgown,,252.0
238695801.0,gtf,1484291653,bam,False,,,ballgown,,213.0
238695801.0,gtf,1528964535,bam,False,,,ballgown,,141.0
238695801.0,gtf,2288382224,bam,False,,,ballgown,,304.0
238695801.0,gtf,1528964524,bam,False,,,ballgown,,139.0
,,21284720,bam,,,,,False,10.0
443967320.0,gtf,2116584207,bam,False,False,75.0,deseq2,,274.0
,,1016259986,bam,,,,,,76.0
,,183289281,sam,,,,,,8.0
,,217130990,sam,,,,,,5.0
,,206404828,sam,,,,,,9.0
,,199061556,sam,,,,,,9.0
,,199931074,sam,,,,,,6.0
,,196593106,sam,,,,,,5.0
238695801.0,gtf,1170347025,bam,True,,,no,,144.0
84207474.0,gtf,164517236,bam,False,,,no,,19.0
,,1570037456,bam,,,,,,64.0
,,930212,bam,,,,,True,4.0
,,1489086366,bam,,,,,,69.0
,,213352007,bam,,,,,False,28.0
,,163234346,bam,,,,,False,24.0
,,21981878,bam,,,,,False,7.0
,,3346398190,bam,,,,,False,259.0
,,164279630,bam,,,,,False,22.0
,,159775070,bam,,,,,False,24.0
,,181359781,bam,,,,,False,25.0
,,138784972,bam,,,,,False,19.0
,,3476568718,bam,,,,,False,290.0
,,118460659,bam,,,,,False,17.0
,,142498731,bam,,,,,False,19.0
,,114467370,bam,,,,,False,19.0
,,147812032,bam,,,,,False,22.0
,,160253058,bam,,,,,False,23.0
,,115918416,bam,,,,,False,22.0
,,98282053,bam,,,,,False,15.0
,,120458866,bam,,,,,False,20.0
834.0,gff3,1806891902,bam,False,,,no,False,135.0
,,606387750,bam,,,,,,39.0
,,1870514,bam,,,,,,6.0
12815.0,gtf,2161508122,bam,False,,,no,,143.0
,,5819867014,bam,,,,,,360.0
16136804.0,gtf,2161508122,bam,True,False,75.0,deseq2,,140.0
,,335203359,bam,,,,,False,35.0
,,464840301,bam,,,,,False,46.0
1255571849.0,gtf,4342611960,bam,True,,,no,True,342.0
,,192945446,bam,,,,,False,25.0
,,176665702,bam,,,,,False,25.0
,,192518859,bam,,,,,False,26.0
1249402843.0,gtf,22641613203,bam,True,False,75.0,deseq2,,1031.0
,,173508976,bam,,,,,False,23.0
,,163962173,bam,,,,,False,23.0
,,148572549,bam,,,,,False,23.0
,,3088850107,bam,,,,,False,279.0
,,3316777041,bam,,,,,False,288.0
,,154708832,bam,,,,,False,24.0
,,335203359,bam,,,,,False,33.0
52995746.0,gtf,2754633604,bam,True,,,ballgown,True,373.0
,,464840301,bam,,,,,False,45.0
,,559854386,bam,,,,,False,54.0
52995746.0,gtf,2629200072,bam,True,,,ballgown,True,350.0
,,225076692,bam,,,,,True,15.0
,,127464072,bam,,,,,True,9.0
,,225076692,bam,,,,,True,13.0
50091688.0,gtf,5867295,bam,False,False,75.0,deseq2,,19.0
50091688.0,gtf,5868886,bam,False,False,75.0,deseq2,,15.0
50091688.0,gtf,5864566,bam,False,False,75.0,deseq2,,21.0
50091688.0,gtf,5872280,bam,False,False,75.0,deseq2,,18.0
50091688.0,gtf,5864566,bam,False,False,75.0,deseq2,,17.0
50091688.0,gtf,5872815,bam,False,False,75.0,deseq2,,18.0
50091688.0,gtf,5874456,bam,False,False,75.0,deseq2,,21.0
,,210175583,bam,,,,,False,28.0
238695801.0,gtf,1514220247,bam,False,,,no,,162.0
,,225076692,bam,,,,,True,16.0
238695801.0,gtf,1407256,bam,False,,,no,,21.0
238695801.0,gtf,1514220498,bam,False,,,no,,158.0
238695801.0,gtf,1381119524,bam,False,,,no,,148.0
238695801.0,gtf,1808372936,bam,False,,,no,,176.0
,,225076692,bam,,,,,True,18.0
,,225076692,bam,,,,,True,14.0
76985681.0,gtf,233560918,bam,False,,,no,False,34.0
,,93,bam,,,,,,6.0
,,1975857439,bam,,,,,,152.0
,,2669580,bam,,,,,,32.0
,,2722643,bam,,,,,,37.0
,,2659452,bam,,,,,,37.0
,,5864566,bam,,,,,True,8.0
,,127464072,bam,,,,,True,12.0
50091688.0,gtf,5864566,bam,False,False,75.0,deseq2,,15.0
,,5864566,bam,,,,,,7.0
50083548.0,gtf,605613258,bam,False,False,75.0,deseq2,,39.0
50091688.0,gtf,579381581,bam,False,False,75.0,deseq2,,67.0
238695801.0,gtf,1453467932,bam,False,,,no,,147.0
238695801.0,gtf,1170347352,bam,False,,,no,,124.0
238695801.0,gtf,1159823849,bam,False,,,no,,139.0
238695801.0,gtf,1170346811,bam,False,,,no,,127.0
,,164716255,bam,,,,,False,23.0
,,155825000,bam,,,,,False,21.0
,,1219788,bam,,,,,True,7.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,295.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,300.0
1255571849.0,gtf,3626488724,bam,False,False,75.0,deseq2,True,343.0
,,861006,bam,,,,,True,7.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,297.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,300.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,310.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,292.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,307.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,297.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,297.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,308.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,327.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,308.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,290.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,345.0
,,1118041,bam,,,,,True,4.0
1255571849.0,gtf,4943881820,bam,True,,,no,True,382.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,293.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,292.0
1255571849.0,gtf,4168137229,bam,True,,,no,True,389.0
1255571849.0,gtf,3626488724,bam,True,False,75.0,deseq2,True,376.0
1255571849.0,gtf,3626488724,bam,True,,,no,True,309.0
1255571849.0,gtf,4943881820,bam,False,False,100.0,deseq2,True,451.0
1255571849.0,gtf,3646305740,bam,True,,,no,True,344.0
,,136262514,bam,,,,,False,19.0
1255571849.0,gtf,4168137229,bam,False,False,100.0,deseq2,True,393.0
1255571849.0,gtf,3821381581,bam,False,False,100.0,deseq2,True,366.0
,,202283600,bam,,,,,False,27.0
,,127810144,bam,,,,,False,19.0
,,134560484,bam,,,,,False,19.0
,,153063149,bam,,,,,False,20.0
1255571849.0,gtf,4342611960,bam,False,False,100.0,deseq2,True,422.0
,,162856803,bam,,,,,False,24.0
,,181319136,bam,,,,,False,24.0
,,151412107,bam,,,,,False,21.0
1255571849.0,gtf,3646305740,bam,False,False,100.0,deseq2,True,357.0
12498.0,gtf,2161508122,bam,True,,,no,,101.0
1255571849.0,gtf,4013989130,bam,False,False,100.0,deseq2,True,392.0
12498.0,gtf,2161508122,bam,False,,,no,,144.0
1255571849.0,gtf,4036289864,bam,False,False,100.0,deseq2,True,385.0
50091688.0,gtf,762153870,bam,False,False,75.0,deseq2,,92.0
50091688.0,gtf,754706435,bam,False,False,75.0,deseq2,,86.0
50091688.0,gtf,689150981,bam,False,False,75.0,deseq2,,82.0
50091688.0,gtf,750042781,bam,False,False,75.0,deseq2,,94.0
50091688.0,gtf,945638539,bam,False,False,75.0,deseq2,,102.0
50091688.0,gtf,767198098,bam,False,False,75.0,deseq2,,91.0
50091688.0,gtf,775600181,bam,False,False,75.0,deseq2,,88.0
50091688.0,gtf,918791141,bam,False,False,75.0,deseq2,,102.0
50091688.0,gtf,839768300,bam,False,False,75.0,deseq2,,94.0
50091688.0,gtf,846993129,bam,False,False,75.0,deseq2,,94.0
50091688.0,gtf,761423366,bam,False,False,75.0,deseq2,,87.0
50091688.0,gtf,938378753,bam,False,False,75.0,deseq2,,98.0
50091688.0,gtf,607427897,bam,False,False,75.0,deseq2,,79.0
50091688.0,gtf,1062238063,bam,False,False,75.0,deseq2,,119.0
50091688.0,gtf,578929420,bam,False,False,75.0,deseq2,,78.0
50091688.0,gtf,596244367,bam,False,False,75.0,deseq2,,77.0
50091688.0,gtf,596319177,bam,False,False,75.0,deseq2,,76.0
930312808.0,gtf,1047801537,bam,False,False,75.0,deseq2,,151.0
50091688.0,gtf,688974692,bam,False,False,75.0,deseq2,,83.0
930312808.0,gtf,990024972,bam,False,False,75.0,deseq2,,143.0
930312808.0,gtf,1088569669,bam,False,False,75.0,deseq2,,156.0
930312808.0,gtf,980559522,bam,False,False,75.0,deseq2,,146.0
930312808.0,gtf,683846070,bam,False,False,75.0,deseq2,,115.0
23768.0,gtf,2161508122,bam,False,,,no,,147.0
930312808.0,gtf,841847805,bam,False,False,75.0,deseq2,,133.0
930312808.0,gtf,877798345,bam,False,False,75.0,deseq2,,134.0
930312808.0,gtf,871568777,bam,False,False,75.0,deseq2,,131.0
930312808.0,gtf,889900479,bam,False,False,75.0,deseq2,,132.0
,,120106519,bam,,,,,,21.0
930312808.0,gtf,839834540,bam,False,False,75.0,deseq2,,135.0
930312808.0,gtf,926303718,bam,False,False,75.0,deseq2,,143.0
930312808.0,gtf,927676293,bam,False,False,75.0,deseq2,,137.0
,,1586245234,bam,,,,,,134.0
930312808.0,gtf,3552898968,bam,False,False,75.0,deseq2,,483.0
,,3552898968,bam,,,,,,469.0
930312808.0,gtf,3552898968,bam,False,False,75.0,deseq2,,499.0
,,3603946556,bam,,,,,,554.0
,,4350488303,bam,,,,,,571.0
,,3597730553,bam,,,,,,512.0
,,1688019406,bam,,,,,,131.0
,,1780127174,bam,,,,,,194.0
,,1555073485,bam,,,,,,125.0
,,923521,bam,,,,,True,6.0
126078875.0,gtf,770833822,bam,False,,,no,,93.0
,,1042973708,bam,,,,,False,130.0
,,1556817719,bam,,,,,False,183.0
,,576059135,bam,,,,,True,27.0
,,10437,bam,,,,,False,5.0
,,1382134725,bam,,,,,False,170.0
,,1157861786,bam,,,,,False,138.0
,,1120797468,bam,,,,,False,136.0
,,1214355960,bam,,,,,False,146.0
,,1158261055,bam,,,,,False,139.0
,,1238866531,bam,,,,,False,143.0
,,1603319812,bam,,,,,False,183.0
,,971969388,bam,,,,,False,116.0
,,1187773286,bam,,,,,False,155.0
,,1140411627,bam,,,,,False,141.0
,,10437,bam,,,,,False,6.0
,,946486860,bam,,,,,False,51.0
,,117019141,bam,,,,,False,17.0
,,1110143206,bam,,,,,False,119.0
158314123.0,gtf,12059085703,bam,False,,,ballgown,False,703.0
12594.0,gtf,1592057514,bam,False,,,no,,97.0
,,2645711587,bam,,,,,,177.0
,,26007744,bam,,,,,,8.0
,,6452319815,bam,,,,,,240.0
,,7124511315,bam,,,,,,274.0
,,1295416386,bam,,,,,,54.0
,,1295416386,bam,,,,,,55.0
,,26007744,bam,,,,,,8.0
,,10461783151,bam,,,,,,355.0
78667064.0,gtf,6024213010,bam,False,False,75.0,deseq2,,332.0
78667064.0,gtf,6139769836,bam,False,False,75.0,deseq2,,363.0
78667064.0,gtf,5935727895,bam,False,False,75.0,deseq2,,345.0
,,10429216786,bam,,,,,,372.0
78667064.0,gtf,3712957157,bam,False,False,75.0,deseq2,,213.0
78667064.0,gtf,5251313436,bam,False,False,75.0,deseq2,,302.0
,,4497170431,bam,,,,,,291.0
78667064.0,gtf,6413384330,bam,False,False,75.0,deseq2,,399.0
,,5638466997,bam,,,,,,421.0
,,5277053126,bam,,,,,,380.0
,,4371875985,bam,,,,,,305.0
763158573.0,gtf,3118691595,bam,False,False,75.0,deseq2,,503.0
,,33434235,bam,,,,,True,14.0
,,42443994,bam,,,,,True,16.0
,,130042177,bam,,,,,,19.0
,,2350799661,bam,,,,,,271.0
12594.0,gtf,1442650478,bam,False,,,no,,100.0
1107776842.0,gtf,2431081029,bam,False,,,ballgown,,212.0
12594.0,gtf,1592021911,bam,False,,,no,,104.0
,,6024213010,bam,,,,,,323.0
,,4865567298,bam,,,,,,346.0
,,889490494,bam,,,,,,97.0
8990567.0,gtf,1735365339,bam,True,False,75.0,deseq2,,146.0
,,1044501695,bam,,,,,False,61.0
1089290081.0,gtf,2399926719,bam,False,,,ballgown,,258.0
1089290081.0,gtf,2377712905,bam,False,,,ballgown,,260.0
1089290081.0,gtf,2431081029,bam,False,,,ballgown,,234.0
78155011.0,gff3,5817701205,bam,True,,,ballgown,,634.0
,,1381327012,bam,,,,,False,67.0
,,1035809081,bam,,,,,False,52.0
238695801.0,gtf,1366860137,bam,False,,,no,,219.0
,,941178391,bam,,,,,False,49.0
238695801.0,gtf,1362771391,bam,False,,,no,,210.0
238695801.0,gtf,1380435606,bam,False,,,no,,222.0
,,1298033714,bam,,,,,False,66.0
50859416.0,gtf,1237864587,bam,False,,,no,False,155.0
75993559.0,gtf,92,bam,False,,,ballgown,,20.0
75993559.0,gtf,1870357,bam,False,,,ballgown,,17.0
75993559.0,gtf,1870357,bam,False,,,ballgown,,22.0
75993559.0,gtf,92,bam,False,,,ballgown,,23.0
75993559.0,gtf,92,bam,False,,,ballgown,,21.0
75993559.0,gtf,1870358,bam,False,,,ballgown,,18.0
75993559.0,gtf,92,bam,False,,,ballgown,,18.0
,,641849423,bam,,,,,,61.0
238695801.0,gtf,1331790785,bam,False,,,no,,207.0
75993559.0,gtf,1870358,bam,False,,,ballgown,,21.0
,,804417954,bam,,,,,False,44.0
50859416.0,gtf,1601781559,bam,False,,,no,False,187.0
238695801.0,gtf,1432273237,bam,False,,,no,,225.0
238695801.0,gtf,1337232015,bam,False,,,no,,217.0
,,855426370,bam,,,,,False,46.0
50859416.0,gtf,1248810616,bam,False,,,no,False,148.0
238695801.0,gtf,1248810616,bam,False,,,no,,201.0
238695801.0,gtf,1273395222,bam,False,,,no,,197.0
50859416.0,gtf,1223027294,bam,False,,,no,False,147.0
,,961416937,bam,,,,,False,50.0
238695801.0,gtf,1601781559,bam,False,,,no,,245.0
238695801.0,gtf,1237864587,bam,False,,,no,,211.0
,,443749057,bam,,,,,,43.0
,,718873573,bam,,,,,,67.0
,,29318616,bam,,,,,,10.0
,,597659260,bam,,,,,,60.0
158314123.0,gtf,17007921,bam,False,,,no,False,21.0
12594.0,gtf,2161814888,bam,False,,,no,,139.0
77353345.0,gtf,1197302600,bam,False,,,no,False,62.0
238695801.0,gtf,1495165733,bam,False,,,no,,235.0
,,3438377985,bam,,,,,,429.0
,,987230827,bam,,,,,False,53.0
18122691.0,gtf,587967803,bam,False,,,ballgown,,55.0
71258048.0,gtf,39039891,bam,False,,,no,False,14.0
71258048.0,gtf,164989417,bam,False,,,no,False,26.0
,,730168594,bam,,,,,,73.0
,,3918923754,bam,,,,,False,503.0
,,3482599777,bam,,,,,,447.0
,,3320926498,bam,,,,,,424.0
,,3277588246,bam,,,,,,395.0
50859416.0,gtf,1337232015,bam,False,,,no,False,166.0
,,1505270987,bam,,,,,,158.0
,,334258299,bam,,,,,,32.0
238695801.0,gtf,1375758980,bam,False,,,no,,216.0
238695801.0,gtf,1473784225,bam,False,,,no,,238.0
,,1254415112,bam,,,,,,166.0
,,1039296604,bam,,,,,False,54.0
,,3555894516,bam,,,,,,445.0
238695801.0,gtf,8558366072,bam,False,,,ballgown,True,600.0
,,3118691595,bam,,,,,,398.0
,,3644270634,bam,,,,,,466.0
,,3697657072,bam,,,,,,463.0
,,3533619309,bam,,,,,,504.0
,,3649866115,bam,,,,,,472.0
158314123.0,gtf,8595173992,bam,False,,,ballgown,True,578.0
,,3660019507,bam,,,,,,473.0
158314123.0,gtf,8624794867,bam,False,,,ballgown,True,709.0
158314123.0,gtf,9038740861,bam,False,,,ballgown,True,634.0
158314123.0,gtf,8763772451,bam,False,,,ballgown,True,629.0
158314123.0,gtf,10070776461,bam,False,,,ballgown,True,681.0
158314123.0,gtf,6610585672,bam,False,,,ballgown,True,504.0
238695801.0,gtf,9025898835,bam,False,,,ballgown,True,684.0
238695801.0,gtf,8908057180,bam,False,,,ballgown,True,664.0
158314123.0,gtf,8345472740,bam,False,,,ballgown,True,666.0
238695801.0,gtf,9271569771,bam,False,,,ballgown,True,740.0
158314123.0,gtf,9872464089,bam,False,,,ballgown,True,666.0
238695801.0,gtf,10156606374,bam,False,,,ballgown,True,665.0
158314123.0,gtf,7357210324,bam,False,,,ballgown,True,531.0
158314123.0,gtf,7599398329,bam,False,,,ballgown,True,612.0
238695801.0,gtf,10413577139,bam,False,,,ballgown,True,744.0
158314123.0,gtf,8102233625,bam,False,,,ballgown,True,599.0
158314123.0,gtf,7170438197,bam,False,,,ballgown,True,524.0
238695801.0,gtf,8563414311,bam,False,,,ballgown,True,677.0
238695801.0,gtf,7740643498,bam,False,,,ballgown,True,618.0
50859416.0,gtf,1432273237,bam,False,,,no,False,178.0
158314123.0,gtf,7670289110,bam,False,,,ballgown,True,576.0
50859416.0,gtf,1542109405,bam,False,,,no,False,186.0
158314123.0,gtf,8613471130,bam,False,,,ballgown,True,643.0
158314123.0,gtf,7562818985,bam,False,,,ballgown,True,581.0
,,4149663827,bam,,,,,True,223.0
50859416.0,gtf,1366860137,bam,False,,,no,False,172.0
50859416.0,gtf,1473784225,bam,False,,,no,False,171.0
158314123.0,gtf,8069142724,bam,False,,,ballgown,True,644.0
238695801.0,gtf,10846906483,bam,False,,,ballgown,True,785.0
50859416.0,gtf,1495165733,bam,False,,,no,False,177.0
50859416.0,gtf,1380435606,bam,False,,,no,False,171.0
238695801.0,gtf,10778308337,bam,False,,,ballgown,True,780.0
50859416.0,gtf,1273395222,bam,False,,,no,False,153.0
,,1149046819,bam,,,,,False,57.0
50859416.0,gtf,1331790785,bam,False,,,no,False,166.0
,,966330754,bam,,,,,False,51.0
238695801.0,gtf,12820806382,bam,False,,,ballgown,True,905.0
238695801.0,gtf,13714000647,bam,False,,,ballgown,True,1007.0
50859416.0,gtf,1362771391,bam,False,,,no,False,164.0
,,947591849,bam,,,,,False,49.0
50859416.0,gtf,1375758980,bam,False,,,no,False,162.0
238695801.0,gtf,1542109405,bam,False,,,no,,240.0
238695801.0,gtf,10575906375,bam,False,,,ballgown,True,850.0
238695801.0,gtf,10233042742,bam,False,,,ballgown,True,709.0
238695801.0,gtf,9764461798,bam,False,,,ballgown,True,675.0
238695801.0,gtf,11072059659,bam,False,,,ballgown,True,884.0
,,1592568180,bam,,,,,,211.0
,,2382725945,bam,,,,,,311.0
,,1825991583,bam,,,,,,244.0
1089290081.0,gtf,5456419219,bam,False,,,ballgown,,603.0
,,2382234378,bam,,,,,,308.0
,,2029501878,bam,,,,,,273.0
,,2497315265,bam,,,,,,328.0
,,1757930627,bam,,,,,,239.0
,,2198398426,bam,,,,,,275.0
,,2381519848,bam,,,,,,339.0
,,559282329,bam,,,,,,66.0
1199970581.0,gtf,809604353,bam,True,False,75.0,deseq2,True,165.0
,,9697399743,bam,,,,,,779.0
18122691.0,gtf,607298655,bam,False,,,ballgown,,50.0
18122691.0,gtf,369332123,bam,False,,,ballgown,,34.0
,,2126296708,bam,,,,,,269.0
,,2397807788,bam,,,,,,280.0
18122691.0,gtf,585713661,bam,False,,,ballgown,,53.0
18122691.0,gtf,716022885,bam,False,,,ballgown,,63.0
,,6245874215,bam,,,,,,497.0
,,3844762217,bam,,,,,,310.0
,,1831059035,bam,,,,,,282.0
,,7515163753,bam,,,,,,606.0
,,1257656882,bam,,,,,,176.0
18122691.0,gtf,454377652,bam,False,,,ballgown,,42.0
,,2388409210,bam,,,,,,321.0
,,2037444215,bam,,,,,,261.0
,,9518426284,bam,,,,,,757.0
18122691.0,gtf,491575527,bam,False,,,ballgown,,44.0
,,2506510793,bam,,,,,,319.0
,,2390150060,bam,,,,,,282.0
,,1762823558,bam,,,,,,232.0
,,2210056682,bam,,,,,,267.0
,,1596677037,bam,,,,,,216.0
,,2389090743,bam,,,,,,321.0
,,11386763928,bam,,,,,,923.0
18122691.0,gtf,731770859,bam,False,,,ballgown,,59.0
50083548.0,gtf,568308360,bam,False,False,75.0,deseq2,,70.0
,,626473878,bam,,,,,,67.0
,,625646254,bam,,,,,,65.0
50083548.0,gtf,848029138,bam,False,False,75.0,deseq2,,96.0
50083548.0,gtf,840785173,bam,False,False,75.0,deseq2,,106.0
50083548.0,gtf,776577132,bam,False,False,75.0,deseq2,,98.0
50083548.0,gtf,768150455,bam,False,False,75.0,deseq2,,94.0
50083548.0,gtf,579741767,bam,False,False,75.0,deseq2,,69.0
