bias_correction|ref_file,bias_correction|ref_file_filetype,create_time,destination_id,exit_code,global_model,global_model_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advanced_settings.__current_case__,parameters.advanced_settings.inner_dist_std_dev,parameters.advanced_settings.inner_mean_dist,parameters.advanced_settings.junc_alpha,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_bundle_length,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_intron_length,parameters.advanced_settings.overhang_tolerance,parameters.advanced_settings.small_anchor_fraction,parameters.advanced_settings.trim_three_avgcov_thresh,parameters.advanced_settings.trim_three_dropoff_frac,parameters.advanced_settings.use_advanced_settings,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.global_model,parameters.global_model.values,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.length_correction,parameters.max_intron_len,parameters.min_isoform_fraction,parameters.multiread_correct,parameters.pre_mrna_fraction,parameters.reference_annotation.__current_case__,parameters.reference_annotation.compatible_hits_norm,parameters.reference_annotation.intron_overhang_tolerance,parameters.reference_annotation.no_faux_reads,parameters.reference_annotation.reference_annotation_file,parameters.reference_annotation.reference_annotation_file.values,parameters.reference_annotation.reference_annotation_guide_file,parameters.reference_annotation.reference_annotation_guide_file.values,parameters.reference_annotation.three_overhang_tolerance,parameters.reference_annotation.use_ref,ref_file,ref_file_filetype,reference_annotation_file,reference_annotation_file_filetype,reference_annotation_guide_file,reference_annotation_guide_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-26 22:45:32.056394,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2452398,10436397,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1560503408,bam,4714880,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21285718,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21285773.0,,600,Use reference annotation guide,,,,,1026479223.0,gtf,,25304567.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-09-28 10:46:05.282186,57352,129633.22579200001
,,2015-09-26 22:45:33.821302,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2452398,10436398,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1496358200,bam,4714882,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21285719,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21285773.0,,600,Use reference annotation guide,,,,,1026479223.0,gtf,,25304567.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-09-28 10:46:32.815313,57352,129658.994011
,,2015-09-26 22:45:29.186932,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2452398,10436396,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1712707302,bam,4714879,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21285717,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21285773.0,,600,Use reference annotation guide,,,,,1026479223.0,gtf,,25304567.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-09-28 10:46:04.745671,57352,129635.55873900001
,,2015-09-26 22:45:35.961939,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2452398,10436399,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1569767126,bam,4714885,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21285726,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21285773.0,,600,Use reference annotation guide,,,,,1026479223.0,gtf,,25304567.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-09-28 10:46:33.121519,57352,129657.15958
,,2015-10-26 05:48:14.128895,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2482093,10729515,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5683374291,bam,4991084,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,21701086,,,"""""","""3000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,25626679.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-27 17:48:54.498417,69259,129640.36952200001
,,2015-09-29 15:27:54.202056,slurm_multi_dynamic_walltime,,,,main_w2_handler2,1451711,10460016,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1922040166,bam,4736989,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,21276027,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,--compatible-hits-norm,,,21328100.0,,,,,Use reference annotation,,,30927.0,gtf,,,,25229097.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-01 03:28:47.464508,32827,129653.26245200001
,,2015-10-27 22:18:31.375661,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2482093,10748559,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5683374291,bam,5008120,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,21701086,,,"""""","""3000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,25626679.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-29 10:19:13.975724,69259,129642.600063
,,2015-12-09 22:25:47.381386,slurm_multi_dynamic_walltime,,,,main_w2_handler2,1874176,11134406,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13659123848,bam,5400819,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,22240233,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,26085395.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-12-11 10:26:16.990844,39129,129629.609458
,,2015-10-07 16:14:11.409845,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2307427,10520555,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1285206950,bam,4795268,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,19742925,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,21430981.0,,600,Use reference annotation guide,,,,,611829725.0,gtf,,25111033.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-09 04:15:00.639639,48306,129649.22979400001
,,2015-10-07 16:14:17.805531,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2307427,10520557,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3624600867,bam,4795270,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,21430355,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,21430981.0,,600,Use reference annotation guide,,,,,611829725.0,gtf,,25111033.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-09 04:15:27.471050,48306,129669.665519
,,2015-10-07 16:14:22.389660,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2307427,10520559,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4046064664,bam,4795547,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,21430356,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,21430981.0,,600,Use reference annotation guide,,,,,611829725.0,gtf,,25111033.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-09 04:59:58.568460,48306,132336.1788
,,2015-10-07 16:14:14.096617,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2307427,10520556,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1231006324,bam,4795269,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,21429461,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,21430981.0,,600,Use reference annotation guide,,,,,611829725.0,gtf,,25111033.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-09 04:15:01.218105,48306,129647.121488
,,2015-10-28 19:50:10.476094,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2417557,10757811,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1174500984,bam,5016722,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21786226,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,21775454.0,,,,,Use reference annotation,,,1111970946.0,gtf,,,,25955094.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-30 07:51:52.803217,68142,129702.32712300001
,,2016-01-29 16:11:38.405722,slurm_trackster_multi,,16.0,txt,main_w1_handler2,2567068,11632789,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",915143899,bam,5895975,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23007697,,22996062,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,26842412.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-01-29 16:17:15.739841,75467,337.33411900000004
,,2015-10-28 21:08:55.308053,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2417557,10758474,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",535409342,bam,5017427,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21788375,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,21775454.0,,,,,Use reference annotation,,,1111970946.0,gtf,,,,25955094.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-30 09:26:22.360549,68142,130647.052496
,,2015-10-28 20:25:15.266760,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2417557,10758123,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1174500984,bam,5017121,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21786226,,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,21775454.0,,,,,Use reference annotation,,,1111970946.0,gtf,,,,25955094.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-30 08:33:22.941494,68142,130087.67473400001
,,2015-10-28 20:56:00.810701,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2417557,10758383,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3785944909,sam,5017363,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21788309,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,21775454.0,,,,,Use reference annotation,,,1111970946.0,gtf,,,,25955094.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-30 09:13:53.081240,68142,130672.270539
,,2015-10-29 08:09:08.390560,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2482093,10761627,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5743029830,bam,5021080,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,21794165,,,"""""","""3000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,25626679.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-30 22:04:52.597955,69259,136544.207395
,,2015-10-29 11:32:49.639148,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2488169,10762734,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2669641431,bam,5021709,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21784743,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21795694.0,,600,Use reference annotation guide,,,,,1089290081.0,gtf,,25899629.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-30 23:33:33.193503,64996,129643.55435500001
,,2015-10-21 12:58:07.532397,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2478459,10672802,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",760698627,bam,4934748,slurm,,,,corral-repl,,0,no,,"""5640239e77f311e59be6005056a52a46""",0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,21638463,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,21638347.0,,,,,Use reference annotation,,,4718373.0,gtf,,,,25595312.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-23 01:32:07.747170,70875,131640.214773
,,2015-10-21 12:57:56.138656,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2478459,10672796,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",831658659,bam,4934438,slurm,,,,corral-repl,,0,no,,"""5640239e77f311e59be6005056a52a46""",0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,21638429,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,21638347.0,,,,,Use reference annotation,,,4718373.0,gtf,,,,25595312.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-23 01:25:39.345421,70875,131263.206765
,,2015-10-21 12:58:01.306707,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2478459,10672798,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1329105967,bam,4934441,slurm,,,,corral-repl,,0,no,,"""5640239e77f311e59be6005056a52a46""",0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,21638450,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,21638347.0,,,,,Use reference annotation,,,4718373.0,gtf,,,,25595312.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-23 01:26:41.067266,70875,131319.76055900002
,,2015-11-02 16:28:46.898930,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2458676,10797273,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4568176704,bam,5052745,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,21845329,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21403020.0,,600,Use reference annotation guide,,,,,1224419294.0,gtf,,25512774.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-04 04:41:14.750282,58910,130347.85135200001
,,2015-11-02 16:32:05.527654,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2458676,10797310,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5292095014,bam,5052885,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,21845356,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21403020.0,,600,Use reference annotation guide,,,,,1224419294.0,gtf,,25512774.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-04 05:08:10.958400,58910,131765.430746
,,2015-11-02 09:38:31.278310,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2488169,10793924,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2669641431,bam,5048391,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,21784743,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21795694.0,,600,Use reference annotation guide,,,,,1089290081.0,gtf,,25899629.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-03 21:39:11.851916,64996,129640.573606
,,2015-12-11 22:22:23.299768,slurm_multi_dynamic_walltime,,,,main_w2_handler2,1874176,11160924,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13659123848,bam,5428865,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,22240233,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,26085395.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-12-13 10:23:24.512758,39129,129661.21299000001
,,2015-10-21 12:58:17.789181,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2478459,10672807,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",148651833,bam,4940256,slurm,,,,corral-repl,,0,no,,"""5640239e77f311e59be6005056a52a46""",0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,21638492,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,21638347.0,,,,,Use reference annotation,,,4718373.0,gtf,,,,25595312.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-23 08:34:37.332050,70875,156979.542869
,,2015-11-06 21:31:24.540890,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2482093,10839269,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4522989732,bam,5094238,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,21806594,,,"""""","""3000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,25190917.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-08 09:32:05.776211,69259,129641.23532100001
,,2015-11-06 10:11:43.382719,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2458676,10833378,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4568176704,bam,5088488,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,21845329,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,21403020.0,,600,Use reference annotation guide,,,,,1224419294.0,gtf,,25512774.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-07 22:12:34.154836,58910,129650.77211700001
,,2015-12-11 09:29:26.654411,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2528468,11147807,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",390833009,bam,5417934,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,22338289,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,--compatible-hits-norm,,,22406616.0,,,,,Use reference annotation,,,732492530.0,gtf,,,,26337438.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-12-12 21:30:21.565785,67111,129654.911374
,,2015-11-18 12:24:21.925271,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2506934,10934709,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",37555880535,bam,5189852,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,rn5,cached,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",,,22036541,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,26287753.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-20 00:24:59.990734,73485,129638.065463
,,2015-11-18 12:24:16.456833,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2506934,10934708,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",36850243330,bam,5189851,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,rn5,cached,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",,,22036540,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,26287753.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-20 00:25:00.937195,73485,129644.480362
,,2015-11-18 15:09:33.751087,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2288868,10936727,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4039411817,bam,5191877,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,1.0,,history,19622559.0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,21686158,,,"""--no-length-correction""","""600000""","""0.05""","""Yes""","""0.05""",0,,,,,,,,,No,2648589335.0,fasta,,,,,,25831261.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-20 03:10:05.343216,62515,129631.59212900001
,,2015-11-23 06:14:28.286026,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2514128,10982958,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2959438398,bam,5243564,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,22097797,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,22120450.0,,600,Use reference annotation guide,,,,,1456680486.0,gtf,,26393788.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-11-24 18:15:18.609705,73900,129650.32367900001
