create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.output_unmapped,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model.values,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.ownFile.values,parameters.singlePaired.__current_case__,parameters.singlePaired.input.values,parameters.singlePaired.input1.values,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,params|own_junctions|gene_annotation_model,params|own_junctions|gene_annotation_model_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-16 08:21:25.007177,slurm_multi,,main_w3_handler2,3284538,17109165,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4852536838,fastqsanger,4395750510.0,fastqsanger,11166339.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,1000,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31661570}]","[{'src': 'hda', 'id': 31661571}]",300,20,Yes,paired,,,,41275241.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-17 20:22:03.124854,113468,129638.117677
2017-12-23 05:27:08.187220,slurm_multi,,main_w4_handler2,3373494,17883967,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",60184296566,fastqsanger,57045921746.0,fastqsanger,11960790,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 33051428}]","[{'src': 'hda', 'id': 33051440}]",300,20,Yes,paired,,,,42823634.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-25 08:51:57.314032,119042,185089.126812
2017-12-25 09:41:09.331884,slurm_multi,,main_w4_handler2,3373494,17893223,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",60184296566,fastqsanger,57045921746.0,fastqsanger,11967116,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 33051428}]","[{'src': 'hda', 'id': 33051440}]",300,20,Yes,paired,,,,42823634.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-26 21:41:33.620746,119042,129624.288862
2017-12-30 06:38:03.571017,slurm_multi,,main_w4_handler2,2628651,17917527,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18548398910,fastqsanger,18548398910.0,fastqsanger,11992790,slurm,,corral-repl,410813853.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 32983413}]",1,,"[{'src': 'hda', 'id': 33118138}]","[{'src': 'hda', 'id': 33118139}]",300,20,Yes,paired,,,,42301728.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-31 18:38:36.575003,80328,129633.00398600001
2017-10-20 19:42:11.871359,slurm_multi,,main_w4_handler2,3247071,17158149,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10112975986,fastqsanger,,,11216733,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,papHam1,,0,,"[{'src': 'hda', 'id': 31777934}]",,,,,single,,,,40358391.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-22 07:42:53.909597,111173,129642.03823800001
2017-10-22 06:04:28.281545,slurm_multi,,main_w3_handler2,3295160,17165380,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6440992824,fastq,,,11224936,slurm,,corral-repl,,,,0,no,,"""d0b01d0ab6ee11e7a596005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,papHam1,,0,,"[{'src': 'hda', 'id': 31713390}]",,,,,single,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-23 18:25:59.854702,113569,130891.573157
2017-12-31 07:28:19.863138,slurm_multi,,main_w3_handler2,3373494,17920682,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",60184296566,fastqsanger,60184296566.0,fastqsanger,11995837,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 33051428}]","[{'src': 'hda', 'id': 33051428}]",300,20,Yes,paired,,,,42823634.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-01 19:28:40.059504,119042,129620.196366
2017-12-31 07:28:52.050531,slurm_multi,,main_w3_handler2,3373494,17920683,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",57045921746,fastqsanger,57045921746.0,fastqsanger,11995840,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 33051440}]","[{'src': 'hda', 'id': 33051440}]",300,20,Yes,paired,,,,42823634.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-01 19:29:09.533473,119042,129617.482942
2017-10-23 06:26:59.140023,slurm_multi,,main_w3_handler2,3275126,17172171,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16004926886,fastqsanger,16148991079.0,fastqsanger,11232193,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31574508}]","[{'src': 'hda', 'id': 31574514}]",200,20,Yes,paired,,,,41043527.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-24 18:27:31.843373,112753,129632.70335000001
2017-12-30 12:13:49.519036,slurm_multi,,main_w3_handler2,2628651,17918276,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",29501204273,fastqsanger,29501204273.0,fastqsanger,11993659,slurm,,corral-repl,410813853.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 32983413}]",1,,"[{'src': 'hda', 'id': 33119082}]","[{'src': 'hda', 'id': 33119080}]",300,20,Yes,paired,,,,42301728.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-01 02:13:36.629644,80328,136787.11060800002
2018-01-01 06:20:20.758833,slurm_multi,,main_w3_handler2,2628651,17923287,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18548398910,fastqsanger,18548398910.0,fastqsanger,11998442,slurm,,corral-repl,410813853.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 32983413}]",1,,"[{'src': 'hda', 'id': 33118138}]","[{'src': 'hda', 'id': 33118139}]",300,20,Yes,paired,,,,41725237.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-02 18:21:01.294646,80328,129640.53581300001
2017-10-22 06:03:35.485258,slurm_multi,,main_w4_handler2,3295159,17165374,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8756664230,fastq,,,11224874,slurm,,corral-repl,,,,0,no,,"""b74e3202b6ee11e7b020005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/equCab2.len""","""equCab2""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,papHam1,,0,,"[{'src': 'hda', 'id': 31713379}]",,,,,single,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-23 18:03:59.947115,113569,129624.461857
2017-10-24 13:16:45.865799,slurm_multi,,main_w4_handler2,3244210,17196352,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11639790306,fastqsanger,,,11255234,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch2.len""","""hg19Patch2""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,papHam1,,0,,"[{'src': 'hda', 'id': 31775902}]",,,,,single,,,,41436383.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-26 01:17:11.817973,105789,129625.952174
2017-12-31 21:49:09.439951,slurm_multi,,main_w4_handler2,3196740,17922606,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",15034990477,fastqsanger,14863237262.0,fastqsanger,11997868,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm10,,1,,"[{'src': 'hda', 'id': 33132128}]","[{'src': 'hda', 'id': 33132124}]",300,20,Yes,paired,,,,42910559.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-02 09:49:41.104556,109149,129631.66460500001
2017-12-31 21:50:00.507183,slurm_multi,,main_w4_handler2,3196740,17922608,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14040721380,fastqsanger,14196569070.0,fastqsanger,11997871,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm10,,1,,"[{'src': 'hda', 'id': 33132125}]","[{'src': 'hda', 'id': 33132126}]",300,20,Yes,paired,,,,42910559.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-02 09:50:41.202883,109149,129640.69570000001
2017-10-25 17:46:11.648217,slurm_multi,,main_w3_handler2,3275126,17216070,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16004926886,fastqsanger,16148991079.0,fastqsanger,11276782,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31574508}]","[{'src': 'hda', 'id': 31574514}]",200,20,Yes,paired,,,,41043527.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-27 05:46:49.865459,112753,129638.21724200001
2018-01-02 09:05:00.508035,slurm_multi,,main_w3_handler2,3379860,17928268,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11929622582,fastqsanger,,,12004065,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19canon,,0,,"[{'src': 'hda', 'id': 33142426}]",,,,,single,,,,42945418.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-03 21:05:32.389546,88138,129631.88151100001
2018-01-03 21:53:12.275639,slurm_multi,,main_w4_handler2,3196740,17939911,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14863237262,fastqsanger,15034990477.0,fastqsanger,12015983,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm10,,1,,"[{'src': 'hda', 'id': 33132124}]","[{'src': 'hda', 'id': 33132128}]",300,20,Yes,paired,,,,42910559.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-05 09:53:40.947934,109149,129628.67229500001
2018-03-05 10:16:42.038836,slurm_multi,,main_w3_handler2,3451966,18607685,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",46279525540,fastqsanger,46279525540.0,fastqsanger,12703067,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 34211438}]","[{'src': 'hda', 'id': 34211438}]",300,20,Yes,paired,,,,43570487.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-03-06 22:17:08.634700,120872,129626.595864
2018-01-05 18:46:38.021800,slurm_multi,,main_w3_handler2,3196740,17958567,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13390379676,fastqsanger,13390379676.0,fastqsanger,12035221,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm10,,1,,"[{'src': 'hda', 'id': 33138245}]","[{'src': 'hda', 'id': 33138247}]",300,20,Yes,paired,,,,43006700.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-07 06:46:54.343359,109149,129616.321559
2017-10-27 05:22:24.053408,slurm_multi,,main_w4_handler2,3229728,17236548,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",17182826035,fastqsanger,17243587368.0,fastqsanger,11297066,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31906736}]","[{'src': 'hda', 'id': 31892457}]",200,20,Yes,paired,,,,40041525.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-28 17:23:27.312931,90821,129663.25952300002
2017-10-27 09:50:00.244125,slurm_multi,,main_w3_handler2,3277535,17238051,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10540526485,fastqsanger,,,11298761,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch2.len""","""hg19Patch2""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,papHam1,,0,,"[{'src': 'hda', 'id': 31900331}]",,,,,single,,,,41562327.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-28 21:50:32.180708,104830,129631.936583
2017-10-27 09:50:03.712232,slurm_multi,,main_w4_handler2,3277535,17238056,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11965502826,fastqsanger,,,11298774,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch2.len""","""hg19Patch2""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,papHam1,,0,,"[{'src': 'hda', 'id': 31900597}]",,,,,single,,,,41562327.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-28 21:51:29.912244,104830,129686.200012
2017-10-28 15:35:01.950959,slurm_multi,,main_w3_handler2,3275126,17250270,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16004926886,fastqsanger,16148991079.0,fastqsanger,11310061,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31574508}]","[{'src': 'hda', 'id': 31574514}]",200,20,Yes,paired,,,,41043527.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-30 03:36:08.215622,112753,129666.26466300001
2018-01-08 05:11:26.410947,slurm_multi,,main_w3_handler2,3382642,17969501,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18548398910,fastqsanger,18548398910.0,fastqsanger,12046146,slurm,,corral-repl,410813853.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33211218}]",1,,"[{'src': 'hda', 'id': 33204148}]","[{'src': 'hda', 'id': 33204147}]",300,20,Yes,paired,,,,43032239.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-09 17:12:06.112920,119410,129639.701973
2018-01-08 11:17:52.182586,slurm_multi,,main_w4_handler2,3382642,17971289,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",29501204273,fastqsanger,29501204273.0,fastqsanger,12047890,slurm,,corral-repl,410813853.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33211218}]",1,,"[{'src': 'hda', 'id': 33214222}]","[{'src': 'hda', 'id': 33211207}]",300,20,Yes,paired,,,,43032239.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-09 23:18:05.871867,119410,129613.68928100001
2018-01-10 04:49:18.191331,slurm_multi,,main_w3_handler2,3382642,17988554,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",29501204273,fastqsanger,29501204273.0,fastqsanger,12065189,slurm,,corral-repl,410813853.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33211218}]",1,,"[{'src': 'hda', 'id': 33214222}]","[{'src': 'hda', 'id': 33211207}]",300,20,Yes,paired,,,,43032239.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-11 16:49:45.337826,119410,129627.14649500001
2017-11-11 13:44:11.466057,slurm_multi,,main_w4_handler2,3310777,17418081,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7727333867,fastqsanger,,,11480247,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-secondstrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,1,0,25,2,full,0,1,no,0,indexed,mm10,,0,,"[{'src': 'hda', 'id': 32097815}]",,,,,single,,,,41816214.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-11-13 01:44:39.519906,112337,129628.053849
2017-11-13 14:46:06.293803,slurm_multi,,main_w3_handler2,3310796,17438075,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7634685194,fastqsanger,,,11496772,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-secondstrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,0,25,2,full,0,1,no,0,indexed,mm10,,0,,"[{'src': 'hda', 'id': 32105738}]",,,,,single,,,,41816214.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-11-15 02:46:21.174578,112337,129614.88077500001
2017-11-24 12:50:52.553912,slurm_multi,,main_w3_handler2,3153965,17571586,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14361104494,fastqsanger,14269204830.0,fastqsanger,11633953,slurm,,corral-repl,5489190.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 32514681}]",1,,"[{'src': 'hda', 'id': 30758901}]","[{'src': 'hda', 'id': 30758902}]",300,20,Yes,paired,,,,42027656.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-11-26 00:51:12.663162,107631,129620.10925000001
2017-11-30 16:29:09.707120,slurm_multi,,main_w4_handler2,3343577,17652163,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4665541748,fastqsanger,4661778002.0,fastqsanger,11711521,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19female,,1,,"[{'src': 'hda', 'id': 32632058}]","[{'src': 'hda', 'id': 32632606}]",300,20,Yes,paired,,,,42356280.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-02 05:27:59.331715,44256,133129.624595
